b,random_k3_mean_pp
1346,4.669574833826876
1347,4.27816226754522
1348,4.326414610237069
1349,4.164473779154038
1350,4.060370330900923
1351,4.1804270824145195
1352,4.383402675140551
1353,4.5982591006095435
1354,4.301204129043484
1355,4.386900127963321
1356,4.356596273203166
1357,4.505341379829597
1358,4.359121694715069
1359,4.4776221903516795
1360,4.530686303178579
1361,4.549628624475112
1362,4.59567650781091
1363,4.39404585033354
1364,4.363114680472642
1365,4.416983646888101
1366,4.3860164635147365
1367,4.458069194235288
1368,4.404912931647194
1369,4.249361535597378
1370,4.013468151402232
1371,4.4390304176149336
1372,4.491284821629843
1373,4.2157043112749495
1374,4.699319523214596
1375,4.409221689615457
1376,4.4648961093614625
1377,3.883689075897814
1378,4.4357834745562235
1379,4.461706490397744
1380,4.1908349887836644
1381,4.809455949468026
1382,4.602400622758221
1383,4.703574688404267
1384,4.300104353103955
1385,4.447081199084958
1386,4.2262045199452976
1387,4.586172684687173
1388,4.573331925719792
1389,4.2701894055899965
1390,4.412147295004812
1391,4.46715278257212
1392,5.031808244206975
1393,4.186780061358512
1394,4.181161081015402
1395,4.23018024397735
1396,4.1403487114029325
1397,4.48950521731089
1398,4.563082167637266
1399,4.3668348733403395
1400,4.592837747524422
1401,4.638404183635208
1402,4.480748893031424
1403,4.704807578147659
1404,4.294665233559641
1405,4.16209904967784
1406,4.395607553882502
1407,4.04282504283684
1408,4.489583231904754
1409,4.418725105629793
1410,4.223525976767849
1411,4.517422149237841
1412,4.400628897039999
1413,4.473041632401157
1414,4.468394296079643
1415,4.348909742978985
1416,4.28298763138748
1417,4.267432469184743
1418,3.9045737485746734
1419,4.462067960902447
1420,3.949738693373085
1421,4.421610104500351
1422,4.063490581118397
1423,4.237826264365142
1424,4.378840532112709
1425,4.002534340057092
1426,4.498882903264796
1427,4.480859045743843
1428,4.736928438627194
1429,4.497423612383205
1430,4.140142244476098
1431,4.082430607947956
1432,4.2714787435497925
1433,4.229734975662595
1434,4.052443168747029
1435,4.180981253209262
1436,4.424650878851757
1437,4.051043332167632
1438,4.494536011392887
1439,4.350418294742338
1440,4.1994927356620675
1441,4.048908450218593
1442,4.578396708678117
1443,4.2052975829812755
1444,4.428099490957718
1445,4.221874118720638
1446,4.708298708202422
1447,4.5464604037716185
1448,4.434146643533075
1449,4.6969703327802375
1450,4.642769275464444
1451,4.388507185886227
1452,4.432569641700563
1453,4.551579022046566
1454,4.279952599528971
1455,4.447043117646472
1456,4.614515068922137
1457,4.338593103734625
1458,4.217507514169323
1459,4.486770019618658
1460,4.573322759967913
1461,4.193527159795911
1462,4.318617065463018
1463,4.253356707800891
1464,4.237845899290197
1465,4.158438298660853
1466,4.204963963156768
1467,4.566334257187533
1468,4.285718769811013
1469,4.2130019905414695
1470,4.172814531125596
1471,4.076257416577871
1472,3.951371837281609
1473,4.057368070725856
1474,4.237822103599068
1475,4.116014081212158
1476,4.44547908824462
1477,4.0608117834671384
1478,4.245509761011124
1479,4.698288143703325
1480,4.256593810472288
1481,4.024992984439414
1482,4.355973410081564
1483,4.181820464120858
1484,4.485396448265521
1485,4.304371217422704
1486,4.252282113317104
1487,4.316652876410968
1488,4.21331174467306
1489,3.8367950936123063
1490,4.132482906383453
1491,4.412591963853259
1492,4.255742946369218
1493,4.249193729993076
1494,4.315711306801633
1495,4.6479718317159335
1496,4.216498496952302
1497,4.317263952721501
1498,4.54212489864567
1499,3.9539645172147737
1500,4.489381986599573
1501,4.513478839676377
1502,4.5566790740988505
1503,4.240237521580583
1504,4.238379558415003
1505,4.779313615671015
1506,3.9015407105204734
1507,4.163201327214192
1508,4.436144819718531
1509,4.331675597349141
1510,4.737680568571162
1511,4.357991796974493
1512,4.20791578901103
1513,4.875371248833727
1514,4.284440406820087
1515,4.310434272440976
1516,4.333435010417167
1517,4.352076557514606
1518,4.398346259591675
1519,4.629134118390864
1520,4.476965156692273
1521,4.448045453210547
1522,4.467847986884147
1523,4.160143310856022
1524,4.389691406971635
1525,4.179530657069621
1526,4.17551034109902
1527,4.1117029749506315
1528,4.456219029526358
1529,4.1198072649810324
1530,4.549160336498599
1531,4.384478633136798
1532,4.498760795176433
1533,4.243062622703822
1534,4.630407312280544
1535,4.360125792286607
1536,4.104884539545034
1537,4.056464437156635
1538,4.2762690847701466
1539,4.460911585857168
1540,4.36216506522957
1541,4.555209939579795
1542,4.494197350343584
1543,4.4296660609423215
1544,4.072239700761296
1545,4.640947176739073
1546,4.584169294879532
1547,4.014157974385103
1548,4.506594039749964
1549,4.56163235360089
1550,4.25758691452123
1551,4.844413555574848
1552,4.299343975609555
1553,4.513609364670224
1554,4.318569354009363
1555,4.445923295589995
1556,4.303995817291502
1557,4.280814304181344
1558,4.662013081103656
1559,4.379988569322755
1560,4.838609968635962
1561,4.252316925865502
1562,4.459284579070585
1563,4.574268616821353
1564,4.308938381204289
1565,4.355226988337734
1566,4.40701769338884
1567,4.672968693707693
1568,4.241212378598638
1569,4.3892536307386525
1570,4.669151783443316
1571,3.9133312995130467
1572,4.773122224194103
1573,3.98489751476069
1574,4.44863171454399
1575,4.521887808912959
1576,4.138014368196829
1577,4.214493441615399
1578,4.5381776184400895
1579,4.2194243162372995
1580,4.463387203225878
1581,4.374308775177036
1582,4.365282822013724
1583,4.271959629700994
1584,4.29797705019288
1585,4.796148115203569
1586,4.561948896056058
1587,4.256430478285786
1588,4.424342568388743
1589,4.502423008843338
1590,4.277378164056764
1591,4.061007326486271
1592,4.1196023818120215
1593,4.314428844694086
1594,4.45383617235313
1595,4.439162518650697
1596,4.6589080869131445
1597,4.339103910441231
1598,4.077092369442378
1599,4.470506413229847
1600,4.780268267321712
1601,4.395596330674997
1602,4.443237140960294
1603,4.256945261681861
1604,4.390481613721378
1605,4.598462189469015
1606,4.1021683485454385
1607,4.40621429843426
1608,4.4476863377439395
1609,4.237043004167888
1610,4.326194480000374
1611,4.447553194629023
1612,4.525544773910617
1613,4.187898355634321
1614,4.195977245599075
1615,4.379870877799579
1616,4.602569688473164
1617,4.584768997558307
1618,4.32477973421189
1619,4.553705298675794
1620,4.053322270038533
1621,4.096879787189115
1622,4.494318073716253
1623,4.263702580466182
1624,4.367941728666771
1625,4.16459190425247
1626,4.774872137658823
1627,4.05714930235121
1628,4.219858572670723
1629,4.5256269065623105
1630,4.1353533024474185
1631,4.257981222445018
1632,4.5879449257205085
1633,4.352234608936616
1634,4.1957949550229285
1635,4.3533186684275735
1636,4.1162760553457725
1637,4.64082924134218
1638,4.841902452813381
1639,4.242934457481547
1640,4.110049990999936
1641,3.827920545950412
1642,4.591078957285335
1643,4.517877349267596
1644,4.455038135149338
1645,4.362924581356019
1646,4.308595692020146
1647,4.2362081937826055
1648,4.364847998925583
1649,4.669835673391683
1650,4.33027831099576
1651,4.807582608700522
1652,4.351198602452909
1653,4.623677777023966
1654,4.396816007151498
1655,4.177698426730345
1656,4.553471998070123
1657,4.197731470423984
1658,3.985432430890504
1659,4.566616105407267
1660,4.535273105478673
1661,4.152886788829023
1662,4.588509575079376
1663,4.6433184849491305
1664,4.621770986968551
1665,4.351572713720531
1666,4.484143079835849
1667,4.350607408147914
1668,4.627593415616836
1669,4.316889226663181
1670,4.385130186198143
1671,4.867465151839067
1672,4.437261930964026
1673,4.393509148609833
1674,4.492116766309557
1675,4.364965108361887
1676,4.219361976468835
1677,4.3017723727141295
1678,4.283480189558207
1679,4.126839806934935
1680,4.291937198862956
1681,4.505070061744286
1682,4.525484905490466
1683,4.572532758774035
1684,4.819299947293545
1685,4.4435786617098865
1686,4.392674907770249
1687,4.411709296186038
1688,4.387852175369098
1689,4.088258990559464
1690,4.386862727266763
1691,4.331756825959987
1692,4.448927746518749
1693,4.336664157874871
1694,3.998654941714909
1695,4.05844706299082
1696,4.442354066175475
1697,4.360478097103031
1698,4.472481003201002
1699,4.466064757926827
1700,4.33079666754444
1701,4.243772137457192
1702,4.281894660217632
1703,4.35134740503751
1704,4.169011680766145
1705,4.662055740870775
1706,4.657246851386147
1707,4.162833418531287
1708,4.570867270441749
1709,4.472064662695832
1710,4.362059355148429
1711,4.395130391248768
1712,4.18710020551267
1713,4.009805133594639
1714,4.844506675865015
1715,4.850867540379892
1716,4.445983762838905
1717,4.166035456565227
1718,4.429217174526704
1719,4.146012238105584
1720,4.482531089425248
1721,4.317741774624671
1722,4.4823810947137686
1723,4.168106426086422
1724,4.426666722017603
1725,4.6407957905794275
1726,4.437155525810786
1727,4.781159721913205
1728,4.439161930246358
1729,4.44569314336657
1730,4.279694524585913
1731,4.220453531174622
1732,4.217473495283883
1733,4.338133757742555
1734,4.559260513170071
1735,4.1381837188628445
1736,4.344774552320501
1737,4.42308695522718
1738,4.571760721471017
1739,3.938073363862218
1740,4.270626239658598
1741,4.411358839419108
1742,4.404460433096624
1743,4.42562457904358
1744,4.34120222082203
1745,4.034411332167749
1746,4.52034180993533
1747,4.573417936511708
1748,4.480929902928667
1749,4.701529364697279
1750,4.685663225618417
1751,4.329760405433416
1752,3.9788017252922883
1753,4.1694531441678695
1754,4.048801855584293
1755,4.189477057385025
1756,4.413373944272307
1757,4.988090955780774
1758,4.4287892413258225
1759,4.524751055517503
1760,4.1307549187131345
1761,4.185629510606442
1762,4.5485293744221815
1763,4.1597820509361725
1764,4.587563864676861
1765,4.406601718569159
1766,4.472696036942244
1767,4.605022192017512
1768,4.25537386341831
1769,4.227879683684161
1770,4.396208395094517
1771,4.224658476638422
1772,4.279207842005051
1773,4.453871780253418
1774,4.397127868519735
1775,4.491226860697758
1776,4.485438450153093
1777,4.5725334859788465
1778,4.543782605709035
1779,4.200209346399736
1780,4.497292528205192
1781,4.210399817288465
1782,4.6157347086998755
1783,4.24350248697788
1784,4.0560959561706165
1785,4.34104960949037
1786,4.340640815296004
1787,4.699556681594613
1788,4.258163345929095
1789,4.63776104410263
1790,4.566519791316799
1791,4.312082831235355
1792,4.623614803743281
1793,4.379535909846571
1794,4.369262077575575
1795,4.562686979006985
1796,4.471539448973713
1797,4.184945471031456
1798,4.516621761843925
1799,4.737170590310575
1800,4.193874451385678
1801,4.93262652450071
1802,4.099733946539709
1803,4.3608120476652115
1804,4.630521858740529
1805,4.721062963119395
1806,4.457108912773719
1807,4.087534106724641
1808,4.58889376268165
1809,4.566559198859952
1810,4.299609239158224
1811,4.2585647139748195
1812,4.413681860022197
1813,4.366813793285683
1814,4.594874145818675
1815,4.585852221146954
1816,4.423523859184747
1817,4.341541556110109
1818,4.283376568017265
1819,3.912291819431157
1820,4.2923031887938565
1821,4.232453448381227
1822,4.311557946766522
1823,4.315534464225562
1824,4.434974682609027
1825,4.4441272879459115
1826,4.403236337698441
1827,4.468585282797082
1828,4.589696174747865
1829,4.17151282447906
1830,4.418389110156306
1831,4.386091682486221
1832,4.530385096525708
1833,4.506711693079909
1834,4.138891347301195
1835,4.366633245741697
1836,3.883428507339294
1837,4.450191388782141
1838,3.9879456586046618
1839,4.575484797687433
1840,4.323038007281223
1841,4.599399460119221
1842,4.766809668534183
1843,4.254095334920769
1844,4.332120727302607
1845,4.948091672148185
1846,4.522087144435814
1847,4.468309002060472
1848,4.178742333960711
1849,4.2195891298488775
1850,4.383004803806119
1851,4.572258202928886
1852,4.379810102109342
1853,4.28345993029406
1854,4.402134228684354
1855,4.17788560643294
1856,4.734712741172653
1857,4.0933129330084705
1858,4.488615748801936
1859,4.542331076271746
1860,4.199213512500537
1861,4.70111820065968
1862,4.188198871055122
1863,4.874352578507697
1864,4.246237030832334
1865,4.326783523588588
1866,4.285028808127481
1867,4.075149473196399
1868,4.449771765454878
1869,4.625294425755509
1870,4.2677729886869
1871,4.372349771690667
1872,4.361758478977125
1873,4.303098590614385
1874,4.416260749294644
1875,4.407892564590297
1876,4.135150211448768
1877,4.085154222177012
1878,4.532656506483967
1879,4.623873403312713
1880,4.54254972118096
1881,4.147770299626528
1882,4.285359229481977
1883,4.308803901224169
1884,3.935460755543516
1885,4.363665124330586
1886,4.216792369892346
1887,4.481326697367068
1888,4.38542091872027
1889,4.5604371713278145
1890,4.2682358957411894
1891,4.30249934384472
1892,4.499280521990227
1893,4.666880179169904
1894,4.2622714867171565
1895,4.734111805782918
1896,4.196329502661803
1897,4.52168182263818
1898,4.492268015535511
1899,4.023844398929471
1900,4.42126355610206
1901,4.625751363322738
1902,4.438435887786987
1903,4.191934373921584
1904,4.332373635508192
1905,4.519351212764523
1906,4.386431365647369
1907,4.412159742916116
1908,4.580740186791267
1909,4.392218318595395
1910,4.209723101919864
1911,4.477878438953233
1912,4.158661281900183
1913,4.306336730202269
1914,4.009412303219008
1915,4.5003103162155575
1916,4.457696579484539
1917,4.740640781398955
1918,4.432007961545668
1919,4.3535898244613
1920,4.3405275568882455
1921,4.559471750074137
1922,4.142001067863262
1923,5.018016860997789
1924,4.347643269587639
1925,4.357889622208754
1926,4.400980326885825
1927,4.502561160887437
1928,4.726084609697539
1929,4.664674057508532
1930,4.130357596707345
1931,4.47938056453739
1932,4.683220455774946
1933,4.325155754568006
1934,4.40142259341232
1935,4.485069493379747
1936,4.726727237080751
1937,4.492328771586598
1938,4.304596716218106
1939,4.353604708866807
1940,4.43521229017462
1941,3.9782360175816818
1942,4.50991891269636
1943,4.212177596322315
1944,4.197931977221153
1945,4.629451126482505
1946,4.360335307972347
1947,4.278094076639241
1948,4.457799917595883
1949,4.780180117311746
1950,4.510190624169346
1951,4.5382069097170925
1952,4.615133636361809
1953,4.557272951921814
1954,4.633180331850692
1955,4.618859916736263
1956,4.37878683760121
1957,4.414472872734658
1958,4.330936709867865
1959,4.1826188942822835
1960,4.02932358984528
1961,4.160590551192229
1962,4.331825297385381
1963,4.450718357586467
1964,4.200307223754548
1965,4.640859596244592
1966,4.295726851658206
1967,4.8310550077565955
1968,4.6196022924354265
1969,4.503193797914321
1970,3.9301600908517553
1971,4.192669400212228
1972,4.259857370548658
1973,4.453418295738085
1974,4.625810404120837
1975,4.337276722263778
1976,4.40379816251168
1977,4.601249910833189
1978,4.30025546859518
1979,4.277692941125631
1980,4.121163786129494
1981,4.545465143172138
1982,4.301877579920892
1983,4.403258855352688
1984,4.297396101811391
1985,4.494540991709717
1986,4.410716603306455
1987,4.387962324006241
1988,4.3175214163088675
1989,3.953759440279919
1990,4.71961500294769
1991,4.655268848948131
1992,4.571591399029357
1993,4.542874078514293
1994,4.392907339768898
1995,4.300507722808584
1996,4.4226868691691745
1997,4.318807630221241
1998,4.139211925657775
1999,4.658678014104933
2000,4.358720941827187
2001,4.399523345376865
2002,4.3170258288308965
2003,4.3157648499995185
2004,4.177018545434709
2005,4.378537367480105
2006,4.2286131565901774
2007,4.835150100474614
2008,4.2124499885032
2009,4.367976367060947
2010,4.350906162054205
2011,4.558829759631747
2012,4.614198755010905
2013,4.3294808633912
2014,4.4287111748522285
2015,4.194391490167426
2016,4.425561418164615
2017,4.38389386989367
2018,4.40810342649606
2019,4.200154485822845
2020,4.3308007273802005
2021,4.511916192569607
2022,4.186402891235535
2023,4.435538553302996
2024,4.135886340766541
2025,4.299640578316338
2026,4.011990639034479
2027,4.235145764150706
2028,4.550384594199376
2029,4.513241582117062
2030,4.504849328156928
2031,4.399942651783142
2032,4.022815996793269
2033,4.288147687240092
2034,4.466871796184809
2035,4.633937369363473
2036,4.091876739581187
2037,4.46965334953731
2038,4.644064799709202
2039,4.3528222992840755
2040,4.534923635881784
2041,4.363761512423374
2042,4.404558637555054
2043,4.275157726480989
2044,4.216184367572414
2045,4.122548490946858
2046,4.2960687622602585
2047,4.483210197421793
2048,4.4913227714789965
2049,4.489833748392987
2050,4.398506079974788
2051,4.423322304099081
2052,4.457641693434235
2053,4.360394049470505
2054,4.253174953881872
2055,4.566441885631083
2056,4.004984176540013
2057,4.313231135749871
2058,4.375844552545879
2059,4.6533079454306225
2060,4.416681926091247
2061,4.501335278047806
2062,4.27101517416927
2063,4.636215716824215
2064,4.453554461573881
2065,4.186924505143866
2066,4.413959776846772
2067,4.445685643569215
2068,4.113662932421334
2069,4.303635325901533
2070,4.281433973569647
2071,4.148895479754826
2072,4.422968083406165
2073,4.16051473416668
2074,4.489433395460852
2075,4.488638222123159
2076,4.779932811569942
2077,4.3496602551884065
2078,4.328787407515471
2079,4.753967840558719
2080,4.518051835937265
2081,4.4023049236351195
2082,4.530965504266186
2083,4.627671395537185
2084,4.55593083808204
2085,4.379551311679265
2086,4.428733323638457
2087,4.08879556035999
2088,4.397040642068888
2089,4.464724199159168
2090,4.7106211779807685
2091,4.4098128069292954
2092,4.2890324708574505
2093,4.674308862611934
2094,4.343265721944051
2095,4.515353899075593
2096,4.506092121086414
2097,4.528641486436545
2098,4.440081101639141
2099,4.61523204267598
2100,4.557877761356331
2101,4.450870600406677
2102,4.366953981335794
2103,4.07049104852055
2104,4.507787944057535
2105,4.3110743131148475
2106,4.220564791593007
2107,4.273740067130008
2108,4.500105344317925
2109,4.392531864868945
2110,4.524325670910803
2111,4.511810956014503
2112,4.351046993680728
2113,4.242594001600394
2114,4.4173770686262745
2115,4.408357313823792
2116,4.622628835926884
2117,4.065539298109243
2118,4.850797778294067
2119,3.996317714348274
2120,4.699870443223267
2121,4.4168666011783015
2122,4.525224764596507
2123,4.596476059140819
2124,4.709471214085366
2125,4.56626233538638
2126,4.274091168829038
2127,4.480331807713058
2128,4.25859110045441
2129,4.453048260070257
2130,4.329487846239626
2131,4.468993657523131
2132,4.179483754486608
2133,4.26089795871162
2134,4.344418976889923
2135,4.176359467069444
2136,4.392541175278961
2137,4.015084440096656
2138,4.156057505782297
2139,4.154675511522028
2140,4.752179583528557
2141,4.4387918699747155
2142,4.365720354102994
2143,4.301278724998652
2144,4.300554403348535
2145,4.573465998848711
2146,4.335919864997612
2147,4.438506166179199
2148,4.625954808754871
2149,4.413326840897429
2150,4.502375927311314
2151,4.140004124220249
2152,4.3028105892561985
2153,4.9858855528170025
2154,4.2305991865910135
2155,4.279739823524655
2156,4.578848457493451
2157,4.0034124525792425
2158,4.502754303381728
2159,4.216919358704454
2160,4.1991171231534175
2161,4.534235128865383
2162,4.751647419603372
2163,4.681510936904691
2164,4.739423214867617
2165,3.762573728672137
2166,4.173109429169778
2167,4.414796056797334
2168,4.449063254215821
2169,4.216968688581094
2170,4.418708687892522
2171,4.370319980678651
2172,4.046661650714298
2173,4.42456336626588
2174,4.597949750559882
2175,4.556938290040702
2176,4.20063187453511
2177,4.168943940928766
2178,4.168538337801093
2179,4.460686889275831
2180,4.37056933625579
2181,4.355614920186588
2182,4.4086763986481445
2183,3.977786497514101
2184,4.283233452671121
2185,4.416840041580418
2186,4.466413588782166
2187,4.390984752690814
2188,4.649400749379863
2189,4.715901108413506
2190,4.5267892492944535
2191,4.267599108302513
2192,4.42051356721114
2193,4.582033699230989
2194,4.653256047217867
2195,4.986917451839743
2196,4.381597095849171
2197,4.545142697499588
2198,4.101288551406125
2199,4.064955296908755
2200,4.551249047162608
2201,4.569754307707975
2202,4.595893965194546
2203,4.414422799530363
2204,4.222580652476284
2205,4.131730359835306
2206,4.51216679845092
2207,4.318911863189093
2208,4.548887852290797
2209,4.123969361012062
2210,4.273387812489508
2211,4.307191881607469
2212,4.573813920525486
2213,3.939783818012418
2214,4.662902199664575
2215,4.260887034924306
2216,4.362488260186606
2217,4.826592162547683
2218,4.3397179430602835
2219,4.396817683998013
2220,3.978196564146665
2221,4.267346008880723
2222,4.1605154232869515
2223,4.802394287561454
2224,4.698031468869467
2225,4.561845350622579
2226,4.203628392260195
2227,4.198707771557389
2228,4.205963552754873
2229,4.402740970270415
2230,4.212628169492929
2231,4.145046215885635
2232,3.993418967748371
2233,4.261451600709401
2234,4.197334718839871
2235,4.052788122691053
2236,4.269663670371653
2237,4.531378607714766
2238,4.384698725011643
2239,4.3340189258017405
2240,4.596033255937031
2241,4.183453230882816
2242,4.422355244210088
2243,4.398407149596446
2244,4.26428651850872
2245,4.088928271928577
2246,4.110410500505722
2247,4.372413941662519
2248,4.506031132510598
2249,4.74835750516557
2250,4.488417910455548
2251,4.122732035523013
2252,4.364158686258508
2253,4.280496468166845
2254,3.997410409647065
2255,4.401547660600695
2256,4.513590747785417
2257,5.0101467981326655
2258,4.18238316669867
2259,4.5787183486394865
2260,4.349061086843484
2261,4.625461765804175
2262,4.117790117476259
2263,4.180492360740467
2264,4.428123296136677
2265,4.105122658402297
2266,4.535012580245488
2267,4.272250714648208
2268,4.207058886009386
2269,4.297384551400769
2270,4.158522872168404
2271,4.446848970252755
2272,4.825657694942397
2273,4.491740790475491
2274,4.427769082542442
2275,4.408070503213445
2276,4.345784773309662
2277,4.357322740058797
2278,4.318334292088271
2279,4.729303242146944
2280,4.584243887945814
2281,4.557139300190721
2282,4.448586036324824
2283,4.508354692865372
2284,4.453843565662235
2285,4.297645427029692
2286,4.36907596074737
2287,4.497147068721937
2288,4.014048810040848
2289,4.357127248223331
2290,4.504916694106892
2291,4.354498663111355
2292,4.246739492479669
2293,4.301555784820052
2294,4.160146777959867
2295,4.628143551543182
2296,4.693491849564518
2297,4.3468421627747755
2298,4.210152361093156
2299,4.137031578703135
2300,4.491233905833746
2301,4.1670895832304025
2302,4.320216422057658
2303,4.019293063713582
2304,4.154124793492753
2305,4.52182216295802
2306,4.382283755740635
2307,4.341027588112464
2308,4.569978869833485
2309,4.021958235576424
2310,4.664173688495235
2311,4.392840542515335
2312,4.613892676303605
2313,4.5318141644289405
2314,4.345106748089485
2315,4.163850084219011
2316,4.402608597546928
2317,4.473633285685019
2318,4.4783976872279085
2319,4.52237620196462
2320,4.558783017727214
2321,4.465241982405651
2322,4.591795340133762
2323,4.318825273315725
2324,4.063209381474571
2325,4.344581063283456
2326,4.3462973515318355
2327,3.8930091515102454
2328,4.441749818144934
2329,4.615309847033103
2330,4.6681416625413155
2331,4.137236569305781
2332,4.330013585100375
2333,4.23915740051168
2334,4.5488134217209515
2335,4.5444018781328595
2336,4.566275297252526
2337,4.053488610101662
2338,4.36249433830434
2339,4.478547654612046
2340,4.17773857561214
2341,3.971791673810737
2342,4.389234618766068
2343,4.943711050954238
2344,4.152456267965346
2345,4.71456629897044
2346,4.692856723466214
2347,4.638993566105789
2348,4.13707135294307
2349,4.7186150078157745
2350,4.530916987609706
2351,4.554993684560394
2352,4.361317284381144
2353,4.376561277920163
2354,4.2456914018281635
2355,4.418990005147
2356,4.251796129488132
2357,4.054084524468858
2358,4.290143687837032
2359,4.558188208113676
2360,4.505047957006402
2361,4.035580546100669
2362,4.432593460619119
2363,4.347023964647363
2364,4.202269672886434
2365,4.2077802868293395
2366,4.401469793284249
2367,4.505291950386285
2368,4.297790488146497
2369,4.595897023914134
2370,4.186636377080396
2371,4.438347337205013
2372,5.031605539507648
2373,4.1888247634635265
2374,4.570762452028334
2375,4.613998846172021
2376,4.763580672196166
2377,4.17023287767522
2378,4.376385877355876
2379,4.2061900311425315
2380,4.506618417170798
2381,4.242099635293206
2382,4.164983935496286
2383,4.634280654909114
2384,4.150886209318093
2385,4.570632319118985
2386,4.2337250375401965
2387,4.569547155810802
2388,4.4492865994102795
2389,4.671547426175429
2390,4.450936829051401
2391,4.418400109157742
2392,4.126834763207274
2393,4.416223310295924
2394,4.448403171347975
2395,4.295359038026318
2396,4.2588614138726255
2397,4.53969560801773
2398,4.096736212706046
2399,4.406077706752217
2400,4.185503248601709
2401,4.313454934844999
2402,4.117312946549115
2403,4.542843517351949
2404,4.424105227874455
2405,4.54433378824328
2406,4.1659133633964425
2407,4.514755503088051
2408,4.408959138809653
2409,4.200439993248223
2410,4.523396822531768
2411,4.3653797860890196
2412,4.595795936080004
2413,4.48363705839962
2414,4.447587657134419
2415,4.493781655524796
2416,4.3122888729576445
2417,4.530112067447009
2418,4.430974977324116
2419,4.445568476036115
2420,4.4530294624581055
2421,4.296307495875181
2422,4.582315429518781
2423,4.7639983519878175
2424,4.1892304970711765
2425,3.9870931200468553
2426,4.642680926634149
2427,4.943711003403273
2428,4.396560431563698
2429,4.3812793476491025
2430,4.053170717477641
2431,4.192085047339139
2432,4.39172612045276
2433,4.0250630107618495
2434,4.365528374971927
2435,4.4669799159045835
2436,4.375328381337691
2437,4.41649169926826
2438,4.231928556897736
2439,4.640371278369705
2440,4.221016159417713
2441,4.085816627499263
2442,4.364219560599684
2443,4.323073771722748
2444,4.557178630315305
2445,4.535469451737188
2446,4.794423804705302
2447,4.5858803262010115
2448,4.611344735666947
2449,4.141478359562166
2450,4.322608549902199
2451,4.291688858026253
2452,4.683472513765854
2453,4.483544215503204
2454,4.247863514849701
2455,4.249135547175821
2456,4.296446763476788
2457,4.386572120652798
2458,4.339699001923687
2459,4.571341299139084
2460,4.197482016094211
2461,4.364839217581286
2462,4.540005089344347
2463,4.59350694867592
2464,4.186399106871909
2465,4.469159464263503
2466,4.508877594609321
2467,4.478535035230902
2468,4.120610148981977
2469,4.152962316239832
2470,4.4699615965094255
2471,4.538785288999699
2472,4.243145718726276
2473,4.808027517197335
2474,4.452074954191978
2475,4.1870883576303894
2476,4.44330695671756
2477,3.912298953193417
2478,4.362362735582108
2479,4.336772983931943
2480,4.720910378850518
2481,4.4720647306890395
2482,4.375640153228892
2483,4.748903969615156
2484,3.9115099079881603
2485,4.273020622132721
2486,4.005004103424617
2487,4.56148923498329
2488,4.733209411699155
2489,4.618530847317069
2490,4.290696865350588
2491,4.364432572515918
2492,4.173537945328921
2493,4.639609424085498
2494,4.601230801497701
2495,4.378455492236272
2496,4.918233778266613
2497,4.68114789327924
2498,4.233147365465062
2499,4.486663628942217
2500,4.178924497582127
2501,4.193282088299212
2502,4.3646929129621395
2503,4.165862260538818
2504,4.3668705144517155
2505,4.597317246264381
2506,4.427494781231149
2507,4.652210389484612
2508,4.354931338750026
2509,4.496250556688204
2510,4.138385574866591
2511,4.408352374040975
2512,4.313412883302652
2513,4.270560780546991
2514,4.161337278231215
2515,4.375637469741615
2516,4.44907074468712
2517,4.557271187703714
2518,4.5012459008171755
2519,4.644010579374369
2520,4.642111767695776
2521,4.472425343081916
2522,4.6578389723038685
2523,4.4738414579619095
2524,4.28275559759294
2525,4.372339366964159
2526,4.394147906688935
2527,4.093080953012144
2528,4.5941199301810345
2529,3.9745556521457144
2530,4.44054305391273
2531,4.057346025646511
2532,3.868647858274354
2533,4.264453118391269
2534,4.327892573462962
2535,4.271899880573857
2536,4.45775304534487
2537,3.9646848298492587
2538,4.567044825953979
2539,4.237128618850007
2540,4.220486806200163
2541,4.377688874555907
2542,4.314773685841276
2543,4.355313520987902
2544,4.526109368345636
2545,4.441836877067154
2546,4.3099669116501484
2547,4.863787806015942
2548,3.9274562505582478
2549,4.407671812743289
2550,4.802019536765023
2551,4.030905828514587
2552,4.220787606459782
2553,4.1429163537123195
2554,4.377323940601801
2555,4.305165195122691
2556,4.082659567331161
2557,4.688325140224889
2558,4.412065051645806
2559,4.46280109332106
2560,4.478590453262252
2561,4.416233176068249
2562,4.283660937556252
2563,4.2037339905033315
2564,4.588859565334948
2565,4.653877751730805
2566,4.572357139852727
2567,3.9980476734223345
2568,4.595279244893972
2569,4.694138664920608
2570,4.169140507755446
2571,4.0820485152048285
2572,3.920788960582183
2573,4.486824096559563
2574,4.222398888648825
2575,4.526634982537969
2576,4.699810470782803
2577,4.2071056027003
2578,4.240202823731624
2579,4.4610117176549275
2580,4.327843235303348
2581,4.260696552241232
2582,4.408114290002066
2583,4.384929385298581
2584,4.449730676882271
2585,4.328389985635812
2586,4.562967743649186
2587,4.564562480146303
2588,4.776531473204112
2589,4.341003650937702
2590,4.530029834098083
2591,4.1723842581468675
2592,4.665490260412062
2593,4.282245875727153
2594,4.130503976097438
2595,4.614073866053188
2596,4.9483383736710636
2597,4.331266419808448
2598,4.241338667175952
2599,4.358198311855294
2600,3.880006075939125
2601,4.355060457563174
2602,4.700550610659059
