date,equity,cash,stock_val,etf_val,etf_shares,holding
2021-10-21,1801849.15,5513.75,368690.0,1427645.4,519900,601919.SH
2021-10-22,1796538.85,5513.75,361820.0,1429205.1,519900,601919.SH
2021-10-25,1811388.02,5513.75,372354.0,1433520.27,519900,601919.SH
2021-10-26,1813207.67,5513.75,372354.0,1435339.92,519900,601919.SH
2021-10-27,1799299.2,5513.75,366400.0,1427385.45,519900,601919.SH
2021-10-28,1810024.08,5513.75,360904.0,1443606.33,519900,601919.SH
2021-10-29,1829476.73,5513.75,378537.0,1445425.98,519900,601919.SH
2021-11-01,1826584.04,5513.75,366858.0,1454212.29,519900,601919.SH
2021-11-02,1829715.79,5513.75,368690.0,1455512.04,519900,601919.SH
2021-11-03,1846764.7,5513.75,374873.0,1466377.95,519900,601919.SH
2021-11-04,1847011.08,5513.75,371896.0,1469601.33,519900,601919.SH
2021-11-05,1843558.85,5513.75,362049.0,1475996.1,519900,601919.SH
2021-11-08,1841715.72,5513.75,359530.0,1476671.97,519900,601919.SH
2021-11-09,1833540.94,5513.75,357698.0,1470329.19,519900,601919.SH
2021-11-10,1817637.03,5513.75,352660.0,1459463.28,519900,601919.SH
2021-11-11,1821868.04,5513.75,351744.0,1464610.29,519900,601919.SH
2021-11-12,1826688.32,5513.75,347622.0,1473552.57,519900,601919.SH
2021-11-15,1810044.27,5239.65,533265.0,1271539.62,449800,601919.SH
2021-11-16,1841036.85,5239.65,558815.0,1276982.2,449800,601919.SH
2021-11-17,1833413.13,5239.65,554070.0,1274103.48,449800,601919.SH
2021-11-18,1831152.35,5239.65,550055.0,1275857.7,449800,601919.SH
2021-11-19,1834182.95,5239.65,554435.0,1274508.3,449800,601919.SH
2021-11-22,1839498.67,5239.65,561370.0,1272889.02,449800,601919.SH
2021-11-23,1836052.93,5239.65,556260.0,1274553.28,449800,601919.SH
2021-11-24,1829356.85,5239.65,547135.0,1276982.2,449800,601919.SH
2021-11-25,1833006.85,5239.65,550785.0,1276982.2,449800,601919.SH
2021-11-26,1797734.45,5239.65,543850.0,1248644.8,449800,601919.SH
2021-11-29,1867277.71,5239.65,598235.0,1263803.06,449800,601919.SH
2021-11-30,1849238.48,5018.62,0.0,1844219.86,669700,
2021-12-01,1828861.12,10485.42,193338.0,1625037.7,598100,601012.SH
2021-12-02,1849398.44,4317.19,390711.0,1454370.25,527500,601012.SH
2021-12-03,1834985.12,6519.15,583904.0,1244561.97,455100,601012.SH
2021-12-06,1846335.16,6519.15,581419.0,1258397.01,455100,601012.SH
2021-12-07,1887817.53,6519.15,596187.0,1285111.38,455100,601012.SH
2021-12-08,1891897.13,6519.15,597536.0,1287841.98,455100,601012.SH
2021-12-09,1885300.37,6519.15,603500.0,1275281.22,455100,601012.SH
2021-12-10,1914261.91,6519.15,616351.0,1291391.76,455100,601012.SH
2021-12-13,1907969.17,6519.15,622528.0,1278922.02,455100,601012.SH
2021-12-14,1890591.13,6519.15,614434.0,1269637.98,455100,601012.SH
2021-12-15,1903222.34,6519.15,605630.0,1291073.19,455100,601012.SH
2021-12-16,1891712.03,6519.15,606908.0,1278284.88,455100,601012.SH
2021-12-17,1853323.68,6519.15,581490.0,1265314.53,455100,601012.SH
2021-12-20,1834210.68,6519.15,571479.0,1256212.53,455100,601012.SH
2021-12-21,1856030.21,6519.15,574958.0,1274553.06,455100,601012.SH
2021-12-22,1862277.44,6519.15,568781.0,1286977.29,455100,601012.SH
2021-12-23,1869879.47,6519.15,569420.0,1293940.32,455100,601012.SH
2021-12-24,1853407.47,6519.15,552948.0,1293940.32,455100,601012.SH
2021-12-27,1873548.49,6519.15,554794.0,1312235.34,455100,601012.SH
2021-12-28,1897304.39,6519.15,579005.0,1311780.24,455100,601012.SH
2021-12-29,1902481.81,6519.15,582271.0,1313691.66,455100,601012.SH
2021-12-30,1891801.18,6519.15,576733.0,1308549.03,455100,601012.SH
2021-12-31,1925313.29,6519.15,612020.0,1306774.14,455100,601012.SH
2022-01-04,1923991.09,6519.15,602506.0,1314965.94,455100,601012.SH
2022-01-05,1874163.43,6519.15,578437.0,1289207.28,455100,601012.SH
2022-01-06,1865401.44,6519.15,571905.0,1286977.29,455100,601012.SH
2022-01-07,1858680.4,6519.15,569917.0,1282244.25,455100,601012.SH
2022-01-10,1850901.58,6519.15,565870.0,1278512.43,455100,601012.SH
2022-01-11,1851022.79,6519.15,553658.0,1290845.64,455100,601012.SH
2022-01-12,1869833.96,6519.15,569420.0,1293894.81,455100,601012.SH
2022-01-13,1842472.93,6519.15,562675.0,1273278.78,455100,601012.SH
2022-01-14,1846159.24,6519.15,562675.0,1276965.09,455100,601012.SH
2022-01-17,1858655.24,6519.15,575171.0,1276965.09,455100,601012.SH
2022-01-18,1821427.4,6519.15,564521.0,1250387.25,455100,601012.SH
2022-01-19,1804178.67,6519.15,557421.0,1240238.52,455100,601012.SH
2022-01-20,1785730.6,6519.15,555220.0,1223991.45,455100,601012.SH
2022-01-21,1747082.54,6519.15,539600.0,1200963.39,455100,601012.SH
2022-01-24,1752645.92,6519.15,543434.0,1202692.77,455100,601012.SH
2022-01-25,1723243.72,6519.15,528595.0,1188129.57,455100,601012.SH
2022-01-26,1738498.11,6519.15,548901.0,1183077.96,455100,601012.SH
2022-01-27,1714272.78,6519.15,528453.0,1179300.63,455100,601012.SH
2022-01-28,1713806.68,7482.77,694089.0,1012234.91,379100,601012.SH
2022-02-07,1753731.99,7482.77,724878.0,1021371.22,379100,601012.SH
2022-02-08,1748646.1,7482.77,711414.0,1029749.33,379100,601012.SH
2022-02-09,1758329.13,7482.77,704682.0,1046164.36,379100,601012.SH
2022-02-10,1715296.08,5367.56,876800.0,833128.52,307700,601012.SH
2022-02-11,1657677.25,5367.56,833920.0,818389.69,307700,601012.SH
2022-02-14,1656596.55,5367.56,836224.0,815004.99,307700,601012.SH
2022-02-15,1710222.7,5367.56,877696.0,827159.14,307700,601012.SH
2022-02-16,1702807.29,5367.56,871296.0,826143.73,307700,601012.SH
2022-02-17,1701880.04,5367.56,889600.0,806912.48,307700,601012.SH
2022-02-18,1684304.52,5367.56,877440.0,801496.96,307700,601012.SH
2022-02-21,1681104.52,5367.56,874240.0,801496.96,307700,601012.SH
2022-02-22,1684816.36,5367.56,884352.0,795096.8,307700,601012.SH
2022-02-23,1705294.71,5367.56,921600.0,778327.15,307700,601012.SH
2022-02-24,1729996.53,5367.56,935040.0,789588.97,307700,601012.SH
2022-02-25,1767848.07,5367.56,954368.0,808112.51,307700,601012.SH
2022-02-28,1804117.52,5367.56,994176.0,804573.96,307700,601012.SH
2022-03-01,1794486.95,4958.55,0.0,1789528.4,697400,
2022-03-02,1837377.05,4958.55,0.0,1832418.5,697400,
2022-03-03,1818705.25,21825.85,182070.0,1614809.4,621200,000858.SZ
2022-03-04,1807142.77,9659.32,370377.0,1427106.45,550900,000858.SZ
2022-03-07,1749631.58,4718.34,547800.0,1197113.24,474800,000858.SZ
2022-03-08,1734438.8,4440.44,748125.0,981873.36,394200,000858.SZ
2022-03-09,1740060.31,8383.75,928416.0,803260.56,314400,000858.SZ
2022-03-10,1788560.59,8383.75,981255.0,798921.84,314400,000858.SZ
2022-03-11,1778534.59,8383.75,979089.0,791061.84,314400,000858.SZ
2022-03-14,1743820.51,8383.75,947739.0,787697.76,314400,000858.SZ
2022-03-15,1711738.03,8383.75,895755.0,807599.28,314400,000858.SZ
2022-03-16,1773986.95,8383.75,939360.0,826243.2,314400,000858.SZ
2022-03-17,1798751.11,8383.75,958968.0,831399.36,314400,000858.SZ
2022-03-18,1806748.15,8383.75,957030.0,841334.4,314400,000858.SZ
2022-03-21,1797063.31,8383.75,944547.0,844132.56,314400,000858.SZ
2022-03-22,1798395.43,8383.75,936510.0,853501.68,314400,000858.SZ
2022-03-23,1795827.67,8383.75,945858.0,841585.92,314400,000858.SZ
2022-03-24,1782769.27,8383.75,919752.0,854633.52,314400,000858.SZ
2022-03-25,1764628.03,8383.75,895983.0,860261.28,314400,000858.SZ
2022-03-28,1736427.19,8383.75,861840.0,866203.44,314400,000858.SZ
2022-03-29,,8383.75,850326.0,,314400,000858.SZ
2022-03-30,1337562.43,8383.75,894615.0,434563.68,314400,000858.SZ
2022-03-31,1319495.35,8383.75,883842.0,427269.6,314400,000858.SZ
2022-04-01,1348655.35,8383.75,911430.0,428841.6,314400,000858.SZ
2022-04-06,1345132.27,8383.75,912057.0,424691.52,314400,000858.SZ
2022-04-07,1348552.03,8383.75,914565.0,425603.28,314400,000858.SZ
2022-04-08,1348155.31,8383.75,915363.0,424408.56,314400,000858.SZ
2022-04-11,1301423.11,8383.75,875862.0,417177.36,314400,000858.SZ
2022-04-12,1359236.95,8383.75,934116.0,416737.2,314400,000858.SZ
2022-04-13,1354777.99,8383.75,925224.0,421170.24,314400,000858.SZ
2022-04-14,1386016.53,4864.45,0.0,1381152.08,1047200,
2022-04-15,1386016.53,4864.45,0.0,1381152.08,1047200,
2022-04-18,1390448.46,4298.38,199594.0,1186556.08,896800,600036.SH
2022-04-19,1401285.66,6026.81,391530.0,1003728.85,747100,600036.SH
2022-04-20,1396509.92,6611.52,579510.0,810388.4,601000,600036.SH
2022-04-21,1394248.32,5660.28,780192.0,608396.04,457200,600036.SH
2022-04-22,1405007.64,5660.28,803250.0,596097.36,457200,600036.SH
2022-04-25,1340671.71,5860.21,931920.0,402891.5,305800,600036.SH
2022-04-26,1323344.25,5860.21,921840.0,395644.04,305800,600036.SH
2022-04-27,1315351.07,5860.21,912960.0,396530.86,305800,600036.SH
2022-04-28,1363270.73,5860.21,950880.0,406530.52,305800,600036.SH
2022-04-29,1359243.23,5860.21,958320.0,395063.02,305800,600036.SH
2022-05-05,1341573.07,5860.21,942240.0,393472.86,305800,600036.SH
2022-05-06,1310854.97,5860.21,909840.0,395154.76,305800,600036.SH
2022-05-09,1266845.75,5860.21,875280.0,385705.54,305800,600036.SH
2022-05-10,1281379.25,5860.21,887520.0,387999.04,305800,600036.SH
2022-05-11,1281394.85,5860.21,893040.0,382494.64,305800,600036.SH
2022-05-12,1266627.89,5860.21,878640.0,382127.68,305800,600036.SH
2022-05-13,1292217.43,5860.21,891600.0,394757.22,305800,600036.SH
2022-05-16,1284234.37,5860.21,885360.0,393014.16,305800,600036.SH
2022-05-17,1333102.85,5860.21,926400.0,400842.64,305800,600036.SH
2022-05-18,1312201.95,5860.21,924000.0,382341.74,305800,600036.SH
2022-05-19,1299270.63,5860.21,912720.0,380690.42,305800,600036.SH
2022-05-20,1345468.31,5860.21,959040.0,380568.1,305800,600036.SH
2022-05-23,1337062.83,5860.21,947760.0,383442.62,305800,600036.SH
2022-05-24,1318713.37,5860.21,933600.0,379253.16,305800,600036.SH
2022-05-25,1319319.49,5860.21,930720.0,382739.28,305800,600036.SH
2022-05-26,1319757.11,5860.21,922320.0,391576.9,305800,600036.SH
2022-05-27,1349772.31,5860.21,938880.0,405032.1,305800,600036.SH
2022-05-30,1346492.87,5860.21,937680.0,402952.66,305800,600036.SH
2022-05-31,1356266.01,5860.21,952560.0,397845.8,305800,600036.SH
2022-06-01,1353544.39,5860.21,952560.0,395124.18,305800,600036.SH
2022-06-02,1345094.63,5860.21,934080.0,405154.42,305800,600036.SH
2022-06-06,1338466.15,5860.21,935280.0,397325.94,305800,600036.SH
2022-06-07,1351102.85,5860.21,944400.0,400842.64,305800,600036.SH
2022-06-08,1351019.33,5860.21,948720.0,396439.12,305800,600036.SH
2022-06-09,1360880.41,5860.21,966960.0,388060.2,305800,600036.SH
2022-06-10,1346525.53,5860.21,962880.0,377785.32,305800,600036.SH
2022-06-13,1295686.85,5860.21,925680.0,364146.64,305800,600036.SH
2022-06-14,1312133.81,5860.21,941760.0,364513.6,305800,600036.SH
2022-06-15,1363197.47,4851.47,0.0,1358346.0,1122600,
2022-06-16,1310659.79,4851.47,0.0,1305808.32,1122600,
2022-06-17,1310098.49,4851.47,0.0,1305247.02,1122600,
2022-06-20,1313915.33,4851.47,0.0,1309063.86,1122600,
2022-06-21,1340408.69,4851.47,0.0,1335557.22,1122600,
2022-06-22,1343888.75,4851.47,0.0,1339037.28,1122600,
2022-06-23,1353636.09,5038.01,198799.0,1149799.08,955300,002241.SZ
2022-06-24,1392917.24,5038.01,204167.0,1183712.23,955300,002241.SZ
2022-06-27,1386185.26,5038.01,203740.0,1177407.25,955300,002241.SZ
2022-06-28,1369050.77,5038.01,208864.0,1155148.76,955300,002241.SZ
2022-06-29,1364359.54,5038.01,203313.0,1156008.53,955300,002241.SZ
2022-06-30,1357408.84,5038.01,204960.0,1147410.83,955300,002241.SZ
2022-07-01,1364597.77,5038.01,204411.0,1155148.76,955300,002241.SZ
2022-07-04,1365230.85,5038.01,201605.0,1158587.84,955300,002241.SZ
2022-07-05,1361595.03,5038.01,197396.0,1159161.02,955300,002241.SZ
2022-07-06,1370367.67,5038.01,197762.0,1167567.66,955300,002241.SZ
2022-07-07,1386042.65,5038.01,197579.0,1183425.64,955300,002241.SZ
2022-07-08,1388471.11,5038.01,201727.0,1181706.1,955300,002241.SZ
2022-07-11,1368274.07,5038.01,197579.0,1165657.06,955300,002241.SZ
2022-07-12,1363568.92,5038.01,198128.0,1160402.91,955300,002241.SZ
2022-07-13,1354898.77,5038.01,194712.0,1155148.76,955300,002241.SZ
2022-07-14,1349316.63,5038.01,192760.0,1151518.62,955300,002241.SZ
2022-07-15,1376093.79,5038.01,193553.0,1177502.78,955300,002241.SZ
2022-07-18,1363651.9,5038.01,191906.0,1166707.89,955300,002241.SZ
2022-07-19,1398956.51,5038.01,195017.0,1198901.5,955300,002241.SZ
2022-07-20,1407349.32,5038.01,196054.0,1206257.31,955300,002241.SZ
2022-07-21,1424039.41,5038.01,198128.0,1220873.4,955300,002241.SZ
2022-07-22,1404973.8,5038.01,192150.0,1207785.79,955300,002241.SZ
2022-07-25,1403224.4,5038.01,188490.0,1209696.39,955300,002241.SZ
2022-07-26,1388862.66,5038.01,189222.0,1194602.65,955300,002241.SZ
2022-07-27,1422726.35,5038.01,187453.0,1230235.34,955300,002241.SZ
2022-07-28,1441447.76,5038.01,196908.0,1239501.75,955300,002241.SZ
2022-07-29,1456670.46,5038.01,193980.0,1257652.45,955300,002241.SZ
2022-08-01,1462676.11,5024.11,0.0,1457652.0,1110000,
2022-08-02,1453050.16,4170.28,199656.0,1249223.88,957700,300059.SZ
2022-08-03,1472664.03,4386.45,396900.0,1071377.58,804700,300059.SZ
2022-08-04,1473470.35,4386.45,401247.0,1067836.9,804700,300059.SZ
2022-08-05,1478715.27,4386.45,411642.0,1062686.82,804700,300059.SZ
2022-08-08,1479694.13,4386.45,409563.0,1065744.68,804700,300059.SZ
2022-08-09,1472363.94,4386.45,408429.0,1059548.49,804700,300059.SZ
2022-08-10,1489897.36,4386.45,402948.0,1082562.91,804700,300059.SZ
2022-08-11,1516390.75,4386.45,434511.0,1077493.3,804700,300059.SZ
2022-08-12,1535832.72,4386.45,433755.0,1097691.27,804700,300059.SZ
2022-08-15,1539341.63,4386.45,432999.0,1101956.18,804700,300059.SZ
2022-08-16,1546286.4,4386.45,432621.0,1109278.95,804700,300059.SZ
2022-08-17,1549753.56,4386.45,441882.0,1103485.11,804700,300059.SZ
2022-08-18,1545881.96,4386.45,436401.0,1105094.51,804700,300059.SZ
2022-08-19,1532312.68,4386.45,432810.0,1095116.23,804700,300059.SZ
2022-08-22,1506802.07,4386.45,428463.0,1073952.62,804700,300059.SZ
2022-08-23,1510780.58,4386.45,429786.0,1076608.13,804700,300059.SZ
2022-08-24,1505698.22,4386.45,423738.0,1077573.77,804700,300059.SZ
2022-08-25,1530692.15,4386.45,431109.0,1095196.7,804700,300059.SZ
2022-08-26,1485013.72,4386.45,423171.0,1057456.27,804700,300059.SZ
2022-08-29,1476506.63,4386.45,418446.0,1053674.18,804700,300059.SZ
2022-08-30,1463126.35,4386.45,415044.0,1043695.9,804700,300059.SZ
2022-08-31,1461224.75,4386.45,419580.0,1037258.3,804700,300059.SZ
2022-09-01,1457108.03,4386.45,413532.0,1039189.58,804700,300059.SZ
2022-09-02,1447749.16,4386.45,413910.0,1029452.71,804700,300059.SZ
2022-09-05,1449253.74,4386.45,414288.0,1030579.29,804700,300059.SZ
2022-09-06,1455022.76,4386.45,422793.0,1027843.31,804700,300059.SZ
2022-09-07,1470796.97,4386.45,419013.0,1047397.52,804700,300059.SZ
2022-09-08,1478260.04,4386.45,419958.0,1053915.59,804700,300059.SZ
2022-09-09,1501945.81,4386.45,428274.0,1069285.36,804700,300059.SZ
2022-09-13,1464233.44,4386.45,428463.0,1031383.99,804700,300059.SZ
2022-09-14,1464920.57,4386.45,422793.0,1037741.12,804700,300059.SZ
2022-09-15,1452552.54,4386.45,422415.0,1025751.09,804700,300059.SZ
2022-09-16,1402416.75,4386.45,376866.0,1021164.3,804700,300059.SZ
2022-09-19,1393222.67,4781.31,560802.0,827639.36,647200,300059.SZ
2022-09-20,1391679.39,5141.26,763884.0,622654.13,492100,300059.SZ
2022-09-21,1369462.19,5382.27,946890.0,417189.92,335200,300059.SZ
2022-09-22,1350215.87,5382.27,929856.0,414977.6,335200,300059.SZ
2022-09-23,1336231.51,5382.27,922341.0,408508.24,335200,300059.SZ
2022-09-26,1320592.75,5382.27,908814.0,406396.48,335200,300059.SZ
2022-09-27,1337598.63,5382.27,924345.0,407871.36,335200,300059.SZ
2022-09-28,1318764.23,5382.27,895287.0,418094.96,335200,300059.SZ
2022-09-29,1306875.43,5382.27,892281.0,409212.16,335200,300059.SZ
2022-09-30,1290618.91,5382.27,882762.0,402474.64,335200,300059.SZ
2022-10-10,1277570.19,5382.27,866730.0,405457.92,335200,300059.SZ
2022-10-11,1280436.71,5382.27,871239.0,403815.44,335200,300059.SZ
2022-10-12,1306017.63,5382.27,897792.0,402843.36,335200,300059.SZ
2022-10-13,1305988.39,5382.27,887271.0,413335.12,335200,300059.SZ
2022-10-14,1317209.03,5382.27,908313.0,403513.76,335200,300059.SZ
2022-10-17,1335884.39,5382.27,916329.0,414173.12,335200,300059.SZ
2022-10-18,1335032.67,5382.27,910818.0,418832.4,335200,300059.SZ
2022-10-19,1310307.07,5382.27,888774.0,416150.8,335200,300059.SZ
2022-10-20,1311298.27,5382.27,892782.0,413134.0,335200,300059.SZ
2022-10-21,1323991.55,5382.27,895788.0,422821.28,335200,300059.SZ
2022-10-24,1289675.19,5382.27,856209.0,428083.92,335200,300059.SZ
2022-10-25,1221573.39,5382.27,778554.0,437637.12,335200,300059.SZ
2022-10-26,1228574.79,5382.27,789075.0,434117.52,335200,300059.SZ
2022-10-27,1240520.95,5382.27,804105.0,431033.68,335200,300059.SZ
2022-10-28,1217883.27,5382.27,770037.0,442464.0,335200,300059.SZ
2022-10-31,1227058.07,5382.27,782061.0,439614.8,335200,300059.SZ
2022-11-01,1256751.15,5382.27,811620.0,439748.88,335200,300059.SZ
2022-11-02,1248999.03,5382.27,814125.0,429491.76,335200,300059.SZ
2022-11-03,1239068.79,5382.27,807111.0,426575.52,335200,300059.SZ
2022-11-04,1299545.59,5382.27,861219.0,432944.32,335200,300059.SZ
2022-11-07,1305499.55,5382.27,864726.0,435391.28,335200,300059.SZ
2022-11-08,1302966.43,5382.27,860718.0,436866.16,335200,300059.SZ
2022-11-09,1286870.31,5382.27,853203.0,428285.04,335200,300059.SZ
2022-11-10,1314047.83,5382.27,855207.0,453458.56,335200,300059.SZ
2022-11-11,1360644.43,5382.27,900798.0,454464.16,335200,300059.SZ
2022-11-14,1355797.75,5382.27,906309.0,444106.48,335200,300059.SZ
2022-11-15,1399525.53,4854.03,0.0,1394671.5,1050600,
2022-11-16,1387233.51,4854.03,0.0,1382379.48,1050600,
2022-11-17,1388809.41,4854.03,0.0,1383955.38,1050600,
2022-11-18,1403832.99,4854.03,0.0,1398978.96,1050600,
2022-11-21,1401626.73,4854.03,0.0,1396772.7,1050600,
2022-11-22,1428522.09,4854.03,0.0,1423668.06,1050600,
2022-11-23,1428630.0,8350.8,195540.0,1224739.2,903200,002812.SZ
2022-11-24,1433155.2,8350.8,201420.0,1223384.4,903200,002812.SZ
2022-11-25,1427982.12,10984.45,385770.0,1031227.67,760100,002812.SZ
2022-11-28,1417950.52,10984.45,387900.0,1019066.07,760100,002812.SZ
2022-11-29,1401272.99,10984.45,367650.0,1022638.54,760100,002812.SZ
2022-11-30,1435462.75,10984.45,373260.0,1051218.3,760100,002812.SZ
2022-12-01,1444275.64,10984.45,390510.0,1042781.19,760100,002812.SZ
2022-12-02,1443020.2,10984.45,400200.0,1031835.75,760100,002812.SZ
2022-12-05,1414409.47,10984.45,392340.0,1011085.02,760100,002812.SZ
2022-12-06,1405266.42,10984.45,406380.0,987901.97,760100,002812.SZ
2022-12-07,1417178.59,10984.45,417000.0,989194.14,760100,002812.SZ
2022-12-08,1420434.9,10984.45,417900.0,991550.45,760100,002812.SZ
2022-12-09,1414859.91,10984.45,419850.0,984025.46,760100,002812.SZ
2022-12-12,1426605.7,10984.45,417990.0,997631.25,760100,002812.SZ
2022-12-13,1429497.0,10984.45,411000.0,1007512.55,760100,002812.SZ
2022-12-14,1417047.82,10984.45,407520.0,998543.37,760100,002812.SZ
2022-12-15,1399610.18,10984.45,417750.0,970875.73,760100,002812.SZ
2022-12-16,1385223.57,10984.45,408000.0,966239.12,760100,002812.SZ
2022-12-19,1386450.35,10984.45,418500.0,956965.9,760100,002812.SZ
2022-12-20,1383858.68,10984.45,413400.0,959474.23,760100,002812.SZ
2022-12-21,1393566.19,10984.45,411630.0,970951.74,760100,002812.SZ
2022-12-22,1372090.45,10984.45,403380.0,957726.0,760100,002812.SZ
2022-12-23,1371941.35,10984.45,396390.0,964566.9,760100,002812.SZ
2022-12-26,1395643.37,10984.45,419940.0,964718.92,760100,002812.SZ
2022-12-27,1387156.36,10984.45,419130.0,957041.91,760100,002812.SZ
2022-12-28,1366343.09,10984.45,407970.0,947388.64,760100,002812.SZ
2022-12-29,1378853.47,10984.45,402390.0,965479.02,760100,002812.SZ
2022-12-30,1365924.89,10984.45,393870.0,961070.44,760100,002812.SZ
2023-01-03,1355518.15,8475.45,585855.0,761187.7,605800,002812.SZ
2023-01-04,1334261.32,15442.6,753600.0,565218.72,448800,002812.SZ
2023-01-05,1401498.04,15442.6,828960.0,557095.44,448800,002812.SZ
2023-01-06,1474859.92,4872.48,0.0,1469987.44,1158200,
2023-01-09,1456560.36,4872.48,0.0,1451687.88,1158200,
2023-01-10,1449263.7,4872.48,0.0,1444391.22,1158200,
2023-01-11,1469667.07,4694.93,199152.0,1265820.14,999700,300014.SZ
2023-01-12,1476854.26,4694.93,203640.0,1268519.33,999700,300014.SZ
2023-01-13,1471815.16,4694.93,201600.0,1265520.23,999700,300014.SZ
2023-01-16,1467108.09,4694.93,199992.0,1262421.16,999700,300014.SZ
2023-01-17,1467312.36,4694.93,201096.0,1261521.43,999700,300014.SZ
2023-01-18,1455792.17,4694.93,202272.0,1248825.24,999700,300014.SZ
2023-01-19,1446522.57,4694.93,201000.0,1240827.64,999700,300014.SZ
2023-01-20,1473103.4,4694.93,203688.0,1264720.47,999700,300014.SZ
2023-01-30,1492619.56,4694.93,210408.0,1277516.63,999700,300014.SZ
2023-01-31,1511826.07,4694.93,211320.0,1295811.14,999700,300014.SZ
2023-02-01,1533799.28,5070.28,0.0,1528729.0,1169200,
2023-02-02,1547829.68,5070.28,0.0,1542759.4,1169200,
2023-02-03,1537657.64,5070.28,0.0,1532587.36,1169200,
2023-02-06,1536371.52,5070.28,0.0,1531301.24,1169200,
2023-02-07,1561275.48,5070.28,0.0,1556205.2,1169200,
2023-02-08,1539177.6,5070.28,0.0,1534107.32,1169200,
2023-02-09,1529239.4,5070.28,0.0,1524169.12,1169200,
2023-02-10,1532279.32,5070.28,0.0,1527209.04,1169200,
2023-02-13,1556131.0,5070.28,0.0,1551060.72,1169200,
2023-02-14,1555429.48,5070.28,0.0,1550359.2,1169200,
2023-02-15,1561158.56,5070.28,0.0,1556088.28,1169200,
2023-02-16,1547362.0,5070.28,0.0,1542291.72,1169200,
2023-02-17,1545985.7,35748.47,168076.0,1342161.23,1018100,300750.SZ
2023-02-20,1545490.25,35128.93,336376.0,1173985.32,890800,300750.SZ
2023-02-21,1519053.75,37235.02,498012.0,983806.73,762700,300750.SZ
2023-02-22,1514437.42,39506.9,655152.0,819778.52,634700,300750.SZ
2023-02-23,1528069.82,39506.9,661168.0,827394.92,634700,300750.SZ
2023-02-24,1505830.91,39506.9,648640.0,817684.01,634700,300750.SZ
2023-02-27,1508915.7,39506.9,641760.0,827648.8,634700,300750.SZ
2023-02-28,1510349.14,39506.9,646240.0,824602.24,634700,300750.SZ
2023-03-01,1517689.13,39506.9,658848.0,819334.23,634700,300750.SZ
2023-03-02,1499359.49,39506.9,641280.0,818572.59,634700,300750.SZ
2023-03-03,1518737.98,39506.9,643712.0,835519.08,634700,300750.SZ
2023-03-06,1527038.17,39506.9,653472.0,834059.27,634700,300750.SZ
2023-03-07,1506740.56,39506.9,643520.0,823713.66,634700,300750.SZ
2023-03-08,1505237.39,39506.9,636368.0,829362.49,634700,300750.SZ
2023-03-09,1490502.81,39506.9,635216.0,815779.91,634700,300750.SZ
2023-03-10,1492618.45,39506.9,649264.0,803847.55,634700,300750.SZ
2023-03-13,1466111.55,39506.9,627200.0,799404.65,634700,300750.SZ
2023-03-14,1466730.65,39506.9,619568.0,807655.75,634700,300750.SZ
2023-03-15,1459267.26,39506.9,620800.0,798960.36,634700,300750.SZ
2023-03-16,1474255.49,39506.9,616176.0,818572.59,634700,300750.SZ
2023-03-17,1450386.11,15138.89,789558.0,645689.22,506900,300750.SZ
2023-03-20,1461054.85,15138.89,797895.0,648020.96,506900,300750.SZ
2023-03-21,1499222.05,15138.89,826938.0,657145.16,506900,300750.SZ
2023-03-22,1499350.87,15138.89,838320.0,645891.98,506900,300750.SZ
2023-03-23,1499504.4,15138.89,836598.0,647767.51,506900,300750.SZ
2023-03-24,1489829.92,15138.89,826518.0,648173.03,506900,300750.SZ
2023-03-27,1500270.57,15138.89,832650.0,652481.68,506900,300750.SZ
2023-03-28,1491370.91,15138.89,824460.0,651772.02,506900,300750.SZ
2023-03-29,1516767.94,15138.89,840378.0,661251.05,506900,300750.SZ
2023-03-30,1521537.87,15138.89,840231.0,666167.98,506900,300750.SZ
2023-03-31,1568305.64,4875.2,0.0,1563430.44,1175600,
2023-04-03,1575947.04,4875.2,0.0,1571071.84,1175600,
2023-04-04,1564543.72,4875.2,0.0,1559668.52,1175600,
2023-04-06,1567600.28,4875.2,0.0,1562725.08,1175600,
2023-04-07,1569716.36,4875.2,0.0,1564841.16,1175600,
2023-04-10,1568496.68,19274.91,184650.0,1364571.77,1025300,000858.SZ
2023-04-11,1566382.38,4942.99,379113.0,1182326.39,886900,000858.SZ
2023-04-12,1551430.06,10408.96,562624.0,978397.1,737300,000858.SZ
2023-04-13,1568196.8,10408.96,569216.0,988571.84,737300,000858.SZ
2023-04-14,1558067.06,10408.96,561888.0,985770.1,737300,000858.SZ
2023-04-17,1570631.4,10408.96,570176.0,990046.44,737300,000858.SZ
2023-04-18,1573881.14,10408.96,570624.0,992848.18,737300,000858.SZ
2023-04-19,1566058.0,10408.96,564128.0,991521.04,737300,000858.SZ
2023-04-20,1554918.1,10408.96,555200.0,989309.14,737300,000858.SZ
2023-04-21,1547611.28,10408.96,550400.0,986802.32,737300,000858.SZ
2023-04-24,1536801.99,10408.96,537600.0,988793.03,737300,000858.SZ
2023-04-25,1527152.42,10408.96,543360.0,973383.46,737300,000858.SZ
2023-04-26,1525113.94,10408.96,539552.0,975152.98,737300,000858.SZ
2023-04-27,1545485.9,10408.96,541344.0,993732.94,737300,000858.SZ
