b,random_k3_mean_pp
1344,4.847598809913391
1345,4.379541760864399
1346,4.2989298523443615
1347,4.563163693892222
1348,4.611452845443122
1349,4.123579789405986
1350,4.735115702370819
1351,4.310667965578064
1352,4.27513901193935
1353,4.48373411307101
1354,4.666862768095756
1355,3.9280095800631183
1356,4.308581198689036
1357,4.174932225945644
1358,4.4534486078690385
1359,4.4794783886891
1360,4.402976099625327
1361,4.141028021132847
1362,4.723225542349923
1363,4.28715648795534
1364,3.9042188316099566
1365,4.526126820282383
1366,4.408591921001773
1367,4.358201498308823
1368,4.200480025332694
1369,4.718998851357596
1370,4.280629751149055
1371,3.938276052330159
1372,4.387062993568096
1373,4.111606309589726
1374,4.360974858603416
1375,4.705782023309638
1376,4.5240242600181215
1377,4.15654810042182
1378,4.629653454134191
1379,4.285633041784139
1380,4.2485699547855225
1381,4.370487653069204
1382,4.6176759172086905
1383,4.6109601335368415
1384,4.55036631188322
1385,4.392835929246706
1386,4.348077154839834
1387,4.159395446784938
1388,4.570199512554974
1389,4.06347698318082
1390,4.280989218540805
1391,4.412013350316022
1392,4.7241655957038375
1393,4.261881989980215
1394,4.047161220665235
1395,4.858290587062986
1396,4.471454698979312
1397,4.3560015879726235
1398,4.490643811206964
1399,4.393394082071828
1400,4.214192617722528
1401,4.457251145492731
1402,4.366403563233525
1403,4.172967618171644
1404,4.324998277247207
1405,4.470673826386253
1406,4.647027720785244
1407,4.580127414996679
1408,4.037392499340405
1409,4.459049769095026
1410,4.768054634911828
1411,4.332619207782053
1412,4.198039297237087
1413,4.545914511509816
1414,3.9210827341302776
1415,4.164319278289168
1416,4.390380293925739
1417,4.137206368567856
1418,4.708156924024712
1419,4.778284975655141
1420,4.2643788881302855
1421,4.66212907952764
1422,3.9956735510003374
1423,4.580427522884224
1424,4.345808179090863
1425,4.286496292051277
1426,4.067390264376927
1427,4.178238729546168
1428,4.270816442487153
1429,4.769592276496214
1430,4.176437093600937
1431,4.591876189287619
1432,4.27295445610246
1433,4.090981712411722
1434,4.146366991437799
1435,4.1622349208778155
1436,4.735240960428838
1437,4.764234861589195
1438,4.201140469572384
1439,4.917345720366993
1440,4.134684371293141
1441,4.352947583368029
1442,4.43617582264875
1443,4.53023039879
1444,4.52656948397092
1445,4.384933693198464
1446,4.281593052004169
1447,4.1421500387765535
1448,4.499809011295286
1449,4.510180724324706
1450,4.410078932381501
1451,4.202091778876337
1452,4.291166643023515
1453,4.367996361329024
1454,4.481599799190073
1455,4.360146910514425
1456,4.28044934181848
1457,4.377558187701765
1458,4.6504729864908025
1459,4.587870700377907
1460,4.7624109609937415
1461,4.591761430149492
1462,4.448430362064736
1463,4.387004320383751
1464,4.74240482777748
1465,4.4718642768346815
1466,4.421577106713691
1467,4.009469304521469
1468,4.459426219419923
1469,4.4151103113408245
1470,4.4157022246000865
1471,4.464731302000274
1472,4.184453857605248
1473,4.185145882640072
1474,4.344788489788084
1475,4.393303699247243
1476,4.581589693740349
1477,4.346699297238785
1478,4.160270123661736
1479,4.1722210706244125
1480,4.502692431755683
1481,4.648805960768826
1482,4.564836646644428
1483,4.32182165185615
1484,3.9514600840628593
1485,4.446571624728892
1486,4.379583354520882
1487,4.395700821200005
1488,4.358142724835271
1489,4.161388020013233
1490,3.9690517453530934
1491,4.38509619988283
1492,4.677974912761162
1493,4.506622383545425
1494,4.481782975848957
1495,4.5670420889537855
1496,4.535098895661576
1497,4.191869012145739
1498,4.224725716528775
1499,4.623861727128906
1500,4.3362172574442095
1501,4.405306264222558
1502,4.28035283305533
1503,4.779687485473619
1504,4.348299358965328
1505,4.052940124816328
1506,4.194110237308706
1507,4.20832308243668
1508,4.607480431808651
1509,4.12976339610874
1510,4.255848579402929
1511,4.1700332007593435
1512,4.527011267080553
1513,4.209424000976074
1514,4.594760290404544
1515,4.29525389863636
1516,4.205302543683697
1517,4.332723908471152
1518,3.955031885379554
1519,4.358570253723554
1520,4.649308989542289
1521,4.195968463962364
1522,4.418519127388849
1523,4.37677163965383
1524,4.455437131975431
1525,5.039167963509027
1526,4.454658775904353
1527,4.3945775413292125
1528,4.063558208687668
1529,4.5887660702459065
1530,4.477575048436676
1531,4.220260261772171
1532,4.428128345390405
1533,4.250531366735999
1534,4.273358994893016
1535,4.49254046155353
1536,4.508886878309335
1537,3.930372209857623
1538,4.320170795012881
1539,4.039729782390513
1540,4.3303499793625635
1541,3.9440084848442747
1542,4.556044946345374
1543,4.32943283437681
1544,4.209604425926531
1545,4.290339200991489
1546,4.364894747329954
1547,4.266913784530461
1548,4.703455879850916
1549,4.160593382851341
1550,4.36770853543361
1551,4.310214297632891
1552,4.472660733735101
1553,4.446326692673549
1554,4.345546391473874
1555,4.121508877440762
1556,4.1311512570513855
1557,4.333395603862926
1558,4.327607068064742
1559,4.4457498039247145
1560,4.271610054017953
1561,4.474529405841574
1562,4.344840172237377
1563,4.361182433232857
1564,4.335039514994637
1565,4.22692796825572
1566,4.471361489504601
1567,4.4014300559310575
1568,4.462732489830426
1569,4.587790705686957
1570,4.5734861629034125
1571,4.041414335506873
1572,4.225936983845929
1573,4.083575607461503
1574,4.199404754205835
1575,4.63793489465275
1576,4.467222596717697
1577,4.639308258292401
1578,4.500432389120504
1579,4.636034958367603
1580,4.193056510580808
1581,4.342006782103625
1582,4.396733675264142
1583,4.714423608290969
1584,4.279648031751985
1585,4.515212096843052
1586,4.593115759991872
1587,4.38083787139559
1588,4.587244049200836
1589,4.766403111095853
1590,4.507440579395711
1591,4.216597004690268
1592,4.1520201947423265
1593,4.6801654225507665
1594,4.544551514838769
1595,4.739232326515712
1596,4.3643473901749745
1597,4.389335109075633
1598,4.455366771026781
1599,4.441932091705384
1600,4.29703063264333
1601,4.80392307814753
1602,4.0701817864845244
1603,4.52212522267901
1604,4.09508872851946
1605,4.715706748384438
1606,4.103012413274273
1607,4.139174534874051
1608,4.176475775531779
1609,4.400911240196795
1610,4.211821280993125
1611,4.762911948876796
1612,4.171436871627811
1613,4.304712360073799
1614,4.386505978423403
1615,4.247666112443385
1616,4.704137421608214
1617,4.417647495839188
1618,4.297794521352554
1619,4.083082090147156
1620,4.080559030349045
1621,4.360012550470675
1622,4.542015058195247
1623,4.332200244163134
1624,4.214891653411936
1625,4.432186499935865
1626,4.219303609415339
1627,4.5870889713140235
1628,4.4801596919247375
1629,4.7388677438897755
1630,4.34909040267796
1631,4.461823242539142
1632,4.487267345221023
1633,3.6898146962201657
1634,4.156577320479966
1635,4.001765249147882
1636,4.347768358147116
1637,3.9095253954895823
1638,4.331669727785473
1639,4.427164491915233
1640,4.426231653413585
1641,4.376499732879342
1642,4.05579642746122
1643,4.645955038489839
1644,4.047488812709509
1645,4.113639976792453
1646,4.618567536213718
1647,4.031151045788271
1648,4.462761777991574
1649,4.182168101324103
1650,4.369856114756248
1651,4.1652458249295865
1652,4.35557652379024
1653,4.157282311320572
1654,4.450415905905381
1655,4.299988528294607
1656,4.002808588188053
1657,4.692410032759946
1658,4.33411854862065
1659,4.404688765196892
1660,4.747549444502682
1661,4.56364322137456
1662,4.535182206326181
1663,4.567846288341296
1664,4.693375625659961
1665,4.388420452144054
1666,4.198380195298941
1667,4.386896480410847
1668,4.01640912014519
1669,4.219525315516253
1670,4.863085540662738
1671,4.0205242066795925
1672,4.264526880301331
1673,4.48465368775143
1674,3.9658716697526715
1675,4.312424048498662
1676,4.156220404633669
1677,4.857110372429274
1678,4.3721674505934205
1679,4.1745259373025725
1680,4.348706126221413
1681,4.1428222252835365
1682,4.406012427415104
1683,4.501527998016991
1684,4.494415348222205
1685,4.460932817602608
1686,4.4943802238830575
1687,4.567469642426286
1688,4.321046515578061
1689,3.853677493248773
1690,4.390698253745606
1691,4.676188653989156
1692,4.346980118900485
1693,4.290051070793346
1694,4.175719801630638
1695,4.246868093422065
1696,4.5291390566180425
1697,4.460079763864674
1698,4.253072282632434
1699,4.449742342370443
1700,4.428101894962434
1701,4.50046088577601
1702,4.12224977934058
1703,4.37476302717355
1704,4.4491202686642835
1705,4.670267024736014
1706,4.337172801058362
1707,4.359064016059314
1708,4.441251235389741
1709,4.427076404112394
1710,4.402268874636916
1711,4.022110448591764
1712,4.275557685954939
1713,4.428202988477619
1714,4.219578819290999
1715,4.432625877835551
1716,4.426129172198196
1717,4.324239431873057
1718,4.565443934211385
1719,4.341374220248515
1720,4.435269898048608
1721,4.126899755242996
1722,4.338090571235121
1723,4.691194263137904
1724,4.442003880084243
1725,4.425268677782217
1726,4.059700987826072
1727,4.109005077724638
1728,4.262287724846014
1729,4.214221431582234
1730,4.427528247946526
1731,4.488259076829768
1732,4.487617943407746
1733,4.429626962442018
1734,4.0406268554776545
1735,4.877605315743306
1736,4.256546716597443
1737,4.501580839824964
1738,3.8835940611364825
1739,4.82624308277608
1740,4.728612563282681
1741,4.232994840851682
1742,4.290839623770831
1743,4.247407875189944
1744,4.481556647107266
1745,4.765547101422194
1746,4.513788970705334
1747,4.195305407453139
1748,4.324239654564267
1749,4.382381418552993
1750,4.579806114273368
1751,4.40566907643412
1752,3.903244957224464
1753,4.4184765030838475
1754,4.556139708158131
1755,4.29705724135918
1756,4.343476822406542
1757,3.817333538945948
1758,4.646825086365757
1759,4.199108644663633
1760,4.5384660240612735
1761,4.394088706682594
1762,4.840652376588646
1763,4.114845368185383
1764,4.141446271894399
1765,4.435964154496554
1766,4.5542499586122505
1767,4.421558606193179
1768,4.4426718159165155
1769,4.883408680316077
1770,4.349930459384052
1771,4.489794470282575
1772,4.712014277538547
1773,4.607164959423583
1774,4.537031236513649
1775,4.3949518141782455
1776,4.107386773207624
1777,4.128559640607516
1778,4.562474278046488
1779,4.321000404578042
1780,4.546136098296121
1781,4.311699375191291
1782,4.558476357466235
1783,4.368604987638324
1784,3.7151051503818087
1785,4.2468545790562136
1786,4.056507707243355
1787,4.41297446514225
1788,4.376828436889728
1789,4.355393378167811
1790,4.472207377757966
1791,4.552609077446565
1792,4.287860922378106
1793,4.149511004093837
1794,4.480990475035482
1795,4.105430028913054
1796,4.3655320242923645
1797,4.454541868127878
1798,4.4675465488464985
1799,4.589510113716025
1800,4.912772526834181
1801,4.694100897238427
1802,4.298409135161081
1803,4.342143891488927
1804,4.629935588537752
1805,4.496258971872707
1806,4.1665737958352365
1807,4.278456969120391
1808,4.346416307338992
1809,4.359196843265163
1810,4.037398139239157
1811,4.775043237658638
1812,4.598601345357148
1813,4.5526441188926485
1814,4.239749809017765
1815,4.681685729366636
1816,4.145489461459838
1817,4.101273330802129
1818,4.243129636990485
1819,4.366148254426886
1820,4.54251390940898
1821,4.4962245810313775
1822,4.526996179647228
1823,4.446619839989697
1824,4.44958924173648
1825,4.979778493190743
1826,4.064763014286505
1827,4.603445388188168
1828,4.879793944067835
1829,4.340423570089072
1830,4.584748166871188
1831,4.648136249543577
1832,4.223413554458442
1833,4.602826881393976
1834,4.054122798745027
1835,4.64974328006707
1836,4.405120138953877
1837,4.532027466411429
1838,4.437403827926409
1839,4.57619943185816
1840,4.64694523378118
1841,4.438288009622371
1842,4.2447054977530385
1843,4.549010264530915
1844,4.392449931496143
1845,4.26761537431433
1846,4.068599221232722
1847,4.601816960397314
1848,4.1424601589630425
1849,4.483084900584949
1850,4.093939050229336
1851,4.268910395886283
1852,4.198151165854336
1853,4.495886831734382
1854,4.41469953892027
1855,4.453849433470391
1856,4.409466114699567
1857,4.508107622323198
1858,4.056297030093529
1859,4.728806454996897
1860,4.386985414679704
1861,4.213930728440609
1862,4.327405002953016
1863,4.555143630067067
1864,4.629757663519287
1865,4.588584709825682
1866,4.067102130135214
1867,4.724149084966605
1868,4.3157731636683145
1869,3.9302556493152143
1870,4.132140272740054
1871,4.235582504470238
1872,4.0510324831569635
1873,4.437902276596981
1874,4.39799333944679
1875,4.288560902165752
1876,4.4875602162109764
1877,3.8350273477647066
1878,4.447044374496382
1879,3.9576540224669943
1880,4.4556747932377805
1881,4.340178530378193
1882,4.808311384480168
1883,3.7293882980987663
1884,4.512676537609043
1885,4.33086190402498
1886,4.654328627630496
1887,4.639598857465531
1888,4.1380627061936375
1889,4.031124847462461
1890,4.698815641094145
1891,4.212884213502374
1892,4.54391114313384
1893,4.593349074154641
1894,4.334236835684238
1895,4.304157442950559
1896,4.637967346727065
1897,4.37164326813604
1898,4.384303401387181
1899,4.320933875958703
1900,4.1413938259848635
1901,4.353608587832468
1902,4.448832324119646
1903,4.644050746213309
1904,4.722143726329216
1905,4.3443639594268895
1906,4.2952912381908375
1907,4.104172871460225
1908,4.472144291063522
1909,4.32875120167262
1910,4.138790366114184
1911,4.3846592063338905
1912,4.8266390521821165
1913,4.465983658790071
1914,4.346135050482783
1915,4.424443177393695
1916,4.410745273757877
1917,4.480522852134535
1918,4.3654339897387615
1919,4.156434329116963
1920,4.702058562344111
1921,4.545779788248924
1922,4.193146990721902
1923,4.172598758022802
1924,4.369725556341038
1925,4.256805874303473
1926,4.2844194599163306
1927,4.472875824442061
1928,4.471328176862444
1929,4.4152876291752765
1930,4.841046441934762
1931,4.637874187260052
1932,4.03363449405982
1933,4.294352321317797
1934,4.145109122502539
1935,4.524930290935748
1936,4.479801070923692
1937,4.3432088909050615
1938,4.403425086774648
1939,4.145307809753651
1940,4.284357993679541
1941,4.534646314197406
1942,4.425948124196125
1943,4.06664083126638
1944,4.27659243937654
1945,4.361903652066525
1946,4.177853729208041
1947,4.227883733074576
1948,4.281118891525297
1949,4.282576533844509
1950,4.04783127522007
1951,4.151120675528678
1952,4.27781505338193
1953,4.701179203046881
1954,4.904961112212961
1955,4.289951658401386
1956,4.138927935429682
1957,4.579153659380368
1958,4.606264471984099
1959,4.522729463037588
1960,4.338133124162021
1961,4.354091337162119
1962,4.491170508467426
1963,4.341211853378751
1964,4.53968695881845
1965,4.584501271562503
1966,4.591215428484603
1967,4.689076451336436
1968,4.45395636202695
1969,4.117256602131091
1970,4.015858024263218
1971,4.175881998182817
1972,3.977481695972917
1973,4.197560481401965
1974,4.436109437882658
1975,4.752795692647433
1976,4.768885589299841
1977,4.334254072698174
1978,4.471477339102597
1979,4.253140634019999
1980,4.530829509224211
1981,4.691648986574222
1982,4.4155112988358765
1983,4.1281576652058325
1984,4.617936674467272
1985,4.066254505924263
1986,4.644730016941855
1987,4.518413669685922
1988,4.455646470571633
1989,4.279811313870495
1990,4.55127410843379
1991,4.6516373291975714
1992,3.9434072225523438
1993,4.508811969648536
1994,4.434959168267594
1995,4.365641169115124
1996,4.552106441398604
1997,4.334403536586561
1998,4.403385431867942
1999,4.449979618631582
2000,4.458424730123666
2001,4.095665963859627
2002,3.990101208087846
2003,4.2406441859348725
2004,4.6984956206105615
2005,4.344832234935419
2006,4.577073801665677
2007,4.745034367346341
2008,4.432268414398204
2009,4.060608605194485
2010,4.677197565439305
2011,4.170792795907927
2012,4.881507265189811
2013,4.26397205613756
2014,3.8580095889250146
2015,4.328764221596397
2016,4.606549445503658
2017,4.274469809498429
2018,4.276007541427259
2019,4.1684130996574735
2020,4.718289466729142
2021,4.619823340946199
2022,4.365259686044479
2023,4.165785577968267
2024,4.247741098699435
2025,4.383504976209644
2026,4.377067991811219
2027,4.4450501077092195
2028,4.247175998775422
2029,4.0950891645236105
2030,4.3298897410708115
2031,4.197872750056712
2032,4.339216567645751
2033,4.376817406839713
2034,4.513156793846202
2035,4.178511221575715
2036,4.303093954638363
2037,4.541134947788536
2038,4.590422107008913
2039,4.88276594401381
2040,4.29073997267695
2041,4.575752428376428
2042,4.4469961131621805
2043,4.40896905982867
2044,4.332201576987259
2045,4.4065634551222175
2046,4.2729967716457065
2047,4.4701044865223425
2048,3.886679376431891
2049,4.366749397052362
2050,4.20673615016352
2051,4.097992713916286
2052,4.5198572078453045
2053,4.332424897124316
2054,4.528763965607136
2055,4.209789419935591
2056,4.523055548273372
2057,4.243501807648122
2058,4.1401419025430695
2059,4.004073184319625
2060,4.394979800078009
2061,4.487479511523139
2062,4.054258020303564
2063,4.2675535036551615
2064,4.330758266304066
2065,4.4616238143444855
2066,4.194421850544823
2067,4.429801494040049
2068,4.678873623412875
2069,4.1788833253740405
2070,4.167216657961189
2071,4.59282251163862
2072,4.349673973997864
2073,4.145486924649241
2074,4.384771525641244
2075,4.443079006698016
2076,4.160840310197317
2077,4.474743214513938
2078,4.63404685339872
2079,4.158819020979827
2080,3.8871235639874313
2081,4.161761841860227
2082,4.507279178446666
2083,4.235130168657684
2084,4.256902200823892
2085,4.301446980088985
2086,4.548866870931292
2087,4.450045122392304
2088,4.552083255200544
2089,4.454249649560675
2090,4.132913455943337
2091,4.742105395669214
2092,4.362876391314198
2093,4.409306257681636
2094,4.40491639991784
2095,4.3179388308868765
2096,4.291090685848306
2097,4.144003665246435
2098,4.586224177378866
2099,4.4452116259675
2100,4.489501337528188
2101,4.043412069899178
2102,4.448003005268134
2103,4.181613446872935
2104,4.60694660096243
2105,4.250421029937488
2106,4.613458318337975
2107,4.736304065687271
2108,4.240838535718728
2109,4.343389854904715
2110,4.746149805007415
2111,4.107623045303391
2112,4.531440806106489
2113,4.353623680081067
2114,4.310208061813219
2115,4.267389271240385
2116,4.314600668065396
2117,4.144744691371198
2118,4.2212814464912185
2119,4.0957205913016255
2120,4.596414278765576
2121,4.5167906800085955
2122,4.525866349220631
2123,4.584583765623572
2124,4.120269743675916
2125,3.996162975979179
2126,4.304890812208503
2127,4.670953277636691
2128,4.516898526575536
2129,4.568589277016605
2130,4.2728466699166505
2131,4.443890586466767
2132,4.549693525241665
2133,4.243027803588033
2134,4.1305897443061825
2135,4.450772078828991
2136,4.489076882227901
2137,4.407113672714912
2138,4.291448751797966
2139,4.214330475138891
2140,4.265522273438322
2141,4.447147373395846
2142,4.596188018495004
2143,4.59639432952588
2144,4.0004287567904635
2145,4.096806505187968
2146,4.1886529523280025
2147,4.1695918314607585
2148,4.511884877426884
2149,4.206794014452124
2150,4.34656042985564
2151,4.378205675290431
2152,4.804282792943841
2153,4.318046349383785
2154,4.357655182548241
2155,4.014388523041022
2156,4.070569691118771
2157,4.376498669976436
2158,4.481753061765779
2159,4.501068750447856
2160,4.198829313456237
2161,4.3927124283444625
2162,4.208441057056085
2163,4.3261764280852955
2164,4.7018425874947445
2165,4.542467453740389
2166,4.757600401317224
2167,4.448868149400046
2168,4.610737804512684
2169,4.121526588632673
2170,4.1522899518796565
2171,4.3841313079499935
2172,4.405180932115106
2173,4.077769268237359
2174,4.088023431858266
2175,3.9279105742317726
2176,4.371397211995234
2177,4.04353117721926
2178,4.206949114426575
2179,3.8102859423134716
2180,4.361045180857574
2181,4.536328631846204
2182,4.71387967218755
2183,4.392520132643436
2184,4.10384366166415
2185,4.717381168864466
2186,4.546008524505751
2187,4.324190891617466
2188,4.902139598284658
2189,4.209896506420773
2190,4.409628650179398
2191,4.361561092164697
2192,4.506267546073728
2193,4.3021428199859715
2194,4.387205069602242
2195,4.265337590291559
2196,4.431541135935956
2197,4.523343067760181
2198,4.3724894729056345
2199,4.069857526483201
2200,4.718798305971082
2201,3.979140309545047
2202,4.235917056627187
2203,4.330639425395392
2204,4.238860476491923
2205,4.275775672939693
2206,4.799113161833152
2207,4.231883829647801
2208,4.499338075401691
2209,4.083287144524316
2210,3.7594820637740587
2211,4.31065469975868
2212,4.066960777462999
2213,4.342426004948655
2214,4.251395435849454
2215,4.742126353100371
2216,4.500228308318474
2217,4.310392967396179
2218,4.7380735454942675
2219,4.186484572695573
2220,4.377460352284284
2221,4.239767549778432
2222,4.814458625237504
2223,4.487323315511823
2224,4.484430597407214
2225,4.784157021687595
2226,3.8607554515424476
2227,3.994204886096708
2228,4.202143964636434
2229,4.431055973246761
2230,4.0870750169329275
2231,4.6259246145422575
2232,4.415670501245832
2233,4.413351163447045
2234,4.539897397468156
2235,4.257255992307696
2236,4.3995225626572925
2237,4.407354841344481
2238,4.239921014071693
2239,4.651670826279247
2240,4.330878485410807
2241,3.985558060165558
2242,4.5797587276068485
2243,4.4056717529575025
2244,4.109006160130492
2245,3.9069519532587984
2246,4.644426183450066
2247,4.4684356471994775
2248,4.3901525013702205
2249,4.264370073404624
2250,4.692697449382864
2251,4.209853155594353
2252,4.511140208008682
2253,4.343951604816903
2254,4.261791856255008
2255,4.549250407742242
2256,4.35228478603622
2257,4.46650268359429
2258,4.234169279199354
2259,4.139908141063653
2260,4.540212204803214
2261,4.305250390645517
2262,4.398310613936729
2263,4.5824423013987765
2264,4.43483394530474
2265,4.242986262336045
2266,4.705166596458789
2267,4.111492406191889
2268,4.608327618395364
2269,4.603253978062323
2270,3.957757038120351
2271,4.3288519744120375
2272,4.497512166277035
2273,4.585847833796255
2274,4.454917755450154
2275,4.2776359897683305
2276,4.250908656446781
2277,4.310478822869656
2278,4.526573335339823
2279,4.363935773972798
2280,4.426578537765673
2281,4.51223738622436
2282,4.309682908023496
2283,4.934265465164166
2284,4.31800627432542
2285,3.9451414140020105
2286,4.356547004552791
2287,4.581005390291135
2288,4.649648559624088
2289,3.980596255099904
2290,4.020949329011136
2291,4.1904004070399035
2292,4.126940712114247
2293,4.086085968967545
2294,4.277994623413883
2295,3.871267814376668
2296,4.530825965178997
2297,4.782779440502252
2298,4.728351711185157
2299,4.155370417695459
2300,4.484653205963941
2301,4.17229027810022
2302,4.375047301472016
2303,4.172015080501069
2304,4.466107752766404
2305,4.353934905133184
2306,4.349377447850713
2307,4.294006436688807
2308,4.2931511361350845
2309,4.571519900941995
2310,4.639642007068219
2311,4.472281614484356
2312,4.128425506192368
2313,4.1792245189553565
2314,4.534175907409797
2315,4.6031174763186895
2316,4.650186814961689
2317,3.7195539479204176
2318,4.164777678251042
2319,4.242614584766902
2320,4.341519690823825
2321,4.447049840349197
2322,4.43736351599267
2323,4.285199145420519
2324,4.492833461964039
2325,4.53948057999194
2326,4.254116093923233
2327,4.406655935998001
2328,4.2620089128664365
2329,4.579029418543887
2330,4.710602812975045
2331,4.505749618470875
2332,4.064717421205692
2333,4.418748371933572
2334,4.06817600649217
2335,4.610080402863718
2336,4.032074855636193
2337,4.064859527228557
2338,4.312183176934791
2339,4.337329354715345
2340,4.267299451908995
2341,4.29862986675935
2342,4.279547896370093
2343,4.201025876449929
2344,4.298845198349307
2345,4.139726024421407
2346,4.147158271064071
2347,4.214541116293475
2348,4.540453917582506
2349,4.388919988981139
2350,4.2569578616409185
2351,4.183965415793434
2352,3.9281747983456947
2353,4.433331261381557
2354,4.409669432883383
2355,4.3136092265868555
2356,4.380487531557577
2357,4.358350090808784
2358,4.6176745969186
2359,4.1814450616875325
2360,4.4109024700418376
2361,4.870889019841061
2362,4.503811836023862
2363,4.704844931358318
2364,4.470425684509723
2365,4.345869537892924
2366,4.174621300227161
2367,4.127414279746393
2368,4.44027055366202
2369,4.387564211099761
2370,4.472591234622025
2371,4.544942122192793
2372,4.2764629121517945
2373,4.41893731707199
2374,4.390475314812388
2375,4.394828609834517
2376,4.2238364739147345
2377,4.179781267607213
2378,4.580620868443587
2379,4.3632561153545595
2380,4.364101727223626
2381,4.136233903682966
2382,4.475885020742689
2383,4.484683866815813
2384,4.509656515022193
2385,4.554623586375859
2386,4.074396894023474
2387,4.903699597063163
2388,4.390304257233158
2389,4.583187008675783
2390,4.479007488053008
2391,4.241643305604252
2392,4.3632933385190915
2393,4.429851041023813
2394,4.5812915433429975
2395,4.17921411059332
2396,4.422328228849018
2397,3.872352443565809
2398,4.404055888522724
2399,4.071439251198809
2400,4.193106047530108
2401,4.25512376109994
2402,4.282552088766307
2403,4.362468645671196
2404,4.643942921046222
2405,4.393531484944658
2406,4.735895659299285
2407,4.230035018871232
2408,4.288325656436313
2409,4.333107582464234
2410,4.641440435364531
2411,4.584423135105138
2412,4.321664959915092
2413,4.473188622555245
2414,4.038991933703892
2415,4.1692764045480075
2416,4.843092984073335
2417,4.6168104064055795
2418,4.612043223697687
2419,4.6252015633543655
2420,4.452366844077722
2421,4.630728076551156
2422,4.445130972779315
2423,4.397482857123621
2424,4.670876097527787
2425,4.177772727320917
2426,4.229703818683137
2427,4.663091505663898
2428,3.947917348801933
2429,4.298685839372506
2430,3.9556166216952926
2431,4.610725164558665
2432,4.35090374351762
2433,4.543675312772974
2434,4.083364185770569
2435,4.149203535131965
2436,4.447350523017505
2437,4.270549097659287
2438,4.9009999861636775
2439,4.445874106313756
2440,4.535229357824793
2441,4.61760360834692
2442,4.47784624882674
2443,4.329713382211046
2444,3.7876606554605217
2445,3.9217878698275523
2446,4.414484386698264
2447,4.209797311287405
2448,4.47408948103573
2449,4.223851057687814
2450,4.105162996683492
2451,4.414933011768604
2452,4.236762962596242
2453,4.3181672087889424
2454,4.547375522111318
2455,4.2060133434607065
2456,4.653836813675135
2457,4.649434595287055
2458,4.0739212302504635
2459,4.108378656185404
2460,4.389489881741871
2461,4.140558511841897
2462,3.9660871054396134
2463,4.412451727730857
2464,4.773095074953792
2465,4.386050301746283
2466,4.872627392037425
2467,4.424930765709843
2468,4.251025136882833
2469,3.784549873229388
2470,4.468088598652603
2471,4.583130812285918
2472,4.750328911767776
2473,4.0997929065642245
2474,4.346362422106136
2475,4.134302874944067
2476,4.383813409748236
2477,4.367971747832035
2478,4.2345487793687875
2479,4.245200214524923
2480,4.272221040368725
2481,4.608479620186859
2482,4.413951685772372
2483,3.9455765231039575
2484,4.718459774799786
2485,4.235618931640009
2486,4.070248345583841
2487,4.318017205908375
2488,3.9522261585681027
2489,4.065261723164124
2490,4.629317422732215
2491,4.495644113217274
2492,4.729531968436122
2493,4.533236038569596
2494,4.33838960854988
2495,4.2883643724230955
2496,4.90676391738923
2497,4.363465868677798
2498,4.212183228614579
2499,4.5325765878946545
2500,4.204511283063179
2501,4.329122575362208
2502,4.523390566333241
2503,4.540647342814756
2504,4.518079589344725
2505,4.488360706872878
2506,4.323751798037756
2507,4.632873372939889
2508,4.620307109852275
2509,4.557966175206741
2510,4.5106254224214295
2511,4.29865232893689
2512,4.583320101861982
2513,4.598785087296575
2514,4.694636415469913
2515,4.044843564518701
2516,4.6950186333027295
2517,4.386410771767178
2518,4.641491233444072
2519,4.25263010662948
2520,4.3760503193601386
2521,4.539898079664196
2522,4.731575690210855
2523,4.262662147032665
2524,4.327828504883551
2525,4.45691993227408
2526,4.6756001777086516
2527,4.263134322648619
2528,4.370087904487271
2529,4.464910477658832
2530,4.2357144090652215
2531,4.440245833976129
2532,4.769239879812661
2533,4.44867903554038
2534,4.205402511935354
2535,4.747635258693067
2536,4.194929398357704
2537,4.315960296899749
2538,4.388234639092316
2539,4.026696158290005
2540,4.464687933119603
2541,4.158689517605746
2542,4.324546610292221
2543,4.18384402129272
2544,4.204099103760089
2545,4.270223561082642
2546,4.467994508941356
2547,4.710579894580852
2548,4.228943996832274
2549,3.993723656076441
2550,4.4001756094540125
2551,4.290607891806975
2552,4.496859804151158
2553,4.4276448381771285
2554,4.223545193178609
2555,4.442267227654283
2556,4.271644127138479
2557,4.161997567851407
2558,4.003530825440258
2559,4.3123632585210805
2560,4.503514331032936
2561,4.7740170812684735
2562,4.429404678738062
2563,4.532371373667651
2564,4.1649841599655355
2565,3.5928010667859134
2566,4.337751269541421
2567,4.337084367278391
2568,4.540022898982662
2569,4.447118653032833
2570,4.506620013819068
2571,4.070242369277163
2572,4.52069772351708
2573,4.190036025916961
2574,4.740576585931487
2575,4.4263957474025855
2576,4.289896528185201
2577,4.235797573198441
2578,4.458679252600603
2579,4.595739029148108
2580,4.43665101792967
2581,4.458076091957622
2582,4.483163192796205
2583,4.226668070606674
2584,4.326554174145251
2585,4.155749097176537
2586,4.331624999225238
2587,4.259229811731436
2588,4.454112367923186
2589,4.666448562733869
2590,4.734065455245462
2591,4.411333689192514
2592,4.645556476498103
2593,3.8273799587378012
2594,4.675345756200639
2595,4.663663725128347
2596,4.457031777933183
2597,4.671293331765307
