ts_code,signal_date,v1_entry,v2a_entry,v1_exit,v2a_exit,v1_type,v2a_type,v1_ret,v2a_ret,status,p2_rawhist_lt19,p2_rawhist_affected,entry_date_diff
601318.SH,2025-04-07,2025-04-08,2025-04-08,2025-05-08,2025-05-08,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,6.926822925723594,6.926822925723594,MATCHED,19.0,False,0.0
601658.SH,2025-03-28,2025-03-31,2025-03-31,2025-05-14,2025-05-14,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,3.737034722718007,3.737034722718007,MATCHED,19.0,False,0.0
601888.SH,2021-11-02,2021-11-03,2021-11-03,2022-02-10,2022-02-10,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,7.8045788936873635,7.8045788936873635,MATCHED,19.0,False,0.0
601888.SH,2022-03-14,2022-03-15,2022-03-15,2022-04-14,2022-04-14,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,7.812849493656972,7.812849493656972,MATCHED,19.0,False,0.0
601888.SH,2022-08-08,2022-08-09,2022-08-09,2022-09-26,2022-09-26,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,7.1858432781792185,7.1858432781792185,MATCHED,19.0,False,0.0
601899.SH,2021-03-24,2021-03-25,2021-03-25,2021-04-20,2021-04-20,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,13.67315267261283,13.67315267261283,MATCHED,19.0,False,0.0
601899.SH,2022-09-26,2022-09-27,2022-09-27,2022-10-28,2022-10-28,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,6.916188828671841,6.916188828671841,MATCHED,19.0,False,0.0
601899.SH,2023-05-12,2023-05-15,2023-05-15,2023-06-09,2023-06-09,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,6.727401168026937,6.727401168026937,MATCHED,19.0,False,0.0
601899.SH,2024-07-23,2024-07-24,2024-07-24,2024-09-25,2024-09-25,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,11.302372099604602,11.302372099604602,MATCHED,19.0,False,0.0
601899.SH,2025-04-07,2025-04-08,2025-04-08,2025-05-21,2025-05-21,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,18.75276321406046,18.75276321406046,MATCHED,19.0,False,0.0
601899.SH,2026-03-16,2026-03-17,2026-03-17,2026-04-15,2026-04-15,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,9.119263883295172,9.119263883295172,MATCHED,19.0,False,0.0
601919.SH,2021-07-23,2021-07-26,2021-07-26,2021-08-30,2021-08-30,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,21.9399821535198,21.9399821535198,MATCHED,19.0,False,0.0
601919.SH,2021-09-28,2021-09-29,2021-09-29,2021-11-30,2021-11-30,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,3.0377221934720415,3.0377221934720415,MATCHED,19.0,False,0.0
601919.SH,2024-07-08,2024-07-09,2024-07-09,2024-09-20,2024-09-20,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,1.7285541339282333,1.7285541339282333,MATCHED,19.0,False,0.0
603019.SH,2023-08-09,2023-08-10,2023-08-10,2023-11-07,2023-11-07,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,2.102020516340531,2.102020516340531,MATCHED,19.0,False,0.0
603019.SH,2024-03-27,2024-03-28,2024-03-28,2024-07-17,2024-07-17,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,-3.1650656694684725,-3.1650656694684725,MATCHED,19.0,False,0.0
603019.SH,2025-01-02,2025-01-03,2025-01-03,2025-02-05,2025-02-05,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,7.198386187683706,7.198386187683706,MATCHED,19.0,False,0.0
603259.SH,2021-11-04,2021-11-05,2021-11-05,2021-11-26,2021-11-26,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,10.333997515607747,10.333997515607747,MATCHED,19.0,False,0.0
603259.SH,2021-12-20,2021-12-21,2021-12-21,2022-03-17,2022-03-17,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,12.254494786218984,12.254494786218984,MATCHED,19.0,False,0.0
603259.SH,2022-07-27,2022-07-28,2022-07-28,2022-10-17,2022-10-17,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,-6.553924195303395,-6.553924195303395,MATCHED,19.0,False,0.0
603259.SH,2022-11-28,2022-11-29,2022-11-29,2022-12-29,2022-12-29,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,6.738265986701266,6.738265986701266,MATCHED,19.0,False,0.0
603259.SH,2024-01-30,2024-01-31,2024-01-31,2024-03-04,2024-03-04,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,16.5357317467109,16.5357317467109,MATCHED,19.0,False,0.0
603259.SH,2025-04-08,2025-04-09,2025-04-09,2025-05-23,2025-05-23,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,27.365745385479556,27.365745385479556,MATCHED,19.0,False,0.0
603799.SH,2022-09-29,2022-09-30,2022-09-30,2022-11-07,2022-11-07,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,1.9036214562895246,1.9036214562895246,MATCHED,19.0,False,0.0
603986.SH,2026-03-31,2026-04-01,2026-04-01,2026-04-21,2026-04-21,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,19.7457903723054,19.7457903723054,MATCHED,19.0,False,0.0
688008.SH,2026-07-16,2026-07-17,2026-07-17,2026-08-25,2026-08-25,FINAL_SETTLE,FINAL_SETTLE,-3.6609369962131426,-3.6609369962131426,MATCHED,19.0,False,0.0
688012.SH,2024-08-23,2024-08-26,2024-08-26,2024-09-27,2024-09-27,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,8.980679975166685,8.980679975166685,MATCHED,19.0,False,0.0
688256.SH,2024-09-05,2024-09-06,2024-09-06,2024-09-30,2024-09-30,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,22.25002533076108,22.25002533076108,MATCHED,19.0,False,0.0
688256.SH,2025-01-16,2025-01-17,2025-01-17,2025-02-21,2025-02-21,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,19.16467811575612,19.16467811575612,MATCHED,19.0,False,0.0
688256.SH,2025-03-25,2025-03-26,2025-03-26,2025-04-21,2025-04-21,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,8.922494348994318,8.922494348994318,MATCHED,19.0,False,0.0
688256.SH,2025-05-27,2025-05-28,2025-05-28,2025-06-26,2025-06-26,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,2.4520211429184493,2.4520211429184493,MATCHED,19.0,False,0.0
688256.SH,2026-02-03,2026-02-04,2026-02-04,2026-04-08,2026-04-08,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,12.397855616133041,12.397855616133041,MATCHED,19.0,False,0.0
688256.SH,2026-07-16,2026-07-17,2026-07-17,2026-08-25,2026-08-25,FINAL_SETTLE,FINAL_SETTLE,-7.309240157764709,-7.309240157764709,MATCHED,19.0,False,0.0
688525.SH,2026-07-15,2026-07-16,2026-07-16,2026-08-25,2026-08-25,FINAL_SETTLE,FINAL_SETTLE,-19.368418251981645,-19.368418251981645,MATCHED,19.0,False,0.0
688599.SH,2022-08-19,2022-08-22,2022-08-22,2022-10-27,2022-10-27,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,4.900961296612725,4.900961296612725,MATCHED,19.0,False,0.0
688981.SH,2020-12-16,2020-12-17,2020-12-17,2021-01-11,2021-01-11,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,16.521188858697652,16.521188858697652,MATCHED,19.0,False,0.0
688981.SH,2023-05-09,2023-05-10,2023-05-10,2023-08-01,2023-08-01,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,-1.9912914951639942,-1.9912914951639942,MATCHED,19.0,False,0.0
688981.SH,2025-04-01,2025-04-02,2025-04-02,2025-06-23,2025-06-23,TAKE_PROFIT_DYN,TAKE_PROFIT_DYN,-0.3367121465143475,-0.3367121465143475,MATCHED,19.0,False,0.0
600150.SH,2024-09-19,,2024-09-20,,2024-12-18,,TAKE_PROFIT_DYN,,4.47320430931633,V2A_ONLY,9.0,True,
