signal_date,r_mean,r_med,win,loss,mae,hold,n,size,idx_ret,cs_std,p10_ret,drop5,drop7,downvol,up1d,breadth_ma20,newlow20,below_bb,limit_down,mkt_amt,med_amt_ratio,idx_level,ret20_ea,ret60_ea,dist_ma20,ma20_slope,rv20,rv60,amt_ratio20,amt_z60,csi300_ret20,csi1000_ret20,n_oversold,oversold_share,n_oversold_z60,mrh20,mrh60,mrhwin20,Y5,Y5_win,Y10,Y10_win,Y20,Y20_win,Y40,Y40_win,Y20_bad,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,Y20_full
2020-02-06,12.544306307314594,12.571344468011093,83.33333333333334,16.666666666666664,-7.425305484058189,33.833333333333336,24,3525.0,0.026910591459172406,0.028497604510832424,0.0023631046421727767,0.000851063829787234,0.0005673758865248227,0.000851063829787234,0.9231205673758865,0.20567375886524822,0.005673758865248227,0.0070921985815602835,0.00028368794326241134,876301003.8140001,0.9842779099859841,0.9597828888152427,,,-5.6387656549591885,,2.530229292954144,,,,,,24,0.006808510638297872,,,,,0.40443385537507187,33.33333333333333,2.556439228841038,63.90977443609023,5.000571008106591,78.04878048780488,5.311477001840714,79.31688804554081,0.0,,,,,-5.6387656549591885,,0.20567375886524822,0.9231205673758865,0.005673758865248227,0.0070921985815602835,2.530229292954144,,0.028497604510832424,0.000851063829787234,,,0.9842779099859841,0.00028368794326241134,0.000851063829787234,0.0005673758865248227,0.0023631046421727767,24,0.006808510638297872,,,,,5.000571008106591
2020-02-07,8.251701621389001,8.251701621389001,50.0,50.0,-10.317276753753445,25.0,2,3530.0,0.012205731656245354,0.03335667088942705,-0.02051903836579989,0.02237960339943343,0.006515580736543909,0.02237960339943343,0.6090651558073654,0.2348441926345609,0.012747875354107648,0.0005665722379603399,0.0008498583569405099,893165555.7220001,0.9396593856965818,0.9714977412043775,-4.623762173004109,,-4.265373352349822,,2.5071388774398358,,1.2960478489399776,,-6.077959158823365,-1.6376543961614365,2,0.0005665722379603399,,,,,1.1759921749567799,50.0,2.422815942440479,63.43283582089553,5.014974214241215,78.15758980301275,5.321534599405548,79.41454202077432,0.0,-4.623762173004109,,-6.077959158823365,-1.6376543961614365,-4.265373352349822,,0.2348441926345609,0.6090651558073654,0.012747875354107648,0.0005665722379603399,2.5071388774398358,,0.03335667088942705,0.02237960339943343,1.2960478489399776,,0.9396593856965818,0.0008498583569405099,0.02237960339943343,0.006515580736543909,-0.02051903836579989,2,0.0005665722379603399,,,,,5.014974214241215
2020-02-13,-2.5799196512874154,-2.5799196512874154,0.0,100.0,-16.412701222827796,54.0,1,3533.0,-0.009645337352706248,0.02581433058590023,-0.031861877494360605,0.022360600056609115,0.006793093688083782,0.022360600056609115,0.21907727144070197,0.27540333993773,0.006510048117746957,0.0002830455703368242,0.0008491367110104727,832183249.764,0.9038128842650142,0.9879198481842566,-4.148661976400414,,-1.7905804708373108,-1.101620153019356,2.531609275099198,,1.1743513165083204,,-3.705900896944425,-1.1250219186774602,1,0.0002830455703368242,,17.1986557069062,17.1986557069062,100.0,-0.5443051534285102,50.0,2.542107584800965,64.25531914893618,5.080572687664259,78.68763557483732,5.316803329883155,79.60378208014409,0.0,-4.148661976400414,,-3.705900896944425,-1.1250219186774602,-1.7905804708373108,-1.101620153019356,0.27540333993773,0.21907727144070197,0.006510048117746957,0.0002830455703368242,2.531609275099198,,0.02581433058590023,0.022360600056609115,1.1743513165083204,,0.9038128842650142,0.0008491367110104727,0.022360600056609115,0.006793093688083782,-0.031861877494360605,1,0.0002830455703368242,,17.1986557069062,17.1986557069062,100.0,5.080572687664259
2020-02-20,12.763962833414302,12.763962833414302,100.0,0.0,-3.686057532211362,8.0,1,3540.0,0.018589782170606597,0.02493291590940573,-0.004112118685880482,0.005084745762711864,0.0014124293785310734,0.005084745762711864,0.853954802259887,0.8367231638418079,0.0002824858757062147,0.0002824858757062147,0.0002824858757062147,1028195200.013,1.1862228910437924,1.054854154754271,0.49361780669161526,,5.413338294538073,-0.5217162548044718,2.686666304531201,,1.3466671901247207,,-0.5298705864237307,3.7350017366988952,1,0.0002824858757062147,,17.1986557069062,17.1986557069062,100.0,2.797125801578579,67.21311475409836,2.4655701687517655,63.983050847457626,5.080954762910892,78.72111767866738,5.384946878271805,80.14674147604661,0.0,0.49361780669161526,,-0.5298705864237307,3.7350017366988952,5.413338294538073,-0.5217162548044718,0.8367231638418079,0.853954802259887,0.0002824858757062147,0.0002824858757062147,2.686666304531201,,0.02493291590940573,0.005084745762711864,1.3466671901247207,,1.1862228910437924,0.0002824858757062147,0.005084745762711864,0.0014124293785310734,-0.004112118685880482,1,0.0002824858757062147,,17.1986557069062,17.1986557069062,100.0,5.080954762910892
2020-02-24,-16.616353330477352,-16.616353330477352,0.0,100.0,-36.448701424296736,48.0,1,3543.0,0.012806961067954056,0.032180197062338003,-0.017714486835742258,0.009878633926051369,0.003386960203217612,0.009878633926051369,0.5766299745977985,0.8735534857465425,0.0019757267852102737,0.0002822466836014677,0.000846740050804403,1178662353.763,1.271251252617921,1.0797100600708232,3.5806698395628,,7.586851966561459,0.15037729232234565,2.7032350102108667,,1.4502193361017257,,-0.529843053412471,8.521300964768308,1,0.0002822466836014677,,17.1986557069062,17.1986557069062,100.0,2.6923142448708,65.87301587301587,2.5540282464409767,64.0495867768595,5.099466798971137,78.78625134264232,5.715927185769569,81.8796992481203,0.0,3.5806698395628,,-0.529843053412471,8.521300964768308,7.586851966561459,0.15037729232234565,0.8735534857465425,0.5766299745977985,0.0019757267852102737,0.0002822466836014677,2.7032350102108667,,0.032180197062338003,0.009878633926051369,1.4502193361017257,,1.271251252617921,0.000846740050804403,0.009878633926051369,0.003386960203217612,-0.017714486835742258,1,0.0002822466836014677,,17.1986557069062,17.1986557069062,100.0,5.099466798971137
2020-02-25,-7.644489962177108,-7.644489962177108,0.0,100.0,-24.334924334924334,34.0,1,3544.0,-0.0019283804057924497,0.034324396163300075,-0.030113571908514214,0.007900677200902935,0.001693002257336343,0.007900677200902935,0.3010722347629797,0.7880925507900677,0.004232505643340858,0.000564334085778781,0.0002821670428893905,1369923343.4840002,1.407508052510875,1.0776279683470456,2.4039764285403997,,7.24421425760573,0.3444840460643306,2.6988277411620007,,1.6250465905878604,,-1.4806166059666337,7.595075006547658,1,0.0002821670428893905,,24.48256922886131,24.48256922886131,100.0,2.658108774044155,65.35433070866141,3.6176660922878834,70.29411764705881,5.127977044483944,78.93048128342247,5.746061479910939,81.8912011683096,0.0,2.4039764285403997,,-1.4806166059666337,7.595075006547658,7.24421425760573,0.3444840460643306,0.7880925507900677,0.3010722347629797,0.004232505643340858,0.000564334085778781,2.6988277411620007,,0.034324396163300075,0.007900677200902935,1.6250465905878604,,1.407508052510875,0.0002821670428893905,0.007900677200902935,0.001693002257336343,-0.030113571908514214,1,0.0002821670428893905,,24.48256922886131,24.48256922886131,100.0,5.127977044483944
2020-02-26,10.566376580134127,10.566376580134127,100.0,0.0,-6.890604948315782,36.0,2,3545.0,-0.014760057597314774,0.0393589637801814,-0.0667005067571133,0.17799717912552893,0.09111424541607899,0.17799717912552893,0.35458392101551484,0.7974612129760226,0.00930888575458392,0.0011283497884344146,0.025105782792665725,1268986617.292,1.272503036956514,1.0617221174657658,2.0732169328121497,,5.548025463547779,0.5486746343618121,2.707921750276963,,1.4431830104216254,,-1.003651038807618,5.421619124836119,2,0.0005641748942172073,,24.48256922886131,24.48256922886131,100.0,2.481260806541277,64.0625,3.473130906648542,70.48903878583474,5.271875477424343,79.46884576098059,5.7533995696511315,81.86773255813954,0.0,2.0732169328121497,,-1.003651038807618,5.421619124836119,5.548025463547779,0.5486746343618121,0.7974612129760226,0.35458392101551484,0.00930888575458392,0.0011283497884344146,2.707921750276963,,0.0393589637801814,0.17799717912552893,1.4431830104216254,,1.272503036956514,0.025105782792665725,0.17799717912552893,0.09111424541607899,-0.0667005067571133,2,0.0005641748942172073,,24.48256922886131,24.48256922886131,100.0,5.271875477424343
2020-02-27,-3.015784847062639,-4.5579052300490766,40.0,60.0,-18.568462744918556,45.6,5,3546.0,0.002641764584496106,0.031447340177969026,-0.028360462356312233,0.04117315284827975,0.023970671178793007,0.04117315284827975,0.4971799210377891,0.8299492385786802,0.007614213197969543,0.001692047377326565,0.006204173716864072,1008609712.787,0.9648699965489158,1.064526937354263,2.2937462901439387,,5.7014453337916216,0.6419120254882671,2.70797198769722,,1.1083347609931853,,-1.1388186022753266,5.279118289840223,5,0.0014100394811054709,,22.776224425063916,22.776224425063916,100.0,2.6792814842778307,64.88888888888889,4.618815472535192,76.78177810433505,5.349931584907759,79.60725075528701,5.765066798824372,81.93384223918575,0.0,2.2937462901439387,,-1.1388186022753266,5.279118289840223,5.7014453337916216,0.6419120254882671,0.8299492385786802,0.4971799210377891,0.007614213197969543,0.001692047377326565,2.70797198769722,,0.031447340177969026,0.04117315284827975,1.1083347609931853,,0.9648699965489158,0.006204173716864072,0.04117315284827975,0.023970671178793007,-0.028360462356312233,5,0.0014100394811054709,,22.776224425063916,22.776224425063916,100.0,5.349931584907759
2020-02-28,3.1810297536308494,2.358469898198538,69.02654867256636,30.973451327433626,-12.675100858819706,32.85840707964602,113,3546.0,-0.053831712185288524,0.03492199751436738,-0.09610900296887603,0.5877044557247603,0.3392554991539763,0.5877044557247603,0.05978567399887197,0.3595600676818951,0.06739988719684151,0.03807106598984772,0.06852791878172589,1085819022.473,1.1503003121916746,1.0072216296491217,0.23966910539139352,,-0.0006005380179696651,0.5513858812849826,2.8730718310278034,,1.1718100098579545,,-1.5947570935377353,3.0173337350640983,113,0.03186689227298364,,20.394101950520813,20.394101950520813,100.0,2.1107474739721943,60.526315789473685,4.827589833335115,77.5570272259014,5.532913107913744,80.3486529318542,5.865638868826085,82.42630385487529,0.0,0.23966910539139352,,-1.5947570935377353,3.0173337350640983,-0.0006005380179696651,0.5513858812849826,0.3595600676818951,0.05978567399887197,0.06739988719684151,0.03807106598984772,2.8730718310278034,,0.03492199751436738,0.5877044557247603,1.1718100098579545,,1.1503003121916746,0.06852791878172589,0.5877044557247603,0.3392554991539763,-0.09610900296887603,113,0.03186689227298364,,20.394101950520813,20.394101950520813,100.0,5.532913107913744
2020-03-02,-3.726821253868625,-1.614390692498972,20.0,80.0,-27.04690832316884,50.2,5,3545.0,0.041988216123437935,0.02608756885759245,0.016638248197410912,0.001692524682651622,0.0011283497884344146,0.001692524682651622,0.9667136812411847,0.6688293370944993,0.004513399153737658,0.002538787023977433,0.0,991695853.413,0.9010339949318781,1.0495130691190304,14.785461573078562,,3.503597662318292,1.0379340743317034,2.09337480227654,,1.052463942303245,,10.338161877895914,17.56192652752544,5,0.0014104372355430183,,20.394101950520813,20.394101950520813,100.0,2.403821041249961,62.06896551724138,5.101676218266119,78.84615384615384,5.545620070496072,80.47619047619048,5.8844033734517325,82.55109765329296,0.0,14.785461573078562,,10.338161877895914,17.56192652752544,3.503597662318292,1.0379340743317034,0.6688293370944993,0.9667136812411847,0.004513399153737658,0.002538787023977433,2.09337480227654,,0.02608756885759245,0.001692524682651622,1.052463942303245,,0.9010339949318781,0.0,0.001692524682651622,0.0011283497884344146,0.016638248197410912,5,0.0014104372355430183,,20.394101950520813,20.394101950520813,100.0,5.545620070496072
2020-03-03,-4.6481352561451645,-4.6481352561451645,0.0,100.0,-19.77622425047062,28.5,2,3546.0,0.012393775676451963,0.02506673505245916,-0.011559429759767925,0.0025380710659898475,0.0002820078962210942,0.0025380710659898475,0.70360970107163,0.7151720248166948,0.003102086858432036,0.001692047377326565,0.0,1134356999.185,1.0502036171443005,1.0625204986671963,16.82892040157831,,4.001487136294002,1.6723321061524077,2.0753509415461338,,1.1730183107995824,,8.075889250466028,18.875146294200086,2,0.0005640157924421884,,16.369816818010285,16.369816818010285,100.0,4.189796512085788,73.23943661971832,5.205145914741152,79.23222152297042,5.550076221433687,80.51879301217575,5.864544881217618,82.52647503782148,0.0,16.82892040157831,,8.075889250466028,18.875146294200086,4.001487136294002,1.6723321061524077,0.7151720248166948,0.70360970107163,0.003102086858432036,0.001692047377326565,2.0753509415461338,,0.02506673505245916,0.0025380710659898475,1.1730183107995824,,1.0502036171443005,0.0,0.0025380710659898475,0.0002820078962210942,-0.011559429759767925,2,0.0005640157924421884,,16.369816818010285,16.369816818010285,100.0,5.550076221433687
2020-03-04,0.3847740313147101,-0.696882706620126,33.33333333333333,66.66666666666666,-21.828093292618153,49.0,3,3545.0,0.00988957790553174,0.027803059540147515,-0.02125720463624039,0.015232722143864598,0.005359661495063469,0.015232722143864598,0.656981664315938,0.7410437235543018,0.010719322990126939,0.001692524682651622,0.0005641748942172073,950711532.3260001,0.8681335298663742,1.0730283779149898,14.807652757526292,,4.323406629851312,2.2512665235610463,2.024171852848533,,0.9699809116110545,,7.483953620598527,16.419899793969805,3,0.000846262341325811,,16.293088365273853,16.293088365273853,100.0,3.74616181592538,72.25806451612902,5.233158390385247,79.39698492462311,5.552279178838061,80.5511393746688,5.850048518716232,82.52170630426576,0.0,14.807652757526292,,7.483953620598527,16.419899793969805,4.323406629851312,2.2512665235610463,0.7410437235543018,0.656981664315938,0.010719322990126939,0.001692524682651622,2.024171852848533,,0.027803059540147515,0.015232722143864598,0.9699809116110545,,0.8681335298663742,0.0005641748942172073,0.015232722143864598,0.005359661495063469,-0.02125720463624039,3,0.000846262341325811,,16.293088365273853,16.293088365273853,100.0,5.552279178838061
2020-03-09,2.6486081028423047,2.4905134578877446,64.70588235294117,35.294117647058826,-17.29937564032285,38.705882352941174,102,3551.0,-0.032853435121136476,0.03657185311543608,-0.07160493827160497,0.2886510842016333,0.11179949310053507,0.2886510842016333,0.13601802309208674,0.5023936919177696,0.10222472542945649,0.03379329766263024,0.019994367783722895,1048746305.1969999,1.0145902202284904,1.0551199293664333,6.915907939810673,,1.0069574503394962,3.0191901155361967,2.1578237347714446,,1.0487258906183758,,2.071685195923645,6.854274370672431,102,0.028724303013235707,,15.833575164213,15.833575164213,100.0,5.002966130420673,79.13732394366197,5.451324271985499,80.7955251709136,5.70865384784406,81.41097424412094,5.975558765569666,83.24833267948215,0.0,6.915907939810673,,2.071685195923645,6.854274370672431,1.0069574503394962,3.0191901155361967,0.5023936919177696,0.13601802309208674,0.10222472542945649,0.03379329766263024,2.1578237347714446,,0.03657185311543608,0.2886510842016333,1.0487258906183758,,1.0145902202284904,0.019994367783722895,0.2886510842016333,0.11179949310053507,-0.07160493827160497,102,0.028724303013235707,,15.833575164213,15.833575164213,100.0,5.70865384784406
