date,equity,cash,stock_val,etf_sh,etf_val,n_pos,invested,slot_available,capital_constrained,has_top10_signal
2022-04-28,1209762.4394371125,13481.439437112538,1196281.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-29,1257274.4394371125,13481.439437112538,1243793.0,0,0.0,3,1422858.91515768,False,False,True
2022-05-05,1236313.6086798925,682619.6086798926,553694.0,0,0.0,2,738559.6055837999,True,False,True
2022-05-06,1231375.6086798925,682619.6086798926,548756.0,0,0.0,2,738559.6055837999,True,False,True
2022-05-09,1226233.0854078927,485171.0854078926,741062.0,0,0.0,3,936008.1288557999,False,False,True
2022-05-10,1235014.0854078927,485171.0854078926,749843.0,0,0.0,3,936008.1288557999,False,False,True
2022-05-11,1279398.6383326927,285399.6383326926,993999.0,0,0.0,3,1135779.5759309998,False,False,True
2022-05-12,1259053.6383326927,285399.6383326926,973654.0,0,0.0,3,1135779.5759309998,False,False,True
2022-05-13,1244961.6383326927,285399.6383326926,959562.0,0,0.0,3,1135779.5759309998,False,False,True
2022-05-16,1245308.9776597326,86252.97765973266,1159056.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-17,1253559.9776597326,86252.97765973266,1167307.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-18,1268030.9776597326,86252.97765973266,1181778.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-19,1262948.9776597326,86252.97765973266,1176696.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-20,1286389.9776597326,86252.97765973266,1200137.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-23,1274981.9776597326,86252.97765973266,1188729.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-24,1232967.9776597326,86252.97765973266,1146715.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-25,1235325.9776597326,86252.97765973266,1149073.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-26,1218626.9776597326,86252.97765973266,1132374.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-27,1233431.9776597326,86252.97765973266,1147179.0,0,0.0,3,1334926.23660396,False,False,True
2022-05-30,1256595.4945807927,267573.49458079267,989022.0,0,0.0,2,1136698.73284968,True,False,True
2022-05-31,1270093.4945807927,267573.49458079267,1002520.0,0,0.0,2,1136698.73284968,True,False,True
2022-06-01,1288013.4945807927,267573.49458079267,1020440.0,0,0.0,2,1136698.73284968,True,False,True
2022-06-02,1297183.9918521927,709961.9918521927,587222.0,0,0.0,1,596366.6310201599,True,False,True
2022-06-06,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-07,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-08,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-09,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-10,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-13,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-14,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-15,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-16,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-17,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-20,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-21,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-22,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-23,1327470.0441137527,1327470.0441137527,0.0,0,0.0,0,0.0,True,False,True
2022-06-24,1335340.7583518326,1127826.7583518326,207514.0,0,0.0,1,199643.28576191995,True,False,True
2022-06-27,1334906.7583518326,1127826.7583518326,207080.0,0,0.0,1,199643.28576191995,True,False,True
2022-06-28,1340114.7583518326,1127826.7583518326,212288.0,0,0.0,1,199643.28576191995,True,False,True
2022-06-29,1334472.7583518326,1127826.7583518326,206646.0,0,0.0,1,199643.28576191995,True,False,True
2022-06-30,1336146.7583518326,1127826.7583518326,208320.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-01,1335588.7583518326,1127826.7583518326,207762.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-04,1332736.7583518326,1127826.7583518326,204909.99999999997,0,0.0,1,199643.28576191995,True,False,True
2022-07-05,1328458.7583518326,1127826.7583518326,200632.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-06,1328830.7583518326,1127826.7583518326,201004.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-07,1328644.7583518326,1127826.7583518326,200818.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-08,1332860.7583518326,1127826.7583518326,205034.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-11,1328644.7583518326,1127826.7583518326,200818.0,0,0.0,1,199643.28576191995,True,False,True
2022-07-12,1329202.7583518326,1127826.7583518326,201375.99999999997,0,0.0,1,199643.28576191995,True,False,True
2022-07-13,1326025.1061478327,942193.1061478327,383832.0,0,0.0,2,385276.93796591996,True,False,True
2022-07-14,1328007.8336675726,744943.8336675727,583064.0,0,0.0,3,582526.21044618,False,False,True
2022-07-15,1329394.8336675726,744943.8336675727,584451.0,0,0.0,3,582526.21044618,False,False,True
2022-07-18,1333534.7640891727,547855.7640891727,785679.0,0,0.0,3,779614.28002458,False,False,True
2022-07-19,1333968.7640891727,547855.7640891727,786113.0,0,0.0,3,779614.28002458,False,False,True
2022-07-20,1336908.7640891727,547855.7640891727,789053.0,0,0.0,3,779614.28002458,False,False,True
2022-07-21,1330445.7640891727,547855.7640891727,782590.0,0,0.0,3,779614.28002458,False,False,True
2022-07-22,1328858.7640891727,547855.7640891727,781003.0,0,0.0,3,779614.28002458,False,False,True
2022-07-25,1323970.7640891727,547855.7640891727,776115.0,0,0.0,3,779614.28002458,False,False,True
2022-07-26,1331176.7640891727,547855.7640891727,783321.0,0,0.0,3,779614.28002458,False,False,True
2022-07-27,1326806.7640891727,547855.7640891727,778951.0,0,0.0,3,779614.28002458,False,False,True
2022-07-28,1333251.7640891727,547855.7640891727,785396.0,0,0.0,3,779614.28002458,False,False,True
2022-07-29,1319494.7640891727,547855.7640891727,771639.0,0,0.0,3,779614.28002458,False,False,True
2022-08-01,1326489.7640891727,547855.7640891727,778634.0,0,0.0,3,779614.28002458,False,False,True
2022-08-02,1312392.7640891727,547855.7640891727,764537.0,0,0.0,3,779614.28002458,False,False,True
2022-08-03,1294161.7640891727,547855.7640891727,746306.0,0,0.0,3,779614.28002458,False,False,True
2022-08-04,1310680.9377409527,350960.9377409527,959720.0,0,0.0,3,976509.1063728,False,False,True
2022-08-05,1327208.1387412327,556274.1387412327,770934.0,0,0.0,2,776865.8206108799,True,False,True
2022-08-08,1318772.1387412327,556274.1387412327,762498.0,0,0.0,2,776865.8206108799,True,False,True
2022-08-09,1319286.0340060326,365514.0340060327,953772.0,0,0.0,3,967625.92534608,False,False,True
2022-08-10,1303444.0340060326,365514.0340060327,937930.0,0,0.0,3,967625.92534608,False,False,True
2022-08-11,1334882.5443429528,178420.5443429527,1156462.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-12,1325812.5443429528,178420.5443429527,1147392.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-15,1318086.5443429528,178420.5443429527,1139666.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-16,1320992.5443429528,178420.5443429527,1142572.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-17,1340328.5443429528,178420.5443429527,1161908.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-18,1324784.5443429528,178420.5443429527,1146364.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-19,1318368.5443429528,178420.5443429527,1139948.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-22,1324074.5443429528,178420.5443429527,1145654.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-23,1313412.5443429528,178420.5443429527,1134992.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-24,1291332.5443429528,178420.5443429527,1112912.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-25,1308728.5443429528,178420.5443429527,1130308.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-26,1315866.5443429528,178420.5443429527,1137446.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-29,1306034.5443429528,178420.5443429527,1127614.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-30,1309512.5443429528,178420.5443429527,1131092.0,0,0.0,3,1154719.41500916,False,False,True
2022-08-31,1301475.0303359127,760399.0303359127,541076.0,0,0.0,2,563487.2466022801,True,False,True
2022-09-01,1291478.5049909728,369888.5049909728,921590.0,0,0.0,3,953997.77194722,False,False,True
2022-09-02,1270720.5049909728,369888.5049909728,900832.0,0,0.0,3,953997.77194722,False,False,True
2022-09-05,1259950.6114929728,2125.611492972879,1257825.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-06,1285612.6114929728,2125.611492972879,1283487.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-07,1312717.6114929728,2125.611492972879,1310592.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-08,1303964.6114929728,2125.611492972879,1301839.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-09,1315865.6114929728,2125.611492972879,1313740.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-13,1328757.6114929728,2125.611492972879,1326632.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-14,1308769.6114929728,2125.611492972879,1306644.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-15,1268445.6114929728,2125.611492972879,1266320.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-16,1257846.6114929728,2125.611492972879,1255721.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-19,1267949.6114929728,2125.611492972879,1265824.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-20,1297586.6114929728,2125.611492972879,1295461.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-21,1266965.6114929728,2125.611492972879,1264840.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-22,1268610.6114929728,2125.611492972879,1266485.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-23,1257600.6114929728,2125.611492972879,1255475.0,0,0.0,3,1321760.66544522,False,False,True
2022-09-26,1311813.162761773,398109.16276177287,913704.0,0,0.0,2,951774.9741700199,True,False,True
2022-09-27,1316079.502702633,198168.5027026329,1117911.0,0,0.0,3,1151715.63422916,False,False,True
2022-09-28,1275071.502702633,198168.5027026329,1076903.0,0,0.0,3,1151715.63422916,False,False,True
2022-09-29,1279471.765186433,549.7651864328946,1278922.0,0,0.0,3,1349334.3717453599,False,False,True
2022-09-30,1249157.765186433,549.7651864328946,1248608.0,0,0.0,3,1349334.3717453599,False,False,True
2022-10-10,1246509.765186433,549.7651864328946,1245960.0,0,0.0,3,1349334.3717453599,False,False,True
2022-10-11,1269191.765186433,549.7651864328946,1268642.0,0,0.0,3,1349334.3717453599,False,False,True
2022-10-12,1307821.590943533,212654.59094353288,1095167.0,0,0.0,2,1158575.26827042,True,False,True
2022-10-13,1286986.768251573,40391.76825157291,1246595.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-14,1313488.768251573,40391.76825157291,1273097.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-17,1306142.7682515732,40391.76825157291,1265751.0000000002,0,0.0,3,1330838.09096238,False,False,True
2022-10-18,1336116.768251573,40391.76825157291,1295725.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-19,1310155.768251573,40391.76825157291,1269764.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-20,1295712.768251573,40391.76825157291,1255321.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-21,1305152.768251573,40391.76825157291,1264761.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-24,1265499.768251573,40391.76825157291,1225108.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-25,1267362.768251573,40391.76825157291,1226971.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-26,1267759.768251573,40391.76825157291,1227368.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-27,1268982.768251573,40391.76825157291,1228591.0,0,0.0,3,1330838.09096238,False,False,True
2022-10-28,1225151.5269416529,465437.5269416529,759714.0,0,0.0,2,933278.6933870399,True,False,True
2022-10-31,1255089.230741653,94971.23074165286,1160118.0,0,0.0,3,1303744.98958704,False,False,True
2022-11-01,1324460.230741653,94971.23074165286,1229489.0,0,0.0,3,1303744.98958704,False,False,True
2022-11-02,1347621.230741653,94971.23074165286,1252650.0,0,0.0,3,1303744.98958704,False,False,True
2022-11-03,1342113.230741653,94971.23074165286,1247142.0,0,0.0,3,1303744.98958704,False,False,True
2022-11-04,1393555.506632813,1039698.506632813,353857.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-07,1395659.506632813,1039698.506632813,355961.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-08,1393086.506632813,1039698.506632813,353388.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-09,1384218.506632813,1039698.506632813,344520.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-10,1379848.506632813,1039698.506632813,340150.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-11,1393753.506632813,1039698.506632813,354055.0,0,0.0,2,352489.66949195997,True,False,True
2022-11-14,1400143.7804263332,840499.7804263331,559644.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-15,1420173.7804263332,840499.7804263331,579674.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-16,1415141.7804263332,840499.7804263331,574642.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-17,1409549.7804263332,840499.7804263331,569050.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-18,1405671.7804263332,840499.7804263331,565172.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-21,1402115.7804263332,840499.7804263331,561616.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-22,1396990.7804263332,840499.7804263331,556491.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-23,1398739.7804263332,840499.7804263331,558240.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-24,1392618.7804263332,840499.7804263331,552119.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-25,1386598.7804263332,840499.7804263331,546099.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-28,1382552.7804263332,840499.7804263331,542053.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-29,1400805.7804263332,840499.7804263331,560306.0,0,0.0,3,551688.3956984399,False,False,True
2022-11-30,1406951.7804263332,840499.7804263331,566452.0,0,0.0,3,551688.3956984399,False,False,True
2022-12-01,1415559.8295863331,1006124.8295863331,409435.0,0,0.0,2,379425.57300647994,True,False,True
2022-12-02,1413166.8295863331,1006124.8295863331,407042.0,0,0.0,2,379425.57300647994,True,False,True
2022-12-05,1417865.8295863331,1006124.8295863331,411741.0,0,0.0,2,379425.57300647994,True,False,True
2022-12-06,1422546.8295863331,1006124.8295863331,416422.0,0,0.0,2,379425.57300647994,True,False,True
2022-12-07,1426223.202807133,1010996.2028071332,415227.0,0,0.0,2,397237.99303187995,True,False,True
2022-12-08,1423692.202807133,1010996.2028071332,412696.0,0,0.0,2,397237.99303187995,True,False,True
2022-12-09,1421714.202807133,1010996.2028071332,410718.0,0,0.0,2,397237.99303187995,True,False,True
2022-12-12,1423806.202807133,1010996.2028071332,412810.0,0,0.0,2,397237.99303187995,True,False,True
2022-12-13,1410143.202807133,1010996.2028071332,399147.0,0,0.0,2,397237.99303187995,True,False,True
2022-12-14,1397089.3828580733,818873.3828580732,578216.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-15,1411465.3828580733,818873.3828580732,592592.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-16,1399543.3828580733,818873.3828580732,580670.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-19,1394207.3828580733,818873.3828580732,575334.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-20,1399145.3828580733,818873.3828580732,580272.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-21,1387961.3828580733,818873.3828580732,569088.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-22,1381407.3828580733,818873.3828580732,562534.0,0,0.0,2,589360.8129809399,True,False,True
2022-12-23,1366695.1368432732,621645.1368432732,745050.0,0,0.0,3,786589.0589957399,False,False,True
2022-12-26,1425045.3854315933,422426.38543159317,1002619.0,0,0.0,3,985807.8104074199,False,False,True
2022-12-27,1454514.3854315933,422426.38543159317,1032088.0,0,0.0,3,985807.8104074199,False,False,True
2022-12-28,1452508.3854315933,422426.38543159317,1030082.0,0,0.0,3,985807.8104074199,False,False,True
2022-12-29,1444333.3854315933,422426.38543159317,1021907.0,0,0.0,3,985807.8104074199,False,False,True
2022-12-30,1453211.3854315933,422426.38543159317,1030785.0,0,0.0,3,985807.8104074199,False,False,True
2023-01-03,1479353.9944601532,860789.9944601532,618564.0,0,0.0,2,595645.72363296,True,False,True
2023-01-04,1460978.9944601532,860789.9944601532,600189.0,0,0.0,2,595645.72363296,True,False,True
2023-01-05,1494526.891656133,1293283.891656133,201243.0,0,0.0,1,197228.2460148,True,False,True
2023-01-06,1502366.891656133,1293283.891656133,209083.0,0,0.0,1,197228.2460148,True,False,True
2023-01-09,1500406.891656133,1293283.891656133,207123.00000000003,0,0.0,1,197228.2460148,True,False,True
2023-01-10,1501876.891656133,1293283.891656133,208593.0,0,0.0,1,197228.2460148,True,False,True
2023-01-11,1501043.891656133,1293283.891656133,207760.0,0,0.0,1,197228.2460148,True,False,True
2023-01-12,1504221.1484850731,1096455.1484850731,407766.0,0,0.0,2,394056.98918586,True,False,True
2023-01-13,1502315.1484850731,1096455.1484850731,405860.0,0,0.0,2,394056.98918586,True,False,True
2023-01-16,1503714.1484850731,1096455.1484850731,407259.0,0,0.0,2,394056.98918586,True,False,True
2023-01-17,1506144.1484850731,1096455.1484850731,409689.0,0,0.0,2,394056.98918586,True,False,True
2023-01-18,1509909.9817411532,1316065.9817411532,193844.0,0,0.0,1,196828.74317105996,True,False,True
2023-01-19,1508690.9817411532,1316065.9817411532,192625.0,0,0.0,1,196828.74317105996,True,False,True
2023-01-20,1511266.9817411532,1316065.9817411532,195201.0,0,0.0,1,196828.74317105996,True,False,True
2023-01-30,1517706.9817411532,1316065.9817411532,201641.0,0,0.0,1,196828.74317105996,True,False,True
2023-01-31,1518580.9817411532,1316065.9817411532,202515.0,0,0.0,1,196828.74317105996,True,False,True
2023-02-01,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-02,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-03,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-06,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-07,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-08,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-09,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-10,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-13,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-14,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-15,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-16,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-17,1526637.2791816331,1526637.2791816331,0.0,0,0.0,0,0.0,True,False,True
2023-02-20,1528215.571917633,1360027.571917633,168188.0,0,0.0,1,166609.70726399997,True,False,True
2023-02-21,1527425.7872232331,1166343.7872232331,361082.0,0,0.0,2,360293.4919584,True,False,True
2023-02-22,1521395.6086872332,1002537.6086872332,518858.0,0,0.0,2,524099.67049439996,True,False,True
2023-02-23,1527601.8087392333,802485.8087392332,725116.0,0,0.0,2,724151.4704424,True,False,True
2023-02-24,1512539.8087392333,802485.8087392332,710054.0,0,0.0,2,724151.4704424,True,False,True
2023-02-27,1506661.8087392333,802485.8087392332,704176.0,0,0.0,2,724151.4704424,True,False,True
2023-02-28,1510915.8087392333,802485.8087392332,708430.0,0,0.0,2,724151.4704424,True,False,True
2023-03-01,1517060.8087392333,802485.8087392332,714575.0,0,0.0,2,724151.4704424,True,False,True
2023-03-02,1498630.8087392333,802485.8087392332,696145.0,0,0.0,2,724151.4704424,True,False,True
2023-03-03,1504828.8087392333,802485.8087392332,702343.0,0,0.0,2,724151.4704424,True,False,True
2023-03-06,1513471.8087392333,802485.8087392332,710986.0,0,0.0,2,724151.4704424,True,False,True
2023-03-07,1502082.8087392333,802485.8087392332,699597.0,0,0.0,2,724151.4704424,True,False,True
2023-03-08,1495596.6534305331,603740.6534305331,891856.0,0,0.0,3,922896.6257511,False,False,True
2023-03-09,1485313.6534305331,603740.6534305331,881573.0,0,0.0,3,922896.6257511,False,False,True
2023-03-10,1489506.6534305331,603740.6534305331,885766.0,0,0.0,3,922896.6257511,False,False,True
2023-03-13,1472914.6534305331,603740.6534305331,869174.0,0,0.0,3,922896.6257511,False,False,True
2023-03-14,1459967.6534305331,603740.6534305331,856227.0,0,0.0,3,922896.6257511,False,False,True
2023-03-15,1459972.6534305331,603740.6534305331,856232.0,0,0.0,3,922896.6257511,False,False,True
2023-03-16,1444666.6534305331,603740.6534305331,840926.0,0,0.0,3,922896.6257511,False,False,True
2023-03-17,1434193.6534305331,603740.6534305331,830453.0,0,0.0,3,922896.6257511,False,False,True
2023-03-20,1454573.0443598533,217136.04435985317,1237437.0,0,0.0,3,1309501.23482178,False,False,True
2023-03-21,1495017.0443598533,217136.04435985317,1277881.0,0,0.0,3,1309501.23482178,False,False,True
2023-03-22,1500071.0443598533,217136.04435985317,1282935.0,0,0.0,3,1309501.23482178,False,False,True
2023-03-23,1511829.5676848532,18135.567684853188,1493694.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-24,1523814.5676848532,18135.567684853188,1505679.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-27,1537525.5676848532,18135.567684853188,1519390.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-28,1513380.5676848532,18135.567684853188,1495245.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-29,1529664.5676848532,18135.567684853188,1511529.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-30,1532708.5676848532,18135.567684853188,1514573.0,0,0.0,3,1508501.71149678,False,False,True
2023-03-31,1557899.5598164932,554834.5598164933,1003065.0,0,0.0,2,990579.8168065799,True,False,True
2023-04-03,1565748.7482889933,979248.7482889933,586500.0,0,0.0,1,592834.18482288,True,False,True
2023-04-04,1551638.7482889933,979248.7482889933,572390.0,0,0.0,1,592834.18482288,True,False,True
2023-04-06,1550873.7482889933,979248.7482889933,571625.0,0,0.0,1,592834.18482288,True,False,True
2023-04-07,1549768.7482889933,979248.7482889933,570520.0,0,0.0,1,592834.18482288,True,False,True
2023-04-10,1575778.7482889933,979248.7482889933,596530.0,0,0.0,1,592834.18482288,True,False,True
2023-04-11,1560886.8982567932,795046.8982567933,765840.0,0,0.0,2,777036.03485508,True,False,True
2023-04-12,1538666.8982567932,795046.8982567933,743620.0,0,0.0,2,777036.03485508,True,False,True
2023-04-13,1539687.9279807934,431989.9279807934,1107698.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-14,1557720.9279807934,431989.9279807934,1125731.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-17,1567712.9279807934,431989.9279807934,1135723.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-18,1559071.9279807934,431989.9279807934,1127082.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-19,1551168.9279807934,431989.9279807934,1119179.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-20,1519117.9279807934,431989.9279807934,1087128.0,0,0.0,3,1140093.0051310798,False,False,True
2023-04-21,1493362.3115147934,237645.31151479343,1255717.0,0,0.0,3,1334437.6215970798,False,False,True
2023-04-24,1474175.3115147934,237645.31151479343,1236530.0,0,0.0,3,1334437.6215970798,False,False,True
2023-04-25,1456167.2356024734,38963.23560247346,1417204.0,0,0.0,3,1533119.6975093998,False,False,True
2023-04-26,1549248.2356024734,38963.23560247346,1510285.0,0,0.0,3,1533119.6975093998,False,False,True
2023-04-27,1550061.2356024734,38963.23560247346,1511098.0,0,0.0,3,1533119.6975093998,False,False,True
2023-04-28,1533500.2356024734,38963.23560247346,1494537.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-04,1526894.2356024734,38963.23560247346,1487931.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-05,1521024.2356024734,38963.23560247346,1482061.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-08,1510726.2356024734,38963.23560247346,1471763.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-09,1499723.2356024734,38963.23560247346,1460760.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-10,1530347.2356024734,38963.23560247346,1491384.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-11,1572667.2356024734,38963.23560247346,1533704.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-12,1548857.2356024734,38963.23560247346,1509894.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-15,1607009.2356024734,38963.23560247346,1568046.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-16,1599996.2356024734,38963.23560247346,1561033.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-17,1579859.2356024734,38963.23560247346,1540896.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-18,1563760.2356024734,38963.23560247346,1524797.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-19,1567046.2356024734,38963.23560247346,1528083.0,0,0.0,3,1533119.6975093998,False,False,True
2023-05-22,1585605.0654723735,406995.0654723735,1178610.0,0,0.0,2,1155073.8611412,True,False,True
2023-05-23,1557895.3997583736,207844.39975837353,1350051.0,0,0.0,3,1354224.5268551998,False,False,True
2023-05-24,1563133.3997583736,207844.39975837353,1355289.0,0,0.0,3,1354224.5268551998,False,False,True
2023-05-25,1569147.6868987936,14217.68689879356,1554930.0,0,0.0,3,1547851.23971478,False,False,True
2023-05-26,1545162.6868987936,14217.68689879356,1530945.0,0,0.0,3,1547851.23971478,False,False,True
2023-05-29,1519605.6868987936,14217.68689879356,1505388.0,0,0.0,3,1547851.23971478,False,False,True
2023-05-30,1519022.6868987936,14217.68689879356,1504805.0,0,0.0,3,1547851.23971478,False,False,True
2023-05-31,1495601.6868987936,14217.68689879356,1481384.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-01,1493303.6868987936,14217.68689879356,1479086.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-02,1535366.6868987936,14217.68689879356,1521149.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-05,1491357.6868987936,14217.68689879356,1477140.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-06,1481425.6868987936,14217.68689879356,1467208.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-07,1432257.6868987936,14217.68689879356,1418040.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-08,1432878.6868987936,14217.68689879356,1418661.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-09,1410091.6868987936,14217.68689879356,1395874.0,0,0.0,3,1547851.23971478,False,False,True
2023-06-12,1420831.6868987936,14217.68689879356,1406614.0,0,0.0,3,1547851.23971478,False,False,True
