episode_id,ts_code,name,industry,delisted,signal_date,entry_date,exit_date,exit_type,levels_used,hold_days,total_cost,proceeds,pnl,return_pct,signal_z,oversold_bin,signal_amount,amount_pct,signal_year,amount_quintile
34,000792.SZ,盐湖股份,农药化肥,False,2022-01-20 00:00:00,2022-01-21 00:00:00,2022-02-16 00:00:00,TAKE_PROFIT_DYN,1,13,199681.33365179997,237224.95746012,37543.62380832003,18.801769360068377,-2.451914302980101,B2,4852104.849,0.9984659215428446,2022,Q5
30,000661.SZ,长春高新,生物制药,False,2022-01-24 00:00:00,2022-01-25 00:00:00,2022-02-24 00:00:00,TAKE_PROFIT_DYN,1,17,184019.62066487997,205915.83672132,21896.216056440026,11.89884859958246,-2.618111936582791,B3,8453339.929,1.0,2022,Q5
39,000858.SZ,五粮液,白酒,False,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-05-30 00:00:00,TAKE_PROFIT_DYN,5,75,939939.0766365598,857151.53453592,-82787.54210063978,-8.807756178930596,-2.159038663307474,B2,5160817.186,0.9989080585280629,2022,Q5
89,002475.SZ,立讯精密,元器件,False,2022-02-08 00:00:00,2022-02-09 00:00:00,2022-05-11 00:00:00,TAKE_PROFIT_DYN,5,60,987941.4960214798,818469.1058857201,-169472.39013575972,-17.15409169654668,-2.8564917849255074,B3,4935569.919,0.9991262560069899,2022,Q5
113,300014.SZ,亿纬锂能,电气设备,False,2022-03-03 00:00:00,2022-03-04 00:00:00,2022-06-01 00:00:00,TAKE_PROFIT_DYN,5,58,985791.7902432599,1245228.98406048,259437.19381722016,26.31764601662993,-2.2533197211206195,B2,5010489.059,0.998911623857205,2022,Q5
1,000002.SZ,万科A,全国地产,False,2022-03-04 00:00:00,2022-03-07 00:00:00,2022-03-31 00:00:00,TAKE_PROFIT_DYN,4,18,796955.1064675199,915582.2559453002,118627.14947778033,14.88504791739044,-2.020922590259391,B2,3984274.057,0.9984766050054407,2022,Q5
188,600036.SH,招商银行,银行,False,2022-03-07 00:00:00,2022-03-08 00:00:00,2022-06-15 00:00:00,TAKE_PROFIT_DYN,5,65,989435.3763293999,927639.9590724001,-61795.41725699976,-6.245523329299984,-2.8081234886396738,B3,4773665.662,0.9986945169712794,2022,Q5
77,002460.SZ,赣锋锂业,小金属,False,2022-03-08 00:00:00,2022-03-09 00:00:00,2022-05-23 00:00:00,TAKE_PROFIT_DYN,4,48,771001.4392680599,907521.50430576,136520.06503770011,17.706849570514894,-2.2492128247595047,B2,5339839.244,0.998476273400087,2022,Q5
264,601888.SH,中国中免,旅游服务,False,2022-03-14 00:00:00,2022-03-15 00:00:00,2022-04-14 00:00:00,TAKE_PROFIT_DYN,1,20,184570.31380787998,198990.51463566002,14420.200827780034,7.812849493656972,-2.2008886558831406,B2,4127953.314,0.9982620030414947,2022,Q5
257,601318.SH,中国平安,保险,False,2022-03-15 00:00:00,2022-03-16 00:00:00,2022-06-09 00:00:00,TAKE_PROFIT_DYN,3,55,593106.5276135999,590814.48259152,-2292.045022079954,-0.3864474449981416,-2.3565401731914064,B2,5571772.301,0.9989146950293032,2022,Q5
239,601012.SH,隆基绿能,电气设备,False,2022-03-29 00:00:00,2022-03-30 00:00:00,2022-06-06 00:00:00,TAKE_PROFIT_DYN,4,42,790893.4768534799,690035.85993348,-100857.61691999983,-12.752364240157288,-2.1101408438451448,B2,4105629.836,0.9982706441850411,2022,Q5
131,300122.SZ,智飞生物,生物制药,False,2022-04-14 00:00:00,2022-04-15 00:00:00,2022-06-16 00:00:00,TAKE_PROFIT_DYN,5,40,970556.6141270999,906053.8269123,-64502.7872147999,-6.645958234266682,-3.499760958300361,B4,6456975.62,0.9993526111350884,2022,Q5
82,002466.SZ,天齐锂业,小金属,False,2022-04-25 00:00:00,2022-04-26 00:00:00,2022-05-11 00:00:00,TAKE_PROFIT_DYN,1,8,198381.69783432,281413.92012426,83032.22228994002,41.854779546894,-2.326172225539378,B2,3521409.452,0.9978476108480413,2022,Q5
70,002415.SZ,海康威视,IT设备,False,2022-05-06 00:00:00,2022-05-09 00:00:00,2022-06-06 00:00:00,TAKE_PROFIT_DYN,3,19,596366.6310201599,617508.05226156,21141.421241400065,3.5450375895839463,-2.822013560838754,B3,8571683.817,0.9997833152762731,2022,Q5
61,002241.SZ,歌尔股份,元器件,False,2022-06-23 00:00:00,2022-06-24 00:00:00,2022-08-05 00:00:00,TAKE_PROFIT_DYN,1,30,199643.28576191995,205313.20100028,5669.915238360059,2.8400230023871615,-2.452739181257137,B2,7354880.279,0.9991427346763824,2022,Q5
102,002594.SZ,比亚迪,汽车整车,False,2022-07-12 00:00:00,2022-07-13 00:00:00,2022-11-04 00:00:00,TAKE_PROFIT_DYN,5,76,937827.41874822,916941.1795414201,-20886.239206799888,-2.227087712436274,-2.7386411427489987,B3,13935271.931,1.0,2022,Q5
189,600036.SH,招商银行,银行,False,2022-07-13 00:00:00,2022-07-14 00:00:00,2022-08-31 00:00:00,TAKE_PROFIT_DYN,3,34,591232.16840688,581978.48599296,-9253.682413919945,-1.5651520516643562,-2.391738925340782,B2,5383917.613,0.9987152034261242,2022,Q5
280,603259.SH,药明康德,化学制药,False,2022-07-27 00:00:00,2022-07-28 00:00:00,2022-10-17 00:00:00,TAKE_PROFIT_DYN,5,51,971719.0772889599,908033.3455721398,-63685.73171682004,-6.553924195303395,-2.034604965211008,B2,5723139.524,0.9995730145175064,2022,Q5
40,000858.SZ,五粮液,白酒,False,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-09-27 00:00:00,TAKE_PROFIT_DYN,4,40,772269.0347572198,753214.8319992,-19054.20275801979,-2.4673011477159523,-2.4690238456419853,B2,6166191.233,0.9995732878173672,2022,Q5
121,300059.SZ,东方财富,证券,False,2022-08-02 00:00:00,2022-08-03 00:00:00,2022-11-15 00:00:00,TAKE_PROFIT_DYN,5,68,994437.6725883599,1007513.1379004399,13075.465312079992,1.3148602142200303,-2.116429449199816,B2,4293046.476,0.9980822501598124,2022,Q5
240,601012.SH,隆基绿能,电气设备,False,2022-08-03 00:00:00,2022-08-04 00:00:00,2022-10-27 00:00:00,TAKE_PROFIT_DYN,3,54,595402.4173897799,586047.2748512401,-9355.142538539832,-1.5712301907594528,-2.3156368453467397,B2,6661195.326,0.9995739241585002,2022,Q5
265,601888.SH,中国中免,旅游服务,False,2022-08-08 00:00:00,2022-08-09 00:00:00,2022-09-26 00:00:00,TAKE_PROFIT_DYN,2,33,387908.2499291999,415782.72883224,27874.478903040057,7.1858432781792185,-2.3675905227145,B2,4038401.018,0.998511588347863,2022,Q5
74,002459.SZ,晶澳科技,电气设备,False,2022-08-19 00:00:00,2022-08-22 00:00:00,2022-10-27 00:00:00,TAKE_PROFIT_DYN,2,42,395027.21037779993,417255.394932,22228.184554200096,5.627000867343111,-2.1939376112966578,B2,4837586.111,0.9985175772977551,2022,Q5
83,002466.SZ,天齐锂业,小金属,False,2022-08-19 00:00:00,2022-08-22 00:00:00,2022-08-24 00:00:00,TAKE_PROFIT_DYN,1,2,196104.83200307997,222354.62172107998,26249.789718000015,13.385590477234006,-2.126951864338053,B2,5381547.827,0.9989411266412537,2022,Q5
295,688599.SH,天合光能,电气设备,False,2022-08-19 00:00:00,2022-08-22 00:00:00,2022-10-27 00:00:00,TAKE_PROFIT_DYN,2,42,393935.83669439994,413242.47958428,19306.64288988005,4.900961296612725,-2.20076677620624,B2,5305292.699,0.9987293519695044,2022,Q5
64,002271.SZ,东方雨虹,其他建材,False,2022-08-23 00:00:00,2022-08-24 00:00:00,2022-11-02 00:00:00,TAKE_PROFIT_DYN,3,44,595984.1496008399,560432.26348326,-35551.88611758,-5.965240206705305,-2.877082278360797,B3,3741998.119,0.9980944315053991,2022,Q5
14,000625.SZ,长安汽车,汽车整车,False,2022-08-24 00:00:00,2022-08-25 00:00:00,2022-11-30 00:00:00,TAKE_PROFIT_DYN,3,63,598708.5787682999,612567.23754204,13858.658773740055,2.31475867645841,-2.131810555837664,B2,6097556.713,0.9993648105017997,2022,Q5
78,002460.SZ,赣锋锂业,小金属,False,2022-08-25 00:00:00,2022-08-26 00:00:00,2022-11-01 00:00:00,TAKE_PROFIT_DYN,5,41,986643.8627245199,1008608.65780392,21964.795079400064,2.226213115920718,-2.190536319476551,B2,3941136.629,0.9980960440025386,2022,Q5
253,601166.SH,兴业银行,银行,False,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-11-14 00:00:00,TAKE_PROFIT_DYN,4,48,796843.9665786598,820677.1072941001,23833.14071544027,2.990941980494697,-2.5556224733253665,B3,3856084.6,0.9991548700612719,2022,Q5
134,300274.SZ,阳光电源,电气设备,False,2022-08-31 00:00:00,2022-09-01 00:00:00,2022-10-12 00:00:00,TAKE_PROFIT_DYN,2,23,385710.48365849996,436686.4059705,50975.92231200007,13.216110132265186,-2.0626895225895394,B2,7296268.052,0.9991559400717451,2022,Q5
84,002466.SZ,天齐锂业,小金属,False,2022-09-01 00:00:00,2022-09-02 00:00:00,2022-11-04 00:00:00,TAKE_PROFIT_DYN,2,39,393120.8108427599,394762.31596656004,1641.5051238001324,0.41755742217796255,-2.3703810866343566,B2,5649034.492,0.9997888959256913,2022,Q5
157,300750.SZ,宁德时代,电气设备,False,2022-09-01 00:00:00,2022-09-02 00:00:00,2022-12-07 00:00:00,TAKE_PROFIT_DYN,2,62,370418.2357075199,365239.15208316,-5179.083624359919,-1.3981718838619202,-2.0477569706654144,B2,7331268.726,1.0,2022,Q5
213,600519.SH,贵州茅台,白酒,False,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-12-01 00:00:00,TAKE_PROFIT_DYN,5,56,879689.2417513198,828125.2458,-51563.99595131981,-5.861614932184937,-2.292522049677983,B2,6764549.173,0.9997891629770188,2022,Q5
179,600030.SH,中信证券,证券,False,2022-09-16 00:00:00,2022-09-19 00:00:00,2022-11-11 00:00:00,TAKE_PROFIT_DYN,2,34,398260.27975734,411368.721498,13108.441740660055,3.2914258355483077,-3.2712881061387558,B4,3568153.682,0.9991580719848453,2022,Q5
228,600703.SH,三安光电,半导体,False,2022-09-20 00:00:00,2022-09-21 00:00:00,2022-11-03 00:00:00,TAKE_PROFIT_DYN,2,26,397418.21987867996,403127.37869040004,5709.158811720088,1.4365619204532005,-2.770133818618442,B3,3218601.2,0.9987389659520807,2022,Q5
166,300760.SZ,迈瑞医疗,医疗保健,False,2022-09-21 00:00:00,2022-09-22 00:00:00,2022-10-14 00:00:00,TAKE_PROFIT_DYN,2,11,361725.29413019994,456151.34021184006,94426.04608164012,26.10435256088347,-3.432183379269266,B4,2712424.731,0.9987405541561712,2022,Q5
267,601899.SH,紫金矿业,铜,False,2022-09-26 00:00:00,2022-09-27 00:00:00,2022-10-28 00:00:00,TAKE_PROFIT_DYN,2,18,399857.2898720399,427512.17508479994,27654.88521276001,6.916188828671841,-3.0516143448269455,B4,4173459.493,0.9995806248689453,2022,Q5
284,603799.SH,华友钴业,小金属,False,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-11-07 00:00:00,TAKE_PROFIT_DYN,2,21,391738.0704236999,399195.28038474004,7457.20996104012,1.9036214562895246,-2.5156835340818913,B3,2316442.153,0.9981151832460733,2022,Q5
11,000568.SZ,泸州老窖,白酒,False,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-12-01 00:00:00,TAKE_PROFIT_DYN,5,37,956913.44182434,1013317.9965511201,56404.55472678004,5.894426001503926,-2.4430170240429883,B2,3085206.414,0.9987445072190835,2022,Q5
190,600036.SH,招商银行,银行,False,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-11-11 00:00:00,TAKE_PROFIT_DYN,3,23,594843.7141646999,623081.4349399201,28237.720775220194,4.74708231806275,-2.5531452233767378,B3,4068516.527,0.9993722536095417,2022,Q5
52,002050.SZ,三花智控,家用电器,False,2022-10-11 00:00:00,2022-10-12 00:00:00,2022-11-04 00:00:00,TAKE_PROFIT_DYN,1,17,198878.32292327998,216078.82919568,17200.50627240003,8.648758708124946,-2.376074115131163,B2,2498649.275,0.9985355648535564,2022,Q5
67,002371.SZ,北方华创,半导体,False,2022-10-12 00:00:00,2022-10-13 00:00:00,2022-12-14 00:00:00,TAKE_PROFIT_DYN,1,44,180355.00811328,199468.43269920003,19113.42458592003,10.597667780822029,-2.177810630846893,B2,3665830.014,0.998745294855709,2022,Q5
232,600887.SH,伊利股份,乳制品,False,2022-10-20 00:00:00,2022-10-21 00:00:00,2022-12-01 00:00:00,TAKE_PROFIT_DYN,3,29,596091.28444866,636069.0329213401,39977.748472680105,6.706648715667189,-3.570717567577755,B4,3087361.417,0.9985386221294363,2022,Q5
41,000858.SZ,五粮液,白酒,False,2022-10-24 00:00:00,2022-10-25 00:00:00,2022-11-30 00:00:00,TAKE_PROFIT_DYN,2,26,390125.04014483996,440897.87182895996,50772.83168412,13.014502136358589,-2.413085209297959,B2,5003671.163,0.9993738259236068,2022,Q5
258,601318.SH,中国平安,保险,False,2022-10-24 00:00:00,2022-10-25 00:00:00,2022-11-14 00:00:00,TAKE_PROFIT_DYN,3,14,592517.7865807199,660897.8241764399,68380.03759572003,11.54058817209945,-3.0280355884783012,B4,3662221.955,0.9985389271550824,2022,Q5
110,002714.SZ,牧原股份,农业综合,False,2022-10-26 00:00:00,2022-10-27 00:00:00,2022-12-06 00:00:00,TAKE_PROFIT_DYN,3,28,592937.31462966,623962.4404725,31025.12584284006,5.23244617556544,-2.444434229032878,B2,3962371.11,0.9989570296203588,2022,Q5
25,000651.SZ,格力电器,家用电器,False,2022-10-31 00:00:00,2022-11-01 00:00:00,2022-11-14 00:00:00,TAKE_PROFIT_DYN,1,9,198625.00407749997,220645.49094269998,22020.486865200015,11.08646263720554,-2.130575617136221,B2,3132805.797,0.9987497395290685,2022,Q5
224,600522.SH,中天科技,通信设备,False,2022-11-01 00:00:00,2022-11-02 00:00:00,2023-01-03 00:00:00,TAKE_PROFIT_DYN,2,43,396859.5166536,374332.56592679996,-22526.950726800016,-5.676303523410963,-2.2164081812578726,B2,3564017.286,0.9981253905436367,2022,Q5
62,002241.SZ,歌尔股份,元器件,False,2022-11-11 00:00:00,2022-11-14 00:00:00,2023-01-05 00:00:00,TAKE_PROFIT_DYN,2,37,398417.47761815996,432493.89719597995,34076.419577819994,8.552942953591648,-2.5494227712564697,B3,9242776.322,0.9995843724023276,2022,Q5
111,002812.SZ,恩捷股份,电气设备,False,2022-11-23 00:00:00,2022-11-24 00:00:00,2023-01-06 00:00:00,TAKE_PROFIT_DYN,3,30,580060.1064257999,651250.6639335001,71190.55750770017,12.272962184274384,-2.53711283256698,B3,6238429.108,1.0,2022,Q5
281,603259.SH,药明康德,化学制药,False,2022-11-28 00:00:00,2022-11-29 00:00:00,2022-12-29 00:00:00,TAKE_PROFIT_DYN,2,22,396635.23435536,423361.57144320005,26726.337087840075,6.738265986701266,-2.6229934841694886,B3,3530258.372,0.9989639452963116,2022,Q5
135,300274.SZ,阳光电源,电气设备,False,2022-12-06 00:00:00,2022-12-07 00:00:00,2023-01-03 00:00:00,TAKE_PROFIT_DYN,2,18,390162.0867744599,438363.60902856,48201.52225410007,12.35423017458993,-2.2659099946044994,B2,4605229.745,0.9985501242750622,2022,Q5
241,601012.SH,隆基绿能,电气设备,False,2022-12-22 00:00:00,2022-12-23 00:00:00,2023-01-18 00:00:00,TAKE_PROFIT_DYN,1,17,197228.2460148,219610.83325608002,22382.58724128001,11.348570853081775,-3.0562567034310377,B4,6146677.326,1.0,2022,Q5
15,000625.SZ,长安汽车,汽车整车,False,2022-12-28 00:00:00,2022-12-29 00:00:00,2023-01-30 00:00:00,TAKE_PROFIT_DYN,1,16,199024.50692123998,229682.03353452001,30657.52661328003,15.403895272762636,-2.41888795118887,B2,2744626.8,0.9985558077161131,2022,Q5
107,002709.SZ,天赐材料,化工原料,False,2022-12-30 00:00:00,2023-01-03 00:00:00,2023-01-30 00:00:00,TAKE_PROFIT_DYN,2,14,394726.83229979995,456060.5457571801,61333.71345738013,15.538268097973235,-2.532129306506099,B3,2930649.888,0.9989692846835704,2022,Q5
114,300014.SZ,亿纬锂能,电气设备,False,2023-01-11 00:00:00,2023-01-12 00:00:00,2023-02-01 00:00:00,TAKE_PROFIT_DYN,1,9,196828.74317105996,210571.29744048003,13742.55426942007,6.981985480381129,-2.2451814063689253,B2,3535898.949,0.9993820803295571,2023,Q5
158,300750.SZ,宁德时代,电气设备,False,2023-02-17 00:00:00,2023-02-20 00:00:00,2023-03-31 00:00:00,TAKE_PROFIT_DYN,3,29,517921.89469019993,536698.9921316401,18777.097441440157,3.6254689430868456,-2.6753211696592953,B3,9171648.847,1.0,2023,Q5
115,300014.SZ,亿纬锂能,电气设备,False,2023-02-20 00:00:00,2023-02-21 00:00:00,2023-11-06 00:00:00,TAKE_PROFIT_DYN,5,172,985860.8772011999,704211.93886428,-281648.9383369199,-28.568832058383776,-2.7517341476132264,B3,4508499.375,0.9987682200780127,2023,Q5
122,300059.SZ,东方财富,证券,False,2023-03-07 00:00:00,2023-03-08 00:00:00,2023-04-03 00:00:00,TAKE_PROFIT_DYN,2,18,397745.6319837,424414.1884725,26668.556488800037,6.704927557794763,-2.346276450246177,B2,4934373.097,0.9997949979499795,2023,Q5
214,600519.SH,贵州茅台,白酒,False,2023-03-08 00:00:00,2023-03-09 00:00:00,2023-03-31 00:00:00,TAKE_PROFIT_DYN,2,16,352343.485494,364175.5599,11832.07440599997,3.358107895598216,-2.0109688235432075,B2,4035787.172,0.9993849938499385,2023,Q5
103,002594.SZ,比亚迪,汽车整车,False,2023-03-10 00:00:00,2023-03-13 00:00:00,2023-04-28 00:00:00,TAKE_PROFIT_DYN,2,33,387063.18626975996,417407.0516035201,30343.865333760157,7.839512102970262,-2.470856720301308,B2,6951755.744,0.9995901639344262,2023,Q5
136,300274.SZ,阳光电源,电气设备,False,2023-03-14 00:00:00,2023-03-15 00:00:00,2023-04-18 00:00:00,TAKE_PROFIT_DYN,2,23,381202.80996797996,395965.59192612005,14762.781958140084,3.872684453553771,-2.6441989884223593,B3,4837152.89,0.9987717502558854,2023,Q5
242,601012.SH,隆基绿能,电气设备,False,2023-03-16 00:00:00,2023-03-17 00:00:00,2023-06-29 00:00:00,TAKE_PROFIT_DYN,5,68,994349.56168548,816862.7424571201,-177486.81922835985,-17.84953964554572,-2.5852173745011022,B3,4655310.119,0.9995906672124437,2023,Q5
42,000858.SZ,五粮液,白酒,False,2023-04-10 00:00:00,2023-04-11 00:00:00,2023-05-22 00:00:00,TAKE_PROFIT_DYN,2,26,378045.83636819996,368031.8298699,-10014.006498299947,-2.6488868636941545,-2.0935643712137435,B2,6169351.676,0.9979633401221996,2023,Q5
215,600519.SH,贵州茅台,白酒,False,2023-04-12 00:00:00,2023-04-13 00:00:00,2023-06-16 00:00:00,TAKE_PROFIT_DYN,2,43,331216.8940079999,352795.32308843994,21578.429080440023,6.514893856808776,-2.5792171447431698,B3,8732657.376,0.9995926680244399,2023,Q5
191,600036.SH,招商银行,银行,False,2023-04-27 00:00:00,2023-04-28 00:00:00,2023-07-25 00:00:00,TAKE_PROFIT_DYN,2,57,396388.92433139996,393900.26751792006,-2488.6568134799018,-0.6278320762058595,-2.341804224315115,B2,5072330.698,0.9981655116184264,2023,Q5
26,000651.SZ,格力电器,家用电器,False,2023-05-04 00:00:00,2023-05-05 00:00:00,2023-06-09 00:00:00,TAKE_PROFIT_DYN,3,25,593550.0859087799,630023.718627,36473.63271822012,6.144996620188443,-2.121801637524336,B2,7577271.736,0.999382461918485,2023,Q5
297,688981.SH,中芯国际,半导体,False,2023-05-09 00:00:00,2023-05-10 00:00:00,2023-08-01 00:00:00,TAKE_PROFIT_DYN,1,57,198838.27251287998,194878.8229032,-3959.449609679985,-1.9912914951639942,-2.6630473543858475,B3,8155420.424,0.9989785495403473,2023,Q5
268,601899.SH,紫金矿业,铜,False,2023-05-12 00:00:00,2023-05-15 00:00:00,2023-06-09 00:00:00,TAKE_PROFIT_DYN,1,19,198988.46155187997,212375.21363855997,13386.752086680004,6.727401168026937,-2.449513301001828,B2,3753418.798,0.9981640146878825,2023,Q5
230,600809.SH,山西汾酒,白酒,False,2023-05-22 00:00:00,2023-05-23 00:00:00,2023-07-25 00:00:00,TAKE_PROFIT_DYN,4,43,776400.23458998,851514.2964169199,75114.06182693993,9.67465728119054,-2.0915769746698225,B2,4325552.29,0.9991863303498779,2023,Q5
123,300059.SZ,东方财富,证券,False,2023-05-29 00:00:00,2023-05-30 00:00:00,2023-07-25 00:00:00,TAKE_PROFIT_DYN,2,38,399332.62949579995,412265.69089073996,12933.061394940014,3.238668828858134,-2.577825135678312,B3,4816630.514,0.9985757884028484,2023,Q5
159,300750.SZ,宁德时代,电气设备,False,2023-06-07 00:00:00,2023-06-08 00:00:00,2023-07-31 00:00:00,TAKE_PROFIT_DYN,2,35,389064.7055294999,420248.61871199997,31183.91318250005,8.015096907867838,-2.2342480284863755,B2,10438080.445,1.0,2023,Q5
71,002415.SZ,海康威视,IT设备,False,2023-06-09 00:00:00,2023-06-12 00:00:00,2023-07-27 00:00:00,TAKE_PROFIT_DYN,1,31,199643.28576191995,218118.21233111998,18474.926569200034,9.253968396028046,-2.895599893248212,B3,3851762.503,0.9983766233766234,2023,Q5
147,300418.SZ,昆仑万维,互联网,False,2023-06-26 00:00:00,2023-06-27 00:00:00,2023-08-14 00:00:00,TAKE_PROFIT_DYN,2,34,392998.65709103993,365057.56317384006,-27941.093917199876,-7.109717403112448,-2.608981075717582,B3,6614330.974,0.9993928354584092,2023,Q5
225,600570.SH,恒生电子,软件服务,False,2023-07-11 00:00:00,2023-07-12 00:00:00,2023-08-04 00:00:00,TAKE_PROFIT_DYN,1,17,199000.47667499998,224741.21881500003,25740.742140000046,12.935015317595871,-2.26090738330774,B2,3535897.391,0.998587570621469,2023,Q5
5,000063.SZ,中兴通讯,通信设备,False,2023-07-20 00:00:00,2023-07-21 00:00:00,2024-02-22 00:00:00,TAKE_PROFIT_DYN,5,141,989502.4607668198,790167.4559855999,-199335.00478121988,-20.144973123840867,-2.2528528781073813,B2,4233378.478,0.9987920273807127,2023,Q5
141,300308.SZ,中际旭创,通信设备,False,2023-07-20 00:00:00,2023-07-21 00:00:00,2023-11-13 00:00:00,TAKE_PROFIT_DYN,3,75,582347.9861198999,549192.1365216,-33155.849598299945,-5.693477162892338,-2.4104419639773353,B2,9235924.77,1.0,2023,Q5
202,600276.SH,恒瑞医药,化学制药,False,2023-07-31 00:00:00,2023-08-01 00:00:00,2023-08-28 00:00:00,TAKE_PROFIT_DYN,3,19,596074.2630242399,609455.9312028001,13381.668178560212,2.244966610480217,-2.6644352093137074,B3,6226335.069,0.9985932475884244,2023,Q5
167,300760.SZ,迈瑞医疗,医疗保健,False,2023-08-07 00:00:00,2023-08-08 00:00:00,2023-10-30 00:00:00,TAKE_PROFIT_DYN,4,53,737874.74356596,786086.64775872,48211.904192760005,6.5338873044717865,-3.498777225018517,B4,4807416.616,0.9985949417904456,2023,Q5
275,603019.SH,中科曙光,IT设备,False,2023-08-09 00:00:00,2023-08-10 00:00:00,2023-11-07 00:00:00,TAKE_PROFIT_DYN,4,57,791502.24309156,808139.7826286401,16637.539537080098,2.102020516340531,-2.070043961271661,B2,3513545.596,0.9985960689931809,2023,Q5
104,002594.SZ,比亚迪,汽车整车,False,2023-08-14 00:00:00,2023-08-15 00:00:00,2024-03-12 00:00:00,TAKE_PROFIT_DYN,5,137,958622.59308816,802585.57104,-156037.02204816008,-16.277210987224258,-3.191635376388433,B4,6237439.722,0.9997995188452286,2023,Q5
55,002230.SZ,科大讯飞,软件服务,False,2023-08-16 00:00:00,2023-08-17 00:00:00,2023-10-10 00:00:00,TAKE_PROFIT_DYN,4,32,788394.3312445199,756541.715985,-31852.615259519895,-4.04018826584394,-3.1096356640207485,B4,6134832.512,0.9995993589743589,2023,Q5
43,000858.SZ,五粮液,白酒,False,2023-08-18 00:00:00,2023-08-21 00:00:00,2023-11-01 00:00:00,TAKE_PROFIT_DYN,3,46,576423.5291614799,629690.271408,53266.74224652012,9.240903528696505,-2.033182692905709,B2,4605753.431,0.9995995995995997,2023,Q5
49,000977.SZ,浪潮信息,IT设备,False,2023-08-18 00:00:00,2023-08-21 00:00:00,2023-11-13 00:00:00,TAKE_PROFIT_DYN,3,54,591332.2944328799,636902.5608990001,45570.26646612026,7.706372017077919,-2.132647437007823,B2,3465549.307,0.9981981981981982,2023,Q5
137,300274.SZ,阳光电源,电气设备,False,2023-08-21 00:00:00,2023-08-22 00:00:00,2023-11-09 00:00:00,TAKE_PROFIT_DYN,4,51,775043.5269376799,791001.98526096,15958.458323280094,2.059040269174881,-2.7122127519933668,B3,3782682.617,0.9993993993993994,2023,Q5
172,600009.SH,上海机场,机场,False,2023-08-21 00:00:00,2023-08-22 00:00:00,2024-01-16 00:00:00,TAKE_PROFIT_DYN,5,98,990861.1709396399,874938.0613248,-115923.1096148399,-11.699228208217027,-3.1526202791765554,B4,3325142.86,0.998998998998999,2023,Q5
243,601012.SH,隆基绿能,电气设备,False,2023-08-21 00:00:00,2023-08-22 00:00:00,2023-12-28 00:00:00,TAKE_PROFIT_DYN,5,86,992956.8086638197,876227.7883867201,-116729.02027709957,-11.755699669774852,-2.203375302175248,B2,3020626.559,0.9981981981981982,2023,Q5
90,002475.SZ,立讯精密,元器件,False,2023-09-07 00:00:00,2023-09-08 00:00:00,2023-10-11 00:00:00,TAKE_PROFIT_DYN,1,17,197899.09038899996,211213.76944536,13314.679056360037,6.728014277472455,-2.0701243011228416,B2,3740235.683,0.9994005994005994,2023,Q5
160,300750.SZ,宁德时代,电气设备,False,2023-09-08 00:00:00,2023-09-11 00:00:00,2024-02-08 00:00:00,TAKE_PROFIT_DYN,5,101,932737.01158638,764799.1635517199,-167937.8480346601,-18.00484444688593,-2.2745643502064863,B2,3670618.815,0.9994007191370355,2023,Q5
216,600519.SH,贵州茅台,白酒,False,2023-10-13 00:00:00,2023-10-16 00:00:00,2023-12-29 00:00:00,TAKE_PROFIT_DYN,5,54,851312.5247226598,867436.2820134,16123.757290740148,1.893988027016628,-2.2148237028772706,B2,4387687.934,0.9988038277511961,2023,Q5
124,300059.SZ,东方财富,证券,False,2023-10-23 00:00:00,2023-10-24 00:00:00,2023-11-06 00:00:00,TAKE_PROFIT_DYN,1,9,198946.40862095996,212465.56335840002,13519.154737440054,6.795375111896212,-2.8145437152088784,B3,2860005.541,0.9982078853046595,2023,Q5
247,601138.SH,工业富联,通信设备,False,2023-10-24 00:00:00,2023-10-25 00:00:00,2024-02-06 00:00:00,TAKE_PROFIT_DYN,2,73,398884.06489932,442964.3460462,44080.28114688001,11.050900506142318,-2.459805012628205,B2,4364905.17,0.998406691894045,2023,Q5
259,601318.SH,中国平安,保险,False,2023-11-09 00:00:00,2023-11-10 00:00:00,2024-01-25 00:00:00,TAKE_PROFIT_DYN,3,53,591314.2717482,577632.015774,-13682.255974199972,-2.3138721028580727,-2.5917434358272664,B3,6539441.76,0.9994031038599284,2023,Q5
12,000568.SZ,泸州老窖,白酒,False,2023-12-11 00:00:00,2023-12-12 00:00:00,2024-02-21 00:00:00,TAKE_PROFIT_DYN,5,44,976997.7213796799,987862.05081828,10864.329438600107,1.1120117479146117,-2.329666288158093,B2,3446298.04,0.9984117530275958,2023,Q5
44,000858.SZ,五粮液,白酒,False,2023-12-13 00:00:00,2023-12-14 00:00:00,2024-02-06 00:00:00,TAKE_PROFIT_DYN,3,37,579992.0207281199,596279.1531708001,16287.132442680188,2.808164916171326,-2.202489695874423,B2,4313281.476,0.9996030958523516,2023,Q5
