oracle,anchor_day,day_delta
O2,421,-11.279111845020667
O2,422,-8.662393791307721
O2,423,-13.186934147114039
O2,424,-16.03861538329262
O2,425,-18.154957699356768
O2,426,-4.50098460834803
O2,427,-9.332344859027488
O2,428,-4.0425326489149915
O2,429,-7.927368609737722
O2,430,-13.684766934714625
O2,431,-10.264678313210185
O2,432,-6.689859549563206
O2,433,1.1536653265675199
O2,434,-8.056011529491975
O2,435,-16.132164745551645
O2,436,-12.224709056852726
O2,437,-16.56807491380271
O2,438,-11.886304492532856
O2,439,-12.37406629735505
O2,440,-9.194725020064404
O2,441,-9.197104068680897
O2,442,-10.693047955278569
O2,443,-14.516267920023466
O2,444,-11.67370137252268
O2,445,-9.274620283977827
O2,446,-8.982587002059228
O2,447,-6.619047261232477
O2,448,-7.066868751887572
O2,451,-12.764663161943169
O2,453,-8.776472079201474
O2,455,-4.292963045017516
O2,463,8.894603404989631
O2,467,-25.126796409201226
O2,476,1.2768951382534883
O2,479,-2.117540507270082
O2,480,-4.857844209897153
O2,481,-6.628218550876994
O2,482,-13.298759822484676
O2,486,-0.3009265054624235
O2,487,-12.964093400742588
O2,488,1.9757269913676747
O2,489,6.828993333303858
O2,490,1.6335954895651685
O2,491,-3.3811409455880974
O2,493,-19.32601968938657
O2,494,-2.473370513737297
O2,495,-6.2159490931982715
O2,496,-15.438033941153982
O2,497,-9.504697376004497
O2,498,-11.29082918844438
O2,499,-2.758732761911566
O2,500,-4.659575136714422
O2,501,-6.9323479017189324
O2,502,-1.3324580096551908
O2,503,-7.437341022880997
O2,504,-2.563176199606554
O2,505,8.482804594153535
O2,506,-5.98033069663387
O2,507,4.216953007693328
O2,508,6.821420386124915
O2,509,-0.7839837816828802
O2,510,-2.248022731076677
O2,511,-0.4678387081235898
O2,512,11.14247606562704
O2,513,-9.194329932941221
O2,514,-1.3767608437633025
O2,515,10.920725638958423
O2,516,4.520413707652302
O2,518,-7.446357703673738
O2,519,2.786660673897499
O2,520,10.376169755237285
O2,522,6.627855852709
O2,523,-0.7719545735899658
O2,524,0.15834580463491785
O2,525,3.9030334362825987
O2,526,-1.8589944566066783
O2,527,2.5910363216003205
O2,529,5.204166044839825
O2,530,5.349964248868684
O2,531,-4.0749997811621395
O2,532,0.31262670691118827
O2,537,-17.597463702250593
O2,539,19.09564577567131
O2,540,1.1786630458019551
O2,541,-10.498108281693748
O2,542,-5.0675128622228875
O2,543,5.658421073368796
O2,544,-26.967160506506968
O2,545,-0.6287031998192308
O2,546,-4.1973067221451466
O2,547,-4.588929417162178
O2,548,-7.665510325393074
O2,549,-5.786160910062791
O2,550,-7.363209571782338
O2,551,-10.609583381058084
O2,552,-5.362077757859518
O2,553,-4.318749147923693
O2,554,-9.327622031130396
O2,555,-4.579934979722216
O2,556,-9.678966898597956
O2,557,-10.431521749808747
O2,558,-12.53154197541479
O2,559,-12.453101595821284
O2,560,-7.420804004102889
O2,561,-4.3774891760143
O2,562,-15.130618366587186
O2,563,-18.357453652823107
O2,564,-5.125048135424293
O2,565,-8.618758744370133
O2,566,-2.7033820090700766
O2,567,4.244751627709306
O2,568,-13.052293000338821
O2,569,-18.299918488855678
O2,570,-9.760564810268608
O2,571,10.793647512557687
O2,572,-16.18010474306178
O2,576,-0.2097089366511664
O2,579,-21.706072077316165
O2,580,4.509987581602868
O2,581,-7.141082970470054
O2,586,-13.562412269851427
O2,589,-6.108206590226441
O2,599,-7.224432790193536
O2,602,-21.644967948618714
O2,606,-9.719019481586717
O2,608,2.6554109004132886
O2,613,2.2521340992041896
O2,625,-4.467505057049749
O2,627,5.607856146965169
O2,629,0.0
O2,639,-2.019198554616933
O2,640,-5.400739351021531
O2,641,-8.41582250167797
O2,642,-9.090171476916709
O2,643,-6.580542581213169
O2,644,-9.573640810128275
O2,645,-2.528613527572043
O2,646,-5.206861218259353
O2,647,-3.2259909085544223
O2,648,-0.19288553527241703
O2,649,-9.895949513647297
O2,650,-5.2795569496016475
O2,652,-4.869320784122155
O2,653,-1.9802521916331592
O2,654,-4.480200537069766
O2,655,-4.428186545639423
O2,656,-6.739547322463832
O2,657,-8.750807346415376
O2,658,-7.972178617786997
O2,659,-9.915782590911249
O2,660,-10.440034607157397
O2,661,-12.795342743226513
O2,662,-12.099546226834816
O2,663,-10.52461077865715
O2,664,-1.1568398434971265
O2,665,-10.92197022748931
O2,666,-11.565278738131259
O2,667,-11.927283740327702
O2,668,-14.138170393782088
O2,669,-10.040301221465368
O2,670,-8.442733786614044
O2,671,0.0
O2,673,-5.739725394022448
O2,674,-6.974040097410041
O2,675,-9.577622138228962
O2,676,-8.727100897445133
O2,677,-15.23481133310933
O2,678,-13.245710350209551
O2,679,-13.256509114900016
O2,680,-15.565392611511305
O2,681,-14.07786759294053
O2,682,-15.528637322261162
O2,683,-11.245080439063457
O2,684,-1.1357438912763471
O2,685,0.0
O2,689,2.9786255749431625
O2,696,-4.388040611995967
O2,697,-5.850497456405719
O2,698,-8.802730871222616
O2,700,-9.902549954704376
O2,701,-6.173433725284591
O2,703,-8.779616242505192
O2,705,-4.855878172771779
O2,708,-9.61600744096324
O2,709,-18.051850953971833
O2,712,-3.7568721306211863
O2,713,-8.001989102808933
O2,715,-8.382261673417197
O2,717,-8.694317565096757
O2,718,6.148289044600102
O2,719,-10.97081895232533
O2,720,-13.505438362270638
O2,721,-11.307381267126205
O2,722,-13.009254819459004
O2,724,5.683894910046986
O2,725,-4.916549558709512
O2,726,-12.121253960698805
O2,727,-6.985097509094123
O2,730,-12.135796507991579
O2,734,-12.961156122711254
O2,736,-4.039871739931181
O2,737,-8.818133704361571
O2,740,-11.336633096235925
O2,741,-0.7235057510850265
O2,743,0.0
O2,748,-6.4580561339144715
O2,754,45.444796437667094
O2,755,4.660681479180461
O2,756,-1.2794877883779687
O2,765,40.97303428104349
O2,766,-5.694529943048529
O2,771,40.08958430411517
O2,772,5.345699725355342
O2,773,-8.625167177215946
O2,775,6.421077941082996
O2,776,0.568121949925422
O2,777,11.956662259344279
O2,778,20.264584295868463
O2,780,0.7087581299256271
O2,781,-2.84153406817219
O2,782,-0.38057450534950377
O2,783,-3.5321605125374376
O2,784,14.706919913312122
O2,785,5.922809399529368
O2,786,-4.379360389267669
O2,787,4.689440168300067
O2,788,-8.808008781723172
O2,789,2.7375884325052935
O2,790,3.1246271425541767
O2,791,-1.6522875505286063
O2,792,8.465630522650986
O2,793,11.36890542115397
O2,794,2.4615482132622684
O2,795,0.9187544555846294
O2,796,-2.7573588471968833
O2,797,13.186897895884997
O2,798,1.76901351444621
O2,799,-3.70688094125634
O2,800,-5.579028062849235
O2,801,-3.4006321397944888
O2,802,-6.426503151255619
O2,803,-3.201191410640909
O2,804,-16.732908250926585
O2,805,-3.0280737732239347
O2,806,0.13454276134928309
O2,807,-2.540279894349712
O2,808,2.1719814529885753
O2,809,-3.3393295193058594
O2,810,-3.3976396487500122
O2,811,5.128236774588374
O2,812,-7.85327911722471
O2,813,-0.15172040041271964
O2,814,-7.215832282145154
O2,815,10.894329682523253
O2,816,-4.617544379576811
O2,817,-5.085773886486067
O2,818,-3.2310208784082817
O2,820,-2.4755792429005976
O2,821,-5.070631697725536
O2,822,-2.5588358916593776
O2,823,-8.989328150919182
O2,824,-5.869882803261182
O2,825,-6.561910175659142
O2,826,0.6776876893863637
O2,827,-6.333429050058978
O2,828,0.584188749641541
O2,829,-6.3133800703241665
O2,830,-3.344315548268291
O2,831,-3.9126420208169916
O2,832,-5.205825198387048
O2,833,-5.142495976082576
O2,834,-5.453617656936654
O2,835,-4.574161748965562
O2,836,1.029745700193764
O2,838,-4.617716947188197
O2,839,-7.258385266018779
O2,840,-9.988066038835145
O2,841,-9.105633750731883
O2,842,-6.3702494591727845
O2,843,1.9207969542638768
O2,844,25.099073362600983
O2,845,7.540231439016307
O2,847,-10.917847601812703
O2,849,3.5961035140669892
O2,850,-26.523010075158787
O2,851,-10.35179770150845
O2,854,-9.440483152699748
O2,855,-7.231540554211916
O2,856,2.078831147993593
O2,857,-13.874626159604873
O2,858,-1.1947089861061706
O2,859,-9.349114103804713
O2,860,-6.967640604311844
O2,862,10.821646504810216
O2,863,-5.471021623645109
O2,864,3.3452600715997027
O2,865,-2.628227668121733
O2,866,-10.287223611319325
O2,867,2.5857390122747628
O2,868,-6.65607873292303
O2,871,-5.111538579316225
O2,874,-7.779481125442263
O2,875,-6.623915959262985
O2,876,-7.931275846814813
O2,877,-6.113957144394348
O2,878,-4.440708981977423
O2,879,-1.4220595250344599
O2,880,-9.134678568473957
O2,881,-6.223048044715412
O2,882,-1.5652204686623752
O2,883,-7.268044553229879
O2,884,-1.506973747062471
O2,885,-6.682975287314094
O2,886,-15.35361881156127
O2,887,4.05617684646099
O2,889,-3.55902230894383
O2,890,-2.037169833563148
O2,891,-9.893840066863952
O2,892,-6.277491299245659
O2,893,-8.389752815491775
O2,894,-5.164710217082742
O2,895,-2.5428249940184786
O2,896,-6.1190138741708875
O2,897,3.5458683925133236
O2,898,-5.016129042521303
O2,899,0.47785911262781255
O2,900,-0.6259332538463894
O2,901,-4.546526996087596
O2,902,-1.4062724104532474
O2,903,-7.517095678348893
O2,904,-6.56119121315808
O2,905,-11.225467727118431
O2,906,-4.164210508469087
O2,907,-11.012082064049258
O2,910,5.25705735313979
O2,911,-6.809948869566913
O2,912,-0.7866256426860456
O2,913,-3.5216777178209444
O2,914,-2.7703544871405272
O2,915,-4.6104849212992445
O2,916,-2.094467788818372
O2,917,-7.761536707553483
O2,918,-3.892459095440685
O2,919,-4.573391565700517
O2,920,-7.270858128027612
O2,921,-8.635458057316642
O2,922,-5.831296969939971
O2,923,-2.8651267404578737
O2,924,-4.29856276089873
O2,925,-5.085924918068125
O2,928,-2.3875727623468967
O2,934,-7.815632264693686
O2,939,2.8634653753919492
O2,942,4.013702483827981
O2,945,-2.8933794621005524
O2,946,-6.39365813038556
O2,947,18.366582234657713
O2,948,6.165774542147721
O2,949,5.508540904184326
O2,950,6.046078221250055
O2,951,-5.797921168780207
O2,952,1.1382876142840823
O2,953,8.32084568109049
O2,954,3.40657204972897
O2,955,5.63665570357637
O2,956,-4.7734006319073155
O2,957,-5.148315462372107
O2,958,-9.823438607925892
O2,959,-4.0126658439511305
O2,960,0.6672587957924243
O2,961,4.14341947639524
O2,962,-4.8736191652997185
O2,963,-1.0209275580191566
O2,965,-0.6187025723103998
O2,966,-6.607659848199298
O2,967,-1.856148065524017
O2,968,-0.5180464912369048
O2,971,-14.91586131759501
O2,972,-0.30105884250793746
O2,973,14.566480813638101
O2,974,-1.869735246597321
O2,975,-2.1666151306060786
O2,976,-7.03785428563301
O2,977,-6.3458232912723505
O2,978,-2.678980443722205
O2,979,-4.694616235962112
O2,980,-4.992725615705251
O2,981,-9.192673443630174
O2,982,-5.070997788951439
O2,983,-12.2064799382547
O2,984,-9.818272469881377
O2,985,-3.444770758721839
O2,986,-6.421915478286929
O2,987,-11.895299450981927
O2,988,-8.129734268811388
O2,989,-14.359116888902545
O2,990,-11.183071653299589
O2,991,-14.297460842988851
O2,992,-10.852361181129584
O2,993,-11.863425144158102
O2,994,-10.895156316152848
O2,995,-4.879099331952851
O2,996,-5.377807802702619
O2,997,-3.523918059430668
O2,1032,31.242879307619056
O2,1033,-6.291994940105646
O2,1035,-6.421023486915839
O2,1036,-7.565879187191072
O2,1037,-6.871496270801047
O2,1038,-0.8568507924405568
O2,1039,16.48123696920978
O2,1040,2.0932125191087074
O2,1041,-6.910594604476836
O2,1042,0.21418397033069247
O2,1043,-4.745493027289055
O2,1044,10.984161154132202
O2,1045,-8.355235176821584
O2,1047,-13.599231789049735
O2,1049,-4.5965813013838535
O2,1050,8.046418822619511
O2,1051,8.875979284982156
O2,1052,-3.4262860087303224
O2,1053,2.142222812233024
O2,1054,-6.539974163823736
O2,1055,-15.820417916185807
O2,1057,12.28504111696036
O2,1058,19.039587128303623
O2,1059,0.7989573562813037
O2,1061,-6.124332133830535
O2,1062,-10.823995611216612
O2,1063,-6.01606028004113
O2,1064,-9.158292781393016
O2,1065,-10.425637246111636
O2,1066,-1.7272926243984867
O2,1067,-8.839278256403537
O2,1068,2.3864700498303724
O2,1069,-7.843906491616786
O2,1070,-2.478568519425977
O2,1071,-7.078904057361011
O2,1072,4.2827432136850785
O2,1073,8.257521903813014
O2,1074,-2.2076110176219608
O2,1076,5.225553364588515
O2,1077,4.986127324258593
O2,1078,2.500577795643057
O2,1079,1.246650678739769
O2,1080,-1.2729649770532878
O2,1081,-8.611060724720677
O2,1082,-5.424385020243164
O2,1083,-3.531612617324582
O2,1084,-2.8814680167545315
O2,1085,-8.059389096527589
O2,1086,-1.6151266614284032
O2,1087,-3.262982150526528
O2,1088,-7.782641523102562
O2,1089,-4.710964674537603
O2,1090,-5.569419745233379
O2,1091,-3.5056581282442942
O2,1092,-6.804497762325931
O2,1093,-5.350423917463991
O2,1094,-7.031672817648297
O2,1095,-1.5028051919923324
O2,1096,0.21947155246773775
O2,1097,-1.723957049048731
O2,1098,-7.305427657498051
O2,1099,-9.44418264499617
O2,1100,-7.475164599225592
O2,1101,-6.443513182142151
O2,1102,-4.726386223855151
O2,1103,-6.8731399863569385
O2,1104,-6.760014399854873
O2,1105,-5.688450142345106
O2,1106,-10.140083899878952
O2,1107,-6.745873746790295
O2,1108,-5.048920325131562
O2,1109,-4.126360543044044
O2,1112,-4.190022412677534
O2,1113,0.42538765260468736
O2,1114,-5.5746814457155125
O2,1115,-5.834048152313329
O2,1116,-5.302886947959045
O2,1117,-16.149683073180714
O2,1118,-3.1434271146214705
O2,1119,-3.687089159216044
O2,1120,-4.30709391033192
O2,1121,-4.3889349864715745
O2,1122,-6.736547775550767
O2,1123,-9.00452200629902
O2,1124,-6.1545243591560395
O2,1125,-8.767331111704358
O2,1126,-6.863501459131282
O2,1127,-7.125362951317995
O2,1128,-8.133999109853367
O2,1129,-6.906388610766585
O2,1130,-6.604929145287811
O2,1131,-8.066293862973001
O2,1132,0.0
O2,1133,-8.51083698241969
O2,1134,-10.235323788370396
O2,1136,-9.301352401132275
O2,1137,-9.70705500812274
O2,1138,-8.355827196684098
O2,1139,-10.914554374168112
O2,1140,0.0
O2,1141,-12.146252057034559
O2,1142,-10.639240988134901
O2,1143,0.0
O2,1144,-12.953843095418113
O2,1145,-9.955313267209013
O2,1146,-14.567440377550419
O3,45,-0.39728585195036814
O3,46,-0.11591171820846391
O3,47,-8.297821861549227
O3,49,-9.072604527123268
O3,50,-2.7823554864322944
O3,51,-9.241277853231727
O3,52,-5.35222244187792
O3,53,-16.54340443688867
O3,54,-5.438295142283699
O3,56,-8.605174171506102
O3,58,1.2716240288933414
O3,59,-12.434651145883828
O3,60,13.282292020099632
O3,65,-5.3052791361282345
O3,66,-9.16689159494965
O3,70,-2.23276192998782
O3,71,5.240804533913016
O3,72,9.015700367363953
O3,73,-11.623839467072964
O3,74,-13.62084552109407
O3,75,-8.365480948044118
O3,76,-10.301055414816917
O3,77,-16.41478605222543
O3,78,-9.481128309567492
O3,79,-10.850303871721072
O3,80,-8.06704869121474
O3,81,-12.16943716946307
O3,83,-13.136932844961084
O3,86,-9.879581426643838
O3,87,-10.065974945371199
O3,88,-14.603809886782603
O3,89,-6.2602759029465425
O3,90,-9.227495346936841
O3,91,-8.981794059742587
O3,92,-13.164061335385474
O3,93,-7.516722487622495
O3,96,-5.635310860936862
O3,99,-10.8316201046009
O3,102,-2.4994475784195807
O3,106,-6.146396712927923
O3,109,-15.82161353981834
O3,115,-12.596219631359395
O3,118,-20.619293132844277
O3,119,-3.011247709423049
O3,135,-6.963633056327777
O3,144,-17.0737148157455
O3,148,-13.923783266768005
O3,150,-12.598564994832568
O3,155,-6.918000803766873
O3,157,-5.741676712652083
O3,158,-3.4208598293432066
O3,164,0.0
O3,165,-5.657537104741058
O3,166,-5.561827890507304
O3,167,-8.803792514073104
O3,168,-9.430712916608506
O3,169,0.1588797759329033
O3,172,4.656443251221223
O3,173,9.81262325017095
O3,174,-4.43139223236557
O3,178,-3.320734232739863
O3,179,-6.823486398809734
O3,180,-11.236801512153615
O3,181,-8.276785629719363
O3,182,-3.7208307246163783
O3,183,6.39039070535762
O3,186,-11.953681613061896
O3,187,-19.028105267826703
O3,188,-5.992645838124729
O3,189,-2.0085321927665154
O3,190,2.2430682455377733
O3,191,-2.4515931939112683
O3,192,2.784276485473658
O3,193,-12.287796203301967
O3,194,-7.571119779508741
O3,195,-2.4664063384436736
O3,196,-9.600384631242473
O3,197,-8.14654938819354
O3,198,-7.785010016237453
O3,199,-6.614066058308163
O3,200,-2.3918830683410004
O3,201,8.462756279944749
O3,202,5.871574213299347
O3,204,-7.592313475130861
O3,206,-11.311660183135771
O3,207,-1.8520780484262147
O3,208,5.711848098287305
O3,210,-3.5032119527919883
O3,211,-14.373959530017839
O3,212,-0.8381304636456894
O3,215,-5.472005569524331
O3,216,-5.5719455725493
O3,217,-12.785789546551172
O3,218,-2.016184050101904
O3,219,-3.569565289680428
O3,221,-10.921721291778008
O3,224,-16.499990411018658
O3,225,-3.4004278366874057
O3,226,6.038795031206774
O3,227,2.9572416326944873
O3,228,-1.152840214986005
O3,229,-6.113619584048496
O3,230,11.327095883636115
O3,231,-4.525931988020463
O3,232,-1.0464193754459448
O3,233,-13.49048364163416
O3,234,0.6220141767675699
O3,235,-3.1923235547112045
O3,236,2.1054540495129905
O3,237,-2.2407170968809567
O3,238,-4.225865290575398
O3,239,-7.942905912085488
O3,240,-9.922938660624427
O3,241,-1.7870637765639157
O3,242,8.472463837333965
O3,243,-37.20436710128135
O3,244,-8.608572081718641
O3,245,-7.689754925104835
O3,246,-8.83003592862326
O3,247,-6.180638012278983
O3,248,-11.486055686007017
O3,249,-5.056946183455813
O3,250,-9.840443684024565
O3,251,-5.7728145564803794
O3,252,4.508182601423469
O3,253,-16.502455315282024
O3,254,-4.711720346287682
O3,257,-4.216595309694212
O3,258,-4.752504013282499
O3,259,-4.553477909937759
O3,260,-9.231486687654122
O3,261,-7.1576361460579125
O3,262,-10.689027717893598
O3,263,-12.208667438306813
O3,264,-14.659340285291782
O3,265,-11.146140303808304
O3,266,-10.945252978571755
O3,267,-10.628352441516501
O3,268,-9.919535147199454
O3,269,-7.638698029170223
O3,270,-7.429758156625138
O3,275,-10.83511329876536
O3,277,-9.889152516880186
O3,283,-11.393666923368082
O3,284,-9.181382858196168
O3,285,-10.247953196899028
O3,286,-2.174497601330265
O3,287,-15.779943519621654
O3,288,-9.079892377703546
O3,289,-10.491897927119986
O3,290,-6.000040250349465
O3,291,-7.354076509122874
O3,292,-19.22051444212215
O3,293,-2.719503203859512
O3,294,-16.756832144803646
O3,295,-9.119742310894114
O3,296,-1.0276138479684866
O3,300,-12.735492791156878
O3,306,-16.979145419946796
O3,307,-13.533692732533392
O3,308,-10.326835964468126
O3,309,-2.113032779966477
O3,310,-9.040966961311575
O3,311,-2.409623672942641
O3,313,-20.666738246037802
O3,314,-11.626624825653632
O3,316,-6.279554418032648
O3,317,-5.537415154894503
O3,318,-3.942638496435322
O3,319,-8.436803397421546
O3,320,-9.131624327828032
O3,321,-8.13950045296096
O3,322,-11.660647760627567
O3,323,-19.50238926126878
O3,324,-11.053312582787326
O3,325,-15.35186071703059
O3,326,-10.34326415007806
O3,328,0.0
O3,329,-6.148924373896612
O3,331,8.018163774464613
O3,332,-1.8168588455205363
O3,335,11.515686503409007
O3,339,-3.7302203460793404
O3,343,4.8174917380764875
O3,348,-1.352142128337002
O3,349,7.899001327300275
O3,350,2.0567300868574963
O3,351,-7.498602469150477
O3,352,-2.599690496111924
O3,353,7.543419322856453
O3,356,1.2803933266956662
O3,357,-3.012312306698713
O3,360,-12.039449843785984
O3,361,0.0
O3,362,-7.864682016830356
O3,363,-3.924076963821738
O3,364,0.04809792550895864
O3,365,-1.4289912278872077
O3,366,-1.0806873272643298
O3,367,0.5623039889747995
O3,368,0.3151908280448057
O3,371,-5.109244211502974
O3,372,-13.184018144065504
O3,373,-5.527059462769664
O3,374,2.3254985608250287
O3,375,6.3752296433303135
O3,376,2.545136607977618
O3,377,-9.136477998268639
O3,378,-5.317516769634322
O3,379,-9.731036682270325
O3,380,-7.496315033656819
O3,381,-10.519867947840671
O3,382,-9.42174190501551
O3,383,-7.14360841286763
O3,384,-8.891084904186327
O3,386,-3.352845537841177
O3,387,-11.770601631237247
O3,388,-15.032484235935026
O3,390,-23.9681619001204
O3,392,-7.152255942268509
O3,394,-9.975268161855038
O3,395,-3.4833333311234047
O3,396,-18.94766506684356
O3,397,-10.781410096486542
O3,398,-9.519796286410251
O3,399,-54.54584874402133
O3,400,2.2037223121615526
O3,401,-5.847124677133962
O3,402,-5.7643358546955685
O3,403,-3.67671830369403
O3,404,-9.698292560281134
O3,405,-4.979420051881795
O3,406,-13.447490850155843
O3,407,-9.359034560476003
O3,409,-3.488319795924001
O3,413,-4.377754667723332
O3,414,-0.13776993202990084
O3,415,-0.2115206242303369
O3,416,-12.081593283064866
O3,417,-12.427921224255845
O3,418,-8.323850305669657
O3,420,-11.209127204770486
O3,421,-11.279111845020667
O3,422,-8.662393791307721
O3,423,-13.186934147114039
O3,424,-16.03861538329262
O3,425,0.0
O3,426,-4.50098460834803
O3,427,-9.332344859027488
O3,428,-3.8610760931753143
O3,429,-7.927368609737722
O3,430,-13.684766934714625
O3,431,-10.264678313210185
O3,432,-6.689859549563206
O3,433,1.1536653265675199
O3,434,-8.056011529491975
O3,435,-16.132164745551645
O3,436,-12.224709056852726
O3,437,-16.56807491380271
O3,438,-11.266282945727687
O3,439,-11.675362281760203
O3,440,-8.54958318261749
O3,441,-10.527708387822015
O3,442,-10.693047955278569
O3,443,-14.516267920023466
O3,444,-11.67370137252268
O3,445,-9.274620283977827
O3,446,-11.636958892868558
O3,447,-6.619047261232477
O3,448,-7.066868751887572
O3,451,-12.764663161943169
O3,453,-8.776472079201474
O3,455,-4.292963045017516
O3,463,8.894603404989631
O3,467,-25.126796409201226
O3,476,1.2768951382534883
O3,479,-2.117540507270082
O3,480,-4.857844209897153
O3,481,-6.628218550876994
O3,482,-13.298759822484676
O3,486,-0.3009265054624235
O3,487,-9.207320588392657
O3,488,1.9757269913676747
O3,489,6.828993333303858
O3,490,1.6335954895651685
O3,491,-3.3811409455880974
O3,493,-19.32601968938657
O3,494,-2.473370513737297
O3,495,-6.2159490931982715
O3,496,-15.438033941153982
O3,497,-6.7882579799041025
O3,498,-11.29082918844438
O3,499,-2.758732761911566
O3,500,-4.659575136714422
O3,501,-6.9323479017189324
O3,502,-1.3324580096551908
O3,503,-6.089427798006859
O3,504,-2.0184855484621322
O3,505,8.482804594153535
O3,506,-4.562173594922579
O3,507,4.216953007693328
O3,508,4.38656327091148
O3,509,-0.7839837816828802
O3,510,-1.6113507322561162
O3,511,-0.4678387081235898
O3,512,11.14247606562704
O3,513,-9.194329932941221
O3,514,-1.3767608437633025
O3,515,10.920725638958423
O3,516,4.520413707652302
O3,518,-7.446357703673738
O3,519,2.786660673897499
O3,520,10.376169755237285
O3,522,6.627855852709
O3,523,2.609334928195021
O3,524,0.15834580463491785
O3,525,3.9030334362825987
O3,526,-1.6206658146926818
O3,527,3.2179859811672724
O3,529,5.204166044839825
O3,530,5.349964248868684
O3,531,-3.6832143483003823
O3,532,0.9306651537546874
O3,537,-17.597463702250593
O3,539,19.09564577567131
O3,540,1.1786630458019551
O3,541,-10.498108281693748
O3,542,-5.0675128622228875
O3,543,5.658421073368796
O3,544,-26.967160506506968
O3,545,-0.6287031998192308
O3,546,-4.1973067221451466
O3,547,-3.380491699042487
O3,548,-7.665510325393074
O3,549,-5.481489375741285
O3,550,-6.353571973641155
O3,551,-4.299709516242681
O3,552,-5.362077757859518
O3,553,-4.136230553984913
O3,554,-9.327622031130396
O3,555,-4.579934979722216
O3,556,-9.24074994709693
O3,557,-9.147273557649733
O3,558,-10.734809515873632
O3,559,-10.44244988745751
O3,560,-4.882358546024574
O3,561,-4.618477084379196
O3,562,-3.827357501336387
O3,563,0.0
O3,564,-5.125048135424293
O3,565,-8.618758744370133
O3,566,-2.7033820090700766
O3,567,4.244751627709306
O3,568,-13.052293000338821
O3,569,-18.299918488855678
O3,570,-9.760564810268608
O3,571,10.793647512557687
O3,572,-16.18010474306178
O3,576,-0.2097089366511664
O3,579,-21.706072077316165
O3,580,0.0
O3,581,-7.141082970470054
O3,586,-13.562412269851427
O3,589,-6.108206590226441
O3,599,-7.224432790193536
O3,602,-21.644967948618714
O3,606,-9.719019481586717
O3,608,2.6554109004132886
O3,613,2.2521340992041896
O3,625,-4.467505057049749
O3,627,5.607856146965169
O3,629,0.0
O3,639,-2.019198554616933
O3,640,-5.400739351021531
O3,641,-8.41582250167797
O3,642,-9.090171476916709
O3,643,-6.580542581213169
O3,644,-9.573640810128275
O3,645,-2.528613527572043
O3,646,-5.206861218259353
O3,647,-3.2259909085544223
O3,648,-0.19288553527241703
O3,649,-9.895949513647297
O3,650,-5.2795569496016475
O3,652,-4.869320784122155
O3,653,-1.9802521916331592
O3,654,-4.480200537069766
O3,655,-4.428186545639423
O3,656,-6.739547322463832
O3,657,-8.750807346415376
O3,658,-7.972178617786997
O3,659,-9.915782590911249
O3,660,-9.033523629276095
O3,661,-12.795342743226513
O3,662,-11.287590577593337
O3,663,-10.52461077865715
O3,664,-1.1568398434971265
O3,665,-9.532911429695387
O3,666,-11.565278738131259
O3,667,-11.402201746404334
O3,668,-11.104897766064344
O3,669,-9.729762369577957
O3,670,-6.070409658264786
O3,671,0.0
O3,673,-5.739725394022448
O3,674,-6.974040097410041
O3,675,-9.577622138228962
O3,676,-8.727100897445133
O3,677,-15.23481133310933
O3,678,-13.245710350209551
O3,679,-11.756779192043973
O3,680,-15.565392611511305
O3,681,-10.133276244448714
O3,682,-15.528637322261162
O3,683,-10.773313512595603
O3,684,-1.1357438912763471
O3,685,0.0
O3,689,2.9786255749431625
O3,696,-4.388040611995967
O3,697,-5.850497456405719
O3,698,-8.802730871222616
O3,700,-9.902549954704376
O3,701,-6.173433725284591
O3,703,-8.779616242505192
O3,705,-4.855878172771779
O3,708,-9.61600744096324
O3,709,-18.051850953971833
O3,712,-3.7568721306211863
O3,713,-8.001989102808933
O3,715,-8.382261673417197
O3,717,-8.694317565096757
O3,718,6.148289044600102
O3,719,-6.51854932053511
O3,720,-13.505438362270638
O3,721,-11.307381267126205
O3,722,-10.010143112529072
O3,724,5.683894910046986
O3,725,-4.916549558709512
O3,726,-12.121253960698805
O3,727,-6.985097509094123
O3,730,-12.135796507991579
O3,734,-12.961156122711254
O3,736,-4.039871739931181
O3,737,-8.818133704361571
O3,740,-11.336633096235925
O3,741,-0.7235057510850265
O3,743,0.0
O3,748,-6.4580561339144715
O3,754,45.444796437667094
O3,755,4.660681479180461
O3,756,-1.2794877883779687
O3,765,40.97303428104349
O3,766,-5.694529943048529
O3,771,40.08958430411517
O3,772,5.345699725355342
O3,773,-8.625167177215946
O3,775,6.421077941082996
O3,776,0.568121949925422
O3,777,11.956662259344279
O3,778,20.264584295868463
O3,780,0.7087581299256271
O3,781,-2.84153406817219
O3,782,-0.38057450534950377
O3,783,-3.5321605125374376
O3,784,14.706919913312122
O3,785,8.418914562839609
O3,786,-4.379360389267669
O3,787,4.689440168300067
O3,788,-8.808008781723172
O3,789,2.7375884325052935
O3,790,3.1246271425541767
O3,791,-1.6522875505286063
O3,792,8.465630522650986
O3,793,11.36890542115397
O3,794,2.4615482132622684
O3,795,0.9187544555846294
O3,796,-2.7573588471968833
O3,797,13.186897895884997
O3,798,1.76901351444621
O3,799,-3.70688094125634
O3,800,-5.579028062849235
O3,801,-2.112955207914695
O3,802,-6.426503151255619
O3,803,-3.201191410640909
O3,804,-16.732908250926585
O3,805,-3.0280737732239347
