ts_code,signal_date,threshold,anchor_i,entry_i,entry_adj,cur_mae,recover_close,recover_touch,t_close,t_touch,final_return,future_min,future_max,exit_i,exit_date,shares,total_cost,anchor_close_raw,sell_i,sell_price,oracle_exit_return,exit_delay,executable,natural_remaining_hold,capital_days_saved,final_profit,r01,r05,layer_count,anchor_close_return,o1c_delta,o1_delta,o2_delta,o3_delta,o1_oracle_return,o2_oracle_return,o3_oracle_return
002372.SZ,2023-08-21,0.3,950,882,182.34731535390853,-0.3024840906005162,False,False,,,-26.05063885472017,-0.3463803125539422,-0.2788476704722058,978,2024-01-12,50300.0,995411.921875,14.460000038146973,951,14.5,-26.85772770989296,1,True,28,27.0,False,2.9176589071225,0.0004065867046147,5.0,-27.05949930309628,-1.0088604483761117,-0.8070888551727897,-0.8070888551727897,-0.8070888551727897,-26.85772770989296,-26.85772770989296,-26.85772770989296
688353.SH,2023-08-23,0.2,960,884,49.54376420602083,-0.21773243852184332,False,False,,,-11.826540648422297,-0.24456325075736285,-0.16764822535584545,978,2024-01-12,31800.0,995090.515625,26.239999771118164,961,26.24,-16.292636622594188,1,True,18,17.0,False,0.3168027988808664,0.0030463038180341,5.0,-16.292637352742613,-4.466096704320316,-4.466095974171891,-4.466095974171891,-4.466095974171891,-16.292636622594188,-16.292636622594188,-16.292636622594188
001328.SZ,2023-09-08,0.2,965,896,34.779084568070175,-0.20003817092061016,False,False,,,-2.8311803859862854,-0.22667429036554,-0.1379847587823998,978,2024-01-12,32900.0,992001.59375,27.43000030517578,966,27.48,-9.022173867861294,1,True,13,12.0,False,-1.5800235840324972,0.0046672077922077,5.0,-9.187707475662513,-6.356527089676228,-6.190993481875009,-6.190993481875009,-6.190993481875009,-9.022173867861294,-9.022173867861294,-9.022173867861294
301296.SZ,2023-10-11,0.2,955,913,13.6207668099761,-0.21507063802957382,False,False,,,-17.149097839185664,-0.27245064631077653,-0.1915301362026659,978,2024-01-12,78800.0,997853.96875,10.710000038146973,956,10.68,-15.808978259992523,1,True,23,22.0,False,1.5185964902664884,0.0002031281738777,5.0,-15.572486325176696,1.5766115140089685,1.340119579193141,1.340119579193141,1.340119579193141,-15.808978259992523,-15.808978259992523,-15.808978259992523
688303.SH,2023-10-16,0.2,957,916,38.703703652887334,-0.202265025125536,False,False,,,-11.630354426970193,-0.22763467856831998,-0.13799518980720005,978,2024-01-12,29100.0,993060.953125,28.31999969482422,958,28.45,-16.7786698893423,1,True,21,20.0,False,0.5462012012656281,0.0002030869212022,5.0,-17.15894399519537,-5.5285895682251756,-5.148315462372107,-5.148315462372107,-5.148315462372107,-16.7786698893423,-16.7786698893423,-16.7786698893423
601766.SH,2023-05-11,0.2,952,812,8.743120352028606,-0.20886141775005307,False,False,,,-12.055676624343802,-0.21355192100679177,-0.16195593785743512,979,2024-01-15,164400.0,998350.59375,5.119999885559082,953,5.13,-15.672078374749814,1,True,27,26.0,False,0.705797803394792,0.0014227642276422,5.0,-15.836462169451023,-3.7807855451072214,-3.6164017504060126,-3.6164017504060126,-3.6164017504060126,-15.672078374749814,-15.672078374749814,-15.672078374749814
603043.SH,2023-07-14,0.2,919,856,39.32323357869744,-0.20365018412771396,False,False,,,-18.695460603072217,-0.29457355348306213,-0.14239250033106743,979,2024-01-15,40800.0,996358.109375,20.700000762939453,920,20.67,-15.507048956178915,1,True,60,59.0,False,-7.180327486752802,0.0024469820554649,5.0,-15.3844145587759,3.311046044296317,3.188411646893302,3.188411646893302,3.188411646893302,-15.507048956178915,-15.507048956178915,-15.507048956178915
601877.SH,2023-08-14,0.2,959,877,49.53508632255792,-0.20079923292161472,False,False,,,-7.933420794629703,-0.2402233635533153,-0.15448535554147413,979,2024-01-15,41900.0,993564.5625,20.90999984741211,960,20.89,-12.058945534185165,1,True,20,19.0,False,1.8148046543128735,0.0008121827411167,5.0,-11.974751773027831,-4.041330978398128,-4.125524739555462,-4.125524739555462,-4.125524739555462,-12.058945534185165,-12.058945534185165,-12.058945534185165
002706.SZ,2023-08-21,0.2,952,882,133.40900413531304,-0.20007197618261052,False,False,,,-16.252328775203637,-0.2627936525097063,-0.17371071580031527,979,2024-01-15,93700.0,996246.9375,8.869999885559082,953,8.88,-16.627877834499227,1,True,27,26.0,False,0.705797803394792,0.0014227642276422,5.0,-16.721766433917846,-0.4694376587142095,-0.3755490592955901,-0.3755490592955901,-0.3755490592955901,-16.627877834499227,-16.627877834499227,-16.627877834499227
603885.SH,2023-09-15,0.2,967,901,43.98488167368888,-0.2017454521380716,False,False,,,-8.054073566327684,-0.2166155797796323,-0.14767237791455856,979,2024-01-15,44200.0,598879.78125,12.069999694824219,968,12.01,-11.516778807613159,1,True,12,11.0,False,-1.3878237229832946,0.0038547372692229,3.0,-11.074733323132973,-3.020659756805289,-3.462705241285475,-3.462705241285475,-3.462705241285475,-11.516778807613159,-11.516778807613159,-11.516778807613159
605399.SH,2023-06-07,0.2,878,831,33.09464197609424,-0.20387143434660804,False,False,,,-19.008105098110477,-0.3490073043683236,-0.16255534393407745,980,2024-01-16,58900.0,994556.828125,15.09000015258789,879,15.02,-11.248938476611489,1,True,102,101.0,False,-1.9082151712974893,0.0,5.0,-10.835317448051283,8.172787650059194,7.759166621498988,7.759166621498988,7.759166621498988,-11.248938476611489,-11.248938476611489,-11.248938476611489
605399.SH,2023-06-07,0.3,955,831,33.09464197609424,-0.3071615593470126,False,False,,,-19.008105098110477,-0.3490073043683236,-0.2621376340957142,980,2024-01-16,58900.0,994556.828125,13.149999618530273,956,13.2,-21.964014107874085,1,True,25,24.0,False,1.5185964902664884,0.0002031281738777,5.0,-22.259607218705327,-3.25150212059485,-2.9559090097636087,-2.9559090097636087,-2.9559090097636087,-21.964014107874085,-21.964014107874085,-21.964014107874085
300144.SZ,2023-08-18,0.2,962,881,188.12105190082548,-0.20519216469494084,False,False,,,-12.894576931130205,-0.24017349486117368,-0.15231347835438613,980,2024-01-16,84800.0,996115.796875,9.770000457763672,963,9.71,-17.483546562686865,1,True,18,17.0,False,-0.1540239185464753,0.0018277822908204,5.0,-16.973657275429034,-4.079080344298829,-4.58896963155666,-4.58896963155666,-4.58896963155666,-17.483546562686865,-17.483546562686865,-17.483546562686865
600009.SH,2023-08-21,0.2,960,882,125.60654511663435,-0.21713136452965354,False,False,,,-11.699228208217027,-0.24842656679790676,-0.18143531597535278,980,2024-01-16,26400.0,990861.15625,32.11000061035156,961,32.01,-14.8642244892078,1,True,20,19.0,False,0.3168027988808664,0.0030463038180341,5.0,-14.598256681840322,-2.8990284736232947,-3.1649962809907723,-3.1649962809907723,-3.1649962809907723,-14.8642244892078,-14.8642244892078,-14.8642244892078
603098.SH,2023-08-21,0.2,920,882,26.220814857587808,-0.21541337907918723,False,False,,,-27.122268803967742,-0.41143934893544254,-0.15650906284592492,980,2024-01-16,53300.0,994362.59375,16.350000381469727,921,16.51,-11.658493166534587,1,True,60,59.0,False,-9.11153253337622,0.0026508972267536,5.0,-12.514617175846768,14.607651628120975,15.463775637433155,15.463775637433155,15.463775637433155,-11.658493166534587,-11.658493166534587,-11.658493166534587
603098.SH,2023-08-21,0.3,950,882,26.220814857587808,-0.30956376438057576,False,False,,,-27.122268803967742,-0.41143934893544254,-0.29990732287065935,980,2024-01-16,53300.0,994362.59375,14.449999809265137,951,14.49,-22.46708455379082,1,True,30,29.0,False,2.9176589071225,0.0004065867046147,5.0,-22.681117086991538,4.441151716976204,4.655184250176923,4.655184250176923,4.655184250176923,-22.46708455379082,-22.46708455379082,-22.46708455379082
603599.SH,2023-10-10,0.2,942,912,86.72826289622306,-0.20933591232690496,False,False,,,-18.369962424505257,-0.30232536831244394,-0.16309533226923156,980,2024-01-16,54000.0,993837.921875,15.739999771118164,943,15.79,-14.356259940677276,1,True,38,37.0,False,3.9688587738574865,0.001220504475183,5.0,-14.627457319097948,3.742505105407309,4.013702483827981,4.013702483827981,4.013702483827981,-14.356259940677276,-14.356259940677276,-14.356259940677276
603599.SH,2023-10-10,0.3,975,912,86.72826289622306,-0.30232536831244394,False,False,,,-18.369962424505257,-0.30232536831244394,-0.2352510058235323,980,2024-01-16,54000.0,993837.921875,14.100000381469727,976,14.1,-23.522689370712435,1,True,5,4.0,False,-1.8224988269043063,0.0014190147982971,5.0,-23.522687301650116,-5.152724877144859,-5.152726946207178,-5.152726946207178,-5.152726946207178,-23.522689370712435,-23.522689370712435,-23.522689370712435
603217.SH,2023-04-25,0.2,884,803,63.46860793720483,-0.21109812159883734,False,False,,,-23.073762714896944,-0.37038480263421314,-0.13992752425411903,981,2024-01-17,40700.0,993445.421875,21.149999618530273,885,21.06,-13.915156258425426,1,True,97,96.0,False,-3.737646234156655,0.0026639344262295,5.0,-13.547273870107308,9.526488844789636,9.158606456471517,9.158606456471517,9.158606456471517,-13.915156258425426,-13.915156258425426,-13.915156258425426
603217.SH,2023-04-25,0.3,920,803,63.46860793720483,-0.3071220175171713,False,False,,,-23.073762714896944,-0.37038480263421314,-0.20921532968479273,981,2024-01-17,40700.0,993445.421875,18.549999237060547,921,18.78,-23.196451949731305,1,True,61,60.0,False,-9.11153253337622,0.0026508972267536,5.0,-24.137073602980447,-1.0633108880835032,-0.12268923483436112,-0.12268923483436112,-0.12268923483436112,-23.196451949731305,-23.196451949731305,-23.196451949731305
001338.SZ,2023-08-11,0.2,920,876,16.576089876739978,-0.21338504015669368,False,False,,,-17.352750272135562,-0.32109076465455744,-0.12443702469373086,981,2024-01-17,52500.0,798353.859375,13.09000015258789,921,13.04,-14.399408699420132,1,True,61,60.0,False,-9.11153253337622,0.0026508972267536,4.0,-14.071184571610102,3.2815657005254604,2.9533415727154306,2.9533415727154306,2.9533415727154306,-14.399408699420132,-14.399408699420132,-14.399408699420132
001338.SZ,2023-08-11,0.3,963,876,16.576089876739978,-0.304753407034022,False,False,,,-17.352750272135562,-0.32109076465455744,-0.21701559613110688,981,2024-01-17,67900.0,997264.21875,11.850000381469727,964,11.8,-19.79954292056062,1,True,18,17.0,False,1.313363581080318,0.000812347684809,5.0,-19.459707882592976,-2.106957610457414,-2.446792648425056,-2.446792648425056,-2.446792648425056,-19.79954292056062,-19.79954292056062,-19.79954292056062
300894.SZ,2023-08-14,0.2,920,877,23.170667394447328,-0.21884687440076178,False,False,,,-10.330985490396817,-0.30452757876786374,-0.151396010958321,981,2024-01-17,31400.0,597302.8125,17.219999313354492,921,17.34,-9.00459119439355,1,True,61,60.0,False,-9.11153253337622,0.0026508972267536,3.0,-9.63432081021024,0.6966646801865775,1.3263942960032669,1.3263942960032669,1.3263942960032669,-9.00459119439355,-9.00459119439355,-9.00459119439355
300894.SZ,2023-08-14,0.3,966,877,23.170667394447328,-0.3036161041070613,False,False,,,-10.330985490396817,-0.30452757876786374,-0.24117854688512796,981,2024-01-17,54400.0,995014.40625,15.380000114440918,967,15.38,-16.061507461141847,1,True,15,14.0,False,-2.5266014391716607,0.0016233766233766,5.0,-16.061506836564586,-5.7305213461677695,-5.730521970745031,-5.730521970745031,-5.730521970745031,-16.061507461141847,-16.061507461141847,-16.061507461141847
002960.SZ,2023-08-24,0.2,963,885,44.393049968509665,-0.20128037327084747,False,False,,,-10.641828222212807,-0.233156969460401,-0.14895462042290786,981,2024-01-17,63600.0,995396.875,13.470000267028809,964,13.58,-13.384441203627443,1,True,18,17.0,False,1.313363581080318,0.000812347684809,5.0,-14.086038283064234,-3.444210060851427,-2.742612981414636,-2.742612981414636,-2.742612981414636,-13.384441203627443,-13.384441203627443,-13.384441203627443
002129.SZ,2023-05-31,0.2,900,826,158.0346752374649,-0.20232506977505327,False,False,,,-47.54934554466523,-0.5362042206055071,-0.18818905624056714,982,2024-01-18,32700.0,992642.40625,23.709999084472656,901,23.72,-21.99814845967448,1,True,82,81.0,False,-2.0558166235907227,0.0004089143324473,5.0,-22.031035893411048,25.51830965125418,25.55119708499075,25.55119708499075,25.55119708499075,-21.99814845967448,-21.99814845967448,-21.99814845967448
002129.SZ,2023-05-31,0.3,917,826,158.0346752374649,-0.3107011949380991,False,False,,,-47.54934554466523,-0.5362042206055071,-0.30228690269604674,982,2024-01-18,32700.0,992642.40625,20.5,918,20.5,-32.58693269069674,1,True,65,64.0,False,-6.64417338981057,0.0014282799428688,5.0,-32.58693269069674,14.962412853968488,14.962412853968488,14.962412853968488,14.962412853968488,-32.58693269069674,-32.58693269069674,-32.58693269069674
301302.SZ,2023-11-24,0.2,982,945,38.258219999999994,-0.2017401511223641,True,True,2.0,2.0,7.850920036036721,-0.2017401511223641,0.006842463077573413,984,2024-01-22,33600.0,797075.265625,20.989999771118164,983,21.01,-11.590019218724896,1,True,2,1.0,True,-3.2768505713849927,0.0018226002430133,4.0,-11.674180087409535,0.0,0.0,0.0,0.0,7.850920036036721,7.850920036036721,7.850920036036721
603170.SH,2023-10-09,0.2,976,911,19.703082713001965,-0.20131281619486607,False,False,,,2.4454763526039924,-0.2177488556566144,-0.0867743728433259,986,2024-01-24,58400.0,993572.5625,16.399999618530273,977,16.28,-4.478099046588743,1,True,10,9.0,True,-2.5872074162252123,0.0022294284556141,5.0,-3.774008648818753,0.0,0.0,-6.923575399192735,-6.923575399192735,2.4454763526039924,-4.478099046588743,-4.478099046588743
601319.SH,2023-10-10,0.2,982,912,6.424017627350092,-0.20498350815335786,False,False,,,-7.351712895316041,-0.211957330465954,-0.1404756101945832,986,2024-01-24,190000.0,999013.421875,4.710000038146973,983,4.67,-11.338625993072329,1,True,4,3.0,False,-3.2768505713849927,0.0018226002430133,5.0,-10.579213071778927,-3.227500176462886,-3.986913097756288,-3.986913097756288,-3.986913097756288,-11.338625993072329,-11.338625993072329,-11.338625993072329
600648.SH,2023-10-11,0.2,982,913,86.07148822259902,-0.21556706485069776,False,False,,,-7.311748869467066,-0.23728447787245854,-0.09655565143289102,986,2024-01-24,90700.0,996364.109375,9.3100004196167,983,9.3,-15.49012499097475,1,True,4,3.0,False,-3.2768505713849927,0.0018226002430133,5.0,-15.39925034453982,-8.087501475072752,-8.178376121507682,-8.178376121507682,-8.178376121507682,-15.49012499097475,-15.49012499097475,-15.49012499097475
603324.SH,2023-10-23,0.2,982,921,33.11690388174534,-0.2085835982436426,False,False,,,6.320815854731336,-0.2085835982436426,-0.011501794433148693,986,2024-01-24,26800.0,793873.21875,26.34000015258789,983,26.25,-11.539732280457411,1,True,4,3.0,True,-3.2768505713849927,0.0018226002430133,4.0,-11.236439419782183,0.0,0.0,-17.860548135188747,-17.860548135188747,6.320815854731336,-11.539732280457411,-11.539732280457411
601136.SH,2023-11-22,0.2,965,943,21.199258420964476,-0.20117962774681053,False,False,,,-2.016949657004356,-0.28676749238386545,-0.1255769746841241,986,2024-01-24,42000.0,797253.484375,16.899999618530273,966,16.96,-10.810442086605013,1,True,21,20.0,False,-1.5800235840324972,0.0046672077922077,4.0,-11.125973189076726,-9.10902353207237,-8.793492429600658,-8.793492429600658,-8.793492429600658,-10.810442086605013,-10.810442086605013,-10.810442086605013
600039.SH,2023-08-02,0.2,892,869,122.24156104621886,-0.23507453094380748,False,False,,,-13.29614271524631,-0.2737388334191815,-0.07310264154683366,987,2024-01-25,111100.0,997712.796875,7.679999828338623,893,7.59,-15.630477501562822,1,True,95,94.0,False,0.18578685210624,0.0002046663937781,5.0,-14.6300502891951,-1.3339075739487907,-2.3343347863165125,-2.3343347863165125,-2.3343347863165125,-15.630477501562822,-15.630477501562822,-15.630477501562822
301058.SZ,2023-08-16,0.2,966,879,13.735322252392768,-0.20079918089158533,False,False,,,-9.457641121547233,-0.37301505603261587,-0.12102822834978244,987,2024-01-25,79800.0,997698.796875,10.760000228881836,967,10.76,-14.08855710990003,1,True,21,20.0,False,-2.5266014391716607,0.0016233766233766,5.0,-14.088555282430814,-4.630914160883581,-4.630915988352797,-4.630915988352797,-4.630915988352797,-14.08855710990003,-14.08855710990003,-14.08855710990003
301058.SZ,2023-08-16,0.3,981,879,13.735322252392768,-0.3006992921674655,False,False,,,-9.457641121547233,-0.37301505603261587,-0.12102822834978244,987,2024-01-25,79800.0,997698.796875,9.380000114440918,982,9.33,-25.506155932654966,1,True,6,5.0,False,-1.24630779392233,0.0018229694146242,5.0,-25.10693827686597,-15.649297155318738,-16.048514811107733,-16.048514811107733,-16.048514811107733,-25.506155932654966,-25.506155932654966,-25.506155932654966
000001.SZ,2023-08-21,0.2,960,882,1329.5221047384643,-0.2020281868756998,False,False,,,-12.437642454816443,-0.21344033487189673,-0.1625246491774458,987,2024-01-25,92600.0,997609.671875,9.130000114440918,961,9.12,-15.495376150006814,1,True,27,26.0,False,0.3168027988808664,0.0030463038180341,5.0,-15.402716510830647,-2.9650740560142044,-3.0577336951903717,-3.0577336951903717,-3.0577336951903717,-15.495376150006814,-15.495376150006814,-15.495376150006814
601888.SH,2023-08-23,0.2,923,884,246.66621258797642,-0.21221891870189602,False,False,,,-15.36129605365446,-0.3245278326841292,-0.12328895227185044,987,2024-01-25,7300.0,768953.859375,89.62000274658203,924,89.99,-14.719030309890623,1,True,64,63.0,False,-6.413385264413185,0.0012229922543823,4.0,-15.069666208925653,0.2916298447288064,0.6422657437638364,0.6422657437638364,0.6422657437638364,-14.719030309890623,-14.719030309890623,-14.719030309890623
601888.SH,2023-08-23,0.3,960,884,246.66621258797642,-0.3166149781811347,False,False,,,-15.36129605365446,-0.3245278326841292,-0.20907176455881948,987,2024-01-25,9400.0,962418.375,76.45999908447266,961,76.25,-25.657169136031925,1,True,27,26.0,False,0.3168027988808664,0.0030463038180341,5.0,-25.452422560051087,-10.091126506396627,-10.295873082377465,-10.295873082377465,-10.295873082377465,-25.657169136031925,-25.657169136031925,-25.657169136031925
601618.SH,2023-08-24,0.2,982,885,4.516602200889587,-0.2046520683437293,False,False,,,-2.8167264267229233,-0.2046520683437293,-0.09181728675834244,987,2024-01-25,309900.0,999528.09375,3.0,983,2.99,-7.459240791673835,1,True,5,4.0,False,-3.2768505713849927,0.0018226002430133,5.0,-7.149739924756374,-4.33301349803345,-4.642514364950912,-4.642514364950912,-4.642514364950912,-7.459240791673835,-7.459240791673835,-7.459240791673835
688009.SH,2023-08-24,0.2,948,885,6.275389412956238,-0.2069973995652945,False,False,,,-12.123853630669915,-0.26533316869109913,-0.1267856300901603,987,2024-01-25,193200.0,998579.890625,4.349999904632568,949,4.37,-15.600272974820104,1,True,39,38.0,False,1.799627925949987,0.0004065867046147,5.0,-15.986543590263755,-3.8626899595938404,-3.476419344150189,-3.476419344150189,-3.476419344150189,-15.600272974820104,-15.600272974820104,-15.600272974820104
600170.SH,2023-09-08,0.2,985,896,47.334075175685875,-0.2037482495988554,False,False,,,-7.811045574267156,-0.2037482495988554,-0.10421679178489318,987,2024-01-25,379900.0,999613.1875,2.2200000286102295,986,2.23,-15.398613892884445,1,True,2,1.0,False,-12.588419545851949,0.0048582995951417,5.0,-15.777991220510485,-7.966945646243329,-7.587568318617289,-7.587568318617289,-7.587568318617289,-15.398613892884445,-15.398613892884445,-15.398613892884445
002142.SZ,2023-10-11,0.2,950,913,62.51365130386352,-0.20373742782306725,False,False,,,-16.393549244538704,-0.3095140434175916,-0.19749366877718866,987,2024-01-25,40900.0,995717.28125,21.950000762939453,951,21.8,-10.612033838174371,1,True,37,36.0,False,2.9176589071225,0.0004065867046147,5.0,-9.996975896803747,6.396573347734957,5.781515406364333,5.781515406364333,5.781515406364333,-10.612033838174371,-10.612033838174371,-10.612033838174371
002142.SZ,2023-10-11,0.3,972,913,62.51365130386352,-0.30657580798735806,False,False,,,-16.393549244538704,-0.3095140434175916,-0.2206323340867039,987,2024-01-25,40900.0,995717.28125,19.079999923706055,973,19.0,-22.093057014922632,1,True,15,14.0,False,0.451585438790425,0.0014195903467856,5.0,-21.76502809413429,-5.3714788495955865,-5.699507770383928,-5.699507770383928,-5.699507770383928,-22.093057014922632,-22.093057014922632,-22.093057014922632
000069.SZ,2023-08-21,0.2,920,882,202.49214462924954,-0.20437505608942697,False,False,,,-25.220754832817406,-0.3965765671277902,-0.14626761756301898,988,2024-01-26,236000.0,998678.015625,3.5899999141693115,921,3.61,-14.841301742548312,1,True,68,67.0,False,-9.11153253337622,0.0026508972267536,5.0,-15.313097109412228,9.907657723405178,10.379453090269093,10.379453090269093,10.379453090269093,-14.841301742548312,-14.841301742548312,-14.841301742548312
000069.SZ,2023-08-21,0.3,961,882,202.49214462924954,-0.30718053654788857,False,False,,,-25.220754832817406,-0.3965765671277902,-0.28483148893975907,988,2024-01-26,236000.0,998678.015625,3.140000104904175,962,3.13,-26.16434195406544,1,True,27,26.0,False,-0.1850618595588993,0.0030463038180341,5.0,-25.9284428083376,-0.7076879755201944,-0.9435871212480329,-0.9435871212480329,-0.9435871212480329,-26.16434195406544,-26.16434195406544,-26.16434195406544
000031.SZ,2023-08-24,0.2,939,885,59.83585617347716,-0.20912420445400504,False,False,,,-19.994516034835623,-0.3633817396739122,-0.13566826032061785,988,2024-01-26,260900.0,999373.875,3.240000009536743,940,3.26,-15.043035664121204,1,True,49,48.0,False,2.723652657178177,0.0002035830618892,5.0,-15.564243785748452,4.430272249087171,4.951480370714419,4.951480370714419,4.951480370714419,-15.043035664121204,-15.043035664121204,-15.043035664121204
000031.SZ,2023-08-24,0.3,974,885,59.83585617347716,-0.3095140317420818,False,False,,,-19.994516034835623,-0.3633817396739122,-0.2385066171338892,988,2024-01-26,260900.0,999373.875,2.8299999237060547,975,2.83,-26.249015622534657,1,True,14,13.0,False,-3.0010725870034505,0.0022303325223033,5.0,-26.249017610786808,-6.254501575951185,-6.2544995876990335,-6.2544995876990335,-6.2544995876990335,-26.249015622534657,-26.249015622534657,-26.249015622534657
