ts_code,stock_name,entry_date,exit_date,date,pstar_adj,adjT,pstar_raw,executable_threshold,daily_open,daily_high,daily_low,daily_close,limit_down_px,limit_up_px,high_ge_threshold,high_ge_threshold_exact,legal_exit_hit,gap_to_threshold,eod_bb_upper,eod_upper_touch
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-17,3045.22,17.725,171.804,171.81,155.17,156.49,154.64,156.15,139.66,170.7,False,False,False,-15.32,170.023,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-18,3014.415,17.725,170.066,170.07,156.35,156.49,153.45,154.58,140.54,171.76,False,False,False,-13.58,168.529,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-19,2994.909,17.725,168.965,168.97,152.87,153.6,152.22,153.52,139.12,170.04,False,False,False,-15.37,167.548,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-20,2983.273,17.725,168.309,168.31,154.3,162.98,153.69,162.47,138.17,168.87,False,False,False,-5.33,167.121,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-23,2969.244,17.725,167.517,167.52,161.61,162.18,158.0,159.43,146.22,178.72,False,False,False,-5.34,166.128,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-24,2961.612,17.725,167.087,167.09,160.43,161.0,156.28,156.57,143.49,175.37,False,False,False,-6.09,165.646,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-25,2937.411,17.725,165.721,165.73,156.45,158.56,155.0,157.45,140.91,172.23,False,False,False,-7.17,164.449,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-26,2936.56,17.725,165.673,165.68,157.0,159.7,155.0,157.22,141.7,173.2,False,False,False,-5.98,164.42,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-27,2935.578,17.725,165.618,165.62,159.65,161.5,157.29,157.95,141.5,172.94,False,False,False,-4.12,164.39,False
000858.SZ,五粮液,2022-03-04,2022-05-30,2022-05-30,2928.196,17.725,165.201,165.21,160.01,167.75,160.0,166.18,142.16,173.74,True,True,True,2.54,165.467,True
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-01,1880.918,46.478,40.469,40.47,30.79,31.45,30.59,31.33,24.3,36.46,False,False,False,-9.02,39.823,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-02,1886.21,46.478,40.583,40.59,31.43,31.67,30.4,30.73,25.06,37.6,False,False,False,-8.92,39.888,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-03,1886.418,46.478,40.587,40.59,30.9,31.83,30.67,31.8,24.58,36.88,False,False,False,-8.76,39.681,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-04,1882.745,46.478,40.508,40.51,31.3,31.3,29.85,30.12,25.44,38.16,False,False,False,-9.21,39.706,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-05,1890.631,46.478,40.678,40.68,29.48,31.18,29.38,30.69,24.1,36.14,False,False,False,-9.5,39.703,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-08,1887.677,46.478,40.614,40.62,30.9,31.13,28.81,28.81,24.55,36.83,False,False,False,-9.49,39.759,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-09,1884.246,46.478,40.541,40.55,28.68,29.06,27.44,27.53,23.05,34.57,False,False,False,-11.49,39.716,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-10,1894.506,46.478,40.761,40.77,28.23,28.43,27.77,27.81,22.02,33.04,False,False,False,-12.34,39.707,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-11,1894.822,46.478,40.768,40.77,27.97,29.08,27.81,28.6,22.25,33.37,False,False,False,-11.69,39.525,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-12,1885.591,46.478,40.57,40.57,28.7,28.89,27.92,28.16,22.88,34.32,False,False,False,-11.68,39.302,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-15,1869.83,46.478,40.23,40.24,27.99,28.0,27.06,27.33,22.53,33.79,False,False,False,-12.24,38.982,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-16,1824.458,46.478,39.254,39.26,27.78,27.78,26.81,27.21,21.86,32.8,False,False,False,-11.48,38.051,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-17,1761.078,46.478,37.891,37.9,27.1,27.69,26.88,27.37,21.77,32.65,False,False,False,-10.21,36.783,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-18,1694.804,46.478,36.465,36.47,27.53,28.64,27.41,28.24,21.9,32.84,False,False,False,-7.83,35.451,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-19,1621.761,46.478,34.893,34.9,27.68,27.75,26.96,27.15,22.59,33.89,False,False,False,-7.15,34.117,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-22,1593.222,46.478,34.279,34.28,27.38,28.1,27.08,27.61,21.72,32.58,False,False,False,-6.18,33.507,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-23,1556.612,46.478,33.491,33.5,27.6,27.78,26.72,27.15,22.09,33.13,False,False,False,-5.72,32.814,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-24,1527.778,46.478,32.871,32.88,26.91,27.83,26.86,27.07,21.72,32.58,False,False,False,-5.05,32.244,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-25,1507.18,46.478,32.428,32.43,26.75,27.52,26.44,27.23,21.66,32.48,False,False,False,-4.91,31.817,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-26,1497.124,46.478,32.211,32.22,27.45,28.38,27.42,28.1,21.78,32.68,False,False,False,-3.84,31.599,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-29,1472.868,46.478,31.69,31.69,28.09,28.58,27.71,27.77,22.48,33.72,False,False,False,-3.11,31.133,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-30,1453.074,46.478,31.264,31.27,27.65,28.15,27.4,27.95,22.22,33.32,False,False,False,-3.12,30.757,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-03-31,1408.113,46.478,30.296,30.3,27.85,27.86,27.07,27.26,22.36,33.54,False,False,False,-2.44,29.915,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-04-01,1386.826,46.478,29.838,29.84,27.51,28.27,27.27,28.2,21.81,32.71,False,False,False,-1.57,29.541,False
300059.SZ,东方财富,2021-02-26,2021-04-02,2021-04-02,1344.779,46.478,28.934,28.94,28.66,29.17,28.6,28.87,22.56,33.84,True,True,True,0.23,28.917,True
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-14,373.52,1.02,366.196,366.2,308.91,323.0,307.0,323.0,278.89,340.87,False,False,False,-43.2,361.509,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-15,373.622,1.02,366.296,366.3,335.0,349.89,333.0,338.19,290.7,355.3,False,False,False,-16.41,361.522,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-18,373.235,1.02,365.916,365.92,345.0,346.0,328.0,337.1,304.37,372.01,False,False,False,-19.92,361.114,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-19,372.892,1.02,365.581,365.59,337.1,337.1,327.62,331.1,303.39,370.81,False,False,False,-28.49,360.583,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-20,372.41,1.02,365.108,365.11,332.98,333.86,329.08,331.7,297.99,364.21,False,False,False,-31.25,360.132,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-21,369.397,1.02,362.154,362.16,329.0,331.0,322.94,324.5,298.53,364.87,False,False,False,-31.16,357.499,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-22,366.648,1.02,359.459,359.46,326.01,334.66,326.0,329.62,292.05,356.95,False,False,False,-24.8,355.001,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-25,363.778,1.02,356.645,356.65,326.0,327.0,320.0,322.95,296.66,362.58,False,False,False,-29.65,352.499,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-26,359.403,1.02,352.356,352.36,322.48,327.68,320.0,325.0,290.65,355.24,False,False,False,-24.68,348.613,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-27,359.181,1.02,352.138,352.14,324.0,329.8,321.01,325.8,292.5,357.5,False,False,False,-22.34,348.378,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-28,358.743,1.02,351.709,351.71,329.02,331.45,324.0,325.43,293.22,358.38,False,False,False,-20.26,347.953,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-07-29,358.632,1.0203,351.497,351.5,323.0,327.8,317.96,320.36,292.8,357.86,False,False,False,-23.7,347.796,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-01,357.85,1.0203,350.73,350.73,317.98,332.08,316.32,330.54,288.32,352.4,False,False,False,-18.65,347.219,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-02,357.491,1.0203,350.378,350.38,324.9,330.48,321.3,326.6,297.49,363.59,False,False,False,-19.9,346.686,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-03,356.516,1.0203,349.423,349.43,326.7,334.85,318.89,321.99,293.94,359.26,False,False,False,-14.58,345.749,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-04,351.36,1.0203,344.369,344.37,328.0,331.47,322.1,326.8,289.79,354.19,False,False,False,-12.9,341.438,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-05,349.491,1.0203,342.537,342.54,330.0,331.89,318.28,324.49,294.12,359.48,False,False,False,-10.65,339.723,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-08,349.501,1.0203,342.547,342.55,322.11,324.9,319.0,321.35,292.04,356.94,False,False,False,-17.65,339.685,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-09,347.629,1.0203,340.713,340.72,321.18,323.8,318.15,319.72,289.22,353.49,False,False,False,-16.92,338.349,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-10,345.532,1.0203,338.657,338.66,319.7,319.7,305.0,308.35,287.75,351.69,False,False,False,-18.96,338.671,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-11,348.175,1.0203,341.247,341.25,311.43,315.89,305.6,315.02,277.52,339.19,False,False,False,-25.36,339.084,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-12,346.31,1.0203,339.42,339.43,315.02,316.28,310.0,311.93,283.52,346.52,False,False,False,-23.15,337.622,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-15,344.694,1.0203,337.836,337.84,312.2,319.23,311.22,315.21,280.74,343.12,False,False,False,-18.61,335.602,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-16,343.768,1.0203,336.929,336.93,315.8,321.89,315.5,318.92,283.69,346.73,False,False,False,-15.04,334.512,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-17,342.221,1.0203,335.412,335.42,319.99,329.6,316.72,327.93,287.03,350.81,False,False,False,-5.82,333.84,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-18,342.745,1.0203,335.926,335.93,327.0,330.0,323.84,326.04,295.14,360.72,False,False,False,-5.93,334.012,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-19,342.101,1.0203,335.294,335.3,325.03,327.44,317.0,319.39,293.44,358.64,False,False,False,-7.86,333.04,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-22,341.96,1.0203,335.156,335.16,316.0,326.09,312.22,323.09,287.45,351.33,False,False,False,-9.07,333.057,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-23,341.762,1.0203,334.963,334.97,324.0,325.55,318.98,321.61,290.78,355.4,False,False,False,-9.42,332.791,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-24,341.331,1.0203,334.54,334.55,321.68,322.96,309.3,309.5,289.45,353.77,False,False,False,-11.59,332.998,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-25,341.694,1.0203,334.895,334.9,309.56,311.08,302.66,309.58,278.55,340.45,False,False,False,-23.82,332.958,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-26,342.261,1.0203,335.451,335.46,312.99,317.93,310.0,315.73,278.62,340.54,False,False,False,-17.53,332.858,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-29,340.372,1.0203,333.6,333.6,313.67,316.87,311.49,313.55,284.16,347.3,False,False,False,-16.73,331.23,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-30,339.308,1.0203,332.557,332.56,315.5,318.5,310.0,310.85,282.2,344.9,False,False,False,-14.06,330.368,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-08-31,339.119,1.0203,332.371,332.38,291.0,296.6,284.0,287.98,279.77,341.94,False,False,False,-35.78,334.425,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-01,343.383,1.0203,336.551,336.56,285.0,294.6,284.03,286.7,259.18,316.78,False,False,False,-41.96,336.068,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-02,345.979,1.0203,339.095,339.1,288.7,289.6,278.1,282.0,258.03,315.37,False,False,False,-49.5,337.746,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-05,348.697,1.0203,341.759,341.76,269.0,270.88,261.1,268.76,253.8,310.2,False,False,False,-70.88,341.255,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-06,353.437,1.0203,346.405,346.41,268.77,274.45,267.21,272.94,241.88,295.64,False,False,False,-71.96,342.477,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-07,356.306,1.0203,349.216,349.22,272.0,285.05,270.6,282.7,245.65,300.23,False,False,False,-64.17,342.855,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-08,356.296,1.0203,349.207,349.21,283.0,284.99,277.0,278.26,254.43,310.97,False,False,False,-64.22,342.742,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-09,356.675,1.0203,349.578,349.58,280.99,281.49,276.99,279.7,250.43,306.09,False,False,False,-68.09,342.429,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-13,356.014,1.0203,348.931,348.94,282.0,286.69,279.37,284.8,251.73,307.67,False,False,False,-62.25,341.189,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-14,353.981,1.0203,346.939,346.94,282.0,283.8,276.26,278.33,256.32,313.28,False,False,False,-63.14,339.448,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-15,349.88,1.0203,342.919,342.92,280.0,280.5,266.91,269.5,250.5,306.16,False,False,False,-62.42,336.159,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-16,346.151,1.0203,339.264,339.27,268.0,271.45,264.36,265.98,242.55,296.45,False,False,False,-67.82,332.693,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-19,343.422,1.0203,336.589,336.59,268.0,273.9,266.68,270.35,239.38,292.58,False,False,False,-62.69,329.439,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-20,338.214,1.0203,331.485,331.49,273.8,277.49,272.01,274.21,243.32,297.39,False,False,False,-54.0,324.455,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-21,332.021,1.0203,325.415,325.42,271.8,272.61,267.0,270.0,246.79,301.63,False,False,False,-52.81,319.091,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-22,328.514,1.0203,321.978,321.98,267.49,269.38,261.3,268.55,243.0,297.0,False,False,False,-52.6,315.871,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-23,324.316,1.0203,317.863,317.87,267.09,269.77,264.28,266.4,241.7,295.41,False,False,False,-48.1,312.114,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-26,317.063,1.0203,310.755,310.76,266.4,276.0,263.58,272.95,239.76,293.04,False,False,False,-34.76,305.542,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-27,308.336,1.0203,302.201,302.21,272.96,274.83,270.06,273.96,245.66,300.24,False,False,False,-27.38,298.075,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-28,297.564,1.0203,291.643,291.65,273.0,273.0,265.5,265.62,246.56,301.36,False,False,False,-18.65,289.233,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-29,295.534,1.0203,289.654,289.66,270.0,271.8,264.0,264.57,239.06,292.18,False,False,False,-17.86,287.398,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-09-30,293.477,1.0203,287.638,287.64,263.0,263.55,249.0,252.01,238.11,291.03,False,False,False,-24.09,287.474,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-10,294.927,1.0203,289.059,289.06,252.27,256.4,249.44,251.2,226.81,277.21,False,False,False,-32.66,287.804,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-11,297.119,1.0203,291.208,291.21,252.0,257.38,249.33,255.01,226.08,276.32,False,False,False,-33.83,288.458,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-12,297.745,1.0203,291.821,291.83,254.0,263.25,249.95,262.34,229.51,280.51,False,False,False,-28.58,288.16,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-13,295.684,1.0203,289.801,289.81,260.0,263.0,258.08,258.18,236.11,288.57,False,False,False,-26.81,286.454,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-14,294.567,1.0203,288.707,288.71,262.08,269.1,259.95,264.54,232.36,284.0,False,False,False,-19.61,285.185,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-17,292.638,1.0203,286.815,286.82,263.0,263.0,256.69,260.66,238.09,290.99,False,False,False,-23.82,283.485,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-18,288.747,1.0203,283.002,283.01,279.0,279.0,272.5,273.67,234.59,286.73,False,False,False,-4.01,281.025,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-19,287.609,1.0203,281.887,281.89,273.67,276.44,266.88,267.5,246.3,301.04,False,False,False,-5.45,279.343,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-20,287.38,1.0203,281.662,281.67,264.0,265.58,257.4,263.51,240.75,294.25,False,False,False,-16.09,278.926,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-21,287.262,1.0203,281.547,281.55,263.52,270.88,262.01,266.3,237.16,289.86,False,False,False,-10.67,278.947,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-24,286.787,1.0203,281.081,281.09,264.9,266.31,253.57,255.57,239.67,292.93,False,False,False,-14.78,278.595,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-25,285.581,1.0203,279.899,279.9,253.0,260.59,250.03,257.91,230.01,281.13,False,False,False,-19.31,277.258,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-26,284.827,1.0203,279.16,279.16,260.0,264.04,255.29,257.87,232.12,283.7,False,False,False,-15.12,276.517,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-27,284.19,1.0203,278.536,278.54,258.99,260.72,255.0,255.0,232.08,283.66,False,False,False,-17.82,276.007,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-28,283.929,1.0203,278.28,278.28,253.0,253.0,235.81,239.89,229.5,280.5,False,False,False,-25.28,277.756,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-10-31,284.871,1.0203,279.203,279.21,237.5,251.0,237.11,246.67,215.9,263.88,False,False,False,-28.21,276.588,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-11-01,283.07,1.0203,277.438,277.44,247.11,262.2,247.0,261.82,222.0,271.34,False,False,False,-15.24,274.634,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-11-02,282.553,1.0203,276.931,276.94,261.0,271.6,258.36,267.56,235.64,288.0,False,False,False,-5.34,274.927,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-11-03,283.077,1.0203,277.445,277.45,265.02,271.76,264.1,267.98,240.8,294.32,False,False,False,-5.69,275.416,False
002594.SZ,比亚迪,2022-07-13,2022-11-04,2022-11-04,284.136,1.0203,278.483,278.49,268.98,283.02,268.0,280.2,241.18,294.78,True,True,True,4.53,278.943,True
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-13,134.83,2.8438,47.412,47.42,42.3,42.44,42.06,42.39,38.12,46.59,False,False,False,-4.98,47.268,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-14,134.897,2.8438,47.435,47.44,42.55,42.81,42.39,42.61,38.15,46.63,False,False,False,-4.63,47.148,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-15,134.679,2.8438,47.359,47.36,43.12,43.61,42.88,43.36,38.35,46.87,False,False,False,-3.75,46.943,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-16,134.647,2.8438,47.348,47.35,43.13,43.35,42.77,42.87,39.02,47.7,False,False,False,-4.0,46.947,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-17,134.753,2.8438,47.385,47.39,42.63,42.82,42.33,42.66,38.58,47.16,False,False,False,-4.57,46.964,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-20,134.811,2.8438,47.405,47.41,42.71,43.05,42.48,42.91,38.39,46.93,False,False,False,-4.36,46.926,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-21,134.647,2.8438,47.348,47.35,42.91,43.55,42.91,43.07,38.62,47.2,False,False,False,-3.8,46.843,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-22,134.22,2.8438,47.197,47.2,42.95,43.05,42.71,42.73,38.76,47.38,False,False,False,-4.15,46.707,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-23,133.643,2.8438,46.995,47.0,42.69,43.05,42.51,43.05,38.46,47.0,False,False,False,-3.95,46.494,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-24,133.207,2.8438,46.841,46.85,43.0,43.03,42.63,42.69,38.74,47.36,False,False,False,-3.82,46.356,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-27,132.661,2.8438,46.649,46.65,42.6,42.64,41.61,41.85,38.42,46.96,False,False,False,-4.01,46.223,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-28,132.098,2.8438,46.451,46.46,41.8,42.06,41.58,41.67,37.66,46.04,False,False,False,-4.4,46.025,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-29,131.641,2.8438,46.29,46.3,41.67,41.73,40.5,40.75,37.5,45.84,False,False,False,-4.57,45.948,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-11-30,131.409,2.8438,46.209,46.21,40.67,41.07,40.62,40.8,36.68,44.82,False,False,False,-5.14,45.797,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-01,130.736,2.8438,45.972,45.98,40.65,41.18,40.3,41.02,36.72,44.88,False,False,False,-4.8,45.514,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-04,128.82,2.8438,45.299,45.3,40.85,41.27,40.31,40.38,36.92,45.12,False,False,False,-4.03,44.971,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-05,127.532,2.8438,44.846,44.85,40.12,40.17,39.51,39.53,36.34,44.42,False,False,False,-4.68,44.662,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-06,127.041,2.8438,44.673,44.68,39.5,39.75,39.29,39.53,35.58,43.48,False,False,False,-4.93,44.417,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-07,127.191,2.8438,44.726,44.73,39.36,39.72,38.88,39.34,35.58,43.48,False,False,False,-5.01,44.405,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-08,127.589,2.8438,44.866,44.87,39.25,39.63,39.19,39.19,35.41,43.27,False,False,False,-5.24,44.473,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-11,127.844,2.8438,44.955,44.96,39.0,39.71,38.56,39.6,35.27,43.11,False,False,False,-5.25,44.445,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-12,127.69,2.8438,44.901,44.91,39.42,39.81,39.25,39.79,35.64,43.56,False,False,False,-5.1,44.346,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-13,126.936,2.8438,44.636,44.64,39.7,39.7,38.89,38.89,35.81,43.77,False,False,False,-4.94,44.155,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-14,126.585,2.8438,44.513,44.52,39.23,39.47,38.69,38.7,35.0,42.78,False,False,False,-5.05,44.011,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-15,126.221,2.8438,44.385,44.39,39.15,39.56,38.73,38.79,34.83,42.57,False,False,False,-4.83,43.84,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-18,125.463,2.8438,44.118,44.12,38.4,38.85,38.31,38.61,34.91,42.67,False,False,False,-5.27,43.58,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-19,124.4,2.8438,43.744,43.75,38.58,38.98,38.4,38.71,34.75,42.47,False,False,False,-4.77,43.209,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-20,123.318,2.8438,43.364,43.37,38.71,38.9,38.43,38.45,34.84,42.58,False,False,False,-4.47,42.864,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-21,121.705,2.8438,42.797,42.8,38.26,38.97,38.13,38.8,34.61,42.3,False,False,False,-3.83,42.324,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-22,119.964,2.8438,42.185,42.19,38.76,39.38,38.68,39.1,34.92,42.68,False,False,False,-2.81,41.771,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-25,118.706,2.8438,41.742,41.75,39.05,39.28,38.91,39.18,35.19,43.01,False,False,False,-2.47,41.378,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-26,117.351,2.8438,41.265,41.27,39.18,39.18,38.82,39.1,35.26,43.1,False,False,False,-2.09,40.959,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-27,116.673,2.8438,41.027,41.03,39.1,39.16,38.68,39.0,35.19,43.01,False,False,False,-1.87,40.746,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-28,115.817,2.8438,40.726,40.73,39.0,40.35,38.85,40.26,35.1,42.9,False,False,False,-0.38,40.618,False
601318.SH,中国平安,2023-11-10,2024-01-25,2023-12-29,115.031,2.8438,40.45,40.45,40.06,40.44,40.05,40.3,36.23,44.29,False,False,False,-0.01,40.412,True
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-02,114.956,2.8438,40.423,40.43,40.3,40.31,39.46,39.47,36.27,44.33,False,False,False,-0.12,40.246,True
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-03,114.935,2.8438,40.416,40.42,39.47,39.66,39.19,39.4,35.52,43.42,False,False,False,-0.76,40.233,False
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-04,114.891,2.8438,40.4,40.41,39.36,39.58,38.66,38.9,35.46,43.34,False,False,False,-0.83,40.199,False
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-05,114.844,2.8438,40.384,40.39,38.85,39.58,38.68,38.97,35.01,42.79,False,False,False,-0.81,40.182,False
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-08,114.824,2.8438,40.377,40.38,38.97,39.17,38.22,38.45,35.07,42.87,False,False,False,-1.21,40.193,False
601318.SH,中国平安,2023-11-10,2024-01-25,2024-01-09,114.734,2.8438,40.345,40.35,38.45,38.58,38.2,38.38,34.61,42.3,False,False,False,-1.77,40.156,False
