date,B20_COUNT,DAY_MEAN_RETURN,DAY_WIN_RATE,DAY_MEAN_MAE,DAY_MAE20_RATE,DAY_MAE30_RATE,DAY_MEAN_HOLD,DAY_HOLD90_RATE,universe_size,BREADTH_PCT,MKT_RET,MKT_RET5,MKT_RET20
2020-04-07,1,-5.78884972687127,0.0,-13.560826701138506,0.0,0.0,21.0,0.0,3564,0.0002805836139169473,0.030995128596528036,0.008350701658625396,-0.0020160902285572204
2020-04-08,1,-11.337011728014936,0.0,-27.71456186090331,1.0,0.0,37.0,0.0,3568,0.0002802690582959641,0.004884211850360707,0.009350389339906144,-0.0028427854990925342
2020-04-10,2,-3.1902006740168614,0.5,-11.342415031544377,0.0,0.0,44.5,0.0,3567,0.000560695262125035,-0.022927400629125686,0.003465052434154435,-0.002185798380702992
2020-04-13,36,8.857553552691677,0.9166666666666666,-8.10671690554018,0.0,0.0,24.88888888888889,0.0,3568,0.010089686098654708,-0.008389882236142997,0.002727419089574911,-0.002018808835719833
2020-04-15,1,1.7528091978891842,1.0,-10.666256820102973,0.0,0.0,34.0,0.0,3567,0.0002803476310625175,-0.005842162480422931,-0.002027977422060759,0.0006235769662956546
2020-04-16,6,-13.963355908944346,0.5,-24.981830802527828,0.3333333333333333,0.16666666666666666,38.0,0.0,3573,0.0016792611251049538,0.004600068333624141,-0.0029229713285868287,0.001643805453820374
2020-04-17,7,-0.1767694830861128,0.7142857142857143,-17.0020735284666,0.2857142857142857,0.2857142857142857,22.428571428571427,0.0,3575,0.001958041958041958,-5.392423179801407e-05,0.0016517239508787058,0.0012639539013552348
2020-04-20,3,13.659365223412616,1.0,-15.47812663812205,0.0,0.0,25.333333333333332,0.0,3576,0.0008389261744966443,0.011546049124559019,0.005638910223019109,0.001102205131904619
2020-04-21,23,4.110169559416157,0.6956521739130435,-9.100862236371945,0.043478260869565216,0.0,28.565217391304348,0.0,3575,0.0064335664335664336,-0.004514201335452415,0.0011471658821019602,0.002782856608323124
2020-04-22,6,4.146695360453411,0.6666666666666666,-12.697406635933632,0.16666666666666666,0.0,27.666666666666668,0.0,3575,0.0016783216783216783,0.00946067867144508,0.004207734112475563,0.0022866710853685973
2020-04-23,12,7.57668040862514,0.9166666666666666,-8.572550302064121,0.08333333333333333,0.0,24.583333333333332,0.0,3576,0.003355704697986577,-0.003526367580336961,0.002582446929683342,0.0009388773015517732
2020-04-24,104,5.144519177675502,0.8269230769230769,-10.2077762083337,0.07692307692307693,0.038461538461538464,23.60576923076923,0.0,3575,0.02909090909090909,-0.017362514911783384,-0.000879271206313732,0.0005577949595418164
2020-04-27,97,7.021295712563891,0.9278350515463918,-7.659747989783309,0.010309278350515464,0.0,20.5979381443299,0.0,3574,0.027140458869613877,-0.006466965651910541,-0.004481874161607644,0.0004117796828146548
2020-04-28,344,7.8803140809907175,0.9331395348837209,-3.7392055749875506,0.029069767441860465,0.00872093023255814,20.36627906976744,0.0,3564,0.09652076318742986,-0.020996910490415067,-0.007778415992600174,0.0004591872480557868
2020-04-29,80,6.5806448670853515,0.8125,-5.395926307275616,0.0375,0.0375,23.4,0.0,3549,0.022541561003099463,-0.0005488303885740033,-0.009780317804603991,0.0004374570564292388
2020-04-30,15,7.7350650242747925,0.8,-6.824333324976664,0.13333333333333333,0.06666666666666667,18.466666666666665,0.0,3524,0.004256526674233825,0.021792704862236955,-0.004716503316089208,0.0018077794247281867
2020-05-06,4,2.8160559126556493,0.75,-5.999817902032092,0.0,0.0,13.25,0.0,3520,0.0011363636363636363,0.01787055490290715,0.0023301106468488985,0.0016419039563920768
2020-05-07,8,2.5297556885324513,0.625,-8.754163816855463,0.0,0.0,21.125,0.0,3524,0.0022701475595913734,-0.001676613884537969,0.0032881810003234134,0.0017931590378274468
2020-05-08,1,7.479159476310553,1.0,-4.696874393844086,0.0,0.0,2.0,0.0,3528,0.0002834467120181406,0.011222059439851792,0.009731974986376785,0.0008045055799936347
2020-05-11,4,-12.50832930809653,0.25,-22.104704391637554,0.5,0.25,17.0,0.0,3528,0.0011337868480725624,0.0008201004394897487,0.010005761151989536,0.0006013000094500868
2020-05-12,8,-0.9904772207676782,0.625,-11.618200983534914,0.125,0.125,35.5,0.0,3531,0.0022656471254602095,-0.0004256094101617225,0.0055620982975097995,0.00012626764562927623
2020-05-13,2,2.539396923847993,1.0,-4.258313097922395,0.0,0.0,17.0,0.0,3534,0.0005659309564233164,0.005632830685412086,0.0031145534540107872,0.001554279211356165
2020-05-14,19,2.830286003348039,1.0,-5.004077547110509,0.0,0.0,20.36842105263158,0.0,3536,0.0053733031674208145,-0.007630408286028152,0.00192379457371275,0.0015922529088619071
2020-05-15,6,2.840691034147163,0.8333333333333334,-6.061045924412011,0.0,0.0,23.166666666666668,0.0,3537,0.0016963528413910093,0.0026200282065160104,0.00020338832704559418,0.0008260283007310413
2020-05-18,16,3.1462188794155885,0.75,-10.364039460857857,0.125,0.125,21.4375,0.0,3535,0.004526166902404526,-0.003523380936982882,-0.0006653079482489319,0.0009419673779030438
2020-05-19,7,8.166463661139735,1.0,-8.03780862897675,0.0,0.0,21.857142857142858,0.0,3533,0.0019813189923577695,0.011465977305384286,0.0017130093948602696,0.001285262826491051
2020-05-20,12,5.2564503165398415,0.75,-7.8045843357352,0.08333333333333333,0.0,18.583333333333332,0.0,3535,0.0033946251768033945,-0.007393662432941259,-0.0008922892288103993,0.0009182759164338887
2020-05-21,47,5.910573177734227,0.851063829787234,-6.601511103205426,0.06382978723404255,0.02127659574468085,19.70212765957447,0.0,3537,0.013288097257562907,-0.008631113737470811,-0.0010924303190989312,-9.058222666760281e-05
2020-05-22,120,4.02211555856867,0.8833333333333333,-5.227748199676551,0.08333333333333333,0.058333333333333334,16.6,0.0,3540,0.03389830508474576,-0.01547267560755994,-0.004710971081914121,-0.0006385059402729791
2020-05-25,59,8.441030616678662,0.9322033898305084,-3.4393816002128514,0.0,0.0,17.610169491525422,0.0,3539,0.016671376094942073,-0.0011648910035388473,-0.004239273095225315,-0.0011697844240221755
2020-05-26,2,0.4732569664839791,0.5,-5.664518732586677,0.0,0.0,24.5,0.0,3540,0.0005649717514124294,0.021155874553319163,-0.0023012936456383395,6.432768266063077e-05
2020-05-27,15,6.15064669263093,0.9333333333333333,-5.329764471396481,0.0,0.0,18.533333333333335,0.0,3536,0.004242081447963801,-0.0017366117717770896,-0.0011698835134055052,0.0008456228396609455
2020-05-28,22,5.806829593428838,0.9545454545454546,-4.579759640929398,0.045454545454545456,0.045454545454545456,18.0,0.0,3539,0.006216445323537723,-0.002943781407203326,-3.2417047352008204e-05,0.0010217820518963062
2020-05-29,13,5.912643463388066,0.9230769230769231,-2.752848883844518,0.0,0.0,15.76923076923077,0.0,3539,0.003673354054817745,0.00783829660214142,0.004629777394588264,0.0024635424065241303
2020-06-01,1,2.756924921187753,1.0,-7.416947775692162,0.0,0.0,62.0,0.0,3535,0.0002828854314002829,0.02800272937820274,0.010463301470936581,0.003891120394862968
2020-06-02,2,6.221459573653597,1.0,-0.8609286722950527,0.0,0.0,9.5,0.0,3536,0.0005656108597285068,0.006457174905661098,0.007523561541404969,0.0031243438970341747
2020-06-04,3,0.80007134591149,0.6666666666666666,-20.33334327278234,0.3333333333333333,0.3333333333333333,30.0,0.0,3540,0.000847457627118644,0.004148967001806375,0.009524706237581943,0.002580913361210938
2020-06-08,8,9.431380866634367,1.0,-2.6183858146330996,0.0,0.0,15.0,0.0,3546,0.0022560631697687537,-0.0005419383142514078,0.002291705990819446,0.0019626066045704453
2020-06-09,3,7.181726374472439,1.0,-4.874771444667151,0.0,0.0,15.666666666666666,0.0,3546,0.0008460236886632825,0.005320608077319128,0.0020643926251510515,0.002249917478944488
2020-06-10,3,8.734595798453297,1.0,-2.974071369413611,0.0,0.0,12.0,0.0,3546,0.0008460236886632825,-0.0017541166070891411,0.001478296643713608,0.0018805701143194266
2020-06-11,11,9.73016575395095,1.0,-2.117889342190901,0.0,0.0,11.727272727272727,0.0,3547,0.0031012122920778123,-0.0032081206109331032,6.879121165712359e-06,0.002101684498074179
2020-06-12,20,8.427707008608916,1.0,-3.2583459388435863,0.0,0.0,10.75,0.0,3545,0.005641748942172073,0.0017291396840287728,0.00030911444581484894,0.0020571400719498175
2020-06-15,41,8.812429783975054,1.0,-1.9839346183247442,0.0,0.0,9.707317073170731,0.0,3547,0.011559063997744572,-0.0017037707451770649,7.674795962971754e-05,0.002148120581540108
2020-06-16,3,-4.227140562521515,0.6666666666666666,-13.069523238733238,0.3333333333333333,0.3333333333333333,11.333333333333334,0.0,3549,0.0008453085376162299,0.01719904650349652,0.002452435644865196,0.00243477404144572
2020-06-17,4,7.163854651764723,0.75,-3.2137231582062693,0.0,0.0,21.25,0.0,3549,0.0011270780501549732,0.004666198958582261,0.003736498757999477,0.003037767111021896
2020-06-18,2,15.950392547741082,1.0,-2.0139192149205734,0.0,0.0,10.0,0.0,3550,0.0005633802816901409,-0.000729131323842811,0.0042322966154175355,0.0034328662317032964
2020-06-19,3,10.235484454895493,0.6666666666666666,-5.661412945009892,0.0,0.0,28.666666666666668,0.0,3550,0.0008450704225352113,0.0055678879068775874,0.005000046259987298,0.004484894407425172
2020-06-22,7,5.896808039911988,0.8571428571428571,-3.4061205671340185,0.0,0.0,13.142857142857142,0.0,3548,0.001972942502818489,0.003205838030418876,0.005981968015106486,0.004703430859123058
2020-06-23,23,8.506527068856784,0.9565217391304348,-3.451672662245937,0.0,0.0,9.782608695652174,0.0,3546,0.0064861816130851666,-1.2120960993522703e-05,0.0025397345222084775,0.003645031083407424
2020-06-24,54,9.250911866242543,0.9814814814814815,-2.8684543773532143,0.018518518518518517,0.0,9.962962962962964,0.0,3543,0.015241320914479255,-0.002155936551911123,0.0011753074201098005,0.003624064844400722
2020-06-29,175,7.865009339184722,1.0,-0.9921451063730373,0.005714285714285714,0.0,4.8914285714285715,0.0,3543,0.04939316963025685,-0.0052094406334631475,0.00027924555818573343,0.0035107818830877316
2020-06-30,2,11.149772563317432,1.0,-1.2468701705037166,0.0,0.0,2.0,0.0,3538,0.0005652911249293386,0.015676730987210195,0.0023010141742522547,0.0039027036023411704
2020-07-01,9,10.813650937368958,1.0,-2.2150503587918875,0.0,0.0,8.555555555555555,0.0,3539,0.002543091268719977,0.005762997081418078,0.002812445984452095,0.002790716987501937
2020-07-02,1,18.435975605889727,1.0,-0.853294518452874,0.0,0.0,26.0,0.0,3539,0.00028256569652444194,0.013981305183765698,0.00561113121340394,0.003166923501407167
2020-07-03,1,8.072009566243004,1.0,-2.717696578440254,0.0,0.0,7.0,0.0,3539,0.00028256569652444194,0.012296171647780378,0.00850155285334224,0.0037229139187912818
2020-07-07,1,10.774351118201537,1.0,-2.524659806213192,0.0,0.0,4.0,0.0,3539,0.00028256569652444194,0.011528591080330074,0.0165303893984873,0.006035141069635426
2020-07-08,2,9.233537810690258,1.0,-6.935557272740434,0.0,0.0,18.5,0.0,3542,0.000564652738565782,0.022798315984312506,0.019937453179066186,0.007202153784563623
2020-07-16,36,6.990521806048764,0.7777777777777778,-10.05264665313552,0.1388888888888889,0.027777777777777776,28.0,0.05555555555555555,3549,0.01014370245139476,-0.04347473778703591,-0.008622814205566192,0.0056184626665298975
2020-07-17,19,7.973348780138333,0.7894736842105263,-10.696649682756918,0.10526315789473684,0.05263157894736842,33.10526315789474,0.10526315789473684,3551,0.005350605463249789,0.002229421209539227,-0.0072477919220732285,0.005496623779077747
2020-07-20,5,5.249969961225828,0.6,-12.953897193809192,0.4,0.0,28.2,0.0,3549,0.0014088475626937165,0.03516075671421418,-0.006817846606883273,0.007291118180980596
2020-07-22,1,-1.9053885566887891,0.0,-9.79990979990979,0.0,0.0,32.0,0.0,3556,0.00028121484814398203,0.008304941891618883,0.0015221293405988765,0.007537192212429616
2020-07-23,4,3.8729815135038193,0.75,-18.324976216843083,0.25,0.25,59.75,0.25,3558,0.0011242270938729624,-0.0024433808738414404,0.00972840072323777,0.007415629216787222
2020-07-24,93,8.39077681663039,0.8924731182795699,-8.13703790746423,0.10752688172043011,0.053763440860215055,33.946236559139784,0.03225806451612903,3559,0.026130935656083168,-0.04035781803474228,0.0012109528743814684,0.005505535142645663
2020-07-27,38,6.123294809593838,0.8157894736842105,-9.367377592479208,0.15789473684210525,0.07894736842105263,35.05263157894737,0.07894736842105263,3559,0.010677156504636133,0.0005995224494235134,-0.0057012939785766655,0.005795983296789996
2020-07-28,2,5.741319182226527,0.5,-6.276820018418206,0.0,0.0,18.5,0.0,3559,0.000561955605507165,0.01191119840273647,-0.004397107232960969,0.005607706667566309
2020-07-30,2,1.5812414080215547,0.5,-11.586527796899638,0.0,0.0,36.5,0.0,3565,0.0005610098176718093,0.00021938958021557655,-0.00033226793218465116,0.005929779430390072
2020-07-31,1,-6.517403109864269,0.0,-29.08026552886366,1.0,0.0,46.0,0.0,3566,0.00028042624789680314,0.013887359040216327,0.01051676748280707,0.0060093388000118705
2020-08-04,1,-4.72805005221069,0.0,-19.12197391649445,0.0,0.0,24.0,0.0,3570,0.00028011204481792715,-0.004161318803185324,0.013173407127433348,0.00476846109980282
2020-08-07,9,4.9904399773370605,0.6666666666666666,-12.127165301183204,0.1111111111111111,0.1111111111111111,22.22222222222222,0.0,3570,0.0025210084033613447,-0.011514743234846045,0.004956323870694066,0.002359063076452343
2020-08-10,5,6.303545713245998,1.0,-7.429617977781153,0.0,0.0,20.6,0.0,3574,0.0013989927252378287,0.009165459941703666,0.0007983682833394609,0.001166784566624306
2020-08-11,20,4.808299098184311,0.85,-12.26024946930836,0.2,0.15,38.55,0.1,3571,0.005600672080649678,-0.0179750172749754,-0.001964371411018554,0.00046196321580683884
2020-08-12,92,4.799457647502301,0.7282608695652174,-10.729048994143238,0.16304347826086957,0.05434782608695652,30.67391304347826,0.043478260869565216,3574,0.02574146614437605,-0.0056939758223160065,-0.00525574491114904,0.0013835685703164292
2020-08-13,14,8.522631045324895,0.8571428571428571,-13.837910536343234,0.2857142857142857,0.07142857142857142,36.785714285714285,0.07142857142857142,3576,0.0039149888143176735,0.006411482096400902,-0.003921358858806576,0.0038778795644882694
2020-08-14,3,11.760194008084298,0.6666666666666666,-14.645386091002875,0.3333333333333333,0.0,21.333333333333332,0.0,3578,0.0008384572386808273,0.007622745697781647,-9.3861072281037e-05,0.00414754578890039
2020-08-17,1,9.535197690816467,1.0,-0.8278716798896135,0.0,0.0,12.0,0.0,3577,0.0002795638803466592,0.02139518128121453,0.002352083195621136,0.003459267017250408
2020-08-18,1,41.47703495028481,1.0,-3.544731130938017,0.0,0.0,13.0,0.0,3577,0.0002795638803466592,0.00915998717101857,0.00777908408481993,0.003647753142068437
2020-08-19,13,3.8384394040961545,0.6153846153846154,-13.803414265239095,0.23076923076923078,0.15384615384615385,43.07692307692308,0.07692307692307693,3578,0.0036333147009502517,-0.01405278388959852,0.006107322471363427,0.002529866853007567
2020-08-20,25,3.1645319703442087,0.64,-13.596392706329192,0.2,0.08,34.8,0.08,3579,0.006985191394244202,-0.010477634625747054,0.0027294991269338357,0.002128154165412286
2020-08-21,10,-2.4785328253561234,0.5,-17.454928325379196,0.3,0.2,51.1,0.2,3578,0.002794857462269424,0.007062213362400443,0.0026173926598575953,0.004499155735269422
2020-08-24,8,6.42941199130495,0.75,-10.581950623687732,0.25,0.0,36.25,0.125,3579,0.0022352612461581448,0.01583602721594513,0.0015055618468037151,0.005260980973595503
2020-08-25,21,1.996981148659171,0.6190476190476191,-17.117314502865774,0.38095238095238093,0.047619047619047616,36.904761904761905,0.0,3578,0.005869200670765791,0.0009118886152651305,-0.00014405786434697294,0.004711015484221936
2020-08-26,224,2.2525867144352683,0.65625,-13.242636970151008,0.23660714285714285,0.0625,41.964285714285715,0.07142857142857142,3579,0.06258731489242805,-0.020052242372126893,-0.0013439495608526474,0.0024100849685434185
2020-08-27,28,-3.3530078673894317,0.42857142857142855,-17.407881680502893,0.25,0.17857142857142858,49.82142857142857,0.14285714285714285,3581,0.007819044959508517,0.01171133993566338,0.0030938453514294394,0.0029846824863158086
2020-08-28,12,-3.32526343503547,0.5,-19.31739869723393,0.4166666666666667,0.08333333333333333,49.916666666666664,0.08333333333333333,3581,0.003351019268360793,0.010065489577684158,0.0036945005944861824,0.0027935890131891997
2020-08-31,18,-3.4056141611480766,0.3888888888888889,-19.14503275579845,0.5555555555555556,0.16666666666666666,47.94444444444444,0.05555555555555555,3582,0.005025125628140704,0.0015640026372711637,0.0008400956787513894,0.0013740272511289235
2020-09-01,16,1.2688352563219996,0.6875,-13.681644818910913,0.1875,0.125,33.9375,0.0,3582,0.00446677833612507,0.010327597458733491,0.0027232374474450614,0.002098473064224864
2020-09-02,24,-1.8489101645254875,0.5416666666666666,-16.958390279563307,0.3333333333333333,0.16666666666666666,52.416666666666664,0.125,3585,0.0066945606694560665,0.006074398485051195,0.007948565618880679,0.0018640484045606032
2020-09-03,30,1.1806167852265832,0.5666666666666667,-12.058138572719255,0.2,0.03333333333333333,44.63333333333333,0.06666666666666667,3586,0.008365867261572783,-0.008209427871879164,0.00396441205737217,0.001466599419232216
2020-09-04,41,0.6884141206710301,0.6341463414634146,-16.55981052678218,0.24390243902439024,0.0975609756097561,40.80487804878049,0.07317073170731707,3585,0.011436541143654114,0.002606255811612498,0.002472565304157838,0.002172649371555143
2020-09-07,203,1.8588896480362918,0.6650246305418719,-12.535409213315361,0.16748768472906403,0.04926108374384237,35.320197044334975,0.029556650246305417,3585,0.056624825662482565,-0.010818983473317657,-4.031917959925607e-06,0.001173427200804077
2020-09-08,46,6.046856084198238,0.782608695652174,-14.146104993160572,0.17391304347826086,0.06521739130434782,36.21739130434783,0.06521739130434782,3588,0.01282051282051282,0.009890792382588567,-9.139293318891038e-05,0.0025667176836822753
2020-09-09,304,3.3222965525647106,0.7171052631578947,-12.595047577542685,0.18421052631578946,0.07236842105263158,36.45065789473684,0.049342105263157895,3582,0.08486878838637632,-0.02568483082619718,-0.006443238795438585,0.0015671749334882166
2020-09-10,511,4.93937612177938,0.7925636007827789,-9.076785631044455,0.10176125244618395,0.05675146771037182,37.33463796477495,0.07827788649706457,3586,0.14249860568878975,-0.03549258783546051,-0.011899870788154856,-0.0005280285631048539
2020-09-11,32,3.929318872003127,0.8125,-11.54392695573921,0.09375,0.0625,39.34375,0.09375,3586,0.008923591745677636,0.015085935315054326,-0.00940393488746649,-0.00015486908224122002
2020-09-14,7,0.6026047447540398,0.7142857142857143,-11.861834219878592,0.14285714285714285,0.14285714285714285,37.142857142857146,0.14285714285714285,3584,0.001953125,0.01606805564945258,-0.004026527062912443,-0.00042122536382931743
2020-09-15,10,1.5045439660938347,0.6,-11.862037440953333,0.3,0.1,43.8,0.1,3588,0.002787068004459309,0.0032758072695330707,-0.005349524085523542,-0.0007154343589035923
2020-09-16,19,1.984912232783752,0.6842105263157895,-13.494850082151979,0.2631578947368421,0.10526315789473684,44.526315789473685,0.10526315789473684,3590,0.0052924791086350976,-0.0037153034084868434,-0.0009556186019814749,-0.00019856033484800858
2020-09-17,18,1.309179897834299,0.6666666666666666,-13.520428418755376,0.2777777777777778,0.05555555555555555,47.0,0.1111111111111111,3593,0.005009741163373225,0.006366069728854138,0.007416112910881456,0.0006436248828820511
2020-09-18,1,-36.15241886980152,0.0,-45.82692482530931,1.0,1.0,161.0,1.0,3597,0.00027800945232137893,0.012853922486243872,0.006969710345119365,0.0009332103390742224
2020-09-21,4,-3.709790600375055,0.0,-13.021677860351828,0.0,0.0,35.75,0.0,3596,0.0011123470522803114,-0.0008021839650208247,0.003595662422224684,0.00010129978002592479
2020-09-22,31,2.7538479953249544,0.7419354838709677,-12.622335151642304,0.1935483870967742,0.12903225806451613,43.193548387096776,0.16129032258064516,3601,0.00860871980005554,-0.014026787574651246,0.0001351434533878204,-0.000645634029469894
2020-09-23,9,6.1046939200291,0.8888888888888888,-6.073966830754063,0.1111111111111111,0.0,21.555555555555557,0.0,3600,0.0025,0.007529381327033672,0.0023840804004919237,0.0007334471554881342
2020-09-24,214,4.383026392107126,0.8457943925233645,-8.312653875186387,0.09345794392523364,0.0514018691588785,31.80373831775701,0.06074766355140187,3602,0.05941143808995003,-0.02404139725776512,-0.003697412996831928,-0.0010541897041832908
2020-09-25,64,4.595068747445719,0.828125,-9.03102801073225,0.109375,0.046875,32.59375,0.046875,3606,0.01774819744869662,-0.005206559109133492,-0.0073095093159074006,-0.001817792138524173
2020-09-28,125,5.937414142216171,0.832,-8.862031709549157,0.112,0.088,31.504,0.056,3600,0.034722222222222224,-0.011522701190408753,-0.009453612760984987,-0.0024721273299081687
2020-09-29,14,8.540282906567954,0.7142857142857143,-10.315275115882347,0.14285714285714285,0.07142857142857142,32.785714285714285,0.07142857142857142,3604,0.00388457269700333,0.00751521451601301,-0.005145212342852135,-0.002612746477044193
2020-09-30,41,4.0443431602976645,0.7073170731707317,-7.5903134823210925,0.0975609756097561,0.024390243902439025,25.390243902439025,0.0,3606,0.01136993899057127,-0.0018053333608700956,-0.007012155280432889,-0.0030067330693402576
2020-10-09,5,1.5617756795880715,0.4,-13.461735175739387,0.2,0.2,22.4,0.0,3611,0.0013846579894765993,0.030011470364672995,0.0037984182440547348,-0.0010956881575126497
2020-10-12,1,3.7523403888601528,1.0,-11.26407311378409,0.0,0.0,19.0,0.0,3612,0.0002768549280177187,0.03018076434155817,0.010875882934193067,0.0002830372689846341
