anchor_day,TPR,FPR,V_d
948,0.75,0.05,4.624330720307489
949,0.75,0.05,4.131406020535395
950,0.75,0.05,5.27271077506834
951,0.75,0.05,-3.0064009278546524
952,0.75,0.05,0.8537153998994292
953,0.75,0.05,7.590420327253249
954,0.75,0.05,2.5549286137606146
955,0.75,0.05,4.658956029282134
956,0.75,0.05,-3.580049912974329
957,0.75,0.05,-3.861235702849498
958,0.75,0.05,7.065446493505036
959,0.75,0.05,-3.0094995451753284
960,0.75,0.05,0.9463401547640393
961,0.75,0.05,4.850296400792592
962,0.75,0.05,-3.655214413415582
963,0.75,0.05,0.19101134922362029
965,0.75,0.05,0.8943229016208165
966,0.75,0.05,-1.1475681040922725
967,0.75,0.05,3.463497851880137
968,0.75,0.05,4.662340586096835
971,0.75,0.05,3.0596925145145435
972,0.75,0.05,2.1559617391310546
973,0.75,0.05,12.81814344288329
974,0.75,0.05,4.044002925871957
975,0.75,0.05,4.2850048721466845
976,0.75,0.05,3.5255010428045144
977,0.75,0.05,-4.759367294000125
978,0.75,0.05,-1.3129557709703559
979,0.75,0.05,4.401770486722221
980,0.75,0.05,2.985820753546254
981,0.75,0.05,0.12108402724576493
982,0.75,0.05,0.9698741238972635
983,0.75,0.05,0.7296431686023777
984,0.75,0.05,-0.5970500639885764
985,0.75,0.05,1.0425026153259074
986,0.75,0.05,1.1313603139905224
987,0.75,0.05,-2.4939266397787705
988,0.75,0.05,2.6487920879874753
989,0.75,0.05,-1.1343199413987795
990,0.75,0.05,0.2331496005072835
991,0.75,0.05,-1.592625529177739
992,0.75,0.05,-1.192471084642816
993,0.75,0.05,-1.271500799738797
994,0.75,0.05,-2.213172202306101
995,0.75,0.05,-0.794409889939313
996,0.75,0.05,-1.9943656544352684
997,0.75,0.05,-0.9410817830922102
1032,0.75,0.05,28.499409953150362
1033,0.75,0.05,-2.1810066065309552
1035,0.75,0.05,-2.3220828628423638
1036,0.75,0.05,0.4100595348591758
1037,0.75,0.05,0.22114063738661527
1038,0.75,0.05,7.300226358965199
1039,0.75,0.05,19.924742369290087
1040,0.75,0.05,13.584300795818455
1041,0.75,0.05,4.490804643738517
1042,0.75,0.05,4.9669820491538275
1043,0.75,0.05,2.0489400649115574
1044,0.75,0.05,16.929590672374232
1045,0.75,0.05,-6.266424922238188
1047,0.75,0.05,18.514921524304675
1049,0.75,0.05,9.477592315172043
1050,0.75,0.05,8.221874890124283
1051,0.75,0.05,10.047896134844844
1052,0.75,0.05,9.94413558996107
1053,0.75,0.05,9.404192333840918
1054,0.75,0.05,2.6604251716767884
1055,0.75,0.05,-0.723790507628007
1057,0.75,0.05,11.560759810586093
1058,0.75,0.05,15.936428481008996
1059,0.75,0.05,9.569250602533057
1061,0.75,0.05,-4.593249098918342
1062,0.75,0.05,8.42741360380202
1063,0.75,0.05,6.676527162013894
1064,0.75,0.05,1.1284824188729257
1065,0.75,0.05,0.1604741422473277
1066,0.75,0.05,4.127593739820994
1067,0.75,0.05,-0.8170529048704889
1068,0.75,0.05,7.82108450986401
1069,0.75,0.05,0.10788284750816557
1070,0.75,0.05,3.064681062868408
1071,0.75,0.05,0.09258829262677454
1072,0.75,0.05,7.0340407020877755
1073,0.75,0.05,9.693489339700246
1074,0.75,0.05,-1.655706010800177
1076,0.75,0.05,7.09661273061536
1077,0.75,0.05,7.448349571143778
1078,0.75,0.05,1.8754331073293313
1079,0.75,0.05,2.6709779018736857
1080,0.75,0.05,2.9382390574403923
1081,0.75,0.05,0.45145375776813423
1082,0.75,0.05,-0.5950785560088164
1083,0.75,0.05,0.9317604804714726
1084,0.75,0.05,1.4053411272739513
1085,0.75,0.05,-1.5110596478939062
1086,0.75,0.05,1.7109954798903744
1087,0.75,0.05,0.7875357985503133
1088,0.75,0.05,2.969789464068694
1089,0.75,0.05,-0.44257041228670607
1090,0.75,0.05,-0.09791268109351164
1091,0.75,0.05,0.28229428578326693
1092,0.75,0.05,-1.781825080074869
1093,0.75,0.05,-1.362444509026559
1094,0.75,0.05,-1.0212625996105251
1095,0.75,0.05,2.5306789115540247
1096,0.75,0.05,4.152775171560723
1097,0.75,0.05,1.242798441393603
1098,0.75,0.05,2.363661041050747
1099,0.75,0.05,0.4966134148313158
1100,0.75,0.05,-2.6202421108588525
1101,0.75,0.05,-4.832633104297129
1102,0.75,0.05,1.9672582487477461
1103,0.75,0.05,-0.7614026870439423
1104,0.75,0.05,-2.2995118039190983
1105,0.75,0.05,-2.2074898985954157
1106,0.75,0.05,-3.377666850072653
1107,0.75,0.05,-1.312838572263768
1108,0.75,0.05,-1.1853810101567135
1109,0.75,0.05,4.826304873362156
1112,0.75,0.05,-0.9451235408670151
1113,0.75,0.05,2.838448061862513
1114,0.75,0.05,-1.4209165532840076
1115,0.75,0.05,-0.7931489418015428
1116,0.75,0.05,0.34096346742519046
1117,0.75,0.05,-0.8662692280877438
1118,0.75,0.05,-1.6698311655531355
1119,0.75,0.05,-1.7559223943176454
1120,0.75,0.05,-0.08668331938601945
1121,0.75,0.05,-0.16780888967810423
1122,0.75,0.05,-1.0740299660195471
1123,0.75,0.05,-2.4804410007573985
1124,0.75,0.05,-1.592417218716283
1125,0.75,0.05,-3.4858327100966258
1126,0.75,0.05,-3.7253024120337552
1127,0.75,0.05,-3.02016355079807
1128,0.75,0.05,-3.5763113185634916
1129,0.75,0.05,-4.04246905698519
1130,0.75,0.05,-2.9022730736519944
1131,0.75,0.05,-2.646869204493798
1132,0.75,0.05,-0.8051699140273064
1133,0.75,0.05,-5.395121571442461
1134,0.75,0.05,-1.742371038749756
1136,0.75,0.05,-5.507685441745273
1137,0.75,0.05,-4.454668112660977
1138,0.75,0.05,-4.579022762489382
1139,0.75,0.05,-4.947744661937498
1140,0.75,0.05,-1.4100100323996663
1141,0.75,0.05,-4.024530274595639
1142,0.75,0.05,-4.147342031570855
1143,0.75,0.05,-1.2119666590513323
1144,0.75,0.05,-7.2684978008800645
1145,0.75,0.05,-7.466485236179258
1146,0.75,0.05,-0.7283719404941985
45,0.75,0.1,2.6024893194863443
46,0.75,0.1,-0.08693390442848245
47,0.75,0.1,-3.2095576970474133
49,0.75,0.1,2.6372365947402487
50,0.75,0.1,-2.086766174822351
51,0.75,0.1,-4.35006189006094
52,0.75,0.1,-3.9849829709972453
53,0.75,0.1,9.773222111163303
54,0.75,0.1,-5.1076131354428735
56,0.75,0.1,-4.03771340209072
58,0.75,0.1,5.280928215286242
59,0.75,0.1,-4.62905020678519
60,0.75,0.1,15.140378032408519
65,0.75,0.1,3.1752898574826256
66,0.75,0.1,-0.6259481076802804
70,0.75,0.1,-1.6745702132471565
71,0.75,0.1,12.072989160483715
72,0.75,0.1,14.91527121272339
73,0.75,0.1,-3.360826140378338
74,0.75,0.1,0.270714631698419
75,0.75,0.1,-0.9467418523233073
76,0.75,0.1,-2.106873525294506
77,0.75,0.1,-4.343627523624424
78,0.75,0.1,-2.32494827372977
79,0.75,0.1,-2.8737439810074306
80,0.75,0.1,-6.050286236208415
81,0.75,0.1,-5.8386024748707674
83,0.75,0.1,-4.132519003265372
86,0.75,0.1,-7.409686991154949
87,0.75,0.1,-7.549479408502047
88,0.75,0.1,-10.952858103189488
89,0.75,0.1,-2.879182279708034
90,0.75,0.1,-6.920621885318042
91,0.75,0.1,-5.227776688548108
92,0.75,0.1,-2.723826236727041
93,0.75,0.1,-1.4645833666926178
96,0.75,0.1,-1.3811741136198767
99,0.75,0.1,-0.5737180090108227
102,0.75,0.1,-1.8745873004324691
106,0.75,0.1,-4.6097972674851455
109,0.75,0.1,-11.866210993113919
115,0.75,0.1,-3.814799176143543
118,0.75,0.1,6.248059797795179
119,0.75,0.1,2.5067748565695465
135,0.75,0.1,-3.538696693635421
144,0.75,0.1,-0.7826814988268943
148,0.75,0.1,-10.442837856439075
150,0.75,0.1,0.32229404306647597
155,0.75,0.1,-5.188500248004676
157,0.75,0.1,-1.4243286006535005
158,0.75,0.1,-2.5656432702212633
164,0.75,0.1,-9.129147833758061
165,0.75,0.1,-1.8346704863948107
166,0.75,0.1,7.0890654093009475
167,0.75,0.1,0.5229302615635982
168,0.75,0.1,1.3863793934364834
169,0.75,0.1,5.018014488535437
172,0.75,0.1,7.946027170462411
173,0.75,0.1,7.359467797943664
174,0.75,0.1,1.0666729633883665
178,0.75,0.1,-0.8939631763231487
179,0.75,0.1,-1.861030993241057
180,0.75,0.1,-1.4626184754361895
181,0.75,0.1,4.3968203716691185
182,0.75,0.1,-0.16165845022121494
183,0.75,0.1,9.902053499750167
186,0.75,0.1,0.8928131569316871
187,0.75,0.1,-0.36325084135075747
188,0.75,0.1,-2.581483111033446
189,0.75,0.1,9.648848255123292
190,0.75,0.1,2.1356810552142154
191,0.75,0.1,-1.8386933086913588
192,0.75,0.1,5.375798285934613
193,0.75,0.1,-2.810956918342747
194,0.75,0.1,1.5389402806513715
195,0.75,0.1,1.295177031827902
196,0.75,0.1,0.637707240744789
197,0.75,0.1,-3.118476638581561
198,0.75,0.1,-0.652160932525445
199,0.75,0.1,-2.3234548419065106
200,0.75,0.1,4.204788111164118
201,0.75,0.1,10.030570936717766
202,0.75,0.1,11.114645489544078
204,0.75,0.1,-5.6942357853067
206,0.75,0.1,-1.3013104311775212
207,0.75,0.1,4.905640049572254
208,0.75,0.1,7.282703214848386
210,0.75,0.1,1.1078342958509806
211,0.75,0.1,-4.21672244791625
212,0.75,0.1,3.795213886837769
215,0.75,0.1,5.324863093906528
216,0.75,0.1,0.007919993126519032
217,0.75,0.1,-5.776876228878101
218,0.75,0.1,3.128699098677467
219,0.75,0.1,0.9799571115001405
221,0.75,0.1,-4.336720804751305
224,0.75,0.1,4.968847659276514
225,0.75,0.1,6.59593028816877
226,0.75,0.1,8.252442224567057
227,0.75,0.1,5.026072583162912
228,0.75,0.1,3.94911262872229
229,0.75,0.1,-0.8483154498664272
230,0.75,0.1,11.655046746582354
231,0.75,0.1,3.583058506911615
232,0.75,0.1,5.5811417996602755
233,0.75,0.1,3.9093618846617084
234,0.75,0.1,3.1316798839210573
235,0.75,0.1,1.7371523450789077
236,0.75,0.1,3.4543613783105234
237,0.75,0.1,2.535808540054483
238,0.75,0.1,1.04142011012837
239,0.75,0.1,-1.0937955465292735
240,0.75,0.1,1.7892580143255687
241,0.75,0.1,8.52773248140948
242,0.75,0.1,6.354347899921681
243,0.75,0.1,1.4231415865362054
244,0.75,0.1,-0.6577742134252672
245,0.75,0.1,-0.07422423036940218
246,0.75,0.1,-1.2819335664721323
247,0.75,0.1,-0.6946801789346195
248,0.75,0.1,-3.2421453012735495
249,0.75,0.1,-1.428170253464562
250,0.75,0.1,-3.3498621128338657
251,0.75,0.1,-1.5312070578001287
252,0.75,0.1,3.3811375457088206
253,0.75,0.1,-3.1856237886395498
254,0.75,0.1,4.134267236361063
257,0.75,0.1,-1.9350787738088746
258,0.75,0.1,-0.5711027747895467
259,0.75,0.1,-0.3331496658685451
260,0.75,0.1,-0.3823861341560576
261,0.75,0.1,-2.516823122998355
262,0.75,0.1,-3.160824143242472
263,0.75,0.1,-2.5796051718439634
264,0.75,0.1,-2.8305310822212446
265,0.75,0.1,-4.328120487064839
266,0.75,0.1,-4.141146507889318
267,0.75,0.1,-2.2416241335022224
268,0.75,0.1,-2.2805818858375124
269,0.75,0.1,-4.960551792826728
270,0.75,0.1,-5.572318250854307
275,0.75,0.1,-1.3732467857009887
277,0.75,0.1,-2.917447912591462
283,0.75,0.1,-3.251597545315836
284,0.75,0.1,-1.5477697650120947
285,0.75,0.1,-2.752329222474078
286,0.75,0.1,4.008040936346376
287,0.75,0.1,-2.4455966127824205
288,0.75,0.1,-4.636318158831493
289,0.75,0.1,-2.879208402328901
290,0.75,0.1,-4.500030700020453
291,0.75,0.1,-0.1440707800292204
292,0.75,0.1,-4.000826846653873
293,0.75,0.1,-1.5675014670675795
294,0.75,0.1,-3.334557943652534
295,0.75,0.1,-3.383637425171398
296,0.75,0.1,-0.06201172510996411
300,0.75,0.1,-3.62469814008648
306,0.75,0.1,1.732899180371943
307,0.75,0.1,-4.423366533285044
308,0.75,0.1,-4.387638405466866
309,0.75,0.1,0.5182333142658936
310,0.75,0.1,-2.595358703754171
311,0.75,0.1,-2.876003158249622
313,0.75,0.1,-0.04004656341353918
314,0.75,0.1,-1.1626623968923124
316,0.75,0.1,-1.0080265016716994
317,0.75,0.1,-4.153061155752347
318,0.75,0.1,-1.2620377075769578
319,0.75,0.1,-2.862594296434179
320,0.75,0.1,-2.324850608856729
321,0.75,0.1,-3.1303744865227694
322,0.75,0.1,-4.327717103372482
323,0.75,0.1,-4.6243048872141195
324,0.75,0.1,-3.099313304561884
325,0.75,0.1,-3.279011698301387
326,0.75,0.1,0.8796696269593305
328,0.75,0.1,-2.815907408680083
329,0.75,0.1,-0.2923005647683991
331,0.75,0.1,7.387003778497
332,0.75,0.1,3.194213123311431
335,0.75,0.1,11.592409705699195
339,0.75,0.1,4.818723857610156
343,0.75,0.1,13.340308587800989
348,0.75,0.1,-1.0141083248797957
349,0.75,0.1,10.910195277721256
350,0.75,0.1,4.913240162450834
351,0.75,0.1,-10.145458854987282
352,0.75,0.1,-1.9497686006447865
353,0.75,0.1,6.675796130737973
356,0.75,0.1,0.9602947144951224
357,0.75,0.1,-0.059958145595437884
360,0.75,0.1,-3.9764844481094155
361,0.75,0.1,-1.081836332371593
362,0.75,0.1,1.275650649093971
363,0.75,0.1,-1.0003559063153744
364,0.75,0.1,6.168469075004769
365,0.75,0.1,8.29311723763737
366,0.75,0.1,4.960402772110828
367,0.75,0.1,2.70003889451084
368,0.75,0.1,8.006378458802
371,0.75,0.1,-0.8523974459093914
372,0.75,0.1,-5.444598584497063
373,0.75,0.1,0.3333293043569774
374,0.75,0.1,9.09638819092822
375,0.75,0.1,8.807230221568394
376,0.75,0.1,5.358539440774834
377,0.75,0.1,-1.4762677958908208
378,0.75,0.1,-1.0750795405955362
379,0.75,0.1,0.22707545925638112
380,0.75,0.1,-1.9271686652051332
381,0.75,0.1,-7.88990012304283
382,0.75,0.1,-1.3468213869813728
383,0.75,0.1,-2.096517452860649
384,0.75,0.1,-1.7487395651335564
386,0.75,0.1,-2.5146346208562385
387,0.75,0.1,-3.6655487818031394
388,0.75,0.1,-1.5032483856318444
390,0.75,0.1,-0.6052596138841935
392,0.75,0.1,-5.364191433967917
394,0.75,0.1,-3.3570103162464044
395,0.75,0.1,5.463516303137654
396,0.75,0.1,-1.1853491950098127
397,0.75,0.1,1.3342185349545148
398,0.75,0.1,-1.3344916179984976
399,0.75,0.1,-2.827493113022869
400,0.75,0.1,5.14312823116402
401,0.75,0.1,-3.5543907537133808
402,0.75,0.1,-1.478531266532238
403,0.75,0.1,0.6768642129479181
404,0.75,0.1,-3.189674227719561
405,0.75,0.1,-2.6347320250463455
406,0.75,0.1,-5.507693826596782
407,0.75,0.1,-1.6576440235604104
409,0.75,0.1,7.671428321699052
413,0.75,0.1,-4.481412784814033
414,0.75,0.1,7.6666904984451225
415,0.75,0.1,1.7729095062403941
416,0.75,0.1,-4.6537984794595015
417,0.75,0.1,-4.038112122434999
418,0.75,0.1,-4.8010036566109475
420,0.75,0.1,-8.406845546429558
421,0.75,0.1,-1.7692961023548355
422,0.75,0.1,-1.7989366732359684
423,0.75,0.1,-3.5771201601942773
424,0.75,0.1,-1.0370006823933797
425,0.75,0.1,-13.616219869083459
426,0.75,0.1,-0.8087341099904748
427,0.75,0.1,-2.7568136122758853
428,0.75,0.1,1.2656453377715762
429,0.75,0.1,-1.2924459178238585
430,0.75,0.1,-1.9008707794795539
431,0.75,0.1,-4.132737136239139
432,0.75,0.1,-1.3214631306894224
433,0.75,0.1,3.9635009573824043
434,0.75,0.1,-1.4582813570724826
435,0.75,0.1,-2.668592221741391
436,0.75,0.1,-2.0861228880859883
437,0.75,0.1,-2.1525106421271403
438,0.75,0.1,-3.4162416398954365
439,0.75,0.1,-3.659302414203069
440,0.75,0.1,-3.120458331335746
441,0.75,0.1,-1.0651760945061033
442,0.75,0.1,-2.2153449308351796
443,0.75,0.1,-2.186112790703178
444,0.75,0.1,0.6474079536489521
445,0.75,0.1,-3.699367813333447
446,0.75,0.1,2.2798997175725644
447,0.75,0.1,-3.2380366379681624
448,0.75,0.1,-2.6910723494182123
451,0.75,0.1,-1.2764660542415085
453,0.75,0.1,-2.5329014268221863
455,0.75,0.1,-1.484810703153705
463,0.75,0.1,10.32084862650681
467,0.75,0.1,-1.2310054136968125
476,0.75,0.1,4.002276347366625
479,0.75,0.1,9.051851380097862
480,0.75,0.1,4.160131159415642
481,0.75,0.1,5.514708756142327
482,0.75,0.1,-0.48399926596359777
486,0.75,0.1,1.3000142909678318
487,0.75,0.1,-0.11553232324291829
488,0.75,0.1,11.282220828591667
489,0.75,0.1,8.576325520852306
490,0.75,0.1,4.3195911977996175
491,0.75,0.1,3.021571299386019
493,0.75,0.1,-0.8457450487223752
494,0.75,0.1,1.516666283907838
495,0.75,0.1,-2.8554892456308583
496,0.75,0.1,-0.9549715526781861
497,0.75,0.1,1.8055068598766832
498,0.75,0.1,-1.3119577436396361
499,0.75,0.1,1.0514562952585402
500,0.75,0.1,3.2014652211720604
501,0.75,0.1,-0.7052236740088975
502,0.75,0.1,7.360544705290511
503,0.75,0.1,0.1276281339267264
504,0.75,0.1,4.17531951561129
505,0.75,0.1,11.513090371742502
506,0.75,0.1,0.3285132415943176
507,0.75,0.1,9.758512697080638
508,0.75,0.1,9.746016242192372
509,0.75,0.1,4.905783903824138
510,0.75,0.1,4.991899858829982
511,0.75,0.1,9.218373787594889
512,0.75,0.1,10.349803673004619
513,0.75,0.1,-3.899038185266386
514,0.75,0.1,4.730627154258979
515,0.75,0.1,23.936066541470865
516,0.75,0.1,9.049673819119212
518,0.75,0.1,0.12105742836955488
519,0.75,0.1,2.089995406283889
520,0.75,0.1,12.326723596988044
522,0.75,0.1,16.076460943501615
523,0.75,0.1,7.1565642423237215
524,0.75,0.1,6.532612509958444
525,0.75,0.1,7.379080103731637
526,0.75,0.1,3.9356044308372624
527,0.75,0.1,5.305063793173917
529,0.75,0.1,8.226893663372906
530,0.75,0.1,4.345534417785828
531,0.75,0.1,0.3842123800149314
532,0.75,0.1,3.835568852029324
537,0.75,0.1,0.3677067923410977
539,0.75,0.1,20.23644511928351
540,0.75,0.1,4.965975031259777
541,0.75,0.1,1.6912244844470634
542,0.75,0.1,1.5669507434614298
543,0.75,0.1,7.352425323345085
544,0.75,0.1,-1.2312128375563085
545,0.75,0.1,2.9857344851827783
546,0.75,0.1,1.8849668249917009
547,0.75,0.1,2.020643982688963
548,0.75,0.1,0.3272287810039821
549,0.75,0.1,0.3987649254151666
550,0.75,0.1,-1.174172665599624
551,0.75,0.1,-2.16144747803465
552,0.75,0.1,0.5689578880571995
553,0.75,0.1,1.6442919594795864
554,0.75,0.1,-3.639801816242948
555,0.75,0.1,1.2105322606452242
556,0.75,0.1,-0.6661792343680266
557,0.75,0.1,-1.3448580514934143
558,0.75,0.1,-3.267146240120628
559,0.75,0.1,-3.6661541941028086
560,0.75,0.1,-2.054380194170264
561,0.75,0.1,-0.262485191198248
562,0.75,0.1,-3.846103381586825
563,0.75,0.1,-1.8357452532975955
564,0.75,0.1,-2.3498303082371743
565,0.75,0.1,-3.5785193022243624
566,0.75,0.1,1.906476879527608
567,0.75,0.1,7.927416244006698
568,0.75,0.1,-9.789220489921476
569,0.75,0.1,3.2851169078506315
570,0.75,0.1,-7.320422435735092
571,0.75,0.1,8.095234530222294
572,0.75,0.1,-1.6180104177320442
576,0.75,0.1,11.33664834535921
579,0.75,0.1,-1.1808998582422572
580,0.75,0.1,23.50403068963641
581,0.75,0.1,-5.355812582363789
586,0.75,0.1,1.7164586040239058
589,0.75,0.1,2.5652277889275816
599,0.75,0.1,-2.5502902797711453
602,0.75,0.1,-16.233728325659786
606,0.75,0.1,3.978631495180405
608,0.75,0.1,10.28224069948956
613,0.75,0.1,9.026843707786899
625,0.75,0.1,-0.549216597062657
627,0.75,0.1,12.621002878573016
629,0.75,0.1,0.702084616222614
639,0.75,0.1,2.2633431340034282
640,0.75,0.1,2.1495005346783747
641,0.75,0.1,-5.632741409082077
642,0.75,0.1,-0.04492870855525877
643,0.75,0.1,-1.5015261635562047
644,0.75,0.1,3.059454007133666
645,0.75,0.1,5.020416079851978
646,0.75,0.1,2.2317712670113083
647,0.75,0.1,4.2008635038974385
648,0.75,0.1,-0.1446643519783728
649,0.75,0.1,2.0110709315348467
650,0.75,0.1,0.7559902458601735
652,0.75,0.1,3.358594685197483
653,0.75,0.1,2.8394629728890513
654,0.75,0.1,-2.5980792708790257
655,0.75,0.1,-0.25643844575614905
656,0.75,0.1,-0.5974797553573723
657,0.75,0.1,-2.288379711281056
658,0.75,0.1,-1.2474830243316997
659,0.75,0.1,-7.436835798228572
660,0.75,0.1,-1.5132504311589556
661,0.75,0.1,0.6850570771369027
662,0.75,0.1,-2.7326144423812506
663,0.75,0.1,-3.634228660356318
664,0.75,0.1,0.5696031872060963
665,0.75,0.1,-2.6617953413424744
666,0.75,0.1,-4.470485845529152
667,0.75,0.1,-4.181574784222438
668,0.75,0.1,-5.31079318388727
669,0.75,0.1,-4.753436262097859
670,0.75,0.1,-3.0806994382570987
671,0.75,0.1,-1.3106710157200432
673,0.75,0.1,6.847576379132274
674,0.75,0.1,-5.230528806615717
675,0.75,0.1,-4.094068364062739
676,0.75,0.1,-1.6812212802343256
677,0.75,0.1,-1.613220466958482
678,0.75,0.1,-1.982902156331416
679,0.75,0.1,-3.0470679658047395
680,0.75,0.1,-3.5498553945549616
681,0.75,0.1,-0.4249864827359975
682,0.75,0.1,-4.897714923020655
683,0.75,0.1,-4.144458103406839
684,0.75,0.1,-0.8612602433566228
685,0.75,0.1,-1.1372931911929476
689,0.75,0.1,2.2339687086932147
696,0.75,0.1,-3.2910311792500924
697,0.75,0.1,-2.4774533695372307
698,0.75,0.1,-2.1016740859289387
700,0.75,0.1,-4.0139439865823245
701,0.75,0.1,-4.630076350146702
703,0.75,0.1,-1.7227268103712452
705,0.75,0.1,-0.6361333330098495
708,0.75,0.1,-1.0400666048631022
709,0.75,0.1,-0.9495783610212714
712,0.75,0.1,-2.8176555216588395
713,0.75,0.1,1.160897277197827
715,0.75,0.1,-3.955940237637976
717,0.75,0.1,-0.8759370173359793
718,0.75,0.1,7.478042462632022
719,0.75,0.1,-2.9489411402178263
720,0.75,0.1,-4.05483441265199
721,0.75,0.1,-3.1288263173123445
722,0.75,0.1,-3.469820414053662
724,0.75,0.1,12.788756573103758
725,0.75,0.1,-3.6874127372102867
726,0.75,0.1,-3.6564478399137386
727,0.75,0.1,-4.027238828674639
730,0.75,0.1,-1.2135796852466265
734,0.75,0.1,-6.489195502318764
736,0.75,0.1,-2.201894578912097
737,0.75,0.1,-6.6135985921022264
740,0.75,0.1,-3.9970491680888873
741,0.75,0.1,0.8170786769035587
743,0.75,0.1,-3.0242645025543595
748,0.75,0.1,-4.843544325517668
754,0.75,0.1,34.08359735841893
755,0.75,0.1,3.4955110648327827
756,0.75,0.1,4.592190832312621
765,0.75,0.1,35.22317484026986
766,0.75,0.1,12.376588388509223
771,0.75,0.1,30.06718845200338
772,0.75,0.1,5.531454890878429
773,0.75,0.1,-1.4452475264356952
775,0.75,0.1,8.259416954474197
776,0.75,0.1,5.656190348429048
777,0.75,0.1,13.705914496973874
778,0.75,0.1,18.795672623292322
780,0.75,0.1,0.531568928367685
781,0.75,0.1,7.650583902613859
782,0.75,0.1,8.021809278576017
783,0.75,0.1,4.239158687232696
784,0.75,0.1,11.747974055771442
785,0.75,0.1,8.09723308436805
786,0.75,0.1,3.372602356659677
787,0.75,0.1,8.691841704183869
788,0.75,0.1,-0.4414879163374832
789,0.75,0.1,7.130800677358305
790,0.75,0.1,4.286157843018977
791,0.75,0.1,0.1526735750251098
792,0.75,0.1,9.490502501312399
793,0.75,0.1,9.700028915062493
794,0.75,0.1,5.420523771013203
795,0.75,0.1,0.6890649239086359
796,0.75,0.1,2.1468972369730475
797,0.75,0.1,16.82916157773189
798,0.75,0.1,4.636198166844203
799,0.75,0.1,1.3936936879755117
800,0.75,0.1,-0.5485570009918704
801,0.75,0.1,0.7573761854580844
802,0.75,0.1,-2.032742536421198
803,0.75,0.1,0.9062139813979844
804,0.75,0.1,-2.5133212523524873
805,0.75,0.1,1.7658200836399265
806,0.75,0.1,1.7590546738787998
807,0.75,0.1,0.9789830499335858
808,0.75,0.1,2.402536841372613
809,0.75,0.1,-0.40314568002156
810,0.75,0.1,-1.9620351546655757
811,0.75,0.1,4.09043049126049
812,0.75,0.1,-1.257012807356392
813,0.75,0.1,0.32919916474845146
814,0.75,0.1,-5.411873446168652
815,0.75,0.1,9.482305329956414
816,0.75,0.1,1.2416268437298483
817,0.75,0.1,-0.8183835823770933
818,0.75,0.1,-2.423265483152382
820,0.75,0.1,0.7324736056679899
821,0.75,0.1,-1.9600114558624977
822,0.75,0.1,0.0791993345414965
823,0.75,0.1,-4.026116703178453
824,0.75,0.1,-2.588007266159972
825,0.75,0.1,-2.0927491374512233
826,0.75,0.1,1.384455500380386
827,0.75,0.1,-0.9340095654149319
828,0.75,0.1,0.4381421844103679
829,0.75,0.1,-2.322114523914973
830,0.75,0.1,-1.516471189992715
831,0.75,0.1,-1.229252654062856
832,0.75,0.1,-1.7327504201038855
833,0.75,0.1,-1.8722616602505804
834,0.75,0.1,-4.0902134479821175
835,0.75,0.1,-3.4306222887517395
836,0.75,0.1,2.8205161599326782
838,0.75,0.1,-3.4632871391277904
839,0.75,0.1,-4.036689966224885
840,0.75,0.1,-5.493024690470185
841,0.75,0.1,-4.742936654431742
842,0.75,0.1,-4.777685975231334
843,0.75,0.1,2.9459049947969174
844,0.75,0.1,18.824305568595364
845,0.75,0.1,5.655173789001385
847,0.75,0.1,-1.5249246360437496
849,0.75,0.1,2.6970789548722722
850,0.75,0.1,-10.671159104065495
851,0.75,0.1,-1.0351798657704157
854,0.75,0.1,-4.305439662781771
855,0.75,0.1,-5.4236550121750895
856,0.75,0.1,4.52736691902761
857,0.75,0.1,-7.049535406412725
858,0.75,0.1,3.012514247368556
859,0.75,0.1,1.0658357609699398
860,0.75,0.1,2.397342158865901
862,0.75,0.1,8.116235772837795
863,0.75,0.1,5.09752798496328
864,0.75,0.1,8.435934670340513
865,0.75,0.1,2.697541968586978
866,0.75,0.1,-1.9763651716181896
867,0.75,0.1,4.074333597781223
868,0.75,0.1,1.688313145779754
871,0.75,0.1,-1.895116459239325
874,0.75,0.1,0.6531158843434824
875,0.75,0.1,1.6318663624207805
876,0.75,0.1,-1.9775950630270995
877,0.75,0.1,1.604302147471841
878,0.75,0.1,1.405902767838776
879,0.75,0.1,1.0534405261784483
880,0.75,0.1,-0.7717570515158181
881,0.75,0.1,0.8036893372499863
882,0.75,0.1,0.41137781252853356
883,0.75,0.1,-0.18341110143824868
884,0.75,0.1,2.0923185507080864
885,0.75,0.1,-1.5606771704079503
886,0.75,0.1,-3.0027465605397037
887,0.75,0.1,4.133949482491524
889,0.75,0.1,1.6094217007809608
890,0.75,0.1,0.07494079332437753
891,0.75,0.1,-7.420380604595065
892,0.75,0.1,1.5286002942742432
893,0.75,0.1,-6.292315065390686
894,0.75,0.1,-0.03449444582987113
895,0.75,0.1,1.1655081173578687
896,0.75,0.1,4.263800001991709
897,0.75,0.1,2.659401550512978
898,0.75,0.1,0.6744738403546402
899,0.75,0.1,5.962416504407665
900,0.75,0.1,6.0735161770330945
901,0.75,0.1,-1.168945948621853
902,0.75,0.1,0.1463728964792409
903,0.75,0.1,-1.482858268039731
904,0.75,0.1,-3.095966341586498
905,0.75,0.1,-0.3620804859742728
906,0.75,0.1,-1.542784880499038
907,0.75,0.1,-8.25906212894025
