seed,final_equity,ret_pct,delta_c0
5489,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5490,2785644.0906818626,0.0,0.0
5491,2785644.0906818626,0.0,0.0
5492,2724442.507292793,-2.197035277901871,-61201.58338906942
5493,2724442.507292793,-2.197035277901871,-61201.58338906942
5494,2715143.496306797,-2.530854340326316,-70500.59437506553
5495,2715143.496306797,-2.530854340326316,-70500.59437506553
5496,2724442.507292793,-2.197035277901871,-61201.58338906942
5497,2724442.507292793,-2.197035277901871,-61201.58338906942
5498,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5499,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5500,2811588.605038413,0.9313650097417803,25944.514356550295
5501,2724442.507292793,-2.197035277901871,-61201.58338906942
5502,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5503,2724442.507292793,-2.197035277901871,-61201.58338906942
5504,2811588.605038413,0.9313650097417803,25944.514356550295
5505,2833859.981702713,1.7308704720080836,48215.89102085028
5506,2724442.507292793,-2.197035277901871,-61201.58338906942
5507,2708312.6682668477,-2.77606973100738,-77331.42241501482
5508,2785644.0906818626,0.0,0.0
5509,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5510,2833859.981702713,1.7308704720080836,48215.89102085028
5511,2785644.0906818626,0.0,0.0
5512,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5513,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5514,2708312.6682668477,-2.77606973100738,-77331.42241501482
5515,2708312.6682668477,-2.77606973100738,-77331.42241501482
5516,2815479.886275697,1.071055548468558,29835.795593834482
5517,2833859.981702713,1.7308704720080836,48215.89102085028
5518,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5519,2724442.507292793,-2.197035277901871,-61201.58338906942
5520,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5521,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5522,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5523,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5524,2833859.981702713,1.7308704720080836,48215.89102085028
5525,2724442.507292793,-2.197035277901871,-61201.58338906942
5526,2811588.605038413,0.9313650097417803,25944.514356550295
5527,2811588.605038413,0.9313650097417803,25944.514356550295
5528,2811588.605038413,0.9313650097417803,25944.514356550295
5529,2724442.507292793,-2.197035277901871,-61201.58338906942
5530,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5531,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5532,2715143.496306797,-2.530854340326316,-70500.59437506553
5533,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5534,2724442.507292793,-2.197035277901871,-61201.58338906942
5535,2833859.981702713,1.7308704720080836,48215.89102085028
5536,2833859.981702713,1.7308704720080836,48215.89102085028
5537,2724442.507292793,-2.197035277901871,-61201.58338906942
5538,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5539,2708312.6682668477,-2.77606973100738,-77331.42241501482
5540,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5541,2724442.507292793,-2.197035277901871,-61201.58338906942
5542,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5543,2833859.981702713,1.7308704720080836,48215.89102085028
5544,2815479.886275697,1.071055548468558,29835.795593834482
5545,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5546,2724442.507292793,-2.197035277901871,-61201.58338906942
5547,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5548,2715143.496306797,-2.530854340326316,-70500.59437506553
5549,2715143.496306797,-2.530854340326316,-70500.59437506553
5550,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5551,2833859.981702713,1.7308704720080836,48215.89102085028
5552,2715143.496306797,-2.530854340326316,-70500.59437506553
5553,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5554,2715143.496306797,-2.530854340326316,-70500.59437506553
5555,2724442.507292793,-2.197035277901871,-61201.58338906942
5556,2785644.0906818626,0.0,0.0
5557,2833859.981702713,1.7308704720080836,48215.89102085028
5558,2815479.886275697,1.071055548468558,29835.795593834482
5559,2724442.507292793,-2.197035277901871,-61201.58338906942
5560,2708312.6682668477,-2.77606973100738,-77331.42241501482
5561,2811588.605038413,0.9313650097417803,25944.514356550295
5562,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5563,2815479.886275697,1.071055548468558,29835.795593834482
5564,2785644.0906818626,0.0,0.0
5565,2708312.6682668477,-2.77606973100738,-77331.42241501482
5566,2785644.0906818626,0.0,0.0
5567,2724442.507292793,-2.197035277901871,-61201.58338906942
5568,2724442.507292793,-2.197035277901871,-61201.58338906942
5569,2811588.605038413,0.9313650097417803,25944.514356550295
5570,2724442.507292793,-2.197035277901871,-61201.58338906942
5571,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5572,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5573,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5574,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5575,2724442.507292793,-2.197035277901871,-61201.58338906942
5576,2724442.507292793,-2.197035277901871,-61201.58338906942
5577,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5578,2785644.0906818626,0.0,0.0
5579,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5580,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5581,2815479.886275697,1.071055548468558,29835.795593834482
5582,2785644.0906818626,0.0,0.0
5583,2724442.507292793,-2.197035277901871,-61201.58338906942
5584,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5585,2715143.496306797,-2.530854340326316,-70500.59437506553
5586,2708312.6682668477,-2.77606973100738,-77331.42241501482
5587,2815479.886275697,1.071055548468558,29835.795593834482
5588,2724442.507292793,-2.197035277901871,-61201.58338906942
5589,2811588.605038413,0.9313650097417803,25944.514356550295
5590,2724442.507292793,-2.197035277901871,-61201.58338906942
5591,2724442.507292793,-2.197035277901871,-61201.58338906942
5592,2724442.507292793,-2.197035277901871,-61201.58338906942
5593,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5594,2708312.6682668477,-2.77606973100738,-77331.42241501482
5595,2811588.605038413,0.9313650097417803,25944.514356550295
5596,2833859.981702713,1.7308704720080836,48215.89102085028
5597,2833859.981702713,1.7308704720080836,48215.89102085028
5598,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5599,2724442.507292793,-2.197035277901871,-61201.58338906942
5600,2724442.507292793,-2.197035277901871,-61201.58338906942
5601,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5602,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5603,2815479.886275697,1.071055548468558,29835.795593834482
5604,2833859.981702713,1.7308704720080836,48215.89102085028
5605,2724442.507292793,-2.197035277901871,-61201.58338906942
5606,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5607,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5608,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5609,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5610,2811588.605038413,0.9313650097417803,25944.514356550295
5611,2708312.6682668477,-2.77606973100738,-77331.42241501482
5612,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5613,2815479.886275697,1.071055548468558,29835.795593834482
5614,2715143.496306797,-2.530854340326316,-70500.59437506553
5615,2708312.6682668477,-2.77606973100738,-77331.42241501482
5616,2724442.507292793,-2.197035277901871,-61201.58338906942
5617,2785644.0906818626,0.0,0.0
5618,2811588.605038413,0.9313650097417803,25944.514356550295
5619,2785644.0906818626,0.0,0.0
5620,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5621,2811588.605038413,0.9313650097417803,25944.514356550295
5622,2724442.507292793,-2.197035277901871,-61201.58338906942
5623,2724442.507292793,-2.197035277901871,-61201.58338906942
5624,2811588.605038413,0.9313650097417803,25944.514356550295
5625,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5626,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5627,2708312.6682668477,-2.77606973100738,-77331.42241501482
5628,2724442.507292793,-2.197035277901871,-61201.58338906942
5629,2724442.507292793,-2.197035277901871,-61201.58338906942
5630,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5631,2724442.507292793,-2.197035277901871,-61201.58338906942
5632,2724442.507292793,-2.197035277901871,-61201.58338906942
5633,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5634,2785644.0906818626,0.0,0.0
5635,2724442.507292793,-2.197035277901871,-61201.58338906942
5636,2833859.981702713,1.7308704720080836,48215.89102085028
5637,2708312.6682668477,-2.77606973100738,-77331.42241501482
5638,2715143.496306797,-2.530854340326316,-70500.59437506553
5639,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5640,2811588.605038413,0.9313650097417803,25944.514356550295
5641,2724442.507292793,-2.197035277901871,-61201.58338906942
5642,2715143.496306797,-2.530854340326316,-70500.59437506553
5643,2811588.605038413,0.9313650097417803,25944.514356550295
5644,2833859.981702713,1.7308704720080836,48215.89102085028
5645,2715143.496306797,-2.530854340326316,-70500.59437506553
5646,2708312.6682668477,-2.77606973100738,-77331.42241501482
5647,2724442.507292793,-2.197035277901871,-61201.58338906942
5648,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5649,2724442.507292793,-2.197035277901871,-61201.58338906942
5650,2815479.886275697,1.071055548468558,29835.795593834482
5651,2724442.507292793,-2.197035277901871,-61201.58338906942
5652,2708312.6682668477,-2.77606973100738,-77331.42241501482
5653,2724442.507292793,-2.197035277901871,-61201.58338906942
5654,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5655,2815479.886275697,1.071055548468558,29835.795593834482
5656,2811588.605038413,0.9313650097417803,25944.514356550295
5657,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5658,2811588.605038413,0.9313650097417803,25944.514356550295
5659,2833859.981702713,1.7308704720080836,48215.89102085028
5660,2724442.507292793,-2.197035277901871,-61201.58338906942
5661,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5662,2724442.507292793,-2.197035277901871,-61201.58338906942
5663,2715143.496306797,-2.530854340326316,-70500.59437506553
5664,2815479.886275697,1.071055548468558,29835.795593834482
5665,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5666,2724442.507292793,-2.197035277901871,-61201.58338906942
5667,2833859.981702713,1.7308704720080836,48215.89102085028
5668,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5669,2715143.496306797,-2.530854340326316,-70500.59437506553
5670,2724442.507292793,-2.197035277901871,-61201.58338906942
5671,2724442.507292793,-2.197035277901871,-61201.58338906942
5672,2785644.0906818626,0.0,0.0
5673,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5674,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5675,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5676,2724442.507292793,-2.197035277901871,-61201.58338906942
5677,2815479.886275697,1.071055548468558,29835.795593834482
5678,2708312.6682668477,-2.77606973100738,-77331.42241501482
5679,2815479.886275697,1.071055548468558,29835.795593834482
5680,2724442.507292793,-2.197035277901871,-61201.58338906942
5681,2724442.507292793,-2.197035277901871,-61201.58338906942
5682,2724442.507292793,-2.197035277901871,-61201.58338906942
5683,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5684,2811588.605038413,0.9313650097417803,25944.514356550295
5685,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5686,2724442.507292793,-2.197035277901871,-61201.58338906942
5687,2724442.507292793,-2.197035277901871,-61201.58338906942
5688,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5689,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5690,2815479.886275697,1.071055548468558,29835.795593834482
5691,2724442.507292793,-2.197035277901871,-61201.58338906942
5692,2724442.507292793,-2.197035277901871,-61201.58338906942
5693,2815479.886275697,1.071055548468558,29835.795593834482
5694,2811588.605038413,0.9313650097417803,25944.514356550295
5695,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5696,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5697,2833859.981702713,1.7308704720080836,48215.89102085028
5698,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5699,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5700,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5701,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5702,2833859.981702713,1.7308704720080836,48215.89102085028
5703,2724442.507292793,-2.197035277901871,-61201.58338906942
5704,2724442.507292793,-2.197035277901871,-61201.58338906942
5705,2724442.507292793,-2.197035277901871,-61201.58338906942
5706,2785644.0906818626,0.0,0.0
5707,2815479.886275697,1.071055548468558,29835.795593834482
5708,2833859.981702713,1.7308704720080836,48215.89102085028
5709,2811588.605038413,0.9313650097417803,25944.514356550295
5710,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5711,2724442.507292793,-2.197035277901871,-61201.58338906942
5712,2724442.507292793,-2.197035277901871,-61201.58338906942
5713,2815479.886275697,1.071055548468558,29835.795593834482
5714,2811588.605038413,0.9313650097417803,25944.514356550295
5715,2724442.507292793,-2.197035277901871,-61201.58338906942
5716,2815479.886275697,1.071055548468558,29835.795593834482
5717,2785644.0906818626,0.0,0.0
5718,2724442.507292793,-2.197035277901871,-61201.58338906942
5719,2708312.6682668477,-2.77606973100738,-77331.42241501482
5720,2724442.507292793,-2.197035277901871,-61201.58338906942
5721,2815479.886275697,1.071055548468558,29835.795593834482
5722,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5723,2708312.6682668477,-2.77606973100738,-77331.42241501482
5724,2811588.605038413,0.9313650097417803,25944.514356550295
5725,2833859.981702713,1.7308704720080836,48215.89102085028
5726,2833859.981702713,1.7308704720080836,48215.89102085028
5727,2785644.0906818626,0.0,0.0
5728,2708312.6682668477,-2.77606973100738,-77331.42241501482
5729,2715143.496306797,-2.530854340326316,-70500.59437506553
5730,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5731,2708312.6682668477,-2.77606973100738,-77331.42241501482
5732,2724442.507292793,-2.197035277901871,-61201.58338906942
5733,2724442.507292793,-2.197035277901871,-61201.58338906942
5734,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5735,2715143.496306797,-2.530854340326316,-70500.59437506553
5736,2833859.981702713,1.7308704720080836,48215.89102085028
5737,2724442.507292793,-2.197035277901871,-61201.58338906942
5738,2815479.886275697,1.071055548468558,29835.795593834482
5739,2785644.0906818626,0.0,0.0
5740,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5741,2815479.886275697,1.071055548468558,29835.795593834482
5742,2724442.507292793,-2.197035277901871,-61201.58338906942
5743,2724442.507292793,-2.197035277901871,-61201.58338906942
5744,2815479.886275697,1.071055548468558,29835.795593834482
5745,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5746,2724442.507292793,-2.197035277901871,-61201.58338906942
5747,2785644.0906818626,0.0,0.0
5748,2708312.6682668477,-2.77606973100738,-77331.42241501482
5749,2708312.6682668477,-2.77606973100738,-77331.42241501482
5750,2785644.0906818626,0.0,0.0
5751,2715143.496306797,-2.530854340326316,-70500.59437506553
5752,2785644.0906818626,0.0,0.0
5753,2708312.6682668477,-2.77606973100738,-77331.42241501482
5754,2785644.0906818626,0.0,0.0
5755,2815479.886275697,1.071055548468558,29835.795593834482
5756,2724442.507292793,-2.197035277901871,-61201.58338906942
5757,2708312.6682668477,-2.77606973100738,-77331.42241501482
5758,2785644.0906818626,0.0,0.0
5759,2833859.981702713,1.7308704720080836,48215.89102085028
5760,2785644.0906818626,0.0,0.0
5761,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5762,2833859.981702713,1.7308704720080836,48215.89102085028
5763,2833859.981702713,1.7308704720080836,48215.89102085028
5764,2724442.507292793,-2.197035277901871,-61201.58338906942
5765,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5766,2785644.0906818626,0.0,0.0
5767,2708312.6682668477,-2.77606973100738,-77331.42241501482
5768,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5769,2724442.507292793,-2.197035277901871,-61201.58338906942
5770,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5771,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5772,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5773,2815479.886275697,1.071055548468558,29835.795593834482
5774,2724442.507292793,-2.197035277901871,-61201.58338906942
5775,2785644.0906818626,0.0,0.0
5776,2724442.507292793,-2.197035277901871,-61201.58338906942
5777,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5778,2724442.507292793,-2.197035277901871,-61201.58338906942
5779,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5780,2724442.507292793,-2.197035277901871,-61201.58338906942
5781,2724442.507292793,-2.197035277901871,-61201.58338906942
5782,2724442.507292793,-2.197035277901871,-61201.58338906942
5783,2724442.507292793,-2.197035277901871,-61201.58338906942
5784,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5785,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5786,2708312.6682668477,-2.77606973100738,-77331.42241501482
5787,2715143.496306797,-2.530854340326316,-70500.59437506553
5788,2724442.507292793,-2.197035277901871,-61201.58338906942
5789,2785644.0906818626,0.0,0.0
5790,2785644.0906818626,0.0,0.0
5791,2724442.507292793,-2.197035277901871,-61201.58338906942
5792,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5793,2715143.496306797,-2.530854340326316,-70500.59437506553
5794,2715143.496306797,-2.530854340326316,-70500.59437506553
5795,2724442.507292793,-2.197035277901871,-61201.58338906942
5796,2715143.496306797,-2.530854340326316,-70500.59437506553
5797,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5798,2724442.507292793,-2.197035277901871,-61201.58338906942
5799,2833859.981702713,1.7308704720080836,48215.89102085028
5800,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5801,2833859.981702713,1.7308704720080836,48215.89102085028
5802,2724442.507292793,-2.197035277901871,-61201.58338906942
5803,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5804,2815479.886275697,1.071055548468558,29835.795593834482
5805,2724442.507292793,-2.197035277901871,-61201.58338906942
5806,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5807,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5808,2833859.981702713,1.7308704720080836,48215.89102085028
5809,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5810,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5811,2811588.605038413,0.9313650097417803,25944.514356550295
5812,2715143.496306797,-2.530854340326316,-70500.59437506553
5813,2724442.507292793,-2.197035277901871,-61201.58338906942
5814,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5815,2724442.507292793,-2.197035277901871,-61201.58338906942
5816,2715143.496306797,-2.530854340326316,-70500.59437506553
5817,2724442.507292793,-2.197035277901871,-61201.58338906942
5818,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5819,2833859.981702713,1.7308704720080836,48215.89102085028
5820,2724442.507292793,-2.197035277901871,-61201.58338906942
5821,2724442.507292793,-2.197035277901871,-61201.58338906942
5822,2811588.605038413,0.9313650097417803,25944.514356550295
5823,2715143.496306797,-2.530854340326316,-70500.59437506553
5824,2715143.496306797,-2.530854340326316,-70500.59437506553
5825,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5826,2724442.507292793,-2.197035277901871,-61201.58338906942
5827,2811588.605038413,0.9313650097417803,25944.514356550295
5828,2724442.507292793,-2.197035277901871,-61201.58338906942
5829,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5830,2724442.507292793,-2.197035277901871,-61201.58338906942
5831,2815479.886275697,1.071055548468558,29835.795593834482
5832,2833859.981702713,1.7308704720080836,48215.89102085028
5833,2833859.981702713,1.7308704720080836,48215.89102085028
5834,2724442.507292793,-2.197035277901871,-61201.58338906942
5835,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5836,2708312.6682668477,-2.77606973100738,-77331.42241501482
5837,2811588.605038413,0.9313650097417803,25944.514356550295
5838,2815479.886275697,1.071055548468558,29835.795593834482
5839,2724442.507292793,-2.197035277901871,-61201.58338906942
5840,2724442.507292793,-2.197035277901871,-61201.58338906942
5841,2724442.507292793,-2.197035277901871,-61201.58338906942
5842,2724442.507292793,-2.197035277901871,-61201.58338906942
5843,2785644.0906818626,0.0,0.0
5844,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5845,2833859.981702713,1.7308704720080836,48215.89102085028
5846,2811588.605038413,0.9313650097417803,25944.514356550295
5847,2815479.886275697,1.071055548468558,29835.795593834482
5848,2724442.507292793,-2.197035277901871,-61201.58338906942
5849,2708312.6682668477,-2.77606973100738,-77331.42241501482
5850,2724442.507292793,-2.197035277901871,-61201.58338906942
5851,2833859.981702713,1.7308704720080836,48215.89102085028
5852,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5853,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5854,2708312.6682668477,-2.77606973100738,-77331.42241501482
5855,2708312.6682668477,-2.77606973100738,-77331.42241501482
5856,2724442.507292793,-2.197035277901871,-61201.58338906942
5857,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5858,2724442.507292793,-2.197035277901871,-61201.58338906942
5859,2785644.0906818626,0.0,0.0
5860,2724442.507292793,-2.197035277901871,-61201.58338906942
5861,2715143.496306797,-2.530854340326316,-70500.59437506553
5862,2724442.507292793,-2.197035277901871,-61201.58338906942
5863,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5864,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5865,2811588.605038413,0.9313650097417803,25944.514356550295
5866,2708312.6682668477,-2.77606973100738,-77331.42241501482
5867,2715143.496306797,-2.530854340326316,-70500.59437506553
5868,2708312.6682668477,-2.77606973100738,-77331.42241501482
5869,2833859.981702713,1.7308704720080836,48215.89102085028
5870,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5871,2724442.507292793,-2.197035277901871,-61201.58338906942
5872,2724442.507292793,-2.197035277901871,-61201.58338906942
5873,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5874,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5875,2785644.0906818626,0.0,0.0
5876,2708312.6682668477,-2.77606973100738,-77331.42241501482
5877,2785644.0906818626,0.0,0.0
5878,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5879,2724442.507292793,-2.197035277901871,-61201.58338906942
5880,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5881,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5882,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5883,2815479.886275697,1.071055548468558,29835.795593834482
5884,2815479.886275697,1.071055548468558,29835.795593834482
5885,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5886,2833859.981702713,1.7308704720080836,48215.89102085028
5887,2724442.507292793,-2.197035277901871,-61201.58338906942
5888,2724442.507292793,-2.197035277901871,-61201.58338906942
5889,2715143.496306797,-2.530854340326316,-70500.59437506553
5890,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5891,2724442.507292793,-2.197035277901871,-61201.58338906942
5892,2724442.507292793,-2.197035277901871,-61201.58338906942
5893,2815479.886275697,1.071055548468558,29835.795593834482
5894,2785644.0906818626,0.0,0.0
5895,2833859.981702713,1.7308704720080836,48215.89102085028
5896,2724442.507292793,-2.197035277901871,-61201.58338906942
5897,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5898,2785644.0906818626,0.0,0.0
5899,2724442.507292793,-2.197035277901871,-61201.58338906942
5900,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5901,2724442.507292793,-2.197035277901871,-61201.58338906942
5902,2785644.0906818626,0.0,0.0
5903,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5904,2724442.507292793,-2.197035277901871,-61201.58338906942
5905,2833859.981702713,1.7308704720080836,48215.89102085028
5906,2833859.981702713,1.7308704720080836,48215.89102085028
5907,2715143.496306797,-2.530854340326316,-70500.59437506553
5908,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5909,2724442.507292793,-2.197035277901871,-61201.58338906942
5910,2724442.507292793,-2.197035277901871,-61201.58338906942
5911,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5912,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5913,2815479.886275697,1.071055548468558,29835.795593834482
5914,2724442.507292793,-2.197035277901871,-61201.58338906942
5915,2833859.981702713,1.7308704720080836,48215.89102085028
5916,2724442.507292793,-2.197035277901871,-61201.58338906942
5917,2815479.886275697,1.071055548468558,29835.795593834482
5918,2785644.0906818626,0.0,0.0
5919,2724442.507292793,-2.197035277901871,-61201.58338906942
5920,2815479.886275697,1.071055548468558,29835.795593834482
5921,2724442.507292793,-2.197035277901871,-61201.58338906942
5922,2815479.886275697,1.071055548468558,29835.795593834482
5923,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5924,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5925,2811588.605038413,0.9313650097417803,25944.514356550295
5926,2715143.496306797,-2.530854340326316,-70500.59437506553
5927,2724442.507292793,-2.197035277901871,-61201.58338906942
5928,2715143.496306797,-2.530854340326316,-70500.59437506553
5929,2724442.507292793,-2.197035277901871,-61201.58338906942
5930,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5931,2708312.6682668477,-2.77606973100738,-77331.42241501482
5932,2724442.507292793,-2.197035277901871,-61201.58338906942
5933,2833859.981702713,1.7308704720080836,48215.89102085028
5934,2724442.507292793,-2.197035277901871,-61201.58338906942
5935,2815479.886275697,1.071055548468558,29835.795593834482
5936,2785644.0906818626,0.0,0.0
5937,2715143.496306797,-2.530854340326316,-70500.59437506553
5938,2815479.886275697,1.071055548468558,29835.795593834482
5939,2811588.605038413,0.9313650097417803,25944.514356550295
5940,2724442.507292793,-2.197035277901871,-61201.58338906942
5941,2811588.605038413,0.9313650097417803,25944.514356550295
5942,2785644.0906818626,0.0,0.0
5943,2815479.886275697,1.071055548468558,29835.795593834482
5944,2785644.0906818626,0.0,0.0
5945,2724442.507292793,-2.197035277901871,-61201.58338906942
5946,2708312.6682668477,-2.77606973100738,-77331.42241501482
5947,2811588.605038413,0.9313650097417803,25944.514356550295
5948,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5949,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5950,2708312.6682668477,-2.77606973100738,-77331.42241501482
5951,2715143.496306797,-2.530854340326316,-70500.59437506553
5952,2715143.496306797,-2.530854340326316,-70500.59437506553
5953,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5954,2833859.981702713,1.7308704720080836,48215.89102085028
5955,2724442.507292793,-2.197035277901871,-61201.58338906942
5956,2815479.886275697,1.071055548468558,29835.795593834482
5957,2724442.507292793,-2.197035277901871,-61201.58338906942
5958,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5959,2785644.0906818626,0.0,0.0
5960,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5961,2724442.507292793,-2.197035277901871,-61201.58338906942
5962,2785644.0906818626,0.0,0.0
5963,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5964,2724442.507292793,-2.197035277901871,-61201.58338906942
5965,2833859.981702713,1.7308704720080836,48215.89102085028
5966,2815479.886275697,1.071055548468558,29835.795593834482
5967,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5968,2724442.507292793,-2.197035277901871,-61201.58338906942
5969,2785644.0906818626,0.0,0.0
5970,2811588.605038413,0.9313650097417803,25944.514356550295
5971,2815479.886275697,1.071055548468558,29835.795593834482
5972,2785644.0906818626,0.0,0.0
5973,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5974,2715143.496306797,-2.530854340326316,-70500.59437506553
5975,2724442.507292793,-2.197035277901871,-61201.58338906942
5976,2811588.605038413,0.9313650097417803,25944.514356550295
5977,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5978,2815479.886275697,1.071055548468558,29835.795593834482
