episode_id,ts_code,pnl,signal_date,entry_date,exit_date,exit_type,levels_used,total_cost,simple_return_pct,hold_days,MAE_close_pct,MAE_intraday_pct,MFE_close_pct,MFE_intraday_pct,final_price_path_return_pct,time_to_MAE_days,time_to_MFE_days,time_to_break_even_days,max_underwater_duration_days,first_recovery_after_MAE_days,economic_MAE_pct,economic_MFE_pct,economic_exit_nav,economic_max_underwater_days,giveback_intraday_pct,giveback_close_pct,capture_ratio_close,capture_ratio_intraday,n_path_days,post_ret_1d,post_mfe_1d,post_mae_1d,post_ret_3d,post_mfe_3d,post_mae_3d,post_ret_5d,post_mfe_5d,post_mae_5d,post_ret_10d,post_mfe_10d,post_mae_10d,post_ret_20d,post_mfe_20d,post_mae_20d,post_ret_40d,post_mfe_40d,post_mae_40d,post_ret_60d,post_mfe_60d,post_mae_60d,post_peak_retrace60
145,300274.SZ,48201.52225410007,2022-12-06,2022-12-07,2023-01-03,TAKE_PROFIT_DYN,2,390162.0867744599,12.35423017458993,18,-12.133975534551888,-12.997665159048433,10.945730542272347,12.730689099565208,10.844371766561988,12,18,0.0,10,,-14.551182865268009,7.65920496885153,7.65920496885153,10,0.3764589249752781,-1.4084996323175822,1.0610276243392867,0.9853679360447531,19,-2.8175381747428063,-2.8175381747428063,-2.8175381747428063,3.9787408927695944,3.9787408927695944,-2.8175381747428063,5.554438714791599,5.554438714791599,-2.8175381747428063,5.363969747294428,5.589069436154714,-2.8175381747428063,3.8835064090210203,13.329035660812183,-2.8175381747428063,3.8835064090210203,13.329035660812183,-2.8435112157651488,-12.60937464016516,13.329035660812183,-16.74774584305807,26.539343009931255
146,002241.SZ,34076.419577819994,2022-11-11,2022-11-14,2023-01-05,TAKE_PROFIT_DYN,2,398417.47761815996,8.552942953591648,37,-0.33691101306757565,-2.0552401335319215,12.876447396020364,14.95029288623595,8.264866805792082,29,3,0.0,2,,-0.33691101306758675,12.876447396020385,11.955570010274407,1,6.3973499326443015,4.323504442428716,0.6727929184562891,0.6238077380339809,38,-0.06408814500666882,-0.06408814500666882,-0.06408814500666882,0.04537068506451636,0.48320600534925706,-0.06408814500666882,0.04537068506451636,0.48320600534925706,-2.1438059163592205,2.4534649466306124,2.4534649466306124,-2.1438059163592205,22.101324944408596,24.564148621010307,-2.1438059163592205,9.349371241115367,26.42494873222048,-2.1438059163592205,25.987113411935738,28.559395918608608,-2.1438059163592205,2.0008514261387744
147,002812.SZ,71190.55750770017,2022-11-23,2022-11-24,2023-01-06,TAKE_PROFIT_DYN,3,580060.1064257999,12.272962184274384,30,-6.408093855536712,-7.454368122512756,9.896983224710464,13.16563567920499,10.664467403248846,3,30,0.0,5,,-4.134377125556887,11.419538014851494,11.419538014851494,2,0.8926734949306052,-2.37597895956392,1.145720191807146,0.9567083738919465,31,1.3491947652581882,1.3491947652581882,1.3491947652581882,4.068218511513932,4.068218511513932,1.3491947652581882,4.420173361917579,8.360687471338956,1.3491947652581882,3.467824943178255,8.360687471338956,1.3491947652581882,-3.9025236888042936,11.887137050873676,-3.9025236888042936,-23.191029706024548,11.887137050873676,-23.191029706024548,-18.567309122290176,11.887137050873676,-27.863057818245696,35.527046197495835
148,601012.SH,22382.58724128001,2022-12-22,2022-12-23,2023-01-18,TAKE_PROFIT_DYN,1,197228.2460148,11.348570853081775,17,0.7450261181604301,-1.83945407826005,11.157499217200705,13.071008593396648,11.51803420460138,0,17,0.0,0,0.0,0.0,11.377521481503571,11.377521481503571,0,1.7224377403148736,-0.19107163588106957,1.0183502645398124,0.8844812680703024,18,-0.32329747378725404,-0.32329747378725404,-0.32329747378725404,6.963597613642136,6.963597613642136,-0.32329747378725404,8.501199329338238,8.501199329338238,-0.32329747378725404,2.2393720523729455,8.501199329338238,-0.32329747378725404,-1.1255244558895594,8.501199329338238,-3.353932739507104,-12.245281791141094,8.501199329338238,-12.624111199356081,-16.189564453144158,8.501199329338238,-16.189564453144158,22.756212774697065
149,000625.SZ,30657.52661328003,2022-12-28,2022-12-29,2023-01-30,TAKE_PROFIT_DYN,1,199024.50692123998,15.403895272762636,16,-0.4255727972109269,-2.4610271554036722,13.578353187155145,16.835080160263537,15.579530493955929,3,16,0.0,1,,-0.4255727972109269,15.433900285533554,15.433900285533554,1,1.4311848875009012,-1.8255420856074913,1.1303593069290367,0.9258303830877397,17,-0.4634472614768126,-0.4634472614768126,-0.4634472614768126,1.931629025225079,4.185818471532743,-0.4634472614768126,-2.4358630269960435,4.185818471532743,-2.4358630269960435,-2.8585235481787263,4.185818471532743,-3.703844590544103,-6.45113797823158,4.185818471532743,-6.662468238822927,-17.017651007798797,4.185818471532743,-20.04671807627473,-22.582681203370857,4.185818471532743,-22.582681203370857,25.693035835023654
150,002709.SZ,61333.71345738013,2022-12-30,2023-01-03,2023-01-30,TAKE_PROFIT_DYN,2,394726.83229979995,15.538268097973235,14,-1.6808879194200377,-2.7348797990999762,12.135570851167188,16.397364103786117,14.97623935697332,1,14,0.0,1,,-1.6808879194200488,18.74259521567638,18.74259521567638,1,0.8590960058128818,-3.4026972468060475,1.246278536584916,0.9550969551625209,15,-2.1916601052575646,-2.1916601052575646,-2.1916601052575646,-2.3112302029283938,-0.637248835536719,-2.3112302029283938,-5.978046531500647,-0.637248835536719,-5.978046531500647,-7.970881492681226,-0.637248835536719,-8.26980673685831,-10.063358201920813,-0.637248835536719,-12.036264813489584,-17.61620270479518,-0.637248835536719,-22.199723115510505,-22.100081367451462,-0.637248835536719,-22.199723115510505,21.70076213397514
151,300014.SZ,13742.55426942007,2023-01-11,2023-01-12,2023-02-01,TAKE_PROFIT_DYN,1,196828.74317105996,6.981985480381129,9,-2.601201302499989,-4.915489331073742,5.253352006598777,7.532575065042613,7.144803248699394,2,9,7.0,7,5.0,-2.601201302499989,7.009800796606047,7.009800796606047,7,0.5505895846614832,-1.7286334737823523,1.2200804305166395,0.9557690603823304,10,-1.6016888728309864,-1.6016888728309864,-1.6016888728309864,-5.321625025199572,-1.6016888728309864,-5.321625025199572,-7.907035195614109,-1.6016888728309864,-7.907035195614109,-9.641550879563098,-1.6016888728309864,-9.641550879563098,-20.7249970109604,-1.6016888728309864,-21.10680863950264,-25.317645457139804,-1.6016888728309864,-32.3647972296621,-27.270339214541483,-1.6016888728309864,-34.132039624628995,33.05986696230599
152,300750.SZ,18777.097441440157,2023-02-17,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,517921.89469019993,3.6254689430868456,29,-9.710481825866424,-11.62683470375777,0.9735456850841651,1.4586375163298415,-0.7323878045031651,19,0,0.0,29,,-9.720502897352413,0.9735456850841651,-0.06324799504713319,29,-2.166831426757004,-2.6519232580026806,1.2482138178027522,1.165590617618727,30,-3.545577575255199,-3.545577575255199,-3.545577575255199,-6.131662137269,-3.545577575255199,-6.136500461987449,-2.7472539967102416,-2.7472539967102416,-6.136500461987449,-1.3272056918439246,-1.3272056918439246,-6.136500461987449,-45.443050474709814,-0.7248342643963679,-45.689805035350986,-46.076871012827326,-0.7248342643963679,-47.48966183061597,-44.388295686086785,-0.7248342643963679,-49.85076429322164,49.48461144820527
153,600519.SH,11832.07440599997,2023-03-08,2023-03-09,2023-03-31,TAKE_PROFIT_DYN,2,352343.485494,3.358107895598216,16,-2.2696760253321235,-2.587796818566035,2.8383381324557977,4.420466411416646,3.0177401783736624,7,16,0.0,7,,-1.7819515267840536,3.4014014657110403,3.4014014657110403,4,1.0623585158184299,-0.5197697631424183,1.1017557405063085,0.848413439827223,17,-1.157595952116497,-1.157595952116497,-1.157595952116497,-1.437876232396773,-0.4708818407448523,-1.437876232396773,-2.8233713165219942,-0.4708818407448523,-2.8233713165219942,-3.8490545339860405,-0.4708818407448523,-7.079682422148181,-4.019087580731407,-0.4708818407448523,-7.079682422148181,-10.270818763969448,-0.4708818407448523,-10.655861340792839,-5.434201324612287,-0.4708818407448523,-10.655861340792839,10.233165618679694
154,300059.SZ,26668.556488800037,2023-03-07,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,397745.6319837,6.704927557794763,18,-5.331576154518791,-6.726689769083782,14.050537990687628,14.847745770439058,3.284496052575858,10,18,0.0,4,,-5.331576154518802,7.540475502464128,7.540475502464128,3,8.142818212644295,7.345610432892865,0.6210108774584026,0.622570973051544,19,9.507097458904678,9.507097458904678,9.507097458904678,8.301072156493827,9.507097458904678,6.274949648443617,4.972442321839909,9.507097458904678,4.972442321839909,-13.021455190129883,9.507097458904678,-13.021455190129883,-22.814380645705945,9.507097458904678,-24.358093032791828,-29.954050435978154,9.507097458904678,-32.36610104079985,-30.291737520653182,9.507097458904678,-32.414342052896274,38.28193832599119
155,300274.SZ,14762.781958140084,2023-03-14,2023-03-15,2023-04-18,TAKE_PROFIT_DYN,2,381202.80996797996,3.872684453553771,23,-9.38219407231764,-11.398854894751498,3.547051948146196,4.018234383294295,0.9769779319821925,2,23,23.0,23,21.0,-13.277474799775979,0.0,-3.4853621659998946,24,0.1455499297405236,-0.32563250540757505,1.0251857304665855,0.9905591822739335,24,1.8172750412168481,1.8172750412168481,1.8172750412168481,2.657197566763103,2.657197566763103,-1.3744305558588632,-4.38881917531927,2.657197566763103,-4.38881917531927,0.33341191275182425,9.637887001302992,-4.38881917531927,7.024794699603576,9.637887001302992,-4.38881917531927,6.47417882174548,12.017667490350693,-4.659460877995292,5.503601681114256,14.593429902025834,-4.659460877995292,7.932242039254018
156,002594.SZ,30343.865333760157,2023-03-10,2023-03-13,2023-04-28,TAKE_PROFIT_DYN,2,387063.18626975996,7.839512102970262,33,-2.9639895104068503,-3.691377297202214,7.008662361963713,8.68248084862351,7.954485527710786,3,32,7.0,7,4.0,-4.25892241935415,6.379639545661253,6.379639545661253,8,0.8429687456532475,-0.8308497410065483,1.083312819061541,0.9318750275202065,34,-3.3262811134077586,-3.3262811134077586,-3.3262811134077586,-2.7481989198438694,-2.7481989198438694,-4.2642290433624215,-0.5430641947259618,-0.5430641947259618,-4.2642290433624215,-0.07983276809530038,1.5012794566854115,-4.2642290433624215,-2.8898481990615177,1.5012794566854115,-6.232005516818317,-1.124974747187646,4.085421712682935,-6.232005516818317,2.217182570569176,4.085421712682935,-6.232005516818317,5.951154921288797
157,000858.SZ,-10014.006498299947,2023-04-10,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,378045.83636819996,-2.6488868636941545,26,-8.771991176731076,-10.04809725253275,-1.9679021853289291,-0.0021558047323066987,-4.713240773467964,9,0,,27,,-7.836522688800107,0.0,-3.857445572522933,27,2.646731058961848,0.6809846783652254,0.8999153774699687,0.7365372799837143,27,-0.8402082697556712,-0.8402082697556712,-0.8402082697556712,-4.145534660763827,-0.8402082697556712,-4.145534660763827,-4.111341629132703,-0.8402082697556712,-4.145534660763827,-5.855186242319766,-0.8402082697556712,-8.14611936160471,1.1771805964803317,4.904221044272283,-8.14611936160471,-4.07714859750159,4.904221044272283,-8.14611936160471,-5.0003604515417965,4.904221044272283,-8.14611936160471,11.141894828335523
158,000651.SZ,36473.63271822012,2023-05-04,2023-05-05,2023-06-09,TAKE_PROFIT_DYN,3,593550.0859087799,6.144996620188443,25,-8.199145487281069,-8.255586221687905,0.1540832049306884,3.399425433323766,2.901335952183426,19,24,24.0,24,5.0,-8.718227690951007,2.19056421553101,2.19056421553101,25,-2.7455711868646766,-5.990913415257754,1.7171973420102171,1.235570007832989,26,-1.0517366681750406,-1.0517366681750406,-1.0517366681750406,0.42919631960727234,0.42919631960727234,-1.0791613531339617,1.7455811976359925,1.7455811976359925,-1.0791613531339617,1.1422381285394856,1.7455811976359925,-1.353408202723283,1.7181565126770604,2.5683217464039343,-1.353408202723283,3.9395559943504965,6.572325750407937,-1.353408202723283,1.3616356082109426,6.572325750407937,-6.125303385577374,11.91456510550696
159,601899.SH,13386.752086680004,2023-05-12,2023-05-15,2023-06-09,TAKE_PROFIT_DYN,1,198988.46155187997,6.727401168026937,19,-4.285150186789521,-5.558921952364559,6.541909820598368,8.088632678796625,6.889831479995423,8,19,0.0,9,,-4.285150186789544,6.755150292330558,6.755150292330558,9,1.361231510769688,-0.18549134742856843,1.0171321990736173,0.9002582112650704,20,-1.6874016874016795,-1.6874016874016795,-1.6874016874016795,1.1215296929582896,1.1215296929582896,-1.6874016874016795,2.3983166840309655,2.3983166840309655,-1.6874016874016795,-0.49573382906715757,2.3983166840309655,-2.1981164838307587,0.7810531620055405,2.3983166840309655,-3.389784342165292,10.910229957849005,11.250706488801733,-3.389784342165292,11.931659550707185,12.357255214398077,-3.389784342165292,0.37878787878787
160,600519.SH,21578.429080440023,2023-04-12,2023-04-13,2023-06-16,TAKE_PROFIT_DYN,2,331216.8940079999,6.514893856808776,43,-3.711672942442157,-4.355999030555235,6.265923425686748,6.402473266378594,4.404591266721458,31,43,0.0,11,,-3.711672942442168,5.285285157187181,5.285285157187181,11,-0.11242059043018138,-0.24897043112202777,1.0249529467755685,1.0104494938804853,44,-1.2570492855791815,-1.2570492855791815,-1.2570492855791815,-1.7196237737310271,-1.2570492855791815,-1.7196237737310271,-3.1226342775746874,-1.2570492855791815,-3.2387025395956504,-2.01573938854549,-1.2570492855791815,-4.257838498804123,-2.457364970869158,-0.7474813059749397,-4.312758603272582,2.648506184765287,7.40560636769283,-4.312758603272582,3.043704462280572,7.40560636769283,-4.312758603272582,6.483921982076963
161,601012.SH,-177486.81922835985,2023-03-16,2023-03-17,2023-06-29,TAKE_PROFIT_DYN,5,994349.56168548,-17.84953964554572,68,-32.5106150031966,-33.27641695594217,1.8516597151612135,2.518648512713817,-26.26038649777521,59,15,9.0,53,,-33.23844317904613,2.8211892984984166,-27.147529155038374,52,20.368188158259535,19.70119936070693,0.4266619563988964,0.430977764907429,69,-3.9534849441141273,-3.9534849441141273,-3.9534849441141273,-3.450974401442941,-3.2499701843744733,-3.9534849441141273,-6.566539766004286,-3.2499701843744733,-6.566539766004286,2.746655624835004,2.746655624835004,-8.342077016775818,-4.020486349803621,2.746655624835004,-8.342077016775818,-13.702189471935123,3.3496682760404406,-16.884756242185972,-14.975216180035467,3.3496682760404406,-16.884756242185972,19.578606158833082
162,600036.SH,-2488.6568134799018,2023-04-27,2023-04-28,2023-07-25,TAKE_PROFIT_DYN,2,396388.92433139996,-0.6278320762058595,57,-3.208313559515019,-3.7930646063732754,9.56388035870479,11.102698903068609,-0.5072561449640633,56,3,0.0,8,,-2.4422662948814677,9.563880358704813,0.15381533239906542,8,11.730530979274468,10.191712434910649,0.20203901536665891,0.21249213094455277,58,3.1624950042749678,3.1624950042749678,3.1624950042749678,8.575819329836643,8.575819329836643,3.1624950042749678,8.23555322937275,9.99875029541284,3.1624950042749678,5.637157553103145,9.99875029541284,3.1624950042749678,-3.1169612133765456,9.99875029541284,-3.7046935687232496,1.9560970117212362,9.99875029541284,-4.570825460813099,-2.8076283947730207,9.99875029541284,-4.570825460813099,13.24521934758155
163,600809.SH,75114.06182693993,2023-05-22,2023-05-23,2023-07-25,TAKE_PROFIT_DYN,4,776400.23458998,9.67465728119054,43,-16.341576975061134,-16.84785802432861,1.7082465046265982,2.5219124766636236,1.4213885661849668,26,43,43.0,43,17.0,-17.528546620280817,0.0,-0.14358493214171597,44,-7.1527448045269155,-7.966410776563941,1.4413567138498,1.3692735958931734,44,1.584286098289378,1.584286098289378,1.584286098289378,5.756052147253898,5.756052147253898,1.584286098289378,3.6255989726758697,6.424604398690503,1.584286098289378,2.823336270951926,6.424604398690503,1.584286098289378,0.9291048918814937,6.424604398690503,-0.16286378546497282,11.42537523943641,17.13926848171472,-1.1434070875720015,6.723224404332195,17.13926848171472,-1.1434070875720015,14.995053648885174
164,300059.SZ,12933.061394940014,2023-05-29,2023-05-30,2023-07-25,TAKE_PROFIT_DYN,2,399332.62949579995,3.238668828858134,38,-4.073978148052215,-4.6221268443490615,3.463066426029404,4.627882405660189,1.3745513745513804,29,38,12.0,22,,-3.936940973977998,3.025068090384919,2.446491930293404,7,1.3892135768020548,0.2243975971712704,0.9702273756025103,0.8498148986390835,39,0.3028687025986132,0.3028687025986132,0.3028687025986132,9.08950814420093,9.08950814420093,-0.8461533782262998,7.534948858378976,9.08950814420093,-0.8461533782262998,12.333805784177155,14.631849945827003,-0.8461533782262998,5.845210504224685,14.69943947999315,-0.8461533782262998,3.479576808408691,14.69943947999315,-0.8461533782262998,0.775995441761812,14.69943947999315,-1.7248173223865404,14.319387153800822
165,002415.SZ,18474.926569200034,2023-06-09,2023-06-12,2023-07-27,TAKE_PROFIT_DYN,1,199643.28576191995,9.253968396028046,31,-1.373502119770753,-3.0509291703321395,12.884627810000971,13.847595190878792,9.420243935169314,0,6,1.0,1,1.0,-1.373502119770753,12.884627810000971,9.282374427811057,1,4.593626794850746,3.630659413972925,0.7453621595640031,0.728164028014481,32,0.8382176845024514,0.8382176845024514,0.8382176845024514,2.2008963018605776,3.109348713432669,0.8382176845024514,0.8666068223640577,3.109348713432669,0.8382176845024514,2.7686790590931487,3.8474662978349894,0.8382176845024514,-2.937537651094091,3.8474662978349894,-4.215048854867332,-9.381871945683617,3.8474662978349894,-9.580595910715017,1.917004923244292,3.8474662978349894,-9.580595910715017,12.930563149261884
166,300750.SZ,31183.91318250005,2023-06-07,2023-06-08,2023-07-31,TAKE_PROFIT_DYN,2,389064.7055294999,8.015096907867838,35,-2.325641456076233,-2.799902799902787,11.639242074024692,12.46098202619943,9.768492377188043,0,35,3.0,3,3.0,-2.325641456076233,10.510004398080387,10.510004398080387,3,4.445885118331592,3.624145166156854,0.7404815329576427,0.7086744858510857,36,0.7417674084340797,0.7417674084340797,0.7417674084340797,2.298880076657861,2.298880076657861,0.7417674084340797,5.443049887494333,5.443049887494333,0.7417674084340797,-0.37045592601147037,5.721105721105713,-0.37045592601147037,-1.3971236193458414,5.721105721105713,-2.680458236013783,-10.474577141243802,5.721105721105713,-11.565411565411566,-20.60436504880949,5.721105721105713,-24.719591386258056,28.79339645545035
167,688981.SH,-3959.449609679985,2023-05-09,2023-05-10,2023-08-01,TAKE_PROFIT_DYN,1,198838.27251287998,-1.9912914951639942,57,-7.516899480160088,-7.822755124706893,7.049475591381449,8.177318280647805,-1.8421303151498258,43,25,0.0,29,,-7.516899480160033,7.049475591381493,-1.9658092309526976,29,10.168609775811799,9.040767086545443,0.37933994956586875,0.3644648047421645,58,-1.009959375718128,-1.009959375718128,-1.009959375718128,-0.4841417292779093,-0.4841417292779093,-1.009959375718128,-3.6585223355651397,-0.4841417292779093,-4.0674916161297485,-7.456094226522236,-0.4841417292779093,-8.624577885278262,-0.6788890057372488,-0.4841417292779093,-8.624577885278262,-2.5095134044550327,10.811200305363734,-8.624577885278262,13.362389626981063,13.537662175794463,-8.624577885278262,1.8010291595197225
168,600570.SH,25740.742140000046,2023-07-11,2023-07-12,2023-08-04,TAKE_PROFIT_DYN,1,199000.47667499998,12.935015317595871,17,-2.8971028971028767,-3.6163836163836005,10.662670662670681,15.298035298035328,13.106893106893125,7,17,2.0,3,,-2.8971028971028545,12.964378421578449,12.964378421578449,3,2.363019980439457,-2.27234465492519,1.167579837886551,0.8750677992735971,18,-2.49072602013779,-2.49072602013779,-2.49072602013779,-4.563386916328094,-2.49072602013779,-4.563386916328094,-7.154213036565982,-2.49072602013779,-7.154213036565982,-12.312312312312324,-2.49072602013779,-12.312312312312324,-14.808926573632464,-2.49072602013779,-19.54307248424897,-24.795383618913036,-2.49072602013779,-24.795383618913036,-23.335099805688053,-2.49072602013779,-29.812165106282762,28.019323671497588
169,300418.SZ,-27941.093917199876,2023-06-26,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,2,392998.65709103993,-7.109717403112448,34,-21.471786640325963,-22.324866145090848,-3.2428245911391818,0.77562886551652,-10.807776493169719,31,0,,35,,-22.596343346217786,0.0,-12.195819105407013,35,7.885346268628968,3.8668928119732664,0.7878709275086909,0.6586503334665276,35,-5.462414891632905,-5.462414891632905,-5.462414891632905,-1.233896707872073,-1.233896707872073,-7.450825228044245,-9.917460835238067,-1.233896707872073,-10.320176852739094,-11.780022416180348,-1.233896707872073,-17.89627193197726,-15.555485080252518,-1.233896707872073,-18.399666953853533,-17.82076267869581,-1.233896707872073,-23.861502941211278,-10.647383616958683,-1.233896707872073,-28.29137913372263,27.395514780835896
170,600276.SH,13381.668178560212,2023-07-31,2023-08-01,2023-08-28,TAKE_PROFIT_DYN,3,596074.2630242399,2.244966610480217,19,-12.74805086585722,-16.35536659233341,-2.1966523659143755,-0.09990009990008542,-2.474641134085942,16,0,,20,,-13.851218533652743,0.0,-3.7808825287093173,20,-2.3448667103803023,-4.441618976394592,1.4209507371386505,1.144250963912466,20,-2.3272695328122595,-2.3272695328122595,-2.3272695328122595,-3.413806416115883,-2.3272695328122595,-3.413806416115883,-4.754639165724617,-2.3272695328122595,-4.754639165724617,-0.5934340807320027,-0.5934340807320027,-6.858359514248669,3.6833600343992856,3.6833600343992856,-6.858359514248669,10.826762096969933,10.826762096969933,-6.858359514248669,9.809578631749517,13.924548104686663,-6.858359514248669,5.032467532467538
171,002230.SZ,-31852.615259519895,2023-08-16,2023-08-17,2023-10-10,TAKE_PROFIT_DYN,4,788394.3312445199,-4.04018826584394,32,-19.323469167164887,-19.948061663935224,2.0688238472191367,2.7454657187203413,-6.838125403599515,24,0,0.0,32,,-22.938440228377832,2.0688238472191367,-11.08017285731152,32,6.785653984564282,6.109012113063077,0.7144292989556836,0.7009872519972152,33,3.3219265777405305,3.3219265777405305,3.3219265777405305,-0.6634541518262371,3.3219265777405305,-0.6634541518262371,-2.4512884978001193,3.3219265777405305,-2.4512884978001193,-13.029308378145576,3.3219265777405305,-13.029308378145576,-10.403426682496452,3.3219265777405305,-17.33128477314524,-15.357217682799075,3.3219265777405305,-17.33128477314524,-19.398468235677534,3.3219265777405305,-19.398468235677534,21.98990627253064
172,002475.SZ,13314.679056360037,2023-09-07,2023-09-08,2023-10-11,TAKE_PROFIT_DYN,1,197899.09038899996,6.728014277472455,17,-3.486344164310251,-4.434548502345104,7.756650129531506,8.02756565468432,6.836959650518981,5,17,1.0,7,,-3.48634416431024,6.755763561184636,6.755763561184636,7,1.2995513772118654,1.0286358520590513,0.9085087277307898,0.8957198304527779,18,1.7483601397471071,1.7483601397471071,1.7483601397471071,0.8608355030141013,1.7483601397471071,0.8608355030141013,0.4804678015571051,1.7483601397471071,0.32198125928335486,-1.2311868549993998,1.7483601397471071,-2.657565735463141,3.3332255624845875,7.073507960145076,-2.657565735463141,-3.9888526905626387,7.073507960145076,-4.3375230835648875,3.016252477937087,9.197227626613325,-5.193350411843134,5.660377358490576
173,300760.SZ,48211.904192760005,2023-08-07,2023-08-08,2023-10-30,TAKE_PROFIT_DYN,4,737874.74356596,6.5338873044717865,53,-3.198454251204974,-4.449938409639564,6.707872159536188,11.118222958838754,5.908264251030837,51,53,0.0,7,,-3.531298124919524,6.017029197626722,5.463894179207474,8,4.584335654366967,0.17398485506440142,0.9824369955268429,0.7055313375894783,54,1.8014174037499275,1.8014174037499275,1.8014174037499275,0.8688962038414516,1.8014174037499275,0.6553417305799725,1.5166781060679702,1.8014174037499275,0.601953112264586,0.6517824893589541,2.04344580677962,0.584156906159472,0.11077782376316403,3.5561233257151326,0.11077782376316403,2.1822562143995805,6.026236733106316,0.11077782376316403,-1.9429043607681051,6.026236733106316,-4.078449093382952,9.53036355701769
174,000858.SZ,53266.74224652012,2023-08-18,2023-08-21,2023-11-01,TAKE_PROFIT_DYN,3,576423.5291614799,9.240903528696505,46,-11.483263314561876,-12.715229030434362,3.4420013332333133,4.094943162645737,2.15090126299895,38,10,10.0,26,,-11.265170452706796,3.4420013332333133,2.324760833933426,25,-5.145960366050768,-5.798902195463191,1.3885292711590094,1.3061218116593176,47,-4.7843023746638185,-4.7843023746638185,-4.7843023746638185,-3.6144578313253017,-3.6144578313253017,-4.7843023746638185,-4.344103139283861,-3.6144578313253017,-4.7843023746638185,-5.176260597947346,-3.6144578313253017,-6.605400581304199,-10.573223826235868,-3.6144578313253017,-10.573223826235868,-19.298816889178326,-3.6144578313253017,-20.323938396227557,-20.93901130045708,-3.6144578313253017,-24.538996828153458,21.709209209209213
175,300014.SZ,-281648.9383369199,2023-02-20,2023-02-21,2023-11-06,TAKE_PROFIT_DYN,5,985860.8772011999,-28.568832058383776,172,-43.067685003168876,-44.47756544530738,0.7460281653830059,2.2096183386506096,-35.62618832780123,164,0,0.0,172,,-42.835410165880084,0.7460281653830059,-35.41267706092462,170,30.778450397034387,29.314860223766782,0.3309204332672704,0.3407516174147549,173,-1.5477240107371393,-1.5477240107371393,-1.5477240107371393,0.10010010010008674,0.10010010010008674,-1.5477240107371393,-1.0262606845228284,0.10010010010008674,-1.5477240107371393,-5.239684360334507,0.10010010010008674,-5.239684360334507,-14.521731566949336,0.10010010010008674,-14.521731566949336,-14.792892496580768,0.10010010010008674,-20.96701827895827,-27.41230499096722,0.10010010010008674,-27.41230499096722,27.48489268597624
176,300059.SZ,13519.154737440054,2023-10-23,2023-10-24,2023-11-06,TAKE_PROFIT_DYN,1,198946.40862095996,6.795375111896212,9,1.4727914111897888,-0.44178955883266147,7.9686911309088115,8.925981615920042,6.904389245251696,2,9,0.0,0,0.0,0.0,6.823141909425257,6.823141909425257,0,2.13060650402383,1.1733160190125993,0.81937590331777,0.7725599329575772,10,0.228023550707257,0.228023550707257,0.228023550707257,-0.6034788782392608,0.228023550707257,-0.6034788782392608,-1.2430961312750455,0.228023550707257,-1.3070578565786195,-2.4583689120430297,0.228023550707257,-2.4583689120430297,-5.848340353132675,0.228023550707257,-6.423995880864886,-11.732819081061885,0.228023550707257,-14.163364642597864,-19.664073018705597,0.228023550707257,-20.623498898259275,20.804084237396292
177,603019.SH,16637.539537080098,2023-08-09,2023-08-10,2023-11-07,TAKE_PROFIT_DYN,4,791502.24309156,2.102020516340531,57,-18.276497848944405,-18.94091656561966,0.1373922989124976,1.561146691788018,-5.462423562186014,46,0,0.0,57,,-13.700775583145974,4.867088903755512,-0.3392967250187562,34,-0.5408738245525133,-1.9646282174280336,1.1066927304145282,1.0263814337982342,58,1.4304173782608842,1.4304173782608842,1.4304173782608842,-0.9039129400212897,2.6603333524095607,-0.9039129400212897,1.3049157482457163,2.6603333524095607,-0.9039129400212897,0.30090270812435094,3.187440198473279,-0.9039129400212897,-3.639848474352003,3.187440198473279,-7.003292158758578,-3.564547496342896,4.367155520615884,-7.003292158758578,-21.310477980488017,4.367155520615884,-21.310477980488017,24.603174603174597
178,300274.SZ,15958.458323280094,2023-08-21,2023-08-22,2023-11-09,TAKE_PROFIT_DYN,4,775043.5269376799,2.059040269174881,51,-22.13375446908381,-23.848606483337022,2.073575127467353,7.975856478850507,-9.283411199578861,41,5,5.0,43,,-20.333408464386636,5.080015417585471,-7.2564909949752625,40,5.916816209675626,0.01453485829247203,0.9993995678773859,0.8140796211799164,52,-2.119950429129158,-2.119950429129158,-2.119950429129158,-2.526593347849382,-1.702317161254352,-2.526593347849382,-3.504734422608813,1.1112122223233323,-3.504734422608813,-4.614759687223446,1.1112122223233323,-4.636740385532656,-12.62672422092711,1.1112122223233323,-12.62672422092711,-11.912351525878083,1.1112122223233323,-16.47334642503724,-12.846531204019119,1.1112122223233323,-16.47334642503724,17.39130434782608
