round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
100,300513.SZ,,2026-03-04,2026-03-11,TAKE_PROFIT_DYN,1,22100,24769.043055900023,12.42,5
101,000001.SZ,,2026-01-16,2026-03-31,TAKE_PROFIT_DYN,5,91000,18222.824299680186,1.83,46
102,920786.BJ,,2026-03-16,2026-04-17,TAKE_PROFIT_DYN,4,90500,-24403.647476340062,-3.06,23
103,920978.BJ,,2026-01-28,2026-04-20,TAKE_PROFIT_DYN,5,34900,23931.77836302016,2.41,51
104,000017.SZ,,2026-04-23,2026-06-30,TAKE_PROFIT_DYN,4,131700,-61449.45513893978,-7.69,44
105,300039.SZ,,2026-04-28,2026-07-13,TAKE_PROFIT_DYN,5,187800,-128925.1310391,-12.91,50
106,600894.SH,,2026-04-30,2026-08-03,TAKE_PROFIT_DYN,5,109200,-126397.31486381986,-12.67,63
107,002449.SZ,,2026-07-14,2026-08-21,TAKE_PROFIT_DYN,1,31400,9740.764527120045,4.87,28
108,301000.SZ,,2026-07-14,2026-08-25,FINAL_SETTLE,1,7700,-10746.43795763998,-5.4,30
109,002255.SZ,,2026-08-21,2026-08-25,FINAL_SETTLE,2,52100,945.3817850400228,0.24,2
