round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
84,603277.SH,,2024-11-27,2025-01-15,TAKE_PROFIT_DYN,2,14800,29558.469207960006,8.62,34
85,600011.SH,,2024-11-26,2025-02-18,TAKE_PROFIT_DYN,4,58400,-16241.720795510046,-4.06,53
86,688281.SH,,2024-12-17,2025-02-21,TAKE_PROFIT_DYN,2,4300,-10228.049389799882,-2.65,41
87,001211.SZ,,2025-03-25,2025-04-29,TAKE_PROFIT_DYN,1,9400,9439.147270080022,4.74,24
88,300486.SZ,,2025-03-25,2025-05-13,TAKE_PROFIT_DYN,2,64400,68783.90964984003,17.63,31
89,600548.SH,,2025-03-25,2025-05-22,TAKE_PROFIT_DYN,2,37000,28816.163568720047,7.22,38
90,920489.BJ,,2025-06-20,2025-06-30,TAKE_PROFIT_DYN,1,9200,32645.653025040025,16.41,6
91,000526.SZ,,2025-05-28,2025-07-14,TAKE_PROFIT_DYN,1,3900,-4529.587130639993,-2.29,32
92,601566.SH,,2025-09-02,2025-10-21,TAKE_PROFIT_DYN,2,45300,6049.5782331600785,1.52,29
93,300838.SZ,,2025-08-29,2025-10-22,TAKE_PROFIT_DYN,1,14000,9879.560460000037,4.95,32
94,301567.SZ,,2025-09-01,2025-11-04,TAKE_PROFIT_DYN,4,15100,41179.62006576022,6.55,40
95,002081.SZ,,2025-11-04,2025-12-22,TAKE_PROFIT_DYN,1,58900,-2366.798007419973,-1.18,34
96,301578.SZ,,2025-11-24,2026-01-05,TAKE_PROFIT_DYN,3,17100,-2287.367361179902,-0.38,28
97,002959.SZ,,2025-11-05,2026-01-12,TAKE_PROFIT_DYN,1,4400,-2701.6283131199307,-1.37,46
98,002646.SZ,,2026-01-05,2026-01-26,TAKE_PROFIT_DYN,1,23000,7435.108593000012,3.73,15
99,601009.SH,,2026-01-13,2026-02-05,TAKE_PROFIT_DYN,2,37600,11462.938231140084,2.87,17
100,601963.SH,,2026-01-20,2026-02-05,TAKE_PROFIT_DYN,1,19700,9229.502205000026,4.61,12
101,920469.BJ,,2026-01-30,2026-03-12,TAKE_PROFIT_DYN,3,54000,21460.262119560037,3.59,23
102,920429.BJ,,2026-03-03,2026-04-17,TAKE_PROFIT_DYN,2,29700,-119.1293314199429,-0.03,32
103,920242.BJ,,2026-03-03,2026-04-17,TAKE_PROFIT_DYN,3,20400,-15279.713887679914,-3.0,32
104,920834.BJ,,2026-03-19,2026-04-20,TAKE_PROFIT_DYN,2,31500,-12927.904979219893,-3.24,21
105,600801.SH,,2026-05-12,2026-06-17,TAKE_PROFIT_DYN,2,14600,-11873.51450999995,-4.01,26
106,300979.SZ,,2026-04-27,2026-07-16,TAKE_PROFIT_DYN,3,12500,-75907.09952099994,-15.92,54
107,603530.SH,,2026-07-17,2026-08-11,TAKE_PROFIT_DYN,1,4600,16024.753550520021,8.08,17
108,001203.SZ,,2026-06-18,2026-08-12,TAKE_PROFIT_DYN,3,13500,-8181.537367019919,-2.03,38
109,600097.SH,,2026-04-30,2026-08-25,FINAL_SETTLE,4,59300,-83953.6772370399,-13.95,79
110,600372.SH,,2026-08-20,2026-08-25,FINAL_SETTLE,2,36800,456.1363243800588,0.11,3
111,000544.SZ,,2026-08-25,2026-08-25,FINAL_SETTLE,1,28000,3310.290799200011,1.66,0
