round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
53,002685.SZ,,2023-03-08,2023-06-29,TAKE_PROFIT_DYN,5,218100,42472.09164815,5.31,75
54,002752.SZ,,2023-06-02,2023-07-24,TAKE_PROFIT_DYN,2,61900,12991.523161140038,4.5,34
55,688201.SH,,2023-07-10,2023-08-04,TAKE_PROFIT_DYN,1,7700,7748.261413200002,3.88,19
56,688167.SH,,2023-07-25,2023-09-06,TAKE_PROFIT_DYN,2,4200,8567.38672020007,2.18,31
57,300492.SZ,,2023-09-11,2023-10-09,TAKE_PROFIT_DYN,1,3500,16553.85676560001,8.31,14
58,002320.SZ,,2023-08-08,2023-11-13,TAKE_PROFIT_DYN,5,101900,-34837.46091582987,-5.66,63
59,002373.SZ,,2023-05-17,2023-11-20,TAKE_PROFIT_DYN,3,45500,18196.724686140078,3.31,125
60,000958.SZ,,2023-11-28,2024-02-01,TAKE_PROFIT_DYN,4,147800,6568.4615707199555,1.1,46
61,301185.SZ,,2024-02-02,2024-03-18,TAKE_PROFIT_DYN,1,12800,59455.481817600055,29.95,25
62,688737.SH,,2024-03-26,2024-04-03,TAKE_PROFIT_DYN,1,2900,9416.49149628001,14.59,6
63,603889.SH,,2024-04-09,2024-04-18,TAKE_PROFIT_DYN,1,100,46.20674808000024,6.77,7
64,000930.SZ,,2023-10-10,2024-04-30,TAKE_PROFIT_DYN,5,154400,23838.260959260166,2.51,136
65,300508.SZ,,2023-12-06,2024-06-27,TAKE_PROFIT_DYN,5,32100,-18322.620813359856,-2.68,133
66,601568.SH,,2024-04-24,2024-07-31,TAKE_PROFIT_DYN,5,168200,-4224.0834593598265,-0.65,66
67,688396.SH,,2024-08-15,2024-09-25,TAKE_PROFIT_DYN,2,11200,10865.938392540033,2.75,27
68,688236.SH,,2024-05-23,2024-09-27,TAKE_PROFIT_DYN,3,29300,-139152.00129137986,-28.32,88
69,688486.SH,,2024-07-03,2024-09-27,TAKE_PROFIT_DYN,3,11600,-60914.746506239986,-10.23,60
70,688506.SH,,2024-09-26,2024-09-30,TAKE_PROFIT_DYN,1,1300,40961.565216000046,21.85,2
71,301459.SZ,,2024-11-25,2024-12-13,TAKE_PROFIT_DYN,1,5100,13045.378086180077,6.57,14
72,301505.SZ,,2024-12-18,2025-02-06,TAKE_PROFIT_DYN,3,23800,-32729.820270839962,-5.48,29
73,688680.SH,,2024-12-18,2025-02-07,TAKE_PROFIT_DYN,2,10700,-16006.079633940011,-4.44,30
74,603279.SH,,2024-12-17,2025-02-26,TAKE_PROFIT_DYN,3,22600,-15004.462355459924,-3.76,44
75,300941.SZ,,2025-03-24,2025-04-18,TAKE_PROFIT_DYN,2,17400,55805.443788600096,13.98,18
76,688509.SH,,2025-03-26,2025-05-06,TAKE_PROFIT_DYN,3,168100,24316.79355072009,4.05,25
77,301042.SZ,,2025-03-28,2025-06-06,TAKE_PROFIT_DYN,2,7600,-8349.933030119922,-3.14,45
78,002929.SZ,,2025-06-03,2025-06-09,TAKE_PROFIT_DYN,1,4300,33530.07021209999,17.0,4
79,300456.SZ,,2025-06-16,2025-06-30,TAKE_PROFIT_DYN,1,12500,13624.805204999982,6.85,10
80,301199.SZ,,2025-06-23,2025-06-30,TAKE_PROFIT_DYN,1,8700,22936.57437851999,11.55,5
81,000898.SZ,,2025-06-17,2025-07-02,TAKE_PROFIT_DYN,2,174800,17133.690942720103,4.28,11
82,001300.SZ,,2025-07-16,2025-08-11,TAKE_PROFIT_DYN,1,15400,5240.921051520039,2.63,18
83,603776.SH,,2025-08-29,2025-09-17,TAKE_PROFIT_DYN,1,9700,25640.327283120045,12.88,13
84,688179.SH,,2025-09-03,2025-10-10,TAKE_PROFIT_DYN,1,15300,6883.232427720039,3.46,21
85,603022.SH,,2025-09-24,2025-10-28,TAKE_PROFIT_DYN,1,20200,14320.912965480034,7.19,18
86,001222.SZ,,2025-11-06,2025-11-27,TAKE_PROFIT_DYN,1,8900,28718.24474970001,14.43,15
87,688261.SH,,2025-10-15,2025-12-03,TAKE_PROFIT_DYN,2,5700,12474.825325380021,3.16,35
88,600055.SH,,2025-12-12,2025-12-18,TAKE_PROFIT_DYN,1,12700,10430.188387739996,5.25,4
89,300798.SZ,,2025-09-03,2026-01-08,TAKE_PROFIT_DYN,5,127600,-59384.745957239764,-5.95,83
90,002088.SZ,,2025-12-05,2026-01-09,TAKE_PROFIT_DYN,1,17800,-5398.975141559989,-2.71,23
91,920037.BJ,,2026-02-06,2026-03-11,TAKE_PROFIT_DYN,1,2400,15326.191647360043,7.94,17
92,688303.SH,,2026-01-14,2026-04-20,TAKE_PROFIT_DYN,4,32500,-43078.11836327985,-5.42,61
93,000798.SZ,,2026-03-13,2026-04-21,TAKE_PROFIT_DYN,2,39500,22391.171417340112,5.62,26
94,605008.SH,,2026-01-05,2026-05-11,TAKE_PROFIT_DYN,2,31000,-15830.094653999899,-3.96,80
95,603014.SH,,2026-04-28,2026-06-17,TAKE_PROFIT_DYN,3,17300,63724.81877586013,10.7,33
96,600223.SH,,2026-05-18,2026-07-15,TAKE_PROFIT_DYN,3,94900,-77510.46660786006,-12.93,41
97,600583.SH,,2026-06-26,2026-07-17,TAKE_PROFIT_DYN,1,38800,14115.87684144007,7.07,15
98,000688.SZ,,2026-07-21,2026-08-07,TAKE_PROFIT_DYN,1,7700,42828.145390800055,21.51,13
99,301180.SZ,,2026-04-27,2026-08-25,FINAL_SETTLE,3,39700,-123861.79186523985,-20.72,82
100,688788.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,11700,-41590.03076513996,-10.48,28
101,600882.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,10100,6255.43259418002,3.14,0
