round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
53,603008.SH,,2023-06-02,2023-06-13,TAKE_PROFIT_DYN,1,8700,23169.563122500054,11.61,7
54,600565.SH,,2023-04-07,2023-07-07,TAKE_PROFIT_DYN,1,11400,-2691.7989942199965,-12.54,60
55,600569.SH,,2023-06-21,2023-07-25,TAKE_PROFIT_DYN,1,102400,6449.1354316800425,3.23,22
56,000677.SZ,,2023-03-10,2023-07-28,TAKE_PROFIT_DYN,4,268500,15075.354456180125,1.98,94
57,002015.SZ,,2023-07-21,2023-08-28,TAKE_PROFIT_DYN,2,16700,14798.73968425006,7.45,26
58,300165.SZ,,2023-08-07,2023-08-28,TAKE_PROFIT_DYN,3,62300,21218.053513200022,5.3,15
59,002774.SZ,,2023-08-07,2023-08-28,TAKE_PROFIT_DYN,2,53200,24897.46045248001,6.23,15
60,002760.SZ,,2023-08-29,2023-10-31,TAKE_PROFIT_DYN,2,19000,53832.63141828001,13.55,39
61,301260.SZ,,2023-08-29,2023-11-13,TAKE_PROFIT_DYN,3,25900,-17940.227728499915,-3.81,48
62,002558.SZ,,2023-11-30,2023-12-07,TAKE_PROFIT_DYN,1,16400,17732.535115680075,8.87,5
63,301371.SZ,,2023-12-08,2024-01-04,TAKE_PROFIT_DYN,1,3800,3686.5348819200008,2.48,18
64,301175.SZ,,2023-12-01,2024-01-12,TAKE_PROFIT_DYN,4,115100,-5162.472061499837,-0.86,29
65,300873.SZ,,2024-01-16,2024-03-18,TAKE_PROFIT_DYN,2,9900,-10866.085090129927,-5.31,38
66,688326.SH,,2024-01-08,2024-03-19,TAKE_PROFIT_DYN,1,1600,-17605.099923839967,-11.76,45
67,688083.SH,,2023-09-26,2024-03-20,TAKE_PROFIT_DYN,4,8500,-51086.10641903989,-6.51,113
68,603866.SH,,2024-03-26,2024-05-06,TAKE_PROFIT_DYN,2,63800,3631.668806700036,0.91,24
69,002410.SZ,,2024-03-27,2024-05-07,TAKE_PROFIT_DYN,2,22700,-1724.9093690399313,-0.63,24
70,688127.SH,,2024-05-13,2024-06-18,TAKE_PROFIT_DYN,1,10800,11799.745729200018,5.95,25
71,002236.SZ,,2024-05-29,2024-09-20,TAKE_PROFIT_DYN,3,24900,-63144.61379395996,-15.48,79
72,600499.SH,,2024-03-25,2024-09-25,TAKE_PROFIT_DYN,5,68700,-175029.064457,-25.7,124
73,002028.SZ,,2024-12-16,2025-01-20,TAKE_PROFIT_DYN,2,4800,15633.97317503998,4.53,24
74,000595.SZ,,2025-02-06,2025-02-13,TAKE_PROFIT_DYN,1,38700,58505.03219285997,29.32,5
75,603998.SH,,2024-11-19,2025-03-10,TAKE_PROFIT_DYN,3,58000,-43922.92786991992,-7.34,72
76,601989.SH,,2024-11-26,2025-03-17,TAKE_PROFIT_DYN,4,91800,-11339.808949909871,-2.71,72
77,001255.SZ,,2025-03-25,2025-04-28,TAKE_PROFIT_DYN,3,13600,16397.908300350013,4.39,23
78,301291.SZ,,2025-03-21,2025-05-07,TAKE_PROFIT_DYN,2,8500,-5363.351181539998,-1.36,29
79,300478.SZ,,2025-03-25,2025-05-13,TAKE_PROFIT_DYN,1,15900,7812.04925951999,3.93,31
80,000796.SZ,,2025-05-26,2025-06-06,TAKE_PROFIT_DYN,1,55300,14301.940944060014,7.16,8
81,002149.SZ,,2025-05-28,2025-06-30,TAKE_PROFIT_DYN,3,24700,50073.147301320045,11.45,22
82,000032.SZ,,2025-05-22,2025-07-11,TAKE_PROFIT_DYN,1,9900,9480.879541979986,4.77,35
83,603369.SH,,2025-06-16,2025-07-11,TAKE_PROFIT_DYN,2,10100,505.3043813400436,0.13,19
84,688049.SH,,2025-07-17,2025-08-07,TAKE_PROFIT_DYN,1,3500,-19000.673930699966,-9.74,15
85,001212.SZ,,2025-07-10,2025-08-12,TAKE_PROFIT_DYN,2,10500,94364.65939823998,23.9,23
86,301296.SZ,,2025-08-01,2025-08-26,TAKE_PROFIT_DYN,2,42700,14375.734106580087,3.6,17
87,600368.SH,,2025-09-04,2025-09-16,TAKE_PROFIT_DYN,1,47400,11226.599703000014,5.62,8
88,002483.SZ,,2025-09-02,2025-09-23,TAKE_PROFIT_DYN,2,60800,21316.18325760006,5.34,15
89,688023.SH,,2025-09-04,2025-09-30,TAKE_PROFIT_DYN,1,3600,3830.827841280028,1.96,18
90,920198.BJ,,2025-09-22,2025-10-21,TAKE_PROFIT_DYN,3,57100,56941.69001201994,9.5,15
91,000597.SZ,,2025-09-26,2025-10-22,TAKE_PROFIT_DYN,1,37500,16242.922575000062,8.13,12
92,300705.SZ,,2025-10-09,2025-11-14,TAKE_PROFIT_DYN,2,24200,20209.42474847997,5.08,26
93,002471.SZ,,2025-11-21,2025-12-11,TAKE_PROFIT_DYN,1,47400,17377.759266120003,8.7,14
94,001217.SZ,,2025-12-15,2025-12-23,TAKE_PROFIT_DYN,1,15700,35445.36386160005,17.78,6
95,300661.SZ,,2025-10-22,2025-12-24,TAKE_PROFIT_DYN,2,5800,-4508.393331419909,-1.14,45
96,601006.SH,,2025-11-19,2026-03-02,TAKE_PROFIT_DYN,5,183300,-56774.2654650599,-5.68,65
97,601988.SH,,2026-01-16,2026-03-17,TAKE_PROFIT_DYN,2,73900,4346.425502100028,1.09,36
98,301381.SZ,,2026-03-03,2026-04-10,TAKE_PROFIT_DYN,3,29900,29815.77404519997,5.0,27
99,603607.SH,,2026-01-29,2026-04-17,TAKE_PROFIT_DYN,2,9800,17116.409397400043,8.06,49
100,300766.SZ,,2026-03-18,2026-04-17,TAKE_PROFIT_DYN,2,11400,44512.87332888006,11.24,21
101,600276.SH,,2026-05-06,2026-05-12,TAKE_PROFIT_DYN,2,7400,37810.30079772003,9.56,4
102,000050.SZ,,2026-05-06,2026-05-27,TAKE_PROFIT_DYN,1,26100,21543.870882599993,10.79,15
103,603049.SH,,2026-05-15,2026-06-15,TAKE_PROFIT_DYN,3,12700,26721.709062839975,4.51,21
104,920527.BJ,,2026-06-26,2026-07-07,TAKE_PROFIT_DYN,1,15400,37061.444989800046,18.56,7
105,002438.SZ,,2026-07-14,2026-08-03,TAKE_PROFIT_DYN,1,15700,18520.141658039996,9.31,14
106,301330.SZ,,2026-04-30,2026-08-05,TAKE_PROFIT_DYN,3,21700,-60884.67308615998,-10.21,65
107,603018.SH,,2026-05-28,2026-08-25,FINAL_SETTLE,3,107700,-28327.294123919914,-4.73,62
108,600587.SH,,2026-08-19,2026-08-25,FINAL_SETTLE,2,32300,3180.3625339200953,0.8,4
