episode_id,ts_code,entry_date,exit_date,exit_type,hold_days,total_cost,pnl,simple_return_pct,adj_ret_pct,delta_pp,factor_ratio,crossed,adj_pnl
27587,600881.SH,2022-07-18,2022-07-26,TAKE_PROFIT_DYN,6,200001.73693499996,14443.78981806006,7.221832189764559,7.221832189764554,-4.440892098500626e-15,1.0,False,14443.789818060051
30388,002900.SZ,2022-09-19,2022-10-19,TAKE_PROFIT_DYN,17,199320.8799582,14395.297933799971,7.222172577613965,7.222172577613972,7.105427357601002e-15,1.0,False,14395.297933799986
33315,300287.SZ,2022-12-19,2023-01-30,TAKE_PROFIT_DYN,24,399914.36170686,28882.904120819992,7.222272287883315,7.2222722878833245,9.769962616701378e-15,1.0,False,28882.904120820036
43873,002232.SZ,2023-08-17,2023-09-11,TAKE_PROFIT_DYN,17,399140.3875258799,28827.387582840107,7.222367989751717,7.22236798975171,-7.105427357601002e-15,1.0,False,28827.387582840078
33295,002664.SZ,2022-12-19,2023-01-10,TAKE_PROFIT_DYN,15,598593.4338384,43233.563894400024,7.22252558254283,7.222525582542838,7.993605777301127e-15,1.0,False,43233.563894400075
46417,002520.SZ,2023-10-19,2023-11-13,TAKE_PROFIT_DYN,17,399620.99245067994,28863.871371719983,7.222811593232875,7.222811593232881,5.329070518200751e-15,1.0,False,28863.871371720004
4812,601696.SH,2020-09-10,2020-10-12,TAKE_PROFIT_DYN,16,397041.74602092,28678.48576092004,7.223040410317201,7.223040410317205,4.440892098500626e-15,1.0,False,28678.485760920055
32572,002055.SZ,2022-11-29,2023-01-30,TAKE_PROFIT_DYN,38,797591.9079928799,57614.03108604031,7.223497443827457,7.223497443827465,7.993605777301127e-15,1.0,False,57614.031086040384
44221,301011.SZ,2023-08-21,2023-09-07,TAKE_PROFIT_DYN,13,597760.38530208,43180.05947112013,7.223640196447437,7.223640196447434,-2.6645352591003757e-15,1.0,False,43180.059471120105
4106,600676.SH,2020-08-27,2020-10-13,TAKE_PROFIT_DYN,27,399388.70007036,28851.82613424008,7.223996605101066,7.2239966051010684,2.6645352591003757e-15,1.0,False,28851.82613424009
59585,001207.SZ,2024-08-21,2024-09-25,TAKE_PROFIT_DYN,23,199426.01228549995,14407.14091410002,7.224303765084886,7.224303765084894,7.993605777301127e-15,1.0,False,14407.140914100037
56807,002848.SZ,2024-06-05,2024-07-30,TAKE_PROFIT_DYN,38,798938.60304258,57719.67348510004,7.224544322340602,7.224544322340609,7.105427357601002e-15,1.0,False,57719.67348510008
31987,003011.SZ,2022-10-27,2022-12-08,TAKE_PROFIT_DYN,30,397311.0850308599,28704.478163940075,7.224685956524607,7.224685956524612,5.329070518200751e-15,1.0,False,28704.478163940097
12610,002056.SZ,2021-06-09,2021-07-02,TAKE_PROFIT_DYN,16,597257.7526515599,43152.45249204011,7.225097087557648,7.225097087557653,4.440892098500626e-15,1.0,False,43152.452492040145
39200,301105.SZ,2023-04-24,2023-05-24,TAKE_PROFIT_DYN,19,397178.91867654,28696.960741860035,7.225197358782946,7.225197358782953,7.105427357601002e-15,1.0,False,28696.960741860064
7610,600644.SH,2020-12-10,2020-12-23,TAKE_PROFIT_DYN,9,399478.81349376,28863.482319360017,7.225284882300992,7.225284882300986,-5.329070518200751e-15,1.0,False,28863.482319359995
10037,600976.SH,2021-02-05,2021-03-17,TAKE_PROFIT_DYN,23,198213.48611064,14323.361612040026,7.226229603794429,7.226229603794421,-7.993605777301127e-15,1.0,False,14323.36161204001
4255,000036.SZ,2020-09-03,2020-10-23,TAKE_PROFIT_DYN,30,599577.6726739799,43326.885619620094,7.226233996738412,7.226233996738407,-5.329070518200751e-15,1.0,False,43326.88561962006
14193,300191.SZ,2021-07-21,2021-08-16,TAKE_PROFIT_DYN,18,597558.1307295599,43181.32902984007,7.226297628503506,7.2262976285035085,2.6645352591003757e-15,1.0,False,43181.32902984008
32505,301330.SZ,2022-11-28,2023-01-30,TAKE_PROFIT_DYN,39,396703.32005303993,28667.702287800086,7.226484084874098,7.226484084874096,-1.7763568394002505e-15,1.0,False,28667.70228780008
51341,000695.SZ,2024-01-19,2024-03-18,TAKE_PROFIT_DYN,35,799371.1474748999,57771.27582138008,7.227090445267052,7.227090445267059,7.105427357601002e-15,1.0,False,57771.27582138014
3206,000596.SZ,2020-06-16,2020-06-24,TAKE_PROFIT_DYN,6,199050.539688,14386.2706512,7.227446192182967,7.2274461921829625,-4.440892098500626e-15,1.0,False,14386.270651199993
3248,603050.SH,2020-06-17,2020-07-07,TAKE_PROFIT_DYN,12,199254.79678104,14401.516635360022,7.227688802486281,7.227688802486276,-4.440892098500626e-15,1.0,False,14401.516635360013
57027,300317.SZ,2024-06-06,2024-07-01,TAKE_PROFIT_DYN,16,199931.64871679997,14450.536900800013,7.2277385764316735,7.227738576431664,-9.769962616701378e-15,1.0,False,14450.536900799994
33117,300405.SZ,2022-12-14,2023-01-30,TAKE_PROFIT_DYN,27,598789.68084936,43280.76575088012,7.228041353265812,7.228041353265802,-1.0658141036401503e-14,1.0,False,43280.765750880055
47398,600020.SH,2023-10-24,2023-12-04,TAKE_PROFIT_DYN,29,199844.53907418,14445.808393500049,7.22852296110925,7.228522961109252,1.7763568394002505e-15,1.0,False,14445.808393500052
50025,300520.SZ,2023-12-25,2024-03-25,TAKE_PROFIT_DYN,58,995688.2466531,71975.16700109979,7.228685006882089,7.228685006882096,7.105427357601002e-15,1.0,False,71975.16700109986
28366,603368.SH,2022-08-03,2022-10-17,TAKE_PROFIT_DYN,47,796759.8607168199,57596.00280858006,7.228778161184317,7.228778161184324,7.105427357601002e-15,1.0,False,57596.00280858011
2854,601138.SH,2020-05-19,2020-06-09,TAKE_PROFIT_DYN,15,199288.83962988,14406.38569566002,7.228897374492027,7.228897374492016,-1.0658141036401503e-14,1.0,False,14406.38569566
30611,600750.SH,2022-09-19,2022-10-18,TAKE_PROFIT_DYN,16,199799.48236248,14443.502914800018,7.228999166572585,7.228999166572581,-4.440892098500626e-15,1.0,False,14443.502914800009
7945,002708.SZ,2020-12-14,2021-01-12,TAKE_PROFIT_DYN,20,399164.4177721199,28855.60761402006,7.229002969521576,7.229002969521581,4.440892098500626e-15,1.0,False,28855.607614020075
46432,002842.SZ,2023-10-19,2024-01-02,TAKE_PROFIT_DYN,52,599254.2656099999,43320.29928732023,7.229034780957817,7.2290347809578215,4.440892098500626e-15,1.0,False,43320.29928732025
13233,002860.SZ,2021-06-21,2021-06-24,TAKE_PROFIT_DYN,3,199110.61530359997,14394.041441280016,7.229168278814399,7.229168278814391,-7.993605777301127e-15,1.0,False,14394.041441280002
5168,300596.SZ,2020-09-11,2020-10-12,TAKE_PROFIT_DYN,15,197470.55099772,14276.085647040018,7.22947577494978,7.2294757749497895,9.769962616701378e-15,1.0,False,14276.085647040038
49376,000504.SZ,2023-12-18,2024-01-02,TAKE_PROFIT_DYN,10,398481.5582748,28808.41135788005,7.22954695384253,7.229546953842525,-5.329070518200751e-15,1.0,False,28808.41135788003
3454,600172.SH,2020-06-30,2020-07-01,TAKE_PROFIT_DYN,1,199799.48236248,14446.496138580029,7.2304972804538705,7.2304972804538625,-7.993605777301127e-15,1.0,False,14446.49613858001
8062,600227.SH,2020-12-14,2020-12-16,TAKE_PROFIT_DYN,2,199799.48236248,14446.496138580029,7.2304972804538705,7.2304972804538625,-7.993605777301127e-15,1.0,False,14446.49613858001
11683,000809.SZ,2021-04-29,2021-05-24,TAKE_PROFIT_DYN,14,199891.59830639997,14453.156579400003,7.230497280453861,7.2304972804538625,1.7763568394002505e-15,1.0,False,14453.15657940001
27541,600540.SH,2022-07-18,2022-08-12,TAKE_PROFIT_DYN,19,199891.59830639992,14453.156579400063,7.23049728045389,7.230497280453885,-5.329070518200751e-15,1.0,False,14453.156579400049
60557,002146.SZ,2024-08-28,2024-09-25,TAKE_PROFIT_DYN,18,399972.43480193993,28921.70773206005,7.230925237730852,7.230925237730856,4.440892098500626e-15,1.0,False,28921.707732060066
26202,002465.SZ,2022-06-23,2022-08-10,TAKE_PROFIT_DYN,34,398801.9615579999,28839.919890600024,7.231639427732774,7.231639427732772,-1.7763568394002505e-15,1.0,False,28839.919890600013
842,002620.SZ,2020-03-17,2020-04-07,TAKE_PROFIT_DYN,14,199696.35255569997,14442.867630540044,7.232414335916121,7.232414335916126,5.329070518200751e-15,1.0,False,14442.867630540053
11005,600566.SH,2021-04-13,2021-05-20,TAKE_PROFIT_DYN,24,597045.4854764399,43184.12849910022,7.232971281013784,7.232971281013789,5.329070518200751e-15,1.0,False,43184.128499100254
4906,000065.SZ,2020-09-11,2020-12-01,TAKE_PROFIT_DYN,51,399470.8034116799,28895.438191680063,7.233429313206023,7.23342931320603,7.105427357601002e-15,1.0,False,28895.43819168009
53470,001258.SZ,2024-03-28,2024-05-28,TAKE_PROFIT_DYN,38,399530.8790272799,28900.079794080113,7.233503418920173,7.233503418920173,0.0,1.0,False,28900.079794080113
43556,600792.SH,2023-08-14,2023-08-29,TAKE_PROFIT_DYN,11,199771.44707519995,14451.02002080009,7.233776514298509,7.233776514298507,-2.6645352591003757e-15,1.0,False,14451.020020800084
39516,600058.SH,2023-04-25,2023-05-09,TAKE_PROFIT_DYN,7,199723.38658272,14447.761323840035,7.233885611015397,7.233885611015389,-7.993605777301127e-15,1.0,False,14447.761323840023
45403,002223.SZ,2023-09-08,2023-09-15,TAKE_PROFIT_DYN,5,197156.15527607995,14263.251765840016,7.234494782000099,7.234494782000089,-9.769962616701378e-15,1.0,False,14263.251765839997
38506,301181.SZ,2023-04-14,2023-05-23,TAKE_PROFIT_DYN,24,596351.6121162599,-112171.72442849987,-18.809662311541096,7.234924444991986,26.044586756533082,1.3207843137254902,True,43145.58856310307
1861,603260.SH,2020-03-24,2020-05-20,TAKE_PROFIT_DYN,37,794071.4769187199,57450.80142828007,7.234966007242778,7.234966007242782,4.440892098500626e-15,1.0,False,57450.8014282801
41090,000598.SZ,2023-06-19,2023-07-19,TAKE_PROFIT_DYN,20,399608.97732756,20184.67136988003,5.051105584481059,7.235070174917757,2.183964590436698,1.0207895440822408,True,28911.989934920155
24180,688589.SH,2022-04-08,2022-06-02,TAKE_PROFIT_DYN,36,791463.19394142,52221.82680828008,6.598137122235563,7.235177782328606,0.6370406600930423,1.0059760956175299,True,57263.76916335798
51926,002563.SZ,2024-01-23,2024-04-03,TAKE_PROFIT_DYN,45,599518.5983186399,43376.40186264005,7.235205377162594,7.235205377162601,7.105427357601002e-15,1.0,False,43376.401862640094
49210,603889.SH,2023-12-11,2024-01-02,TAKE_PROFIT_DYN,15,399169.42407342,28881.205018380017,7.235324971450679,7.235324971450674,-5.329070518200751e-15,1.0,False,28881.205018379995
25462,600826.SH,2022-04-26,2022-05-30,TAKE_PROFIT_DYN,21,399517.8626439,28907.24569379998,7.235532724995005,7.2355327249949974,-7.993605777301127e-15,1.0,False,28907.245693799945
17128,300938.SZ,2021-09-30,2021-11-24,TAKE_PROFIT_DYN,34,593328.8073913199,42930.794110680115,7.235582290270602,7.235582290270592,-9.769962616701378e-15,1.0,False,42930.79411068006
17952,688500.SH,2021-10-28,2021-11-12,TAKE_PROFIT_DYN,11,198006.22523681997,14327.083268820046,7.235673146985418,7.235673146985411,-7.105427357601002e-15,1.0,False,14327.083268820032
58564,603050.SH,2024-07-02,2024-07-29,TAKE_PROFIT_DYN,19,198174.4369605,14340.040195139967,7.236069603668518,7.236069603668516,-2.6645352591003757e-15,1.0,False,14340.040195139965
32169,600308.SH,2022-11-01,2022-12-05,TAKE_PROFIT_DYN,24,199851.54789599995,14463.274752000028,7.237009122154269,7.237009122154259,-1.0658141036401503e-14,1.0,False,14463.274752000005
38920,000863.SZ,2023-04-24,2023-07-24,TAKE_PROFIT_DYN,60,799224.9634769398,57842.76079314016,7.237356618779978,7.237356618779978,0.0,1.0,False,57842.760793140165
33150,601865.SH,2022-12-14,2023-01-06,TAKE_PROFIT_DYN,16,795596.3962947,57589.11673271994,7.238483859520667,7.238483859520661,-5.329070518200751e-15,1.0,False,57589.11673271989
34017,603038.SH,2022-12-20,2023-01-17,TAKE_PROFIT_DYN,19,399506.84878104,28918.259556659963,7.238489063427636,7.238489063427633,-2.6645352591003757e-15,1.0,False,28918.259556659952
27680,605001.SH,2022-07-18,2022-07-21,TAKE_PROFIT_DYN,3,199542.15847565996,14445.405039060046,7.239274722400123,7.239274722400113,-9.769962616701378e-15,1.0,False,14445.405039060028
14534,600559.SH,2021-07-27,2021-09-27,TAKE_PROFIT_DYN,42,597125.5862972399,43228.74533580011,7.239472956411133,7.2394729564111415,8.881784197001252e-15,1.0,False,43228.74533580015
51211,301323.SZ,2024-01-18,2024-03-14,TAKE_PROFIT_DYN,34,790684.2134591398,57241.4529000601,7.239483465799355,7.239483465799346,-9.769962616701378e-15,1.0,False,57241.45290006003
27775,300426.SZ,2022-07-29,2022-08-24,TAKE_PROFIT_DYN,18,598895.81443692,43357.218813899904,7.239526102660148,7.239526102660143,-4.440892098500626e-15,1.0,False,43357.218813899875
38374,300103.SZ,2023-04-11,2023-05-18,TAKE_PROFIT_DYN,24,199961.6865246,14478.851522159996,7.240812864607819,7.240812864607826,7.105427357601002e-15,1.0,False,14478.85152216001
37616,301107.SZ,2023-03-17,2023-03-24,TAKE_PROFIT_DYN,5,197657.78666634,14313.34176192002,7.241476292599557,7.241476292599547,-9.769962616701378e-15,1.0,False,14313.341761919997
30103,300439.SZ,2022-09-16,2022-10-14,TAKE_PROFIT_DYN,15,398727.8682987599,28876.098981960095,7.242056870808873,7.242056870808877,4.440892098500626e-15,1.0,False,28876.098981960113
25185,000987.SZ,2022-04-26,2022-06-07,TAKE_PROFIT_DYN,26,199967.69408616,14481.823631940002,7.242081626295208,7.242081626295205,-3.552713678800501e-15,1.0,False,14481.823631939995
59062,300505.SZ,2024-07-24,2024-09-03,TAKE_PROFIT_DYN,29,598697.56490544,43358.913037439925,7.24220634575124,7.242206345751234,-5.329070518200751e-15,1.0,False,43358.913037439896
41126,300230.SZ,2023-06-20,2023-07-27,TAKE_PROFIT_DYN,25,399821.2445026799,28958.061982320098,7.242752200008722,7.2427522000087174,-4.440892098500626e-15,1.0,False,28958.061982320083
9581,002437.SZ,2021-01-27,2021-03-04,TAKE_PROFIT_DYN,21,599748.8881784399,43439.02863299998,7.242869389042671,7.242869389042661,-9.769962616701378e-15,1.0,False,43439.02863299992
15342,002289.SZ,2021-08-18,2021-09-14,TAKE_PROFIT_DYN,19,199431.0185868,14444.7979068,7.243004628446538,7.243004628446537,-1.7763568394002505e-15,1.0,False,14444.797906799997
11566,300336.SZ,2021-04-28,2021-06-09,TAKE_PROFIT_DYN,27,399704.0970522599,28952.487257760076,7.243480232321621,7.24348023232162,-1.7763568394002505e-15,1.0,False,28952.48725776007
50575,002906.SZ,2024-01-04,2024-03-19,TAKE_PROFIT_DYN,47,796382.3855987999,57688.45087896008,7.243813012712999,7.243813012712996,-2.6645352591003757e-15,1.0,False,57688.45087896006
5095,002921.SZ,2020-09-11,2020-10-16,TAKE_PROFIT_DYN,19,198419.7457242,14373.52150230002,7.243997541594961,7.243997541594971,9.769962616701378e-15,1.0,False,14373.521502300042
40407,601101.SH,2023-05-29,2023-07-03,TAKE_PROFIT_DYN,23,399592.9571633999,5210.62684380007,1.303983653963491,7.244641699983423,5.940658046019932,1.0586418996740756,True,28949.078004856565
51905,002469.SZ,2024-01-23,2024-03-19,TAKE_PROFIT_DYN,34,999159.61597452,72387.95247684023,7.244883732239058,7.24488373223906,2.6645352591003757e-15,1.0,False,72387.95247684026
21729,605366.SH,2022-01-26,2022-03-01,TAKE_PROFIT_DYN,19,199611.2454336,14464.119312000024,7.246144514844715,7.24614451484471,-4.440892098500626e-15,1.0,False,14464.119312000019
4138,601127.SH,2020-08-27,2020-09-18,TAKE_PROFIT_DYN,16,398818.98298242,28900.72228446009,7.246576396222855,7.246576396222859,4.440892098500626e-15,1.0,False,28900.72228446011
31817,688661.SH,2022-10-11,2022-11-03,TAKE_PROFIT_DYN,17,197496.58376447996,14311.91283840008,7.246663494426528,7.246663494426531,2.6645352591003757e-15,1.0,False,14311.912838400083
46183,301077.SZ,2023-10-16,2023-11-20,TAKE_PROFIT_DYN,25,596714.0683303799,43242.111053460045,7.246705473938715,7.246705473938708,-7.105427357601002e-15,1.0,False,43242.11105346001
32818,688385.SH,2022-11-30,2023-02-10,TAKE_PROFIT_DYN,46,391464.72637272,28368.831975120003,7.246842451932585,7.246842451932589,4.440892098500626e-15,1.0,False,28368.83197512002
41369,301092.SZ,2023-06-26,2023-07-04,TAKE_PROFIT_DYN,6,199172.69343972,14433.732913679996,7.246843261698619,7.246843261698621,1.7763568394002505e-15,1.0,False,14433.73291368
40009,603496.SH,2023-04-28,2023-05-26,TAKE_PROFIT_DYN,17,199539.15469488,14460.381714960036,7.246889332107147,7.246889332107154,7.105427357601002e-15,1.0,False,14460.38171496005
29656,603111.SH,2022-09-01,2022-09-13,TAKE_PROFIT_DYN,7,199916.6298129,14487.989548500016,7.247015699523939,7.247015699523951,1.1546319456101628e-14,1.0,False,14487.989548500043
58235,300516.SZ,2024-06-25,2024-07-29,TAKE_PROFIT_DYN,24,199901.610909,14445.63628200002,7.226373122413716,7.2470638742865745,0.020690751872858293,1.0001929632726572,True,14486.99742830305
35498,600318.SH,2023-02-20,2023-02-28,TAKE_PROFIT_DYN,6,199716.3777609,14474.724970860028,7.247640445486718,7.247640445486714,-4.440892098500626e-15,1.0,False,14474.724970860023
3591,600867.SH,2020-07-21,2020-08-21,TAKE_PROFIT_DYN,23,397960.90293959994,28842.87585060007,7.247665697194799,7.247665697194794,-5.329070518200751e-15,1.0,False,28842.875850600052
5443,603681.SH,2020-09-14,2020-10-30,TAKE_PROFIT_DYN,28,399476.81097323995,28953.286070760107,7.247801443148004,7.247801443148005,1.7763568394002505e-15,1.0,False,28953.286070760118
56548,002165.SZ,2024-06-04,2024-07-05,TAKE_PROFIT_DYN,22,399771.18148968,20333.45115252002,5.086272371297711,7.248819455465894,2.1625470841681826,1.0205787781350482,True,28978.69118116979
6524,600435.SH,2020-11-02,2020-11-24,TAKE_PROFIT_DYN,16,199316.87491716,14448.192296580062,7.248855523439756,7.248855523439746,-1.0658141036401503e-14,1.0,False,14448.19229658004
40960,300481.SZ,2023-06-12,2023-07-14,TAKE_PROFIT_DYN,22,398161.1549916,28864.12235831999,7.249356698025687,7.2493566980256885,1.7763568394002505e-15,1.0,False,28864.122358319997
30705,603360.SH,2022-09-19,2022-10-18,TAKE_PROFIT_DYN,16,199814.50126638,14485.355262719995,7.249401405260894,7.249401405260891,-2.6645352591003757e-15,1.0,False,14485.355262719992
28738,002368.SZ,2022-08-25,2022-09-16,TAKE_PROFIT_DYN,15,199607.24039256,14471.11757682002,7.249795923414512,7.249795923414504,-7.993605777301127e-15,1.0,False,14471.117576820003
36105,002730.SZ,2023-03-08,2023-03-29,TAKE_PROFIT_DYN,15,598650.5056732199,43400.98384308012,7.249803254450274,7.249803254450282,7.993605777301127e-15,1.0,False,43400.98384308017
39941,603421.SH,2023-04-27,2023-06-14,TAKE_PROFIT_DYN,31,399087.32073209994,28764.08638110006,7.207466859216223,7.251064853058931,0.043597993842707794,1.0004066693777958,True,28938.080446619868
28518,601128.SH,2022-08-04,2022-09-05,TAKE_PROFIT_DYN,22,199899.60838847997,14495.033560320007,7.251156556620519,7.251156556620519,0.0,1.0,False,14495.03356032001
23468,000629.SZ,2022-03-16,2022-04-15,TAKE_PROFIT_DYN,20,199899.60838847997,14495.033560320007,7.251156556620519,7.251156556620519,0.0,1.0,False,14495.03356032001
46856,600884.SH,2023-10-20,2023-10-27,TAKE_PROFIT_DYN,5,199571.19502319995,14471.588736000063,7.251341424456448,7.251341424456448,0.0,1.0,False,14471.588736000063
24174,605166.SH,2022-04-08,2022-06-06,TAKE_PROFIT_DYN,37,998084.2624552798,52609.121695440146,5.271010041378881,7.251355774830581,1.9803457334517,1.0188118811881188,True,72374.64080322615
38090,300197.SZ,2023-03-30,2023-04-07,TAKE_PROFIT_DYN,5,399815.23694111995,28994.00178168004,7.251850130451615,7.25185013045162,5.329070518200751e-15,1.0,False,28994.00178168006
38992,002458.SZ,2023-04-24,2023-05-22,TAKE_PROFIT_DYN,17,199248.78921948,14449.42932984003,7.251953392762374,7.251953392762367,-7.105427357601002e-15,1.0,False,14449.429329840017
17118,300771.SZ,2021-09-30,2021-11-15,TAKE_PROFIT_DYN,27,398398.45367321995,28894.21833438007,7.2525929927629935,7.252592992762996,2.6645352591003757e-15,1.0,False,28894.218334380083
30786,000848.SZ,2022-09-20,2022-12-01,TAKE_PROFIT_DYN,47,797387.6508998399,57832.25655672012,7.252715350113246,7.252715350113248,1.7763568394002505e-15,1.0,False,57832.25655672013
12965,603579.SH,2021-06-16,2021-06-22,TAKE_PROFIT_DYN,4,198609.98517360003,14405.778353879983,7.2533001506889265,7.253300150688924,-2.6645352591003757e-15,1.0,False,14405.77835387998
6365,000606.SZ,2020-11-02,2020-11-25,TAKE_PROFIT_DYN,17,199751.42186999996,14488.570183500036,7.253300150688954,7.253300150688946,-7.993605777301127e-15,1.0,False,14488.570183500018
14175,688377.SH,2021-07-20,2021-09-09,TAKE_PROFIT_DYN,37,199370.94297119995,14460.972906960058,7.253300150688966,7.253300150688968,2.6645352591003757e-15,1.0,False,14460.972906960063
37714,688678.SH,2023-03-17,2023-06-20,TAKE_PROFIT_DYN,63,796673.7523344599,43793.55285174004,5.497049792768196,7.253792953208693,1.7567431604404975,1.016652059596845,True,57789.06450690033
34196,002688.SZ,2022-12-21,2023-01-19,TAKE_PROFIT_DYN,20,199541.1572154,14474.34305460003,7.253813326829271,7.2538133268292615,-9.769962616701378e-15,1.0,False,14474.343054600013
26841,003041.SZ,2022-07-13,2022-08-03,TAKE_PROFIT_DYN,15,398128.11340302,28880.20234547998,7.2539972368755885,7.253997236875587,-1.7763568394002505e-15,1.0,False,28880.202345479975
48884,002748.SZ,2023-12-11,2023-12-21,TAKE_PROFIT_DYN,8,199751.42186999996,14491.010041200032,7.254521597663976,7.2545215976639765,8.881784197001252e-16,1.0,False,14491.010041200032
5278,600791.SH,2020-09-11,2020-10-23,TAKE_PROFIT_DYN,24,399659.04034056,28994.550745679997,7.254821690252014,7.254821690252022,7.993605777301127e-15,1.0,False,28994.55074568003
32508,600602.SH,2022-11-28,2022-12-01,TAKE_PROFIT_DYN,3,200026.76844149997,14512.545990000011,7.255301929373702,7.255301929373692,-9.769962616701378e-15,1.0,False,14512.545989999995
41412,601003.SH,2023-06-26,2023-07-27,TAKE_PROFIT_DYN,23,199895.60334743996,14503.029566400071,7.255301929373732,7.255301929373736,4.440892098500626e-15,1.0,False,14503.029566400084
14535,600567.SH,2021-07-27,2021-09-02,TAKE_PROFIT_DYN,27,399757.1638460399,29004.183296280095,7.2554505383299635,7.255450538329966,2.6645352591003757e-15,1.0,False,29004.18329628011
19334,300975.SZ,2021-12-27,2022-01-19,TAKE_PROFIT_DYN,16,199306.86231455996,14461.19812296005,7.255745213697851,7.255745213697851,0.0,1.0,False,14461.19812296005
38471,300648.SZ,2023-04-13,2023-05-22,TAKE_PROFIT_DYN,24,793993.3786184399,57612.70999440027,7.256069325747681,7.256069325747672,-9.769962616701378e-15,1.0,False,57612.70999440019
34403,603331.SH,2022-12-22,2023-01-16,TAKE_PROFIT_DYN,16,397820.7265032,28866.31655958004,7.256111770070846,7.256111770070839,-7.105427357601002e-15,1.0,False,28866.316559580016
22980,000987.SZ,2022-03-10,2022-04-01,TAKE_PROFIT_DYN,16,399547.9004517,28991.94813090004,7.256188331392516,7.256188331392521,5.329070518200751e-15,1.0,False,28991.948130900062
3191,002531.SZ,2020-06-15,2020-07-06,TAKE_PROFIT_DYN,13,399324.6194137199,28975.771266480093,7.25619454894159,7.256194548941597,7.105427357601002e-15,1.0,False,28975.771266480122
22051,605300.SH,2022-01-28,2022-04-21,TAKE_PROFIT_DYN,52,795725.5588682399,57742.31493576011,7.256561548417142,7.25656154841714,-2.6645352591003757e-15,1.0,False,57742.314935760085
24743,600539.SH,2022-04-21,2022-06-29,TAKE_PROFIT_DYN,45,399665.0479021199,29002.51156176004,7.256704511439516,7.256704511439516,0.0,1.0,False,29002.511561760035
59951,002669.SZ,2024-08-23,2024-09-25,TAKE_PROFIT_DYN,21,199916.6298129,14508.48015738008,7.257265276509725,7.257265276509717,-7.993605777301127e-15,1.0,False,14508.480157380065
15940,000700.SZ,2021-09-16,2021-11-05,TAKE_PROFIT_DYN,29,599199.1962956999,43485.85892070003,7.257329313779673,7.25732931377967,-2.6645352591003757e-15,1.0,False,43485.85892070002
15592,300333.SZ,2021-08-30,2021-11-15,TAKE_PROFIT_DYN,48,998524.81696968,72470.60633952008,7.257767168917609,7.257767168917617,7.993605777301127e-15,1.0,False,72470.60633952016
50205,300977.SZ,2023-12-26,2024-01-08,TAKE_PROFIT_DYN,8,198630.01037879995,14416.529101920052,7.25798134653813,7.257981346538123,-7.105427357601002e-15,1.0,False,14416.529101920038
13473,300157.SZ,2021-07-02,2021-08-10,TAKE_PROFIT_DYN,27,399620.99245067994,29004.661880280066,7.258042602419025,7.258042602419024,-1.7763568394002505e-15,1.0,False,29004.66188028006
44017,600579.SH,2023-08-17,2023-09-01,TAKE_PROFIT_DYN,11,399059.2854448199,28964.391146460024,7.258167446016009,7.258167446016017,7.993605777301127e-15,1.0,False,28964.39114646005
47157,002196.SZ,2023-10-24,2023-10-27,TAKE_PROFIT_DYN,3,199646.2895427,14491.327088700024,7.258500582151138,7.2585005821511395,1.7763568394002505e-15,1.0,False,14491.327088700027
15159,600879.SH,2021-07-29,2021-08-05,TAKE_PROFIT_DYN,5,199429.01606628,14475.734923860027,7.258590153726193,7.258590153726185,-7.993605777301127e-15,1.0,False,14475.73492386001
17030,002826.SZ,2021-09-30,2021-11-04,TAKE_PROFIT_DYN,20,199695.35129544,14495.751436319988,7.258932840591865,7.25893284059187,4.440892098500626e-15,1.0,False,14495.751436319995
22185,603777.SH,2022-02-14,2022-04-06,TAKE_PROFIT_DYN,35,398617.72967016,28936.350547560025,7.259172985482527,7.2591729854825315,4.440892098500626e-15,1.0,False,28936.35054756004
43751,002432.SZ,2023-08-16,2023-08-30,TAKE_PROFIT_DYN,10,792633.6671853599,57540.03736536007,7.259348138678565,7.259348138678567,2.6645352591003757e-15,1.0,False,57540.03736536009
14570,603139.SH,2021-07-27,2021-08-27,TAKE_PROFIT_DYN,23,398408.46627582,28922.11989966,7.259413980333712,7.259413980333718,5.329070518200751e-15,1.0,False,28922.11989966002
23349,300706.SZ,2022-03-15,2022-06-06,TAKE_PROFIT_DYN,53,598335.1086913199,43118.73381024005,7.206452234526144,7.259877376835688,0.05342514230954443,1.0004983388704318,True,43438.395193546356
19426,300411.SZ,2021-12-28,2022-03-04,TAKE_PROFIT_DYN,42,599686.81004232,43539.02093700005,7.260293241054859,7.26029324105486,1.7763568394002505e-15,1.0,False,43539.02093700007
45082,300489.SZ,2023-08-28,2023-09-05,TAKE_PROFIT_DYN,6,198646.03054296,14422.470234479988,7.26038682729224,7.260386827292242,2.6645352591003757e-15,1.0,False,14422.470234479993
37665,601699.SH,2023-03-17,2023-05-09,TAKE_PROFIT_DYN,33,398914.1027071199,28963.245678840147,7.260521872325174,7.260521872325176,2.6645352591003757e-15,1.0,False,28963.245678840158
39634,002072.SZ,2023-04-26,2023-07-05,TAKE_PROFIT_DYN,45,599224.2278021999,43510.71447720006,7.261174107860451,7.261174107860446,-4.440892098500626e-15,1.0,False,43510.71447720003
22637,300206.SZ,2022-03-09,2022-04-06,TAKE_PROFIT_DYN,18,399875.31255672,29037.691257119994,7.261686417063111,7.261686417063107,-4.440892098500626e-15,1.0,False,29037.69125711998
