ts_code,date,level,avg_cost,entry_date,adjT,pstar_raw,threshold,eff_threshold,early_exit_pct,high_raw,close_raw,gap_raw,gap_legal,gap_eff,pct_legal,pct_eff,triggered,hold_days,float_pnl,adj_changed,pstar_old
000858.SZ,2023-05-12,2,180.0218,2023-04-11,17.9972,180.9972579038978,181.0,181.0,0.0,174.5,169.37,6.497257903897804,6.5,6.5,0.03591160220994475,0.03591160220994475,False,20,-22368.84,False,180.9972579038978
600519.SH,2023-05-12,1,1692.1298,2023-04-13,7.6508,1780.867426143941,1780.8700000000001,1780.8700000000001,0.0,1729.88,1706.4,50.987426143940866,50.99000000000001,50.99000000000001,0.028632073087872783,0.028632073087872783,False,18,1427.02,False,1780.867426143941
300014.SZ,2023-05-15,5,67.0654,2023-02-21,17.8294,71.03844265600411,71.04,71.04,0.0,70.75,70.36,0.2884426560041078,0.29000000000000625,0.29000000000000625,0.004082207207207295,0.004082207207207295,False,55,48431.12,False,71.03844265600411
000858.SZ,2023-05-15,2,180.0218,2023-04-11,17.9972,180.71288769922992,180.72,180.72,0.0,172.49,172.44,8.222887699229915,8.22999999999999,8.22999999999999,0.045540061974324864,0.045540061974324864,False,21,-15921.84,False,180.71288769922992
600519.SH,2023-05-15,1,1692.1298,2023-04-13,7.6508,1778.7219574120982,1778.73,1778.73,0.0,1717.0,1716.3,61.72195741209816,61.73000000000002,61.73000000000002,0.034704536382700026,0.034704536382700026,False,19,2417.02,False,1778.7219574120982
300014.SZ,2023-05-16,5,67.0654,2023-02-21,17.8294,71.84088623064454,71.85000000000001,71.85000000000001,0.0,71.12,70.25,0.7208862306445383,0.730000000000004,0.730000000000004,0.010160055671537981,0.010160055671537981,False,56,46814.12,False,71.84088623064454
000858.SZ,2023-05-16,2,180.0218,2023-04-11,17.9972,179.87157985589468,179.88,179.88,0.0,172.36,170.49,7.5115798558946665,7.519999999999982,7.519999999999982,0.041805648209917626,0.041805648209917626,False,22,-20016.84,False,179.87157985589468
600519.SH,2023-05-16,1,1692.1298,2023-04-13,7.6508,1779.0523651854437,1779.06,1779.06,0.0,1719.99,1703.29,59.062365185443696,59.069999999999936,59.069999999999936,0.03320292738862092,0.03320292738862092,False,20,1116.02,False,1779.0523651854437
300014.SZ,2023-05-17,5,67.0654,2023-02-21,17.8294,72.16025652210416,72.17,72.17,0.0,71.3,69.06,0.8602565221041658,0.8700000000000045,0.8700000000000045,0.012054870444783214,0.012054870444783214,False,57,29321.12,False,72.16025652210416
000858.SZ,2023-05-17,2,180.0218,2023-04-11,17.9972,179.43708792876058,179.44,179.44,0.0,170.9,169.34,8.53708792876057,8.539999999999992,8.539999999999992,0.04759251003120816,0.04759251003120816,False,23,-22431.84,False,179.43708792876058
600519.SH,2023-05-17,1,1692.1298,2023-04-13,7.6508,1780.2499996885206,1780.25,1780.25,0.0,1713.0,1701.0,67.24999968852057,67.25,67.25,0.03777559331554557,0.03777559331554557,False,21,887.02,False,1780.2499996885206
300014.SZ,2023-05-18,5,67.0654,2023-02-21,17.8294,72.17869435542657,72.18,72.18,0.0,69.66,68.13,2.5186943554265753,2.5200000000000102,2.5200000000000102,0.034912718204488914,0.034912718204488914,False,58,15650.12,False,72.17869435542657
000858.SZ,2023-05-18,2,180.0218,2023-04-11,17.9972,178.2531176034599,178.26,178.26,0.0,170.71,168.66,7.543117603459905,7.549999999999983,7.549999999999983,0.04235386514080547,0.04235386514080547,False,24,-23859.84,False,178.2531176034599
600519.SH,2023-05-18,1,1692.1298,2023-04-13,7.6508,1779.3648597685465,1779.3700000000001,1779.3700000000001,0.0,1705.4,1691.0,73.96485976854638,73.97000000000003,73.97000000000003,0.041570893068895186,0.041570893068895186,False,22,-112.98,False,1779.3648597685465
300014.SZ,2023-05-19,5,67.0654,2023-02-21,17.8294,72.22092421840318,72.23,72.23,0.0,68.87,67.99,3.350924218403179,3.3599999999999994,3.3599999999999994,0.046518067285061596,0.046518067285061596,False,59,13592.12,False,72.22092421840318
000858.SZ,2023-05-19,2,180.0218,2023-04-11,17.9972,176.74658577064628,176.75,176.75,0.0,171.26,170.8,5.486585770646286,5.490000000000009,5.490000000000009,0.031060820367751114,0.031060820367751114,False,25,-19365.84,False,176.74658577064628
600519.SH,2023-05-19,1,1692.1298,2023-04-13,7.6508,1777.8720218287701,1777.88,1777.88,0.0,1704.33,1699.5,73.5420218287702,73.55000000000018,73.55000000000018,0.0413694962539655,0.0413694962539655,False,23,737.02,False,1777.8720218287701
300014.SZ,2023-05-22,5,67.0654,2023-02-21,17.8294,72.30147883100008,72.31,72.31,0.0,69.7,68.3,2.6014788310000796,2.6099999999999994,2.6099999999999994,0.03609459272576406,0.03609459272576406,False,60,18149.12,False,72.30147883100008
000858.SZ,2023-05-22,2,180.0218,2023-04-11,17.9972,175.64907010002426,175.65,175.65,0.0,179.06,177.61,-3.4109298999757414,-3.4099999999999966,-3.4099999999999966,-0.019413606604042108,-0.019413606604042108,True,26,-5064.84,False,175.64907010002426
600519.SH,2023-05-22,1,1692.1298,2023-04-13,7.6508,1773.6252619373938,1773.63,1773.63,0.0,1752.0,1746.0,21.625261937393816,21.63000000000011,21.63000000000011,0.0121953282251654,0.0121953282251654,False,24,5387.02,False,1773.6252619373938
300014.SZ,2023-05-23,5,67.0654,2023-02-21,17.8294,72.58831518780211,72.59,72.59,0.0,68.88,67.02,3.708315187802114,3.710000000000008,3.710000000000008,0.051108968177435016,0.051108968177435016,False,61,-666.88,False,72.58831518780211
600519.SH,2023-05-23,1,1692.1298,2023-04-13,7.6508,1774.3243490370264,1774.33,1774.33,0.0,1754.0,1724.55,20.324349037026423,20.329999999999927,20.329999999999927,0.011457846060202965,0.011457846060202965,False,25,3242.02,False,1774.3243490370264
300014.SZ,2023-05-24,5,67.0654,2023-02-21,17.8294,72.5728797948164,72.58,72.58,0.0,68.88,67.37,3.692879794816406,3.700000000000003,3.700000000000003,0.0509782309176082,0.0509782309176082,False,62,4478.12,False,72.5728797948164
600519.SH,2023-05-24,1,1692.1298,2023-04-13,7.6508,1774.2746182610717,1774.28,1774.28,0.0,1733.55,1710.9,40.72461826107178,40.73000000000002,40.73000000000002,0.02295579051784387,0.02295579051784387,False,26,1877.02,False,1774.2746182610717
600809.SH,2023-05-24,1,221.2785,2023-05-23,6.2321,253.0977511463108,253.1,253.1,0.0,219.11,215.4,33.987751146310785,33.98999999999998,33.98999999999998,0.13429474516001574,0.13429474516001574,False,1,-5290.67,False,253.0977511463108
300014.SZ,2023-05-25,5,67.0654,2023-02-21,17.8294,72.41714694494632,72.42,72.42,0.0,68.88,67.8,3.537146944946329,3.5400000000000063,3.5400000000000063,0.048881524440762304,0.048881524440762304,False,63,10799.12,False,72.41714694494632
600519.SH,2023-05-25,1,1692.1298,2023-04-13,7.6508,1773.976039042101,1773.98,1773.98,0.0,1710.0,1701.0,63.97603904210109,63.98000000000002,63.98000000000002,0.036065795555755994,0.036065795555755994,False,27,887.02,False,1773.976039042101
600809.SH,2023-05-25,2,218.2097,2023-05-23,6.2321,254.87718042466477,254.88,254.88,0.0,219.13,215.65,35.747180424664776,35.75,35.75,0.14026208411801633,0.14026208411801633,False,2,-4607.38,False,254.87718042466477
300014.SZ,2023-05-26,5,67.0654,2023-02-21,17.8294,71.72556412233817,71.73,71.73,0.0,67.5,66.03,4.22556412233817,4.230000000000004,4.230000000000004,0.058971141781681356,0.058971141781681356,False,64,-15219.88,False,71.72556412233817
600519.SH,2023-05-26,1,1692.1298,2023-04-13,7.6508,1773.9535980353348,1773.96,1773.96,0.0,1705.0,1690.56,68.95359803533484,68.96000000000004,68.96000000000004,0.03887348080001806,0.03887348080001806,False,28,-156.98,False,1773.9535980353348
600809.SH,2023-05-26,2,218.2097,2023-05-23,6.2321,255.39033944144063,255.4,255.4,0.0,219.08,217.36,36.31033944144062,36.31999999999999,36.31999999999999,0.1422083007047768,0.1422083007047768,False,3,-1529.38,False,255.39033944144063
300014.SZ,2023-05-29,5,67.0654,2023-02-21,17.8294,71.70758805098731,71.71000000000001,71.71000000000001,0.0,66.2,64.7,5.507588050987309,5.510000000000005,5.510000000000005,0.07683726119090789,0.07683726119090789,False,65,-34770.88,False,71.70758805098731
600519.SH,2023-05-29,1,1692.1298,2023-04-13,7.6508,1772.6682420756308,1772.67,1772.67,0.0,1698.35,1689.0,74.3182420756309,74.32000000000016,74.32000000000016,0.04192545707886982,0.04192545707886982,False,29,-312.98,False,1772.6682420756308
600809.SH,2023-05-29,2,218.2097,2023-05-23,6.2321,255.23373729194813,255.24,255.24,0.0,218.49,214.11,36.74373729194812,36.75,36.75,0.14398213446168312,0.14398213446168312,False,4,-7379.38,False,255.23373729194813
300014.SZ,2023-05-30,5,67.0654,2023-02-21,17.8294,71.73850616804252,71.74,71.74,0.0,66.07,65.22,5.668506168042526,5.670000000000002,5.670000000000002,0.07903540563144693,0.07903540563144693,False,66,-27126.88,False,71.73850616804252
600519.SH,2023-05-30,1,1692.1298,2023-04-13,7.6508,1767.192740093734,1767.2,1767.2,0.0,1698.89,1668.29,68.30274009373397,68.30999999999995,68.30999999999995,0.038654368492530525,0.038654368492530525,False,30,-2383.98,False,1767.192740093734
600809.SH,2023-05-30,2,218.2097,2023-05-23,6.2321,254.30459593389546,254.31,254.31,0.0,215.5,210.69,38.804595933895456,38.81,38.81,0.15260902048680744,0.15260902048680744,False,5,-13535.38,False,254.30459593389546
300014.SZ,2023-05-31,5,67.0654,2023-02-21,17.8294,71.74805965569206,71.75,71.75,0.0,65.5,64.0,6.24805965569206,6.25,6.25,0.08710801393728224,0.08710801393728224,False,67,-45060.88,False,71.74805965569206
600519.SH,2023-05-31,1,1692.1298,2023-04-13,7.6508,1762.4747787269202,1762.48,1762.48,0.0,1665.72,1628.9,96.75477872692022,96.75999999999999,96.75999999999999,0.05489991375788661,0.05489991375788661,False,31,-6322.98,False,1762.4747787269202
600809.SH,2023-05-31,2,218.2097,2023-05-23,6.2321,252.0757291325994,252.08,252.08,0.0,211.8,209.83,40.275729132599395,40.28,40.28,0.15979054268486195,0.15979054268486195,False,6,-15083.38,False,252.0757291325994
300014.SZ,2023-06-01,5,67.0654,2023-02-21,17.83,71.83068078565893,71.84,71.84,0.0,65.3,63.48,6.53068078565893,6.540000000000006,6.540000000000006,0.09103563474387535,0.09103563474387535,False,68,-52704.88,True,71.83309805200047
600519.SH,2023-06-01,2,1656.0845,2023-04-13,7.651,1768.6551839845117,1768.66,1768.66,0.0,1674.99,1635.92,93.66518398451171,93.67000000000007,93.67000000000007,0.052960998722196506,0.052960998722196506,False,32,-4032.89,True,1768.7014185007183
600809.SH,2023-06-01,2,218.2097,2023-05-23,6.233,251.53046376327424,251.54,251.54,0.0,219.99,212.41,31.540463763274232,31.549999999999983,31.549999999999983,0.12542736741671298,0.12542736741671298,False,7,-10439.38,True,251.56678818319855
300014.SZ,2023-06-02,5,67.0654,2023-02-21,17.83,71.90007974550751,71.91,71.91,0.0,65.83,65.65,6.070079745507513,6.079999999999998,6.079999999999998,0.0845501321095814,0.0845501321095814,False,69,-20805.88,True,71.90277161479372
600519.SH,2023-06-02,2,1656.0845,2023-04-13,7.651,1767.8113074476967,1767.82,1767.82,0.0,1673.15,1670.6,94.66130744769657,94.66999999999985,94.66999999999985,0.05355183220011078,0.05355183220011078,False,33,2903.11,True,1767.8673130001916
600809.SH,2023-06-02,2,218.2097,2023-05-23,6.233,249.84926265628488,249.85,249.85,0.0,216.8,216.13,33.04926265628487,33.04999999999998,33.04999999999998,0.13227936762057227,0.13227936762057227,False,8,-3743.38,True,249.88840765231276
300014.SZ,2023-06-05,5,67.0654,2023-02-21,17.83,71.801243639919,71.81,71.81,0.0,65.5,63.2,6.301243639918994,6.310000000000002,6.310000000000002,0.08787077008773155,0.08787077008773155,False,70,-56820.88,True,71.80398292834488
600519.SH,2023-06-05,2,1656.0845,2023-04-13,7.651,1765.8339273669358,1765.8400000000001,1765.8400000000001,0.0,1682.88,1665.0,82.95392736693566,82.96000000000004,82.96000000000004,0.04698047388211844,0.04698047388211844,False,34,1783.11,True,1765.8920500275522
600809.SH,2023-06-05,2,218.2097,2023-05-23,6.233,248.68084508774513,248.69,248.69,0.0,216.13,212.0,32.55084508774513,32.56,32.56,0.13092605251517955,0.13092605251517955,False,9,-11177.38,True,248.72086408290247
300014.SZ,2023-06-06,5,67.0654,2023-02-21,17.83,71.71184502290578,71.72,71.72,0.0,63.38,62.67,8.331845022905775,8.339999999999996,8.339999999999996,0.11628555493586164,0.11628555493586164,False,71,-64611.88,True,71.714947113596
600519.SH,2023-06-06,2,1656.0845,2023-04-13,7.651,1763.3833837167408,1763.39,1763.39,0.0,1684.0,1666.99,79.38338371674081,79.3900000000001,79.3900000000001,0.04502123750276461,0.04502123750276461,False,35,2181.11,True,1763.4434027192308
600809.SH,2023-06-06,2,218.2097,2023-05-23,6.233,245.91113210214263,245.92000000000002,245.92000000000002,0.0,214.52,210.7,31.39113210214262,31.400000000000006,31.400000000000006,0.12768379960962917,0.12768379960962917,False,10,-13517.38,True,245.95242888343705
300014.SZ,2023-06-07,5,67.0654,2023-02-21,17.83,71.97557833054506,71.98,71.98,0.0,62.7,60.02,9.27557833054506,9.280000000000001,9.280000000000001,0.12892470130591832,0.12892470130591832,False,72,-103566.88,True,71.97893014504623
600519.SH,2023-06-07,2,1656.0845,2023-04-13,7.651,1759.4965910263418,1759.5,1759.5,0.0,1678.8,1650.9,80.69659102634182,80.70000000000005,80.70000000000005,0.04586530264279628,0.04586530264279628,False,36,-1036.89,True,1759.5573452632223
600809.SH,2023-06-07,2,218.2097,2023-05-23,6.233,243.6950858542719,243.70000000000002,243.70000000000002,0.0,212.0,205.92,31.695085854271895,31.700000000000017,31.700000000000017,0.13007796471070995,0.13007796471070995,False,11,-22121.38,True,243.7373080295263
300014.SZ,2023-06-08,5,67.0654,2023-02-21,17.83,72.54675187756179,72.55,72.55,0.0,61.15,59.69,11.39675187756179,11.399999999999999,11.399999999999999,0.15713301171605787,0.15713301171605787,False,73,-108417.88,True,72.55022238421985
600519.SH,2023-06-08,2,1656.0845,2023-04-13,7.651,1757.5739153471973,1757.58,1757.58,0.0,1675.0,1668.0,82.57391534719727,82.57999999999993,82.57999999999993,0.04698505900158168,0.04698505900158168,False,37,2383.11,True,1757.6360268916383
600809.SH,2023-06-08,2,218.2097,2023-05-23,6.233,241.8403371189892,241.85,241.85,0.0,209.5,208.01,32.3403371189892,32.349999999999994,32.349999999999994,0.13376059541037832,0.13376059541037832,False,12,-18359.38,True,241.88370130594504
300014.SZ,2023-06-09,5,67.0654,2023-02-21,17.83,73.03918155921922,73.04,73.04,0.0,60.6,58.62,12.439181559219215,12.440000000000005,12.440000000000005,0.1703176341730559,0.1703176341730559,False,74,-124146.88,True,73.04271693682836
600519.SH,2023-06-09,2,1656.0845,2023-04-13,7.651,1755.4679764352702,1755.47,1755.47,0.0,1677.97,1666.0,77.49797643527017,77.5,77.5,0.044147721123118024,0.044147721123118024,False,38,1983.11,True,1755.529196848478
600809.SH,2023-06-09,2,218.2097,2023-05-23,6.233,239.76378734145248,239.77,239.77,0.0,209.41,204.2,30.353787341452488,30.360000000000014,30.360000000000014,0.1266213454560621,0.1266213454560621,False,13,-25217.38,True,239.80717941535923
300014.SZ,2023-06-12,5,67.0654,2023-02-21,17.83,72.91248441892942,72.92,72.92,0.0,59.39,58.92,13.522484418929423,13.530000000000001,13.530000000000001,0.18554580362040593,0.18554580362040593,False,75,-119736.88,True,72.91600426469846
600519.SH,2023-06-12,2,1656.0845,2023-04-13,7.651,1751.3380016196136,1751.3400000000001,1751.3400000000001,0.0,1708.0,1696.0,43.33800161961358,43.340000000000146,43.340000000000146,0.024746765333972926,0.024746765333972926,False,39,7983.11,True,1751.397679781133
600809.SH,2023-06-12,2,218.2097,2023-05-23,6.233,237.06241510934976,237.07,237.07,0.0,208.03,206.05,29.032415109349756,29.039999999999992,29.039999999999992,0.12249546547433245,0.12249546547433245,False,14,-21887.38,True,237.1057567382667
300014.SZ,2023-06-13,5,67.0654,2023-02-21,17.83,72.46390139941488,72.47,72.47,0.0,59.14,57.71,13.32390139941488,13.329999999999998,13.329999999999998,0.18393818131640677,0.18393818131640677,False,76,-137523.88,True,72.46736720927103
600519.SH,2023-06-13,2,1656.0845,2023-04-13,7.651,1750.4201682992052,1750.43,1750.43,0.0,1704.61,1699.0,45.810168299205316,45.820000000000164,45.820000000000164,0.026176425221231446,0.026176425221231446,False,40,8583.11,True,1750.474592299445
600809.SH,2023-06-13,2,218.2097,2023-05-23,6.233,233.97019480403665,233.98000000000002,233.98000000000002,0.0,207.57,204.8,26.40019480403666,26.410000000000025,26.410000000000025,0.11287289511924106,0.11287289511924106,False,15,-24137.38,True,234.01269868382985
300014.SZ,2023-06-14,5,67.0654,2023-02-21,17.83,72.2646854779135,72.27,72.27,0.0,58.07,55.6,14.194685477913502,14.199999999999996,14.199999999999996,0.19648540196485398,0.19648540196485398,False,77,-168540.88,True,72.26803693884244
600519.SH,2023-06-14,2,1656.0845,2023-04-13,7.651,1750.1665461684013,1750.17,1750.17,0.0,1734.24,1726.88,15.926546168401273,15.930000000000064,15.930000000000064,0.009101972951199062,0.009101972951199062,False,41,14159.11,True,1750.2152849212225
600809.SH,2023-06-14,2,218.2097,2023-05-23,6.233,231.35562229786908,231.36,231.36,0.0,213.0,210.83,18.355622297869076,18.360000000000014,18.360000000000014,0.0793568464730291,0.0793568464730291,False,16,-13283.38,True,231.39675471316542
300014.SZ,2023-06-15,5,67.0654,2023-02-21,17.83,72.40196747350926,72.41,72.41,0.0,60.39,60.09,12.011967473509259,12.019999999999996,12.019999999999996,0.16599917138516776,0.16599917138516776,False,78,-102537.88,True,72.4051353851758
600519.SH,2023-06-15,2,1656.0845,2023-04-13,7.651,1755.9945660879764,1756.0,1756.0,0.0,1755.65,1755.0,0.34456608797631816,0.34999999999990905,0.34999999999990905,0.00019931662870154273,0.00019931662870154273,False,42,19783.11,True,1756.0348627081783
600809.SH,2023-06-15,2,218.2097,2023-05-23,6.233,228.85661933975757,228.86,228.86,0.0,219.86,219.57,8.996619339757558,9.0,9.0,0.03932535174342393,0.03932535174342393,False,17,2448.62,True,228.89486365237494
300014.SZ,2023-06-16,5,67.0654,2023-02-21,17.83,71.75279851185651,71.76,71.76,0.0,61.0,60.99,10.752798511856511,10.760000000000005,10.760000000000005,0.14994425863991087,0.14994425863991087,False,79,-89307.88,True,71.75579458820818
600519.SH,2023-06-16,2,1656.0845,2023-04-13,7.651,1767.964070819173,1767.97,1767.97,0.0,1800.0,1797.69,-32.035929180827,-32.02999999999997,-32.02999999999997,-0.018116823249263263,-0.018116823249263263,True,43,28321.11,True,1767.9935286617376
600809.SH,2023-06-16,2,218.2097,2023-05-23,6.233,224.61181308261217,224.62,224.62,0.0,222.2,219.97,2.411813082612184,2.420000000000016,2.420000000000016,0.010773751224289982,0.010773751224289982,False,18,3168.62,True,224.64336112402356
300014.SZ,2023-06-19,5,67.0654,2023-02-21,17.877,70.6995922116985,70.7,70.7,0.0,61.5,60.01,9.199592211698501,9.200000000000003,9.200000000000003,0.13012729844413015,0.13012729844413015,False,80,-103713.88,True,70.88872394516595
600809.SH,2023-06-19,2,218.2097,2023-05-23,6.233,223.02740084115473,223.03,223.03,0.0,221.0,215.03,2.02740084115473,2.030000000000001,2.030000000000001,0.00910191454064476,0.00910191454064476,False,19,-5723.38,True,223.0497837398838
