round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
24,002594.SZ,,2021-05-06,2021-05-26,TAKE_PROFIT_DYN,2,2500,78437.92865940009,20.86,14
25,600031.SH,,2021-05-14,2021-06-01,TAKE_PROFIT_DYN,1,7200,24370.67986127999,12.23,12
26,002340.SZ,,2021-06-08,2021-07-05,TAKE_PROFIT_DYN,3,63100,18415.055995380157,3.08,18
27,000661.SZ,,2021-05-25,2021-07-19,TAKE_PROFIT_DYN,3,1300,10265.300917560002,1.99,38
28,600031.SH,,2021-06-15,2021-08-02,TAKE_PROFIT_DYN,3,22300,7979.596936740214,1.34,34
29,002241.SZ,,2021-07-23,2021-08-05,TAKE_PROFIT_DYN,1,5200,17197.536236400047,8.61,9
30,000333.SZ,,2021-07-06,2021-08-16,TAKE_PROFIT_DYN,2,5900,52727.32608498004,13.5,29
31,002460.SZ,,2021-08-17,2021-08-24,TAKE_PROFIT_DYN,1,1200,41767.99197552001,21.34,5
32,600519.SH,,2021-08-23,2021-09-13,TAKE_PROFIT_DYN,1,100,13729.513269780029,8.92,15
33,300750.SZ,,2021-08-17,2021-09-14,TAKE_PROFIT_DYN,1,400,15947.665321680019,8.21,20
34,000858.SZ,,2021-09-17,2021-09-27,TAKE_PROFIT_DYN,2,2000,36239.54992200009,9.26,4
35,600111.SH,,2021-09-30,2021-10-25,TAKE_PROFIT_DYN,1,4600,40202.70692436001,20.46,12
36,002466.SZ,,2021-09-23,2021-11-09,TAKE_PROFIT_DYN,2,3800,20545.878086640034,5.28,28
37,601919.SH,,2021-09-29,2021-11-29,TAKE_PROFIT_DYN,2,24700,2471.317856280133,0.62,38
38,600030.SH,,2021-11-17,2021-12-06,TAKE_PROFIT_DYN,1,8300,12634.460350380017,6.36,13
39,000651.SZ,,2021-10-28,2021-12-07,TAKE_PROFIT_DYN,2,11100,6244.073973000108,1.58,28
40,300750.SZ,,2021-12-21,2022-01-28,TAKE_PROFIT_DYN,2,600,6548.417583120114,1.85,27
41,601012.SH,,2021-12-02,2022-02-28,TAKE_PROFIT_DYN,4,9600,8650.86915492022,1.19,56
42,002594.SZ,,2021-12-17,2022-03-01,TAKE_PROFIT_DYN,3,2200,-21781.08946331998,-3.75,46
43,000002.SZ,,2022-03-07,2022-03-31,TAKE_PROFIT_DYN,3,22300,26075.907086380117,6.45,18
44,000858.SZ,,2022-02-07,2022-04-14,TAKE_PROFIT_DYN,5,4800,-56011.16186063993,-6.42,46
45,601012.SH,,2022-04-01,2022-05-19,TAKE_PROFIT_DYN,2,5700,32134.94694360008,8.07,29
46,300014.SZ,,2022-03-04,2022-06-01,TAKE_PROFIT_DYN,4,9300,140820.8857538402,21.62,58
47,300122.SZ,,2022-04-15,2022-06-15,TAKE_PROFIT_DYN,4,7400,-77538.79308365984,-10.03,39
48,002241.SZ,,2022-06-24,2022-08-01,TAKE_PROFIT_DYN,1,6200,3628.53662040006,1.82,26
49,300059.SZ,,2022-08-03,2022-08-17,TAKE_PROFIT_DYN,1,9400,20681.001220319973,10.35,10
50,002466.SZ,,2022-08-22,2022-08-23,TAKE_PROFIT_DYN,1,1800,22047.303530880017,11.24,1
51,600036.SH,,2022-07-14,2022-08-31,TAKE_PROFIT_DYN,3,16800,-17969.95006127993,-3.04,34
52,300274.SZ,,2022-09-01,2022-10-12,TAKE_PROFIT_DYN,2,3500,44445.70576530002,11.52,23
53,002594.SZ,,2022-07-13,2022-10-18,TAKE_PROFIT_DYN,5,3300,-19207.040666219895,-2.05,63
54,002271.SZ,,2022-08-24,2022-11-02,TAKE_PROFIT_DYN,3,13000,-57045.11929875985,-13.89,44
55,600519.SH,,2022-10-13,2022-11-29,TAKE_PROFIT_DYN,4,400,13393.85013990011,2.15,33
56,000568.SZ,,2022-10-20,2022-12-01,TAKE_PROFIT_DYN,4,4200,66879.16965827998,8.9,30
57,002241.SZ,,2022-11-14,2022-12-20,TAKE_PROFIT_DYN,1,11800,15782.587603200023,7.92,26
58,300274.SZ,,2022-12-07,2022-12-30,TAKE_PROFIT_DYN,2,3800,38798.808619860036,9.94,17
59,601012.SH,,2022-12-23,2023-01-17,TAKE_PROFIT_DYN,1,4900,19840.342510799965,10.06,16
60,000625.SZ,,2022-12-29,2023-01-18,TAKE_PROFIT_DYN,1,16200,19343.14072488001,9.72,13
61,002709.SZ,,2023-01-03,2023-01-30,TAKE_PROFIT_DYN,2,9100,54524.12935788004,13.81,14
62,300750.SZ,,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,1300,10722.332249460102,2.07,29
63,300059.SZ,,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,20500,20327.910781500046,5.11,18
64,300014.SZ,,2023-02-21,2023-04-18,TAKE_PROFIT_DYN,3,8500,-3164.1114565799944,-0.53,39
65,600036.SH,,2023-04-28,2023-05-08,TAKE_PROFIT_DYN,1,6100,17318.43307656003,8.74,3
66,000858.SZ,,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,2100,-15524.531477279961,-4.11,26
67,600519.SH,,2023-04-13,2023-05-22,TAKE_PROFIT_DYN,1,100,5095.407405780017,3.01,24
68,688981.SH,,2023-05-10,2023-06-05,TAKE_PROFIT_DYN,1,3800,13026.097600559995,6.55,18
69,600809.SH,,2023-05-23,2023-06-16,TAKE_PROFIT_DYN,2,1800,4573.078221420059,1.16,18
70,300750.SZ,,2023-06-08,2023-06-16,TAKE_PROFIT_DYN,1,900,17456.155910460016,9.11,6
71,300059.SZ,,2023-05-30,2023-07-20,TAKE_PROFIT_DYN,2,27900,2911.7481795000494,0.73,35
72,600570.SH,,2023-07-12,2023-08-04,TAKE_PROFIT_DYN,1,5300,25211.93927220002,12.67,17
73,300418.SZ,,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,2,9200,-33448.62567239988,-8.51,34
74,300308.SZ,,2023-07-21,2023-09-28,TAKE_PROFIT_DYN,3,5200,31937.433879780117,5.48,49
75,000063.SZ,,2023-08-08,2023-10-11,TAKE_PROFIT_DYN,1,5200,-18552.91858991995,-9.44,40
76,002594.SZ,,2023-08-15,2023-10-18,TAKE_PROFIT_DYN,4,3200,18724.76526095986,2.42,40
77,600519.SH,,2023-10-16,2023-11-01,TAKE_PROFIT_DYN,3,300,43402.916925720056,8.5,12
78,300750.SZ,,2023-10-17,2023-11-06,TAKE_PROFIT_DYN,1,1000,10250.799985800026,5.52,14
79,000977.SZ,,2023-10-20,2023-11-09,TAKE_PROFIT_DYN,2,13300,69723.95162040007,17.65,14
80,601012.SH,,2023-11-03,2023-12-28,TAKE_PROFIT_DYN,3,27300,-16864.826378399855,-2.82,39
81,601318.SH,,2023-11-10,2023-12-28,TAKE_PROFIT_DYN,3,14200,-22612.517813159968,-3.82,34
82,002594.SZ,,2023-11-27,2024-01-11,TAKE_PROFIT_DYN,3,2700,-32803.464184919954,-5.85,32
83,002230.SZ,,2024-01-04,2024-01-30,TAKE_PROFIT_DYN,2,9400,10195.051775040047,2.59,18
84,000625.SZ,,2024-01-05,2024-02-26,TAKE_PROFIT_DYN,3,44900,65686.62329261994,10.97,30
85,000661.SZ,,2024-01-15,2024-02-28,TAKE_PROFIT_DYN,2,3100,14485.738901040051,3.75,26
86,603259.SH,,2024-01-31,2024-03-04,TAKE_PROFIT_DYN,2,7700,58195.25401535997,14.8,17
87,601318.SH,,2024-03-25,2024-04-26,TAKE_PROFIT_DYN,2,10100,23859.172982700053,6.04,22
88,600919.SH,,2024-04-29,2024-05-16,TAKE_PROFIT_DYN,1,26100,17635.758307199983,8.83,10
89,000628.SZ,,2024-04-01,2024-05-20,TAKE_PROFIT_DYN,3,8700,-142719.90580781986,-24.09,30
90,603019.SH,,2024-03-28,2024-06-18,TAKE_PROFIT_DYN,2,9000,-7919.900770319917,-1.99,52
91,000977.SZ,,2024-05-29,2024-06-19,TAKE_PROFIT_DYN,1,5400,10933.51549356,5.48,14
92,000725.SZ,,2024-05-29,2024-06-28,TAKE_PROFIT_DYN,2,99900,10013.390576640086,2.5,21
93,600519.SH,,2024-07-09,2024-07-17,TAKE_PROFIT_DYN,1,100,7666.96356360006,5.39,6
94,300059.SZ,,2024-07-01,2024-07-26,TAKE_PROFIT_DYN,2,38400,8802.937614240043,2.21,19
95,600519.SH,,2024-07-31,2024-08-19,TAKE_PROFIT_DYN,1,100,6582.061941840046,4.79,13
96,601919.SH,,2024-07-09,2024-09-20,TAKE_PROFIT_DYN,5,78300,2361.601762740058,0.24,51
97,000063.SZ,,2024-08-23,2024-09-23,TAKE_PROFIT_DYN,1,8300,3624.0687370800297,1.82,19
98,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,4,38100,-31760.024218559964,-3.98,45
99,600150.SH,,2024-09-23,2024-12-17,TAKE_PROFIT_DYN,2,11500,20039.642973900132,5.09,56
100,600418.SH,,2024-11-28,2025-01-20,TAKE_PROFIT_DYN,1,5700,31269.027715200034,15.85,36
101,600030.SH,,2025-01-02,2025-02-07,TAKE_PROFIT_DYN,2,14200,-6069.2698598399875,-1.53,20
102,300059.SZ,,2025-01-03,2025-02-07,TAKE_PROFIT_DYN,2,17100,15852.417859080073,3.98,19
103,300502.SZ,,2025-03-03,2025-04-02,TAKE_PROFIT_DYN,1,2000,9541.873796400003,4.96,22
104,300308.SZ,,2025-02-06,2025-05-07,TAKE_PROFIT_DYN,4,9100,31634.98944606015,4.08,60
105,000063.SZ,,2025-03-04,2025-05-07,TAKE_PROFIT_DYN,2,12200,10300.703426640073,2.6,42
106,002475.SZ,,2025-04-03,2025-05-07,TAKE_PROFIT_DYN,2,12400,8419.409109540109,2.13,20
107,688981.SH,,2025-05-12,2025-06-23,TAKE_PROFIT_DYN,2,4600,-6783.168336120027,-1.73,29
108,688256.SH,,2025-05-28,2025-06-26,TAKE_PROFIT_DYN,1,300,1693.4840445600566,0.91,20
109,600519.SH,,2025-06-16,2025-07-09,TAKE_PROFIT_DYN,1,100,954.4799087999854,0.68,17
110,300308.SZ,,2025-10-15,2025-10-24,TAKE_PROFIT_DYN,1,500,60885.91660140004,35.25,7
111,300750.SZ,,2025-11-24,2025-12-11,TAKE_PROFIT_DYN,1,500,11159.99317620002,5.96,13
112,002460.SZ,,2025-11-25,2025-12-18,TAKE_PROFIT_DYN,1,3300,15981.702438239969,8.2,17
113,601138.SH,,2025-11-25,2025-12-24,TAKE_PROFIT_DYN,1,3500,32665.755553199968,16.54,21
114,002475.SZ,,2026-01-09,2026-01-19,TAKE_PROFIT_DYN,2,7200,39818.34214776009,10.13,6
115,300502.SZ,,2026-01-13,2026-01-30,TAKE_PROFIT_DYN,1,500,18100.42953840003,9.38,13
116,300750.SZ,,2026-01-20,2026-02-04,TAKE_PROFIT_DYN,1,500,7252.87422420003,4.14,11
117,300274.SZ,,2025-12-17,2026-03-09,TAKE_PROFIT_DYN,3,3700,-15460.993567800033,-2.62,50
118,300308.SZ,,2026-02-09,2026-03-17,TAKE_PROFIT_DYN,1,300,3426.883225919999,2.03,20
119,688256.SH,,2026-02-04,2026-04-07,TAKE_PROFIT_DYN,3,400,41575.75644618017,10.1,37
120,601899.SH,,2026-03-17,2026-04-15,TAKE_PROFIT_DYN,3,18200,54280.15617024014,9.12,20
121,300059.SZ,,2026-03-23,2026-04-30,TAKE_PROFIT_DYN,2,20600,27447.10746426013,6.88,27
122,300274.SZ,,2026-04-08,2026-05-06,TAKE_PROFIT_DYN,1,1600,27205.22033856006,13.63,17
123,300274.SZ,,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-36840.30427835998,-9.73,28
124,600487.SH,,2026-07-07,2026-08-17,TAKE_PROFIT_DYN,2,4800,-80076.64877387992,-20.51,29
125,688525.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53428584,-19.37,28
126,600276.SH,,2026-08-21,2026-08-25,FINAL_SETTLE,2,8300,-9625.774603499915,-2.44,2
127,688256.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,200,7495.974192960042,3.86,0
