date,K1,K2,K3
2020-04-09,0.868907279575,0.868907279575,0.868907279575
2020-04-10,0.8679726795750001,0.8679726795750001,0.8679726795750001
2020-04-13,0.8603898979750001,0.8603898979750001,0.8603898979750001
2020-04-14,0.879775497975,0.879775497975,0.879775497975
2020-04-15,0.8855614979750001,0.8855614979750001,0.8855614979750001
2020-04-16,0.8843498979750001,0.8843498979750001,0.8843498979750001
2020-04-17,0.901557497975,0.901557497975,0.901557497975
2020-04-20,0.9129254979750001,0.9129254979750001,0.9129254979750001
2020-04-21,0.9038850979750002,0.9038850979750002,0.9038850979750002
2020-04-22,0.8951574979750002,0.8951574979750002,0.8951574979750002
2020-04-23,0.8977898979750001,0.8977898979750001,0.8977898979750001
2020-04-24,0.8860826979750002,0.8860826979750002,0.8860826979750002
2020-04-27,0.897811097975,0.897811097975,0.897811097975
2020-04-28,0.9097158979750001,0.909614267215,0.909614267215
2020-04-29,0.9193098979750001,0.9192413233900001,0.9192413233900001
2020-04-30,0.9482308275505844,0.9612264993405845,0.9612264993405845
2020-05-06,0.9367468275505845,0.9614736993405845,0.9614736993405845
2020-05-07,0.9252628275505844,0.9493568993405844,0.9493568993405844
2020-05-08,0.9338758275505844,0.9643454993405846,0.9643454993405846
2020-05-11,0.9438180536505844,0.9845590714198258,0.9845590714198258
2020-05-12,0.9322818536505844,0.9705786714198259,0.9705786714198259
2020-05-13,0.9227380536505843,0.9595940714198258,0.9595940714198258
2020-05-14,0.9075944536505844,0.9451143714198258,0.9451143714198258
2020-05-15,0.9190184536505844,0.9575968714198259,0.9575968714198259
2020-05-18,0.9385956536505844,0.9715772714198257,0.9715772714198257
2020-05-19,0.9534026536505844,0.996542271419826,0.996542271419826
2020-05-20,0.9385854536505844,0.9850583714198258,0.9850583714198258
2020-05-21,0.9426824536505845,0.9875548714198258,0.9875548714198258
2020-05-22,0.9407478536505843,0.9805646714198258,0.9805646714198258
2020-05-25,0.9582850536505846,0.9968399211748259,0.9968399211748259
2020-05-26,0.9664858536505846,1.0116713211748258,1.0116713211748258
2020-05-27,0.9625078536505846,1.008436321174826,1.008436321174826
2020-05-28,0.9721774536505845,1.012570121174826,1.012570121174826
2020-05-29,0.9752068536505843,1.0003683211748258,1.0003683211748258
2020-06-01,0.9763764536505845,1.0235521211748257,1.0235521211748257
2020-06-02,0.9852877004039248,1.0243617211748257,1.0243617211748257
2020-06-03,0.9978067004039246,1.0320589211748257,1.0320589211748257
2020-06-04,1.0016587004039246,1.0325905211748259,1.0325905211748259
2020-06-05,1.0098442004039248,1.0382459211748258,1.0382459211748258
2020-06-08,1.0242892004039248,1.055486921174826,1.055486921174826
2020-06-09,1.0387342004039246,1.0627399211748256,1.0627399211748256
2020-06-10,1.0363267004039247,1.060338921174826,1.060338921174826
2020-06-11,1.008399700403925,1.0376443211748259,1.0376443211748259
2020-06-12,0.9775837004039248,1.018646521174826,1.018646521174826
2020-06-15,0.9490734907289248,0.9940807211748259,0.993979060524826
2020-06-16,0.9872684907289246,1.038827121174826,1.0302246605248258
2020-06-17,0.9986304907289248,1.049401321174826,1.042051460524826
2020-06-18,0.9958604907289248,1.0547503567490673,1.0537773535990673
2020-06-19,1.0059384907289248,1.0608655567490672,1.0641877535990671
2020-06-22,1.0025384907289248,1.0491447567490675,1.060150653599067
2020-06-23,1.0047264907289246,1.0578079567490672,1.0628095535990674
2020-06-24,1.0064484907289248,1.0603559567490675,1.0646700535990674
2020-06-29,0.9756964907289246,1.027231956749067,1.0321175535990672
2020-06-30,0.9915284907289248,1.0307991567490673,1.0481434535990672
2020-07-01,1.0003474907289247,1.0460871567490673,1.0577934535990674
2020-07-02,1.0101654907289248,1.0542407567490675,1.0680546535990674
2020-07-03,1.0160604907289248,1.0603559567490675,1.0742820535990676
2020-07-06,1.0339349531432152,1.0679999567490672,1.0925718074133575
2020-07-07,1.0250573531432152,1.0588271567490675,1.083188407413358
2020-07-08,1.0206185531432153,1.0542407567490675,1.078496707413358
2020-07-09,1.0220981531432152,1.0557695567490673,1.0800606074133576
2020-07-10,1.0097681531432152,1.0430295567490673,1.0670281074133576
2020-07-13,1.0349213531432153,1.0690191567490674,1.0936144074133578
2020-07-14,1.0270301531432153,1.0608655567490672,1.0852736074133578
2020-07-15,1.0423193531432153,1.0766631567490674,1.101433907413358
2020-07-16,1.0383737531432153,1.0725863567490672,1.0972635074133577
2020-07-17,1.0437989531432152,1.0781919567490672,1.1029978074133577
2020-07-20,1.0393601531432153,1.0736055567490672,1.0983061074133578
2020-07-21,1.0566221531432152,1.0914415567490672,1.116551607413358
2020-07-22,1.0536629531432151,1.0883839567490672,1.1134238074133578
2020-07-23,1.0645133531432152,1.0995951567490674,1.124892407413358
2020-07-24,1.0442921531432154,1.0787015567490674,1.103519107413358
2020-07-27,1.0452785531432152,1.0797207567490672,1.1045617074133576
2020-07-28,1.051196953143215,1.0858359567490674,1.1108173074133578
2020-07-29,1.0487309531432152,1.0832879567490674,1.1082108074133579
2020-07-30,1.0526765531432152,1.0873647567490674,1.1123812074133577
2020-07-31,1.0576085531432151,1.0924607567490672,1.1175942074133576
2020-08-03,1.058594953143215,1.0934799567490674,1.1186368074133577
2020-08-04,1.0674725531432152,1.1026527567490672,1.1280202074133576
2020-08-05,1.070924953143215,1.1062199567490674,1.1316693074133577
2020-08-06,1.0783229531432152,1.1138639567490674,1.1394888074133578
2020-08-07,1.0896665531432148,1.1255847567490673,1.1514787074133577
2020-08-10,1.096571353143215,1.1327191567490673,1.1587769074133578
2020-08-11,1.092625753143215,1.1286423567490673,1.1546065074133578
2020-08-12,1.083748153143215,1.1194695567490673,1.1452231074133576
2020-08-13,1.0960781531432153,1.1322095567490675,1.1582556074133579
2020-08-14,1.0960781531432153,1.1322095567490675,1.1582556074133579
2020-08-17,1.0960781531432153,1.1322095567490675,1.1582556074133579
2020-08-18,1.0945985531432152,1.1306807567490675,1.1566917074133576
2020-08-19,1.101010153143215,1.1373055567490673,1.1634686074133578
2020-08-20,1.0881869531432153,1.1240559567490673,1.1499148074133578
2020-08-21,1.093118953143215,1.1291519567490673,1.1551278074133577
2020-08-24,1.103476153143215,1.1398535567490673,1.1660751074133575
2020-08-25,1.1315885531432148,1.1689007567490672,1.1957892074133576
2020-08-26,1.119258553143215,1.1561607567490673,1.1827567074133576
2020-08-27,1.1340545531432151,1.1714487567490675,1.198395707413358
2020-08-28,1.142438953143215,1.1801119567490674,1.2072578074133578
2020-08-31,1.152302953143215,1.1903039567490674,1.2176838074133578
2020-09-01,1.1369121239382152,1.1744047275440674,1.2014218782083579
2020-09-02,1.1395558256882152,1.1776879709440675,1.2051614799583577
2020-09-03,1.1845469622132152,1.2248144690940674,1.2538337781083577
2020-09-04,1.137612153468215,1.1754524024240673,1.2027253114383576
2020-09-07,1.090114063898215,1.1261218128540673,1.1521144713083578
2020-09-08,1.0686057638982152,1.1052818128540673,1.1329768713083577
2020-09-09,1.0271386638982152,1.0623751470540674,1.0928916713083576
2020-09-10,1.0047385638982151,1.0403247568040672,1.0682324713083577
2020-09-11,1.0358991638982151,1.0711289568040674,1.1013356713083577
2020-09-14,1.0445322638982153,1.0798106568040673,1.1095208713083577
2020-09-15,1.0410416638982152,1.0763524568040674,1.1070296713083578
2020-09-16,1.0290793638982152,1.0644809062540672,1.094449071308358
2020-09-17,1.041415263898215,1.0760345272040672,1.1053188713083577
2020-09-18,1.062426863898215,1.0971749272040674,1.134354071308358
2020-09-21,1.0552162638982152,1.0895135272040672,1.1290578713083577
2020-09-22,1.0329943638982153,1.0668569272040673,1.1064450713083578
2020-09-23,1.0433770638982152,1.0775777272040672,1.1134944713083579
2020-09-24,1.0107724638982152,1.0442003272040672,1.0814562713083578
2020-09-25,1.0052223638982152,1.0389239272040673,1.0765140713083579
2020-09-28,1.0122758638982152,1.0464561796040672,1.081544071308358
2020-09-29,1.0197709638982153,1.0543215796040675,1.0878932713083578
2020-09-30,1.0092608638982152,1.0433564851040673,1.0772650713083578
2020-10-09,1.0564054638982152,1.0915890851040673,1.1240032713083579
2020-10-12,1.0814809638982152,1.116904585104067,1.152345463652716
2020-10-13,1.072920163898215,1.108919785104067,1.1449402636527162
2020-10-14,1.049432863898215,1.0852884851040672,1.121164063652716
2020-10-15,1.0580573638982151,1.0933529851040673,1.128665063652716
2020-10-16,1.0551400638982151,1.0906116851040673,1.1261008636527159
2020-10-19,1.0637094638982152,1.0992130851040673,1.134734463652716
2020-10-20,1.0843302638982153,1.119257885104067,1.1541996636527159
2020-10-21,1.0684314638982153,1.1034550851040672,1.138493463652716
2020-10-22,1.070932563898215,1.1055241851040671,1.140127863652716
2020-10-23,1.064240163898215,1.0990331910540674,1.1339070235127162
2020-10-26,1.0634757638982153,1.0979906752040673,1.1437598235127162
2020-10-27,1.073947563898215,1.1083664752040674,1.175376223512716
2020-10-28,1.1077199505738073,1.1416748618796593,1.2086724570383085
2020-10-29,1.0880093505738075,1.1213562618796595,1.1919658570383085
2020-10-30,1.0672613505738076,1.0999682618796596,1.1710158570383085
2020-11-02,1.0776353505738074,1.1106622618796596,1.1742578570383084
2020-11-03,1.0973459505738075,1.1309808618796593,1.1985664570383086
2020-11-04,1.1149817505738073,1.1491606618796595,1.2146642570383084
2020-11-05,1.1289866505738073,1.1635975618796592,1.2218081570383081
2020-11-06,1.1336549505738076,1.1684098618796597,1.2141254570383084
2020-11-09,1.1512907505738075,1.1865896618796594,1.2333312570383084
2020-11-10,1.1461037505738074,1.1812426618796594,1.2243782570383086
2020-11-11,1.1511891042238074,1.1864880155296593,1.2265456106883084
2020-11-12,1.1559185042238074,1.1912814155296594,1.2352330106883085
2020-11-13,1.1504713042238075,1.1857004181296595,1.2321599579883085
2020-11-16,1.1679193042238072,1.2018524181296595,1.2477149579883082
2020-11-17,1.1414655042238075,1.1708463841796592,1.2137337798883083
2020-11-18,1.1308963042238076,1.1490403010396595,1.1913936414483084
2020-11-19,1.1321327042238074,1.1695459010396594,1.2172542414483083
2020-11-20,1.1280503042238073,1.1864613010396594,1.2356786414483085
2020-11-23,1.1360945042238073,1.2026271010396592,1.2509894414483085
2020-11-24,1.1463233042238075,1.1971373010396593,1.2397906414483084
2020-11-25,1.1475945042238074,1.1932451010396594,1.2303034414483085
2020-11-26,1.1460645042238076,1.1979941010396595,1.2316864414483086
2020-11-27,1.1468979042238074,1.2188017010396592,1.2602220414483083
2020-11-30,1.1484983042238075,1.2158743010396593,1.2683376414483085
2020-12-01,1.1655347042238071,1.2380079010396592,1.294682381047407
2020-12-02,1.1609681042238074,1.2331225010396594,1.2896457810474071
2020-12-03,1.1737205042238072,1.2409841010396594,1.2977341810474072
2020-12-04,1.1790989042238074,1.2461347010396593,1.3027335810474074
2020-12-07,1.1906551973207806,1.2780070244866326,1.3348327610443802
2020-12-08,1.1880346973207807,1.2840980244866325,1.3407982610443805
2020-12-09,1.1984115381357807,1.2983214962530338,1.3555237328107819
2020-12-10,1.1932838023557808,1.2909374962530336,1.3478134328107816
2020-12-11,1.1996506023557805,1.291505496253034,1.3484065328107817
2020-12-14,1.1956722023557806,1.2953799370530337,1.3524566736107815
2020-12-15,1.1775366894757804,1.2877863678730337,1.3443611044307815
2020-12-16,1.1827006894757806,1.3029573678730337,1.3598825242307815
2020-12-17,1.1902806894757807,1.3082013678730338,1.3674368377807815
2020-12-18,1.1898866894757807,1.3065478678730338,1.3576079403107817
2020-12-21,1.1819926894757806,1.3078028678730338,1.3531071201757814
2020-12-22,1.1708606894757805,1.3004276176931244,1.3543360699958722
2020-12-23,1.1717686894757806,1.3015326176931243,1.366381669995872
2020-12-24,1.1725186894757806,1.3041756176931243,1.3486504699958721
2020-12-25,1.1661246894757806,1.3043866176931243,1.338640269995872
2020-12-28,1.1821166894757806,1.3142081176931244,1.324908569995872
2020-12-29,1.1902406894757807,1.3253306176931243,1.336435869995872
2020-12-30,1.1900106894757805,1.3192831176931243,1.391548369995872
2020-12-31,1.1971066894757807,1.3228926176931244,1.412498269995872
2021-01-04,1.2029386894757805,1.3201026176931243,1.420855669995872
2021-01-05,1.2146207936722286,1.3101514041429791,1.429439456445727
2021-01-06,1.2167759936722284,1.312476604142979,1.455933856445727
2021-01-07,1.2350951936722285,1.332240804142979,1.4459012564457268
2021-01-08,1.2539531936722286,1.3525863041429793,1.4887527564457268
2021-01-11,1.2485651936722286,1.346773304142979,1.5057940145219288
2021-01-12,1.2507203936722284,1.3490985041429788,1.5083952145219286
2021-01-13,1.2474875936722285,1.345610704142979,1.5044934145219289
2021-01-14,1.2555695936722284,1.3543302041429792,1.514247914521929
2021-01-15,1.2447935936722285,1.342704204142979,1.501241914521929
2021-01-18,1.2410219936722284,1.338635104142979,1.4966898145219287
2021-01-19,1.2501815936722285,1.3485172041429792,1.5077449145219288
2021-01-20,1.2480263936722282,1.346192004142979,1.5051437145219286
2021-01-21,1.2695783936722287,1.3694440041429792,1.531155714521929
2021-01-22,1.2631127936722286,1.362468404142979,1.5233521145219289
2021-01-25,1.2701171936722286,1.370025304142979,1.5318060145219288
2021-01-26,1.2588023936722288,1.3578180041429788,1.5181497145219287
2021-01-27,1.2647291936722287,1.3642123041429792,1.525303014521929
2021-01-28,1.2317571471422286,1.3285482026129791,1.4854298560669288
2021-01-29,1.2290486193422285,1.3363898748129792,1.4934512359169287
2021-02-01,1.2247395898672286,1.3329655886629792,1.4881641787169289
2021-02-02,1.2271776424922287,1.336200041287979,1.5055968313419288
2021-02-03,1.2158945928772287,1.314966733397979,1.495328984891929
2021-02-04,1.2542854928772287,1.343495433397979,1.529594984891929
2021-02-05,1.2597903928772285,1.349320133397979,1.517762984891929
2021-02-08,1.2455244928772284,1.328536433397979,1.528153984891929
2021-02-09,1.2415518928772287,1.333388633397979,1.538555984891929
2021-02-10,1.2553336928772285,1.357008033397979,1.5640939848919289
2021-02-18,1.2947859928772285,1.385915933397979,1.5982679597455964
2021-02-19,1.3167722928772287,1.407155833397979,1.6176472597455964
2021-02-22,1.3008994928772286,1.387187433397979,1.5974141013255962
2021-02-23,1.3173994928772286,1.402907433397979,1.6118701013255963
2021-02-24,1.3085765928772288,1.3914067333979792,1.594891301325596
2021-02-25,1.3539077464340188,1.432299686954769,1.6290386153796605
2021-02-26,1.3176736216840188,1.397308820354769,1.5832841790796606
2021-03-01,1.3394551216840187,1.4226374203547691,1.6235846790796606
2021-03-02,1.3562581216840188,1.4434146203547689,1.6275556790796606
2021-03-03,1.3541286216840187,1.441133820354769,1.6454481790796607
2021-03-04,1.3193831216840188,1.397843620354769,1.5787926790796607
2021-03-05,1.3062246216840188,1.391228220354769,1.5866151790796608
2021-03-08,1.3100801216840188,1.3873654203547692,1.5395456790796607
2021-03-09,1.3145791216840188,1.3841673561047692,1.5087970148296606
2021-03-10,1.3201301216840187,1.3809880994747692,1.5111823581996606
2021-03-11,1.3441311216840188,1.380390563924769,1.5191144829246606
2021-03-12,1.3438001216840187,1.356488475324769,1.4867331800746606
2021-03-15,1.3435726216840187,1.2912909753247692,1.4134421800746606
2021-03-16,1.3529751216840187,1.3000114753247691,1.4175881800746606
2021-03-17,1.3485901216840188,1.3031744753247694,1.4242201800746606
2021-03-18,1.3512191216840188,1.304831475324769,1.4419691800746606
2021-03-19,1.3294341216840189,1.2328904753247694,1.3621261800746605
2021-03-22,1.3320841216840187,1.223444475324769,1.3631181800746606
2021-03-23,1.3325286216840189,1.1984949753247691,1.3316361800746606
2021-03-24,1.3186266216840188,1.146896975324769,1.2868601800746606
2021-03-25,1.3166071216840187,1.156227475324769,1.2976221800746606
2021-03-26,1.3393436216840187,1.2143379753247692,1.3622511800746606
2021-03-29,1.3450846216840187,1.187138975324769,1.3309601800746607
2021-03-30,1.3536566216840187,1.193310975324769,1.3382661800746605
2021-03-31,1.3434126216840188,1.185762975324769,1.3193531800746605
2021-04-01,1.3599601216840187,1.2209604753247691,1.3652411800746607
2021-04-02,1.3782681216840187,1.244852475324769,1.3972604530820387
