ts_code,signal_date,entry_date,exit_date,entry_adj_factor,min_adj_factor,max_adj_factor,factor_changed,old_raw_trig,new_adj_trig,old_raw_trig_date,new_adj_trig_date
603818.SH,2023-03-06,2023-03-07,2023-06-30,2.0339999198913574,2.0339999198913574,2.0339999198913574,0,1,1,2023-03-07,2023-03-07
000301.SZ,2023-03-07,2023-03-08,2023-06-30,2.3299999237060547,2.3299999237060547,2.3510000705718994,1,1,1,2023-03-08,2023-03-08
002245.SZ,2023-03-07,2023-03-08,2023-06-30,13.875,13.875,13.875,0,1,1,2023-03-08,2023-03-08
002295.SZ,2023-03-07,2023-03-08,2023-06-30,1.5820000171661377,1.5820000171661377,1.5820000171661377,0,0,0,2023-06-30,2023-06-30
600192.SH,2023-03-07,2023-03-08,2023-06-30,1.781000018119812,1.781000018119812,1.781000018119812,0,0,0,2023-06-30,2023-06-30
603067.SH,2023-03-07,2023-03-08,2023-06-30,2.0971999168395996,2.0969998836517334,2.134000062942505,1,1,1,2023-03-08,2023-03-08
605138.SH,2023-03-07,2023-03-08,2023-06-30,1.0190000534057617,1.0190000534057617,1.0429999828338623,1,1,1,2023-03-08,2023-03-08
300093.SZ,2023-03-09,2023-03-10,2023-06-30,1.8229999542236328,1.8229999542236328,1.8229999542236328,0,1,1,2023-03-10,2023-03-10
601388.SH,2023-03-09,2023-03-10,2023-06-30,5.396999835968018,5.396999835968018,5.455999851226807,1,1,1,2023-03-10,2023-03-10
002480.SZ,2023-03-10,2023-03-13,2023-06-30,4.104000091552734,4.104000091552734,4.104000091552734,0,0,0,2023-06-30,2023-06-30
002637.SZ,2023-03-10,2023-03-13,2023-06-30,4.501399993896484,4.500999927520752,4.546000003814697,1,1,1,2023-03-13,2023-03-13
002798.SZ,2023-03-10,2023-03-13,2023-06-30,3.081700086593628,3.081700086593628,3.0820000171661377,0,1,1,2023-03-13,2023-03-13
603709.SH,2023-03-10,2023-03-13,2023-06-30,1.0269999504089355,1.0269999504089355,1.0269999504089355,0,0,0,2023-06-30,2023-06-30
603897.SH,2023-03-10,2023-03-13,2023-06-30,1.0906000137329102,1.090000033378601,1.0906000137329102,1,0,0,2023-06-30,2023-06-30
688636.SH,2023-03-10,2023-03-13,2023-06-30,1.003999948501587,1.003999948501587,1.496000051498413,1,1,1,2023-03-13,2023-03-13
000413.SZ,2023-03-13,2023-03-14,2023-06-30,4.5920000076293945,4.5920000076293945,4.5920000076293945,0,0,0,2023-06-30,2023-06-30
002218.SZ,2023-03-14,2023-03-15,2023-06-30,5.624899864196777,5.624899864196777,5.625,0,0,0,2023-06-30,2023-06-30
002669.SZ,2023-03-14,2023-03-15,2023-06-30,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,1,1,2023-03-15,2023-03-15
600400.SH,2023-03-14,2023-03-15,2023-06-30,12.982999801635742,12.982999801635742,12.982999801635742,0,1,1,2023-03-15,2023-03-15
600470.SH,2023-03-14,2023-03-15,2023-06-30,2.436000108718872,2.436000108718872,2.436000108718872,0,0,0,2023-06-30,2023-06-30
603713.SH,2023-03-16,2023-03-17,2023-06-30,1.0111000537872314,1.0111000537872314,1.0169999599456787,1,1,1,2023-03-17,2023-03-17
688087.SH,2023-03-16,2023-03-17,2023-06-30,1.0032999515533447,1.003000020980835,1.4140000343322754,1,1,1,2023-03-17,2023-03-17
688707.SH,2023-03-16,2023-03-17,2023-06-30,1.0049999952316284,1.0049999952316284,1.0290000438690186,1,1,1,2023-03-17,2023-03-17
002985.SZ,2023-03-20,2023-03-21,2023-06-30,2.242000102996826,2.242000102996826,2.242000102996826,0,0,0,2023-06-30,2023-06-30
688022.SH,2023-03-20,2023-03-21,2023-06-30,1.0110000371932983,1.0110000371932983,1.4190000295639038,1,1,1,2023-03-21,2023-03-21
000930.SZ,2023-03-27,2023-03-28,2023-06-30,5.899199962615967,5.89900016784668,5.899199962615967,0,0,0,2023-06-30,2023-06-30
600805.SH,2023-03-27,2023-03-28,2023-06-30,14.39799976348877,14.39799976348877,14.39799976348877,0,0,0,2023-06-30,2023-06-30
688198.SH,2023-03-27,2023-03-28,2023-06-30,1.4079999923706055,1.4079999923706055,1.4143999814987183,1,1,1,2023-03-28,2023-03-28
300152.SZ,2023-03-28,2023-03-29,2023-06-30,6.88700008392334,6.88700008392334,6.88700008392334,0,1,1,2023-03-29,2023-03-29
600038.SH,2023-03-28,2023-03-29,2023-06-30,3.0961999893188477,3.0959999561309814,3.111999988555908,1,0,0,2023-06-30,2023-06-30
000692.SZ,2023-03-30,2023-03-31,2023-06-30,12.1899995803833,12.1899995803833,12.1899995803833,0,1,1,2023-03-31,2023-03-31
605500.SH,2023-03-30,2023-03-31,2023-06-30,1.548699975013733,1.548699975013733,2.200000047683716,1,1,0,2023-03-31,2023-06-30
300210.SZ,2023-04-04,2023-04-06,2023-06-30,5.9770002365112305,5.9770002365112305,5.9770002365112305,0,0,0,2023-06-30,2023-06-30
600493.SH,2023-04-04,2023-04-06,2023-06-30,2.6475000381469727,2.6475000381469727,2.6630001068115234,1,0,0,2023-06-30,2023-06-30
688722.SH,2023-04-06,2023-04-07,2023-06-30,1.0,1.0,1.0,0,0,0,2023-06-30,2023-06-30
300220.SZ,2023-04-10,2023-04-11,2023-06-30,4.343999862670898,4.343999862670898,4.343999862670898,0,1,1,2023-04-11,2023-04-11
603726.SH,2023-04-10,2023-04-11,2023-06-30,2.2672998905181885,2.2669999599456787,2.3320000171661377,1,0,0,2023-06-30,2023-06-30
300417.SZ,2023-04-11,2023-04-12,2023-06-30,3.6670000553131104,3.6670000553131104,3.6670000553131104,0,0,0,2023-06-30,2023-06-30
601678.SH,2023-04-12,2023-04-13,2023-06-30,4.325099945068359,4.324999809265137,4.448999881744385,1,0,0,2023-06-30,2023-06-30
002078.SZ,2023-04-13,2023-04-14,2023-06-30,8.724800109863281,8.724800109863281,8.725000381469727,0,0,0,2023-06-30,2023-06-30
600783.SH,2023-04-18,2023-04-19,2023-06-30,6.303400039672852,6.302999973297119,6.303400039672852,0,0,0,2023-06-30,2023-06-30
688157.SH,2023-04-18,2023-04-19,2023-06-30,1.0069999694824219,1.0069999694824219,1.4170000553131104,1,1,1,2023-04-19,2023-04-19
002977.SZ,2023-04-19,2023-04-20,2023-06-30,1.4163000583648682,1.4160000085830688,1.7079999446868896,1,1,0,2023-04-20,2023-06-30
300868.SZ,2023-04-19,2023-04-20,2023-06-30,1.0130000114440918,1.0130000114440918,1.0130000114440918,0,0,0,2023-06-30,2023-06-30
603177.SH,2023-04-19,2023-04-20,2023-06-30,1.0119999647140503,1.0119999647140503,1.0119999647140503,0,1,1,2023-04-20,2023-04-20
605177.SH,2023-04-19,2023-04-20,2023-06-30,1.0192999839782715,1.0192999839782715,1.031999945640564,1,0,0,2023-06-30,2023-06-30
002933.SZ,2023-04-20,2023-04-21,2023-06-30,1.0360000133514404,1.0360000133514404,1.0360000133514404,0,0,0,2023-06-30,2023-06-30
600499.SH,2023-04-20,2023-04-21,2023-06-30,30.003000259399414,30.003000259399414,31.79199981689453,1,1,0,2023-04-21,2023-06-30
603313.SH,2023-04-20,2023-04-21,2023-06-30,1.8070000410079956,1.8070000410079956,1.8070000410079956,0,0,0,2023-06-30,2023-06-30
688196.SH,2023-04-20,2023-04-21,2023-06-30,1.0570000410079956,1.0570000410079956,1.090999960899353,1,1,1,2023-04-21,2023-04-21
300690.SZ,2023-04-21,2023-04-24,2023-06-30,2.690999984741211,2.690999984741211,2.7170000076293945,1,0,0,2023-06-30,2023-06-30
300930.SZ,2023-04-21,2023-04-24,2023-06-30,1.0080000162124634,1.0080000162124634,1.0119999647140503,1,0,0,2023-06-30,2023-06-30
300073.SZ,2023-04-24,2023-04-25,2023-06-30,4.131999969482422,4.131999969482422,4.190000057220459,1,0,0,2023-06-30,2023-06-30
603355.SH,2023-04-24,2023-04-25,2023-06-30,1.6908999681472778,1.6908999681472778,1.690999984741211,0,0,0,2023-06-30,2023-06-30
603408.SH,2023-04-24,2023-04-25,2023-06-30,1.080199956893921,1.0800000429153442,1.1299999952316284,1,0,0,2023-06-30,2023-06-30
603707.SH,2023-04-24,2023-04-25,2023-06-30,3.7976999282836914,3.796999931335449,3.7976999282836914,1,0,0,2023-06-30,2023-06-30
002076.SZ,2023-04-25,2023-04-26,2023-06-30,6.720399856567383,6.71999979019165,6.720399856567383,0,0,0,2023-06-30,2023-06-30
002580.SZ,2023-04-25,2023-04-26,2023-06-30,4.1620001792907715,4.1620001792907715,4.171999931335449,1,0,0,2023-06-30,2023-06-30
600230.SH,2023-04-25,2023-04-26,2023-06-30,2.188699960708618,2.187999963760376,2.188699960708618,1,0,0,2023-06-30,2023-06-30
603368.SH,2023-04-25,2023-04-26,2023-06-30,2.9091999530792236,2.9089999198913574,2.9739999771118164,1,0,0,2023-06-30,2023-06-30
605080.SH,2023-04-25,2023-04-26,2023-06-30,1.0073000192642212,1.0069999694824219,1.4179999828338623,1,1,0,2023-04-26,2023-06-30
688526.SH,2023-04-25,2023-04-26,2023-06-30,1.0169999599456787,1.0169999599456787,1.024999976158142,1,0,0,2023-06-30,2023-06-30
300833.SZ,2023-05-05,2023-05-08,2023-06-30,1.0174000263214111,1.0174000263214111,1.0384999513626099,1,0,0,2023-06-30,2023-06-30
300777.SZ,2023-05-09,2023-05-10,2023-06-30,1.00600004196167,1.00600004196167,1.0119999647140503,1,0,0,2023-06-30,2023-06-30
605167.SH,2023-05-09,2023-05-10,2023-06-30,1.0099999904632568,1.0099999904632568,1.0140000581741333,1,0,0,2023-06-30,2023-06-30
002731.SZ,2023-05-10,2023-05-11,2023-06-30,1.729200005531311,1.7289999723434448,1.7300000190734863,1,0,0,2023-06-30,2023-06-30
688439.SH,2023-05-12,2023-05-15,2023-06-30,1.0,1.0,1.003999948501587,1,0,0,2023-06-30,2023-06-30
002425.SZ,2023-05-16,2023-05-17,2023-06-30,4.425000190734863,4.425000190734863,4.425000190734863,0,0,0,2023-06-30,2023-06-30
000059.SZ,2023-05-17,2023-05-18,2023-06-30,1.7792999744415283,1.7790000438690186,1.8179999589920044,1,0,0,2023-06-30,2023-06-30
601609.SH,2023-05-25,2023-05-26,2023-06-30,1.03410005569458,1.03410005569458,1.0490000247955322,1,0,0,2023-06-30,2023-06-30
002293.SZ,2023-05-29,2023-05-30,2023-06-30,7.951300144195557,7.951000213623047,8.390999794006348,1,0,0,2023-06-30,2023-06-30
600869.SH,2023-05-29,2023-05-30,2023-06-30,10.694000244140625,10.694000244140625,10.694000244140625,0,0,0,2023-06-30,2023-06-30
000626.SZ,2023-05-30,2023-05-31,2023-06-30,10.678000450134277,10.678000450134277,10.678000450134277,0,0,0,2023-06-30,2023-06-30
603365.SH,2023-05-30,2023-05-31,2023-06-30,1.1858999729156494,1.1858999729156494,1.2480000257492065,1,0,0,2023-06-30,2023-06-30
603587.SH,2023-05-30,2023-05-31,2023-06-30,1.4940999746322632,1.49399995803833,1.5670000314712524,1,0,0,2023-06-30,2023-06-30
002748.SZ,2023-05-31,2023-06-01,2023-06-30,2.114000082015991,2.114000082015991,2.114000082015991,0,0,0,2023-06-30,2023-06-30
300320.SZ,2023-05-31,2023-06-01,2023-06-30,8.57800006866455,8.57800006866455,8.57800006866455,0,0,0,2023-06-30,2023-06-30
300699.SZ,2023-05-31,2023-06-01,2023-06-30,2.365999937057495,2.365999937057495,2.365999937057495,0,0,0,2023-06-30,2023-06-30
600231.SH,2023-05-31,2023-06-01,2023-06-30,9.229999542236328,9.229999542236328,9.229999542236328,0,0,0,2023-06-30,2023-06-30
600399.SH,2023-05-31,2023-06-01,2023-06-30,3.440999984741211,3.440999984741211,3.440999984741211,0,0,0,2023-06-30,2023-06-30
603330.SH,2023-05-31,2023-06-01,2023-06-30,5.2170000076293945,5.2170000076293945,5.2170000076293945,0,0,0,2023-06-30,2023-06-30
603499.SH,2023-05-31,2023-06-01,2023-06-30,1.9980000257492065,1.9980000257492065,2.0,1,0,0,2023-06-30,2023-06-30
002025.SZ,2023-06-01,2023-06-02,2023-06-30,6.610000133514404,6.610000133514404,6.610000133514404,0,0,0,2023-06-30,2023-06-30
002615.SZ,2023-06-05,2023-06-06,2023-06-30,5.321000099182129,5.321000099182129,5.506999969482422,1,0,0,2023-06-30,2023-06-30
000733.SZ,2023-06-06,2023-06-07,2023-06-30,2.2119998931884766,2.2119998931884766,2.243000030517578,1,0,0,2023-06-30,2023-06-30
002196.SZ,2023-06-06,2023-06-07,2023-06-30,2.796999931335449,2.796999931335449,2.796999931335449,0,0,0,2023-06-30,2023-06-30
002743.SZ,2023-06-06,2023-06-07,2023-06-30,2.1029999256134033,2.1029999256134033,2.1029999256134033,0,0,0,2023-06-30,2023-06-30
300068.SZ,2023-06-06,2023-06-07,2023-06-30,2.5950000286102295,2.5950000286102295,2.5950000286102295,0,0,0,2023-06-30,2023-06-30
300138.SZ,2023-06-06,2023-06-07,2023-06-30,5.089000225067139,5.089000225067139,5.089000225067139,0,0,0,2023-06-30,2023-06-30
601700.SH,2023-06-06,2023-06-07,2023-06-30,6.229000091552734,6.229000091552734,6.241000175476074,1,0,0,2023-06-30,2023-06-30
603028.SH,2023-06-06,2023-06-07,2023-06-30,1.3289999961853027,1.3289999961853027,1.3289999961853027,0,0,0,2023-06-30,2023-06-30
605183.SH,2023-06-06,2023-06-07,2023-06-30,1.0579999685287476,1.0579999685287476,1.0579999685287476,0,0,0,2023-06-30,2023-06-30
002909.SZ,2023-06-07,2023-06-08,2023-06-30,2.9649999141693115,2.9649999141693115,2.984999895095825,1,0,0,2023-06-30,2023-06-30
603337.SH,2023-06-07,2023-06-08,2023-06-30,2.2939999103546143,2.2939999103546143,2.3350000381469727,1,0,0,2023-06-30,2023-06-30
605018.SH,2023-06-07,2023-06-08,2023-06-30,1.0490000247955322,1.0490000247955322,1.0549999475479126,1,0,0,2023-06-30,2023-06-30
688295.SH,2023-06-07,2023-06-08,2023-06-30,1.003000020980835,1.003000020980835,1.003000020980835,0,0,0,2023-06-30,2023-06-30
002319.SZ,2023-06-08,2023-06-09,2023-06-30,2.0510001182556152,2.0510001182556152,2.0510001182556152,0,0,0,2023-06-30,2023-06-30
300034.SZ,2023-06-08,2023-06-09,2023-06-30,3.753999948501587,3.753999948501587,3.753999948501587,0,0,0,2023-06-30,2023-06-30
300412.SZ,2023-06-08,2023-06-09,2023-06-30,8.211000442504883,8.211000442504883,8.211000442504883,0,0,0,2023-06-30,2023-06-30
300641.SZ,2023-06-08,2023-06-09,2023-06-30,1.774999976158142,1.774999976158142,1.774999976158142,0,0,0,2023-06-30,2023-06-30
301358.SZ,2023-06-08,2023-06-09,2023-06-30,1.0089999437332153,1.0089999437332153,1.0089999437332153,0,0,0,2023-06-30,2023-06-30
688120.SH,2023-06-08,2023-06-09,2023-06-30,1.0,1.0,1.4919999837875366,1,1,0,2023-06-09,2023-06-30
300405.SZ,2023-06-09,2023-06-12,2023-06-30,3.8359999656677246,3.8359999656677246,3.8359999656677246,0,0,0,2023-06-30,2023-06-30
603389.SH,2023-06-09,2023-06-12,2023-06-30,1.2269999980926514,1.2269999980926514,1.2269999980926514,0,0,0,2023-06-30,2023-06-30
603393.SH,2023-06-13,2023-06-14,2023-06-30,2.7669999599456787,2.7669999599456787,2.7669999599456787,0,0,0,2023-06-30,2023-06-30
002426.SZ,2023-06-14,2023-06-15,2023-06-30,5.267000198364258,5.267000198364258,5.267000198364258,0,0,0,2023-06-30,2023-06-30
600862.SH,2023-06-14,2023-06-15,2023-06-30,7.310999870300293,7.310999870300293,7.359000205993652,1,0,0,2023-06-30,2023-06-30
603050.SH,2023-06-14,2023-06-15,2023-06-30,1.8509999513626099,1.8509999513626099,1.8509999513626099,0,0,0,2023-06-30,2023-06-30
603839.SH,2023-06-15,2023-06-16,2023-06-30,1.847000002861023,1.847000002861023,1.847000002861023,0,0,0,2023-06-30,2023-06-30
300972.SZ,2023-06-19,2023-06-20,2023-06-30,1.0160000324249268,1.0160000324249268,1.0160000324249268,0,0,0,2023-06-30,2023-06-30
600987.SH,2023-06-19,2023-06-20,2023-06-30,7.1020002365112305,7.1020002365112305,7.1020002365112305,0,0,0,2023-06-30,2023-06-30
605077.SH,2023-06-19,2023-06-20,2023-06-30,2.072000026702881,2.072000026702881,2.072000026702881,0,0,0,2023-06-30,2023-06-30
000055.SZ,2023-06-20,2023-06-21,2023-06-30,10.003000259399414,10.003000259399414,10.003000259399414,0,0,0,2023-06-30,2023-06-30
001296.SZ,2023-06-20,2023-06-21,2023-06-30,1.3240000009536743,1.3240000009536743,1.3240000009536743,0,0,0,2023-06-30,2023-06-30
002404.SZ,2023-06-20,2023-06-21,2023-06-30,5.510000228881836,5.510000228881836,5.510000228881836,0,0,0,2023-06-30,2023-06-30
002687.SZ,2023-06-20,2023-06-21,2023-06-30,6.60699987411499,6.60699987411499,6.60699987411499,0,0,0,2023-06-30,2023-06-30
002802.SZ,2023-06-20,2023-06-21,2023-06-30,2.0190000534057617,2.0190000534057617,2.0190000534057617,0,0,0,2023-06-30,2023-06-30
002998.SZ,2023-06-20,2023-06-21,2023-06-30,1.0119999647140503,1.0119999647140503,1.0119999647140503,0,0,0,2023-06-30,2023-06-30
605155.SH,2023-06-20,2023-06-21,2023-06-30,1.4559999704360962,1.4559999704360962,1.4559999704360962,0,0,0,2023-06-30,2023-06-30
001238.SZ,2023-06-21,2023-06-26,2023-06-30,1.0,1.0,1.003999948501587,1,0,0,2023-06-30,2023-06-30
002125.SZ,2023-06-21,2023-06-26,2023-06-30,4.1529998779296875,4.1529998779296875,4.1529998779296875,0,0,0,2023-06-30,2023-06-30
002718.SZ,2023-06-21,2023-06-26,2023-06-30,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,0,0,2023-06-30,2023-06-30
002772.SZ,2023-06-21,2023-06-26,2023-06-30,2.250999927520752,2.250999927520752,2.250999927520752,0,0,0,2023-06-30,2023-06-30
002809.SZ,2023-06-21,2023-06-26,2023-06-30,2.6710000038146973,2.6710000038146973,2.697000026702881,1,0,0,2023-06-30,2023-06-30
002898.SZ,2023-06-21,2023-06-26,2023-06-30,1.1230000257492065,1.1230000257492065,1.1230000257492065,0,0,0,2023-06-30,2023-06-30
300121.SZ,2023-06-21,2023-06-26,2023-06-30,6.419000148773193,6.419000148773193,6.419000148773193,0,0,0,2023-06-30,2023-06-30
301016.SZ,2023-06-21,2023-06-26,2023-06-30,1.0199999809265137,1.0199999809265137,1.0199999809265137,0,0,0,2023-06-30,2023-06-30
301069.SZ,2023-06-21,2023-06-26,2023-06-30,1.0130000114440918,1.0130000114440918,1.0130000114440918,0,0,0,2023-06-30,2023-06-30
301190.SZ,2023-06-21,2023-06-26,2023-06-30,1.00600004196167,1.00600004196167,1.00600004196167,0,0,0,2023-06-30,2023-06-30
600210.SH,2023-06-21,2023-06-26,2023-06-30,8.638999938964844,8.638999938964844,8.638999938964844,0,0,0,2023-06-30,2023-06-30
600335.SH,2023-06-21,2023-06-26,2023-06-30,5.580999851226807,5.580999851226807,5.580999851226807,0,0,0,2023-06-30,2023-06-30
600714.SH,2023-06-21,2023-06-26,2023-06-30,2.6540000438690186,2.6540000438690186,2.6540000438690186,0,0,0,2023-06-30,2023-06-30
601566.SH,2023-06-21,2023-06-26,2023-06-30,1.753999948501587,1.753999948501587,1.753999948501587,0,0,0,2023-06-30,2023-06-30
000153.SZ,2023-06-26,2023-06-27,2023-06-30,5.78000020980835,5.78000020980835,5.78000020980835,0,0,0,2023-06-30,2023-06-30
002836.SZ,2023-06-26,2023-06-27,2023-06-30,3.311000108718872,3.311000108718872,3.311000108718872,0,0,0,2023-06-30,2023-06-30
002842.SZ,2023-06-26,2023-06-27,2023-06-30,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0,2023-06-30,2023-06-30
002900.SZ,2023-06-26,2023-06-27,2023-06-30,1.6950000524520874,1.6950000524520874,1.6950000524520874,0,0,0,2023-06-30,2023-06-30
002963.SZ,2023-06-26,2023-06-27,2023-06-30,1.0080000162124634,1.0080000162124634,1.0080000162124634,0,0,0,2023-06-30,2023-06-30
003001.SZ,2023-06-26,2023-06-27,2023-06-30,1.3220000267028809,1.3220000267028809,1.3220000267028809,0,0,0,2023-06-30,2023-06-30
003041.SZ,2023-06-26,2023-06-27,2023-06-30,1.4830000400543213,1.4830000400543213,1.4830000400543213,0,0,0,2023-06-30,2023-06-30
300371.SZ,2023-06-26,2023-06-27,2023-06-30,4.664000034332275,4.664000034332275,4.664000034332275,0,0,0,2023-06-30,2023-06-30
300501.SZ,2023-06-26,2023-06-27,2023-06-30,3.01200008392334,3.01200008392334,3.01200008392334,0,0,0,2023-06-30,2023-06-30
300591.SZ,2023-06-26,2023-06-27,2023-06-30,1.3109999895095825,1.3109999895095825,1.3109999895095825,0,0,0,2023-06-30,2023-06-30
300877.SZ,2023-06-26,2023-06-27,2023-06-30,1.027999997138977,1.027999997138977,1.027999997138977,0,0,0,2023-06-30,2023-06-30
300936.SZ,2023-06-26,2023-06-27,2023-06-30,1.024999976158142,1.024999976158142,1.024999976158142,0,0,0,2023-06-30,2023-06-30
600398.SH,2023-06-26,2023-06-27,2023-06-30,10.192000389099121,10.192000389099121,10.192000389099121,0,0,0,2023-06-30,2023-06-30
600847.SH,2023-06-26,2023-06-27,2023-06-30,1.8619999885559082,1.8619999885559082,1.8619999885559082,0,0,0,2023-06-30,2023-06-30
603041.SH,2023-06-26,2023-06-27,2023-06-30,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0,0,2023-06-30,2023-06-30
603216.SH,2023-06-26,2023-06-27,2023-06-30,1.0160000324249268,1.0160000324249268,1.0160000324249268,0,0,0,2023-06-30,2023-06-30
603238.SH,2023-06-26,2023-06-27,2023-06-30,1.5360000133514404,1.5360000133514404,1.5360000133514404,0,0,0,2023-06-30,2023-06-30
603326.SH,2023-06-26,2023-06-27,2023-06-30,2.130000114440918,2.130000114440918,2.130000114440918,0,0,0,2023-06-30,2023-06-30
605003.SH,2023-06-26,2023-06-27,2023-06-30,1.3240000009536743,1.3240000009536743,1.3240000009536743,0,0,0,2023-06-30,2023-06-30
605258.SH,2023-06-26,2023-06-27,2023-06-30,1.0290000438690186,1.0290000438690186,1.0290000438690186,0,0,0,2023-06-30,2023-06-30
301368.SZ,2023-06-27,2023-06-28,2023-06-30,1.0,1.0,1.0019999742507935,1,0,0,2023-06-30,2023-06-30
002057.SZ,2023-06-28,2023-06-29,2023-06-30,5.910999774932861,5.910999774932861,5.910999774932861,0,0,0,2023-06-30,2023-06-30
688776.SH,2022-11-02,2022-11-03,2023-07-03,1.0039000511169434,1.0039000511169434,1.4049999713897705,1,1,1,2022-11-03,2022-11-03
688248.SH,2022-12-19,2022-12-20,2023-07-03,1.0032000541687012,1.003000020980835,1.00600004196167,1,1,1,2022-12-20,2022-12-20
002002.SZ,2022-12-22,2022-12-23,2023-07-03,10.895000457763672,10.895000457763672,10.895000457763672,0,1,1,2022-12-23,2022-12-23
300850.SZ,2023-02-16,2023-02-17,2023-07-03,2.9040000438690186,2.9040000438690186,2.9112000465393066,1,1,1,2023-02-17,2023-02-17
300207.SZ,2023-02-17,2023-02-20,2023-07-03,6.905600070953369,6.905600070953369,6.940999984741211,1,1,1,2023-02-20,2023-02-20
300305.SZ,2023-02-17,2023-02-20,2023-07-03,3.98009991645813,3.98009991645813,4.023499965667725,1,1,1,2023-02-20,2023-02-20
300438.SZ,2023-02-17,2023-02-20,2023-07-03,4.570400238037109,4.570000171661377,4.570400238037109,0,1,1,2023-02-20,2023-02-20
300712.SZ,2023-02-17,2023-02-20,2023-07-03,1.329300045967102,1.3289999961853027,1.3329999446868896,1,1,1,2023-02-20,2023-02-20
301071.SZ,2023-02-17,2023-02-20,2023-07-03,2.007999897003174,2.007999897003174,3.6540000438690186,1,1,1,2023-02-20,2023-02-20
600477.SH,2023-02-22,2023-02-23,2023-07-03,32.32830047607422,32.32830047607422,32.564998626708984,1,1,1,2023-02-23,2023-02-23
600956.SH,2023-02-24,2023-02-27,2023-07-03,1.0369999408721924,1.0369999408721924,1.059999942779541,1,0,0,2023-07-03,2023-07-03
002141.SZ,2023-02-27,2023-02-28,2023-07-03,8.059000015258789,8.059000015258789,8.059000015258789,0,1,1,2023-02-28,2023-02-28
002584.SZ,2023-02-27,2023-02-28,2023-07-03,2.680000066757202,2.680000066757202,2.680000066757202,0,1,1,2023-02-28,2023-02-28
002256.SZ,2023-03-07,2023-03-08,2023-07-03,15.22599983215332,15.22599983215332,15.22599983215332,0,1,1,2023-03-08,2023-03-08
300169.SZ,2023-03-07,2023-03-08,2023-07-03,3.0840001106262207,3.0840001106262207,3.0840001106262207,0,0,0,2023-07-03,2023-07-03
300218.SZ,2023-03-07,2023-03-08,2023-07-03,2.2009999752044678,2.2009999752044678,2.256999969482422,1,0,0,2023-07-03,2023-07-03
301040.SZ,2023-03-07,2023-03-08,2023-07-03,1.0069999694824219,1.0069999694824219,1.0089999437332153,1,1,1,2023-03-08,2023-03-08
600876.SH,2023-03-07,2023-03-08,2023-07-03,1.4270000457763672,1.4270000457763672,1.4270000457763672,0,1,1,2023-03-08,2023-03-08
605369.SH,2023-03-07,2023-03-08,2023-07-03,1.4490000009536743,1.4490000009536743,1.4570000171661377,1,1,1,2023-03-08,2023-03-08
002242.SZ,2023-03-08,2023-03-09,2023-07-03,5.338799953460693,5.338799953460693,5.446100234985352,1,1,1,2023-03-09,2023-03-09
000422.SZ,2023-03-10,2023-03-13,2023-07-03,14.786999702453613,14.786999702453613,14.90719985961914,1,1,1,2023-03-13,2023-03-13
002356.SZ,2023-03-10,2023-03-13,2023-07-03,5.513000011444092,5.513000011444092,5.513000011444092,0,1,1,2023-03-13,2023-03-13
600232.SH,2023-03-10,2023-03-13,2023-07-03,3.052000045776367,3.052000045776367,3.166100025177002,1,0,0,2023-07-03,2023-07-03
600567.SH,2023-03-10,2023-03-13,2023-07-03,4.184999942779541,4.184999942779541,4.184999942779541,0,0,0,2023-07-03,2023-07-03
600596.SH,2023-03-10,2023-03-13,2023-07-03,11.696999549865723,11.696999549865723,12.498000144958496,1,1,1,2023-03-13,2023-03-13
603585.SH,2023-03-10,2023-03-13,2023-07-03,2.041599988937378,2.041599988937378,2.11899995803833,1,1,1,2023-03-13,2023-03-13
000039.SZ,2023-03-13,2023-03-14,2023-07-03,49.52989959716797,49.52989959716797,49.529998779296875,0,0,0,2023-07-03,2023-07-03
000961.SZ,2023-03-13,2023-03-14,2023-07-03,6.257999897003174,6.257999897003174,6.257999897003174,0,1,1,2023-03-14,2023-03-14
002677.SZ,2023-03-13,2023-03-14,2023-07-03,4.25,4.25,4.491700172424316,1,0,0,2023-07-03,2023-07-03
600673.SH,2023-03-13,2023-03-14,2023-07-03,14.030699729919434,14.030699729919434,14.031000137329102,0,1,1,2023-03-14,2023-03-14
002140.SZ,2023-03-14,2023-03-15,2023-07-03,8.882100105285645,8.881999969482422,8.979999542236328,1,0,0,2023-07-03,2023-07-03
002228.SZ,2023-03-14,2023-03-15,2023-07-03,10.346500396728516,10.346500396728516,10.347000122070312,0,0,0,2023-07-03,2023-07-03
002922.SZ,2023-03-14,2023-03-15,2023-07-03,1.8079999685287476,1.8079999685287476,1.8392000198364258,1,1,1,2023-03-15,2023-03-15
600935.SH,2023-03-14,2023-03-15,2023-07-03,1.0149999856948853,1.0149999856948853,1.0149999856948853,0,0,0,2023-07-03,2023-07-03
603185.SH,2023-03-14,2023-03-15,2023-07-03,2.6201999187469482,2.619999885559082,2.6201999187469482,0,1,1,2023-03-15,2023-03-15
603209.SH,2023-03-14,2023-03-15,2023-07-03,1.006500005722046,1.00600004196167,1.4170000553131104,1,1,1,2023-03-15,2023-03-15
