ts_code,signal_date,old_report_period,new_report_period,old_ann_date,new_ann_date,changed
688469.SH,2023-12-19,20230930,20230930,20231028,20231028,0
688426.SH,2023-12-19,20230930,20230930,20231031,20231031,0
002496.SZ,2023-12-19,20230930,20230930,20231026,20231026,0
301017.SZ,2023-12-19,20230930,20230930,20231030,20231030,0
000989.SZ,2023-12-19,20230930,20230930,20231026,20231026,0
605266.SH,2023-12-19,20230930,20230930,20231028,20231028,0
002930.SZ,2023-12-19,20230930,20230930,20231028,20231028,0
603018.SH,2023-12-19,20230930,20230930,20231027,20231027,0
002911.SZ,2023-12-19,20230930,20230930,20231026,20231026,0
600061.SH,2023-12-19,20230930,20230930,20231028,20231028,0
600007.SH,2023-12-19,20230930,20230930,20231031,20231031,0
002173.SZ,2023-12-19,20230930,20230930,20231028,20231028,0
600420.SH,2023-12-19,20230930,20230930,20231028,20231028,0
600704.SH,2023-12-19,20230930,20230930,20231024,20231024,0
000931.SZ,2023-12-19,20230930,20230930,20231028,20231028,0
000908.SZ,2023-12-19,20230930,20230930,20231031,20231031,0
000788.SZ,2023-12-19,20230930,20230930,20231027,20231027,0
002285.SZ,2023-12-19,20230930,20230930,20231026,20231026,0
000911.SZ,2023-12-19,20230930,20230930,20231031,20231031,0
000950.SZ,2023-12-19,20230930,20230930,20231027,20231027,0
002582.SZ,2023-12-19,20230930,20230930,20231028,20231028,0
600925.SH,2023-12-19,20230930,20230930,20231031,20231031,0
000651.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
688318.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600602.SH,2023-12-20,20230930,20230930,20231028,20231028,0
601375.SH,2023-12-20,20230930,20230930,20231028,20231028,0
603000.SH,2023-12-20,20230930,20230930,20231020,20231020,0
600345.SH,2023-12-20,20230930,20230930,20231031,20231031,0
601198.SH,2023-12-20,20230930,20230930,20231031,20231031,0
601519.SH,2023-12-20,20230930,20230930,20231027,20231027,0
600909.SH,2023-12-20,20230930,20230930,20231027,20231027,0
000882.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002939.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
600131.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000166.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
300061.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
600109.SH,2023-12-20,20230930,20230930,20231031,20231031,0
002797.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
600120.SH,2023-12-20,20230930,20230930,20231028,20231028,0
601162.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600986.SH,2023-12-20,20230930,20230930,20231031,20231031,0
688435.SH,2023-12-20,20230930,20230930,20231027,20231027,0
000563.SZ,2023-12-20,20230930,20230930,20231030,20231030,0
002261.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
603530.SH,2023-12-20,20230930,20230930,20231030,20231030,0
600369.SH,2023-12-20,20230930,20230930,20231031,20231031,0
000750.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002091.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
300855.SZ,2023-12-20,20230930,20230930,20231019,20231019,0
601236.SH,2023-12-20,20230930,20230930,20231031,20231031,0
301193.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
601995.SH,2023-12-20,20230930,20230930,20231031,20231031,0
000034.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
600996.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600738.SH,2023-12-20,20230930,20230930,20231031,20231031,0
688262.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000686.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
300768.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
600158.SH,2023-12-20,20230930,20230930,20231030,20231030,0
600446.SH,2023-12-20,20230930,20230930,20231027,20231027,0
688066.SH,2023-12-20,20230930,20230930,20231028,20231028,0
601881.SH,2023-12-20,20230930,20230930,20231031,20231031,0
002547.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
000008.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
688311.SH,2023-12-20,20230930,20230930,20231025,20231025,0
600185.SH,2023-12-20,20230930,20230930,20231028,20231028,0
688030.SH,2023-12-20,20230930,20230930,20231027,20231027,0
000599.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
603179.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600469.SH,2023-12-20,20230930,20230930,20231027,20231027,0
601008.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600100.SH,2023-12-20,20230930,20230930,20231028,20231028,0
300659.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002912.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002195.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
601696.SH,2023-12-20,20230930,20230930,20231027,20231027,0
003032.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
603728.SH,2023-12-20,20230930,20230930,20231028,20231028,0
300168.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
300212.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002987.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
000900.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
300579.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
601858.SH,2023-12-20,20230930,20230930,20231028,20231028,0
603529.SH,2023-12-20,20230930,20230930,20231024,20231024,0
002373.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
600633.SH,2023-12-20,20230930,20230930,20231026,20231026,0
002614.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
000728.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
600416.SH,2023-12-20,20230930,20230930,20231019,20231019,0
300830.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
000955.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002421.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002528.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
600572.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600764.SH,2023-12-20,20230930,20230930,20231028,20231028,0
603636.SH,2023-12-20,20230930,20230930,20231028,20231028,0
603618.SH,2023-12-20,20230930,20230930,20231018,20231018,0
301315.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
300369.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
600641.SH,2023-12-20,20230930,20230930,20231030,20231030,0
002321.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
000547.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
603209.SH,2023-12-20,20230930,20230930,20231031,20231031,0
000019.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002093.SZ,2023-12-20,20230930,20230930,20231018,20231018,0
300580.SZ,2023-12-20,20230930,20230930,20231020,20231020,0
603596.SH,2023-12-20,20230930,20230930,20231028,20231028,0
605499.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000070.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
601366.SH,2023-12-20,20230930,20230930,20231028,20231028,0
601086.SH,2023-12-20,20230930,20230930,20231028,20231028,0
603063.SH,2023-12-20,20230930,20230930,20231018,20231018,0
000501.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002935.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
300527.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
300205.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
603306.SH,2023-12-20,20230930,20230930,20231027,20231027,0
601002.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000886.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
688667.SH,2023-12-20,20230930,20230930,20231031,20231031,0
002470.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
600570.SH,2023-12-20,20230930,20230930,20231027,20231027,0
000029.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002148.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002294.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
000977.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
600410.SH,2023-12-20,20230930,20230930,20231027,20231027,0
603099.SH,2023-12-20,20230930,20230930,20231020,20231020,0
002688.SZ,2023-12-20,20230930,20230930,20231030,20231030,0
600052.SH,2023-12-20,20230930,20230930,20231028,20231028,0
601326.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000631.SZ,2023-12-20,20230930,20230930,20231020,20231020,0
300475.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
600239.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002519.SZ,2023-12-20,20230930,20230930,20231021,20231021,0
000559.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
301097.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
601788.SH,2023-12-20,20230930,20230930,20231027,20231027,0
300034.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
600906.SH,2023-12-20,20230930,20230930,20231025,20231025,0
002115.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002707.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002330.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
002661.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
688543.SH,2023-12-20,20230930,20230930,20231027,20231027,0
600665.SH,2023-12-20,20230930,20230930,20231028,20231028,0
000088.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
000715.SZ,2023-12-20,20230930,20230930,20231023,20231023,0
300597.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
600482.SH,2023-12-20,20230930,20230930,20231031,20231031,0
601968.SH,2023-12-20,20230930,20230930,20231031,20231031,0
688509.SH,2023-12-20,20230930,20230930,20231027,20231027,0
300359.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
688152.SH,2023-12-20,20230930,20230930,20231030,20231030,0
603630.SH,2023-12-20,20230930,20230930,20231031,20231031,0
300245.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
600054.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002117.SZ,2023-12-20,20230930,20230930,20231024,20231024,0
688677.SH,2023-12-20,20230930,20230930,20231020,20231020,0
603818.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600751.SH,2023-12-20,20230930,20230930,20231031,20231031,0
603887.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600601.SH,2023-12-20,20230930,20230930,20231027,20231027,0
300469.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
601456.SH,2023-12-20,20230930,20230930,20231028,20231028,0
300513.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
688636.SH,2023-12-20,20230930,20230930,20231026,20231026,0
601566.SH,2023-12-20,20230930,20230930,20231027,20231027,0
000922.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
600858.SH,2023-12-20,20230930,20230930,20231027,20231027,0
002015.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
600649.SH,2023-12-20,20230930,20230930,20231031,20231031,0
000665.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
603118.SH,2023-12-20,20230930,20230930,20231030,20231030,0
000498.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
688313.SH,2023-12-20,20230930,20230930,20231021,20231021,0
002902.SZ,2023-12-20,20230930,20230930,20231030,20231030,0
300051.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
300660.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
600284.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600635.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600855.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002322.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
688059.SH,2023-12-20,20230930,20230930,20231031,20231031,0
003020.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
600587.SH,2023-12-20,20230930,20230930,20231025,20231025,0
000967.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
603123.SH,2023-12-20,20230930,20230930,20231028,20231028,0
688468.SH,2023-12-20,20230930,20230930,20231031,20231031,0
603906.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600611.SH,2023-12-20,20230930,20230930,20231031,20231031,0
600327.SH,2023-12-20,20230930,20230930,20231024,20231024,0
300561.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
300059.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
688293.SH,2023-12-20,20230930,20230930,20231031,20231031,0
601512.SH,2023-12-20,20230930,20230930,20231028,20231028,0
300075.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
300324.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
002082.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
601106.SH,2023-12-20,20230930,20230930,20231031,20231031,0
603439.SH,2023-12-20,20230930,20230930,20231028,20231028,0
600118.SH,2023-12-20,20230930,20230930,20231031,20231031,0
601116.SH,2023-12-20,20230930,20230930,20231031,20231031,0
688244.SH,2023-12-20,20230930,20230930,20231030,20231030,0
688205.SH,2023-12-20,20230930,20230930,20231030,20231030,0
002166.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
688095.SH,2023-12-20,20230930,20230930,20231030,20231030,0
688035.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002268.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
300688.SZ,2023-12-20,20230930,20230930,20231026,20231026,0
002427.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
603786.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002419.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
688058.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002242.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
688019.SH,2023-12-20,20230930,20230930,20231031,20231031,0
002929.SZ,2023-12-20,20230930,20230930,20231031,20231031,0
002264.SZ,2023-12-20,20230930,20230930,20231025,20231025,0
600771.SH,2023-12-20,20230930,20230930,20231025,20231025,0
301293.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
600580.SH,2023-12-20,20230930,20230930,20231031,20231031,0
000826.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
688369.SH,2023-12-20,20230930,20230930,20231031,20231031,0
300170.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
002069.SZ,2023-12-20,20230930,20230930,20231028,20231028,0
603232.SH,2023-12-20,20230930,20230930,20231028,20231028,0
002183.SZ,2023-12-20,20230930,20230930,20231027,20231027,0
000543.SZ,2023-12-21,20230930,20230930,20231027,20231027,0
003040.SZ,2023-12-21,20230930,20230930,20231028,20231028,0
601108.SH,2023-12-21,20230930,20230930,20231028,20231028,0
601901.SH,2023-12-21,20230930,20230930,20231027,20231027,0
300911.SZ,2023-12-21,20230930,20230930,20231026,20231026,0
601169.SH,2023-12-21,20230930,20230930,20231031,20231031,0
600643.SH,2023-12-21,20230930,20230930,20231027,20231027,0
301357.SZ,2023-12-21,20230930,20230930,20231023,20231023,0
600155.SH,2023-12-21,20230930,20230930,20231031,20231031,0
688166.SH,2023-12-21,20230930,20230930,20231027,20231027,0
300965.SZ,2023-12-21,20230930,20230930,20231027,20231027,0
002351.SZ,2023-12-21,20230930,20230930,20231026,20231026,0
688418.SH,2023-12-21,20230930,20230930,20231031,20231031,0
688235.SH,2023-12-21,20230930,20230930,20231114,20231114,0
603042.SH,2023-12-21,20230930,20230930,20231028,20231028,0
000893.SZ,2023-12-21,20230930,20230930,20231031,20231031,0
688606.SH,2023-12-21,20230930,20230930,20231031,20231031,0
600740.SH,2023-12-21,20230930,20230930,20231024,20231024,0
002308.SZ,2023-12-21,20230930,20230930,20231031,20231031,0
601997.SH,2023-12-21,20230930,20230930,20231028,20231028,0
000048.SZ,2023-12-21,20230930,20230930,20231031,20231031,0
688563.SH,2023-12-21,20230930,20230930,20231031,20231031,0
000411.SZ,2023-12-21,20230930,20230930,20231028,20231028,0
000636.SZ,2023-12-21,20230930,20230930,20231021,20231021,0
603300.SH,2023-12-21,20230930,20230930,20231024,20231024,0
600403.SH,2023-12-21,20230930,20230930,20231026,20231026,0
300052.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
002181.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
600831.SH,2023-12-22,20230930,20230930,20231027,20231027,0
300419.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
600037.SH,2023-12-22,20230930,20230930,20231028,20231028,0
000917.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
603316.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300113.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
300766.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
002235.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
301382.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
002467.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
600354.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300339.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
300299.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300383.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
300379.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
301185.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
688651.SH,2023-12-22,20230930,20230930,20231031,20231031,0
600113.SH,2023-12-22,20230930,20230930,20231030,20231030,0
300533.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
300449.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300634.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
002719.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
300605.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
600880.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688362.SH,2023-12-22,20230930,20230930,20231020,20231020,0
002247.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
002253.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
600658.SH,2023-12-22,20230930,20230930,20231028,20231028,0
688158.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300588.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
300542.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
688068.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300242.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
600637.SH,2023-12-22,20230930,20230930,20231031,20231031,0
002777.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
002734.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300150.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
603956.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600617.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300465.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
002159.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
300079.SZ,2023-12-22,20230930,20230930,20231020,20231020,0
300541.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
600238.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300295.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
301262.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
603863.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300288.SZ,2023-12-22,20230930,20230930,20231023,20231023,0
300270.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300698.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
600757.SH,2023-12-22,20230930,20230930,20231027,20231027,0
301378.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
688141.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300043.SZ,2023-12-22,20230930,20230930,20231023,20231023,0
300074.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300482.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
688229.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300155.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
000679.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
002134.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
002901.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
688225.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300071.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300592.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
600663.SH,2023-12-22,20230930,20230930,20231028,20231028,0
002123.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
600797.SH,2023-12-22,20230930,20230930,20231028,20231028,0
603918.SH,2023-12-22,20230930,20230930,20231025,20231025,0
300338.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
300987.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300291.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
688609.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600468.SH,2023-12-22,20230930,20230930,20231028,20231028,0
002889.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300248.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300442.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
300814.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300657.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
600213.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600822.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688296.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600556.SH,2023-12-22,20230930,20230930,20231026,20231026,0
601900.SH,2023-12-22,20230930,20230930,20231027,20231027,0
002401.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
002296.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
600726.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600023.SH,2023-12-22,20230930,20230930,20231028,20231028,0
688629.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300426.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
300036.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
002161.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
688292.SH,2023-12-22,20230930,20230930,20231026,20231026,0
688387.SH,2023-12-22,20230930,20230930,20231025,20231025,0
300098.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
300687.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
688767.SH,2023-12-22,20230930,20230930,20231028,20231028,0
600977.SH,2023-12-22,20230930,20230930,20231028,20231028,0
688234.SH,2023-12-22,20230930,20230930,20231028,20231028,0
301263.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
300884.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
002970.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
600783.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688197.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300520.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
300674.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
600750.SH,2023-12-22,20230930,20230930,20231028,20231028,0
601588.SH,2023-12-22,20230930,20230930,20231031,20231031,0
300289.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
600191.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688176.SH,2023-12-22,20230930,20230930,20231031,20231031,0
002649.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
000006.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
688579.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688316.SH,2023-12-22,20230930,20230930,20231031,20231031,0
002393.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
688365.SH,2023-12-22,20230930,20230930,20231031,20231031,0
000407.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300276.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
601929.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300638.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
600329.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688366.SH,2023-12-22,20230930,20230930,20231026,20231026,0
001330.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
002832.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
000718.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
600965.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300006.SZ,2023-12-22,20230930,20230930,20231021,20231021,0
002769.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
300249.SZ,2023-12-22,20230930,20230930,20231023,20231023,0
600693.SH,2023-12-22,20230930,20230930,20231026,20231026,0
002004.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
001896.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
003007.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
000815.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
000011.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
300462.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
300307.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300134.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
603681.SH,2023-12-22,20230930,20230930,20231030,20231030,0
000004.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
300290.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
600628.SH,2023-12-22,20230930,20230930,20231031,20231031,0
600936.SH,2023-12-22,20230930,20230930,20231028,20231028,0
000965.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
688120.SH,2023-12-22,20230930,20230930,20231031,20231031,0
002314.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
600540.SH,2023-12-22,20230930,20230930,20231031,20231031,0
301381.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
605168.SH,2023-12-22,20230930,20230930,20231030,20231030,0
002696.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
000607.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
600683.SH,2023-12-22,20230930,20230930,20231031,20231031,0
601133.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300133.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
688216.SH,2023-12-22,20230930,20230930,20231028,20231028,0
601065.SH,2023-12-22,20230930,20230930,20231027,20231027,0
300148.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
000915.SZ,2023-12-22,20230930,20230930,20231020,20231020,0
002208.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
301208.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
300496.SZ,2023-12-22,20230930,20230930,20231021,20231021,0
000639.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300796.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
688298.SH,2023-12-22,20230930,20230930,20231031,20231031,0
605555.SH,2023-12-22,20230930,20230930,20231030,20231030,0
688326.SH,2023-12-22,20230930,20230930,20231028,20231028,0
300531.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
688619.SH,2023-12-22,20230930,20230930,20231028,20231028,0
603378.SH,2023-12-22,20230930,20230930,20231031,20231031,0
301299.SZ,2023-12-22,20230930,20230930,20231023,20231023,0
300514.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
300145.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
688498.SH,2023-12-22,20230930,20230930,20231027,20231027,0
001236.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
000560.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
688662.SH,2023-12-22,20230930,20230930,20231023,20231023,0
603855.SH,2023-12-22,20230930,20230930,20231027,20231027,0
301169.SZ,2023-12-22,20230930,20230930,20231025,20231025,0
002122.SZ,2023-12-22,20230930,20230930,20231027,20231027,0
603528.SH,2023-12-22,20230930,20230930,20231028,20231028,0
002178.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
000638.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
300011.SZ,2023-12-22,20230930,20230930,20231026,20231026,0
000158.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
002255.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
301191.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
