kind,ts_code,end_date,ann_date,n_rows,n_update_flag_vals,n_f_ann_vals,n_value_vals
fina_indicator,300432.SZ,20220930,20221028,2,1,0,1
fina_indicator,300432.SZ,20221231,20230425,2,1,0,1
fina_indicator,300432.SZ,20230331,20230425,2,1,0,1
fina_indicator,300433.SZ,20180331,20180427,2,1,0,1
fina_indicator,300433.SZ,20180630,20180830,2,1,0,1
fina_indicator,300433.SZ,20180930,20181029,2,1,0,1
fina_indicator,300433.SZ,20181231,20190426,2,1,0,1
fina_indicator,300433.SZ,20190331,20190426,2,1,0,1
fina_indicator,300433.SZ,20190630,20190830,2,1,0,1
fina_indicator,300433.SZ,20190930,20191022,2,1,0,1
fina_indicator,300433.SZ,20191231,20200428,2,1,0,1
fina_indicator,300433.SZ,20200331,20200430,2,1,0,1
fina_indicator,300433.SZ,20200630,20200818,2,1,0,1
fina_indicator,300433.SZ,20200930,20201027,2,1,0,1
fina_indicator,300433.SZ,20201231,20210426,2,1,0,1
fina_indicator,300433.SZ,20210331,20210428,2,1,0,1
fina_indicator,300433.SZ,20210630,20210821,2,1,0,1
fina_indicator,300433.SZ,20210930,20211026,2,1,0,1
fina_indicator,300433.SZ,20211231,20220423,2,1,0,1
fina_indicator,300433.SZ,20220331,20220423,2,1,0,1
fina_indicator,300433.SZ,20220630,20220826,2,1,0,1
fina_indicator,300433.SZ,20220930,20221028,2,1,0,1
fina_indicator,300433.SZ,20221231,20230424,2,1,0,1
fina_indicator,300433.SZ,20230331,20230425,2,1,0,1
fina_indicator,300433.SZ,20230930,20231019,2,1,0,1
fina_indicator,300433.SZ,20231231,20240422,2,1,0,1
fina_indicator,300434.SZ,20180331,20180426,2,1,0,1
fina_indicator,300434.SZ,20180630,20180824,2,1,0,1
fina_indicator,300434.SZ,20180930,20181026,2,1,0,1
fina_indicator,300434.SZ,20181231,20190427,2,1,0,1
fina_indicator,300434.SZ,20190331,20190427,2,1,0,1
fina_indicator,300434.SZ,20190630,20190828,2,1,0,1
fina_indicator,300434.SZ,20190930,20191025,2,1,0,1
fina_indicator,300434.SZ,20191231,20200429,2,1,0,1
fina_indicator,300434.SZ,20200331,20200429,2,1,0,1
fina_indicator,300434.SZ,20200630,20200826,2,1,0,1
fina_indicator,300434.SZ,20200930,20201029,2,1,0,1
fina_indicator,300434.SZ,20201231,20210427,2,1,0,1
fina_indicator,300434.SZ,20210331,20210427,2,1,0,1
fina_indicator,300434.SZ,20210630,20210827,2,1,0,1
fina_indicator,300434.SZ,20210930,20211027,2,1,0,1
fina_indicator,300434.SZ,20211231,20220426,2,1,0,1
fina_indicator,300434.SZ,20220331,20220426,2,1,0,1
fina_indicator,300434.SZ,20220630,20220827,2,1,0,1
fina_indicator,300434.SZ,20220930,20221025,2,1,0,1
fina_indicator,300434.SZ,20221231,20230425,2,1,0,1
fina_indicator,300434.SZ,20230331,20230425,2,1,0,1
fina_indicator,300434.SZ,20230630,20230829,2,1,0,1
fina_indicator,300435.SZ,20180331,20180421,2,1,0,1
fina_indicator,300435.SZ,20180630,20180822,2,1,0,1
fina_indicator,300435.SZ,20180930,20181025,2,1,0,1
fina_indicator,300435.SZ,20181231,20190323,2,1,0,1
fina_indicator,300435.SZ,20190331,20190427,2,1,0,1
fina_indicator,300435.SZ,20190630,20190824,2,1,0,1
fina_indicator,300435.SZ,20190930,20191025,2,1,0,1
fina_indicator,300435.SZ,20191231,20200427,2,1,0,1
fina_indicator,300435.SZ,20200331,20200427,2,1,0,1
fina_indicator,300435.SZ,20200630,20200821,2,1,0,1
fina_indicator,300435.SZ,20200930,20201024,2,1,0,1
fina_indicator,300435.SZ,20201231,20210422,2,1,0,1
fina_indicator,300435.SZ,20210331,20210422,2,1,0,1
fina_indicator,300435.SZ,20210630,20210816,2,1,0,1
fina_indicator,300435.SZ,20210930,20211026,2,1,0,1
fina_indicator,300435.SZ,20211231,20220419,2,1,0,1
fina_indicator,300435.SZ,20220331,20220419,2,1,0,1
fina_indicator,300435.SZ,20220630,20220809,2,1,0,1
fina_indicator,300435.SZ,20220930,20221024,2,1,0,1
fina_indicator,300435.SZ,20221231,20230408,2,1,0,1
fina_indicator,300435.SZ,20230331,20230425,2,1,0,1
fina_indicator,300436.SZ,20180331,20180427,2,1,0,1
fina_indicator,300436.SZ,20180630,20180824,2,1,0,1
fina_indicator,300436.SZ,20180930,20181026,2,1,0,1
fina_indicator,300436.SZ,20181231,20190402,2,1,0,1
fina_indicator,300436.SZ,20190331,20190426,2,1,0,1
fina_indicator,300436.SZ,20190630,20190826,2,1,0,1
fina_indicator,300436.SZ,20190930,20191025,2,1,0,1
fina_indicator,300436.SZ,20191231,20200326,2,1,0,1
fina_indicator,300436.SZ,20200331,20200423,2,1,0,1
fina_indicator,300436.SZ,20200630,20200827,2,1,0,1
fina_indicator,300436.SZ,20200930,20201028,2,1,0,1
fina_indicator,300436.SZ,20201231,20210401,2,1,0,1
fina_indicator,300436.SZ,20210331,20210413,2,1,0,1
fina_indicator,300436.SZ,20210630,20210826,2,1,0,1
fina_indicator,300436.SZ,20210930,20211027,2,1,0,1
fina_indicator,300436.SZ,20211231,20220422,2,1,0,1
fina_indicator,300436.SZ,20220331,20220422,2,1,0,1
fina_indicator,300436.SZ,20220630,20220728,2,1,0,1
fina_indicator,300436.SZ,20220930,20221025,2,1,0,1
fina_indicator,300436.SZ,20221231,20230421,2,1,0,1
fina_indicator,300436.SZ,20230331,20230421,2,1,0,1
fina_indicator,300436.SZ,20231231,20240420,2,1,0,1
fina_indicator,300436.SZ,20240331,20240420,2,1,0,1
fina_indicator,300437.SZ,20180331,20180426,2,1,0,2
fina_indicator,300437.SZ,20180630,20180829,2,1,0,2
fina_indicator,300437.SZ,20180930,20181027,2,1,0,2
fina_indicator,300437.SZ,20181231,20190329,2,1,0,2
fina_indicator,300437.SZ,20190331,20190426,2,1,0,2
fina_indicator,300437.SZ,20190630,20190829,2,1,0,2
fina_indicator,300437.SZ,20190930,20191029,2,1,0,2
fina_indicator,300437.SZ,20191231,20200427,2,1,0,2
fina_indicator,300437.SZ,20200331,20200427,2,1,0,2
fina_indicator,300437.SZ,20200630,20200826,2,1,0,2
fina_indicator,300437.SZ,20200930,20201027,2,1,0,2
fina_indicator,300437.SZ,20201231,20210427,2,1,0,2
fina_indicator,300437.SZ,20210331,20210427,2,1,0,2
fina_indicator,300437.SZ,20210630,20210824,2,1,0,1
fina_indicator,300437.SZ,20210930,20211019,2,1,0,2
fina_indicator,300437.SZ,20220331,20220426,2,1,0,2
fina_indicator,300437.SZ,20220930,20221017,2,1,0,2
fina_indicator,300437.SZ,20230331,20230425,2,1,0,2
fina_indicator,300438.SZ,20180331,20180424,2,1,0,1
fina_indicator,300438.SZ,20180630,20180830,2,1,0,1
fina_indicator,300438.SZ,20180930,20181030,2,1,0,1
fina_indicator,300438.SZ,20181231,20190425,2,1,0,1
fina_indicator,300438.SZ,20190331,20190425,2,1,0,1
fina_indicator,300438.SZ,20190630,20190830,2,1,0,1
fina_indicator,300438.SZ,20190930,20191028,2,1,0,1
fina_indicator,300438.SZ,20191231,20200424,2,1,0,1
fina_indicator,300438.SZ,20200331,20200424,2,1,0,1
fina_indicator,300438.SZ,20200630,20200827,2,1,0,1
fina_indicator,300438.SZ,20200930,20201029,2,1,0,1
fina_indicator,300438.SZ,20201231,20210428,2,1,0,1
fina_indicator,300438.SZ,20210331,20210428,2,1,0,1
fina_indicator,300438.SZ,20210630,20210828,2,1,0,1
fina_indicator,300438.SZ,20210930,20211028,2,1,0,1
fina_indicator,300438.SZ,20211231,20220428,2,1,0,1
fina_indicator,300438.SZ,20220331,20220428,2,1,0,1
fina_indicator,300438.SZ,20220630,20220830,2,1,0,1
fina_indicator,300438.SZ,20220930,20221027,2,1,0,1
fina_indicator,300438.SZ,20221231,20230427,2,1,0,1
fina_indicator,300438.SZ,20230331,20230427,2,1,0,1
fina_indicator,300438.SZ,20230630,20230831,2,1,0,1
fina_indicator,300438.SZ,20230930,20231027,2,1,0,1
fina_indicator,300439.SZ,20180331,20180426,2,1,0,1
fina_indicator,300439.SZ,20180630,20180821,2,1,0,1
fina_indicator,300439.SZ,20180930,20181027,2,1,0,1
fina_indicator,300439.SZ,20181231,20190320,2,1,0,1
fina_indicator,300439.SZ,20190331,20190427,2,1,0,1
fina_indicator,300439.SZ,20190630,20190817,2,1,0,1
fina_indicator,300439.SZ,20190930,20191029,2,1,0,1
fina_indicator,300439.SZ,20191231,20200428,2,1,0,1
fina_indicator,300439.SZ,20200331,20200428,2,1,0,1
fina_indicator,300439.SZ,20200630,20200828,2,1,0,1
fina_indicator,300439.SZ,20200930,20201030,2,1,0,1
fina_indicator,300439.SZ,20201231,20210427,2,1,0,1
fina_indicator,300439.SZ,20210331,20210427,2,1,0,1
fina_indicator,300439.SZ,20210630,20210828,2,1,0,1
fina_indicator,300439.SZ,20210930,20211029,2,1,0,1
fina_indicator,300439.SZ,20211231,20220423,2,1,0,1
fina_indicator,300439.SZ,20220331,20220427,2,1,0,1
fina_indicator,300439.SZ,20220630,20220826,2,1,0,1
fina_indicator,300439.SZ,20220930,20221026,2,1,0,1
fina_indicator,300439.SZ,20221231,20230426,2,1,0,1
fina_indicator,300439.SZ,20230331,20230428,2,1,0,1
fina_indicator,300439.SZ,20230630,20230819,2,1,0,1
fina_indicator,300439.SZ,20240331,20240424,2,1,0,1
fina_indicator,300439.SZ,20240630,20240829,2,1,0,1
fina_indicator,300439.SZ,20240930,20241026,2,1,0,1
fina_indicator,300439.SZ,20241231,20250419,2,1,0,1
fina_indicator,300440.SZ,20180331,20180427,2,1,0,1
fina_indicator,300440.SZ,20180630,20180829,2,1,0,1
fina_indicator,300440.SZ,20180930,20181029,2,1,0,1
fina_indicator,300440.SZ,20181231,20190413,2,1,0,1
fina_indicator,300440.SZ,20190331,20190427,2,1,0,1
fina_indicator,300440.SZ,20190630,20190827,2,1,0,1
fina_indicator,300440.SZ,20190930,20191029,2,1,0,1
fina_indicator,300440.SZ,20191231,20200425,2,1,0,1
fina_indicator,300440.SZ,20200331,20200428,2,1,0,1
fina_indicator,300440.SZ,20200630,20200828,2,1,0,1
fina_indicator,300440.SZ,20200930,20201029,2,1,0,1
fina_indicator,300440.SZ,20201231,20210428,2,1,0,1
fina_indicator,300440.SZ,20210331,20210429,2,1,0,1
fina_indicator,300440.SZ,20210630,20210830,2,1,0,1
fina_indicator,300440.SZ,20210930,20211029,2,1,0,1
fina_indicator,300440.SZ,20211231,20220426,2,1,0,1
fina_indicator,300440.SZ,20220331,20220428,2,1,0,1
fina_indicator,300440.SZ,20220630,20220811,2,1,0,1
fina_indicator,300440.SZ,20220930,20221028,2,1,0,1
fina_indicator,300440.SZ,20221231,20230428,2,1,0,1
fina_indicator,300440.SZ,20230331,20230428,2,1,0,1
fina_indicator,300440.SZ,20230630,20230829,2,1,0,1
fina_indicator,300441.SZ,20180331,20180420,2,1,0,1
fina_indicator,300441.SZ,20180630,20180828,2,1,0,1
fina_indicator,300441.SZ,20180930,20181020,2,1,0,1
fina_indicator,300441.SZ,20181231,20190413,2,1,0,1
fina_indicator,300441.SZ,20190331,20190426,2,1,0,1
fina_indicator,300441.SZ,20190630,20190830,2,1,0,1
fina_indicator,300441.SZ,20190930,20191026,2,1,0,1
fina_indicator,300441.SZ,20191231,20200428,2,1,0,1
fina_indicator,300441.SZ,20200331,20200428,2,1,0,1
fina_indicator,300441.SZ,20200630,20200825,2,1,0,1
fina_indicator,300441.SZ,20200930,20201027,2,1,0,1
fina_indicator,300441.SZ,20201231,20210427,2,1,0,1
fina_indicator,300441.SZ,20210331,20210427,2,1,0,1
fina_indicator,300441.SZ,20210630,20210724,2,1,0,1
fina_indicator,300441.SZ,20210930,20211027,2,1,0,1
fina_indicator,300441.SZ,20211231,20220423,2,1,0,1
fina_indicator,300441.SZ,20220331,20220423,2,1,0,1
fina_indicator,300441.SZ,20220630,20220816,2,1,0,1
fina_indicator,300441.SZ,20220930,20221025,2,1,0,1
fina_indicator,300441.SZ,20221231,20230421,2,1,0,1
fina_indicator,300441.SZ,20230331,20230421,2,1,0,1
fina_indicator,300442.SZ,20180331,20180424,2,1,0,1
fina_indicator,300442.SZ,20180630,20180829,2,1,0,1
fina_indicator,300442.SZ,20180930,20181026,2,1,0,1
fina_indicator,300442.SZ,20181231,20190425,2,1,0,1
fina_indicator,300442.SZ,20190331,20190425,2,1,0,1
fina_indicator,300442.SZ,20190630,20190829,2,1,0,1
fina_indicator,300442.SZ,20190930,20191026,2,1,0,1
fina_indicator,300442.SZ,20191231,20200523,2,1,0,1
fina_indicator,300442.SZ,20200331,20200430,2,1,0,1
fina_indicator,300442.SZ,20200630,20200828,2,1,0,1
fina_indicator,300442.SZ,20200930,20201029,2,1,0,1
fina_indicator,300442.SZ,20201231,20210409,2,1,0,1
fina_indicator,300442.SZ,20210331,20210429,2,1,0,1
fina_indicator,300442.SZ,20210630,20210813,2,1,0,1
fina_indicator,300442.SZ,20210930,20211027,2,1,0,1
fina_indicator,300442.SZ,20211231,20220427,2,1,0,1
fina_indicator,300442.SZ,20220331,20220429,2,1,0,1
fina_indicator,300442.SZ,20220630,20220820,2,1,0,1
fina_indicator,300442.SZ,20220930,20221020,2,1,0,1
fina_indicator,300442.SZ,20221231,20230422,2,1,0,1
fina_indicator,300442.SZ,20230331,20230422,2,1,0,1
fina_indicator,300442.SZ,20241231,20250424,2,1,0,1
fina_indicator,300443.SZ,20180331,20180426,2,1,0,1
fina_indicator,300443.SZ,20180630,20180829,2,1,0,1
fina_indicator,300443.SZ,20180930,20181026,2,1,0,1
fina_indicator,300443.SZ,20181231,20190410,2,1,0,1
fina_indicator,300443.SZ,20190331,20190410,2,1,0,1
fina_indicator,300443.SZ,20190630,20190731,2,1,0,1
fina_indicator,300443.SZ,20190930,20191029,2,1,0,1
fina_indicator,300443.SZ,20191231,20200229,2,1,0,1
fina_indicator,300443.SZ,20200331,20200425,2,1,0,1
fina_indicator,300443.SZ,20200630,20200722,2,1,0,1
fina_indicator,300443.SZ,20200930,20201028,2,1,0,1
fina_indicator,300443.SZ,20201231,20210208,2,1,0,1
fina_indicator,300443.SZ,20210331,20210428,2,1,0,1
fina_indicator,300443.SZ,20210630,20210819,2,1,0,1
fina_indicator,300443.SZ,20210930,20211021,2,1,0,1
fina_indicator,300443.SZ,20211231,20220226,2,1,0,1
fina_indicator,300443.SZ,20220331,20220429,2,1,0,1
fina_indicator,300443.SZ,20220630,20220826,2,1,0,1
fina_indicator,300443.SZ,20220930,20221027,2,1,0,1
fina_indicator,300443.SZ,20221231,20230412,2,1,0,1
fina_indicator,300443.SZ,20230331,20230412,2,1,0,1
fina_indicator,300443.SZ,20240930,20241030,2,1,0,1
fina_indicator,300444.SZ,20180331,20180425,2,1,0,1
fina_indicator,300444.SZ,20180630,20180830,2,1,0,1
fina_indicator,300444.SZ,20180930,20181030,2,1,0,1
fina_indicator,300444.SZ,20181231,20190426,2,1,0,1
fina_indicator,300444.SZ,20190331,20190426,2,1,0,1
fina_indicator,300444.SZ,20190630,20190830,2,1,0,1
fina_indicator,300444.SZ,20190930,20191030,2,1,0,1
fina_indicator,300444.SZ,20191231,20200428,2,1,0,1
fina_indicator,300444.SZ,20200331,20200428,2,1,0,1
fina_indicator,300444.SZ,20200630,20200828,2,1,0,1
fina_indicator,300444.SZ,20200930,20201016,2,1,0,1
fina_indicator,300444.SZ,20201231,20210428,2,1,0,1
fina_indicator,300444.SZ,20210331,20210428,2,1,0,1
fina_indicator,300444.SZ,20210630,20210828,2,1,0,1
fina_indicator,300444.SZ,20210930,20211029,2,1,0,1
fina_indicator,300444.SZ,20211231,20220428,2,1,0,1
fina_indicator,300444.SZ,20220331,20220428,2,1,0,1
fina_indicator,300444.SZ,20220630,20220827,2,1,0,1
fina_indicator,300444.SZ,20220930,20221028,2,1,0,1
fina_indicator,300444.SZ,20221231,20230427,2,1,0,1
fina_indicator,300444.SZ,20230331,20230427,2,1,0,1
fina_indicator,300445.SZ,20180331,20180420,2,1,0,1
fina_indicator,300445.SZ,20180630,20180801,2,1,0,1
fina_indicator,300445.SZ,20180930,20181030,2,1,0,1
fina_indicator,300445.SZ,20181231,20190327,2,1,0,1
fina_indicator,300445.SZ,20190331,20190419,2,1,0,1
fina_indicator,300445.SZ,20190630,20190820,2,1,0,1
fina_indicator,300445.SZ,20190930,20191029,2,1,0,1
fina_indicator,300445.SZ,20191231,20200428,2,1,0,1
fina_indicator,300445.SZ,20200331,20200428,2,1,0,1
fina_indicator,300445.SZ,20200630,20200819,2,1,0,1
fina_indicator,300445.SZ,20200930,20201023,2,1,0,1
fina_indicator,300445.SZ,20201231,20210416,2,1,0,1
fina_indicator,300445.SZ,20210331,20210422,2,1,0,1
fina_indicator,300445.SZ,20210630,20210820,2,1,0,1
fina_indicator,300445.SZ,20210930,20211028,2,1,0,1
fina_indicator,300445.SZ,20211231,20220324,2,1,0,1
fina_indicator,300445.SZ,20220331,20220427,2,1,0,1
fina_indicator,300445.SZ,20220630,20220824,2,1,0,1
fina_indicator,300445.SZ,20220930,20221027,2,1,0,1
fina_indicator,300445.SZ,20221231,20230328,2,1,0,1
fina_indicator,300445.SZ,20230331,20230425,2,1,0,1
fina_indicator,300445.SZ,20230630,20230829,2,1,0,1
fina_indicator,300446.SZ,20180331,20180417,2,1,0,1
fina_indicator,300446.SZ,20180630,20180823,2,1,0,1
fina_indicator,300446.SZ,20180930,20181023,2,1,0,1
fina_indicator,300446.SZ,20181231,20190423,2,1,0,1
fina_indicator,300446.SZ,20190331,20190423,2,1,0,1
fina_indicator,300446.SZ,20190630,20190803,2,1,0,1
fina_indicator,300446.SZ,20190930,20191021,2,1,0,1
fina_indicator,300446.SZ,20191231,20200427,2,1,0,1
fina_indicator,300446.SZ,20200331,20200427,2,1,0,1
fina_indicator,300446.SZ,20200630,20200826,2,1,0,1
fina_indicator,300446.SZ,20200930,20201023,2,1,0,1
fina_indicator,300446.SZ,20201231,20210427,2,1,0,1
fina_indicator,300446.SZ,20210331,20210427,2,1,0,1
fina_indicator,300446.SZ,20210630,20210824,2,1,0,1
fina_indicator,300446.SZ,20210930,20211027,2,1,0,1
fina_indicator,300446.SZ,20211231,20220419,2,1,0,1
fina_indicator,300446.SZ,20220331,20220419,2,1,0,1
fina_indicator,300446.SZ,20220630,20220823,2,1,0,1
fina_indicator,300446.SZ,20220930,20221025,2,1,0,1
fina_indicator,300446.SZ,20221231,20230328,2,1,0,1
fina_indicator,300446.SZ,20230331,20230425,2,1,0,1
fina_indicator,300447.SZ,20180331,20180427,2,1,0,1
fina_indicator,300447.SZ,20180630,20180828,2,1,0,1
fina_indicator,300447.SZ,20180930,20181030,2,1,0,1
fina_indicator,300447.SZ,20181231,20190423,2,1,0,1
fina_indicator,300447.SZ,20190331,20190427,2,1,0,1
fina_indicator,300447.SZ,20190630,20190823,2,1,0,1
fina_indicator,300447.SZ,20190930,20191029,2,1,0,1
fina_indicator,300447.SZ,20191231,20200425,2,1,0,1
fina_indicator,300447.SZ,20200331,20200429,2,1,0,1
fina_indicator,300447.SZ,20200630,20200821,2,1,0,1
fina_indicator,300447.SZ,20200930,20201030,2,1,0,1
fina_indicator,300447.SZ,20201231,20210428,2,1,0,1
fina_indicator,300447.SZ,20210331,20210428,2,1,0,1
fina_indicator,300447.SZ,20210630,20210825,2,1,0,1
fina_indicator,300447.SZ,20210930,20211029,2,1,0,1
fina_indicator,300447.SZ,20211231,20220426,2,1,0,1
fina_indicator,300447.SZ,20220331,20220426,2,1,0,1
fina_indicator,300447.SZ,20220630,20220830,2,1,0,1
fina_indicator,300447.SZ,20220930,20221025,2,1,0,1
fina_indicator,300447.SZ,20221231,20230426,2,1,0,1
fina_indicator,300447.SZ,20230331,20230426,2,1,0,1
fina_indicator,300448.SZ,20180331,20180425,2,1,0,1
fina_indicator,300448.SZ,20180630,20180825,2,1,0,1
fina_indicator,300448.SZ,20180930,20181025,2,1,0,1
fina_indicator,300448.SZ,20181231,20190418,2,1,0,1
fina_indicator,300448.SZ,20190331,20190424,2,1,0,1
fina_indicator,300448.SZ,20190630,20190813,2,1,0,1
fina_indicator,300448.SZ,20190930,20191025,2,1,0,1
fina_indicator,300448.SZ,20191231,20200424,2,1,0,1
fina_indicator,300448.SZ,20200331,20200428,2,1,0,1
fina_indicator,300448.SZ,20200630,20200826,2,1,0,1
fina_indicator,300448.SZ,20200930,20201023,2,1,0,1
fina_indicator,300448.SZ,20201231,20210424,2,1,0,1
fina_indicator,300448.SZ,20210331,20210427,2,1,0,1
fina_indicator,300448.SZ,20210630,20210820,2,1,0,1
fina_indicator,300448.SZ,20210930,20211026,2,1,0,1
fina_indicator,300448.SZ,20211231,20220422,2,1,0,1
fina_indicator,300448.SZ,20220331,20220427,2,1,0,1
fina_indicator,300448.SZ,20220630,20220825,2,1,0,1
fina_indicator,300448.SZ,20220930,20221026,2,1,0,1
fina_indicator,300448.SZ,20221231,20230420,2,1,0,1
fina_indicator,300448.SZ,20230331,20230427,2,1,0,1
fina_indicator,300448.SZ,20230630,20230825,2,1,0,1
fina_indicator,300448.SZ,20240630,20240823,2,1,0,1
fina_indicator,300449.SZ,20180331,20180426,2,1,0,1
fina_indicator,300449.SZ,20180630,20180830,2,1,0,1
fina_indicator,300449.SZ,20180930,20181030,2,1,0,1
fina_indicator,300449.SZ,20181231,20190425,2,1,0,1
fina_indicator,300449.SZ,20190331,20190425,2,1,0,1
fina_indicator,300449.SZ,20190630,20190809,2,1,0,1
fina_indicator,300449.SZ,20190930,20191029,2,1,0,1
fina_indicator,300449.SZ,20191231,20200428,2,1,0,1
fina_indicator,300449.SZ,20200331,20200428,2,1,0,1
fina_indicator,300449.SZ,20200630,20200827,2,1,0,1
fina_indicator,300449.SZ,20200930,20201029,2,1,0,1
fina_indicator,300449.SZ,20201231,20210416,2,1,0,1
fina_indicator,300449.SZ,20210331,20210429,2,1,0,1
fina_indicator,300449.SZ,20210630,20210811,2,1,0,1
fina_indicator,300449.SZ,20210930,20211027,2,1,0,1
fina_indicator,300449.SZ,20211231,20220420,2,1,0,1
fina_indicator,300449.SZ,20220331,20220420,2,1,0,1
fina_indicator,300449.SZ,20220630,20220825,2,1,0,1
fina_indicator,300449.SZ,20220930,20221029,2,1,0,1
fina_indicator,300449.SZ,20221231,20230426,2,1,0,1
fina_indicator,300449.SZ,20230331,20230426,2,1,0,1
fina_indicator,300449.SZ,20230930,20231028,2,1,0,1
fina_indicator,300449.SZ,20240331,20240427,2,1,0,1
fina_indicator,300450.SZ,20180331,20180427,2,1,0,1
fina_indicator,300450.SZ,20180630,20180815,2,1,0,1
fina_indicator,300450.SZ,20180930,20181025,2,1,0,1
fina_indicator,300450.SZ,20181231,20190321,2,1,0,1
fina_indicator,300450.SZ,20190331,20190426,2,1,0,1
fina_indicator,300450.SZ,20190630,20190813,2,1,0,1
fina_indicator,300450.SZ,20190930,20191029,2,1,0,1
fina_indicator,300450.SZ,20191231,20200428,2,1,0,1
fina_indicator,300450.SZ,20200331,20200428,2,1,0,1
fina_indicator,300450.SZ,20200630,20200818,2,1,0,1
fina_indicator,300450.SZ,20200930,20201030,2,1,0,1
fina_indicator,300450.SZ,20201231,20210423,2,1,0,1
fina_indicator,300450.SZ,20210331,20210423,2,1,0,1
fina_indicator,300450.SZ,20210630,20210824,2,1,0,1
fina_indicator,300450.SZ,20210930,20211029,2,1,0,1
fina_indicator,300450.SZ,20211231,20220425,2,1,0,1
fina_indicator,300450.SZ,20220331,20220425,2,1,0,1
fina_indicator,300450.SZ,20220630,20220826,2,1,0,1
fina_indicator,300450.SZ,20220930,20221028,2,1,0,1
fina_indicator,300450.SZ,20221231,20230426,2,1,0,1
fina_indicator,300450.SZ,20230331,20230426,2,1,0,1
fina_indicator,300450.SZ,20240930,20241030,2,1,0,1
fina_indicator,300451.SZ,20180331,20180426,2,1,0,1
fina_indicator,300451.SZ,20180630,20180807,2,1,0,1
fina_indicator,300451.SZ,20180930,20181029,2,1,0,1
fina_indicator,300451.SZ,20181231,20190426,2,1,0,1
fina_indicator,300451.SZ,20190331,20190426,2,1,0,1
fina_indicator,300451.SZ,20190630,20190830,2,1,0,1
fina_indicator,300451.SZ,20190930,20191022,2,1,0,1
fina_indicator,300451.SZ,20191231,20200326,2,1,0,1
fina_indicator,300451.SZ,20200331,20200425,2,1,0,1
fina_indicator,300451.SZ,20200630,20200828,2,1,0,1
fina_indicator,300451.SZ,20200930,20201030,2,1,0,1
fina_indicator,300451.SZ,20201231,20210423,2,1,0,1
fina_indicator,300451.SZ,20210331,20210423,2,1,0,1
fina_indicator,300451.SZ,20210630,20210825,2,1,0,1
fina_indicator,300451.SZ,20210930,20211027,2,1,0,1
fina_indicator,300451.SZ,20211231,20220415,2,1,0,1
fina_indicator,300451.SZ,20220331,20220428,2,1,0,1
fina_indicator,300451.SZ,20220630,20220830,2,1,0,1
fina_indicator,300451.SZ,20220930,20221025,2,1,0,1
fina_indicator,300451.SZ,20221231,20230415,2,1,0,1
fina_indicator,300451.SZ,20230331,20230428,2,1,0,1
fina_indicator,300452.SZ,20180331,20180427,2,1,0,1
fina_indicator,300452.SZ,20180630,20180824,2,1,0,1
fina_indicator,300452.SZ,20180930,20181025,2,1,0,1
fina_indicator,300452.SZ,20181231,20190403,2,1,0,1
fina_indicator,300452.SZ,20190331,20190426,2,1,0,1
fina_indicator,300452.SZ,20190630,20190824,2,1,0,1
fina_indicator,300452.SZ,20190930,20191022,2,1,0,1
fina_indicator,300452.SZ,20191231,20200425,2,1,0,1
fina_indicator,300452.SZ,20200331,20200428,2,1,0,1
fina_indicator,300452.SZ,20200630,20200822,2,1,0,1
fina_indicator,300452.SZ,20200930,20201017,2,1,0,1
fina_indicator,300452.SZ,20201231,20210410,2,1,0,1
fina_indicator,300452.SZ,20210331,20210420,2,1,0,1
fina_indicator,300452.SZ,20210630,20210828,2,1,0,1
fina_indicator,300452.SZ,20210930,20211028,2,1,0,1
fina_indicator,300452.SZ,20211231,20220423,2,1,0,1
fina_indicator,300452.SZ,20220331,20220429,2,1,0,1
fina_indicator,300452.SZ,20220630,20220802,2,1,0,1
fina_indicator,300452.SZ,20220930,20221026,2,1,0,1
fina_indicator,300452.SZ,20221231,20230408,2,1,0,1
fina_indicator,300452.SZ,20230331,20230421,2,1,0,1
fina_indicator,300453.SZ,20180331,20180425,2,1,0,1
fina_indicator,300453.SZ,20180630,20180825,2,1,0,1
fina_indicator,300453.SZ,20180930,20181025,2,1,0,1
fina_indicator,300453.SZ,20181231,20190316,2,1,0,1
fina_indicator,300453.SZ,20190331,20190426,2,1,0,1
fina_indicator,300453.SZ,20190630,20190830,2,1,0,1
fina_indicator,300453.SZ,20190930,20191024,2,1,0,1
fina_indicator,300453.SZ,20191231,20200328,2,1,0,1
fina_indicator,300453.SZ,20200331,20200424,2,1,0,1
fina_indicator,300453.SZ,20200630,20200822,2,1,0,1
fina_indicator,300453.SZ,20200930,20201019,2,1,0,1
fina_indicator,300453.SZ,20201231,20210327,2,1,0,1
fina_indicator,300453.SZ,20210331,20210421,2,1,0,1
fina_indicator,300453.SZ,20210630,20210722,2,1,0,1
fina_indicator,300453.SZ,20210930,20211016,2,1,0,1
fina_indicator,300453.SZ,20211231,20220317,2,1,0,1
fina_indicator,300453.SZ,20220331,20220420,2,1,0,1
fina_indicator,300453.SZ,20220630,20220728,2,1,0,1
fina_indicator,300453.SZ,20220930,20221020,2,1,0,1
fina_indicator,300453.SZ,20221231,20230323,2,1,0,1
fina_indicator,300453.SZ,20230331,20230427,2,1,0,1
fina_indicator,300454.SZ,20180331,20180425,2,1,0,1
fina_indicator,300454.SZ,20180630,20180820,2,1,0,1
fina_indicator,300454.SZ,20180930,20181027,2,1,0,1
