sample,signal_date,mean_return,median_return,win_rate,loss_rate,n_episodes,mean_mae,mean_hold
SECONDARY,2023-08-28,9.961411431301057,10.890284813791148,82.0,18.0,50,-8.33741925033242,34.54
SECONDARY,2023-08-29,-3.067664461502988,-0.9310183086939102,50.0,50.0,6,-13.720460550446376,61.833333333333336
SECONDARY,2023-08-30,1.0009048098193702,1.6332997965776466,68.18181818181817,31.818181818181817,22,-11.70607375704772,55.90909090909091
SECONDARY,2023-08-31,2.59785407425928,3.8397276316999873,80.0,20.0,45,-8.675064828630031,46.666666666666664
SECONDARY,2023-09-01,0.7604762425128448,1.0947716591782786,60.0,40.0,15,-10.846521620035189,40.333333333333336
SECONDARY,2023-09-04,4.105856818374879,3.4272095809538903,66.66666666666666,33.33333333333333,3,-15.986162626129241,31.666666666666668
SECONDARY,2023-09-05,1.8782372404633,1.1664207246626752,61.904761904761905,38.095238095238095,21,-11.984314173621348,42.80952380952381
SECONDARY,2023-09-06,9.856020999255858,7.444101124106471,100.0,0.0,10,-6.361496736250783,23.6
SECONDARY,2023-09-07,4.1859887503647135,4.718493501358132,85.18518518518519,14.814814814814813,27,-9.18400311689254,34.18518518518518
SECONDARY,2023-09-08,1.6498900237251926,4.743197258487326,71.875,28.125,32,-15.011756045831143,44.09375
SECONDARY,2023-09-11,5.34993481601782,5.34993481601782,100.0,0.0,1,-6.431596572441622,25.0
SECONDARY,2023-09-12,5.855553861208817,8.997214729831786,75.0,25.0,4,-10.858343916902164,37.5
SECONDARY,2023-09-13,0.14717794381430727,4.418832925373473,75.0,25.0,8,-17.358573360358523,48.125
SECONDARY,2023-09-14,4.277716241082661,6.6110255302497425,81.48148148148148,18.51851851851852,27,-11.85287420761687,40.333333333333336
SECONDARY,2023-09-15,-0.08874219211268243,4.304422068624547,61.53846153846154,38.46153846153847,13,-16.623230424133673,54.69230769230769
SECONDARY,2023-09-18,4.608869720033377,5.903867587772272,77.77777777777779,22.22222222222222,9,-12.869348957455667,32.22222222222222
SECONDARY,2023-09-19,6.517468050905891,8.87068562173836,77.77777777777779,22.22222222222222,27,-11.657299164420076,34.55555555555556
SECONDARY,2023-09-20,5.633644639203225,4.759921268054351,84.84848484848484,15.151515151515152,33,-9.056534485980052,29.0
SECONDARY,2023-09-21,2.6435162740273963,4.967811069964269,74.50980392156863,25.49019607843137,51,-10.483615673672341,35.88235294117647
SECONDARY,2023-09-22,-1.6734491918403933,1.0907664294823032,50.0,50.0,6,-14.04131497468403,24.5
SECONDARY,2023-09-25,1.6863634558315894,1.7648341117668904,72.0,28.000000000000004,25,-11.69973959291781,34.76
SECONDARY,2023-09-26,4.723612199407242,5.912310576803672,85.9375,14.0625,64,-9.418120588369117,30.65625
SECONDARY,2023-09-27,3.933220496383697,4.0288653205918745,79.3103448275862,20.689655172413794,29,-10.244958288924753,29.82758620689655
SECONDARY,2023-09-28,0.8545214965813837,1.2551754230336218,60.0,40.0,15,-13.740107464960435,39.666666666666664
SECONDARY,2023-10-09,3.0809993851855215,3.6831945773361694,79.41176470588235,20.588235294117645,136,-9.250270192994334,33.55882352941177
SECONDARY,2023-10-10,1.2219353605803762,2.7618748568014637,67.54385964912281,32.45614035087719,114,-12.484424987639851,41.24561403508772
SECONDARY,2023-10-11,2.579262066699273,4.022899797013788,77.33333333333333,22.666666666666664,75,-9.30060475808215,35.96
SECONDARY,2023-10-12,4.560288304518557,7.567239920192964,81.81818181818183,18.181818181818183,22,-11.824454857548806,31.40909090909091
SECONDARY,2023-10-13,6.478969922314083,7.759478832138868,87.67123287671232,12.32876712328767,146,-8.703441406034342,27.58219178082192
SECONDARY,2023-10-16,6.375289272678881,7.731367455649985,89.02439024390245,10.975609756097562,82,-9.922468876692964,29.75609756097561
SECONDARY,2023-10-17,7.697356697360428,8.659682680985952,82.75862068965517,17.24137931034483,29,-11.526598500312033,33.03448275862069
SECONDARY,2023-10-18,5.94450939671466,8.498795296040129,84.98498498498499,15.015015015015015,333,-10.30006325072638,34.21621621621622
SECONDARY,2023-10-19,7.424129788505991,8.209036784199563,85.22167487684729,14.77832512315271,203,-7.91217564317069,29.019704433497537
SECONDARY,2023-10-20,7.813098615621641,10.051469994977085,85.78680203045685,14.213197969543149,197,-10.26587688231904,31.756345177664976
SECONDARY,2023-10-23,9.352593496783465,10.524438101281872,88.79668049792531,11.20331950207469,482,-6.453429566142201,26.226141078838175
SECONDARY,2023-10-24,5.870811723489795,4.716753592383986,81.25,18.75,16,-9.475722987628806,30.6875
SECONDARY,2023-10-25,-0.6925532285929275,4.394468272786384,68.75,31.25,16,-15.89743221092134,57.1875
SECONDARY,2023-10-26,6.3148135515123425,6.0000028741260305,75.0,25.0,8,-13.985223829365065,43.125
SECONDARY,2023-10-27,9.721386914004787,13.172507275494226,85.71428571428571,14.285714285714285,14,-10.624057442366587,26.357142857142858
SECONDARY,2023-10-30,7.808285858195653,7.512203807662543,94.11764705882352,5.88235294117647,17,-7.211994331866477,31.11764705882353
SECONDARY,2023-10-31,-1.7911200816516213,0.1469459407139322,60.0,40.0,5,-22.75284802694974,58.6
SECONDARY,2023-11-01,4.60075107456049,3.2640734385747217,80.0,20.0,5,-20.388762631081725,51.4
SECONDARY,2023-11-02,4.960427002616931,7.112921534845157,81.81818181818183,18.181818181818183,11,-10.218231029420663,32.81818181818182
SECONDARY,2023-11-03,0.2374601299441237,0.2374601299441237,50.0,50.0,2,-18.761374490438616,42.0
SECONDARY,2023-11-06,3.8218441597617057,3.8218441597617057,100.0,0.0,2,-5.007130998341392,29.0
SECONDARY,2023-11-08,4.7185829348303905,4.5873901507761845,100.0,0.0,5,-3.0049564651002925,23.8
SECONDARY,2023-11-10,0.475039489294811,0.475039489294811,100.0,0.0,1,-32.30174081237911,68.0
SECONDARY,2023-11-13,2.8485967173969624,2.6435983374042515,66.66666666666666,33.33333333333333,3,-29.545074311215448,62.333333333333336
SECONDARY,2023-11-16,-1.911466397047403,1.3358751299565044,66.66666666666666,33.33333333333333,3,-17.10835860146067,40.333333333333336
SECONDARY,2023-11-17,-2.333657312304969,-0.8983743280005667,50.0,50.0,4,-24.178198450053834,42.25
SECONDARY,2023-11-20,3.01631780543799,3.01631780543799,100.0,0.0,1,-12.028885456843865,26.0
SECONDARY,2023-11-21,3.8116112023997086,3.0425584394006604,75.0,25.0,4,-6.206368212533273,17.5
SECONDARY,2023-11-22,-0.7749837052241806,0.596543018061421,51.06382978723404,48.93617021276596,47,-20.415227376064077,43.53191489361702
SECONDARY,2023-11-23,3.886684640367812,3.886684640367812,50.0,50.0,2,-15.259921317431164,28.5
SECONDARY,2023-11-24,-1.0191735360461274,1.6374357021671404,58.620689655172406,41.37931034482759,58,-24.438410219410176,51.41379310344828
SECONDARY,2023-11-27,-1.9370446151002272,0.2543195521549206,51.11111111111111,48.888888888888886,45,-22.160347649586623,44.53333333333333
SECONDARY,2023-11-28,2.9653296923824204,3.4201173941308465,72.72727272727273,27.27272727272727,11,-25.19204210694335,50.0
SECONDARY,2023-11-29,0.5173638494921595,2.704917626729286,67.79661016949152,32.20338983050847,59,-21.623527607285368,48.813559322033896
SECONDARY,2023-11-30,-0.8328811301885515,1.8289319945144809,61.111111111111114,38.88888888888889,90,-21.801070058300393,43.71111111111111
SECONDARY,2023-12-01,-3.7470259254360934,-0.1327643023122638,50.0,50.0,40,-26.80007964516245,52.375
SECONDARY,2023-12-04,-0.021903492733242404,1.0218891664742316,57.14285714285714,42.857142857142854,70,-24.351698006508872,47.042857142857144
SECONDARY,2023-12-05,-0.351384584648255,2.7960797821140653,65.03340757238307,34.96659242761693,449,-25.49643415261349,47.73051224944321
SECONDARY,2023-12-06,1.7072643441516853,3.134337191376809,67.56756756756756,32.432432432432435,37,-24.605616681647987,42.567567567567565
SECONDARY,2023-12-07,-1.4623588078137837,2.113271786969624,54.78260869565217,45.21739130434783,115,-28.747673879012375,50.48695652173913
SECONDARY,2023-12-08,1.3545178131200375,4.979473639979065,73.23420074349443,26.765799256505574,538,-17.42436824059578,34.6635687732342
SECONDARY,2023-12-11,-4.798758614295951,2.787193810440013,52.0,48.0,25,-25.35680592996263,60.36
SECONDARY,2023-12-12,-8.451141338469602,-4.416351494351986,33.33333333333333,66.66666666666666,15,-35.22524247544819,77.86666666666666
SECONDARY,2023-12-13,-1.588587707815902,2.353020847565071,60.97560975609756,39.02439024390244,41,-25.924665715331596,49.65853658536585
SECONDARY,2023-12-14,1.5938497089464725,2.884268322450967,60.0,40.0,25,-30.65556994887215,46.56
SECONDARY,2023-12-15,-1.2636964919428422,1.0016329598545313,57.57575757575758,42.42424242424242,66,-27.30139895120494,48.81818181818182
SECONDARY,2023-12-18,0.35496370039408554,3.6394685113939635,59.61538461538461,40.38461538461539,208,-28.249557943207833,46.09615384615385
SECONDARY,2023-12-19,-3.286261289846881,0.3925623865861893,50.90909090909091,49.09090909090909,55,-28.922405820450887,53.56363636363636
SECONDARY,2023-12-20,1.7160079145881153,4.52557734860339,69.90291262135922,30.097087378640776,206,-27.200629351995644,47.898058252427184
SECONDARY,2023-12-21,6.355932733028274,6.971049522205197,76.92307692307693,23.076923076923077,26,-25.51653874952419,42.73076923076923
SECONDARY,2023-12-22,5.550752222001483,7.268355151020824,73.73737373737373,26.262626262626267,198,-33.12304320846059,47.964646464646464
SECONDARY,2023-12-25,4.691238036451435,6.642807591709517,71.875,28.125,160,-24.927768338892086,40.56875
SECONDARY,2023-12-26,6.44177767851551,6.717441457485668,76.85950413223141,23.140495867768596,242,-24.43345242653051,38.64462809917355
SECONDARY,2023-12-27,8.44381902388563,9.63966347876474,84.61538461538461,15.384615384615385,13,-29.45210455473915,39.61538461538461
SECONDARY,2023-12-28,4.923702189870426,6.4132459278085365,83.33333333333334,16.666666666666664,12,-19.997950290561786,32.666666666666664
SECONDARY,2023-12-29,4.585208820431081,4.694736851236465,87.5,12.5,8,-10.12573106178818,27.5
SECONDARY,2024-01-02,1.1497068423239434,1.092614723423469,66.66666666666666,33.33333333333333,3,-16.35041265288763,26.666666666666668
SECONDARY,2024-01-03,7.5352000714332315,8.233767014021232,73.07692307692307,26.923076923076923,26,-34.781473313064005,37.73076923076923
SECONDARY,2024-01-04,1.5964871522661268,1.717929579484693,62.5,37.5,24,-35.03137388362128,46.583333333333336
SECONDARY,2024-01-05,7.680528374152253,7.415509474517544,72.1311475409836,27.86885245901639,61,-35.245893031367515,43.704918032786885
SECONDARY,2024-01-08,6.003917849905991,8.78716203041248,77.08333333333334,22.916666666666664,192,-33.61037942047263,48.677083333333336
SECONDARY,2024-01-09,12.072186809718804,11.317141693055769,94.11764705882352,5.88235294117647,17,-31.019160335927978,35.05882352941177
SECONDARY,2024-01-10,11.213057979906935,10.717545441383754,85.52631578947368,14.473684210526317,76,-33.812668322174915,45.71052631578947
SECONDARY,2024-01-11,7.575165628815453,11.1995411605469,87.5,12.5,8,-16.364877799559633,41.125
SECONDARY,2024-01-12,7.570901495954706,7.503270165841672,84.61538461538461,15.384615384615385,13,-31.763861802100294,38.46153846153846
SECONDARY,2024-01-15,4.665332107519461,7.00695068713663,81.25,18.75,16,-34.92730488197789,39.625
SECONDARY,2024-01-16,-0.03433892484830266,4.015063792658207,69.56521739130434,30.434782608695656,23,-37.41520871025207,52.65217391304348
SECONDARY,2024-01-17,7.0030723935451995,7.365932572315008,77.96052631578947,22.039473684210524,304,-34.20843993445751,42.44736842105263
SECONDARY,2024-01-18,6.4550432817301475,7.114347946132858,80.44280442804428,19.557195571955717,271,-34.435987043480445,42.132841328413285
SECONDARY,2024-01-19,11.33326434648747,10.540316517796503,87.71929824561403,12.280701754385964,171,-34.81444850005458,40.83625730994152
SECONDARY,2024-01-22,12.802290552175064,13.003189750763118,90.65789473684211,9.342105263157894,760,-25.64955447176725,36.93684210526316
SECONDARY,2024-01-23,10.276848686045371,8.941184010557759,85.41666666666666,14.583333333333334,48,-33.390817670353364,41.5
SECONDARY,2024-01-24,6.670162920063926,6.512258584793641,86.66666666666667,13.333333333333334,15,-33.39536055862311,36.06666666666667
SECONDARY,2024-01-25,17.374680595999646,17.374680595999646,100.0,0.0,2,-27.482581758634915,18.5
SECONDARY,2024-01-26,4.540382569754863,7.347654666423101,62.5,37.5,8,-29.305135662681394,45.75
SECONDARY,2024-01-29,15.683694449813464,17.30532875949612,87.83783783783784,12.162162162162163,74,-25.217090767349415,41.027027027027025
SECONDARY,2024-01-30,16.355374338403788,15.528849907283428,93.58974358974359,6.41025641025641,78,-21.790040145184765,33.62820512820513
SECONDARY,2024-01-31,15.886975306448788,17.333970576594552,87.60330578512396,12.396694214876034,121,-22.58281082509254,37.27272727272727
SECONDARY,2024-02-01,15.769825931836287,14.557372826688905,93.75,6.25,48,-21.79449270580677,36.4375
SECONDARY,2024-02-02,20.356904415898082,18.06288016253402,91.66666666666666,8.333333333333332,60,-16.873069460250303,31.35
SECONDARY,2024-02-05,23.208900394812044,20.057284576517564,98.78048780487805,1.2195121951219512,82,-4.471290797442786,26.75609756097561
SECONDARY,2024-02-06,35.1439765628539,35.67070144180095,96.7741935483871,3.225806451612903,31,-11.608861586250793,23.580645161290324
SECONDARY,2024-02-07,31.50945378456071,31.11358687537945,91.66666666666666,8.333333333333332,12,-4.25400026849632,26.916666666666668
SECONDARY,2024-02-08,35.390412024952425,26.534967017362117,100.0,0.0,7,-2.800291542239946,17.428571428571427
SECONDARY,2024-03-05,6.536375268894094,6.536375268894094,100.0,0.0,1,-3.474903474903468,54.0
SECONDARY,2024-03-12,4.88330373049844,7.946340815931159,85.71428571428571,14.285714285714285,7,-6.020243021617479,31.428571428571427
SECONDARY,2024-03-13,7.070666612111472,5.277660935613223,100.0,0.0,11,-3.2386241473329744,17.545454545454547
SECONDARY,2024-03-14,1.4000386237999258,3.2585697811002223,66.66666666666666,33.33333333333333,6,-12.75551724922358,36.5
SECONDARY,2024-03-15,-4.510740738353886,-0.8344980188437328,50.0,50.0,4,-19.948393954534104,42.25
SECONDARY,2024-03-18,14.772703165082774,8.6187975830795,100.0,0.0,4,-14.498410539302318,19.25
SECONDARY,2024-03-19,3.936062460691146,3.836675960601221,100.0,0.0,3,-2.280539809753749,15.333333333333334
SECONDARY,2024-03-20,-4.341458965306453,0.9410099957862164,60.0,40.0,5,-21.689240626639904,45.4
SECONDARY,2024-03-21,-4.1048558807729965,0.9513374872016018,62.5,37.5,8,-15.741092267172185,44.125
SECONDARY,2024-03-22,2.761334630867635,3.820965386217785,74.24242424242425,25.757575757575758,66,-9.28335652463095,27.545454545454547
SECONDARY,2024-03-25,2.6009889642574726,2.984593212431749,70.83333333333334,29.166666666666668,144,-12.784074818191984,35.8125
SECONDARY,2024-03-26,0.7413875401293922,1.9706268345696925,63.26530612244898,36.734693877551024,49,-21.369014580163256,47.795918367346935
SECONDARY,2024-03-27,3.4966806468685894,6.122242211386995,68.18181818181817,31.818181818181817,484,-16.124846098751206,42.320247933884296
SECONDARY,2024-03-28,4.320798317110381,5.036047351967119,90.9090909090909,9.090909090909092,11,-9.740737698278586,33.09090909090909
SECONDARY,2024-03-29,-1.3810203396660008,4.35927694654831,75.0,25.0,8,-18.959006091678688,18.625
SECONDARY,2024-04-02,5.1106079002408755,7.989579275234422,80.0,20.0,5,-15.295217418822082,40.8
SECONDARY,2024-04-03,-7.178969005735769,-2.3362930065353193,44.0,56.00000000000001,25,-26.17558994281319,54.84
SECONDARY,2024-04-08,1.6153931497901768,6.576285029608744,65.9090909090909,34.090909090909086,132,-21.82561080336572,41.43181818181818
SECONDARY,2024-04-09,-0.6061111086795827,6.705150756973517,85.71428571428571,14.285714285714285,7,-18.28832955292887,34.0
SECONDARY,2024-04-10,3.4562712630099384,7.6268520594933245,68.21192052980133,31.788079470198678,151,-20.088997094506176,43.40397350993378
SECONDARY,2024-04-11,4.378491778049787,8.126901850546446,70.96774193548387,29.03225806451613,31,-16.653979860933685,38.12903225806452
SECONDARY,2024-04-12,7.509143057962822,9.994220186921426,72.6027397260274,27.397260273972602,73,-16.16771259429558,34.23287671232877
SECONDARY,2024-04-15,8.265049125158827,10.070913498720119,70.43010752688173,29.56989247311828,744,-14.549535826803151,42.52284946236559
SECONDARY,2024-04-16,10.462748818519485,11.092811641643378,72.31638418079096,27.683615819209038,708,-8.790076832643246,38.887005649717516
SECONDARY,2024-04-17,3.9985145926898076,0.8685086246107633,50.79365079365079,49.2063492063492,63,-19.054384844981026,47.42857142857143
SECONDARY,2024-04-18,-2.2630351366690564,-4.614330900726935,33.33333333333333,66.66666666666666,6,-17.37995346364502,60.333333333333336
SECONDARY,2024-04-19,2.3503307172468517,5.194596106792641,66.66666666666666,33.33333333333333,12,-17.409674308869814,39.166666666666664
SECONDARY,2024-04-22,0.2980743291043594,0.9525752740767486,53.333333333333336,46.666666666666664,15,-14.29955927611451,42.2
SECONDARY,2024-04-23,0.7605895044698986,4.801711320083981,64.51612903225806,35.483870967741936,31,-16.04487965606128,40.41935483870968
SECONDARY,2024-04-24,-3.812371290226757,-5.4086179506507115,33.33333333333333,66.66666666666666,6,-18.337544188271586,71.16666666666667
SECONDARY,2024-04-25,0.5723709244696293,3.3537345499021916,55.55555555555556,44.44444444444444,9,-15.088182170772651,39.44444444444444
SECONDARY,2024-04-26,-5.999586638016294,-4.118529754019866,35.714285714285715,64.28571428571429,14,-17.178407871349897,55.142857142857146
SECONDARY,2024-04-29,0.9034721629150655,2.38744310669571,64.28571428571429,35.714285714285715,14,-12.128427664319029,44.07142857142857
SECONDARY,2024-04-30,-3.972872014851945,-1.3018585227418185,20.0,80.0,10,-16.737602257862207,60.5
SECONDARY,2024-05-06,4.31853273395043,4.31853273395043,100.0,0.0,2,-2.255994089533003,12.0
SECONDARY,2024-05-07,-0.3661728262864541,-1.8891840531642872,33.33333333333333,66.66666666666666,3,-24.1470414744351,84.66666666666667
SECONDARY,2024-05-08,3.0854344886263307,3.1736515742783733,75.0,25.0,4,-7.329021555970966,44.5
SECONDARY,2024-05-09,-31.97140516165542,-31.97140516165542,0.0,100.0,1,-47.14053573648912,94.0
SECONDARY,2024-05-10,-11.898955030797369,-11.898955030797369,0.0,100.0,2,-30.5894899555759,58.5
SECONDARY,2024-05-13,-1.9895699946004288,-2.012222493482717,33.33333333333333,66.66666666666666,9,-18.588427347386656,48.888888888888886
SECONDARY,2024-05-14,-23.989537668155283,-23.989537668155283,0.0,100.0,2,-35.892175878210814,47.5
SECONDARY,2024-05-15,0.4562894952337584,1.9528001403028323,50.0,50.0,4,-17.538246651562815,67.25
SECONDARY,2024-05-16,-2.7847825703986486,0.6842199640647644,57.14285714285714,42.857142857142854,7,-19.67606722401826,47.857142857142854
SECONDARY,2024-05-17,-1.139296047014999,3.3955891233166446,50.0,50.0,6,-15.972594642858274,27.333333333333332
SECONDARY,2024-05-20,-7.741827020798422,-4.525190176995909,16.666666666666664,83.33333333333334,6,-22.424779385647142,46.666666666666664
SECONDARY,2024-05-21,-2.7552138642271626,-5.453943589795713,22.22222222222222,77.77777777777779,9,-16.221599486802727,43.111111111111114
SECONDARY,2024-05-22,-6.584939767062985,-7.875798861739845,42.857142857142854,57.14285714285714,7,-21.502928137009526,46.285714285714285
SECONDARY,2024-05-23,-2.589693525218368,-2.2319253702529145,37.2093023255814,62.7906976744186,86,-18.309783893014743,50.348837209302324
SECONDARY,2024-05-24,0.11386700837813146,0.6538619239571377,53.125,46.875,96,-18.02839083537881,44.041666666666664
SECONDARY,2024-05-27,-3.229926296888338,-2.6609307628959282,44.44444444444444,55.55555555555556,18,-22.740014575468706,45.833333333333336
SECONDARY,2024-05-28,-1.2374472971866066,-2.2892232206639473,37.83783783783784,62.16216216216216,111,-18.90667010405471,44.0990990990991
SECONDARY,2024-05-29,-3.8060729921597782,-2.8906119238889296,28.000000000000004,72.0,25,-21.788281411291667,43.12
SECONDARY,2024-05-30,-2.2457939171539354,-3.3813498098544796,28.333333333333332,71.66666666666667,60,-17.694317562989504,42.3
SECONDARY,2024-05-31,-2.793988110867954,-1.479750411772203,43.333333333333336,56.666666666666664,30,-17.874401180970178,44.333333333333336
SECONDARY,2024-06-03,-2.111140505794883,-1.7872061790623912,35.661764705882355,64.33823529411765,272,-17.604120620858332,45.06617647058823
SECONDARY,2024-06-04,3.4129794427151583,2.710537550879865,67.94871794871796,32.05128205128205,156,-15.371522636617714,37.82692307692308
SECONDARY,2024-06-05,1.9432825507680742,1.333806327850295,62.77372262773723,37.22627737226277,274,-15.470945083122231,39.50729927007299
SECONDARY,2024-06-06,2.9000589087399122,2.305859754550573,63.979416809605496,36.02058319039451,583,-13.40571575214184,36.58147512864494
SECONDARY,2024-06-07,0.620408585521729,1.9997599094623304,57.49999999999999,42.5,40,-17.884460187431362,38.55
SECONDARY,2024-06-11,2.700771099244459,3.1878751085157355,67.74193548387096,32.25806451612903,31,-8.537129580934481,25.838709677419356
SECONDARY,2024-06-12,-0.9234792857506318,1.1132533361949386,75.0,25.0,8,-16.860422999770343,39.375
SECONDARY,2024-06-13,-2.6165854456410127,-0.550920316610906,48.07692307692308,51.92307692307693,52,-16.067874848090327,40.15384615384615
SECONDARY,2024-06-14,-2.5786042859532237,-1.751203941021399,40.0,60.0,20,-19.63404666554863,47.05
SECONDARY,2024-06-17,-2.0333749338576146,-0.3350934018662284,48.275862068965516,51.724137931034484,29,-17.24600827748488,34.58620689655172
SECONDARY,2024-06-18,-2.410681372946321,-2.3536647588926556,45.45454545454545,54.54545454545454,11,-15.11626205733295,47.09090909090909
SECONDARY,2024-06-19,-3.4170266696845197,-2.264444627641392,44.44444444444444,55.55555555555556,45,-19.006273266456244,43.46666666666667
SECONDARY,2024-06-20,-0.21156768352270114,0.9281534912520925,56.75675675675676,43.24324324324324,111,-14.827613018205883,38.909909909909906
SECONDARY,2024-06-21,-1.7493003625366788,2.5200837373823437,52.94117647058824,47.05882352941176,17,-22.101807435975388,48.470588235294116
SECONDARY,2024-06-24,1.3730513995363007,1.4630595976534708,59.36254980079681,40.63745019920319,251,-14.267048604843673,37.64940239043825
SECONDARY,2024-06-25,1.0715587677953642,2.77396003257408,58.24175824175825,41.75824175824176,91,-14.99645529645169,36.81318681318681
SECONDARY,2024-06-26,1.4220851627320497,-0.2456403866113421,40.0,60.0,5,-8.942587247497304,24.6
SECONDARY,2024-06-27,-0.7474787121831876,0.9756241341397244,59.57446808510638,40.42553191489361,47,-16.344127062260096,35.255319148936174
SECONDARY,2024-06-28,0.49678519067651544,3.0878893254576227,60.0,40.0,15,-14.435367305117419,29.4
SECONDARY,2024-07-01,1.2060371904550764,1.9494068947019696,53.333333333333336,46.666666666666664,15,-16.26943198336544,37.86666666666667
SECONDARY,2024-07-02,1.8174895152759007,2.1696381032101657,65.625,34.375,32,-15.551557583604055,37.4375
SECONDARY,2024-07-03,3.146315803144414,2.333456685583257,59.375,40.625,32,-13.646561585377922,34.6875
SECONDARY,2024-07-04,4.210244567662514,3.850943590365023,73.25581395348837,26.744186046511626,86,-11.387956962283333,32.25581395348837
SECONDARY,2024-07-05,7.433124810317831,5.643229179492474,100.0,0.0,10,-6.622627601235168,18.8
SECONDARY,2024-07-08,4.616557747441077,5.094518600729959,81.89655172413794,18.103448275862068,116,-9.155366655542567,29.189655172413794
SECONDARY,2024-07-09,1.402720567543975,0.2984839621620913,60.0,40.0,5,-12.019888303628052,37.2
SECONDARY,2024-07-10,4.142101998305419,4.71921430398847,84.44444444444444,15.555555555555555,45,-9.938655501830768,27.8
SECONDARY,2024-07-11,5.323203582971759,3.3080369114001846,72.72727272727273,27.27272727272727,11,-11.997752515405017,31.0
SECONDARY,2024-07-12,-0.3133712372511974,0.5975760240864592,60.0,40.0,10,-17.97963213547161,36.9
SECONDARY,2024-07-15,4.548808641837278,2.374407000141827,66.66666666666666,33.33333333333333,9,-11.587604485039432,34.111111111111114
SECONDARY,2024-07-16,1.1155726200788738,-0.16703825095561092,50.0,50.0,16,-15.241579610191437,34.125
SECONDARY,2024-07-17,5.421551636048935,4.120096132398945,70.0,30.0,40,-10.653820178664485,33.875
SECONDARY,2024-07-18,5.3788986616280265,4.72055246610132,65.21739130434783,34.78260869565217,23,-12.118347014197694,30.608695652173914
SECONDARY,2024-07-19,1.1354647082903773,0.6658893472272367,50.0,50.0,6,-11.784356045917365,32.5
SECONDARY,2024-07-22,2.4967422461929663,3.2153587255031586,72.22222222222221,27.77777777777778,18,-12.399144134246237,31.77777777777778
SECONDARY,2024-07-23,3.6843950263801357,4.226770611494423,76.31578947368422,23.684210526315788,76,-10.18019160540426,31.67105263157895
SECONDARY,2024-07-24,6.916859587771926,7.396119602236668,85.85858585858585,14.14141414141414,99,-6.491125858650432,24.646464646464647
SECONDARY,2024-07-25,6.017013363483359,5.6426289612201215,85.18518518518519,14.814814814814813,27,-9.9217828356552,31.62962962962963
SECONDARY,2024-07-26,5.766712062486626,3.9319682027092315,100.0,0.0,6,-8.112621052268839,21.5
SECONDARY,2024-07-29,6.330671482312151,5.53851522381013,100.0,0.0,10,-11.916389224018815,36.5
SECONDARY,2024-07-30,4.25317094853417,4.003139453329567,78.57142857142857,21.428571428571427,14,-7.706196413900784,26.785714285714285
SECONDARY,2024-07-31,2.0701487610493814,3.1056988182812706,83.33333333333334,16.666666666666664,6,-10.270155327755951,29.5
SECONDARY,2024-08-01,-1.4891838078665554,-1.4891838078665554,0.0,100.0,1,-13.958211464660298,37.0
SECONDARY,2024-08-02,2.7504133399430843,1.435191865897993,50.0,50.0,8,-13.918719069620101,32.0
SECONDARY,2024-08-05,3.9692087407154495,4.074747722658428,80.17241379310344,19.82758620689655,116,-11.932507566202299,26.95689655172414
SECONDARY,2024-08-06,4.6033259150982895,5.110806271820898,84.61538461538461,15.384615384615385,13,-9.015302915980946,27.307692307692307
SECONDARY,2024-08-07,-3.625095416838922,-8.48089128233444,25.0,75.0,4,-18.44517862255822,28.75
SECONDARY,2024-08-08,3.9941876428045457,2.9651461839256994,77.77777777777779,22.22222222222222,9,-13.483058381504106,29.88888888888889
SECONDARY,2024-08-09,1.5652630290020262,0.448351972209958,54.54545454545454,45.45454545454545,11,-11.817791791191787,26.818181818181817
SECONDARY,2024-08-12,5.912386576528672,6.141747775820189,86.8421052631579,13.157894736842104,38,-9.961590397098782,24.526315789473685
SECONDARY,2024-08-13,6.48847240402943,7.823087961279527,100.0,0.0,7,-6.553581272217274,23.0
SECONDARY,2024-08-14,8.036378956380219,6.006479597822246,90.47619047619048,9.523809523809524,21,-9.532270775015913,22.285714285714285
SECONDARY,2024-08-15,3.261842355118908,4.461317786340686,60.0,40.0,5,-9.75744339670788,21.6
SECONDARY,2024-08-16,6.082229766013839,6.128688803122512,83.78378378378379,16.216216216216218,37,-8.515940699193385,23.62162162162162
SECONDARY,2024-08-19,5.016634370327456,4.929251292570096,87.09677419354838,12.903225806451612,31,-10.983310037493212,23.70967741935484
SECONDARY,2024-08-20,6.464760940428099,6.446541060980239,94.73684210526315,5.263157894736842,171,-7.201258702970426,21.105263157894736
SECONDARY,2024-08-21,5.9433680178361685,5.421311145581193,97.87234042553192,2.127659574468085,94,-7.030917197774895,20.180851063829788
SECONDARY,2024-08-22,7.234222455149466,6.825209173519354,99.54337899543378,0.45662100456621,438,-4.530575559995793,17.11187214611872
SECONDARY,2024-08-23,8.160689170109528,8.106731386606345,99.15611814345992,0.8438818565400843,237,-3.9917616073729865,16.189873417721518
SECONDARY,2024-08-26,4.527844784109263,3.524690065529632,96.66666666666667,3.3333333333333335,30,-7.657995537757253,19.0
SECONDARY,2024-08-27,7.503159564312191,7.3456967321104045,99.0,1.0,100,-4.943142555599008,16.1
SECONDARY,2024-08-28,9.473293631112123,8.405270952942903,100.0,0.0,40,-4.756910891983717,15.6
SECONDARY,2024-08-29,6.273613828338632,5.541698153976873,100.0,0.0,34,-7.307066824268766,16.41176470588235
