date,mode,equity,cash,invested,stock_val,n_pos
2022-07-21,A1,1087222.1601317918,304632.16013179184,779614.28002458,782590.0,3
2022-07-22,A1,1085635.1601317918,304632.16013179184,779614.28002458,781003.0,3
2022-07-25,A1,1080747.1601317918,304632.16013179184,779614.28002458,776115.0,3
2022-07-26,A1,1087953.1601317918,304632.16013179184,779614.28002458,783321.0,3
2022-07-27,A1,1083583.1601317918,304632.16013179184,779614.28002458,778951.0,3
2022-07-28,A1,1090028.1601317918,304632.16013179184,779614.28002458,785396.0,3
2022-07-29,A1,1076271.1601317918,304632.16013179184,779614.28002458,771639.0,3
2022-08-01,A1,1083266.1601317918,304632.16013179184,779614.28002458,778634.0,3
2022-08-02,A1,1069169.1601317918,304632.16013179184,779614.28002458,764537.0,3
2022-08-03,A1,1048430.5416612318,104724.54166123184,979521.89849514,943706.0,4
2022-08-04,A1,1066305.327817252,1271.3278172518476,1082975.11233912,1065034.0,4
2022-08-05,A1,1086210.528817532,206584.52881753186,883331.8265772001,879626.0,3
2022-08-08,A1,1077832.528817532,206584.52881753186,883331.8265772001,871248.0,3
2022-08-09,A1,1071950.528817532,206584.52881753186,883331.8265772001,865366.0,3
2022-08-10,A1,1056102.528817532,206584.52881753186,883331.8265772001,849518.0,3
2022-08-11,A1,1094661.0391544518,19491.039154451864,1070425.31624028,1075170.0,3
2022-08-12,A1,1090717.0391544518,19491.039154451864,1070425.31624028,1071226.0,3
2022-08-15,A1,1085317.0391544518,19491.039154451864,1070425.31624028,1065826.0,3
2022-08-16,A1,1092101.0391544518,19491.039154451864,1070425.31624028,1072610.0,3
2022-08-17,A1,1112139.0391544518,19491.039154451864,1070425.31624028,1092648.0,3
2022-08-18,A1,1099865.0391544518,19491.039154451864,1070425.31624028,1080374.0,3
2022-08-19,A1,1091919.0391544518,19491.039154451864,1070425.31624028,1072428.0,3
2022-08-22,A1,1090977.0391544518,19491.039154451864,1070425.31624028,1071486.0,3
2022-08-23,A1,1082579.0391544518,19491.039154451864,1070425.31624028,1063088.0,3
2022-08-24,A1,1061399.0391544518,19491.039154451864,1070425.31624028,1041908.0,3
2022-08-25,A1,1076977.5802116918,1191.5802116918676,1088724.77518304,1075786.0,4
2022-08-26,A1,1080549.5802116918,1191.5802116918676,1088724.77518304,1079358.0,4
2022-08-29,A1,1069679.5802116918,1191.5802116918676,1088724.77518304,1068488.0,4
2022-08-30,A1,1072115.5802116918,1191.5802116918676,1088724.77518304,1070924.0,4
2022-08-31,A1,1057853.651872492,486173.6518724918,590934.2192804001,571680.0,3
2022-09-01,A1,1053417.1265275518,95663.12652755188,981444.74462534,957754.0,4
2022-09-02,A1,1037481.4320737919,567.4320737919043,1076540.4390791,1036914.0,5
2022-09-05,A1,1026676.4320737919,567.4320737919043,1076540.4390791,1026109.0,5
2022-09-06,A1,1046334.4320737919,567.4320737919043,1076540.4390791,1045767.0,5
2022-09-07,A1,1065699.432073792,567.4320737919043,1076540.4390791,1065132.0,5
2022-09-08,A1,1051348.432073792,567.4320737919043,1076540.4390791,1050781.0,5
2022-09-09,A1,1056717.432073792,567.4320737919043,1076540.4390791,1056150.0,5
2022-09-13,A1,1064647.432073792,567.4320737919043,1076540.4390791,1064080.0,5
2022-09-14,A1,1043386.4320737919,567.4320737919043,1076540.4390791,1042819.0,5
2022-09-15,A1,1004589.4320737919,567.4320737919043,1076540.4390791,1004022.0,5
2022-09-16,A1,978274.4320737919,567.4320737919043,1076540.4390791,977707.0,5
2022-09-19,A1,978976.4320737919,567.4320737919043,1076540.4390791,978409.0,5
2022-09-20,A1,997361.4320737919,567.4320737919043,1076540.4390791,996794.0,5
2022-09-21,A1,983559.4320737919,567.4320737919043,1076540.4390791,982992.0,5
2022-09-22,A1,978385.4320737919,567.4320737919043,1076540.4390791,977818.0,5
2022-09-23,A1,971152.4320737919,567.4320737919043,1076540.4390791,970585.0,5
2022-09-26,A1,995402.4320737919,567.4320737919043,1076540.4390791,994835.0,5
2022-09-27,A1,998897.4320737919,567.4320737919043,1076540.4390791,998330.0,5
2022-09-28,A1,964476.4320737919,567.4320737919043,1076540.4390791,963909.0,5
2022-09-29,A1,962942.4320737919,567.4320737919043,1076540.4390791,962375.0,5
2022-09-30,A1,928318.4320737919,567.4320737919043,1076540.4390791,927751.0,5
2022-10-10,A1,924594.4320737919,567.4320737919043,1076540.4390791,924027.0,5
2022-10-11,A1,944624.4320737919,567.4320737919043,1076540.4390791,944057.0,5
2022-10-12,A1,982636.2578308919,212672.25783089187,885781.33560416,769964.0,4
2022-10-13,A1,971400.2578308919,212672.25783089187,885781.33560416,758728.0,4
2022-10-14,A1,988906.2578308919,212672.25783089187,885781.33560416,776234.0,4
2022-10-17,A1,981226.2578308919,212672.25783089187,885781.33560416,768554.0,4
2022-10-18,A1,1004745.2578308919,212672.25783089187,885781.33560416,792073.0,4
2022-10-19,A1,988958.2578308919,212672.25783089187,885781.33560416,776286.0,4
2022-10-20,A1,978669.2578308919,212672.25783089187,885781.33560416,765997.0,4
2022-10-21,A1,983930.2578308919,212672.25783089187,885781.33560416,771258.0,4
2022-10-24,A1,954057.2578308919,212672.25783089187,885781.33560416,741385.0,4
2022-10-25,A1,943625.2578308919,212672.25783089187,885781.33560416,730953.0,4
2022-10-26,A1,946839.4150666719,14175.415066671907,1084278.17836838,932664.0,4
2022-10-27,A1,945780.4150666719,14175.415066671907,1084278.17836838,931605.0,4
2022-10-28,A1,896291.4150666719,14175.415066671907,1084278.17836838,882116.0,4
2022-10-31,A1,916249.5435893319,422.54358933190815,1098031.04984572,915827.0,4
2022-11-01,A1,961736.5435893319,422.54358933190815,1098031.04984572,961314.0,4
2022-11-02,A1,975668.5435893319,422.54358933190815,1098031.04984572,975246.0,4
2022-11-03,A1,971554.5435893319,422.54358933190815,1098031.04984572,971132.0,4
2022-11-04,A1,1019968.3742343921,528358.374234392,525552.48610864,491610.00000000006,3
2022-11-07,A1,1022762.3742343921,528358.374234392,525552.48610864,494404.00000000006,3
2022-11-08,A1,1020566.374234392,528358.374234392,525552.48610864,492208.0,3
2022-11-09,A1,1014400.374234392,528358.374234392,525552.48610864,486042.0,3
2022-11-10,A1,1012680.374234392,528358.374234392,525552.48610864,484322.0,3
2022-11-11,A1,1037322.374234392,528358.374234392,525552.48610864,508964.0,3
2022-11-14,A1,1036516.374234392,528358.374234392,525552.48610864,508158.0,3
2022-11-15,A1,1056637.980446192,962305.980446192,113395.15339651998,94332.0,2
2022-11-16,A1,1053903.980446192,962305.980446192,113395.15339651998,91598.0,2
2022-11-17,A1,1051777.980446192,962305.980446192,113395.15339651998,89472.0,2
2022-11-18,A1,1052659.980446192,962305.980446192,113395.15339651998,90354.0,2
2022-11-21,A1,1053257.980446192,962305.980446192,113395.15339651998,90952.0,2
2022-11-22,A1,1051633.980446192,962305.980446192,113395.15339651998,89328.0,2
2022-11-23,A1,1052513.980446192,962305.980446192,113395.15339651998,90208.0,2
2022-11-24,A1,1057143.698530292,765843.6985302919,309857.43531242,291300.0,3
2022-11-25,A1,1047340.6985302919,765843.6985302919,309857.43531242,281497.0,3
2022-11-28,A1,1052523.509390292,576605.5093902919,499095.6244524199,475918.00000000006,3
2022-11-29,A1,1044872.6442584919,178674.64425849193,897026.4895842199,866198.0,5
2022-11-30,A1,1054230.352230252,194214.35223025194,878727.03064146,860016.0,4
2022-12-01,A1,1078978.352230252,194214.35223025194,878727.03064146,884764.0,4
2022-12-02,A1,1084990.352230252,194214.35223025194,878727.03064146,890776.0,4
2022-12-05,A1,1075440.352230252,194214.35223025194,878727.03064146,881226.0,4
2022-12-06,A1,1086064.352230252,194214.35223025194,878727.03064146,891850.0,4
2022-12-07,A1,1096982.608248732,275378.60824873194,783631.3361876999,821604.0,3
2022-12-08,A1,1102386.608248732,275378.60824873194,783631.3361876999,827008.0,3
2022-12-09,A1,1099148.608248732,275378.60824873194,783631.3361876999,823770.0,3
2022-12-12,A1,1100002.608248732,275378.60824873194,783631.3361876999,824624.0,3
2022-12-13,A1,1082218.608248732,275378.60824873194,783631.3361876999,806840.0,3
2022-12-14,A1,1069954.7882996718,83255.78829967196,975754.1561367599,986699.0,4
2022-12-15,A1,1085422.7882996718,83255.78829967196,975754.1561367599,1002167.0,4
2022-12-16,A1,1068567.7882996718,83255.78829967196,975754.1561367599,985312.0,4
2022-12-19,A1,1069852.7882996718,83255.78829967196,975754.1561367599,986597.0,4
2022-12-20,A1,1064038.7882996718,83255.78829967196,975754.1561367599,980783.0,4
2022-12-21,A1,1055304.247989072,7350.247989071955,1051659.6964473599,1047954.0,4
2022-12-22,A1,1043467.247989072,7350.247989071955,1051659.6964473599,1036117.0,4
2022-12-23,A1,1030709.187748872,3321.187748871955,1055688.75668756,1027388.0,5
2022-12-26,A1,1086525.187748872,3321.187748871955,1055688.75668756,1083204.0,5
2022-12-27,A1,1106314.187748872,3321.187748871955,1055688.75668756,1102993.0,5
2022-12-28,A1,1104536.187748872,3321.187748871955,1055688.75668756,1101215.0,5
2022-12-29,A1,1106482.660286472,296417.660286472,780502.3868291599,810065.0,4
2022-12-30,A1,1107193.660286472,296417.660286472,780502.3868291599,810776.0,4
2023-01-03,A1,1119459.123246352,724686.123246352,389729.5312961,394773.0,2
2023-01-04,A1,1099591.487876452,530326.487876452,584089.1666659999,569265.0,2
2023-01-05,A1,1156153.487876452,530326.487876452,584089.1666659999,625827.0,2
2023-01-06,A1,1185844.1518099522,1181577.1518099522,4029.0602402,4267.0,1
2023-01-09,A1,1185804.1518099522,1181577.1518099522,4029.0602402,4227.0,1
2023-01-10,A1,1185834.1518099522,1181577.1518099522,4029.0602402,4257.0,1
2023-01-11,A1,1185817.1518099522,1181577.1518099522,4029.0602402,4240.0,1
2023-01-12,A1,1184242.4086388922,984748.4086388922,200857.80341125996,199494.0,2
2023-01-13,A1,1182288.4086388922,984748.4086388922,200857.80341125996,197540.0,2
2023-01-16,A1,1180807.4086388922,984748.4086388922,200857.80341125996,196059.0,2
2023-01-17,A1,1181893.4086388922,984748.4086388922,200857.80341125996,197145.0,2
2023-01-18,A1,1183070.3842558123,989226.3842558123,196828.74317105996,193844.0,1
2023-01-19,A1,1181851.3842558123,989226.3842558123,196828.74317105996,192625.0,1
2023-01-20,A1,1184427.3842558123,989226.3842558123,196828.74317105996,195201.0,1
2023-01-30,A1,1190867.3842558123,989226.3842558123,196828.74317105996,201641.0,1
2023-01-31,A1,1191741.3842558123,989226.3842558123,196828.74317105996,202515.0,1
2023-02-01,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-02,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-03,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-06,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-07,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-08,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-09,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-10,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-13,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-14,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-15,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-16,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-17,A1,1199797.6816962922,1199797.6816962922,0.0,0.0,0
2023-02-20,A1,1201375.9744322924,1033187.9744322923,166609.70726399997,168188.0,1
2023-02-21,A1,1200586.1897378922,839504.1897378922,360293.4919584,361082.0,2
2023-02-22,A1,1194556.0112018923,675698.0112018923,524099.67049439996,518858.0,2
2023-02-23,A1,1200762.2112538922,475646.2112538923,724151.4704424,725116.0,2
2023-02-24,A1,1185700.2112538922,475646.2112538923,724151.4704424,710054.0,2
2023-02-27,A1,1179822.2112538922,475646.2112538923,724151.4704424,704176.0,2
2023-02-28,A1,1184076.2112538922,475646.2112538923,724151.4704424,708430.0,2
2023-03-01,A1,1190221.2112538922,475646.2112538923,724151.4704424,714575.0,2
2023-03-02,A1,1171791.2112538922,475646.2112538923,724151.4704424,696145.0,2
2023-03-03,A1,1177989.2112538922,475646.2112538923,724151.4704424,702343.0,2
2023-03-06,A1,1186632.2112538922,475646.2112538923,724151.4704424,710986.0,2
2023-03-07,A1,1175243.2112538922,475646.2112538923,724151.4704424,699597.0,2
2023-03-08,A1,1168757.0559451922,276901.0559451923,922896.6257511,891856.0,3
2023-03-09,A1,1158474.0559451922,276901.0559451923,922896.6257511,881573.0,3
2023-03-10,A1,1162667.0559451922,276901.0559451923,922896.6257511,885766.0,3
2023-03-13,A1,1144847.3519074323,83281.35190743231,1116516.32978886,1061566.0,4
2023-03-14,A1,1131492.3519074323,83281.35190743231,1116516.32978886,1048211.0,4
2023-03-15,A1,1129329.3389544224,123.33895442232097,1199674.3427418699,1129206.0,5
2023-03-16,A1,1109161.3389544224,123.33895442232097,1199674.3427418699,1109038.0,5
2023-03-17,A1,1101893.3389544224,123.33895442232097,1199674.3427418699,1101770.0,5
2023-03-20,A1,1111242.3389544224,123.33895442232097,1199674.3427418699,1111119.0,5
2023-03-21,A1,1141580.3389544224,123.33895442232097,1199674.3427418699,1141457.0,5
2023-03-22,A1,1144398.3389544224,123.33895442232097,1199674.3427418699,1144275.0,5
2023-03-23,A1,1150956.3389544224,123.33895442232097,1199674.3427418699,1150833.0,5
2023-03-24,A1,1157214.3389544224,123.33895442232097,1199674.3427418699,1157091.0,5
2023-03-27,A1,1162430.3389544224,123.33895442232097,1199674.3427418699,1162307.0,5
2023-03-28,A1,1150758.3389544224,123.33895442232097,1199674.3427418699,1150635.0,5
2023-03-29,A1,1163740.3389544224,123.33895442232097,1199674.3427418699,1163617.0,5
2023-03-30,A1,1175980.3389544224,123.33895442232097,1199674.3427418699,1175857.0,5
2023-03-31,A1,1190214.6418046623,330399.64180466236,869258.4569418699,859815.0,4
2023-04-03,A1,1193162.6401401623,535360.6401401623,670513.30163317,657802.0,3
2023-04-04,A1,1178368.6401401623,535360.6401401623,670513.30163317,643008.0,3
2023-04-06,A1,1176892.6401401623,535360.6401401623,670513.30163317,641532.0,3
2023-04-07,A1,1175250.6401401623,535360.6401401623,670513.30163317,639890.0,3
2023-04-10,A1,1193559.6401401623,535360.6401401623,670513.30163317,658199.0,3
2023-04-11,A1,1185413.6401401623,535360.6401401623,670513.30163317,650053.0,3
2023-04-12,A1,1167119.6401401623,535360.6401401623,670513.30163317,631759.0,3
2023-04-13,A1,1162796.6401401623,535360.6401401623,670513.30163317,627436.0,3
2023-04-14,A1,1181400.6401401623,535360.6401401623,670513.30163317,646040.0,3
2023-04-17,A1,1185553.6401401623,535360.6401401623,670513.30163317,650193.0,3
2023-04-18,A1,1179618.0917134224,546060.0917134223,659896.59451716,633558.0,2
2023-04-19,A1,1179321.0917134224,546060.0917134223,659896.59451716,633261.0,2
2023-04-20,A1,1157644.0917134224,546060.0917134223,659896.59451716,611584.0,2
2023-04-21,A1,1140089.4752474222,351715.47524742235,854241.21098316,788374.0,2
2023-04-24,A1,1145320.4752474222,351715.47524742235,854241.21098316,793605.0,2
2023-04-25,A1,1116133.3993351024,153033.39933510238,1052923.28689548,963100.0,2
2023-04-26,A1,1197218.3993351024,153033.39933510238,1052923.28689548,1044185.0000000001,2
2023-04-27,A1,1204550.3993351024,153033.39933510238,1052923.28689548,1051517.0,2
2023-04-28,A1,1198991.4795264024,287246.4795264024,939516.5448068399,911745.0,2
2023-05-04,A1,1197227.4795264024,287246.4795264024,939516.5448068399,909981.0000000001,2
2023-05-05,A1,1185789.6455840024,88756.64558400246,1138006.37874924,1097033.0,3
2023-05-08,A1,1185087.6455840024,88756.64558400246,1138006.37874924,1096331.0,3
2023-05-09,A1,1168387.6646005025,2172.664600502467,1224590.3597327399,1166215.0,3
2023-05-10,A1,1191071.6646005025,2172.664600502467,1224590.3597327399,1188899.0,3
2023-05-11,A1,1221568.6646005025,2172.664600502467,1224590.3597327399,1219396.0,3
2023-05-12,A1,1209212.6646005025,2172.664600502467,1224590.3597327399,1207040.0,3
2023-05-15,A1,1253609.6646005025,2172.664600502467,1224590.3597327399,1251437.0,3
2023-05-16,A1,1247967.6646005025,2172.664600502467,1224590.3597327399,1245795.0,3
2023-05-17,A1,1234074.6646005025,2172.664600502467,1224590.3597327399,1231902.0,3
2023-05-18,A1,1225736.6646005025,2172.664600502467,1224590.3597327399,1223564.0,3
2023-05-19,A1,1225664.6646005025,2172.664600502467,1224590.3597327399,1223492.0,3
2023-05-22,A1,1233482.6646005025,2172.664600502467,1224590.3597327399,1231310.0,3
2023-05-23,A1,1214727.6646005025,2172.664600502467,1224590.3597327399,1212555.0,3
2023-05-24,A1,1211067.6646005025,2172.664600502467,1224590.3597327399,1208895.0,3
2023-05-25,A1,1212400.6646005025,2172.664600502467,1224590.3597327399,1210228.0,3
2023-05-26,A1,1194035.6646005025,2172.664600502467,1224590.3597327399,1191863.0,3
2023-05-29,A1,1175508.6646005025,2172.664600502467,1224590.3597327399,1173336.0,3
2023-05-30,A1,1177851.6646005025,2172.664600502467,1224590.3597327399,1175679.0,3
2023-05-31,A1,1157120.6646005025,2172.664600502467,1224590.3597327399,1154948.0,3
2023-06-01,A1,1146367.6646005025,2172.664600502467,1224590.3597327399,1144195.0,3
2023-06-02,A1,1188705.6646005025,2172.664600502467,1224590.3597327399,1186533.0,3
2023-06-05,A1,1161037.6646005025,2172.664600502467,1224590.3597327399,1158865.0,3
2023-06-06,A1,1154435.6646005025,2172.664600502467,1224590.3597327399,1152263.0,3
2023-06-07,A1,1128119.6646005025,2172.664600502467,1224590.3597327399,1125947.0,3
2023-06-08,A1,1136252.6646005025,2172.664600502467,1224590.3597327399,1134080.0,3
2023-06-09,A1,1129862.8681195024,297154.8681195025,939516.5448068399,832708.0,2
2023-06-12,A1,1134759.7121138626,3070.7121138625516,1233600.70081248,1131689.0,3
2023-06-13,A1,1122220.7121138626,3070.7121138625516,1233600.70081248,1119150.0,3
2023-06-14,A1,1088553.7121138626,3070.7121138625516,1233600.70081248,1085483.0,3
2023-06-15,A1,1157215.7121138626,3070.7121138625516,1233600.70081248,1154145.0,3
2023-06-16,A1,1176712.7121138626,3070.7121138625516,1233600.70081248,1173642.0,3
2023-06-19,A1,1163495.7121138626,3070.7121138625516,1233600.70081248,1160425.0,3
2023-06-20,A1,1172513.7121138626,3070.7121138625516,1233600.70081248,1169443.0,3
2023-06-21,A1,1143400.7121138626,3070.7121138625516,1233600.70081248,1140330.0,3
2023-06-26,A1,1133381.7121138626,3070.7121138625516,1233600.70081248,1130311.0,3
2023-06-27,A1,1137532.7121138626,3070.7121138625516,1233600.70081248,1134462.0,3
2023-06-28,A1,1126060.7121138626,3070.7121138625516,1233600.70081248,1122990.0,3
2023-06-29,A1,1109652.7121138626,3070.7121138625516,1233600.70081248,1106582.0,3
2023-06-30,A1,1157822.7121138626,3070.7121138625516,1233600.70081248,1154752.0,3
2023-07-03,A1,1162459.7121138626,3070.7121138625516,1233600.70081248,1159389.0,3
2023-07-04,A1,1158784.7121138626,3070.7121138625516,1233600.70081248,1155714.0,3
2023-07-05,A1,1151247.7121138626,3070.7121138625516,1233600.70081248,1148177.0,3
2023-07-06,A1,1124867.7121138626,3070.7121138625516,1233600.70081248,1121797.0,3
2023-07-07,A1,1102488.7121138626,3070.7121138625516,1233600.70081248,1099418.0,3
2023-07-10,A1,1141901.7121138626,3070.7121138625516,1233600.70081248,1138831.0,3
2023-07-11,A1,1147894.7121138626,3070.7121138625516,1233600.70081248,1144824.0,3
2023-07-12,A1,1137057.7121138626,3070.7121138625516,1233600.70081248,1133987.0,3
2023-07-13,A1,1127416.7121138626,3070.7121138625516,1233600.70081248,1124346.0,3
2023-07-14,A1,1115033.7121138626,3070.7121138625516,1233600.70081248,1111963.0,3
2023-07-17,A1,1100924.7121138626,3070.7121138625516,1233600.70081248,1097854.0,3
2023-07-18,A1,1097972.7121138626,3070.7121138625516,1233600.70081248,1094902.0,3
2023-07-19,A1,1089511.7121138626,3070.7121138625516,1233600.70081248,1086441.0,3
2023-07-20,A1,1082807.7121138626,3070.7121138625516,1233600.70081248,1079737.0,3
2023-07-21,A1,1085998.7121138626,3070.7121138625516,1233600.70081248,1082928.0,3
2023-07-24,A1,1063871.7121138626,3070.7121138625516,1233600.70081248,1060801.0,3
2023-07-25,A1,1105652.1758297826,154819.17582978256,1080846.4330263599,950833.0,2
2023-07-26,A1,1102873.1758297826,154819.17582978256,1080846.4330263599,948054.0,2
2023-07-27,A1,1130222.2463125826,260360.24631258255,984244.84314156,869862.0,1
2023-07-28,A1,1132457.2463125826,260360.24631258255,984244.84314156,872097.0,1
2023-07-31,A1,1142887.2463125826,260360.24631258255,984244.84314156,882527.0,1
2023-08-01,A1,1132043.9567698825,60713.956769882556,1183891.13268426,1071330.0,2
2023-08-02,A1,1119196.9567698825,60713.956769882556,1183891.13268426,1058483.0,2
2023-08-03,A1,1132927.1181364825,2050.1181364825607,1242554.97131766,1130877.0,2
2023-08-04,A1,1138065.1181364825,2050.1181364825607,1242554.97131766,1136015.0,2
2023-08-07,A1,1115593.1181364825,2050.1181364825607,1242554.97131766,1113543.0,2
2023-08-08,A1,1110228.1181364825,2050.1181364825607,1242554.97131766,1108178.0,2
2023-08-09,A1,1116899.1181364825,2050.1181364825607,1242554.97131766,1114849.0,2
2023-08-10,A1,1120136.1181364825,2050.1181364825607,1242554.97131766,1118086.0,2
2023-08-11,A1,1090080.1181364825,2050.1181364825607,1242554.97131766,1088030.0,2
2023-08-14,A1,1085048.1181364825,2050.1181364825607,1242554.97131766,1082998.0,2
2023-08-15,A1,1075847.1181364825,2050.1181364825607,1242554.97131766,1073797.0,2
2023-08-16,A1,1069618.1181364825,2050.1181364825607,1242554.97131766,1067568.0,2
2023-08-17,A1,1061658.1181364825,2050.1181364825607,1242554.97131766,1059608.0,2
2023-08-18,A1,1046825.1181364825,2050.1181364825607,1242554.97131766,1044775.0,2
2023-08-21,A1,1016051.1181364825,2050.1181364825607,1242554.97131766,1014001.0,2
2023-08-22,A1,1005749.1181364825,2050.1181364825607,1242554.97131766,1003699.0,2
2023-08-23,A1,971953.1181364825,2050.1181364825607,1242554.97131766,969903.0,2
2023-08-24,A1,985199.1181364825,2050.1181364825607,1242554.97131766,983149.0,2
2023-08-25,A1,966438.1181364825,2050.1181364825607,1242554.97131766,964388.0,2
2023-08-28,A1,985680.6850936825,257070.68509368255,984244.84314156,728610.0,1
2023-08-29,A1,1013394.6850936825,257070.68509368255,984244.84314156,756324.0,1
2023-08-30,A1,1008030.6850936825,257070.68509368255,984244.84314156,750960.0,1
2023-08-31,A1,993130.6850936825,257070.68509368255,984244.84314156,736060.0,1
2023-09-01,A1,986723.6850936825,257070.68509368255,984244.84314156,729653.0,1
2023-09-04,A1,1003411.6850936825,257070.68509368255,984244.84314156,746341.0,1
2023-09-05,A1,996408.6850936825,257070.68509368255,984244.84314156,739338.0,1
2023-09-06,A1,987766.6850936825,257070.68509368255,984244.84314156,730696.0,1
2023-09-07,A1,967949.6850936825,257070.68509368255,984244.84314156,710879.0,1
2023-09-08,A1,964311.5947046826,59171.59470468259,1182143.93353056,905140.0,2
2023-09-11,A1,976122.4123138826,14535.412313882596,1226780.11592136,961587.0,3
2023-09-12,A1,981211.4123138826,14535.412313882596,1226780.11592136,966676.0,3
2023-09-13,A1,958117.4123138826,14535.412313882596,1226780.11592136,943582.0,3
2023-09-14,A1,943488.4123138826,14535.412313882596,1226780.11592136,928953.0,3
2023-09-15,A1,936609.4123138826,14535.412313882596,1226780.11592136,922074.0,3
2023-09-18,A1,956551.4123138826,14535.412313882596,1226780.11592136,942016.0,3
2023-09-19,A1,938225.4123138826,14535.412313882596,1226780.11592136,923690.0,3
2023-09-20,A1,923020.4123138826,14535.412313882596,1226780.11592136,908485.0,3
2023-09-21,A1,914200.4123138826,14535.412313882596,1226780.11592136,899665.0,3
2023-09-22,A1,938911.4123138826,14535.412313882596,1226780.11592136,924376.0,3
2023-09-25,A1,928249.4123138826,14535.412313882596,1226780.11592136,913714.0,3
2023-09-26,A1,915918.4123138826,14535.412313882596,1226780.11592136,901383.0,3
2023-09-27,A1,932258.4123138826,14535.412313882596,1226780.11592136,917723.0,3
2023-09-28,A1,927223.4123138826,14535.412313882596,1226780.11592136,912688.0,3
2023-10-09,A1,935030.4123138826,14535.412313882596,1226780.11592136,920495.0,3
2023-10-10,A1,929474.4123138826,14535.412313882596,1226780.11592136,914939.0,3
2023-10-11,A1,934309.1817592427,225749.1817592426,1028881.02553236,708560.0,2
2023-10-12,A1,963747.1817592427,225749.1817592426,1028881.02553236,737998.0,2
2023-10-13,A1,938690.1817592427,225749.1817592426,1028881.02553236,712941.0,2
2023-10-16,A1,918058.5127537627,50430.512753762654,1204199.6945378399,867628.0,3
2023-10-17,A1,924597.7545872426,13281.754587242656,1241348.4527043598,911316.0,3
2023-10-18,A1,916499.7545872426,13281.754587242656,1241348.4527043598,903218.0,3
2023-10-19,A1,890061.7545872426,13281.754587242656,1241348.4527043598,876780.0,3
2023-10-20,A1,902473.3112640426,944.3112640426589,1253685.8960275599,901529.0,4
2023-10-23,A1,885580.3112640426,944.3112640426589,1253685.8960275599,884636.0,4
2023-10-24,A1,879096.3112640426,944.3112640426589,1253685.8960275599,878152.0,4
2023-10-25,A1,882234.3112640426,944.3112640426589,1253685.8960275599,881290.0,4
2023-10-26,A1,917898.3112640426,944.3112640426589,1253685.8960275599,916954.0,4
2023-10-27,A1,947786.3112640426,944.3112640426589,1253685.8960275599,946842.0,4
2023-10-30,A1,954213.3112640426,944.3112640426589,1253685.8960275599,953269.0,4
2023-10-31,A1,947056.3112640426,944.3112640426589,1253685.8960275599,946112.0,4
2023-11-01,A1,945085.3112640426,944.3112640426589,1253685.8960275599,944141.0,4
2023-11-02,A1,930482.3112640426,944.3112640426589,1253685.8960275599,929538.0,4
2023-11-03,A1,944827.3112640426,944.3112640426589,1253685.8960275599,943883.0,4
2023-11-06,A1,987125.3649428027,714737.3649428027,269441.05288599996,272388.0,3
2023-11-07,A1,982974.3649428027,714737.3649428027,269441.05288599996,268237.0,3
2023-11-08,A1,984035.3649428027,714737.3649428027,269441.05288599996,269298.0,3
2023-11-09,A1,984728.3649428027,714737.3649428027,269441.05288599996,269991.0,3
2023-11-10,A1,981589.3649428027,714737.3649428027,269441.05288599996,266852.0,3
2023-11-13,A1,980351.0811338027,728811.0811338027,257103.60956279995,251540.0,2
2023-11-14,A1,978810.0811338027,728811.0811338027,257103.60956279995,249999.0,2
2023-11-15,A1,979896.0811338027,728811.0811338027,257103.60956279995,251085.0,2
2023-11-16,A1,977276.0811338027,728811.0811338027,257103.60956279995,248465.0,2
2023-11-17,A1,976445.0811338027,728811.0811338027,257103.60956279995,247634.0,2
2023-11-20,A1,977181.0811338027,728811.0811338027,257103.60956279995,248370.0,2
2023-11-21,A1,980055.0811338027,728811.0811338027,257103.60956279995,251244.0,2
2023-11-22,A1,977762.0811338027,728811.0811338027,257103.60956279995,248951.0,2
2023-11-23,A1,978491.0811338027,728811.0811338027,257103.60956279995,249680.0,2
2023-11-24,A1,976511.0811338027,728811.0811338027,257103.60956279995,247700.0,2
2023-11-27,A1,970360.6235258026,537770.6235258026,448144.06717079994,432590.0,3
2023-11-28,A1,974204.9133172226,350501.9133172227,635412.7773793798,623703.0,3
2023-11-29,A1,952681.8602853027,161371.8602853027,824542.8304112998,791310.0,3
2023-11-30,A1,949491.8602853027,161371.8602853027,824542.8304112998,788120.0,3
2023-12-01,A1,937393.7347454628,785.7347454627452,985128.9559511398,936608.0,3
