N,censored,mean,median,std,variance,P5,P10,P25,P50,P75,P90,P95,positive_rate,ge5,ge10,ge20,lt_m10,lt_m20,lt_m30,max,min,universe,role,horizon,dev
398.0,,0.0983388994440072,0.0060944543127700035,0.3671846109140196,0.13482453849207998,-0.28772162363727444,-0.23272442738777083,-0.12608869885329668,0.0060944543127700035,0.2072042835398999,0.5636700841877135,0.7995310527513914,0.5150753768844221,0.41708542713567837,0.35678391959798994,0.2562814070351759,0.30402010050251255,0.13316582914572864,0.04522613065326633,2.1392405063291133,-0.6955602536997887,TOP300,NEW_EPISODE,CC6M,True
398.0,,0.09975878313728745,0.0061907819954832854,0.37013899126265076,0.13700287285293267,-0.2865469843495746,-0.23256415381806125,-0.12036624652384906,0.0061907819954832854,0.20780940673544945,0.5610162167657973,0.8273972252957696,0.5175879396984925,0.42462311557788945,0.3492462311557789,0.2562814070351759,0.3015075376884422,0.12562814070351758,0.04271356783919598,2.109717868338558,-0.7030927835051546,TOP300,NEW_EPISODE,EC6M,True
397.0,,0.15385312824176184,0.030927835051546504,0.5681039619307592,0.3227421115614255,-0.4062370994472276,-0.31951474612903064,-0.1468985971943888,0.030927835051546504,0.28031809145129216,0.7776311564903042,1.2190056626360384,0.5465994962216625,0.46851385390428213,0.40554156171284633,0.3022670025188917,0.30730478589420657,0.20151133501259447,0.12342569269521411,5.7626582278481004,-0.6773006134969326,TOP300,NEW_EPISODE,CC12M,True
397.0,,0.15584822784325086,0.030588235294117583,0.5708941543782267,0.32592013550323046,-0.4041666957952172,-0.32006898401870226,-0.1512772091426271,0.030588235294117583,0.27240142246664223,0.7646337481916184,1.2389649335073953,0.5465994962216625,0.4659949622166247,0.40554156171284633,0.3022670025188917,0.3123425692695214,0.1964735516372796,0.12090680100755667,5.699059561128527,-0.6416893732970028,TOP300,NEW_EPISODE,EC12M,True
40.0,,0.016669833658034934,0.003464875359285302,0.11286431193185308,0.012738352907850633,-0.14852964040791472,-0.1309746532298247,-0.07270584432952923,0.003464875359285302,0.1217197237215582,0.15229303310119163,0.17044331432390028,0.5,0.375,0.325,0.025,0.175,0.0,0.0,0.2726919349860053,-0.15880893300248133,TOP300,NEW_EPISODE,CC1M,False
40.0,,0.01627408200633937,0.0026224735859842196,0.11024665102131453,0.012154324061415514,-0.13752710502587778,-0.12600033996260407,-0.07168920098960349,0.0026224735859842196,0.11847836095764275,0.15241199064637867,0.17103506990579967,0.5,0.375,0.3,0.025,0.175,0.0,0.0,0.26704213434003954,-0.15376934598102854,TOP300,NEW_EPISODE,EC1M,False
39.0,,-0.006376396092126539,-0.008221225710015045,0.1113514906485787,0.01239915446966051,-0.16689273965922358,-0.1188361592252647,-0.08273834553457554,-0.008221225710015045,0.05960933159633419,0.13175669054311237,0.1798985801083442,0.46153846153846156,0.358974358974359,0.1794871794871795,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.0,0.24567474048442905,-0.28300000000000003,TOP300,NEW_EPISODE,CC3M,False
39.0,,-0.006643336971519469,-0.011747549218180331,0.11097315552185161,0.012315041246477065,-0.17399812520853078,-0.11716449216956075,-0.08246587714639503,-0.011747549218180331,0.057282119461171566,0.12774067526385363,0.17943099318772004,0.4358974358974359,0.3333333333333333,0.1794871794871795,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.0,0.24659249981581088,-0.29009900990099,TOP300,NEW_EPISODE,EC3M,False
8.0,,-0.08151602273440546,-0.1020889548939638,0.16727349426025587,0.02798042188203585,-0.2777434662717975,-0.27726952313085024,-0.2154417603620098,-0.1020889548939638,0.06745217018802074,0.10822450772056044,0.1304760625414476,0.375,0.375,0.125,0.0,0.5,0.25,0.0,0.15272761736233487,-0.27821740941274475,TOP300,NEW_EPISODE,CC6M,False
8.0,,-0.08373289823415027,-0.10568692516333039,0.16670752390724977,0.027791398527286258,-0.28130531814886023,-0.2785875807007943,-0.2118879901568791,-0.10568692516333039,0.06257820647318296,0.10612236925682458,0.12846278327839256,0.375,0.375,0.125,0.0,0.5,0.25,0.0,0.1508031972999606,-0.2840230555969261,TOP300,NEW_EPISODE,EC6M,False
3.0,,0.4611305247939423,0.21350364963503643,0.7664811584915351,0.5874933663225257,-0.11448270654158409,-0.07803977807751514,0.0312890073146917,0.21350364963503643,0.7671586046937399,1.099351577728962,1.2100825687407024,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3208135597524433,-0.15092563500565304,TOP300,NEW_EPISODE,CC12M,False
3.0,,0.458118000142221,0.2068965517241379,0.7648082029366364,0.5849315872791672,-0.11384381271278454,-0.07820599444201538,0.028707460370292093,0.2068965517241379,0.7619178157051083,1.0949305740936905,1.2059348268898846,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3169390796860787,-0.14948163098355371,TOP300,NEW_EPISODE,EC12M,False
193.0,,0.01873386124541949,0.010761589403973648,0.1409779996312437,0.019874796380026944,-0.1507147441775169,-0.11615304960132564,-0.06064281382656145,0.010761589403973648,0.0744797371303394,0.1738551858577256,0.20157806875684658,0.5492227979274611,0.34196891191709844,0.19689119170984457,0.05181347150259067,0.14507772020725387,0.025906735751295335,0.010362694300518135,0.8184931506849313,-0.4489528795811518,TOP300,REPEAT_SIGNAL,CC1M,True
193.0,,0.01976495943083545,0.012396694214876103,0.13756313667222472,0.018923616571101178,-0.15457543559885903,-0.11707087524799864,-0.05988023952095811,0.012396694214876103,0.07407407407407396,0.17246880907372414,0.19743719047803748,0.5595854922279793,0.32642487046632124,0.18652849740932642,0.05181347150259067,0.13471502590673576,0.031088082901554404,0.0051813471502590676,0.7878787878787876,-0.44605263157894737,TOP300,REPEAT_SIGNAL,EC1M,True
193.0,,0.02334290391223489,0.0075642965204236745,0.20049292901113694,0.04019741458346479,-0.2440205103359174,-0.20893957154454615,-0.10779436152570487,0.0075642965204236745,0.11132811622084482,0.2785893357261331,0.34719166605959056,0.5284974093264249,0.35751295336787564,0.25906735751295334,0.15025906735751296,0.2694300518134715,0.10880829015544041,0.015544041450777202,0.9565618001655847,-0.38496240601503773,TOP300,REPEAT_SIGNAL,CC3M,True
193.0,,0.02455836002422874,0.0024999999999999467,0.19886391005689183,0.03954685472311556,-0.24820798464179977,-0.20812935872533492,-0.10033444816053527,0.0024999999999999467,0.11764705882352944,0.27333076989116273,0.3506072874493926,0.5077720207253886,0.3626943005181347,0.2694300518134715,0.15544041450777202,0.25906735751295334,0.11398963730569948,0.015544041450777202,0.9484239911334049,-0.3909158600148921,TOP300,REPEAT_SIGNAL,EC3M,True
193.0,,0.05113823572991189,0.011689333226228671,0.30015920884152186,0.09009555065236834,-0.3427145306111946,-0.2501278341912704,-0.11540945329875363,0.011689333226228671,0.1880888479428766,0.38301698579004617,0.5591860713522723,0.5129533678756477,0.42487046632124353,0.3316062176165803,0.24352331606217617,0.27461139896373055,0.16062176165803108,0.07253886010362694,1.521594684385382,-0.6232356134636265,TOP300,REPEAT_SIGNAL,CC6M,True
193.0,,0.05286668599185478,0.00995090224182249,0.30196449170048784,0.09118255424793398,-0.3400196189310063,-0.2494832798271316,-0.12459016393442623,0.00995090224182249,0.19694397283531417,0.38712998712998714,0.566379073669223,0.5129533678756477,0.43005181347150256,0.33678756476683935,0.24870466321243523,0.26424870466321243,0.15025906735751296,0.07253886010362694,1.5299999999999998,-0.6116774791473587,TOP300,REPEAT_SIGNAL,EC6M,True
192.0,,0.15051042477537543,0.08114289825472731,0.4438587640532615,0.1970106024268889,-0.41155451246041636,-0.3190313491937766,-0.1092150090753802,0.08114289825472731,0.27009364191968904,0.6808017973601386,1.0276454562692647,0.6354166666666666,0.53125,0.4739583333333333,0.3541666666666667,0.2604166666666667,0.171875,0.11979166666666667,2.3613933236574747,-0.6542981402901356,TOP300,REPEAT_SIGNAL,CC12M,True
192.0,,0.1523255418660626,0.07870417163470311,0.44590302247012237,0.19882950544799047,-0.41716484304539375,-0.3181230673119397,-0.1092251720377542,0.07870417163470311,0.27005489193644405,0.6783616961404892,1.038645190522095,0.640625,0.5364583333333334,0.4791666666666667,0.34375,0.2604166666666667,0.17708333333333334,0.11979166666666667,2.381021897810219,-0.6626283055843492,TOP300,REPEAT_SIGNAL,EC12M,True
20.0,,0.046990823877175514,0.11375388180746804,0.1196204668219506,0.014309056082701383,-0.14861458543762607,-0.11801029563704256,-0.04732105323499064,0.11375388180746804,0.13637180319311082,0.1608499224009648,0.17545648075007558,0.6,0.55,0.55,0.05,0.15,0.0,0.0,0.22236490911915618,-0.16894018887722972,TOP300,REPEAT_SIGNAL,CC1M,False
20.0,,0.04891663174825757,0.11678568199077521,0.11835829910113882,0.014008686966114637,-0.1404119841695181,-0.11341460004415332,-0.04689070321697597,0.11678568199077521,0.13788426373150764,0.15952937560068334,0.17958053460468554,0.65,0.55,0.55,0.05,0.15,0.0,0.0,0.2153640919123827,-0.1706806282722514,TOP300,REPEAT_SIGNAL,EC1M,False
20.0,,0.03384990872304159,0.052652072036352804,0.10372754021275307,0.010759402598588305,-0.12571829769176754,-0.09526770431658133,-0.05004322184601376,0.052652072036352804,0.08356785735968247,0.1784004218972463,0.18501991851060223,0.7,0.5,0.15,0.05,0.1,0.0,0.0,0.24025974025974017,-0.16009021212505137,TOP300,REPEAT_SIGNAL,CC3M,False
20.0,,0.035774177183257275,0.05450708670640547,0.10222038410948392,0.010449006927490434,-0.125806246360655,-0.09007632426169074,-0.04161448824551772,0.05450708670640547,0.08749070059397268,0.1754046171274783,0.17887982139266576,0.7,0.5,0.2,0.05,0.1,0.0,0.0,0.23424878836833596,-0.16184918550280014,TOP300,REPEAT_SIGNAL,EC3M,False
5.0,,-0.02747881366574274,-0.0529197080291971,0.07755199241012292,0.006014311526779763,-0.10132716425179593,-0.09606518121677018,-0.08027923211169297,-0.0529197080291971,0.019701711406690414,0.057496069178060744,0.07009418843518417,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.08269230769230762,-0.10658914728682167,TOP300,REPEAT_SIGNAL,CC6M,False
5.0,,-0.02537583034544697,-0.051188299817184535,0.08162884546737982,0.006663268412337376,-0.10270961818249331,-0.09710202166479323,-0.08027923211169297,-0.051188299817184535,0.019701711406690414,0.06380301465976355,0.07850344907745457,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.09320388349514563,-0.1083172147001934,TOP300,REPEAT_SIGNAL,EC6M,False
1.0,,0.12692307692307692,0.12692307692307692,,,0.12692307692307692,0.12692307692307692,0.12692307692307692,0.12692307692307692,0.12692307692307692,0.12692307692307692,0.12692307692307692,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12692307692307692,0.12692307692307692,TOP300,REPEAT_SIGNAL,CC12M,False
1.0,,0.13786407766990294,0.13786407766990294,,,0.13786407766990294,0.13786407766990294,0.13786407766990294,0.13786407766990294,0.13786407766990294,0.13786407766990294,0.13786407766990294,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13786407766990294,0.13786407766990294,TOP300,REPEAT_SIGNAL,EC12M,False
408.0,,0.033096343257919374,0.01917068567833946,0.12084210659413791,0.014602814726108988,-0.14754070123310978,-0.09234145438802148,-0.03415012876836837,0.01917068567833946,0.09660557760237232,0.17823829893267995,0.2594110470779957,0.5882352941176471,0.375,0.2426470588235294,0.0857843137254902,0.08823529411764706,0.022058823529411766,0.0024509803921568627,0.5425219941348971,-0.44381384790011347,TOP500,NEW_EPISODE,CC1M,True
408.0,,0.03446294054230653,0.017477372424898774,0.12173295554435123,0.014818912465562993,-0.15035807365439097,-0.08904746495928423,-0.034214868012422406,0.017477372424898774,0.09319002584088798,0.18007955287552252,0.27103477396920017,0.5833333333333334,0.3700980392156863,0.23529411764705882,0.08333333333333333,0.08333333333333333,0.0196078431372549,0.0024509803921568627,0.5425219941348971,-0.42148760330578516,TOP500,NEW_EPISODE,EC1M,True
408.0,,0.06112023551701678,0.024015488548360553,0.22482768842873047,0.0505474894842063,-0.2300990661006215,-0.18610729967069148,-0.08217419271346318,0.024015488548360553,0.1699632096105002,0.3452598275628138,0.47836456658529997,0.5637254901960784,0.4338235294117647,0.3382352941176471,0.22794117647058823,0.21323529411764705,0.08333333333333333,0.024509803921568627,1.0102941176470588,-0.39809674861221256,TOP500,NEW_EPISODE,CC3M,True
408.0,,0.0628079752934447,0.023034812508496705,0.22734372798543045,0.0516851706543134,-0.23098172649447443,-0.18819925344317162,-0.08584783837273058,0.023034812508496705,0.16733954451345762,0.35348329048843197,0.4783499743172452,0.5637254901960784,0.4362745098039216,0.3333333333333333,0.23039215686274508,0.2107843137254902,0.08333333333333333,0.024509803921568627,1.0281899109792283,-0.40047393364928907,TOP500,NEW_EPISODE,EC3M,True
408.0,,0.12377911573435249,0.04277946140068578,0.38988512261802927,0.15201040883887573,-0.28023425079662756,-0.22810757181816188,-0.11663648611868366,0.04277946140068578,0.23038652164934237,0.5588876366085546,0.8477524993347774,0.5784313725490197,0.4852941176470588,0.4019607843137255,0.2818627450980392,0.27205882352941174,0.12745098039215685,0.041666666666666664,2.336182336182336,-0.5840800951625693,TOP500,NEW_EPISODE,CC6M,True
408.0,,0.12596393918346133,0.04252669820631816,0.3942672099179289,0.15544663281646823,-0.28442586237266115,-0.22746511684935866,-0.12000152150158366,0.04252669820631816,0.24171269845355103,0.5627933322544105,0.8730443037974682,0.5808823529411765,0.4877450980392157,0.3897058823529412,0.2769607843137255,0.27205882352941174,0.12745098039215685,0.041666666666666664,2.3843930635838153,-0.5857227488151658,TOP500,NEW_EPISODE,EC6M,True
408.0,,0.218245155401761,0.0725353943267305,0.6039791394241395,0.3647908008595241,-0.3908263961170534,-0.2979463211222412,-0.11464683294448597,0.0725353943267305,0.3257544570473196,0.8833470919756877,1.3868524156889677,0.6078431372549019,0.5367647058823529,0.45098039215686275,0.3553921568627451,0.2622549019607843,0.1642156862745098,0.09803921568627451,5.701694915254237,-0.6049563838223632,TOP500,NEW_EPISODE,CC12M,True
408.0,,0.22173363092957862,0.07150202487515744,0.6130660354310803,0.37584996379918256,-0.39015493055751743,-0.2897414990976277,-0.1173819125005317,0.07150202487515744,0.33067553191489363,0.9020808419182097,1.4258930551774542,0.6053921568627451,0.5343137254901961,0.4583333333333333,0.3553921568627451,0.26715686274509803,0.1642156862745098,0.09313725490196079,5.817241379310345,-0.6065165876777251,TOP500,NEW_EPISODE,EC12M,True
31.0,,0.064875525289448,0.04946236559139772,0.08568080166550238,0.007341199774043154,-0.0400906921376501,-0.022058823529411686,0.01593807235659994,0.04946236559139772,0.12231298774245725,0.16836262719703976,0.18301548815141655,0.8064516129032258,0.4838709677419355,0.3870967741935484,0.03225806451612903,0.03225806451612903,0.0,0.0,0.26766482794851565,-0.1630971993410213,TOP500,NEW_EPISODE,CC1M,False
31.0,,0.06119947338499213,0.051724137931034475,0.08836190442691264,0.007807826153950844,-0.04296174283876941,-0.020257826887660868,0.0020392402641682406,0.051724137931034475,0.12466392659870773,0.16691244938687344,0.18255283492921626,0.7419354838709677,0.5161290322580645,0.3225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.2801061007957557,-0.16447368421052633,TOP500,NEW_EPISODE,EC1M,False
29.0,,0.015310477344346582,0.035386631716906924,0.14065784560477781,0.01978462953017751,-0.21514904960842082,-0.153889076217951,-0.08410290237467011,0.035386631716906924,0.08346600850445629,0.19787983117055424,0.25604139358802647,0.5862068965517241,0.3793103448275862,0.20689655172413793,0.10344827586206896,0.20689655172413793,0.10344827586206896,0.0,0.29136306315198013,-0.24942302077750544,TOP500,NEW_EPISODE,CC3M,False
29.0,,0.011704188355061458,0.03353350163957347,0.1423453562947078,0.02026220045866731,-0.22073901512996186,-0.1590220078024955,-0.07954922108054363,0.03353350163957347,0.09049773755656121,0.18245707459745095,0.2570319808401246,0.5517241379310345,0.3793103448275862,0.20689655172413793,0.10344827586206896,0.2413793103448276,0.10344827586206896,0.0,0.29054626172051146,-0.25581635109456236,TOP500,NEW_EPISODE,EC3M,False
12.0,,-0.0017493631330561532,-0.010369863080297415,0.19390005920620834,0.0375972329601711,-0.2691712244670165,-0.18740303205421643,-0.12096179787692854,-0.010369863080297415,0.08895308256899342,0.26454885027483505,0.2883483497984168,0.5,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.3073680537440575,-0.36344086021505384,TOP500,NEW_EPISODE,CC6M,False
12.0,,-0.0077665497228771125,-0.016239612868442,0.1951542730194443,0.0380851902777478,-0.27536715032602954,-0.1992797532786799,-0.11947258455400647,-0.016239612868442,0.08298233364257224,0.26800151952060697,0.2887802965163645,0.5,0.25,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.30311645031724765,-0.3620689655172413,TOP500,NEW_EPISODE,EC6M,False
4.0,,0.26227805040740054,0.251053663622946,0.3872984417755287,0.15000008300175258,-0.08155372859365409,-0.07746903864029438,-0.06521496878021521,0.251053663622946,0.5785466828105618,0.611004648882659,0.6218239709066915,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.632643292930724,-0.08563841854701382,TOP500,NEW_EPISODE,CC12M,False
4.0,,0.26259635420420374,0.2469940775350643,0.3874392188802281,0.1501091483265213,-0.07867591658947404,-0.07563631022629824,-0.06651749113677086,0.2469940775350643,0.5761079228760388,0.6133108399700173,0.6257118123346767,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.6381127846993362,-0.08171552295264983,TOP500,NEW_EPISODE,EC12M,False
206.0,,0.008641287823306386,0.018042315740525394,0.1304762990081574,0.017024064602866096,-0.2091872480689012,-0.15128855009093378,-0.05731851132915858,0.018042315740525394,0.07818603122354278,0.17203733656474463,0.22924646697181666,0.5436893203883495,0.33495145631067963,0.1941747572815534,0.07766990291262135,0.1553398058252427,0.05825242718446602,0.009708737864077669,0.36577380952380945,-0.6778115501519757,TOP500,REPEAT_SIGNAL,CC1M,True
206.0,,0.009085148681961976,0.013762683628653738,0.12909499511420222,0.016665517763535895,-0.2038229490448084,-0.14679428269753442,-0.0624312627222785,0.013762683628653738,0.07866872107409606,0.17165297948040914,0.22991412213740453,0.5436893203883495,0.3446601941747573,0.1941747572815534,0.0825242718446602,0.1796116504854369,0.05825242718446602,0.009708737864077669,0.36577380952380945,-0.6609808102345416,TOP500,REPEAT_SIGNAL,EC1M,True
206.0,,0.02137588771783475,-0.0008986825200899551,0.22921527341766967,0.05253964156793707,-0.27960952439701436,-0.2502758560294247,-0.1407287271313127,-0.0008986825200899551,0.1475293149250569,0.3356737087749321,0.42160117778454664,0.5,0.4223300970873786,0.32524271844660196,0.1941747572815534,0.30097087378640774,0.16019417475728157,0.038834951456310676,0.8066157760814248,-0.795339412360689,TOP500,REPEAT_SIGNAL,CC3M,True
206.0,,0.021689599793295166,-0.0034208575218516724,0.2283197154037249,0.05212989244203793,-0.27613003936473457,-0.24651001905953707,-0.140732399832501,-0.0034208575218516724,0.1417631721336095,0.3309052082576437,0.41873345935727785,0.49514563106796117,0.41262135922330095,0.32038834951456313,0.1941747572815534,0.3058252427184466,0.1553398058252427,0.038834951456310676,0.8066157760814248,-0.7846481876332623,TOP500,REPEAT_SIGNAL,EC3M,True
206.0,,0.073244201279527,0.010921342913837062,0.35255084168930967,0.12429209597584069,-0.3579582419913727,-0.24830174418467282,-0.13683272637529378,0.010921342913837062,0.1740916234106386,0.5150388653418531,0.8057977445964289,0.5194174757281553,0.42718446601941745,0.34951456310679613,0.21844660194174756,0.3058252427184466,0.16990291262135923,0.07766990291262135,1.6458616010854814,-0.8459979736575481,TOP500,REPEAT_SIGNAL,CC6M,True
206.0,,0.07407242865508062,0.012629015083077011,0.35476560563895104,0.12585863494437174,-0.35682137834036576,-0.24304834175946366,-0.13283039375357633,0.012629015083077011,0.1763893689749204,0.5187300833954844,0.8412811147186148,0.5436893203883495,0.4223300970873786,0.33980582524271846,0.22330097087378642,0.3058252427184466,0.16990291262135923,0.07766990291262135,1.6530612244897958,-0.837953091684435,TOP500,REPEAT_SIGNAL,EC6M,True
206.0,,0.15125552595040392,0.020293604638987883,0.5226487914334158,0.2731617591868101,-0.337605564648118,-0.26908085613987764,-0.15509857884602107,0.020293604638987883,0.2362428414438802,0.6245909879476125,1.4780943008840095,0.5388349514563107,0.47572815533980584,0.39805825242718446,0.28640776699029125,0.30097087378640774,0.19902912621359223,0.06796116504854369,2.640164015089388,-0.878419452887538,TOP500,REPEAT_SIGNAL,CC12M,True
206.0,,0.15274210758169574,0.02347686121921666,0.5279723377818318,0.2787547894628127,-0.333564494725823,-0.2711382205650032,-0.1585585907638308,0.02347686121921666,0.22784444881460297,0.6387207350611684,1.4897611507154254,0.5339805825242718,0.470873786407767,0.4029126213592233,0.2912621359223301,0.30097087378640774,0.18446601941747573,0.06310679611650485,2.660275418487671,-0.8720682302771855,TOP500,REPEAT_SIGNAL,EC12M,True
12.0,,0.03921766705231188,0.014961041420463117,0.12217751796305128,0.014927345895611717,-0.07906700445800215,-0.07715277507802365,-0.06140073255147541,0.014961041420463117,0.09405199248919066,0.19874322673928152,0.245152265486624,0.5,0.5,0.25,0.16666666666666666,0.0,0.0,0.0,0.2906873185093868,-0.07966226138032295,TOP500,REPEAT_SIGNAL,CC1M,False
12.0,,0.040705427094011655,0.02335825215837306,0.12217791862074363,0.014927443798497054,-0.07840815999704338,-0.07678019769472216,-0.06028119795422404,0.02335825215837306,0.09327566046535773,0.19843269392974835,0.2466442526621487,0.5,0.5,0.25,0.16666666666666666,0.0,0.0,0.0,0.29400284556610834,-0.0786475560455715,TOP500,REPEAT_SIGNAL,EC1M,False
9.0,,-0.007036940924130122,0.008558875658444265,0.08042790205389017,0.00646864742879015,-0.10275330369010516,-0.09001929095831462,-0.06539833531510109,0.008558875658444265,0.04423597925253553,0.07498655350288709,0.10526981230340701,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.135553071103927,-0.11548731642189569,TOP500,REPEAT_SIGNAL,CC3M,False
9.0,,-0.006561375028741582,0.005753426769269154,0.08014205581988092,0.006422749111036909,-0.10211289109335094,-0.08913228263193787,-0.06025824964131998,0.005753426769269154,0.04148471615720517,0.07556995691556435,0.1070200225414388,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.13847008816731332,-0.115093499554764,TOP500,REPEAT_SIGNAL,EC3M,False
2.0,,-0.33608068784538714,-0.33608068784538714,0.09020674458688357,0.008137256768963248,-0.3934879085709206,-0.38710932849030577,-0.36797358824846127,-0.33608068784538714,-0.304187787442313,-0.2850520472004685,-0.2786734671198537,0.0,0.0,0.0,0.0,1.0,1.0,0.5,-0.2722948870392389,-0.3998664886515354,TOP500,REPEAT_SIGNAL,CC6M,False
2.0,,-0.3339459852746346,-0.3339459852746346,0.0928477905948478,0.008620712218344706,-0.39303395738765945,-0.38646862715287894,-0.3667726364485373,-0.3339459852746346,-0.3011193341007319,-0.28142334339639025,-0.27485801316160974,0.0,0.0,0.0,0.0,1.0,1.0,0.5,-0.2682926829268292,-0.39959928762244,TOP500,REPEAT_SIGNAL,EC6M,False
,,,,,,,,,,,,,,,,,,,,,,TOP500,REPEAT_SIGNAL,CC12M,False
,,,,,,,,,,,,,,,,,,,,,,TOP500,REPEAT_SIGNAL,EC12M,False
