con_code,industry_code,industry_name,in_date,out_date,in_dt,out_dt
688662.SH,801080.SI,电子,20230925,,2023-09-25,
688678.SH,801080.SI,电子,20230925,,2023-09-25,
688683.SH,801080.SI,电子,20230925,,2023-09-25,
688689.SH,801080.SI,电子,20230925,,2023-09-25,
688691.SH,801080.SI,电子,20240418,,2024-04-18,
688693.SH,801080.SI,电子,20230925,,2023-09-25,
688699.SH,801080.SI,电子,20230925,,2023-09-25,
688702.SH,801080.SI,电子,20230925,,2023-09-25,
688709.SH,801080.SI,电子,20240222,,2024-02-22,
688711.SH,801080.SI,电子,20230925,,2023-09-25,
688720.SH,801080.SI,电子,20231213,,2023-12-13,
688721.SH,801080.SI,电子,20240813,,2024-08-13,
688727.SH,801080.SI,电子,20251125,,2025-11-25,
688728.SH,801080.SI,电子,20230925,,2023-09-25,
688729.SH,801080.SI,电子,20250715,,2025-07-15,
688766.SH,801080.SI,电子,20230925,,2023-09-25,
688775.SH,801080.SI,电子,20250618,,2025-06-18,
688781.SH,801080.SI,电子,20260401,,2026-04-01,
688783.SH,801080.SI,电子,20251104,,2025-11-04,
688785.SH,801080.SI,电子,20260204,,2026-02-04,
688790.SH,801080.SI,电子,20251223,,2025-12-23,
688795.SH,801080.SI,电子,20251212,,2025-12-12,
688797.SH,801080.SI,电子,20260701,,2026-07-01,
688798.SH,801080.SI,电子,20230925,,2023-09-25,
688800.SH,801080.SI,电子,20230925,,2023-09-25,
688802.SH,801080.SI,电子,20251224,,2025-12-24,
688807.SH,801080.SI,电子,20251226,,2025-12-26,
688809.SH,801080.SI,电子,20260108,,2026-01-08,
688820.SH,801080.SI,电子,20260428,,2026-04-28,
688825.SH,801080.SI,电子,20260803,,2026-08-03,
688981.SH,801080.SI,电子,20230925,,2023-09-25,
000017.SZ,801880.SI,汽车,20140221,20220729,2014-02-21,2022-07-29
000025.SZ,801880.SI,汽车,20140221,20230705,2014-02-21,2023-07-05
000030.SZ,801880.SI,汽车,20140221,,2014-02-21,
000338.SZ,801880.SI,汽车,20140221,,2014-02-21,
000550.SZ,801880.SI,汽车,20140221,,2014-02-21,
000559.SZ,801880.SI,汽车,20140221,,2014-02-21,
000570.SZ,801880.SI,汽车,20211213,,2021-12-13,
000572.SZ,801880.SI,汽车,20140221,,2014-02-21,
000581.SZ,801880.SI,汽车,20140221,,2014-02-21,
000589.SZ,801880.SI,汽车,20211213,,2021-12-13,
000599.SZ,801880.SI,汽车,20211213,,2021-12-13,
000622.SZ,801880.SI,汽车,20140221,20211210,2014-02-21,2021-12-10
000625.SZ,801880.SI,汽车,20140221,,2014-02-21,
000678.SZ,801880.SI,汽车,20140221,,2014-02-21,
000700.SZ,801880.SI,汽车,20140221,,2014-02-21,
000701.SZ,801880.SI,汽车,20240731,20260701,2024-07-31,2026-07-01
000710.SZ,801880.SI,汽车,20140221,20180713,2014-02-21,2018-07-13
000753.SZ,801880.SI,汽车,20150701,20211210,2015-07-01,2021-12-10
000757.SZ,801880.SI,汽车,20140221,,2014-02-21,
000760.SZ,801880.SI,汽车,20140221,20200703,2014-02-21,2020-07-03
000800.SZ,801880.SI,汽车,20140221,,2014-02-21,
000816.SZ,801880.SI,汽车,20211213,,2021-12-13,
000868.SZ,801880.SI,汽车,20140221,,2014-02-21,
000880.SZ,801880.SI,汽车,20211213,20260701,2021-12-13,2026-07-01
000887.SZ,801880.SI,汽车,20140221,,2014-02-21,
000901.SZ,801880.SI,汽车,20220801,,2022-08-01,
000903.SZ,801880.SI,汽车,20140221,,2014-02-21,
000913.SZ,801880.SI,汽车,20140221,,2014-02-21,
000927.SZ,801880.SI,汽车,20140221,20220328,2014-02-21,2022-03-28
000951.SZ,801880.SI,汽车,20140221,,2014-02-21,
000957.SZ,801880.SI,汽车,20140221,,2014-02-21,
000980.SZ,801880.SI,汽车,20140221,20211213,2014-02-21,2021-12-13
000980.SZ,801880.SI,汽车,20211216,,2021-12-16,
000981.SZ,801880.SI,汽车,20220801,,2022-08-01,
000996.SZ,801880.SI,汽车,20150701,20240605,2015-07-01,2024-06-05
001233.SZ,801880.SI,汽车,20251202,20251202,2025-12-02,2025-12-02
001233.SZ,801880.SI,汽车,20251204,,2025-12-04,
001260.SZ,801880.SI,汽车,20230223,,2023-02-23,
001278.SZ,801880.SI,汽车,20230315,,2023-03-15,
001282.SZ,801880.SI,汽车,20230531,,2023-05-31,
001285.SZ,801880.SI,汽车,20251015,,2025-10-15,
001311.SZ,801880.SI,汽车,20230306,,2023-03-06,
001319.SZ,801880.SI,汽车,20221207,,2022-12-07,
001365.SZ,801880.SI,汽车,20260525,,2026-05-25,
001380.SZ,801880.SI,汽车,20230523,,2023-05-23,
001696.SZ,801880.SI,汽车,20140221,20211210,2014-02-21,2021-12-10
002048.SZ,801880.SI,汽车,20140221,,2014-02-21,
002085.SZ,801880.SI,汽车,20140221,,2014-02-21,
002101.SZ,801880.SI,汽车,20140221,,2014-02-21,
002105.SZ,801880.SI,汽车,20140221,,2014-02-21,
002126.SZ,801880.SI,汽车,20140221,,2014-02-21,
002190.SZ,801880.SI,汽车,20140221,20140701,2014-02-21,2014-07-01
002190.SZ,801880.SI,汽车,20220801,,2022-08-01,
002213.SZ,801880.SI,汽车,20140221,20220729,2014-02-21,2022-07-29
002239.SZ,801880.SI,汽车,20160701,,2016-07-01,
002265.SZ,801880.SI,汽车,20140221,,2014-02-21,
002283.SZ,801880.SI,汽车,20140221,,2014-02-21,
002284.SZ,801880.SI,汽车,20140221,,2014-02-21,
002328.SZ,801880.SI,汽车,20140221,,2014-02-21,
002355.SZ,801880.SI,汽车,20140221,,2014-02-21,
002363.SZ,801880.SI,汽车,20140221,,2014-02-21,
002406.SZ,801880.SI,汽车,20140221,,2014-02-21,
002434.SZ,801880.SI,汽车,20140221,,2014-02-21,
002448.SZ,801880.SI,汽车,20140221,,2014-02-21,
002454.SZ,801880.SI,汽车,20140221,,2014-02-21,
002472.SZ,801880.SI,汽车,20140221,,2014-02-21,
002488.SZ,801880.SI,汽车,20140221,,2014-02-21,
002510.SZ,801880.SI,汽车,20170703,,2017-07-03,
002516.SZ,801880.SI,汽车,20190708,,2019-07-08,
002536.SZ,801880.SI,汽车,20140221,,2014-02-21,
002537.SZ,801880.SI,汽车,20211213,,2021-12-13,
002547.SZ,801880.SI,汽车,20220801,,2022-08-01,
002553.SZ,801880.SI,汽车,20140221,,2014-02-21,
002555.SZ,801880.SI,汽车,20140221,20140701,2014-02-21,2014-07-01
002590.SZ,801880.SI,汽车,20140221,,2014-02-21,
002592.SZ,801880.SI,汽车,20140221,,2014-02-21,
002593.SZ,801880.SI,汽车,20140221,20190705,2014-02-21,2019-07-05
002594.SZ,801880.SI,汽车,20140221,,2014-02-21,
002602.SZ,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
002607.SZ,801880.SI,汽车,20140221,20190529,2014-02-21,2019-05-29
002611.SZ,801880.SI,汽车,20180716,20200618,2018-07-16,2020-06-18
002625.SZ,801880.SI,汽车,20140221,20211210,2014-02-21,2021-12-10
002662.SZ,801880.SI,汽车,20140221,,2014-02-21,
002664.SZ,801880.SI,汽车,20140702,20190705,2014-07-02,2019-07-05
002664.SZ,801880.SI,汽车,20211213,,2021-12-13,
002682.SZ,801880.SI,汽车,20150701,20180713,2015-07-01,2018-07-13
002684.SZ,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
002684.SZ,801880.SI,汽车,20180716,20220602,2018-07-16,2022-06-02
002703.SZ,801880.SI,汽车,20140221,,2014-02-21,
002708.SZ,801880.SI,汽车,20140221,,2014-02-21,
002715.SZ,801880.SI,汽车,20140226,,2014-02-26,
002725.SZ,801880.SI,汽车,20140221,,2014-02-21,
002758.SZ,801880.SI,汽车,20220801,20230705,2022-08-01,2023-07-05
002765.SZ,801880.SI,汽车,20150619,20211210,2015-06-19,2021-12-10
002765.SZ,801880.SI,汽车,20250813,,2025-08-13,
002766.SZ,801880.SI,汽车,20211213,20211231,2021-12-13,2021-12-31
002766.SZ,801880.SI,汽车,20220105,,2022-01-05,
002806.SZ,801880.SI,汽车,20230706,,2023-07-06,
002813.SZ,801880.SI,汽车,20190708,,2019-07-08,
002863.SZ,801880.SI,汽车,20170425,,2017-04-25,
002865.SZ,801880.SI,汽车,20170503,20220729,2017-05-03,2022-07-29
002870.SZ,801880.SI,汽车,20210430,20211210,2021-04-30,2021-12-10
002870.SZ,801880.SI,汽车,20220801,,2022-08-01,
002906.SZ,801880.SI,汽车,20171020,,2017-10-20,
002921.SZ,801880.SI,汽车,20180104,,2018-01-04,
002931.SZ,801880.SI,汽车,20180412,20190705,2018-04-12,2019-07-05
002937.SZ,801880.SI,汽车,20240731,,2024-07-31,
002965.SZ,801880.SI,汽车,20220801,,2022-08-01,
002976.SZ,801880.SI,汽车,20220705,,2022-07-05,
002984.SZ,801880.SI,汽车,20211213,,2021-12-13,
002997.SZ,801880.SI,汽车,20200910,,2020-09-10,
003033.SZ,801880.SI,汽车,20210118,,2021-01-18,
300100.SZ,801880.SI,汽车,20140221,,2014-02-21,
300176.SZ,801880.SI,汽车,20140221,20180713,2014-02-21,2018-07-13
300176.SZ,801880.SI,汽车,20211213,,2021-12-13,
300237.SZ,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
300237.SZ,801880.SI,汽车,20220801,,2022-08-01,
300258.SZ,801880.SI,汽车,20140221,,2014-02-21,
300304.SZ,801880.SI,汽车,20140221,,2014-02-21,
300375.SZ,801880.SI,汽车,20140221,,2014-02-21,
300391.SZ,801880.SI,汽车,20211213,20220729,2021-12-13,2022-07-29
300428.SZ,801880.SI,汽车,20190708,,2019-07-08,
300432.SZ,801880.SI,汽车,20150326,20230705,2015-03-26,2023-07-05
300446.SZ,801880.SI,汽车,20240731,,2024-07-31,
300473.SZ,801880.SI,汽车,20150619,,2015-06-19,
300507.SZ,801880.SI,汽车,20160509,,2016-05-09,
300547.SZ,801880.SI,汽车,20170703,,2017-07-03,
300580.SZ,801880.SI,汽车,20170118,,2017-01-18,
300585.SZ,801880.SI,汽车,20170106,,2017-01-06,
300611.SZ,801880.SI,汽车,20170227,,2017-02-27,
300643.SZ,801880.SI,汽车,20170512,,2017-05-12,
300652.SZ,801880.SI,汽车,20170523,,2017-05-23,
300680.SZ,801880.SI,汽车,20170801,,2017-08-01,
300681.SZ,801880.SI,汽车,20180716,,2018-07-16,
300694.SZ,801880.SI,汽车,20181022,,2018-10-22,
300695.SZ,801880.SI,汽车,20170915,,2017-09-15,
300707.SZ,801880.SI,汽车,20171017,,2017-10-17,
300733.SZ,801880.SI,汽车,20180123,,2018-01-23,
300742.SZ,801880.SI,汽车,20180515,20240628,2018-05-15,2024-06-28
300745.SZ,801880.SI,汽车,20211213,,2021-12-13,
300816.SZ,801880.SI,汽车,20200217,,2020-02-17,
300825.SZ,801880.SI,汽车,20200403,,2020-04-03,
300863.SZ,801880.SI,汽车,20200831,,2020-08-31,
300893.SZ,801880.SI,汽车,20201009,,2020-10-09,
300912.SZ,801880.SI,汽车,20201214,,2020-12-14,
300926.SZ,801880.SI,汽车,20210114,,2021-01-14,
300928.SZ,801880.SI,汽车,20210113,,2021-01-13,
300969.SZ,801880.SI,汽车,20210419,,2021-04-19,
300978.SZ,801880.SI,汽车,20210506,,2021-05-06,
300994.SZ,801880.SI,汽车,20210819,,2021-08-19,
300998.SZ,801880.SI,汽车,20210609,,2021-06-09,
301000.SZ,801880.SI,汽车,20210623,,2021-06-23,
301005.SZ,801880.SI,汽车,20210623,,2021-06-23,
301007.SZ,801880.SI,汽车,20210623,,2021-06-23,
301020.SZ,801880.SI,汽车,20210713,,2021-07-13,
301022.SZ,801880.SI,汽车,20210709,,2021-07-09,
301031.SZ,801880.SI,汽车,20210722,20211210,2021-07-22,2021-12-10
301039.SZ,801880.SI,汽车,20210715,,2021-07-15,
301072.SZ,801880.SI,汽车,20211013,,2021-10-13,
301119.SZ,801880.SI,汽车,20211129,,2021-11-29,
301133.SZ,801880.SI,汽车,20211203,,2021-12-03,
301170.SZ,801880.SI,汽车,20230704,,2023-07-04,
301173.SZ,801880.SI,汽车,20250310,,2025-03-10,
301181.SZ,801880.SI,汽车,20220228,,2022-02-28,
301186.SZ,801880.SI,汽车,20211230,,2021-12-30,
301192.SZ,801880.SI,汽车,20220818,,2022-08-18,
301215.SZ,801880.SI,汽车,20220315,,2022-03-15,
301221.SZ,801880.SI,汽车,20211229,,2021-12-29,
301225.SZ,801880.SI,汽车,20230627,,2023-06-27,
301229.SZ,801880.SI,汽车,20220301,,2022-03-01,
301233.SZ,801880.SI,汽车,20220713,,2022-07-13,
301298.SZ,801880.SI,汽车,20220613,,2022-06-13,
301310.SZ,801880.SI,汽车,20230609,,2023-06-09,
301322.SZ,801880.SI,汽车,20230313,,2023-03-13,
301345.SZ,801880.SI,汽车,20230328,,2023-03-28,
301397.SZ,801880.SI,汽车,20230705,,2023-07-05,
301398.SZ,801880.SI,汽车,20221222,,2022-12-22,
301488.SZ,801880.SI,汽车,20230711,,2023-07-11,
301499.SZ,801880.SI,汽车,20230728,,2023-07-28,
301529.SZ,801880.SI,汽车,20230918,,2023-09-18,
301535.SZ,801880.SI,汽车,20250403,,2025-04-03,
301539.SZ,801880.SI,汽车,20240422,,2024-04-22,
301550.SZ,801880.SI,汽车,20230922,,2023-09-22,
301552.SZ,801880.SI,汽车,20240729,,2024-07-29,
301560.SZ,801880.SI,汽车,20250507,,2025-05-07,
301581.SZ,801880.SI,汽车,20250110,,2025-01-10,
301607.SZ,801880.SI,汽车,20240911,,2024-09-11,
301613.SZ,801880.SI,汽车,20241101,,2024-11-01,
301631.SZ,801880.SI,汽车,20241129,,2024-11-29,
301655.SZ,801880.SI,汽车,20260827,,2026-08-27,
301656.SZ,801880.SI,汽车,20251010,,2025-10-10,
301667.SZ,801880.SI,汽车,20251230,,2025-12-30,
301680.SZ,801880.SI,汽车,20260313,,2026-03-13,
600006.SH,801880.SI,汽车,20140221,,2014-02-21,
600066.SH,801880.SI,汽车,20140221,,2014-02-21,
600081.SH,801880.SI,汽车,20140221,,2014-02-21,
600093.SH,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
600099.SH,801880.SI,汽车,20140221,,2014-02-21,
600104.SH,801880.SI,汽车,20140221,,2014-02-21,
600148.SH,801880.SI,汽车,20140221,,2014-02-21,
600151.SH,801880.SI,汽车,20260702,,2026-07-02,
600166.SH,801880.SI,汽车,20140221,,2014-02-21,
600178.SH,801880.SI,汽车,20140221,,2014-02-21,
600182.SH,801880.SI,汽车,20211213,,2021-12-13,
600213.SH,801880.SI,汽车,20140221,20150520,2014-02-21,2015-05-20
600213.SH,801880.SI,汽车,20150522,20241016,2015-05-22,2024-10-16
600218.SH,801880.SI,汽车,20211213,,2021-12-13,
600297.SH,801880.SI,汽车,20150701,20240827,2015-07-01,2024-08-27
600303.SH,801880.SI,汽车,20140221,,2014-02-21,
600327.SH,801880.SI,汽车,20170703,20230705,2017-07-03,2023-07-05
600335.SH,801880.SI,汽车,20140221,,2014-02-21,
600375.SH,801880.SI,汽车,20220801,20241225,2022-08-01,2024-12-25
600375.SH,801880.SI,汽车,20241227,,2024-12-27,
600386.SH,801880.SI,汽车,20211213,,2021-12-13,
600418.SH,801880.SI,汽车,20140221,,2014-02-21,
600469.SH,801880.SI,汽车,20211213,,2021-12-13,
600480.SH,801880.SI,汽车,20140221,,2014-02-21,
600482.SH,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
600523.SH,801880.SI,汽车,20140221,,2014-02-21,
600609.SH,801880.SI,汽车,20140221,,2014-02-21,
600626.SH,801880.SI,汽车,20190708,,2019-07-08,
600651.SH,801880.SI,汽车,20240731,,2024-07-31,
600653.SH,801880.SI,汽车,20140221,,2014-02-21,
600656.SH,801880.SI,汽车,20140221,20140701,2014-02-21,2014-07-01
600660.SH,801880.SI,汽车,20140221,,2014-02-21,
600676.SH,801880.SI,汽车,20160701,20211210,2016-07-01,2021-12-10
600676.SH,801880.SI,汽车,20240731,,2024-07-31,
600679.SH,801880.SI,汽车,20140221,,2014-02-21,
600686.SH,801880.SI,汽车,20140221,,2014-02-21,
600698.SH,801880.SI,汽车,20140221,,2014-02-21,
600699.SH,801880.SI,汽车,20140221,,2014-02-21,
600715.SH,801880.SI,汽车,20140221,20150630,2014-02-21,2015-06-30
600715.SH,801880.SI,汽车,20151103,20160218,2015-11-03,2016-02-18
600733.SH,801880.SI,汽车,20180716,20180820,2018-07-16,2018-08-20
600733.SH,801880.SI,汽车,20180928,,2018-09-28,
600741.SH,801880.SI,汽车,20140221,,2014-02-21,
600742.SH,801880.SI,汽车,20140221,,2014-02-21,
600805.SH,801880.SI,汽车,20140221,20170630,2014-02-21,2017-06-30
600818.SH,801880.SI,汽车,20211213,,2021-12-13,
600822.SH,801880.SI,汽车,20211213,,2021-12-13,
600841.SH,801880.SI,汽车,20211213,,2021-12-13,
600877.SH,801880.SI,汽车,20140221,20211210,2014-02-21,2021-12-10
600933.SH,801880.SI,汽车,20171124,,2017-11-24,
600960.SH,801880.SI,汽车,20170703,,2017-07-03,
601058.SH,801880.SI,汽车,20211213,,2021-12-13,
601127.SH,801880.SI,汽车,20160622,,2016-06-22,
601163.SH,801880.SI,汽车,20211213,,2021-12-13,
601238.SH,801880.SI,汽车,20140221,,2014-02-21,
601258.SH,801880.SI,汽车,20140221,20191227,2014-02-21,2019-12-27
601258.SH,801880.SI,汽车,20191231,20230629,2019-12-31,2023-06-29
601279.SH,801880.SI,汽车,20210422,,2021-04-22,
601311.SH,801880.SI,汽车,20140221,20211210,2014-02-21,2021-12-10
601500.SH,801880.SI,汽车,20211213,,2021-12-13,
601633.SH,801880.SI,汽车,20140221,,2014-02-21,
601689.SH,801880.SI,汽车,20150326,,2015-03-26,
601717.SH,801880.SI,汽车,20190708,20211210,2019-07-08,2021-12-10
601777.SH,801880.SI,汽车,20140221,20201222,2014-02-21,2020-12-22
601777.SH,801880.SI,汽车,20201225,,2020-12-25,
601799.SH,801880.SI,汽车,20140221,,2014-02-21,
601965.SH,801880.SI,汽车,20140221,,2014-02-21,
601966.SH,801880.SI,汽车,20211213,,2021-12-13,
603006.SH,801880.SI,汽车,20140707,,2014-07-07,
603007.SH,801880.SI,汽车,20260702,,2026-07-02,
603009.SH,801880.SI,汽车,20140725,,2014-07-25,
603013.SH,801880.SI,汽车,20180516,,2018-05-16,
603023.SH,801880.SI,汽车,20150603,,2015-06-03,
603035.SH,801880.SI,汽车,20170112,,2017-01-12,
603037.SH,801880.SI,汽车,20170203,,2017-02-03,
603040.SH,801880.SI,汽车,20170216,,2017-02-16,
603048.SH,801880.SI,汽车,20211123,,2021-11-23,
603049.SH,801880.SI,汽车,20250612,,2025-06-12,
603085.SH,801880.SI,汽车,20150707,,2015-07-07,
603089.SH,801880.SI,汽车,20170209,,2017-02-09,
603107.SH,801880.SI,汽车,20231108,,2023-11-08,
603109.SH,801880.SI,汽车,20200108,,2020-01-08,
603119.SH,801880.SI,汽车,20230808,,2023-08-08,
603121.SH,801880.SI,汽车,20190118,,2019-01-18,
603129.SH,801880.SI,汽车,20170825,,2017-08-25,
603158.SH,801880.SI,汽车,20150327,,2015-03-27,
603161.SH,801880.SI,汽车,20180112,,2018-01-12,
603166.SH,801880.SI,汽车,20141204,,2014-12-04,
603178.SH,801880.SI,汽车,20170406,,2017-04-06,
603179.SH,801880.SI,汽车,20170324,,2017-03-24,
603190.SH,801880.SI,汽车,20230224,,2023-02-24,
603197.SH,801880.SI,汽车,20170526,,2017-05-26,
603201.SH,801880.SI,汽车,20240731,,2024-07-31,
603202.SH,801880.SI,汽车,20250506,,2025-05-06,
603210.SH,801880.SI,汽车,20250416,,2025-04-16,
603211.SH,801880.SI,汽车,20220801,,2022-08-01,
603239.SH,801880.SI,汽车,20170109,,2017-01-09,
603266.SH,801880.SI,汽车,20220223,,2022-02-23,
603286.SH,801880.SI,汽车,20170704,,2017-07-04,
603293.SH,801880.SI,汽车,20260423,,2026-04-23,
603305.SH,801880.SI,汽车,20170717,,2017-07-17,
603306.SH,801880.SI,汽车,20141013,,2014-10-13,
603319.SH,801880.SI,汽车,20161207,,2016-12-07,
603335.SH,801880.SI,汽车,20170627,,2017-06-27,
603348.SH,801880.SI,汽车,20180508,,2018-05-08,
603352.SH,801880.SI,汽车,20260122,,2026-01-22,
603358.SH,801880.SI,汽车,20170208,,2017-02-08,
603376.SH,801880.SI,汽车,20251113,,2025-11-13,
603377.SH,801880.SI,汽车,20160219,20211210,2016-02-19,2021-12-10
603390.SH,801880.SI,汽车,20191202,,2019-12-02,
603409.SH,801880.SI,汽车,20250311,,2025-03-11,
603418.SH,801880.SI,汽车,20250930,,2025-09-30,
603468.SH,801880.SI,汽车,20260813,,2026-08-13,
603528.SH,801880.SI,汽车,20160510,20190705,2016-05-10,2019-07-05
603529.SH,801880.SI,汽车,20210622,,2021-06-22,
603586.SH,801880.SI,汽车,20170413,,2017-04-13,
603596.SH,801880.SI,汽车,20180508,,2018-05-08,
603655.SH,801880.SI,汽车,20180108,,2018-01-08,
603701.SH,801880.SI,汽车,20160420,,2016-04-20,
603730.SH,801880.SI,汽车,20170804,,2017-08-04,
603758.SH,801880.SI,汽车,20170524,,2017-05-24,
603766.SH,801880.SI,汽车,20140221,,2014-02-21,
603767.SH,801880.SI,汽车,20170620,,2017-06-20,
603768.SH,801880.SI,汽车,20170331,,2017-03-31,
603776.SH,801880.SI,汽车,20170824,,2017-08-24,
603786.SH,801880.SI,汽车,20191022,,2019-10-22,
603787.SH,801880.SI,汽车,20170703,,2017-07-03,
603788.SH,801880.SI,汽车,20150127,,2015-01-27,
603809.SH,801880.SI,汽车,20171205,,2017-12-05,
603917.SH,801880.SI,汽车,20171211,,2017-12-11,
603922.SH,801880.SI,汽车,20171030,,2017-10-30,
603926.SH,801880.SI,汽车,20170517,,2017-05-17,
603949.SH,801880.SI,汽车,20211213,,2021-12-13,
603950.SH,801880.SI,汽车,20200602,,2020-06-02,
603960.SH,801880.SI,汽车,20260702,,2026-07-02,
603982.SH,801880.SI,汽车,20190529,,2019-05-29,
603997.SH,801880.SI,汽车,20150309,,2015-03-09,
605005.SH,801880.SI,汽车,20210126,,2021-01-26,
605018.SH,801880.SI,汽车,20201014,,2020-10-14,
605068.SH,801880.SI,汽车,20201130,,2020-11-30,
605088.SH,801880.SI,汽车,20200824,,2020-08-24,
605128.SH,801880.SI,汽车,20200922,,2020-09-22,
605133.SH,801880.SI,汽车,20210303,,2021-03-03,
605151.SH,801880.SI,汽车,20211213,,2021-12-13,
605228.SH,801880.SI,汽车,20210127,,2021-01-27,
605255.SH,801880.SI,汽车,20200901,,2020-09-01,
605319.SH,801880.SI,汽车,20210615,,2021-06-15,
605333.SH,801880.SI,汽车,20200825,,2020-08-25,
688021.SH,801880.SI,汽车,20230925,,2023-09-25,
688280.SH,801880.SI,汽车,20230925,,2023-09-25,
688533.SH,801880.SI,汽车,20230925,,2023-09-25,
688612.SH,801880.SI,汽车,20230925,,2023-09-25,
688667.SH,801880.SI,汽车,20230925,,2023-09-25,
688737.SH,801880.SI,汽车,20230925,,2023-09-25,
000007.SZ,801110.SI,家用电器,19920413,20061009,1992-04-13,2006-10-09
000016.SZ,801110.SI,家用电器,19920327,,1992-03-27,
000062.SZ,801110.SI,家用电器,19970130,20090601,1997-01-30,2009-06-01
000100.SZ,801110.SI,家用电器,20070703,20190422,2007-07-03,2019-04-22
000333.SZ,801110.SI,家用电器,20130927,,2013-09-27,
000404.SZ,801110.SI,家用电器,19960619,20130226,1996-06-19,2013-02-26
000404.SZ,801110.SI,家用电器,20130228,,2013-02-28,
000418.SZ,801110.SI,家用电器,19970328,20160912,1997-03-28,2016-09-12
000418.SZ,801110.SI,家用电器,20160914,20190618,2016-09-14,2019-06-18
000521.SZ,801110.SI,家用电器,19931018,,1993-10-18,
000527.SZ,801110.SI,家用电器,19931112,20130917,1993-11-12,2013-09-17
000533.SZ,801110.SI,家用电器,19940103,20070215,1994-01-03,2007-02-15
000533.SZ,801110.SI,家用电器,20070226,20070702,2007-02-26,2007-07-02
000533.SZ,801110.SI,家用电器,20120702,20190705,2012-07-02,2019-07-05
000541.SZ,801110.SI,家用电器,20211213,,2021-12-13,
000552.SZ,801110.SI,家用电器,19940106,20050510,1994-01-06,2005-05-10
000552.SZ,801110.SI,家用电器,20060515,20060622,2006-05-15,2006-06-22
000552.SZ,801110.SI,家用电器,20060703,20061009,2006-07-03,2006-10-09
