ts_code,report_period,ann_date,update_flag,revenue,n_income_attr_p
603707.SH,20240630,20240831,1,2142658737.4,405017591.6
603707.SH,20240930,20241031,1,3088009007.42,605784328.32
603708.SH,20171231,20180410,0,11330380155.67,310740336.89
603708.SH,20180331,20180426,0,3260913391.58,121479419.29
603708.SH,20180630,20180815,0,6226525440.97,193691479.04
603708.SH,20180930,20181030,0,9555835993.91,301100053.91
603708.SH,20180930,20181030,1,9555835993.91,301100053.91
603708.SH,20181231,20190419,0,12730711830.05,429923746.87
603708.SH,20181231,20190419,1,12730711830.05,429923746.87
603708.SH,20190331,20190427,0,3804717906.35,140994052.51
603708.SH,20190630,20190826,0,7265221483.07,226337439.29
603708.SH,20190630,20190826,1,7265221483.07,226337439.29
603708.SH,20190930,20191030,0,11265116373.28,351379662.07
603708.SH,20190930,20191030,1,11265116373.28,351379662.07
603708.SH,20191231,20200421,0,15263757862.93,457547328.62
603708.SH,20191231,20200421,1,15263757862.93,457547328.62
603708.SH,20200331,20200422,0,5287188022.89,176042796.12
603708.SH,20200331,20200422,1,5287188022.89,176042796.12
603708.SH,20200630,20200828,0,9246103066.72,287420397.19
603708.SH,20200630,20200828,1,9246103066.72,287420397.19
603708.SH,20200930,20201031,0,13762845731.7,388716281.12
603708.SH,20200930,20201031,1,13762845731.7,388716281.12
603708.SH,20201231,20210430,0,16678468932.04,427609727.57
603708.SH,20201231,20210430,1,16678468932.04,427609727.57
603708.SH,20210331,20210430,1,4715436785.99,128131788.02
603708.SH,20210630,20210827,1,8800408113.17,183617387.81
603708.SH,20210930,20211030,0,13202438826.98,192005874.19
603708.SH,20210930,20211030,1,13202438826.98,192005874.19
603708.SH,20211231,20220430,0,17432792405.09,-293370380.76
603708.SH,20211231,20220430,1,17432792405.09,-293370380.76
603708.SH,20220331,20220430,0,5107560645.44,130586472.46
603708.SH,20220331,20220430,1,5107560645.44,130586472.46
603708.SH,20220630,20220831,1,9379264917.62,173202022.63
603708.SH,20220930,20221028,1,13963173469.7,187405913.07
603708.SH,20221231,20230428,0,18183817809.52,54050982.01
603708.SH,20221231,20230428,1,18183817809.52,54050982.01
603708.SH,20230331,20230428,1,4907711200.99,137414157.4
603708.SH,20230630,20230829,1,9090935346.07,183825132.39
603708.SH,20230930,20231027,1,13879375640.95,208191316.37
603708.SH,20231231,20240420,1,17762968076.5,136393205.49
603708.SH,20240331,20240420,1,5188974365.75,147171979.44
603708.SH,20240630,20240830,1,9361989797.04,169641771.78
603708.SH,20240930,20241030,1,14126915303.11,187952163.16
603709.SH,20141231,20180125,0,310847754.25,25267819.39
603709.SH,20151231,20180125,0,425866712.86,59117718.51
603709.SH,20161231,20180125,0,591742432.42,73220922.63
603709.SH,20170331,20180427,0,177804683.61,10098341.71
603709.SH,20170630,20180125,0,389265431.15,39883124.39
603709.SH,20170930,20181030,0,583042650.71,56450654.91
603709.SH,20170930,20181030,1,583042650.71,56450654.91
603709.SH,20171231,20180418,0,784512550.86,82681676.54
603709.SH,20180331,20180427,0,171036117.84,5544217.9
603709.SH,20180630,20180828,0,400246798.32,24621626.15
603709.SH,20180930,20181030,0,630436655.08,48763088.38
603709.SH,20180930,20181030,1,630436655.08,48763088.38
603709.SH,20181231,20190425,0,888065751.42,83774018.9
603709.SH,20190331,20190425,0,237149982.66,11355850.65
603709.SH,20190630,20190827,0,488727010.1,35812284.75
603709.SH,20190930,20191029,0,759793501.33,47038517.43
603709.SH,20190930,20191029,1,759793501.33,47038517.43
603709.SH,20191231,20200428,0,1069711755.61,33708257.66
603709.SH,20191231,20200428,1,1069711755.61,33708257.66
603709.SH,20200331,20200428,0,237654266.8,-1831394.47
603709.SH,20200331,20200428,1,237654266.8,-1831394.47
603709.SH,20200630,20200828,0,498653968.35,21046674.75
603709.SH,20200630,20200828,1,498653968.35,21046674.75
603709.SH,20200930,20201028,0,809200416.27,35424119.48
603709.SH,20200930,20201028,1,809200416.27,35424119.48
603709.SH,20201231,20210428,0,1162418644.95,41718371.1
603709.SH,20201231,20210428,1,1162418644.95,41718371.1
603709.SH,20210331,20210428,0,257092562.71,5826784.52
603709.SH,20210331,20210428,1,257092562.71,5826784.52
603709.SH,20210630,20210827,1,514951154.59,10543651.49
603709.SH,20210930,20211030,0,745163130.21,9467923.17
603709.SH,20210930,20211030,1,745163130.21,9467923.17
603709.SH,20211231,20220428,0,1021172197.31,-15330744.36
603709.SH,20211231,20220428,1,1021172197.31,-15330744.36
603709.SH,20220331,20220428,0,215502221.58,2402144.3
603709.SH,20220331,20220428,1,215502221.58,2402144.3
603709.SH,20220630,20220827,1,377762772.23,3624349.64
603709.SH,20220930,20221029,1,534838859.43,-4576177.88
603709.SH,20221231,20230427,1,722041281.78,-41883943.49
603709.SH,20230331,20230427,1,207324806.57,5961807.92
603709.SH,20230630,20230830,0,457539461.78,17705003.34
603709.SH,20230630,20230830,1,457539461.78,17705003.34
603709.SH,20230930,20231028,0,748065144.37,30148696.02
603709.SH,20230930,20231028,1,748065144.37,30148696.02
603709.SH,20231231,20240429,1,1101285293.1,21359895.34
603709.SH,20240331,20240429,1,347273030.12,6058005.92
603709.SH,20240630,20240829,1,713147262.41,3074670.56
603709.SH,20240930,20241030,0,1125927569.48,2483254.45
603709.SH,20240930,20241030,1,1125927569.48,2483254.45
603711.SH,20170331,20180428,0,308582903.72,20957649.17
603711.SH,20170630,20180817,0,559862105.69,-30508051.18
603711.SH,20171231,20180427,0,2640383869.53,267766144.24
603711.SH,20180331,20180428,0,652372522.96,28300828.96
603711.SH,20180630,20180817,0,869906356.56,-54586037.67
603711.SH,20180930,20181023,0,1679974283.03,84004593.17
603711.SH,20180930,20181023,1,1679974283.03,84004593.17
603711.SH,20181231,20190328,0,3251089617.98,314699479.73
603711.SH,20181231,20190328,1,3251089617.98,314699479.73
603711.SH,20190331,20190420,0,836747965.24,51964138.16
603711.SH,20190630,20190813,0,1376721206.92,23529618.08
603711.SH,20190630,20190813,1,1376721206.92,23529618.08
603711.SH,20190930,20191026,0,2380016579.41,132229848.01
603711.SH,20190930,20191026,1,2380016579.41,132229848.01
603711.SH,20191231,20200425,0,3977995636.92,347408830.42
603711.SH,20191231,20200425,1,3977995636.92,347408830.42
603711.SH,20200331,20200425,0,430016348.18,-85568691.7
603711.SH,20200331,20200425,1,430016348.18,-85568691.7
603711.SH,20200630,20200822,0,991191922.37,-63882404.43
603711.SH,20200630,20200822,1,991191922.37,-63882404.43
603711.SH,20200930,20201031,0,1892833052.02,44490207.52
603711.SH,20200930,20201031,1,1892833052.02,44490207.52
603711.SH,20201231,20210430,0,3760849721.52,358356333.16
603711.SH,20201231,20210430,1,3760849721.52,358356333.16
603711.SH,20210331,20210430,1,690919315.8,2975226.26
603711.SH,20210630,20210828,1,1088180407.11,-62256381.84
603711.SH,20210930,20211030,0,1973997632.23,39395495.42
603711.SH,20210930,20211030,1,1973997632.23,39395495.42
603711.SH,20211231,20220430,0,3466259828.73,222544519.35
603711.SH,20211231,20220430,1,3466259828.73,222544519.35
603711.SH,20220331,20220430,1,495511354.37,-59676638.84
603711.SH,20220630,20220813,1,859065752.09,-129224924.83
603711.SH,20220930,20221029,1,1530187223.06,-75038090.92
603711.SH,20221231,20230418,0,3127819635.3,213894643.89
603711.SH,20221231,20230418,1,3127819635.3,213894643.89
603711.SH,20230331,20230418,1,679020636.27,5846326.71
603711.SH,20230630,20230819,1,1170522062.3,-44042563.0
603711.SH,20230930,20231020,1,1978629254.68,3483902.63
603711.SH,20231231,20240418,1,3625135804.42,280294649.73
603711.SH,20240331,20240418,1,724921172.97,25212645.11
603711.SH,20240630,20240828,1,1179345118.8,-29501134.54
603711.SH,20240930,20241031,1,1938145993.32,17732507.46
603712.SH,20141231,20180130,0,1378631711.21,187053333.38
603712.SH,20151231,20180130,0,1516381550.81,180513738.53
603712.SH,20160930,20180130,0,822982961.6,29123823.6
603712.SH,20161231,20180130,0,1389722041.8,158820576.25
603712.SH,20170331,20180426,0,189081551.43,-5792648.65
603712.SH,20170331,20180426,1,189081551.43,-5792648.65
603712.SH,20170630,20180130,0,605901350.17,52822003.64
603712.SH,20170930,20180130,0,916496452.38,76854231.24
603712.SH,20171231,20180426,0,1485213158.75,194232225.16
603712.SH,20180331,20180426,0,212322911.91,3151817.83
603712.SH,20180630,20180824,0,614609495.59,53271144.14
603712.SH,20180930,20181029,0,949810629.29,77272877.75
603712.SH,20180930,20181029,1,949810629.29,77272877.75
603712.SH,20181231,20190412,0,1625550380.74,224926573.34
603712.SH,20190331,20190426,0,265979225.52,8200430.16
603712.SH,20190630,20190816,0,723310101.85,67640496.95
603712.SH,20190930,20191026,0,1151958021.84,112234913.79
603712.SH,20190930,20191026,1,1151958021.84,112234913.79
603712.SH,20191231,20200318,0,2140653347.67,345316672.44
603712.SH,20200331,20200428,0,263820982.21,8706596.25
603712.SH,20200331,20200428,1,263820982.21,8706596.25
603712.SH,20200630,20200806,0,839937087.9,103263871.73
603712.SH,20200630,20200806,1,839937087.9,103263871.73
603712.SH,20200930,20201028,0,1310184355.65,172720268.38
603712.SH,20200930,20201028,1,1310184355.65,172720268.38
603712.SH,20201231,20210318,0,2696095416.32,523083902.76
603712.SH,20201231,20210318,1,2696095416.32,523083902.76
603712.SH,20210331,20210430,1,346566593.88,16962035.11
603712.SH,20210630,20210818,1,1092031073.86,158753251.33
603712.SH,20210930,20211028,1,1758290455.08,245324829.77
603712.SH,20211231,20220428,0,3450935749.33,688298268.44
603712.SH,20211231,20220428,1,3450935749.33,688298268.44
603712.SH,20220331,20220428,1,409795807.58,21489193.98
603712.SH,20220630,20220818,1,1371494133.95,205431743.04
603712.SH,20220930,20221028,1,2213163224.21,303281518.48
603712.SH,20221231,20230331,0,4039623590.34,774915942.07
603712.SH,20221231,20230331,1,4039623590.34,774915942.07
603712.SH,20230331,20230428,1,472426069.83,24975678.65
603712.SH,20230630,20230829,1,1380346851.04,208137374.4
603712.SH,20230930,20231028,0,2265675067.28,307935917.75
603712.SH,20230930,20231028,1,2265675067.28,307935917.75
603712.SH,20231231,20240328,1,3267735368.25,439794478.93
603712.SH,20240331,20240430,0,489820385.61,15877411.35
603712.SH,20240331,20240430,1,489820385.61,15877411.35
603712.SH,20240630,20240828,1,1201547787.04,66934747.02
603712.SH,20240930,20241030,1,1609413413.08,-27249970.33
603713.SH,20151231,20180625,0,629572813.65,51352614.34
603713.SH,20161231,20180625,0,938846855.11,56029734.31
603713.SH,20170331,20180625,0,266299072.77,14363838.74
603713.SH,20170630,20180712,0,588660065.31,38244345.76
603713.SH,20170930,20181030,0,924354478.17,59797243.67
603713.SH,20170930,20181030,1,924354478.17,59797243.67
603713.SH,20171231,20180625,0,1291206298.54,83691585.17
603713.SH,20180331,20180625,0,373488035.03,33131109.31
603713.SH,20180630,20180712,0,755526365.46,66961189.07
603713.SH,20180930,20181030,0,1219271638.81,104516729.5
603713.SH,20180930,20181030,1,1219271638.81,104516729.5
603713.SH,20181231,20190322,0,1783905878.63,132156297.17
603713.SH,20181231,20190322,1,1783905878.63,132156297.17
603713.SH,20190331,20190426,0,506656502.14,42244522.78
603713.SH,20190630,20190828,0,1112466569.96,94283869.12
603713.SH,20190630,20190828,1,1112466569.96,94283869.12
603713.SH,20190930,20191030,0,1790112546.17,144202350.87
603713.SH,20190930,20191030,1,1790112546.17,144202350.87
603713.SH,20191231,20200402,0,2418798183.45,196058708.03
603713.SH,20191231,20200402,1,2418798183.45,196058708.03
603713.SH,20200331,20200424,0,636237625.16,53144365.78
603713.SH,20200331,20200424,1,636237625.16,53144365.78
603713.SH,20200630,20200807,0,1485413749.79,140737828.36
603713.SH,20200630,20200807,1,1485413749.79,140737828.36
603713.SH,20200930,20201028,0,2385791724.56,211338759.35
603713.SH,20200930,20201028,1,2385791724.56,211338759.35
603713.SH,20201231,20210331,0,3426952178.37,288498851.75
603713.SH,20201231,20210331,1,3426952178.37,288498851.75
603713.SH,20210331,20210429,1,1443832244.63,77649338.89
603713.SH,20210630,20210812,1,3461941631.73,183612483.24
603713.SH,20210930,20211028,1,5949569566.02,301443625.92
603713.SH,20211231,20220325,0,8644718998.17,431792852.98
603713.SH,20211231,20220325,1,8644718998.17,431792852.98
603713.SH,20220331,20220429,1,3059516793.19,133631598.08
603713.SH,20220630,20220727,1,6269014296.5,304056199.82
603713.SH,20220930,20221025,1,9093306251.48,476476275.26
603713.SH,20221231,20230322,0,11575615440.58,605368241.64
603713.SH,20221231,20230322,1,11575615440.58,605368241.64
603713.SH,20230331,20230428,1,2349421608.82,107427424.73
603713.SH,20230630,20230815,0,4527835165.97,253359802.53
603713.SH,20230630,20230815,1,4527835165.97,253359802.53
603713.SH,20230930,20231026,1,7626521734.36,402884372.39
603713.SH,20231231,20240412,1,9752548132.69,431311394.09
603713.SH,20240331,20240412,1,2895861673.63,151063838.17
603713.SH,20240630,20240802,1,5992488598.93,310979000.16
603713.SH,20240930,20241017,0,9553014724.2,490226000.44
603713.SH,20240930,20241017,1,9553014724.2,490226000.44
603716.SH,20171231,20180324,0,920516544.08,93847385.0
603716.SH,20180331,20180428,0,260050083.27,18646707.31
603716.SH,20180630,20180830,0,574497346.52,48286663.32
603716.SH,20180930,20181030,0,927785885.84,71094515.33
603716.SH,20180930,20181030,1,927785885.84,71094515.33
603716.SH,20181231,20190426,0,1317446052.16,94159095.62
603716.SH,20190331,20190426,0,359934927.53,21543652.9
603716.SH,20190630,20190731,0,841654177.07,56232353.83
603716.SH,20190930,20191031,1,1309646265.38,88822898.66
603716.SH,20191231,20200430,0,1830771616.09,110420394.94
603716.SH,20191231,20200430,1,1830771616.09,110420394.94
603716.SH,20200331,20200430,0,281472317.63,-25032741.6
603716.SH,20200331,20200430,1,281472317.63,-25032741.6
603716.SH,20200630,20200820,0,771646486.15,7706778.85
603716.SH,20200630,20200820,1,771646486.15,7706778.85
603716.SH,20200930,20201030,0,1356740884.56,28623409.2
603716.SH,20200930,20201030,1,1356740884.56,28623409.2
603716.SH,20201231,20210429,0,2125471603.95,57561565.34
603716.SH,20201231,20210429,1,2125471603.95,57561565.34
603716.SH,20210331,20210429,1,516817163.09,5141403.06
603716.SH,20210630,20210825,1,1197789000.92,3263027.59
603716.SH,20210930,20211029,0,1825974014.36,857678.94
603716.SH,20210930,20211029,1,1825974014.36,857678.94
603716.SH,20211231,20220426,0,2599547348.18,-49505703.43
603716.SH,20211231,20220426,1,2599547348.18,-49505703.43
603716.SH,20220331,20220428,0,578884225.92,21185477.22
603716.SH,20220331,20220428,1,578884225.92,21185477.22
603716.SH,20220630,20220816,1,1149901709.85,1680093.41
603716.SH,20220930,20221027,1,1762497864.8,-5014415.78
603716.SH,20221231,20230427,0,2308631655.32,-154417230.0
603716.SH,20221231,20230427,1,2308631655.32,-154417230.0
603716.SH,20230331,20230427,1,444069353.53,-14907815.02
603716.SH,20230630,20230830,1,1010864711.19,1530552.56
603716.SH,20230930,20231027,0,1529479856.0,-3814605.05
603716.SH,20230930,20231027,1,1529479856.0,-3814605.05
603716.SH,20231231,20240427,1,2006134334.99,-158571532.75
603716.SH,20240331,20240427,1,485121921.87,3156780.84
603716.SH,20240630,20240830,1,975687565.49,-4772497.51
603716.SH,20240930,20241029,1,1420111454.42,-56025062.27
603717.SH,20171231,20180331,0,947250751.17,121328007.91
603717.SH,20180331,20180428,0,159714091.42,-4581666.7
603717.SH,20180630,20180810,0,577164073.88,45704504.18
603717.SH,20180930,20181023,0,763294970.78,54410225.56
603717.SH,20180930,20181023,1,763294970.78,54410225.56
603717.SH,20181231,20190426,0,1047722732.57,91659618.71
603717.SH,20190331,20190430,0,171209033.54,1166873.77
603717.SH,20190630,20190823,0,433725499.69,33994066.38
603717.SH,20190930,20191031,1,615116662.9,40044257.71
603717.SH,20191231,20200425,0,837308909.97,61419724.04
603717.SH,20191231,20200425,1,837308909.97,61419724.04
603717.SH,20200331,20200430,0,87523920.56,-7418047.66
603717.SH,20200331,20200430,1,87523920.56,-7418047.66
603717.SH,20200630,20200828,0,227806635.63,-18711882.84
603717.SH,20200630,20200828,1,227806635.63,-18711882.84
603717.SH,20200930,20201016,0,441247932.47,-16436916.66
603717.SH,20200930,20201016,1,441247932.47,-16436916.66
603717.SH,20201231,20210403,0,582542897.16,-157445616.79
603717.SH,20201231,20210403,1,582542897.16,-157445616.79
603717.SH,20210331,20210416,1,138529908.46,5206547.53
603717.SH,20210630,20210827,1,307783363.28,-36818110.53
603717.SH,20210930,20211030,0,443922578.18,-60980076.37
603717.SH,20210930,20211030,1,443922578.18,-60980076.37
603717.SH,20211231,20220426,0,638082659.11,-214744456.67
603717.SH,20211231,20220426,1,638082659.11,-214744456.67
603717.SH,20220331,20220430,1,123504035.84,22876341.18
603717.SH,20220630,20220812,1,348690853.12,22665876.63
603717.SH,20220930,20221031,1,645053408.55,33283049.66
603717.SH,20221231,20230429,0,944914502.25,-279406085.94
603717.SH,20221231,20230429,1,944914502.25,-312194835.94
603717.SH,20230331,20230429,1,188942002.31,-46946017.53
603717.SH,20230630,20230831,1,432525442.82,-90902386.3
603717.SH,20230930,20231031,1,593236623.2,-115266002.07
603717.SH,20231231,20240430,0,670454363.38,-494425574.63
603717.SH,20231231,20240430,1,670454363.38,-461636824.63
603717.SH,20240331,20240430,0,211157093.9,9028099.06
603717.SH,20240331,20240430,1,211157093.9,9028099.06
603717.SH,20240630,20240831,1,423381788.06,6228578.44
603717.SH,20240930,20241031,1,624472530.5,6387662.07
603718.SH,20171231,20180426,0,303650205.36,113739532.17
603718.SH,20180331,20180426,0,61780112.64,20614166.42
603718.SH,20180630,20180831,0,107970637.1,32051182.67
603718.SH,20180930,20181030,0,195755511.76,46491518.21
603718.SH,20180930,20181030,1,195755511.76,46491518.21
603718.SH,20181231,20190427,0,254565186.76,21298223.87
603718.SH,20190331,20190427,0,80956247.28,6489569.29
603718.SH,20190630,20190830,0,138793866.58,15623906.7
603718.SH,20190930,20191031,1,216473877.58,23406250.91
603718.SH,20191231,20200429,0,277992965.9,12151225.23
603718.SH,20191231,20200429,1,277992965.9,12151225.23
603718.SH,20200331,20200429,0,56678476.71,6069454.87
603718.SH,20200331,20200429,1,56678476.71,6069454.87
603718.SH,20200630,20200831,0,118634010.52,1732929.12
603718.SH,20200630,20200831,1,118634010.52,1732929.12
603718.SH,20200930,20201028,0,195384855.22,6789118.41
603718.SH,20200930,20201028,1,195384855.22,6789118.41
603718.SH,20201231,20210424,0,259128542.31,8926612.41
603718.SH,20201231,20210424,1,259128542.31,8926612.41
603718.SH,20210331,20210424,1,101070953.49,13445688.18
603718.SH,20210630,20210828,1,168136031.67,26279047.2
603718.SH,20210930,20211030,0,267325624.1,36552038.8
603718.SH,20210930,20211030,1,267325624.1,36552038.8
603718.SH,20211231,20220429,0,347289178.48,53856680.72
603718.SH,20211231,20220429,1,347289178.48,53856680.72
603718.SH,20220331,20220429,1,85080381.7,10595686.32
603718.SH,20220630,20220830,1,171000491.5,30273049.99
603718.SH,20220930,20221029,1,272399886.56,45498746.24
603718.SH,20221231,20230428,0,299991674.85,121607849.73
603718.SH,20221231,20230428,1,299991674.85,121607849.73
603718.SH,20230331,20230428,1,71234419.78,14235681.29
603718.SH,20230630,20230829,1,118892260.05,81738413.19
603718.SH,20230930,20231031,0,194603133.9,74698546.73
603718.SH,20230930,20231031,1,194603133.9,74698546.73
603718.SH,20231231,20240430,1,240722981.59,62870202.71
603718.SH,20240331,20240430,1,70304397.74,-3719366.81
603718.SH,20240630,20240831,1,107598422.2,15124957.25
603718.SH,20240930,20241031,1,174428026.55,20173396.25
603719.SH,20151231,20190111,0,3149363081.57,45358237.75
603719.SH,20161231,20200114,0,4289368487.01,98955531.71
603719.SH,20161231,20200114,1,4289368487.01,98955531.71
603719.SH,20171231,20200114,0,5424069680.52,38433616.97
603719.SH,20171231,20200114,1,5424069680.52,38433616.97
603719.SH,20180630,20190111,0,3035287114.44,112077271.74
603719.SH,20180930,20200114,0,4562977054.02,171059586.6
603719.SH,20181231,20200114,0,6377558563.11,238539857.47
603719.SH,20181231,20200114,1,6377558563.11,238539857.47
603719.SH,20190331,20200428,0,1832679496.12,109198670.48
603719.SH,20190331,20200428,1,1832679496.12,109198670.48
603719.SH,20190630,20200114,0,3504502376.47,195199585.18
603719.SH,20190630,20200114,1,3504502376.47,195199585.18
603719.SH,20190930,20200114,0,5459667417.39,314419672.85
603719.SH,20191231,20200428,0,7714992860.91,340354071.37
603719.SH,20191231,20200428,1,7714992860.91,340354071.37
603719.SH,20200331,20200428,0,1908931177.93,87979426.0
603719.SH,20200331,20200428,1,1908931177.93,87979426.0
603719.SH,20200630,20200828,0,3610310717.2,160920334.44
603719.SH,20200630,20200828,1,3610310717.2,160920334.44
603719.SH,20200930,20201026,0,5529868543.81,263648413.14
603719.SH,20200930,20201026,1,5529868543.81,263648413.14
603719.SH,20201231,20210330,0,7894076441.6,343579525.05
603719.SH,20201231,20210330,1,7894076441.6,343579525.05
603719.SH,20210331,20210423,1,2573830142.77,102104767.8
603719.SH,20210630,20210818,1,4420730120.93,191963988.25
603719.SH,20210930,20211022,1,6568572635.96,315244864.7
603719.SH,20211231,20220322,0,9323612113.46,281534491.27
603719.SH,20211231,20220322,1,9323612113.46,281534491.27
603719.SH,20220331,20220429,0,2941832059.67,93061077.43
603719.SH,20220331,20220429,1,2941832059.67,93061077.43
603719.SH,20220630,20220826,1,4894614087.37,193253144.66
603719.SH,20220930,20221031,1,7002955143.82,287387620.14
603719.SH,20221231,20230324,0,9439614030.51,335475973.76
603719.SH,20221231,20230324,1,9439614030.51,335475973.76
603719.SH,20230331,20230428,1,2384725480.36,148689677.18
603719.SH,20230630,20230830,1,3986718203.91,189306047.58
603719.SH,20230930,20231028,0,5999493095.14,191304417.63
603719.SH,20230930,20231028,1,5999493095.14,191304417.63
603719.SH,20231231,20240426,1,8045888960.4,180285890.5
603719.SH,20240331,20240426,1,2451351507.26,62482768.52
603719.SH,20240630,20240830,1,3886217523.07,23890602.95
603719.SH,20240930,20241030,1,5480183971.09,19390343.36
603721.SH,20170331,20180427,0,74457080.47,13836505.56
603721.SH,20170331,20180427,1,74457080.47,13836505.56
603721.SH,20171231,20180330,0,392489110.88,63748751.54
603721.SH,20180331,20180427,0,57201778.17,8299990.17
603721.SH,20180630,20180828,0,156563473.11,23759234.99
603721.SH,20180930,20181026,0,224650102.61,20714443.16
603721.SH,20180930,20181026,1,224650102.61,20714443.16
603721.SH,20181231,20190427,0,313377418.87,27383683.77
603721.SH,20190331,20190427,0,65756061.28,-8628752.11
603721.SH,20190630,20190824,0,117448178.77,-10582452.51
603721.SH,20190930,20191026,0,185464065.28,-11648498.2
603721.SH,20190930,20191026,1,185464065.28,-11648498.2
603721.SH,20191231,20200425,0,268930146.51,19349118.49
603721.SH,20191231,20200425,1,268930146.51,19349118.49
603721.SH,20200331,20200425,0,33569647.08,-7385824.65
603721.SH,20200331,20200425,1,33569647.08,-7385824.65
603721.SH,20200630,20200829,0,98692528.9,-4125901.53
603721.SH,20200630,20200829,1,98692528.9,-4125901.53
603721.SH,20200930,20201031,0,176095390.81,-10134261.74
603721.SH,20200930,20201031,1,176095390.81,-10134261.74
603721.SH,20201231,20210424,0,299234439.05,-23955002.27
603721.SH,20201231,20210424,1,299234439.05,-23955002.27
603721.SH,20210331,20210424,1,51212225.95,3975213.46
603721.SH,20210630,20210828,1,116576274.84,8252573.16
603721.SH,20210930,20211030,0,185378701.35,10065806.27
603721.SH,20210930,20211030,1,185378701.35,10065806.27
603721.SH,20211231,20220420,0,273363818.56,22435762.11
603721.SH,20211231,20220420,1,273363818.56,22435762.11
603721.SH,20220331,20220430,1,60048497.65,-1059975.92
603721.SH,20220630,20220830,1,119232850.56,5575895.57
603721.SH,20220930,20221029,1,188666219.27,9133423.8
603721.SH,20221231,20230429,1,212238518.92,15738050.01
603721.SH,20230331,20230429,1,32450127.46,161430.29
603721.SH,20230630,20230826,1,93187717.7,-5032132.17
603721.SH,20230930,20231028,0,156102697.2,-2916525.19
603721.SH,20230930,20231028,1,156102697.2,-2916525.19
603721.SH,20231231,20240410,1,232005654.83,-8671569.76
603721.SH,20240331,20240430,0,83157847.58,-4959497.21
603721.SH,20240331,20240430,1,83157847.58,-4959497.21
603721.SH,20240630,20240829,1,123890105.28,-6562005.57
603721.SH,20240930,20241030,1,213626652.95,-959534.18
603722.SH,20170331,20180427,0,55701209.37,8397538.48
603722.SH,20171231,20180418,0,290864877.66,50014008.26
603722.SH,20180331,20180427,0,92815173.26,8520646.42
603722.SH,20180630,20180822,0,193093492.35,22887279.68
603722.SH,20180930,20181025,0,302052397.06,31861355.77
603722.SH,20180930,20181025,1,302052397.06,31861355.77
603722.SH,20181231,20190403,0,422445453.38,33424540.29
603722.SH,20181231,20190403,1,422445453.38,33424540.29
603722.SH,20190331,20190426,0,138408013.23,7356886.89
603722.SH,20190630,20190828,0,262339643.14,18001937.2
603722.SH,20190630,20190828,1,262339643.14,18001937.2
603722.SH,20190930,20191022,0,384738244.54,30759071.99
603722.SH,20190930,20191022,1,384738244.54,30759071.99
603722.SH,20191231,20200425,0,504989521.39,39207013.28
603722.SH,20191231,20200425,1,504989521.39,39207013.28
603722.SH,20200331,20200425,0,107916541.62,10758153.24
603722.SH,20200331,20200425,1,107916541.62,10758153.24
603722.SH,20200630,20200822,0,226165309.24,25132404.53
603722.SH,20200630,20200822,1,226165309.24,25132404.53
603722.SH,20200930,20201027,0,347193925.95,29930975.28
603722.SH,20200930,20201027,1,347193925.95,29930975.28
603722.SH,20201231,20210331,0,538046840.26,51778171.85
603722.SH,20201231,20210331,1,538046840.26,51778171.85
603722.SH,20210331,20210424,1,189651869.45,21241402.88
603722.SH,20210630,20210807,1,416152328.3,50963268.36
603722.SH,20210930,20211030,0,639732721.08,68611776.51
603722.SH,20210930,20211030,1,639732721.08,68611776.51
603722.SH,20211231,20220401,0,880230613.67,100436604.25
603722.SH,20211231,20220401,1,880230613.67,100436604.25
603722.SH,20220331,20220430,1,244291718.66,43456598.9
603722.SH,20220630,20220819,1,409503545.51,74698347.65
603722.SH,20220930,20221029,1,577476205.78,104332904.38
603722.SH,20221231,20230331,0,713094612.12,120178151.46
603722.SH,20221231,20230331,1,713094612.12,120178151.46
603722.SH,20230331,20230429,1,143476476.53,6273143.46
603722.SH,20230630,20230831,1,279264967.2,16182265.38
603722.SH,20230930,20231028,0,413523872.47,21409846.88
603722.SH,20230930,20231028,1,413523872.47,21409846.88
603722.SH,20231231,20240427,1,536763980.64,23920372.62
603722.SH,20240331,20240427,1,103123475.9,1191019.86
603722.SH,20240630,20240831,1,242125837.22,1982939.2
603722.SH,20240930,20241031,1,364520175.93,-6784991.59
603725.SH,20170331,20180424,0,176783577.46,7054409.09
603725.SH,20170331,20180424,1,176783577.46,7054409.09
603725.SH,20171231,20180331,0,964863040.75,55313538.7
603725.SH,20180331,20180424,0,215706783.25,15356026.79
603725.SH,20180630,20180825,0,477430075.31,30783834.5
603725.SH,20180930,20181025,0,722284063.31,42080417.85
603725.SH,20180930,20181025,1,722284063.31,42080417.85
603725.SH,20181231,20190424,0,955282112.95,48995985.84
603725.SH,20190331,20190424,0,184234639.57,848856.42
603725.SH,20190630,20190828,0,393488816.13,2002703.99
603725.SH,20190930,20191029,0,614191732.82,5110535.56
603725.SH,20190930,20191029,1,614191732.82,5110535.56
603725.SH,20191231,20200416,0,868063597.7,6499062.08
603725.SH,20191231,20200416,1,868063597.7,6499062.08
603725.SH,20200331,20200428,0,115705938.67,-3064526.84
603725.SH,20200331,20200428,1,115705938.67,-3064526.84
603725.SH,20200630,20200828,0,300849037.01,-344163.26
603725.SH,20200630,20200828,1,300849037.01,-344163.26
603725.SH,20200930,20201027,0,562826083.89,18276618.86
