ts_code,report_period,n_versions,ann_dates
603267.SH,20210930,2,20211029;20211029
603267.SH,20211231,2,20220329;20220329
603267.SH,20220331,2,20220430;20220430
603267.SH,20221231,2,20230318;20230318
603267.SH,20230630,2,20230819;20230819
603267.SH,20230930,2,20231028;20231028
603268.SH,20180930,2,20181030;20181030
603268.SH,20181231,2,20190409;20190409
603268.SH,20190630,2,20190827;20190827
603268.SH,20190930,2,20191026;20191026
603268.SH,20191231,2,20200429;20200429
603268.SH,20200331,2,20200429;20200429
603268.SH,20200630,2,20200818;20200818
603268.SH,20200930,2,20201029;20201029
603268.SH,20201231,2,20210428;20210428
603268.SH,20211231,2,20220329;20220329
603268.SH,20230930,2,20231028;20231028
603269.SH,20190930,2,20191030;20191030
603269.SH,20191231,2,20200429;20200429
603269.SH,20200331,2,20200429;20200429
603269.SH,20200630,2,20200831;20200831
603269.SH,20200930,2,20201029;20201029
603269.SH,20201231,2,20210429;20210429
603269.SH,20211231,2,20220429;20220429
603269.SH,20230630,2,20230830;20230830
603270.SH,20230331,2,20230531;20240430
603270.SH,20230630,2,20230815;20230815
603270.SH,20240331,2,20240430;20240430
603272.SH,20191231,2,20220427;20220427
603272.SH,20201231,2,20220427;20220427
603272.SH,20211231,2,20220427;20220427
603272.SH,20220331,2,20220519;20220519
603272.SH,20230930,2,20231028;20231028
603272.SH,20231231,2,20240427;20240427
603273.SH,20230930,2,20231028;20231028
603275.SH,20221231,2,20230804;20230804
603275.SH,20230630,2,20230804;20230804
603276.SH,20240331,2,20240430;20240430
603277.SH,20180930,2,20181030;20181030
603277.SH,20190930,2,20191029;20191029
603277.SH,20191231,2,20200425;20200425
603277.SH,20200331,2,20200425;20200425
603277.SH,20200630,2,20200825;20200825
603277.SH,20200930,2,20201028;20201028
603277.SH,20201231,2,20210428;20210428
603277.SH,20210930,2,20211027;20211027
603277.SH,20211231,2,20220428;20220428
603277.SH,20220331,2,20220428;20220428
603277.SH,20221231,2,20230428;20230428
603278.SH,20180930,2,20181017;20181017
603278.SH,20181231,2,20190228;20190228
603278.SH,20190930,2,20191026;20191026
603278.SH,20191231,2,20200325;20200325
603278.SH,20200331,2,20200422;20200422
603278.SH,20200630,2,20200729;20200729
603278.SH,20200930,2,20201022;20201022
603278.SH,20201231,2,20210330;20210330
603278.SH,20210930,2,20211027;20211027
603278.SH,20211231,2,20220426;20220426
603278.SH,20221231,2,20230429;20230429
603278.SH,20230630,2,20230808;20230808
603279.SH,20171231,2,20190708;20190708
603279.SH,20181231,2,20190708;20190708
603279.SH,20190630,2,20190828;20190828
603279.SH,20190930,2,20191029;20191029
603279.SH,20191231,2,20200430;20200430
603279.SH,20200331,2,20200430;20200430
603279.SH,20200630,2,20200821;20200821
603279.SH,20200930,2,20201030;20201030
603279.SH,20201231,2,20210413;20210413
603279.SH,20211231,2,20220408;20220408
603279.SH,20220331,2,20220429;20220429
603279.SH,20220930,2,20221028;20221028
603279.SH,20221231,2,20230427;20230427
603279.SH,20230930,2,20231028;20231028
603279.SH,20240930,2,20241029;20241029
603280.SH,20191231,2,20221019;20221019
603280.SH,20200630,2,20201204;20201204
603280.SH,20201231,2,20221019;20221019
603280.SH,20211231,2,20221019;20221019
603280.SH,20221231,2,20230421;20230421
603280.SH,20230930,2,20231028;20231028
603281.SH,20191231,2,20230105;20230105
603281.SH,20201231,2,20230105;20230105
603281.SH,20211231,2,20230105;20230105
603281.SH,20221231,2,20230425;20230425
603281.SH,20240930,2,20241030;20241030
603282.SH,20211231,2,20230222;20230222
603282.SH,20221231,2,20230222;20230222
603282.SH,20230930,2,20231028;20231028
603283.SH,20170331,2,20180425;20180425
603283.SH,20180930,2,20181026;20181026
603283.SH,20181231,2,20190419;20190419
603283.SH,20190930,2,20191030;20191030
603283.SH,20191231,2,20200428;20200428
603283.SH,20200331,2,20200428;20200428
603283.SH,20200630,2,20200731;20200731
603283.SH,20200930,2,20201027;20201027
603283.SH,20201231,2,20210427;20210427
603283.SH,20210930,2,20211029;20211029
603283.SH,20211231,2,20220426;20220426
603283.SH,20220331,2,20220426;20220426
603283.SH,20240331,2,20240430;20240430
603286.SH,20180930,2,20181030;20181030
603286.SH,20191231,2,20200429;20200429
603286.SH,20200331,2,20200429;20200429
603286.SH,20200630,2,20200829;20200829
603286.SH,20200930,2,20201031;20201031
603286.SH,20201231,2,20210429;20210429
603286.SH,20211231,2,20220428;20220428
603286.SH,20220331,2,20220428;20220428
603286.SH,20220930,2,20221028;20221028
603286.SH,20221231,2,20230428;20230428
603286.SH,20230630,2,20230829;20230829
603286.SH,20240331,2,20240427;20240427
603288.SH,20181231,2,20190326;20190326
603288.SH,20190630,2,20190815;20190815
603288.SH,20190930,2,20191030;20191030
603288.SH,20191231,2,20200326;20200326
603288.SH,20200331,2,20200425;20200425
603288.SH,20200630,2,20200828;20200828
603288.SH,20200930,2,20201031;20201031
603288.SH,20201231,2,20210331;20210331
603288.SH,20210930,2,20211030;20211030
603288.SH,20211231,2,20220325;20220325
603288.SH,20221231,2,20230426;20230426
603288.SH,20230630,2,20230830;20230830
603288.SH,20231231,2,20240427;20240427
603289.SH,20170331,2,20180424;20180424
603289.SH,20180930,2,20181023;20181023
603289.SH,20181231,2,20190412;20190412
603289.SH,20190630,2,20190820;20190820
603289.SH,20190930,2,20191025;20191025
603289.SH,20191231,2,20200418;20200418
603289.SH,20200331,2,20200424;20200424
603289.SH,20200630,2,20200822;20200822
603289.SH,20200930,2,20201023;20201023
603289.SH,20201231,2,20210430;20210430
603289.SH,20211231,2,20220408;20220408
603289.SH,20221231,2,20230415;20230415
603289.SH,20230630,2,20230826;20230826
603289.SH,20230930,2,20231028;20231028
603290.SH,20161231,2,20200107;20200107
603290.SH,20171231,2,20200107;20200107
603290.SH,20180630,2,20181012;20181012
603290.SH,20181231,2,20200107;20200107
603290.SH,20190331,2,20200430;20200430
603290.SH,20190630,2,20200107;20200107
603290.SH,20191231,2,20200408;20200408
603290.SH,20200331,2,20200430;20200430
603290.SH,20200630,2,20200828;20200828
603290.SH,20200930,2,20201030;20201030
603290.SH,20201231,2,20210409;20210409
603290.SH,20210930,2,20211030;20211030
603290.SH,20220930,2,20221028;20221028
603290.SH,20221231,2,20230408;20230408
603290.SH,20230930,2,20231028;20231028
603290.SH,20240930,2,20241030;20241030
603291.SH,20211231,2,20230216;20230216
603291.SH,20221231,2,20230216;20230216
603296.SH,20230630,2,20230831;20230831
603297.SH,20170930,2,20181026;20181026
603297.SH,20171231,2,20180821;20180821
603297.SH,20180930,2,20181026;20181026
603297.SH,20181231,2,20190426;20190426
603297.SH,20190930,2,20191026;20191026
603297.SH,20191231,2,20200428;20200428
603297.SH,20200331,2,20200428;20200428
603297.SH,20200630,2,20200825;20200825
603297.SH,20200930,2,20201030;20201030
603297.SH,20201231,2,20210414;20210414
603297.SH,20211231,2,20220426;20220426
603297.SH,20220331,2,20220426;20220426
603297.SH,20230630,2,20230829;20230829
603298.SH,20180930,2,20181018;20181018
603298.SH,20181231,2,20190420;20190420
603298.SH,20190630,2,20190816;20190816
603298.SH,20190930,2,20191022;20191022
603298.SH,20191231,2,20200422;20200422
603298.SH,20200331,2,20200424;20200424
603298.SH,20200630,2,20200812;20200812
603298.SH,20200930,2,20201020;20201020
603298.SH,20201231,2,20210409;20210409
603298.SH,20211231,2,20220408;20220408
603298.SH,20220930,2,20221022;20221022
603298.SH,20221231,2,20230419;20230419
603298.SH,20230930,2,20231018;20231018
603299.SH,20180930,2,20181030;20181030
603299.SH,20190930,2,20191030;20191030
603299.SH,20191231,2,20200428;20200428
603299.SH,20200331,2,20200428;20200428
603299.SH,20200630,2,20200828;20200828
603299.SH,20200930,2,20201030;20201030
603299.SH,20201231,2,20210429;20210429
603299.SH,20210930,2,20211030;20211030
603299.SH,20211231,2,20220428;20220428
603299.SH,20220331,2,20220428;20220428
603299.SH,20221231,2,20230418;20230418
603299.SH,20230630,2,20230830;20230830
603299.SH,20240331,2,20240430;20240430
603300.SH,20180930,2,20181016;20181016
603300.SH,20181231,2,20190327;20190327
603300.SH,20190630,2,20190830;20190830
603300.SH,20190930,2,20191026;20191026
603300.SH,20191231,2,20200415;20200415
603300.SH,20200331,2,20200430;20200430
603300.SH,20200630,2,20200828;20200828
603300.SH,20200930,2,20201030;20201030
603300.SH,20201231,2,20210326;20210326
603300.SH,20211231,2,20220331;20220331
603300.SH,20221231,2,20230330;20230330
603300.SH,20230630,2,20230725;20230725
603301.SH,20170331,2,20180428;20180428
603301.SH,20170930,2,20181030;20181030
603301.SH,20180930,2,20181030;20181030
603301.SH,20181231,2,20190410;20190410
603301.SH,20190630,2,20190813;20190813
603301.SH,20190930,2,20191030;20191030
603301.SH,20191231,2,20200430;20200430
603301.SH,20200331,2,20200430;20200430
603301.SH,20200630,2,20200818;20200818
603301.SH,20200930,2,20201029;20201029
603301.SH,20201231,2,20210428;20210428
603301.SH,20211231,2,20220330;20220330
603301.SH,20221231,2,20230426;20230426
603301.SH,20230630,2,20230830;20230830
603301.SH,20230930,2,20231031;20231031
603303.SH,20180930,2,20181025;20181025
603303.SH,20181231,2,20190308;20190308
603303.SH,20190630,2,20190829;20190829
603303.SH,20190930,2,20191030;20191030
603303.SH,20191231,2,20200312;20200312
603303.SH,20200331,2,20200429;20200429
603303.SH,20200630,2,20200820;20200820
603303.SH,20200930,2,20201029;20201029
603303.SH,20201231,2,20210313;20210313
603303.SH,20210930,2,20211029;20211029
603303.SH,20211231,2,20220311;20220311
603303.SH,20221231,2,20230311;20230311
603303.SH,20230630,2,20230819;20230819
603303.SH,20240930,2,20241019;20241019
603305.SH,20170331,2,20180426;20180426
603305.SH,20180930,2,20181030;20181030
603305.SH,20181231,2,20190326;20190326
603305.SH,20190630,2,20190816;20190816
603305.SH,20190930,2,20191024;20191024
603305.SH,20191231,2,20200408;20200408
603305.SH,20200331,2,20200421;20200421
603305.SH,20200630,2,20200804;20200804
603305.SH,20200930,2,20201020;20201020
603305.SH,20201231,2,20210323;20210323
603305.SH,20210930,2,20211029;20211029
603305.SH,20211231,2,20220323;20220323
603305.SH,20220331,2,20220428;20220428
603305.SH,20221231,2,20230308;20230308
603305.SH,20240331,2,20240426;20240426
603306.SH,20180930,2,20181030;20181030
603306.SH,20190930,2,20191029;20191029
603306.SH,20191231,2,20200430;20200430
603306.SH,20200331,2,20200430;20200430
603306.SH,20200630,2,20200828;20200828
603306.SH,20200930,2,20201030;20201030
603306.SH,20201231,2,20210428;20210428
603306.SH,20210930,2,20211027;20211027
603306.SH,20211231,2,20220429;20220429
603306.SH,20220331,2,20220429;20220429
603306.SH,20220930,2,20221026;20221026
603306.SH,20221231,2,20230321;20230321
603306.SH,20230630,2,20230830;20230830
603307.SH,20211231,2,20230110;20230110
603307.SH,20221231,2,20230415;20230415
603307.SH,20240331,2,20240430;20240430
603308.SH,20180930,2,20181031;20181031
603308.SH,20181231,2,20190430;20190430
603308.SH,20190630,2,20190831;20190831
603308.SH,20191231,2,20200429;20200429
603308.SH,20200331,2,20200429;20200429
603308.SH,20200630,2,20200829;20200829
603308.SH,20200930,2,20201031;20201031
603308.SH,20201231,2,20210430;20210430
603308.SH,20210930,2,20211027;20211027
603308.SH,20211231,2,20220428;20220428
603308.SH,20221231,2,20230429;20230429
603309.SH,20180930,2,20181026;20181026
603309.SH,20181231,2,20190329;20190329
603309.SH,20190930,2,20191029;20191029
603309.SH,20191231,2,20200414;20200414
603309.SH,20200331,2,20200429;20200429
603309.SH,20200630,2,20200731;20200731
603309.SH,20200930,2,20201028;20201028
603309.SH,20201231,2,20210423;20210423
603309.SH,20211231,2,20220422;20220422
603309.SH,20220331,2,20220422;20220422
603309.SH,20221231,2,20230420;20230420
603309.SH,20230630,2,20230809;20230809
603309.SH,20240331,2,20240419;20240419
603311.SH,20180930,2,20181030;20181030
603311.SH,20190930,2,20191029;20191029
603311.SH,20191231,2,20200422;20200422
603311.SH,20200331,2,20200429;20200429
603311.SH,20200630,2,20200828;20200828
603311.SH,20200930,2,20201028;20201028
603311.SH,20201231,2,20210423;20210423
603311.SH,20211231,2,20220425;20220425
603311.SH,20220331,2,20220427;20220427
603311.SH,20221231,2,20230421;20230421
603311.SH,20230630,2,20230826;20230826
603311.SH,20230930,2,20231028;20231028
603312.SH,20240331,2,20240430;20240430
603312.SH,20240930,2,20241029;20241029
603313.SH,20180930,2,20181025;20181025
603313.SH,20181231,2,20190330;20190330
603313.SH,20190630,2,20190816;20190816
603313.SH,20190930,2,20191030;20191030
603313.SH,20191231,2,20200428;20200428
603313.SH,20200331,2,20200429;20200429
603313.SH,20200630,2,20200819;20200819
603313.SH,20200930,2,20201027;20201027
603313.SH,20201231,2,20210430;20210430
603313.SH,20210930,2,20211030;20211030
603313.SH,20211231,2,20220430;20220430
603313.SH,20220331,2,20220430;20220430
603313.SH,20221231,2,20230425;20230425
603313.SH,20230331,2,20230429;20230429
603313.SH,20230630,2,20230822;20230822
603315.SH,20180930,2,20181030;20181030
603315.SH,20181231,2,20190320;20190320
603315.SH,20190930,2,20191030;20191030
603315.SH,20191231,2,20200428;20200428
603315.SH,20200331,2,20200430;20200430
603315.SH,20200630,2,20200826;20200826
603315.SH,20200930,2,20201030;20201030
603315.SH,20201231,2,20210427;20210427
603315.SH,20210331,2,20210430;20210430
603315.SH,20211231,2,20220426;20220426
603315.SH,20220331,2,20220429;20220429
603315.SH,20230630,2,20230830;20230830
603315.SH,20230930,2,20231031;20231031
603316.SH,20180930,2,20181030;20181030
603316.SH,20190930,2,20191028;20191028
603316.SH,20191231,2,20200430;20200430
603316.SH,20200331,2,20200430;20200430
603316.SH,20200630,2,20200815;20200815
603316.SH,20200930,2,20201029;20201029
603316.SH,20201231,2,20210428;20210428
603316.SH,20210930,2,20211029;20211029
603316.SH,20211231,2,20220429;20220429
603316.SH,20220331,2,20220429;20220429
603316.SH,20221231,2,20230428;20230428
603316.SH,20230630,2,20230830;20230830
603316.SH,20230930,2,20231028;20231028
603316.SH,20240331,2,20240430;20240430
603317.SH,20171231,2,20190326;20190326
603317.SH,20180930,2,20191029;20191029
603317.SH,20181231,2,20190326;20190326
603317.SH,20190630,2,20190805;20190805
603317.SH,20190930,2,20191029;20191029
603317.SH,20191231,2,20200331;20200331
603317.SH,20200630,2,20200820;20200820
603317.SH,20200930,2,20201023;20201023
603317.SH,20201231,2,20210331;20210331
603317.SH,20210930,2,20211029;20211029
603317.SH,20211231,2,20220331;20220331
603317.SH,20220331,2,20220426;20220426
603317.SH,20221231,2,20230302;20230302
603317.SH,20230930,2,20231028;20231028
603318.SH,20180930,2,20181031;20181031
603318.SH,20181231,2,20190427;20190427
603318.SH,20191231,2,20200326;20200326
603318.SH,20200331,2,20200430;20200430
603318.SH,20200630,2,20200731;20200731
603318.SH,20200930,2,20201030;20201030
603318.SH,20201231,2,20210410;20210410
603318.SH,20210930,2,20211030;20211030
603318.SH,20211231,2,20220426;20220426
603318.SH,20220331,2,20220429;20220429
603318.SH,20221231,2,20230322;20230322
603318.SH,20240331,2,20240430;20240430
603319.SH,20180930,2,20181026;20181026
603319.SH,20181231,2,20190228;20190228
603319.SH,20190630,2,20190823;20190823
603319.SH,20190930,2,20191029;20191029
603319.SH,20191231,2,20200411;20200411
603319.SH,20200331,2,20200428;20200428
603319.SH,20200630,2,20200808;20200808
603319.SH,20200930,2,20201015;20201015
603319.SH,20201231,2,20210421;20210421
603319.SH,20211231,2,20220331;20220331
603319.SH,20221231,2,20230316;20230316
603319.SH,20230630,2,20230830;20230830
603320.SH,20180930,2,20181031;20181031
603320.SH,20181231,2,20190313;20190313
603320.SH,20190630,2,20190823;20190823
603320.SH,20190930,2,20191029;20191029
603320.SH,20191231,2,20200416;20200416
603320.SH,20200331,2,20200424;20200424
603320.SH,20200630,2,20200819;20200819
603320.SH,20200930,2,20201022;20201022
603320.SH,20201231,2,20210415;20210415
603320.SH,20210930,2,20211027;20211027
603320.SH,20211231,2,20220414;20220414
603320.SH,20221231,2,20230413;20230413
603320.SH,20230630,2,20230823;20230823
603320.SH,20230930,2,20231021;20231021
603321.SH,20180930,2,20181027;20181027
603321.SH,20190930,2,20191029;20191029
603321.SH,20191231,2,20200424;20200424
603321.SH,20200331,2,20200424;20200424
603321.SH,20200630,2,20200821;20200821
603321.SH,20200930,2,20201028;20201028
603321.SH,20201231,2,20210428;20210428
603321.SH,20211231,2,20220430;20220430
603321.SH,20220331,2,20220430;20220430
603321.SH,20230930,2,20231028;20231028
603322.SH,20180930,2,20181030;20181030
603322.SH,20191231,2,20200418;20200418
603322.SH,20200331,2,20200428;20200428
603322.SH,20200630,2,20200828;20200828
603322.SH,20200930,2,20201031;20201031
603322.SH,20201231,2,20210422;20210422
603322.SH,20210630,2,20210810;20210810
603322.SH,20210930,2,20211030;20211030
603322.SH,20211231,2,20220430;20220430
603322.SH,20220331,2,20220430;20220430
603322.SH,20230630,2,20230828;20230828
603323.SH,20180331,2,20180426;20180426
603323.SH,20180630,2,20180830;20180830
603323.SH,20190630,2,20190823;20190823
603323.SH,20191231,2,20200424;20200424
603323.SH,20200630,2,20200828;20200828
603323.SH,20201231,2,20210429;20210429
603323.SH,20210331,2,20210429;20210429
603323.SH,20211231,2,20220428;20220428
603323.SH,20220930,2,20221028;20221028
603323.SH,20221231,2,20230428;20230428
603323.SH,20231231,2,20240427;20240427
603324.SH,20161231,2,20191018;20191018
603324.SH,20171231,2,20210312;20210312
603324.SH,20181231,2,20210312;20210312
603324.SH,20190630,2,20191018;20191018
603324.SH,20191231,2,20210312;20210312
603324.SH,20200630,2,20210312;20210312
603324.SH,20200930,2,20211022;20211022
603324.SH,20201231,2,20210312;20210312
603324.SH,20211231,2,20220427;20220427
603324.SH,20220331,2,20220427;20220427
603324.SH,20221231,2,20230426;20230426
603324.SH,20230930,2,20231028;20231028
603324.SH,20240331,2,20240430;20240430
603325.SH,20230630,2,20231221;20231221
603326.SH,20180930,2,20181026;20181026
603326.SH,20190930,2,20191030;20191030
603326.SH,20191231,2,20200414;20200414
603326.SH,20200331,2,20200428;20200428
603326.SH,20200630,2,20200812;20200812
603326.SH,20200930,2,20201028;20201028
603326.SH,20201231,2,20210330;20210330
603326.SH,20210930,2,20211030;20211030
603326.SH,20211231,2,20220430;20220430
603326.SH,20220331,2,20220430;20220430
603326.SH,20221231,2,20230422;20230422
603326.SH,20230630,2,20230826;20230826
603327.SH,20171231,2,20190429;20190429
603327.SH,20180930,2,20191025;20191025
603327.SH,20181231,2,20190429;20190429
603327.SH,20190630,2,20190819;20190819
603327.SH,20190930,2,20191025;20191025
603327.SH,20191231,2,20200320;20200320
603327.SH,20200331,2,20200423;20200423
603327.SH,20200630,2,20200820;20200820
603327.SH,20200930,2,20201022;20201022
603327.SH,20201231,2,20210325;20210325
603327.SH,20210930,2,20211030;20211030
603327.SH,20211231,2,20220330;20220330
603327.SH,20220930,2,20221028;20221028
603327.SH,20230630,2,20230826;20230826
603327.SH,20240331,2,20240425;20240425
603328.SH,20180930,2,20181024;20181024
603328.SH,20181231,2,20190424;20190424
603328.SH,20190630,2,20190821;20190821
603328.SH,20190930,2,20191030;20191030
603328.SH,20191231,2,20200429;20200429
603328.SH,20200331,2,20200429;20200429
603328.SH,20200630,2,20200831;20200831
603328.SH,20200930,2,20201030;20201030
603328.SH,20201231,2,20210422;20210422
603328.SH,20211231,2,20220413;20220413
603328.SH,20220331,2,20220429;20220429
603328.SH,20221231,2,20230408;20230408
603329.SH,20180930,2,20181031;20181031
603329.SH,20191231,2,20200430;20200430
603329.SH,20200331,2,20200430;20200430
603329.SH,20200630,2,20200827;20200827
603329.SH,20200930,2,20201029;20201029
603329.SH,20201231,2,20210422;20210422
603329.SH,20211231,2,20220428;20220428
603329.SH,20221231,2,20230412;20230412
603329.SH,20230630,2,20230831;20230831
603329.SH,20230930,2,20231028;20231028
603330.SH,20180930,2,20181026;20181026
603330.SH,20181231,2,20190417;20190417
603330.SH,20190630,2,20190820;20190820
603330.SH,20190930,2,20191029;20191029
603330.SH,20191231,2,20200428;20200428
603330.SH,20200331,2,20200428;20200428
603330.SH,20200630,2,20200811;20200811
603330.SH,20200930,2,20201029;20201029
603330.SH,20201231,2,20210427;20210427
603330.SH,20210930,2,20211020;20211020
603330.SH,20211231,2,20220315;20220315
603330.SH,20220331,2,20220429;20220429
603330.SH,20221231,2,20230429;20230429
603330.SH,20230331,2,20230429;20230429
603330.SH,20230630,2,20230831;20230831
603331.SH,20180930,2,20181030;20181030
603331.SH,20181231,2,20190423;20190423
603331.SH,20190630,2,20190806;20190806
603331.SH,20190930,2,20191029;20191029
603331.SH,20191231,2,20200330;20200330
603331.SH,20200331,2,20200428;20200428
603331.SH,20200630,2,20200811;20200811
603331.SH,20200930,2,20201027;20201027
603331.SH,20201231,2,20210413;20210413
603331.SH,20210930,2,20211029;20211029
603331.SH,20211231,2,20220413;20220413
603331.SH,20220331,2,20220428;20220428
603331.SH,20230630,2,20230829;20230829
603332.SH,20180630,2,20181224;20181224
603332.SH,20180930,2,20191029;20191029
603332.SH,20190930,2,20191029;20191029
603332.SH,20191231,2,20200428;20200428
603332.SH,20200331,2,20200428;20200428
603332.SH,20200630,2,20200825;20200825
603332.SH,20200930,2,20201029;20201029
603332.SH,20201231,2,20210427;20210427
603332.SH,20211231,2,20220426;20220426
603332.SH,20221231,2,20230425;20230425
603332.SH,20230630,2,20230829;20230829
603332.SH,20230930,2,20231028;20231028
603333.SH,20180930,2,20181016;20181016
603333.SH,20181231,2,20190228;20190228
603333.SH,20190630,2,20190720;20190720
603333.SH,20190930,2,20191019;20191019
603333.SH,20191231,2,20200425;20200425
603333.SH,20200331,2,20200430;20200430
603333.SH,20200630,2,20200808;20200808
603333.SH,20200930,2,20201024;20201024
603333.SH,20201231,2,20210427;20210427
603333.SH,20210930,2,20211016;20211016
603333.SH,20220331,2,20220421;20220421
603333.SH,20221231,2,20230401;20230401
603333.SH,20231231,2,20240427;20240427
603335.SH,20180930,2,20181027;20181027
603335.SH,20181231,2,20190312;20190312
603335.SH,20190630,2,20190815;20190815
603335.SH,20190930,2,20191022;20191022
603335.SH,20191231,2,20200313;20200313
603335.SH,20200331,2,20200428;20200428
603335.SH,20200630,2,20200828;20200828
603335.SH,20200930,2,20201029;20201029
603335.SH,20201231,2,20210316;20210316
603335.SH,20210930,2,20211029;20211029
603335.SH,20211231,2,20220316;20220316
603335.SH,20220331,2,20220428;20220428
603335.SH,20220930,2,20221028;20221028
603335.SH,20221231,2,20230316;20230316
603336.SH,20180930,2,20181031;20181031
603336.SH,20181231,2,20190329;20190329
603336.SH,20190630,2,20190831;20190831
603336.SH,20191231,2,20200313;20200313
603336.SH,20200331,2,20200421;20200421
603336.SH,20200630,2,20200829;20200829
603336.SH,20200930,2,20201031;20201031
603336.SH,20201231,2,20210327;20210327
603336.SH,20210930,2,20211030;20211030
603336.SH,20211231,2,20220416;20220416
603336.SH,20220331,2,20220428;20220428
603336.SH,20221231,2,20230328;20230328
603336.SH,20230630,2,20230829;20230829
603336.SH,20230930,2,20231028;20231028
603337.SH,20180930,2,20181019;20181019
603337.SH,20181231,2,20190320;20190320
603337.SH,20190630,2,20190820;20190820
603337.SH,20191231,2,20200331;20200331
603337.SH,20200331,2,20200421;20200421
603337.SH,20200630,2,20200818;20200818
603337.SH,20200930,2,20201031;20201031
603337.SH,20201231,2,20210427;20210427
603337.SH,20210930,2,20211029;20211029
603337.SH,20211231,2,20220415;20220415
603337.SH,20220331,2,20220423;20220423
603337.SH,20220930,2,20221022;20221022
603337.SH,20221231,2,20230412;20230412
603337.SH,20230930,2,20231031;20231031
603338.SH,20180930,2,20181030;20181030
603338.SH,20190930,2,20191030;20191030
603338.SH,20191231,2,20200429;20200429
603338.SH,20200331,2,20200430;20200430
603338.SH,20200630,2,20200818;20200818
603338.SH,20200930,2,20201030;20201030
603338.SH,20201231,2,20210429;20210429
603338.SH,20210930,2,20211029;20211029
603338.SH,20211231,2,20220429;20220429
603338.SH,20220331,2,20220429;20220429
603339.SH,20180930,2,20181023;20181023
603339.SH,20190930,2,20191030;20191030
603339.SH,20191231,2,20200416;20200416
603339.SH,20200331,2,20200423;20200423
603339.SH,20200630,2,20200820;20200820
603339.SH,20200930,2,20201020;20201020
603339.SH,20201231,2,20210409;20210409
603339.SH,20210930,2,20211016;20211016
603339.SH,20211231,2,20220419;20220419
603339.SH,20220331,2,20220426;20220426
603339.SH,20221231,2,20230419;20230419
603339.SH,20240930,2,20241030;20241030
603341.SH,20240930,2,20241030;20241030
603344.SH,20231231,2,20240301;20240427
603344.SH,20240331,2,20240430;20240430
603345.SH,20180930,2,20181030;20181030
603345.SH,20181231,2,20190422;20190422
603345.SH,20190930,2,20191022;20191022
603345.SH,20191231,2,20200414;20200414
603345.SH,20200331,2,20200421;20200421
603345.SH,20200630,2,20200820;20200820
603345.SH,20200930,2,20201027;20201027
603345.SH,20201231,2,20210413;20210413
603345.SH,20210930,2,20211030;20211030
603345.SH,20211231,2,20220426;20220426
603345.SH,20220930,2,20221028;20221028
603345.SH,20230630,2,20230801;20230801
603348.SH,20170331,2,20180428;20180428
603348.SH,20170930,2,20181030;20181030
603348.SH,20180930,2,20181030;20181030
603348.SH,20190930,2,20191029;20191029
603348.SH,20191231,2,20200331;20200331
603348.SH,20200331,2,20200430;20200430
603348.SH,20200630,2,20200827;20200827
603348.SH,20200930,2,20201030;20201030
603348.SH,20201231,2,20210428;20210428
603348.SH,20211231,2,20220422;20220422
603348.SH,20220331,2,20220428;20220428
603348.SH,20220930,2,20221028;20221028
603348.SH,20221231,2,20230426;20230426
603348.SH,20240331,2,20240426;20240426
603351.SH,20190930,2,20191029;20191029
603351.SH,20191231,2,20200421;20200421
603351.SH,20200331,2,20200428;20200428
603351.SH,20200630,2,20200820;20200820
603351.SH,20200930,2,20201024;20201024
603351.SH,20201231,2,20210413;20210413
603351.SH,20210930,2,20211029;20211029
603351.SH,20211231,2,20220419;20220419
603351.SH,20220930,2,20221028;20221028
603351.SH,20221231,2,20230425;20230425
603353.SH,20171231,2,20200225;20200225
603353.SH,20181231,2,20200225;20200225
603353.SH,20190331,2,20200428;20200428
603353.SH,20190630,2,20200806;20200806
603353.SH,20191231,2,20200225;20200225
603353.SH,20200331,2,20200428;20200428
603353.SH,20200630,2,20200806;20200806
603353.SH,20200930,2,20201027;20201027
603353.SH,20201231,2,20210420;20210420
603353.SH,20211231,2,20220428;20220428
603353.SH,20221231,2,20230429;20230429
603353.SH,20230630,2,20230830;20230830
603355.SH,20180930,2,20181018;20181018
603355.SH,20190930,2,20191030;20191030
603355.SH,20191231,2,20200429;20200429
603355.SH,20200331,2,20200429;20200429
603355.SH,20200630,2,20200829;20200829
603355.SH,20200930,2,20201030;20201030
603355.SH,20201231,2,20210429;20210429
603355.SH,20211231,2,20220429;20220429
603355.SH,20221231,2,20230426;20230426
603355.SH,20230930,2,20231028;20231028
603355.SH,20240331,2,20240430;20240430
603356.SH,20170930,2,20181030;20181030
603356.SH,20180930,2,20181030;20181030
603356.SH,20181231,2,20190426;20190426
603356.SH,20190630,2,20190812;20190812
603356.SH,20190930,2,20191025;20191025
603356.SH,20191231,2,20200428;20200428
603356.SH,20200331,2,20200428;20200428
603356.SH,20200630,2,20200820;20200820
603356.SH,20200930,2,20201027;20201027
603356.SH,20201231,2,20210415;20210415
603356.SH,20210930,2,20211027;20211027
603356.SH,20211231,2,20220315;20220315
603356.SH,20220331,2,20220427;20220427
603356.SH,20221231,2,20230412;20230412
603356.SH,20230630,2,20230830;20230830
603357.SH,20180930,2,20181027;20181027
603357.SH,20181231,2,20190323;20190323
603357.SH,20190630,2,20190824;20190824
603357.SH,20190930,2,20191026;20191026
603357.SH,20191231,2,20200423;20200423
603357.SH,20200331,2,20200430;20200430
