date,leg,action,gross,fee,net,shares,px
2022-11-02,stock,sell,433000.56600000005,545.5807131600001,432454.98528684006,15900,27.232740000000003
2022-11-02,etf,buy,432408.97699999996,108.10224424999998,-432517.07924424997,329000,1.313
2022-11-14,etf,sell,198761.63940000001,49.69040985,198711.94899015,148700,1.338
2022-11-14,stock,buy,199146.94799999997,51.778206479999994,-199198.72620647997,11800,16.876859999999997
2022-11-29,stock,sell,636143.22,801.5404572,635341.6795428,400,1590.35805
2022-12-01,stock,sell,819481.698,1032.54693948,818449.15106052,4200,195.11469
2022-12-07,stock,buy,197987.78999999998,51.476825399999996,-198039.26682539997,1900,104.20409999999998
2022-12-14,stock,buy,192072.881,49.93894906,-192122.81994905998,1900,101.09098999999999
2022-12-20,stock,sell,215252.532,271.21819032,214981.31380968,11800,18.24174
2022-12-23,stock,buy,197176.98,51.2660148,-197228.2460148,4900,40.2402
2022-12-29,stock,buy,198972.77399999998,51.732921239999996,-199024.50692123998,16200,12.282269999999999
2022-12-30,stock,sell,429502.06799999997,541.17260568,428960.89539431996,3800,113.02686
2023-01-03,stock,buy,196396.19999999998,51.063012,-196447.26301199998,4500,43.6436
2023-01-05,stock,buy,198228.02999999997,51.53928779999999,-198279.56928779997,4600,43.09304999999999
2023-01-17,stock,sell,217342.43999999997,273.8514744,217068.58852559997,4900,44.355599999999995
2023-01-18,stock,sell,218643.138,275.49035388,218367.64764612,16200,13.49649
2023-01-30,stock,sell,449817.732,566.77034232,449250.96165768,9100,49.43052
2023-02-20,stock,buy,166566.39999999997,43.30726399999999,-166609.70726399997,400,416.41599999999994
2023-02-21,stock,buy,193633.44,50.3446944,-193683.7846944,2600,74.4744
