date,ts_code,name,event_type,shares_before,shares_change,shares_after,cash_before,cash_change,cash_after,price,fee,reason
2021-12-09,000651.SZ,,SELL,11100,-11100,0,5206.37,408775.59,413981.96,36.873090000000005,515.71,TAKE_PROFIT_DYN
2021-12-09,ETF,ETF,ETF_BUY,0,0,0,413981.96,-408867.55,5114.41,2.826,102.19,rebalance
2021-12-17,ETF,ETF,ETF_SELL,0,0,0,5114.41,198557.94,203672.35,2.832,49.65,ensure_cash
2021-12-17,002594.SZ,,BUY,0,700,700,203672.35,-199050.54,4621.81,284.284,51.74,initial entry
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,4621.81,199095.07,203716.88,2.761,49.79,ensure_cash
2021-12-21,002594.SZ,,BUY_ADD,700,700,1400,203716.88,-189588.63,14128.25,270.77049999999997,49.28,level 2
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,14128.25,189443.65,203571.9,2.761,47.37,ensure_cash
2021-12-21,300750.SZ,,BUY,0,300,300,203571.9,-182029.12,21542.78,606.6059999999999,47.32,initial entry
2021-12-21,ETF,ETF,ETF_BUY,0,0,0,21542.78,-16405.68,5137.1,2.777,5.0,rebalance
2021-12-27,ETF,ETF,ETF_SELL,0,0,0,5137.1,198756.59,203893.69,2.847,49.7,ensure_cash
2021-12-27,300750.SZ,,BUY_ADD,300,300,600,203893.69,-172477.09,31416.6,574.7742,44.83,level 2
2021-12-27,ETF,ETF,ETF_BUY,0,0,0,31416.6,-26261.99,5154.6,2.851,6.56,rebalance
2022-02-07,ETF,ETF,ETF_SELL,0,0,0,5154.6,198504.11,203658.71,2.675,49.64,ensure_cash
2022-02-07,601012.SH,,BUY_ADD,4700,2700,7400,203658.71,-193563.63,10095.08,71.67159999999998,50.31,level 3
2022-02-07,ETF,ETF,ETF_SELL,0,0,0,10095.08,193695.13,203790.21,2.675,48.44,ensure_cash
2022-02-07,002594.SZ,,BUY_ADD,1400,800,2200,203790.21,-192874.77,10915.44,241.03078999999997,50.13,level 3
2022-02-07,ETF,ETF,ETF_BUY,0,0,0,10915.44,-5665.96,5249.49,2.693,5.0,rebalance
2022-02-11,ETF,ETF,ETF_SELL,0,0,0,5249.49,198446.88,203696.37,2.696,49.62,ensure_cash
2022-02-11,601012.SH,,BUY_ADD,7400,2900,10300,203696.37,-194544.87,9151.5,67.067,50.57,level 4
2022-02-11,ETF,ETF,ETF_SELL,0,0,0,9151.5,41735.78,50887.27,2.696,10.44,ensure_cash
2022-02-11,300750.SZ,,BUY_ADD,600,100,700,50887.27,-50663.77,223.5,506.506,13.17,level 3
2022-03-01,601012.SH,,SELL,10300,-10300,0,223.5,827277.17,827500.67,80.4195,1043.68,TAKE_PROFIT_DYN
2022-03-01,002594.SZ,,SELL,2200,-2200,0,827500.67,562586.39,1390087.06,256.0437,709.75,TAKE_PROFIT_DYN
2022-03-04,000858.SZ,,BUY,0,1100,1100,1390087.06,-198227.5,1191859.55,180.15997999999996,51.53,initial entry
2022-03-04,300014.SZ,,BUY,0,2500,2500,1191859.55,-194670.03,997189.53,77.84776999999998,50.6,initial entry
2022-03-04,ETF,ETF,ETF_BUY,0,0,0,997189.53,-992184.13,5005.4,2.588,247.98,rebalance
2022-03-08,ETF,ETF,ETF_SELL,0,0,0,5005.4,198862.16,203867.56,2.53,49.73,ensure_cash
2022-03-08,300750.SZ,,BUY_ADD,700,400,1100,203867.56,-185825.89,18041.66,464.44397999999995,48.3,level 4
2022-03-08,ETF,ETF,ETF_SELL,0,0,0,18041.66,185469.92,203511.58,2.53,46.38,ensure_cash
2022-03-08,000858.SZ,,BUY_ADD,1100,1100,2200,203511.58,-187224.65,16286.93,170.15999,48.67,level 2
2022-03-08,ETF,ETF,ETF_SELL,0,0,0,16286.93,187238.71,203525.63,2.53,46.82,ensure_cash
2022-03-08,300014.SZ,,BUY_ADD,2500,2600,5100,203525.63,-195818.47,7707.16,75.29521999999999,50.9,level 2
2022-03-08,ETF,ETF,ETF_BUY,0,0,0,7707.16,-2480.47,5226.69,2.473,5.0,rebalance
2022-03-10,ETF,ETF,ETF_SELL,0,0,0,5226.69,198594.1,203820.79,2.546,49.66,ensure_cash
2022-03-10,000858.SZ,,BUY_ADD,2200,1100,3300,203820.79,-185021.88,18798.9,168.15798999999998,48.09,level 3
2022-03-10,ETF,ETF,ETF_SELL,0,0,0,18798.9,184608.6,203407.5,2.546,46.16,ensure_cash
2022-03-10,300014.SZ,,BUY_ADD,5100,2700,7800,203407.5,-198646.03,4761.47,73.55348,51.63,level 3
2022-04-12,ETF,ETF,ETF_SELL,0,0,0,4761.47,9295.69,14057.16,1.33,5.0,ensure_cash
2022-04-12,ETF,ETF,ETF_BUY,0,0,0,14057.16,-9037.62,5019.54,1.327,5.0,rebalance
2022-04-14,000858.SZ,,SELL,3300,-3300,0,5019.54,568293.47,573313.0,172.4274,716.95,TAKE_PROFIT_DYN
2022-04-15,300122.SZ,,BUY,0,1700,1700,573313.0,-196682.56,376630.44,115.66554999999998,51.12,initial entry
2022-04-19,300122.SZ,,BUY_ADD,1700,1700,3400,376630.44,-192852.74,183777.71,113.41329999999998,50.13,level 2
2022-04-19,ETF,ETF,ETF_BUY,0,0,0,183777.71,-178712.36,5065.35,1.334,44.67,rebalance
2022-04-21,ETF,ETF,ETF_SELL,0,0,0,5065.35,191117.45,196182.8,1.361,47.79,ensure_cash
2022-04-21,300750.SZ,,BUY_ADD,1100,400,1500,196182.8,-164959.63,31223.17,412.29187999999994,42.88,level 5
2022-04-21,300122.SZ,,BUY_ADD,3400,200,3600,31223.17,-21326.84,9896.33,106.60649999999998,5.54,level 3
2022-04-22,300014.SZ,,BUY_ADD,7800,100,7900,9896.33,-6409.46,3486.87,64.04397999999999,5.06,level 4
2022-06-01,300014.SZ,,SELL,7900,-7900,0,3486.87,681097.1,684583.96,86.32359,859.27,TAKE_PROFIT_DYN
2022-06-02,300750.SZ,,SELL,1500,-1500,0,684583.96,661592.25,1346176.21,441.61794,834.66,TAKE_PROFIT_DYN
2022-06-15,300122.SZ,,SELL,3600,-3600,0,1346176.21,342520.58,1688696.8,95.26464,432.12,TAKE_PROFIT_DYN
2022-06-24,002241.SZ,,BUY,0,6200,6200,1688696.8,-199643.29,1489053.51,32.192159999999994,51.89,initial entry
2022-07-13,002594.SZ,,BUY,0,600,600,1489053.51,-185633.65,1303419.86,309.30899999999997,48.25,initial entry
2022-07-14,600036.SH,,BUY,0,5300,5300,1303419.86,-197249.27,1106170.59,37.20717,51.27,initial entry
2022-07-15,600036.SH,,DIVIDEND,5300,0,5300,1106170.59,8066.6,1114237.19,,0.0,cash_div=15.22/10 gross=8066.6 (tax settled at sell)
2022-07-18,600036.SH,,BUY_ADD,5300,5600,10900,1114237.19,-197088.07,917149.12,35.18514999999999,51.23,level 2
2022-07-29,002594.SZ,,DIVIDEND,600,0,600,917149.12,63.0,917212.12,,0.0,cash_div=1.05/10 gross=63.0 (tax settled at sell)
2022-08-01,002241.SZ,,SELL,6200,-6200,0,917212.12,205746.22,1122958.34,33.22674,259.57,TAKE_PROFIT_DYN
2022-08-03,300059.SZ,,BUY,0,9400,9400,1122958.34,-199907.62,923050.72,21.261239999999997,51.96,initial entry
2022-08-04,600036.SH,,BUY_ADD,10900,5900,16800,923050.72,-196894.83,726155.89,33.36333,51.18,level 3
2022-08-11,002594.SZ,,BUY_ADD,600,600,1200,726155.89,-187093.49,539062.4,311.74143,48.63,level 2
2022-08-31,600036.SH,,TAX_SETTLE,16800,0,16800,539062.4,-806.66,538255.74,,0.0,div tax settlement FIFO rate=806.66
2022-08-31,600036.SH,,SELL,16800,-16800,0,539062.4,579328.0,1118390.4,34.57539,731.89,TAKE_PROFIT_DYN
2022-09-01,002594.SZ,,BUY_ADD,1200,700,1900,1118390.4,-199751.42,918638.98,285.28499999999997,51.92,level 3
2022-09-01,300274.SZ,,BUY,0,1700,1700,918638.98,-190759.1,727879.88,112.18206999999998,49.58,initial entry
2022-09-02,ETF,ETF,ETF_BUY,0,0,0,727879.88,-322858.15,405021.73,1.295,80.69,rebalance
2022-09-05,002594.SZ,,BUY_ADD,1900,700,2600,405021.73,-188537.31,216484.42,269.26899999999995,49.01,level 4
2022-09-05,300274.SZ,,BUY_ADD,1700,1800,3500,216484.42,-194951.38,21533.04,108.27816999999999,50.67,level 2
2022-09-05,ETF,ETF,ETF_BUY,0,0,0,21533.04,-16417.1,5115.95,1.291,5.0,rebalance
2022-09-19,ETF,ETF,ETF_SELL,0,0,0,5115.95,198535.97,203651.91,1.271,49.65,ensure_cash
2022-09-19,300059.SZ,,BUY_ADD,9400,10200,19600,203651.91,-199252.79,4399.12,19.52951,51.79,level 2
2022-09-21,ETF,ETF,ETF_SELL,0,0,0,4399.12,133458.7,137857.82,1.269,33.37,ensure_cash
2022-09-21,300059.SZ,,BUY_ADD,19600,7200,26800,137857.82,-137404.95,452.87,19.07906,35.72,level 3
2022-10-12,300274.SZ,,SELL,3500,-3500,0,452.87,435394.33,435847.2,124.55532000000001,549.29,TAKE_PROFIT_DYN
2022-10-12,ETF,ETF,ETF_BUY,0,0,0,435847.2,-230810.61,205036.59,1.212,57.69,rebalance
2022-10-13,600519.SH,,BUY,0,100,100,205036.59,-172262.82,32773.77,1722.1804599999998,44.78,initial entry
2022-10-13,ETF,ETF,ETF_BUY,0,0,0,32773.77,-27680.56,5093.21,1.202,6.92,rebalance
2022-10-20,ETF,ETF,ETF_SELL,0,0,0,5093.21,198661.01,203754.22,1.237,49.68,ensure_cash
2022-10-20,600519.SH,,BUY_ADD,100,100,200,203754.22,-162304.29,41449.93,1622.6209999999999,42.19,level 2
2022-10-20,ETF,ETF,ETF_BUY,0,0,0,41449.93,-36436.1,5013.83,1.242,9.11,rebalance
2022-10-25,ETF,ETF,ETF_SELL,0,0,0,5013.83,104690.1,109703.93,1.283,26.18,ensure_cash
2022-10-26,300059.SZ,,BUY_ADD,26800,7000,33800,109703.93,-109407.71,296.23,15.625609999999998,28.44,level 4
2022-11-04,002594.SZ,,TAX_SETTLE,2600,0,2600,296.23,-6.3,289.93,,0.0,div tax settlement FIFO rate=6.3
2022-11-04,002594.SZ,,SELL,2600,-2600,0,296.23,720253.14,720549.36,277.37235000000004,908.67,TAKE_PROFIT_DYN
2022-11-14,002241.SZ,,BUY,0,11800,11800,720549.36,-199198.73,521350.64,16.876859999999997,51.78,initial entry
2022-11-15,300059.SZ,,SELL,33800,-33800,0,521350.64,635690.89,1157041.53,18.83115,801.98,TAKE_PROFIT_DYN
2022-11-24,002812.SZ,,BUY,0,1500,1500,1157041.53,-196462.28,960579.24,130.94081,51.07,initial entry
2022-11-28,002812.SZ,,BUY_ADD,1500,1500,3000,960579.24,-189238.19,771341.06,126.12599999999999,49.19,level 2
2022-12-01,600519.SH,,SELL,200,-200,0,771341.06,331250.1,1102591.15,1658.34,417.9,TAKE_PROFIT_DYN
2022-12-07,300274.SZ,,BUY,0,1900,1900,1102591.15,-198039.27,904551.89,104.20409999999998,51.48,initial entry
2022-12-14,300274.SZ,,BUY_ADD,1900,1900,3800,904551.89,-192122.82,712429.07,101.09098999999999,49.94,level 2
2022-12-26,002241.SZ,,BUY_ADD,11800,11900,23700,712429.07,-199218.75,513210.32,16.73672,51.78,level 2
2023-01-03,300274.SZ,,SELL,3800,-3800,0,513210.32,437036.61,950246.93,115.15473,551.36,TAKE_PROFIT_DYN
2023-01-04,002812.SZ,,BUY_ADD,3000,1500,4500,950246.93,-194359.64,755887.29,129.53940999999998,50.52,level 3
2023-01-05,002241.SZ,,SELL,23700,-23700,0,755887.29,431311.57,1187198.87,18.221760000000003,544.14,TAKE_PROFIT_DYN
2023-01-06,002812.SZ,,SELL,4500,-4500,0,1187198.87,649275.14,1836474.0,144.46539,819.12,TAKE_PROFIT_DYN
2023-01-12,300014.SZ,,BUY,0,2300,2300,1836474.0,-196828.74,1639645.26,85.55546999999999,51.16,initial entry
2023-02-01,300014.SZ,,SELL,2300,-2300,0,1639645.26,209928.75,1849574.01,91.38852,264.84,TAKE_PROFIT_DYN
2023-02-20,300750.SZ,,BUY,0,400,400,1849574.01,-166609.71,1682964.31,416.41599999999994,43.31,initial entry
2023-02-21,300014.SZ,,BUY,0,2600,2600,1682964.31,-193683.78,1489280.52,74.4744,50.34,initial entry
2023-02-22,300750.SZ,,BUY_ADD,400,400,800,1489280.52,-163806.18,1325474.34,409.40899999999993,42.58,level 2
2023-02-23,300014.SZ,,BUY_ADD,2600,2700,5300,1325474.34,-200051.8,1125422.54,74.074,52.0,level 2
2023-03-08,300059.SZ,,BUY,0,9900,9900,1125422.54,-198745.16,926677.39,20.07005,51.66,initial entry
2023-03-20,300750.SZ,,BUY_ADD,800,500,1300,926677.39,-187506.01,739171.38,374.91454,48.74,level 3
2023-03-20,300014.SZ,,BUY_ADD,5300,3200,8500,739171.38,-199098.6,540072.78,62.20213999999999,51.75,level 3
2023-03-22,ETF,ETF,ETF_BUY,0,0,0,540072.78,-335046.37,205026.41,1.295,83.74,rebalance
2023-03-23,300059.SZ,,BUY_ADD,9900,10600,20500,205026.41,-199000.48,6025.93,18.768749999999997,51.73,level 2
2023-03-23,ETF,ETF,ETF_BUY,0,0,0,6025.93,-1025.22,5000.71,1.274,5.0,rebalance
2023-03-31,300750.SZ,,SELL,1300,-1300,0,5000.71,535090.63,540091.35,412.12746000000004,675.06,TAKE_PROFIT_DYN
2023-04-03,300059.SZ,,SELL,20500,-20500,0,540091.35,422982.43,963073.78,20.65932,533.63,TAKE_PROFIT_DYN
2023-04-11,000858.SZ,,BUY,0,1000,1000,963073.78,-184201.85,778871.93,184.15397,47.88,initial entry
2023-04-13,000858.SZ,,BUY_ADD,1000,1100,2100,778871.93,-193843.99,585027.94,176.176,50.39,level 2
2023-04-13,600519.SH,,BUY,0,100,100,585027.94,-169212.98,415814.96,1691.6899999999998,43.98,initial entry
2023-04-20,ETF,ETF,ETF_BUY,0,0,0,415814.96,-210777.2,205037.76,1.34,52.68,rebalance
2023-04-21,300014.SZ,,BUY_ADD,8500,3000,11500,205037.76,-194344.62,10693.14,64.76469999999999,50.52,level 4
2023-04-21,ETF,ETF,ETF_BUY,0,0,0,10693.14,-5621.81,5071.33,1.336,5.0,rebalance
2023-04-25,ETF,ETF,ETF_SELL,0,0,0,5071.33,198593.0,203664.33,1.339,49.66,ensure_cash
2023-04-25,300014.SZ,,BUY_ADD,11500,3200,14700,203664.33,-198682.08,4982.25,62.07200999999999,51.64,level 5
2023-05-22,000858.SZ,,SELL,2100,-2100,0,4982.25,366942.3,371924.55,174.95487,462.93,TAKE_PROFIT_DYN
2023-05-22,ETF,ETF,ETF_BUY,0,0,0,371924.55,-166907.22,205017.34,1.388,41.72,rebalance
2023-05-23,600809.SH,,BUY,0,900,900,205017.34,-199150.67,5866.67,221.22099999999998,51.77,initial entry
2023-05-23,ETF,ETF,ETF_BUY,0,0,0,5866.67,-842.24,5024.43,1.394,5.0,rebalance
2023-05-25,ETF,ETF,ETF_SELL,0,0,0,5024.43,198727.83,203752.26,1.377,49.69,ensure_cash
2023-05-25,600809.SH,,BUY_ADD,900,900,1800,203752.26,-193626.71,10125.55,215.08486999999997,50.33,level 2
2023-05-25,ETF,ETF,ETF_BUY,0,0,0,10125.55,-5116.11,5009.44,1.38,5.0,rebalance
2023-06-01,ETF,ETF,ETF_SELL,0,0,0,5009.44,198691.37,203700.82,1.4,49.69,ensure_cash
2023-06-01,600519.SH,,BUY_ADD,100,100,200,203700.82,-162003.91,41696.91,1619.6179999999997,42.11,level 2
2023-06-01,ETF,ETF,ETF_BUY,0,0,0,41696.91,-36690.21,5006.69,1.404,9.17,rebalance
2023-06-15,600519.SH,,SELL,200,-200,0,5006.69,349355.11,354361.81,1748.97927,440.74,TAKE_PROFIT_DYN
2023-06-16,ETF,ETF,ETF_BUY,0,0,0,354361.81,-349324.6,5037.21,1.484,87.31,rebalance
2023-06-19,300014.SZ,,DIVIDEND,14700,0,14700,5037.21,2352.0,7389.21,,0.0,cash_div=1.6/10 gross=2352.0 (tax settled at sell)
2023-06-19,ETF,ETF,ETF_BUY,0,0,0,7389.21,-2381.77,5007.43,1.484,5.0,rebalance
2023-06-26,600809.SH,,DIVIDEND,1800,0,1800,5007.43,5976.0,10983.43,,0.0,cash_div=33.2/10 gross=5976.0 (tax settled at sell)
2023-06-27,ETF,ETF,ETF_SELL,0,0,0,10983.43,192637.95,203621.38,1.478,48.17,ensure_cash
2023-06-27,600809.SH,,BUY_ADD,1800,1000,2800,203621.38,-195736.37,7885.01,195.68549,50.88,level 3
2023-06-27,ETF,ETF,ETF_SELL,0,0,0,7885.01,195737.87,203622.89,1.478,48.95,ensure_cash
2023-06-27,300418.SZ,,BUY,0,4400,4400,203622.89,-196046.76,7576.13,44.54449999999999,50.96,initial entry
2023-06-27,ETF,ETF,ETF_BUY,0,0,0,7576.13,-2513.31,5062.82,1.474,5.0,rebalance
2023-06-29,ETF,ETF,ETF_SELL,0,0,0,5062.82,165925.18,170988.0,1.494,41.49,ensure_cash
2023-06-29,300418.SZ,,BUY_ADD,4400,4100,8500,170988.0,-168229.75,2758.25,41.020979999999994,43.73,level 2
2023-07-25,600809.SH,,TAX_SETTLE,2800,0,2800,2758.25,-597.6,2160.65,,0.0,div tax settlement FIFO rate=597.6
2023-07-25,600809.SH,,SELL,2800,-2800,0,2758.25,624962.22,627720.47,223.69608000000002,789.2,TAKE_PROFIT_DYN
2023-07-31,ETF,ETF,ETF_BUY,0,0,0,627720.47,-422675.49,205044.98,1.539,105.64,rebalance
2023-08-01,600276.SH,,BUY,0,4500,4500,205044.98,-199646.29,5398.69,44.35431,51.89,initial entry
2023-08-01,ETF,ETF,ETF_BUY,0,0,0,5398.69,-315.11,5083.58,1.549,5.0,rebalance
2023-08-03,ETF,ETF,ETF_SELL,0,0,0,5083.58,198611.47,203695.06,1.525,49.67,ensure_cash
2023-08-03,600276.SH,,BUY_ADD,4500,4700,9200,203695.06,-196942.89,6752.17,41.89185,51.19,level 2
2023-08-03,ETF,ETF,ETF_BUY,0,0,0,6752.17,-1681.98,5070.2,1.523,5.0,rebalance
2023-08-04,300014.SZ,,TAX_SETTLE,14700,0,14700,5070.2,-235.2,4835.0,,0.0,div tax settlement FIFO rate=235.2
2023-08-04,300014.SZ,,SELL,14700,-14700,0,5070.2,892239.37,897309.57,60.78915,1125.94,TAKE_PROFIT_DYN
2023-08-07,600276.SH,,BUY_ADD,9200,4900,14100,897309.57,-199485.09,697824.48,40.70065999999999,51.85,level 3
2023-08-08,000063.SZ,,BUY,0,5200,5200,697824.48,-196495.32,501329.16,37.777739999999994,51.08,initial entry
2023-08-08,ETF,ETF,ETF_BUY,0,0,0,501329.16,-496321.55,5007.6,1.529,124.05,rebalance
2023-08-14,300418.SZ,,SELL,8500,-8500,0,5007.6,336263.75,341271.35,39.61035,424.23,TAKE_PROFIT_DYN
2023-08-14,ETF,ETF,ETF_BUY,0,0,0,341271.35,-136200.07,205071.28,1.525,34.04,rebalance
2023-08-15,002594.SZ,,BUY,0,800,800,205071.28,-196903.84,8167.44,246.06581999999997,51.18,initial entry
2023-08-15,ETF,ETF,ETF_BUY,0,0,0,8167.44,-3090.08,5077.36,1.541,5.0,rebalance
2023-08-17,ETF,ETF,ETF_SELL,0,0,0,5077.36,198710.85,203788.21,1.513,49.69,ensure_cash
2023-08-17,002594.SZ,,BUY_ADD,800,800,1600,203788.21,-194941.37,8846.84,243.61336999999997,50.67,level 2
2023-08-17,ETF,ETF,ETF_BUY,0,0,0,8846.84,-3796.29,5050.56,1.515,5.0,rebalance
2023-08-22,ETF,ETF,ETF_SELL,0,0,0,5050.56,198748.5,203799.06,1.503,49.7,ensure_cash
2023-08-22,002594.SZ,,BUY_ADD,1600,800,2400,203799.06,-190615.92,13183.14,238.20796999999996,49.55,level 3
2023-08-22,ETF,ETF,ETF_BUY,0,0,0,13183.14,-8161.75,5021.39,1.509,5.0,rebalance
2023-08-28,600276.SH,,SELL,14100,-14100,0,5021.39,607626.16,612647.54,43.12683,462.15,TAKE_PROFIT_DYN
2023-09-04,ETF,ETF,ETF_BUY,0,0,0,612647.54,-607646.86,5000.68,1.547,151.87,rebalance
2023-09-08,ETF,ETF,ETF_SELL,0,0,0,5000.68,198768.48,203769.16,1.538,49.7,ensure_cash
2023-09-08,002475.SZ,,BUY,0,6700,6700,203769.16,-197899.09,5870.07,29.529499999999995,51.44,initial entry
2023-09-08,ETF,ETF,ETF_BUY,0,0,0,5870.07,-777.77,5092.3,1.544,5.0,rebalance
2023-09-27,ETF,ETF,ETF_SELL,0,0,0,5092.3,198606.48,203698.78,1.473,49.66,ensure_cash
2023-09-27,002594.SZ,,BUY_ADD,2400,800,3200,203698.78,-191529.07,12169.71,239.34911,49.78,level 4
2023-09-27,ETF,ETF,ETF_BUY,0,0,0,12169.71,-7092.08,5077.63,1.475,5.0,rebalance
2023-10-11,002475.SZ,,SELL,6700,-6700,0,5077.63,210611.83,215689.46,31.45851,160.19,TAKE_PROFIT_DYN
2023-10-12,ETF,ETF,ETF_BUY,0,0,0,215689.46,-210605.98,5083.47,1.51,52.64,rebalance
2023-10-16,ETF,ETF,ETF_SELL,0,0,0,5083.47,198635.05,203718.52,1.492,49.67,ensure_cash
2023-10-16,600519.SH,,BUY,0,100,100,203718.52,-175318.67,28399.85,1752.7309799999998,45.57,initial entry
2023-10-16,ETF,ETF,ETF_BUY,0,0,0,28399.85,-23366.78,5033.07,1.496,5.84,rebalance
2023-10-18,ETF,ETF,ETF_SELL,0,0,0,5033.07,198730.53,203763.6,1.504,49.7,ensure_cash
2023-10-18,600519.SH,,BUY_ADD,100,100,200,203763.6,-172096.61,31666.99,1720.5187999999998,44.73,level 2
2023-10-19,ETF,ETF,ETF_SELL,0,0,0,31666.99,171629.54,203296.52,1.493,42.92,ensure_cash
2023-10-19,000063.SZ,,BUY_ADD,5200,6500,11700,203296.52,-197849.03,5447.5,30.430399999999995,51.43,level 2
2023-10-20,ETF,ETF,ETF_SELL,0,0,0,5447.5,198336.82,203784.31,1.471,49.6,ensure_cash
2023-10-20,600519.SH,,BUY_ADD,200,100,300,203784.31,-163205.42,40578.89,1631.6299999999999,42.42,level 3
2023-10-23,ETF,ETF,ETF_SELL,0,0,0,40578.89,111894.98,152473.88,1.455,27.98,ensure_cash
2023-10-23,000063.SZ,,BUY_ADD,11700,5200,16900,152473.88,-150729.72,1744.16,28.978949999999998,39.18,level 3
2023-11-01,600519.SH,,SELL,300,-300,0,1744.16,554023.62,555767.78,1848.15,421.38,TAKE_PROFIT_DYN
2023-11-03,601012.SH,,BUY,0,8900,8900,555767.78,-199611.25,356156.53,22.422399999999996,51.89,initial entry
2023-11-03,ETF,ETF,ETF_BUY,0,0,0,356156.53,-351134.46,5022.07,1.486,87.76,rebalance
2023-11-23,ETF,ETF,ETF_SELL,0,0,0,5022.07,198711.15,203733.22,1.534,49.69,ensure_cash
2023-11-23,002594.SZ,,BUY_ADD,3200,800,4000,203733.22,-184632.39,19100.83,230.73049999999998,47.99,level 5
2023-11-23,ETF,ETF,ETF_BUY,0,0,0,19100.83,-13969.25,5131.58,1.533,5.0,rebalance
2023-11-28,ETF,ETF,ETF_SELL,0,0,0,5131.58,176687.11,181818.69,1.533,44.18,ensure_cash
2023-11-28,601012.SH,,BUY_ADD,8900,8300,17200,181818.69,-180918.72,899.97,21.791769999999996,47.03,level 2
2023-12-28,601012.SH,,SELL,17200,-17200,0,899.97,370007.92,370907.89,21.52845,281.42,TAKE_PROFIT_DYN
2024-01-02,ETF,ETF,ETF_BUY,0,0,0,370907.89,-365888.68,5019.21,1.607,91.45,rebalance
2024-01-04,ETF,ETF,ETF_SELL,0,0,0,5019.21,198727.73,203746.94,1.588,49.69,ensure_cash
2024-01-04,002230.SZ,,BUY,0,4600,4600,203746.94,-198049.28,5697.66,43.04299999999999,51.48,initial entry
2024-01-04,ETF,ETF,ETF_BUY,0,0,0,5697.66,-641.24,5056.43,1.589,5.0,rebalance
2024-01-08,ETF,ETF,ETF_SELL,0,0,0,5056.43,162361.83,167418.26,1.586,40.6,ensure_cash
2024-01-08,002230.SZ,,BUY_ADD,4600,4000,8600,167418.26,-163485.78,3932.49,40.86082,42.5,level 2
2024-01-09,000063.SZ,,BUY_ADD,16900,100,17000,3932.49,-2361.38,1571.11,23.563539999999996,5.02,level 4
2024-01-11,002594.SZ,,SELL,4000,-4000,0,1571.11,791804.57,793375.68,198.10170000000002,602.23,TAKE_PROFIT_DYN
2024-01-15,000661.SZ,,BUY,0,1500,1500,793375.68,-187886.49,605489.19,125.22509999999998,48.84,initial entry
2024-01-16,ETF,ETF,ETF_BUY,0,0,0,605489.19,-400460.05,205029.14,1.616,100.09,rebalance
2024-01-17,000661.SZ,,BUY_ADD,1500,1600,3100,205029.14,-198650.04,6379.11,124.12399999999998,51.64,level 2
2024-01-17,ETF,ETF,ETF_BUY,0,0,0,6379.11,-1293.49,5085.62,1.609,5.0,rebalance
2024-02-01,ETF,ETF,ETF_SELL,0,0,0,5085.62,198682.39,203768.01,1.655,49.68,ensure_cash
2024-02-01,000063.SZ,,BUY_ADD,17000,9200,26200,203768.01,-199707.37,4060.64,21.701679999999996,51.91,level 5
2024-02-08,002230.SZ,,SELL,8600,-8600,0,4060.64,372497.53,376558.17,43.34661,283.31,TAKE_PROFIT_DYN
2024-02-19,ETF,ETF,ETF_BUY,0,0,0,376558.17,-371487.07,5071.1,1.737,92.85,rebalance
2024-02-22,000063.SZ,,SELL,26200,-26200,0,5071.1,670324.66,675395.76,25.60437,509.83,TAKE_PROFIT_DYN
2024-02-28,000661.SZ,,SELL,3100,-3100,0,675395.76,405911.65,1081307.4,131.03883000000002,308.73,TAKE_PROFIT_DYN
2024-03-25,601318.SH,,BUY,0,4900,4900,1081307.4,-198454.79,882852.61,40.490449999999996,51.58,initial entry
2024-03-28,603019.SH,,BUY,0,4200,4200,882852.61,-198910.36,683942.25,47.34729999999999,51.7,initial entry
2024-03-28,ETF,ETF,ETF_BUY,0,0,0,683942.25,-678931.77,5010.48,1.868,169.69,rebalance
2024-04-01,ETF,ETF,ETF_SELL,0,0,0,5010.48,198719.74,203730.22,1.863,49.69,ensure_cash
2024-04-01,000628.SZ,,BUY,0,2600,2600,203730.22,-198708.11,5022.11,76.40633,51.65,initial entry
2024-04-03,ETF,ETF,ETF_SELL,0,0,0,5022.11,198672.4,203694.51,1.83,49.68,ensure_cash
2024-04-03,000628.SZ,,BUY_ADD,2600,2700,5300,203694.51,-196510.34,7184.16,72.76268999999999,51.08,level 2
2024-04-03,ETF,ETF,ETF_BUY,0,0,0,7184.16,-2169.56,5014.6,1.802,5.0,rebalance
2024-04-11,ETF,ETF,ETF_SELL,0,0,0,5014.6,198799.24,203813.84,1.79,49.71,ensure_cash
2024-04-11,000628.SZ,,BUY_ADD,5300,3400,8700,203813.84,-197108.09,6705.75,57.957899999999995,51.23,level 3
2024-04-11,ETF,ETF,ETF_BUY,0,0,0,6705.75,-1615.81,5089.94,1.788,5.0,rebalance
2024-04-15,ETF,ETF,ETF_SELL,0,0,0,5089.94,198663.41,203753.35,1.776,49.68,ensure_cash
2024-04-15,601318.SH,,BUY_ADD,4900,5200,10100,203753.35,-196703.59,7049.76,37.81778,51.13,level 2
2024-04-15,ETF,ETF,ETF_BUY,0,0,0,7049.76,-1968.26,5081.5,1.783,5.0,rebalance
2024-04-29,601318.SH,,SELL,10100,-10100,0,5081.5,425974.29,431055.79,42.20775,323.99,TAKE_PROFIT_DYN
2024-04-29,ETF,ETF,ETF_BUY,0,0,0,431055.79,-426052.41,5003.38,1.754,106.49,rebalance
2024-05-07,ETF,ETF,ETF_SELL,0,0,0,5003.38,198746.91,203750.29,1.772,49.7,ensure_cash
