episode_id,ts_code,pnl,signal_date,entry_date,exit_date,exit_type,levels_used,total_cost,simple_return_pct,hold_days,MAE_close_pct,MAE_intraday_pct,MFE_close_pct,MFE_intraday_pct,final_price_path_return_pct,time_to_MAE_days,time_to_break_even_days,max_underwater_duration_days,n_path_days,turnover_rank,entry_k,bb_z_signal,rsi14_signal,macd_dif_signal,macd_dea_signal,macd_hist_signal
4936,601311.SH,-7489.979738999944,2023-08-08,2023-08-09,2023-10-12,TAKE_PROFIT_DYN,1,199661.3084466,-3.751342609779181,40,-7.589526966689586,-7.935202052849089,-0.7912502722191239,0.4762250436991078,-3.653094310533722,31,,41,41,554,3.0,-3.2574834232438357,30.336223602294922,-0.010656245984137058,0.1178290843963623,-0.1284853219985962
4937,002384.SZ,-17255.076414839976,2023-08-11,2023-08-14,2023-10-12,TAKE_PROFIT_DYN,1,199100.60270099997,-8.666511392109069,37,-17.15601471699032,-17.594600521429783,0.2412221924417146,1.0209302892229877,-8.57328037815841,31,0.0,37,38,54,3.0,-3.1642248675761633,28.85199546813965,-5.293520927429199,-4.700273036956787,-0.5932478308677673
4938,300373.SZ,-222.8968625399866,2023-08-16,2023-08-17,2023-10-12,TAKE_PROFIT_DYN,1,196718.60454245997,-0.11330746426267797,34,-11.634090215153059,-12.25391818863627,1.4092462703199304,4.23889571448246,-0.011345546818952723,4,0.0,19,35,389,3.0,-3.2312396998023774,24.664932250976562,-4.173549175262451,-1.7544366121292114,-2.4191126823425293
4939,300497.SZ,4260.80321172002,2023-08-22,2023-08-23,2023-10-12,TAKE_PROFIT_DYN,1,199829.52017028,2.132219107611967,30,-4.977324332163036,-8.112811338617787,6.780751942042262,7.651720554946362,2.236473204215139,0,6.0,11,31,550,3.0,-3.323333950086493,21.801774978637695,-1.72281813621521,-0.755700409412384,-0.9671177268028259
4940,603223.SH,-90276.11133353994,2023-08-22,2023-08-23,2023-10-12,TAKE_PROFIT_DYN,3,597881.5377935399,-15.09933082508295,30,-24.224382428716783,-25.770823603640935,-0.1772221586463063,2.2970837212323403,-21.44210278885201,28,,31,31,3852,3.0,-3.0788090628507208,27.4611873626709,-0.507655680179596,-0.4065585732460022,-0.10109715163707733
4941,688271.SH,-3710.1329456399253,2023-08-22,2023-08-23,2023-10-12,TAKE_PROFIT_DYN,1,199493.09672291996,-1.8597801159971992,30,-8.033063693014897,-8.520425278940035,-0.4789591111752034,1.4073107306461718,-1.7596009555535974,28,,31,31,34,3.0,-3.209535339695497,18.24400520324707,-4.2362213134765625,-2.1380455493927,-2.0981757640838623
4942,300918.SZ,7011.6431457600265,2023-08-30,2023-08-31,2023-10-12,TAKE_PROFIT_DYN,1,199270.81694519997,3.5186502736566023,24,-0.9401813140130666,-3.8344832737355783,10.730391104222893,13.437963905253646,3.6243196056280347,0,1.0,1,25,721,3.0,-3.009091223647848,20.08541488647461,-0.3996446430683136,-0.1469690054655075,-0.2526756227016449
4943,603309.SH,-15342.296143679967,2023-08-02,2023-08-03,2023-10-13,TAKE_PROFIT_DYN,1,199050.539688,-7.707739033377209,45,-15.156272299129437,-15.227629513343787,0.47095761381477086,1.6126730412444834,-7.613529327815027,16,1.0,44,46,1620,3.0,-3.164782841439789,23.61480140686035,-1.2740997076034546,-1.3636438846588135,0.08954407274723053
4944,300981.SZ,11209.579492320045,2023-08-07,2023-08-08,2023-10-13,TAKE_PROFIT_DYN,1,199491.09420239995,5.619087677641897,42,-7.328166713832229,-7.737313880658581,5.969116208024072,6.719219347205718,5.726901085262859,13,1.0,5,43,3486,3.0,-3.027668569966466,33.25856399536133,-0.31411319971084595,-0.27295318245887756,-0.04116003215312958
4945,600200.SH,18477.166565880034,2023-08-18,2023-08-21,2023-10-13,TAKE_PROFIT_DYN,1,199691.34625439998,9.25286293695509,33,-0.23865023865022872,-3.429903429903425,9.196359196359216,11.693861693861706,9.36438561438564,2,0.0,1,34,859,3.0,-3.12277166832152,37.663551330566406,0.03930514305830002,0.37580570578575134,-0.3365005552768707
4946,002544.SZ,6938.7806287800195,2023-08-21,2023-08-22,2023-10-13,TAKE_PROFIT_DYN,1,199267.81316441996,3.48213819311335,32,-9.235711704847493,-9.555465111020656,6.4778842556620475,6.5235633136867754,3.5877702544369283,4,11.0,14,33,1360,3.0,-3.0034335783166157,35.55874252319336,0.15145272016525269,1.2511905431747437,-1.0997377634048462
4947,002916.SZ,10992.438903600065,2023-08-21,2023-08-22,2023-10-13,TAKE_PROFIT_DYN,1,198009.22901759998,5.551478058945932,32,-5.828394906064793,-7.268095981688205,5.810451684238083,6.734891322269987,5.6592224523049905,1,7.0,7,33,220,3.0,-3.009869532581319,21.7691707611084,-3.3515734672546387,-1.768709659576416,-1.582863688468933
4948,301314.SZ,27124.98846552006,2023-08-25,2023-08-28,2023-10-13,TAKE_PROFIT_DYN,1,200001.73693499996,13.562376447928354,28,-1.6512898865839842,-3.5552682611506015,12.193688664276902,17.34148204736441,13.678298172415836,0,1.0,1,29,1571,3.0,-3.6278857972032377,24.72603416442871,-2.309871196746826,-1.3934874534606934,-0.916383683681488
4949,300839.SZ,10052.634762719972,2023-08-15,2023-08-16,2023-10-16,TAKE_PROFIT_DYN,1,199154.67075504002,5.047652020717456,37,-2.96475032830259,-3.6116519927805735,7.662919873835694,9.511210343772781,5.154882120654558,7,2.0,6,38,1482,3.0,-3.31210096443494,28.586944580078125,-0.6255398988723755,-0.5622099041938782,-0.06332996487617493
4950,000788.SZ,9411.272608320054,2023-08-18,2023-08-21,2023-10-16,TAKE_PROFIT_DYN,1,199979.70920927997,4.706113758006869,34,-5.117713336891406,-5.421823230042399,4.3096933507892565,5.222023030242218,4.812995223954153,4,8.0,8,35,1391,3.0,-3.04045536279651,34.6938362121582,0.03553218021988869,0.13041476905345917,-0.09488258510828018
4951,300642.SZ,15978.600138600013,2023-08-21,2023-08-22,2023-10-16,TAKE_PROFIT_DYN,1,199681.3336518,8.002049989541412,33,-3.4060258550054345,-3.681536334597546,7.063372369494836,8.440924767455392,8.112295867397922,4,5.0,5,34,1701,3.0,-3.6176208746496794,24.5776309967041,-0.6750629544258118,-0.35967087745666504,-0.31539204716682434
4952,688357.SH,8900.559835200023,2023-08-22,2023-08-23,2023-10-16,TAKE_PROFIT_DYN,1,199851.54789599997,4.4535856383918295,32,-4.043851939643506,-4.684493862850559,26.066318451088,33.45372062806935,4.56020932974841,28,0.0,4,33,1143,3.0,-3.2374272666163795,18.711151123046875,-3.05438494682312,-2.057640552520752,-0.9967443943023682
4953,301263.SZ,36652.860763200035,2023-10-10,2023-10-11,2023-10-16,TAKE_PROFIT_DYN,1,199451.04379199998,18.37687086833395,3,0.5620885138957643,-1.062792629057674,19.03758891710701,23.37060529831616,18.497707112164964,0,0.0,0,4,798,3.0,-3.6881647581690062,27.33643341064453,-0.6227139234542847,-0.4459322988986969,-0.17678163945674896
4954,300568.SZ,-23801.404655159975,2023-08-14,2023-08-15,2023-10-17,TAKE_PROFIT_DYN,1,199386.96313535998,-11.93729232888795,39,-17.684356459866656,-18.194050847112063,-2.712083834532797,1.1743358682134497,-11.847400048930645,30,,40,40,414,3.0,-3.0481848540225776,32.880489349365234,-1.0888828039169312,-0.48115989565849304,-0.6077228784561157
4955,300472.SZ,15102.621832319972,2023-08-16,2023-08-17,2023-10-17,TAKE_PROFIT_DYN,1,199523.13453072,7.569358745210904,37,-4.900591399447229,-5.243497920843465,9.272878151596696,9.844389020590395,7.679162942320827,6,0.0,5,38,2471,3.0,-3.0096073547157007,24.173254013061523,-0.6453326344490051,-0.5351421236991882,-0.11019054800271988
4956,600493.SH,16215.308803980035,2023-08-23,2023-08-24,2023-10-17,TAKE_PROFIT_DYN,1,199970.69786693997,8.108842433889821,32,-2.031184983733314,-2.031184983733314,7.800810788508494,11.487809203099175,8.219197322888006,1,2.0,2,33,3665,3.0,-3.0265752775579657,37.155853271484375,0.0031054308637976646,0.08645297586917877,-0.08334754407405853
4957,600476.SH,7832.593197000038,2023-08-25,2023-08-28,2023-10-17,TAKE_PROFIT_DYN,1,199801.48488299997,3.9201876810808787,30,-8.170005889875586,-8.950983869550633,4.976456767987725,4.976456767987725,4.0262668927164125,18,7.0,11,31,2030,3.0,-3.0178130958625005,35.42430114746094,-0.36773499846458435,-0.10712549835443497,-0.26060950756073
4958,001331.SZ,31456.31285016003,2023-10-13,2023-10-16,2023-10-17,TAKE_PROFIT_DYN,1,200015.75457863996,15.72691757028189,1,9.945920001785957,-0.1619113350956658,10.1939649425683,15.96100981575843,15.845048805942685,0,0.0,0,2,3295,3.0,-3.125251031811192,35.3986701965332,-0.32424023747444153,-0.28021594882011414,-0.04402429237961769
4959,688343.SH,-20090.528835300007,2023-07-21,2023-07-24,2023-10-19,TAKE_PROFIT_DYN,1,197263.2901239,-10.18462625391742,57,-21.804967106086302,-22.248652040799833,4.141727875961321,5.2065717192738115,-10.092944894863532,43,0.0,44,58,400,3.0,-3.0769791028744686,29.937463760375977,-3.1236557960510254,-2.837585926055908,-0.2860698997974396
4960,000410.SZ,11796.484669200028,2023-08-09,2023-08-10,2023-10-20,TAKE_PROFIT_DYN,1,199511.11940759997,5.912695344613793,45,-5.2438076828320686,-7.815761474298055,6.126935395228084,6.126935395228084,6.02080845983286,11,3.0,11,36,781,3.0,-3.455382127130144,31.981834411621094,-0.06950380653142929,0.06565443426370621,-0.1351582407951355
4961,001260.SZ,20435.48850420001,2023-08-25,2023-08-28,2023-10-25,TAKE_PROFIT_DYN,1,198111.35756412,10.315152425113201,36,-4.107779293514813,-4.701539174050318,17.31705639580825,17.31705639580825,10.427759461934794,0,1.0,1,37,2931,3.0,-3.2096656545797466,30.078590393066406,-0.3027765452861786,-0.16074758768081665,-0.14202895760536194
4962,001219.SZ,9980.958287520043,2023-09-28,2023-10-09,2023-10-25,TAKE_PROFIT_DYN,1,199751.42186999996,4.996689482398649,12,0.07135721421436259,-1.8124732410446653,6.464963607820762,7.321250178393046,5.1038675610104445,10,0.0,0,13,1620,3.0,-3.4037362659714194,35.13844680786133,-0.18763884902000427,-0.18151190876960754,-0.0061269463039934635
4963,603856.SH,18736.846254720032,2023-10-10,2023-10-11,2023-10-25,TAKE_PROFIT_DYN,1,199314.87239663996,9.400626270092577,10,-3.787487680105106,-4.3741493405922816,9.621921702458636,9.621921702458636,9.512299780756162,8,0.0,5,11,2971,3.0,-3.1223918867166414,34.39055633544922,-0.17984341084957123,-0.14365777373313904,-0.03618564084172249
4964,300021.SZ,22876.232425200054,2023-10-13,2023-10-16,2023-10-25,TAKE_PROFIT_DYN,1,199751.42186999996,11.45235023162344,7,-4.095904095904091,-4.937168095062827,8.312739891687283,16.935695883064316,11.566118092433886,5,7.0,7,8,2785,3.0,-3.596012112903035,31.307573318481445,-0.5021867752075195,-0.43664848804473877,-0.06553827971220016
4965,301019.SZ,14826.455170560017,2023-10-18,2023-10-19,2023-10-25,TAKE_PROFIT_DYN,1,199739.40674687998,7.422899372755653,4,-3.080557556014729,-3.657458999133689,6.149865533888632,9.082447869743348,7.532554067684005,2,1.0,1,5,4693,3.0,-3.0391332714188737,39.99156188964844,-0.04161055013537407,0.12411002814769745,-0.16572058200836182
4966,688219.SH,19150.76167488005,2023-10-23,2023-10-24,2023-10-25,TAKE_PROFIT_DYN,1,199763.43699311995,9.586720154168964,1,9.093360627102975,-0.09990009990009652,10.523423406859012,11.953486186615049,9.698583624964009,0,0.0,0,2,2643,3.0,-3.308478318767342,34.39246368408203,-0.05452592670917511,-0.012581799179315567,-0.04194412752985954
4967,301050.SZ,6980.77923840002,2023-06-08,2023-06-09,2023-10-26,TAKE_PROFIT_DYN,1,197588.69970839997,3.5329850587114575,91,-11.276014954944714,-11.62683470375777,10.725395006331473,12.429376643423474,3.6386690232844243,53,0.0,10,92,361,3.0,-3.8417673454441226,23.706830978393555,-2.9878509044647217,-2.1737356185913086,-0.8141152262687683
4968,688158.SH,21786.66079128004,2023-08-16,2023-08-17,2023-10-26,TAKE_PROFIT_DYN,1,199583.21014631997,10.916078950382467,44,-13.17153137633541,-14.560786874314047,7.3515612074398495,13.41376701680117,11.029299398452386,41,0.0,12,45,438,3.0,-3.0702775238190188,32.598114013671875,-0.4625917971134186,-0.4313849210739136,-0.031206872314214706
4969,002296.SZ,-2320.63615871995,2023-06-26,2023-06-27,2023-10-27,TAKE_PROFIT_DYN,1,199511.11940759994,-1.1631613143219877,82,-13.543246876580195,-14.159914159914145,6.190106190106204,7.546774213440899,-1.0622710622710474,78,0.0,54,83,2569,3.0,-3.059347301523577,37.57661819458008,-0.023013737052679062,0.11888517439365387,-0.14189891517162323
4970,688037.SH,28520.532156600006,2023-08-15,2023-08-16,2023-10-27,TAKE_PROFIT_DYN,1,195035.48604539997,14.623252791013144,46,-7.223532666317201,-8.238996487879891,17.162984866665767,18.46308627457558,14.740257432387427,8,10.0,10,47,86,3.0,-3.1313570507238815,27.15627670288086,-6.426020622253418,-5.954325199127197,-0.47169551253318787
4971,001300.SZ,10153.550683979993,2023-08-24,2023-08-25,2023-10-27,TAKE_PROFIT_DYN,1,199123.63168698,5.099118873013151,39,-8.861559764397253,-10.235937750985046,8.7476581887588,10.46563067199353,5.206401509067038,35,2.0,14,40,2888,3.0,-3.0490245763108472,32.9365234375,-0.05630285292863846,0.008986402302980423,-0.06528925150632858
4972,603128.SH,-46901.590187759895,2023-08-25,2023-08-28,2023-10-27,TAKE_PROFIT_DYN,2,399947.4032954399,-11.7269395428763,38,-26.961926961926952,-27.294927294927284,-3.318903318903299,0.4551004551004878,-17.60939060939061,32,,39,39,2194,3.0,-3.062601466782226,28.46658706665039,-0.22159521281719208,-0.028649229556322098,-0.19294597208499908
4973,600375.SH,18538.744104540034,2023-09-19,2023-09-20,2023-10-27,TAKE_PROFIT_DYN,2,399728.1272984999,4.637838280190898,21,-10.539621150553602,-12.46695426759733,1.3455997378827078,3.9153772272743526,-0.8416021277757424,1,21.0,21,22,1909,3.0,-3.084593329250819,27.32761001586914,-0.5346638560295105,-0.42649924755096436,-0.10816462337970734
4974,601500.SH,8150.26927968004,2023-09-22,2023-09-25,2023-10-27,TAKE_PROFIT_DYN,1,199723.38658271998,4.0807786304506815,18,-0.09990009990008542,-0.9232525716042161,5.663567202028763,6.486919673732872,4.18702176943937,6,0.0,1,19,367,3.0,-3.3625897170538424,26.087303161621094,-0.07837153971195221,-0.02463565021753311,-0.0537358857691288
4975,001258.SZ,21547.55405088002,2023-10-19,2023-10-20,2023-10-27,TAKE_PROFIT_DYN,1,199427.01354575998,10.804731850399882,5,-2.6879855895399873,-2.946794138503972,7.017334996609614,12.581718799335384,10.917838638045897,1,0.0,2,6,3438,3.0,-3.0319669869631745,27.956111907958984,-0.1328149139881134,-0.11372118443250656,-0.019093723967671394
4976,603167.SH,20457.281892960047,2023-10-19,2023-10-20,2023-10-27,TAKE_PROFIT_DYN,1,199491.09420239995,10.254734415464418,5,-1.862843039313622,-2.4504906857847897,10.771581359816661,14.150555327025916,10.36727977904448,1,2.0,2,6,3980,3.0,-3.065099241644565,33.438232421875,-0.04732930660247803,-0.015007763169705868,-0.032321542501449585
4977,688192.SH,35110.31126723997,2023-10-20,2023-10-23,2023-10-27,TAKE_PROFIT_DYN,1,199208.73880908,17.624885071377015,4,0.4915931684395414,-2.092298477465193,21.100463886378495,22.283450423057772,17.744953706312373,0,0.0,0,5,2949,3.0,-3.121976572270228,38.36561965942383,0.1688465029001236,0.561294674873352,-0.39244815707206726
4978,300951.SZ,44977.11381900005,2023-10-23,2023-10-24,2023-10-27,TAKE_PROFIT_DYN,1,196497.32602499996,22.88942792701296,3,1.6054009684583148,-2.0088192062714283,24.5887870091692,26.955846701069653,23.014870479838656,0,0.0,0,4,2582,3.0,-3.0800929115735958,24.335369110107422,-1.6382955312728882,-0.9648851156234741,-0.6734103560447693
4979,603897.SH,19495.970623800007,2023-10-23,2023-10-24,2023-10-27,TAKE_PROFIT_DYN,1,198499.846545,9.821655262277627,3,2.0517943594866805,-1.3294397909782485,12.502881733650973,13.732421424729125,9.933758549143178,0,0.0,0,4,3189,3.0,-3.51211888432886,26.477617263793945,-0.2269468903541565,-0.14029566943645477,-0.08665122091770172
4980,688625.SH,26725.738667760015,2023-10-23,2023-10-24,2023-10-27,TAKE_PROFIT_DYN,1,199655.30088504002,13.385939942134813,3,1.9050757270652419,-1.262204927126409,13.81870020613476,15.939906515822733,13.501681564508793,0,0.0,0,4,4644,3.0,-3.094433853472399,29.7014102935791,-0.5682690143585205,-0.31777578592300415,-0.25049322843551636
4981,300760.SZ,10773.866066040006,2023-08-07,2023-08-08,2023-10-30,TAKE_PROFIT_DYN,1,185747.79587364,5.800265901065777,53,-3.198454251204974,-4.449938409639564,6.707872159536188,11.118222958838754,5.908264251030837,51,0.0,7,54,8,3.0,-3.498777225018517,23.895891189575195,-3.7850637435913086,-1.0804599523544312,-2.704603910446167
4982,688220.SH,-18269.62472411999,2023-08-15,2023-08-16,2023-10-30,TAKE_PROFIT_DYN,1,195239.74313843998,-9.357533681636438,47,-21.914142351694256,-23.15908959497992,-0.4180532842953055,2.749645812509316,-9.265008046508994,42,,48,48,1029,3.0,-3.1703631732317095,29.809328079223633,-0.6527738571166992,-0.2999456822872162,-0.35282817482948303
4983,603278.SH,1748.224587780045,2023-08-22,2023-08-23,2023-10-30,TAKE_PROFIT_DYN,1,199169.68965893998,0.8777563447398653,42,-9.644495631756778,-10.371702910374436,8.172082694375682,8.808389063166144,0.9807299161257443,37,0.0,15,43,951,3.0,-3.038423772240833,34.854576110839844,0.06942746043205261,0.2737458348274231,-0.20431837439537048
4984,300833.SZ,-12069.457078139967,2023-08-23,2023-08-24,2023-10-30,TAKE_PROFIT_DYN,1,190905.28747289997,-6.322222520868255,41,-18.964941386466027,-21.812119121536146,4.389880174633554,6.818940899658399,-6.226598513594006,38,3.0,32,42,2927,3.0,-3.1613664542343276,30.29203224182129,-1.7103893756866455,-1.210903525352478,-0.4994858503341675
4985,688489.SH,-10796.08060871996,2023-08-25,2023-08-28,2023-10-30,TAKE_PROFIT_DYN,1,196327.11178079998,-5.499026859201101,39,-19.673349905908033,-21.512595931200572,10.703250238133965,13.549241456218208,-5.402562553725332,34,1.0,28,40,758,3.0,-3.098199388484281,31.287944793701172,-2.0147817134857178,-1.3423330783843994,-0.6724485754966736
4986,688619.SH,15269.982057000074,2023-08-25,2023-08-28,2023-10-30,TAKE_PROFIT_DYN,1,199637.27820035993,7.648863075399584,39,-9.500387969287472,-10.775030392255259,12.009202918293859,13.921166552745534,7.758748428604911,34,1.0,8,40,3125,3.0,-3.231283362398614,29.996501922607422,-0.40898749232292175,-0.3879633843898773,-0.021024104207754135
4987,600423.SH,6991.591357080004,2023-09-26,2023-09-27,2023-10-30,TAKE_PROFIT_DYN,1,199961.6865246,3.496465487262168,17,-6.442763585620714,-6.7599067599067535,11.000111000111001,11.000111000111001,3.6021121735407613,12,1.0,12,18,4258,3.0,-3.0825999568033504,36.493919372558594,-0.034318819642066956,0.008150341920554638,-0.04246916249394417
4988,002100.SZ,16947.46738080008,2023-10-09,2023-10-10,2023-10-30,TAKE_PROFIT_DYN,1,199491.09420239995,8.495350355643193,14,-6.564024211083019,-7.004759945936401,7.539519304225206,9.155550332020933,8.606099782570386,8,2.0,8,15,1416,3.0,-3.3655002062858497,25.64484405517578,-1.637503743171692,-1.6456483602523804,0.00814454723149538
4989,603041.SH,10769.897021400073,2023-10-09,2023-10-10,2023-10-30,TAKE_PROFIT_DYN,1,198980.45146979994,5.412540247972381,14,-2.9200055718447304,-3.5182097628633002,8.531331799082032,9.385909214822853,5.520142816977747,9,0.0,2,15,3008,3.0,-3.299118693799571,33.00041198730469,-0.04834095761179924,0.03990316018462181,-0.08824411779642105
4990,000421.SZ,15026.344882559963,2023-10-11,2023-10-12,2023-10-30,TAKE_PROFIT_DYN,1,199659.30592608,7.525992746926194,12,-3.6087879063085637,-4.021598236474255,8.156306503413946,8.569116833579638,7.635752677074992,7,0.0,5,13,2214,3.0,-3.4745682371094633,33.37600326538086,-0.3936551511287689,-0.32603782415390015,-0.06761734932661057
4991,603689.SH,14491.51731720005,2023-10-11,2023-10-12,2023-10-30,TAKE_PROFIT_DYN,1,199583.21014631997,7.260889984972143,12,-3.888778730750908,-4.899146365644458,12.782287244992684,12.782287244992684,7.370379304639751,7,0.0,5,13,2447,3.0,-3.5563462029081694,25.940107345581055,-0.12229368835687637,-0.08741800487041473,-0.03487568348646164
4992,002479.SZ,13963.250473920052,2023-10-18,2023-10-19,2023-10-30,TAKE_PROFIT_DYN,1,199979.70920927997,6.982333622311366,7,-2.608806718395751,-3.0649715581222314,7.198737335723648,8.111067015176632,7.091538598387936,2,0.0,1,8,3577,3.0,-3.0546959109938374,34.63542175292969,-0.17036296427249908,-0.12484555691480637,-0.045517414808273315
4993,002498.SZ,11475.87002100001,2023-10-18,2023-10-19,2023-10-30,TAKE_PROFIT_DYN,1,199901.61090899998,5.7407591508725275,7,-3.1271758544485717,-3.952796514779977,6.78027206952827,7.605892729859676,5.848696757787675,2,5.0,5,8,3088,3.0,-3.15368587484447,33.236507415771484,-0.26881033182144165,-0.259325236082077,-0.009485109709203243
4994,002295.SZ,16346.838043800002,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,200049.79742747996,8.171384452276635,4,4.145146638064512,-0.38290321576438524,7.11667935463971,10.65421830294353,8.281803182653057,0,0.0,0,5,2531,3.0,-3.2298300134145834,38.636993408203125,-0.015880638733506203,0.048290129750967026,-0.06417077034711838
4995,002666.SZ,18503.43967890006,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,199916.62981289998,9.255578035812853,4,2.076572664807985,-0.7528419293125088,8.823638235402953,9.911874617756977,9.367103484750583,0,0.0,0,5,3679,3.0,-3.1008326151587666,29.392675399780273,-0.24140313267707825,-0.12376073002815247,-0.11764241009950638
4996,300230.SZ,14322.653381520067,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,199967.69408616,7.162483643657396,4,2.571225565877966,-0.6341252330557046,7.379251764278494,7.646364330856326,7.271872512514244,0,0.0,0,5,4124,3.0,-3.1152803818120316,32.946903228759766,-0.11549131572246552,0.051138292998075485,-0.1666296124458313
4997,300981.SZ,22316.79486960001,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,199891.59830639997,11.164448660514555,4,3.472964623034769,-1.5010235206588507,10.268413213714766,12.089873660701155,11.277922638371463,0,0.0,0,5,2802,3.0,-3.146420794914767,32.59520721435547,-0.2613144814968109,0.046451639384031296,-0.3077661097049713
4998,605003.SH,16109.863070399966,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,199186.71108336002,8.087820207874188,4,4.238866453850165,-0.09990009990009652,6.842126386100311,8.469163843756666,8.198153637893046,2,0.0,0,5,4798,3.0,-3.22963962711501,34.489295959472656,-0.13962484896183014,-0.018463028594851494,-0.1211618110537529
4999,688325.SH,32291.29872144005,2023-10-23,2023-10-24,2023-10-30,TAKE_PROFIT_DYN,1,197216.23089167997,16.373550278007233,4,4.1067295484256805,-1.0412437974275268,17.37379228545308,21.19800105665832,16.492341580680826,1,0.0,0,5,4647,3.0,-3.204975597315323,29.61672019958496,-0.7193778157234192,-0.4020317792892456,-0.31734606623649597
5000,688699.SH,21824.68695264001,2023-08-15,2023-08-16,2023-10-31,TAKE_PROFIT_DYN,1,198890.3380464,10.973226335181971,48,-3.682704729825148,-5.382575539643597,12.636055044432016,13.211395933909031,11.086505117918733,8,1.0,4,49,914,3.0,-3.4559759427357766,17.327484130859375,-3.05704927444458,-2.041860818862915,-1.015188455581665
5001,603886.SH,17125.794962100044,2023-08-23,2023-08-24,2023-10-31,TAKE_PROFIT_DYN,1,199940.66005913995,8.565438844222305,42,-7.874226940374784,-8.318474188401892,8.785044860642444,9.451415732683133,8.676259815781794,36,0.0,11,43,2320,3.0,-3.820012686712283,30.560707092285156,-0.03159059211611748,0.19165366888046265,-0.22324426472187042
5002,300125.SZ,23611.778259300016,2023-08-28,2023-08-29,2023-10-31,TAKE_PROFIT_DYN,1,199141.65437165997,11.85677518538293,39,-0.2475720879268506,-1.5766199801676373,18.063754427390812,19.24513033160484,11.970955873394896,31,0.0,1,40,2297,3.0,-3.647453645309011,22.34148406982422,-1.5767879486083984,-0.6031128168106079,-0.9736751317977905
5003,300631.SZ,745.2782627400593,2023-09-20,2023-09-21,2023-10-31,TAKE_PROFIT_DYN,1,199405.98708029996,0.37374919060977785,22,-13.562373455421572,-14.52397869510168,-0.4204351797934547,2.71368560138614,0.4762082836949233,16,,23,23,2589,3.0,-3.3627393649052113,26.958927154541016,-1.106278896331787,-1.0254433155059814,-0.08083564043045044
5004,002039.SZ,16417.191978000017,2023-10-23,2023-10-24,2023-10-31,TAKE_PROFIT_DYN,1,199891.59830639997,8.213047530309524,5,1.0635327405513761,-0.6428354254441215,9.285124813075129,9.517811381165409,8.323508789347311,1,0.0,0,6,4012,3.0,-3.0213910090247014,25.420076370239258,-0.45075371861457825,-0.21242934465408325,-0.2383243590593338
5005,300669.SZ,17493.727927500033,2023-10-23,2023-10-24,2023-10-31,TAKE_PROFIT_DYN,1,198755.16791129997,8.801646825760574,5,3.4028061055088266,-0.09990009990008542,13.619032537951469,14.71362822714175,8.912708912708922,1,0.0,0,6,4214,3.0,-3.0752070879628084,37.70014190673828,-0.0544208325445652,0.15282782912254333,-0.20724865794181824
5006,603721.SH,44276.693590800074,2023-10-23,2023-10-24,2023-10-31,TAKE_PROFIT_DYN,1,198700.09859699995,22.283176457099444,5,3.9096957464304527,-1.4590851325545051,32.38462218054057,32.38462218054057,22.408000163102248,0,0.0,0,6,3013,3.0,-3.166353008724067,29.835498809814453,-0.5236828923225403,-0.32887277007102966,-0.19481010735034943
5007,603906.SH,-43574.444693999976,2023-07-17,2023-07-18,2023-11-01,TAKE_PROFIT_DYN,1,199018.49935968,-21.894670512638744,70,-28.84590656867885,-29.835016468679832,0.33283548135034646,1.9401390688519315,-21.814942483259316,63,12.0,58,71,577,3.0,-3.148370348372241,31.221601486206055,-0.4766755998134613,-0.3765200674533844,-0.1001555323600769
5008,603605.SH,12360.270304800011,2023-08-22,2023-08-23,2023-11-01,TAKE_PROFIT_DYN,1,197929.12819679998,6.244796012292973,44,-6.002536516498469,-6.881867626505434,14.414116842283576,16.58717648195591,6.353248127833311,37,0.0,6,45,158,3.0,-3.1977122445230006,29.07935905456543,-3.5148658752441406,-1.666858196258545,-1.8480077981948853
5009,600278.SH,7402.248766440025,2023-09-26,2023-09-27,2023-11-01,TAKE_PROFIT_DYN,1,199835.52773183997,3.704170549879964,19,-5.451691165976868,-5.749012891870031,5.549212692069849,6.887160458589037,3.8100292564578364,12,0.0,7,20,1739,3.0,-3.2183311908996783,33.26103591918945,-0.2798636853694916,-0.27797332406044006,-0.0018903746968135238
5010,600889.SH,13844.476134720026,2023-10-09,2023-10-10,2023-11-01,TAKE_PROFIT_DYN,1,199643.28576191998,6.934606431608192,16,-4.3295414263156085,-4.9337759015178335,7.15091360252651,7.553736585994653,7.0437626889239935,9,0.0,9,17,4549,3.0,-3.010144741964024,41.78751754760742,0.028999634087085724,0.11968943476676941,-0.09068979322910309
5011,300818.SZ,17979.613898400014,2023-10-13,2023-10-16,2023-11-01,TAKE_PROFIT_DYN,1,199833.52521131997,8.997296064004741,12,-1.3057169604352992,-2.5480737258352204,9.18123573573466,9.546634784381691,9.108557864958765,0,1.0,1,13,3375,3.0,-3.1038202450344907,38.424781799316406,-0.10674173384904861,0.2107464075088501,-0.3174881339073181
