episode_id,ts_code,pnl,signal_date,entry_date,exit_date,exit_type,levels_used,total_cost,simple_return_pct,hold_days,MAE_close_pct,MAE_intraday_pct,MFE_close_pct,MFE_intraday_pct,final_price_path_return_pct,time_to_MAE_days,time_to_break_even_days,max_underwater_duration_days,n_path_days,turnover_rank,entry_k,bb_z_signal,rsi14_signal,macd_dif_signal,macd_dea_signal,macd_hist_signal
3864,002816.SZ,-49952.78801567998,2020-11-10,2020-11-11,2021-03-19,TAKE_PROFIT_DYN,1,198117.36512568,-25.213735294728636,86,-38.82035242942514,-39.65340863272818,-0.46644482935342957,2.1660127730841694,-25.099916761024165,80,,87,87,2026,2.5,-2.7563779715969052,30.127296447753906,-0.3191041946411133,-0.0738930031657219,-0.2452111840248108
3865,300324.SZ,-33839.75869811996,2020-12-09,2020-12-10,2021-03-19,TAKE_PROFIT_DYN,1,199960.68526433996,-16.923206005913194,65,-35.0758650539832,-35.294464834946226,0.7744990239519911,3.179096614545207,-16.796769969636483,41,0.0,60,66,1290,2.5,-2.5006327677370095,22.73345947265625,-7.449303150177002,-7.237340450286865,-0.21196295320987701
3866,603015.SH,-29519.611434539896,2020-12-09,2020-12-10,2021-03-19,TAKE_PROFIT_DYN,2,399553.90801325993,-7.388142336367847,65,-18.8974909763984,-19.503864875640286,0.9612542237732002,1.7192215978255598,-7.317568622576198,39,0.0,65,66,3385,2.5,-2.991685139415105,33.997772216796875,-0.23537465929985046,-0.21311435103416443,-0.022260310128331184
3867,000793.SZ,-22756.898195999966,2020-12-10,2020-12-11,2021-03-19,TAKE_PROFIT_DYN,2,399831.25710527995,-5.691625602449542,64,-32.56743256743256,-33.99457685171969,-0.8134722420436558,1.3272441843870553,-17.308405879834442,38,,65,65,2527,2.5,-2.6468815503052925,33.595916748046875,-0.34960657358169556,-0.3025476336479187,-0.047058943659067154
3868,600602.SH,-28247.802654779924,2020-12-10,2020-12-11,2021-03-19,TAKE_PROFIT_DYN,2,399926.37682997994,-7.063250710964949,64,-19.393209082243455,-19.556711700737882,-0.5904079553833985,0.06360251859434118,-9.183451572976931,39,,65,65,3405,2.5,-2.6988630925464614,38.789974212646484,-23.46308708190918,-21.311452865600586,-2.1516339778900146
3869,002270.SZ,6302.361748500029,2020-12-11,2020-12-14,2021-03-19,TAKE_PROFIT_DYN,2,399818.24072189996,1.5763067080483049,63,-19.171737353555528,-20.988102806284626,2.6246480791935367,4.077740441376809,-3.828898374352918,38,0.0,47,64,2883,2.5,-2.7626682176381867,29.804079055786133,-0.19986972212791443,-0.14621911942958832,-0.05365060642361641
3870,002676.SZ,17047.696998780128,2020-12-11,2020-12-14,2021-03-19,TAKE_PROFIT_DYN,4,799627.4701014599,2.1319548960239008,63,-20.789269901695917,-21.380394753175803,0.7867871773197477,3.1512865832392656,-4.924070012827397,39,0.0,63,64,2483,2.5,-2.519711990171555,40.667381286621094,0.13376280665397644,0.21248216927051544,-0.0787193775177002
3871,300878.SZ,-30342.826082159998,2020-12-11,2020-12-14,2021-03-19,TAKE_PROFIT_DYN,1,197448.523272,-15.367461644856418,63,-22.801336594440038,-23.71421681766509,-0.5477281339350104,0.9335492094112885,-15.238657893830299,21,,64,64,1848,2.5,-2.562648661129162,35.660438537597656,-1.4002596139907837,-1.2652360200881958,-0.1350235790014267
3872,601107.SH,-3730.8995810999477,2020-12-11,2020-12-14,2021-03-19,TAKE_PROFIT_DYN,1,199954.67770277997,-1.865872618716975,63,-14.06769522271042,-15.585933823015896,-0.09990009990009652,0.2037476201609989,-1.7165205615053525,38,,64,64,3636,2.5,-2.610770616991382,30.12995719909668,-0.03272685408592224,-0.019056588411331177,-0.013670263811945915
3873,603912.SH,-18117.578125079977,2020-12-11,2020-12-14,2021-03-19,TAKE_PROFIT_DYN,2,397610.46184859995,-4.556615044998161,63,-24.720440849473103,-29.10315490960651,-0.09990009990008542,0.6735200283587428,-13.463568689375126,39,,64,64,2634,2.5,-3.4476515375049397,24.747682571411133,-0.5865248441696167,-0.3853154182434082,-0.2012094408273697
3874,000885.SZ,-61703.69401457987,2020-12-22,2020-12-23,2021-03-19,TAKE_PROFIT_DYN,4,797831.2091950199,-7.733928342667425,56,-25.031938801301944,-26.235554462748944,0.673852825315846,2.995111600963596,-15.058177622721502,20,0.0,36,47,2165,2.5,-2.6696046704844827,41.82443618774414,0.06697583943605423,0.1843223124742508,-0.11734648048877716
3875,002621.SZ,-13640.064905340085,2020-12-23,2020-12-24,2021-03-19,TAKE_PROFIT_DYN,3,599553.64242774,-2.275036617258818,55,-26.406926406926402,-27.738927738927732,0.5661005661005802,1.8981018981019115,-11.843156843156832,30,0.0,54,56,2532,2.5,-2.80740673596028,29.28738021850586,-1.3307133913040161,-1.2181925773620605,-0.11252075433731079
3876,000513.SZ,-4209.927596279973,2020-12-24,2020-12-25,2021-03-19,TAKE_PROFIT_DYN,1,196296.07271273996,-2.144682539034181,54,-13.28341740738641,-13.458198886841721,10.811457974667205,12.084865896413021,-1.9957548075518416,47,0.0,33,55,438,2.5,-2.7971412281260695,32.143245697021484,-7.205859661102295,-5.9837141036987305,-1.2221457958221436
3877,000590.SZ,-12051.701096759964,2020-12-28,2020-12-29,2021-03-19,TAKE_PROFIT_DYN,1,199568.19124241997,-6.0388887736726,52,-16.848906147360367,-17.917991639751442,3.9388673157995324,7.146123792972792,-5.895887703259872,28,0.0,36,53,3225,2.5,-2.640985759624089,19.83702278137207,-1.1781951189041138,-0.5560343861579895,-0.6221606731414795
3878,002952.SZ,-3754.131014339975,2020-12-28,2020-12-29,2021-03-19,TAKE_PROFIT_DYN,1,199751.42186999996,-1.879401397594655,52,-12.221112221112218,-13.41991341991341,2.897102897102899,3.563103563103587,-1.730069930069933,26,0.0,48,53,2689,2.5,-2.6197539342495815,30.309097290039062,-0.7013779878616333,0.17226514220237732,-0.8736431002616882
3879,300757.SZ,-9658.988966879959,2020-12-28,2020-12-29,2021-03-19,TAKE_PROFIT_DYN,2,395413.6968381599,-2.442755282408266,52,-15.544712048399557,-18.08246383499046,7.895382410542218,8.850450287216205,-9.141200236529379,42,1.0,25,53,3211,2.5,-2.8133965653743886,33.95450973510742,-1.0983467102050781,-0.8788393139839172,-0.2195073813199997
3880,603386.SH,-4220.593685280008,2020-12-28,2020-12-29,2021-03-19,TAKE_PROFIT_DYN,1,199330.89256079998,-2.1173806182564707,52,-13.883584769660718,-13.883584769660718,10.332705269414122,11.154668116693433,-1.9684113354999422,27,0.0,39,53,2255,2.5,-2.7784133028247298,32.74342727661133,-0.3495282828807831,-0.17248797416687012,-0.17704030871391296
3881,000416.SZ,-45783.4433328,2020-12-29,2020-12-30,2021-03-19,TAKE_PROFIT_DYN,2,399454.78324752,-11.461483314978992,51,-26.16079572601311,-27.60862326079716,4.24358250445207,5.32945315554012,-14.663597272292916,27,0.0,49,52,2061,2.5,-2.6611903927692175,32.39202880859375,-1.062591552734375,-0.8873712420463562,-0.17522035539150238
3882,300108.SZ,-17036.734944419877,2021-01-05,2021-01-06,2021-03-19,TAKE_PROFIT_DYN,2,399799.21677695995,-4.261322741391045,47,-26.609703146015985,-28.00495593791682,-0.9370517750405982,5.202060509323103,-7.726630910988441,23,,48,48,2181,2.5,-2.7373654010555506,30.235580444335938,-1.0571831464767456,-0.781013011932373,-0.27617013454437256
3883,300205.SZ,-8711.870490539965,2021-01-07,2021-01-08,2021-03-19,TAKE_PROFIT_DYN,1,199457.05135355997,-4.367792680890082,45,-20.123449535214235,-20.776391364626644,5.232458173634669,8.06187276775514,-4.222248339895385,38,0.0,34,46,1613,2.5,-2.5316103588933205,25.53896141052246,-3.2361748218536377,-2.90763521194458,-0.32853972911834717
3884,600461.SH,19064.61965790001,2021-01-07,2021-01-08,2021-03-19,TAKE_PROFIT_DYN,2,399491.82987714,4.772217660562209,45,-10.461055971891875,-10.770344206876715,2.5290498974709585,3.456914602425454,3.1989682144480946,18,7.0,25,41,2236,2.5,-2.8284234281360168,34.03996658325195,-0.22461631894111633,-0.17828159034252167,-0.04633472487330437
3885,605222.SH,11149.919530020154,2021-01-07,2021-01-08,2021-03-19,TAKE_PROFIT_DYN,2,397963.90672037995,2.8017413995923968,45,-8.086028733404893,-8.820948546304109,7.445276645865162,7.445276645865162,-0.15085454026109169,21,45.0,45,46,2487,2.5,-2.563134813989252,30.301288604736328,-0.5381877422332764,-0.4441680610179901,-0.09401969611644745
3886,600829.SH,-11058.183203759894,2021-01-08,2021-01-11,2021-03-19,TAKE_PROFIT_DYN,2,399490.82861687994,-2.768069355195366,44,-19.670972302551238,-21.42360563413195,-2.436744542007696,-0.09990009990009652,-7.786949892213036,19,,45,45,2461,2.5,-2.6610898657046316,37.328914642333984,0.0992327332496643,0.8868565559387207,-0.7876238226890564
3887,300039.SZ,-12662.455988880014,2021-01-13,2021-01-14,2021-03-19,TAKE_PROFIT_DYN,1,199607.24039256,-6.343685711989827,41,-16.7869991923444,-17.676977810608097,1.680057136627311,3.682509027720604,-6.201148517406874,17,1.0,35,42,2209,2.5,-2.9917020835523327,31.07708740234375,-1.2069826126098633,-0.9718122482299805,-0.23517033457756042
3888,003008.SZ,-11618.312104439974,2021-01-22,2021-01-25,2021-03-19,TAKE_PROFIT_DYN,1,198895.34434769998,-5.841419839435436,34,-11.70952433506235,-12.856153889152456,-1.676515736773998,-0.09990009990009652,-5.698118237573047,10,,35,35,2316,2.5,-2.5614517502024317,34.538204193115234,-0.6696727275848389,-0.45975324511528015,-0.20991946756839752
3889,300870.SZ,2893.9713442200155,2021-01-25,2021-01-26,2021-03-19,TAKE_PROFIT_DYN,1,197720.86606272,1.463665116306948,33,-10.867875440067953,-11.518962321101355,3.489425013489189,7.245695480989589,1.618084455651303,29,0.0,26,34,1564,2.5,-2.5547653137322723,30.65654754638672,-3.016547679901123,-2.982863426208496,-0.033684197813272476
3890,600812.SH,4876.7759334,2021-01-26,2021-01-27,2021-03-19,TAKE_PROFIT_DYN,1,199340.9051634,2.4464501801085436,32,-8.514811322586691,-9.269995663084208,2.0577694443785433,5.078506806368588,2.6023652373544426,28,12.0,18,33,936,2.5,-2.5061947820235337,32.71528625488281,-0.9567155241966248,-0.6549076437950134,-0.30180788040161133
3891,600624.SH,18895.751535960007,2021-02-02,2021-02-03,2021-03-19,TAKE_PROFIT_DYN,2,399562.91935559997,4.729105385062849,27,-11.199911199911195,-14.177962958450763,-2.401121913317028,1.5244917683942205,0.20589166930631286,2,,28,28,1888,2.5,-2.891566706927784,30.214630126953125,-2.8018383979797363,-2.8071467876434326,0.0053082676604390144
3892,300129.SZ,36101.92122288002,2021-02-04,2021-02-05,2021-03-19,TAKE_PROFIT_DYN,1,199955.67896304,18.054961684560674,25,-6.144810603409323,-8.53095948637349,21.852669623370268,26.624967389298604,18.234631610427797,0,5.0,5,26,956,2.5,-2.741097110110956,35.881038665771484,-1.2647703886032104,-1.1189539432525635,-0.1458163857460022
3893,600476.SH,35872.72556256002,2021-02-04,2021-02-05,2021-03-19,TAKE_PROFIT_DYN,1,199306.86231455996,17.99874080900596,25,-1.2642369285725708,-2.312140074377811,17.8308870616563,22.255367010611792,18.178325171332176,0,2.0,2,26,3347,2.5,-2.5354223338182753,25.573928833007812,-0.886834442615509,-0.885779619216919,-0.0010548532009124756
3894,002870.SZ,30235.60501578008,2021-02-08,2021-02-09,2021-03-19,TAKE_PROFIT_DYN,1,198421.74824471993,15.238049902921697,23,5.040489655874292,-0.09990009990008542,16.51550113088578,16.51550113088578,15.413432721125053,0,0.0,0,24,2338,2.5,-2.8465107859953886,26.992443084716797,-0.8812958002090454,-0.46679258346557617,-0.4145032465457916
3895,002896.SZ,33450.92724023998,2021-02-08,2021-02-09,2021-03-19,TAKE_PROFIT_DYN,1,197967.17608668,16.89720887143103,23,1.638718760073421,-1.274642572855167,15.59465933877977,18.320061876035542,17.07511679289666,0,0.0,0,24,1342,2.5,-2.7170261424398725,31.31417465209961,-1.066076636314392,-0.6484853029251099,-0.4175913333892822
3896,603355.SH,25215.880971240025,2021-02-26,2021-03-01,2021-03-19,TAKE_PROFIT_DYN,1,199014.49431863998,12.670374113991489,14,2.2804447971983555,-0.2486716559687352,12.731646611021151,14.144976393673359,12.84184914117903,0,0.0,0,15,2304,2.5,-2.6974140261882433,31.42148780822754,-0.7339677214622498,-0.5658262372016907,-0.16814149916172028
3897,002642.SZ,-97813.73212523985,2020-09-10,2020-09-11,2021-03-22,TAKE_PROFIT_DYN,3,599333.3651705398,-16.320421623349308,124,-38.95893409669746,-40.41614787157736,1.195401033326493,2.976440091513055,-28.99142996387728,95,0.0,111,120,1953,2.5,-2.6322550611918754,33.409690856933594,-0.3956163823604584,-0.2745518684387207,-0.12106449902057648
3898,002751.SZ,-34661.11317839997,2020-09-24,2020-09-25,2021-03-22,TAKE_PROFIT_DYN,1,198601.97509151997,-17.452552101975524,114,-25.862634582486145,-26.88202335697697,12.457116167691318,15.329939077619992,-17.326921686847463,71,3.0,72,115,2034,2.5,-2.9200457335906167,32.673316955566406,-0.6996768712997437,-0.381011962890625,-0.31866487860679626
3899,300771.SZ,-199837.81820933986,2020-09-24,2020-09-25,2021-03-22,TAKE_PROFIT_DYN,5,988273.9144277999,-20.22089375140938,114,-36.475840090297915,-37.25150351656376,0.08732900299166513,0.3815461646787144,-27.93543805591998,87,5.0,109,115,1969,2.5,-2.6676026016076357,37.825679779052734,-0.8619164824485779,-0.3865013122558594,-0.4754151701927185
3900,000948.SZ,4858.023595320294,2020-10-30,2020-11-02,2021-03-22,TAKE_PROFIT_DYN,5,997289.2618088397,0.4871228219693274,94,-26.01653283879496,-26.464917488256813,2.590407796870986,3.4871770957946913,-15.429633203421355,69,1.0,77,95,3021,2.5,-2.539546485835017,27.21410369873047,-1.085984706878662,-0.995955765247345,-0.09002890437841415
3901,002474.SZ,-112058.59152851999,2020-10-30,2020-11-02,2021-03-22,TAKE_PROFIT_DYN,3,599080.04632476,-18.705111648431245,94,-33.205480650736106,-33.64299933642998,3.254409823752913,3.9836076332426806,-20.45122760451227,69,1.0,68,95,2735,2.5,-2.588105392858015,33.496822357177734,-0.8160991072654724,-0.6372491717338562,-0.1788499653339386
3902,600502.SH,30419.33537808014,2020-10-30,2020-11-02,2021-03-22,TAKE_PROFIT_DYN,5,999225.6991516799,3.04429073470643,94,-12.077718200167165,-12.842259781035281,4.48734938530857,5.251890966176687,0.8185691859161404,67,1.0,67,95,2112,2.5,-2.7622059324473174,27.186124801635742,-1.1261752843856812,-0.8677806258201599,-0.25839465856552124
3903,002769.SZ,-46182.831765839976,2020-11-26,2020-11-27,2021-03-22,TAKE_PROFIT_DYN,1,199681.33365179997,-23.12826688466164,75,-34.221622533310835,-34.48110331227214,0.15958067906121087,1.067763405425759,-23.011274439845852,50,4.0,71,76,2106,2.5,-2.9252561453549597,34.39130401611328,-0.43161842226982117,-0.22679468989372253,-0.20482374727725983
3904,000685.SZ,12092.276901060017,2020-12-09,2020-12-10,2021-03-22,TAKE_PROFIT_DYN,3,599384.4294438,2.017449287476665,66,-9.900973730760965,-10.373314628633779,0.018185124568104172,0.49052602244090693,-0.5537016175314213,40,7.0,59,67,2321,2.5,-2.5307623218871234,39.97063446044922,-0.10696925967931747,0.4437812566757202,-0.5507505536079407
3905,002654.SZ,-53736.634263959946,2020-12-09,2020-12-10,2021-03-22,TAKE_PROFIT_DYN,3,599650.7646729599,-8.961321727533702,66,-25.740119444719934,-27.433341476925012,0.38387762358707,1.351433070561403,-14.698618572710576,43,0.0,66,67,3000,2.5,-2.5647125184399155,36.94382095336914,-0.28422778844833374,-0.3059338927268982,0.021706096827983856
3906,002209.SZ,13203.554846400046,2020-12-11,2020-12-14,2021-03-22,TAKE_PROFIT_DYN,2,399302.59168799996,3.306653931441749,64,-25.989503454292183,-26.833729650631042,-0.09990009990009652,1.5885522927776563,-10.039256518129747,39,,65,65,2620,2.5,-2.638023494959503,36.15462112426758,0.01709052547812462,0.11140304803848267,-0.09431251883506775
3907,600560.SH,4197.551415120019,2020-12-11,2020-12-14,2021-03-22,TAKE_PROFIT_DYN,2,398846.01700944,1.0524240524183723,64,-17.99731213411996,-18.75659628102625,0.659384047006184,1.0932607023812269,-4.425867292316809,38,0.0,49,65,3354,2.5,-2.7140195867166566,29.358888626098633,-0.31891947984695435,0.07273457199335098,-0.39165404438972473
3908,601518.SH,9131.903028900153,2020-12-11,2020-12-14,2021-03-22,TAKE_PROFIT_DYN,3,599689.8138231,1.5227710757138084,64,-11.878514498601833,-12.314759476331538,1.6450798110186904,1.6450798110186904,-1.507226398056083,37,0.0,48,65,3662,2.5,-2.7791130577490417,34.59715270996094,-0.008687064051628113,0.00362039334140718,-0.012307456694543362
3909,603045.SH,-5041.508228999912,2020-12-11,2020-12-14,2021-03-22,TAKE_PROFIT_DYN,2,398271.29362019995,-1.2658477549746787,64,-22.77949858468319,-23.407307539279266,0.5279088546959798,1.4696222865900888,-7.490781017882342,39,3.0,61,65,3152,2.5,-2.8023413414537623,33.40794372558594,-0.07897245138883591,0.09478999674320221,-0.1737624555826187
3910,002907.SZ,-44353.56942504001,2020-12-14,2020-12-15,2021-03-22,TAKE_PROFIT_DYN,1,198715.1175009,-22.320178747768967,63,-31.42171359993141,-32.081120199932066,0.6254471601006228,0.8892098001008986,-22.2019564593822,36,0.0,63,64,3420,2.5,-2.58790395719285,32.34645462036133,-0.1889282912015915,-0.1588984578847885,-0.03002982772886753
3911,300360.SZ,-13317.375421439967,2020-12-16,2020-12-17,2021-03-22,TAKE_PROFIT_DYN,1,199721.38406219997,-6.667976733674391,61,-17.241228716638535,-18.76975483532859,2.1928890781349963,4.704039130268645,-6.52593308331012,36,0.0,57,62,2034,2.5,-2.578804615187094,30.453149795532227,-1.7956849336624146,-1.4449903964996338,-0.35069456696510315
3912,300809.SZ,-32963.91845039997,2020-12-16,2020-12-17,2021-03-22,TAKE_PROFIT_DYN,1,198307.60457507998,-16.622619450743105,61,-30.30225588365123,-30.747135101415157,-0.0010380515081065411,1.1853065291956844,-16.49572594649289,36,,62,62,1151,2.5,-2.7927037713439504,36.584102630615234,-0.449806272983551,-0.004996713250875473,-0.44480955600738525
3913,603377.SH,-36956.80838339997,2020-12-17,2020-12-18,2021-03-22,TAKE_PROFIT_DYN,1,198855.29393729995,-18.584774713140213,60,-36.77428535564029,-37.98905205969477,15.692067052808255,16.27052738807231,-18.460867447549546,33,0.0,41,61,1010,2.5,-3.322820661008171,19.58336067199707,-0.5972169637680054,-0.2705276906490326,-0.32668930292129517
3914,300626.SZ,-32666.91322913993,2020-12-18,2020-12-21,2021-03-22,TAKE_PROFIT_DYN,1,199250.79173999996,-16.39487248400328,59,-34.06593406593406,-34.665334665334655,-0.39960039960037497,3.8961038961039307,-16.267632367632345,34,,60,60,1299,2.5,-2.586912507483905,36.06061935424805,-0.25265562534332275,0.036812711507081985,-0.28946834802627563
3915,000005.SZ,72446.5309132802,2021-01-06,2021-01-07,2021-03-22,TAKE_PROFIT_DYN,4,799840.7385368398,9.057619526333166,47,-24.24242424242423,-26.739926739926734,-0.5161505161504931,1.148851148851171,-0.6156343656343544,20,,48,48,2824,2.5,-3.294059395473152,28.404111862182617,-0.32261398434638977,-0.2682930827140808,-0.054320916533470154
3916,300158.SZ,9181.864138860023,2021-01-07,2021-01-08,2021-03-22,TAKE_PROFIT_DYN,2,399812.23316034,2.2965440717712466,46,-19.927400843431375,-21.833891299540163,2.1878884474304305,3.3317827210956885,-7.056302476149801,21,0.0,44,47,1217,2.5,-2.714122699566215,28.50733184814453,-0.42966005206108093,-0.3430138826370239,-0.0866461768746376
3917,600386.SH,29215.619987400074,2021-01-07,2021-01-08,2021-03-22,TAKE_PROFIT_DYN,2,399781.19409227994,7.3079025274651475,46,-9.316873602587883,-10.5061605061605,5.846534417963012,7.630464773321921,3.661517054374208,19,0.0,16,47,3164,2.5,-2.6849316824378766,30.169918060302734,-0.4040740430355072,-0.3478446900844574,-0.056229352951049805
3918,603578.SH,965.6156991600001,2021-01-07,2021-01-08,2021-03-22,TAKE_PROFIT_DYN,1,198209.4810696,0.48716927865873894,46,-10.08991008991008,-10.782287019910775,5.191837865105198,7.367879645107389,0.6401024717856529,20,0.0,33,47,3529,2.5,-3.3152922505776448,29.562843322753906,-0.45580825209617615,-0.38810989260673523,-0.06769834458827972
3919,603829.SH,34630.79091390007,2021-01-07,2021-01-08,2021-03-22,TAKE_PROFIT_DYN,2,399091.32577313995,8.677410075704238,46,-8.336086803594068,-9.305049945205134,5.810775063927354,5.810775063927354,4.156173603312308,3,7.0,15,47,3626,2.5,-2.5089044568521612,33.678924560546875,-0.24605920910835266,-0.23884616792201996,-0.007213045377284288
3920,002830.SZ,19140.833576880017,2021-01-11,2021-01-12,2021-03-22,TAKE_PROFIT_DYN,1,199809.49496508,9.579541542920769,44,-8.132637464460801,-8.81146034033915,10.534991622194333,11.779500227971361,9.746312577569661,19,0.0,10,45,3502,2.5,-2.519296993236431,21.537124633789062,-1.3216537237167358,-1.0665876865386963,-0.25506606698036194
3921,600601.SH,952.7442233400361,2021-01-25,2021-01-26,2021-03-22,TAKE_PROFIT_DYN,1,199884.58948457998,0.4766471621433003,34,-5.634531673312826,-6.7414579879953695,4.881268316171372,13.183215676290484,0.629564341475719,11,0.0,20,35,1675,2.5,-3.02666693145967,32.22649383544922,-385.00177001953125,-310.8935241699219,-74.10826110839844
3922,600850.SH,11601.438789240026,2021-01-26,2021-01-27,2021-03-22,TAKE_PROFIT_DYN,1,197669.80178945998,5.869100228874025,33,-12.852253788628332,-13.651774396072103,6.1363606381613645,6.1363606381613645,6.0302242775232,8,1.0,21,24,1246,2.5,-2.848868098113085,39.71622848510742,1.636859655380249,3.657222032546997,-2.020362377166748
3923,603970.SH,37801.65294036004,2021-01-26,2021-01-27,2021-03-22,TAKE_PROFIT_DYN,1,198371.68523171995,19.05597207393966,33,-3.1343879467762403,-4.978880559583332,21.379513875046953,21.974511492081493,19.237165455152372,2,4.0,4,34,1395,2.5,-2.6718219866771324,25.408855438232422,-0.8077749013900757,0.21466003358364105,-1.022434949874878
3924,603728.SH,14384.792671200034,2021-01-28,2021-01-29,2021-03-22,TAKE_PROFIT_DYN,1,199471.06899719997,7.211468181083422,31,-8.875383225348077,-9.858237335398258,8.745786890551477,9.16701008057299,7.374635203166502,6,1.0,6,32,1713,2.5,-2.664843795091415,34.11907196044922,-0.3724032938480377,-0.13718824088573456,-0.23521506786346436
3925,300437.SZ,48746.50900560006,2021-01-29,2021-02-01,2021-03-22,TAKE_PROFIT_DYN,1,199611.24543359998,24.420722840394994,30,-5.571956133753875,-6.554120037266098,22.770487939027273,26.979761811222502,24.610080930305678,4,0.0,4,31,1531,2.5,-3.2126534004567233,19.878116607666016,-1.5324325561523438,-1.333516001701355,-0.19891661405563354
3926,002403.SZ,42985.63879740005,2021-02-01,2021-02-02,2021-03-22,TAKE_PROFIT_DYN,2,399442.76812439994,10.761401188771273,29,-3.7299909392932484,-4.746416374323337,12.097205120460952,13.694445089793938,9.954289896150392,1,4.0,4,30,2882,2.5,-2.648283548111006,23.608457565307617,-0.27048635482788086,-0.22853976488113403,-0.04194659739732742
3927,000785.SZ,12850.59574458003,2021-02-02,2021-02-03,2021-03-22,TAKE_PROFIT_DYN,1,199661.3084466,6.436197300598659,28,-4.588165457730664,-6.615124006428341,6.125758299671347,9.021413369239472,6.598184424271403,0,7.0,7,29,2683,2.5,-2.5692117511379373,31.875879287719727,-1.3525418043136597,-1.0590959787368774,-0.29344579577445984
3928,603963.SH,6981.007077000046,2021-02-02,2021-02-03,2021-03-22,TAKE_PROFIT_DYN,1,199626.26433749998,3.497038378275487,28,-4.647077060870153,-9.469840504323246,7.616521409624877,7.616521409624877,3.654552344207529,1,7.0,7,29,3537,2.5,-2.699155080602286,30.843896865844727,-0.2644549310207367,-0.15533387660980225,-0.10912103950977325
3929,002593.SZ,13989.097804500052,2021-02-03,2021-02-04,2021-03-22,TAKE_PROFIT_DYN,1,199922.63737445997,6.9972555325478885,27,-3.9308773822048115,-5.404330183091233,6.972673344354763,7.562054464709345,7.160096540627525,2,5.0,5,28,2073,2.5,-2.58900785484977,35.652469635009766,-0.16815459728240967,-0.16509296000003815,-0.003061635186895728
3930,601222.SH,56517.26983848002,2021-02-03,2021-02-04,2021-03-22,TAKE_PROFIT_DYN,1,199511.11940759997,28.327879672217964,27,-7.24722432039504,-12.120399925277958,29.95134946354461,34.012329134280364,28.523184132940237,1,3.0,3,28,256,2.5,-2.64592216016988,29.554662704467773,-1.2241365909576416,0.019948242232203484,-1.2440848350524902
3931,002367.SZ,41725.85088149994,2021-02-04,2021-02-05,2021-03-22,TAKE_PROFIT_DYN,1,200051.79994800003,20.857523347625886,26,-1.8999018999019013,-3.474903474903479,21.500121500121505,22.400122400122413,21.041458541458514,1,2.0,2,27,1287,2.5,-2.7787731247851446,29.405214309692383,-1.6640689373016357,-0.8093463778495789,-0.8547226190567017
3932,002731.SZ,29690.92668186,2021-02-04,2021-02-05,2021-03-22,TAKE_PROFIT_DYN,1,199532.14587305998,14.88027232501625,26,0.8199903227527727,-0.09990009990009652,14.618346662545578,15.90619325425957,15.055110635221137,1,0.0,0,27,3150,2.5,-2.6376363363344266,28.08957290649414,-0.46121883392333984,-0.40593811869621277,-0.055280715227127075
3933,600088.SH,5286.1665600001,2021-02-04,2021-02-05,2021-03-22,TAKE_PROFIT_DYN,1,199250.79173999993,2.653021608515342,26,-7.730460494279567,-10.039709034683874,7.530660294479419,7.530660294479419,2.8092510504571067,0,4.0,14,27,1453,2.5,-3.1177760362338227,35.14535903930664,-0.6953094601631165,-0.5055782794952393,-0.1897311955690384
3934,601778.SH,36982.59596946,2021-02-04,2021-02-05,2021-03-22,TAKE_PROFIT_DYN,1,200049.79742748002,18.486695035453135,26,0.2531037866726926,-0.27640204318648554,20.197823378035395,21.786340867612953,18.667022023912484,0,0.0,0,27,1269,2.5,-2.6953519239212094,24.967975616455078,-0.27921807765960693,-0.18708525598049164,-0.09213282912969589
3935,603618.SH,29151.292939200037,2021-02-05,2021-02-08,2021-03-22,TAKE_PROFIT_DYN,1,199491.09420239998,14.612829237190745,25,-1.8046799616765474,-4.020893781985924,13.70881678048914,15.072640669910298,14.787260521048928,0,1.0,1,26,1097,2.5,-2.779043280712053,40.21111297607422,0.19591304659843445,0.4824361205101013,-0.28652307391166687
3936,601369.SH,98232.9271416,2021-02-08,2021-02-09,2021-03-22,TAKE_PROFIT_DYN,1,200051.799948,49.103745713427195,24,-2.0239020239020133,-2.467902467902461,51.40415140415142,51.40415140415142,49.33066933066934,1,2.0,2,25,655,2.5,-2.5812203667960905,32.117671966552734,-0.12665100395679474,0.5301367044448853,-0.6567876935005188
3937,300396.SZ,16816.907465820026,2021-03-08,2021-03-09,2021-03-22,TAKE_PROFIT_DYN,1,199294.84719143997,8.438204852163553,9,-3.5077982446403366,-4.3841149104306805,7.835634151423632,9.490898964583172,8.60323886639678,4,2.0,3,10,3186,2.5,-2.6064461414506175,30.266149520874023,-3.0680363178253174,-3.178358793258667,0.11032236367464066
3938,002809.SZ,-2100.891489479982,2020-09-10,2020-09-11,2021-03-23,TAKE_PROFIT_DYN,2,399612.9823686,-0.525731540809186,125,-30.439348220622808,-31.696941925108725,1.393492424176923,2.415287309071723,-17.23885870227333,98,0.0,120,126,2935,2.5,-2.510105812126456,36.9599494934082,-0.3451065421104431,-0.22433775663375854,-0.12076877057552338
3939,600797.SH,-162270.5843797198,2020-09-10,2020-09-11,2021-03-23,TAKE_PROFIT_DYN,5,998130.3204272399,-16.257454668871443,125,-32.9422009834381,-33.3999333999334,3.447526127938483,4.591857169176761,-23.7494464298588,98,0.0,98,126,1007,2.5,-2.72679143305366,34.87649917602539,-0.47131359577178955,0.5188392400741577,-0.9901528358459473
