ts_code,trade_date,name,market,close,pre_close,pct_change,old_is_limit_down,correct_is_limit_down
300340.SZ,2022-08-30,科恒股份,创业板,13.75,15.98,-13.954943679599497,1,0
300340.SZ,2023-10-26,科恒股份,创业板,10.76,11.89,-9.503784693019346,1,0
300340.SZ,2024-01-31,科恒股份,创业板,8.54,9.51,-10.199789695057838,1,0
300340.SZ,2024-02-05,科恒股份,创业板,6.63,7.84,-15.433673469387754,1,0
300340.SZ,2024-04-16,科恒股份,创业板,6.74,7.8,-13.589743589743586,1,0
300340.SZ,2024-09-06,科恒股份,创业板,8.39,9.42,-10.934182590233544,1,0
300340.SZ,2024-10-09,科恒股份,创业板,9.48,11.44,-17.132867132867126,1,0
300340.SZ,2024-11-18,科恒股份,创业板,11.48,12.92,-11.145510835913308,1,0
300340.SZ,2024-11-26,科恒股份,创业板,12.08,13.4,-9.850746268656717,1,0
300340.SZ,2025-04-07,科恒股份,创业板,8.01,9.87,-18.844984802431608,1,0
300340.SZ,2025-06-13,科恒股份,创业板,15.84,17.63,-10.15314804310833,1,0
300340.SZ,2025-07-01,科恒股份,创业板,19.57,21.8,-10.22935779816514,1,0
300340.SZ,2025-08-28,科恒股份,创业板,15.36,17.12,-10.280373831775712,1,0
300341.SZ,2020-01-14,麦克奥迪,创业板,14.23,15.79,-9.87967067764407,1,0
300341.SZ,2020-09-09,麦克奥迪,创业板,10.42,11.61,-10.249784668389317,1,0
300341.SZ,2020-09-10,麦克奥迪,创业板,9.1,10.42,-12.667946257197704,1,0
300341.SZ,2022-04-25,麦克奥迪,创业板,7.31,8.09,-9.641532756489502,1,0
300341.SZ,2024-02-05,麦克奥迪,创业板,7.08,8.02,-11.72069825436408,1,0
300341.SZ,2024-02-28,麦克奥迪,创业板,8.66,9.57,-9.508881922675027,1,0
300341.SZ,2024-10-09,麦克奥迪,创业板,13.03,15.78,-17.427122940430927,1,0
300341.SZ,2024-11-14,麦克奥迪,创业板,24.05,26.64,-9.722222222222221,1,0
300342.SZ,2020-07-16,天银机电,创业板,17.59,19.53,-9.933435739887365,1,0
300342.SZ,2020-09-10,天银机电,创业板,17.88,21.56,-17.06864564007421,1,0
300342.SZ,2020-09-25,天银机电,创业板,14.55,16.16,-9.962871287128705,1,0
300342.SZ,2021-04-26,天银机电,创业板,11.89,13.25,-10.264150943396222,1,0
300342.SZ,2021-04-30,天银机电,创业板,10.28,11.7,-12.136752136752138,1,0
300342.SZ,2021-07-28,天银机电,创业板,12.5,14.0,-10.71428571428571,1,0
300342.SZ,2022-01-21,天银机电,创业板,12.51,14.08,-11.150568181818187,1,0
300342.SZ,2022-04-25,天银机电,创业板,7.96,9.03,-11.849390919158353,1,0
300342.SZ,2023-04-24,天银机电,创业板,8.74,9.73,-10.174717368961971,1,0
300342.SZ,2023-10-31,天银机电,创业板,18.89,22.52,-16.119005328596803,1,0
300342.SZ,2023-11-02,天银机电,创业板,16.98,19.8,-14.242424242424246,1,0
300342.SZ,2024-02-05,天银机电,创业板,8.84,10.12,-12.648221343873512,1,0
300342.SZ,2024-02-28,天银机电,创业板,12.05,13.94,-13.55810616929698,1,0
300342.SZ,2024-04-16,天银机电,创业板,11.43,12.96,-11.805555555555557,1,0
300342.SZ,2024-08-08,天银机电,创业板,14.55,16.38,-11.172161172161166,1,0
300342.SZ,2024-10-09,天银机电,创业板,16.2,18.6,-12.903225806451623,1,0
300342.SZ,2025-12-23,天银机电,创业板,26.26,29.28,-10.314207650273222,1,0
300342.SZ,2026-01-26,天银机电,创业板,54.6,61.27,-10.886241227354333,1,0
300342.SZ,2026-03-03,天银机电,创业板,41.52,47.13,-11.903246339910877,1,0
300342.SZ,2026-04-09,天银机电,创业板,53.33,58.99,-9.594846584166817,1,0
300342.SZ,2026-05-07,天银机电,创业板,64.99,72.61,-10.494422255887626,1,0
300342.SZ,2026-06-16,天银机电,创业板,44.82,50.51,-11.265096020589983,1,0
300342.SZ,2026-07-13,天银机电,创业板,40.48,46.54,-13.021057155135374,1,0
300342.SZ,2026-08-19,天银机电,创业板,33.19,37.5,-11.493333333333345,1,0
300343.SZ,2020-09-09,联创股份,创业板,4.18,5.09,-17.878192534381142,1,0
300343.SZ,2021-08-05,联创股份,创业板,13.21,15.08,-12.400530503978779,1,0
300343.SZ,2021-08-17,联创股份,创业板,16.07,18.25,-11.945205479452047,1,0
300343.SZ,2021-09-24,联创股份,创业板,24.03,26.9,-10.669144981412625,1,0
300343.SZ,2021-09-29,联创股份,创业板,18.7,20.95,-10.739856801909308,1,0
300343.SZ,2021-11-02,联创股份,创业板,23.76,27.11,-12.35706381409073,1,0
300343.SZ,2022-01-20,联创股份,创业板,13.85,16.1,-13.975155279503115,1,0
300343.SZ,2023-04-28,联创股份,创业板,8.04,9.16,-12.227074235807866,1,0
300343.SZ,2024-02-05,联创股份,创业板,3.77,4.33,-12.93302540415705,1,0
300343.SZ,2024-04-16,联创股份,创业板,5.05,5.88,-14.1156462585034,1,0
300343.SZ,2024-09-18,联创股份,创业板,4.03,5.01,-19.56087824351297,1,0
300343.SZ,2024-10-09,联创股份,创业板,6.12,7.06,-13.31444759206798,1,0
300343.SZ,2025-03-26,联创股份,创业板,3.88,4.68,-17.09401709401709,1,0
300343.SZ,2025-04-07,联创股份,创业板,3.51,3.97,-11.586901763224189,1,0
300344.SZ,2020-09-09,*ST立方,创业板,5.71,6.37,-10.361067503924648,1,0
300344.SZ,2020-09-10,*ST立方,创业板,4.87,5.71,-14.71103327495622,1,0
300344.SZ,2021-01-14,*ST立方,创业板,4.66,5.16,-9.689922480620151,1,0
300344.SZ,2022-02-24,*ST立方,创业板,6.2,6.92,-10.404624277456643,1,0
300344.SZ,2022-04-25,*ST立方,创业板,3.97,4.5,-11.777777777777775,1,0
300344.SZ,2023-03-30,*ST立方,创业板,6.6,7.37,-10.447761194029859,1,0
300344.SZ,2023-06-01,*ST立方,创业板,6.89,7.71,-10.635538261997413,1,0
300344.SZ,2023-10-18,*ST立方,创业板,6.28,7.29,-13.854595336076814,1,0
300344.SZ,2024-02-05,*ST立方,创业板,3.08,3.73,-17.426273458445042,1,0
300344.SZ,2024-02-28,*ST立方,创业板,4.01,4.63,-13.390928725701945,1,0
300344.SZ,2024-04-16,*ST立方,创业板,3.17,3.57,-11.20448179271708,1,0
300344.SZ,2024-06-03,*ST立方,创业板,3.57,3.98,-10.301507537688448,1,0
300344.SZ,2024-09-18,*ST立方,创业板,3.31,3.78,-12.43386243386243,1,0
300344.SZ,2024-10-09,*ST立方,创业板,4.42,5.28,-16.287878787878796,1,0
300344.SZ,2024-11-01,*ST立方,创业板,4.21,4.72,-10.805084745762706,1,0
300344.SZ,2024-12-17,*ST立方,创业板,5.19,5.74,-9.581881533101043,1,0
300344.SZ,2024-12-23,*ST立方,创业板,4.91,5.44,-9.742647058823529,1,0
300344.SZ,2025-01-17,*ST立方,创业板,7.86,9.16,-14.19213973799126,1,0
300344.SZ,2025-01-23,*ST立方,创业板,7.05,8.72,-19.151376146789,1,0
300344.SZ,2025-01-27,*ST立方,创业板,5.58,6.47,-13.755795981452856,1,0
300344.SZ,2025-02-24,*ST立方,创业板,9.53,10.62,-10.263653483992464,1,0
300344.SZ,2025-02-28,*ST立方,创业板,9.28,10.55,-12.037914691943142,1,0
300344.SZ,2025-03-25,*ST立方,创业板,10.88,12.87,-15.462315462315445,1,0
300344.SZ,2025-04-03,*ST立方,创业板,8.9,10.44,-14.75095785440612,1,0
300344.SZ,2025-04-07,*ST立方,创业板,7.48,8.9,-15.955056179775283,1,0
300344.SZ,2025-05-13,*ST立方,创业板,4.29,4.87,-11.909650924024639,1,0
300344.SZ,2025-11-24,*ST立方,创业板,4.0,4.8,-16.666666666666664,1,0
300344.SZ,2025-12-04,*ST立方,创业板,1.79,2.15,-16.744186046511622,1,0
300344.SZ,2025-12-12,*ST立方,创业板,1.43,1.68,-14.880952380952383,1,0
300344.SZ,2025-12-19,*ST立方,创业板,1.07,1.19,-10.084033613445364,1,0
300344.SZ,2025-12-23,*ST立方,创业板,1.14,1.28,-10.93750000000001,1,0
300344.SZ,2026-01-15,*ST立方,创业板,0.83,0.92,-9.782608695652184,1,0
300344.SZ,2026-01-16,*ST立方,创业板,0.67,0.83,-19.277108433734934,1,0
300344.SZ,2026-01-26,*ST立方,创业板,1.15,1.31,-12.213740458015277,1,0
300344.SZ,2026-04-07,*ST立方,创业板,0.32,0.37,-13.513513513513509,1,0
300345.SZ,2020-07-16,华民股份,创业板,7.8,8.65,-9.826589595375722,1,0
300345.SZ,2020-10-28,华民股份,创业板,6.0,6.68,-10.179640718562865,1,0
300345.SZ,2021-07-28,华民股份,创业板,5.56,6.32,-12.025316455696212,1,0
300345.SZ,2024-10-09,华民股份,创业板,6.85,8.1,-15.432098765432102,1,0
300345.SZ,2025-04-07,华民股份,创业板,4.23,5.19,-18.497109826589597,1,0
300345.SZ,2026-08-19,华民股份,创业板,8.07,9.37,-13.874066168623255,1,0
300346.SZ,2020-02-26,南大光电,创业板,32.54,36.15,-9.986168741355462,1,0
300346.SZ,2020-02-27,南大光电,创业板,29.41,32.54,-9.618930547019055,1,0
300346.SZ,2020-04-10,南大光电,创业板,22.6,25.09,-9.924272618573127,1,0
300346.SZ,2020-10-23,南大光电,创业板,33.21,37.26,-10.869565217391298,1,0
300346.SZ,2021-02-03,南大光电,创业板,29.42,33.02,-10.902483343428226,1,0
300346.SZ,2021-09-27,南大光电,创业板,54.13,60.18,-10.053173811897631,1,0
300346.SZ,2022-04-22,南大光电,创业板,34.01,38.27,-11.131434544029272,1,0
300346.SZ,2026-05-29,南大光电,创业板,51.54,57.91,-10.999827318252454,1,0
300346.SZ,2026-06-12,南大光电,创业板,59.39,66.71,-10.972867636036565,1,0
300346.SZ,2026-07-03,南大光电,创业板,80.18,88.77,-9.676692576320821,1,0
300346.SZ,2026-07-20,南大光电,创业板,50.9,57.39,-11.308590346750314,1,0
300347.SZ,2021-03-08,泰格医药,创业板,125.3,140.97,-11.115840249698516,1,0
300347.SZ,2021-07-06,泰格医药,创业板,162.12,182.0,-10.923076923076923,1,0
300347.SZ,2021-07-08,泰格医药,创业板,150.51,168.5,-10.67655786350149,1,0
300347.SZ,2022-10-10,泰格医药,创业板,79.12,91.18,-13.22658477736346,1,0
300347.SZ,2024-01-26,泰格医药,创业板,43.91,48.86,-10.130986492018012,1,0
300347.SZ,2024-10-09,泰格医药,创业板,67.83,79.22,-14.377682403433479,1,0
300347.SZ,2025-04-07,泰格医药,创业板,45.8,51.3,-10.721247563352831,1,0
300347.SZ,2026-08-24,泰格医药,创业板,49.16,54.37,-9.582490343939675,1,0
300348.SZ,2020-08-26,长亮科技,创业板,20.63,22.85,-9.715536105032829,1,0
300348.SZ,2022-01-27,长亮科技,创业板,14.1,15.59,-9.557408595253369,1,0
300348.SZ,2022-04-25,长亮科技,创业板,8.7,9.83,-11.495422177009162,1,0
300348.SZ,2024-02-05,长亮科技,创业板,6.25,7.04,-11.221590909090907,1,0
300348.SZ,2024-10-22,长亮科技,创业板,18.11,20.25,-10.5679012345679,1,0
300348.SZ,2024-11-01,长亮科技,创业板,15.38,18.12,-15.121412803532008,1,0
300348.SZ,2024-11-18,长亮科技,创业板,15.47,17.92,-13.671875,1,0
300348.SZ,2025-02-18,长亮科技,创业板,15.36,17.0,-9.64705882352942,1,0
300348.SZ,2025-04-07,长亮科技,创业板,10.43,12.91,-19.209914794732764,1,0
300349.SZ,2024-10-09,金卡智能,创业板,13.67,15.35,-10.94462540716612,1,0
300349.SZ,2025-04-07,金卡智能,创业板,11.09,13.3,-16.61654135338346,1,0
300349.SZ,2026-01-15,金卡智能,创业板,18.92,21.0,-9.904761904761894,1,0
300349.SZ,2026-05-27,金卡智能,创业板,13.98,15.57,-10.211946050096344,1,0
300350.SZ,2020-02-03,华鹏飞,创业板,4.01,4.45,-9.887640449438207,1,0
300350.SZ,2020-05-20,华鹏飞,创业板,3.88,4.3,-9.76744186046512,1,0
300350.SZ,2020-09-09,华鹏飞,创业板,6.71,7.76,-13.530927835051543,1,0
300350.SZ,2020-09-10,华鹏飞,创业板,6.07,6.71,-9.538002980625926,1,0
300350.SZ,2020-10-30,华鹏飞,创业板,6.05,6.69,-9.566517189835588,1,0
300350.SZ,2020-11-26,华鹏飞,创业板,6.56,7.66,-14.360313315926899,1,0
300350.SZ,2021-07-01,华鹏飞,创业板,12.38,14.01,-11.634546752319764,1,0
300350.SZ,2021-07-28,华鹏飞,创业板,9.33,10.42,-10.460652591170827,1,0
300350.SZ,2022-04-28,华鹏飞,创业板,5.59,6.18,-9.546925566343045,1,0
300350.SZ,2024-01-29,华鹏飞,创业板,5.02,5.68,-11.619718309859161,1,0
300350.SZ,2024-02-05,华鹏飞,创业板,3.68,4.15,-11.325301204819283,1,0
300350.SZ,2024-02-28,华鹏飞,创业板,4.42,4.94,-10.526315789473696,1,0
300350.SZ,2024-04-16,华鹏飞,创业板,4.19,4.64,-9.69827586206895,1,0
300350.SZ,2024-10-09,华鹏飞,创业板,5.35,6.28,-14.808917197452242,1,0
300350.SZ,2025-04-07,华鹏飞,创业板,4.95,5.73,-13.612565445026181,1,0
300351.SZ,2020-02-28,永贵电器,创业板,7.89,8.76,-9.931506849315074,1,0
300351.SZ,2022-04-25,永贵电器,创业板,8.22,9.13,-9.967141292442495,1,0
300351.SZ,2022-10-25,永贵电器,创业板,13.48,15.47,-12.863606981254039,1,0
300351.SZ,2023-06-26,永贵电器,创业板,15.97,17.73,-9.92667794698251,1,0
300351.SZ,2023-10-17,永贵电器,创业板,20.97,23.45,-10.575692963752669,1,0
300351.SZ,2023-10-19,永贵电器,创业板,18.35,21.16,-13.279773156899811,1,0
300351.SZ,2023-11-02,永贵电器,创业板,17.28,19.37,-10.789881259679913,1,0
300351.SZ,2024-02-05,永贵电器,创业板,12.33,13.66,-9.736456808199122,1,0
300351.SZ,2024-02-28,永贵电器,创业板,15.96,17.81,-10.38742279618191,1,0
300351.SZ,2024-10-09,永贵电器,创业板,17.62,20.47,-13.922813873961882,1,0
300351.SZ,2026-05-26,永贵电器,创业板,20.96,23.54,-10.960067969413757,1,0
300351.SZ,2026-07-13,永贵电器,创业板,13.39,14.81,-9.588116137744763,1,0
300352.SZ,2020-02-26,ST信源,创业板,9.66,10.7,-9.719626168224293,1,0
300352.SZ,2020-09-09,ST信源,创业板,8.42,9.61,-12.38293444328824,1,0
300352.SZ,2020-09-10,ST信源,创业板,7.42,8.42,-11.876484560570066,1,0
300352.SZ,2021-04-30,ST信源,创业板,4.4,4.91,-10.386965376782076,1,0
300352.SZ,2021-07-01,ST信源,创业板,6.2,6.96,-10.91954022988505,1,0
300352.SZ,2022-01-26,ST信源,创业板,5.56,6.23,-10.75441412520065,1,0
300352.SZ,2022-04-25,ST信源,创业板,3.95,4.48,-11.830357142857151,1,0
300352.SZ,2024-02-05,ST信源,创业板,3.15,3.53,-10.76487252124646,1,0
300352.SZ,2024-08-29,ST信源,创业板,3.44,3.81,-9.711286089238847,1,0
300352.SZ,2025-04-07,ST信源,创业板,4.06,5.05,-19.60396039603961,1,0
300352.SZ,2025-06-20,ST信源,创业板,5.12,5.66,-9.540636042402827,1,0
300352.SZ,2026-05-08,ST信源,创业板,3.82,4.6,-16.956521739130437,1,0
300353.SZ,2020-09-10,东土科技,创业板,11.48,13.14,-12.633181126331817,1,0
300353.SZ,2021-07-28,东土科技,创业板,9.38,10.41,-9.894332372718528,1,0
300353.SZ,2022-04-25,东土科技,创业板,7.24,8.11,-10.727496917385936,1,0
300353.SZ,2023-04-25,东土科技,创业板,11.25,12.45,-9.638554216867467,1,0
300353.SZ,2024-06-06,东土科技,创业板,7.44,8.36,-11.004784688995207,1,0
300353.SZ,2024-10-09,东土科技,创业板,11.68,13.44,-13.095238095238093,1,0
300353.SZ,2025-03-21,东土科技,创业板,19.71,21.8,-9.587155963302752,1,0
300353.SZ,2025-03-25,东土科技,创业板,18.7,20.7,-9.661835748792269,1,0
300353.SZ,2025-04-07,东土科技,创业板,19.2,22.77,-15.67852437417655,1,0
300354.SZ,2021-07-26,东华测试,创业板,27.6,31.74,-13.043478260869556,1,0
300354.SZ,2021-07-28,东华测试,创业板,25.23,28.2,-10.531914893617023,1,0
300354.SZ,2021-09-27,东华测试,创业板,30.68,34.08,-9.976525821596239,1,0
300354.SZ,2021-11-16,东华测试,创业板,36.58,41.49,-11.834176910098826,1,0
300354.SZ,2022-04-25,东华测试,创业板,21.77,24.75,-12.04040404040404,1,0
300354.SZ,2024-10-09,东华测试,创业板,35.59,40.66,-12.469257255287737,1,0
300354.SZ,2025-02-28,东华测试,创业板,46.25,51.73,-10.59346607384496,1,0
300354.SZ,2026-08-24,东华测试,创业板,26.16,29.15,-10.257289879931387,1,0
300355.SZ,2024-11-04,蒙草生态,创业板,7.2,8.05,-10.559006211180133,1,0
300355.SZ,2025-04-07,蒙草生态,创业板,3.74,4.58,-18.34061135371179,1,0
300356.SZ,2020-02-28,光一退(退),创业板,6.61,7.32,-9.699453551912562,1,0
300356.SZ,2020-09-09,光一退(退),创业板,6.96,7.76,-10.309278350515461,1,0
300356.SZ,2020-09-10,光一退(退),创业板,5.93,6.96,-14.798850574712652,1,0
300356.SZ,2021-03-09,光一退(退),创业板,4.57,5.09,-10.216110019646363,1,0
300356.SZ,2022-04-25,光一退(退),创业板,2.17,2.4,-9.583333333333332,1,0
300356.SZ,2022-04-27,光一退(退),创业板,1.68,2.0,-16.000000000000004,1,0
300356.SZ,2022-08-29,光一退(退),创业板,3.26,3.76,-13.297872340425531,1,0
300356.SZ,2023-07-07,光一退(退),创业板,1.78,2.0,-10.999999999999998,1,0
300357.SZ,2024-10-09,我武生物,创业板,24.71,28.86,-14.37976437976437,1,0
300357.SZ,2025-04-07,我武生物,创业板,19.41,22.39,-13.30951317552479,1,0
300358.SZ,2020-02-03,楚天科技,创业板,6.63,7.35,-9.795918367346934,1,0
300358.SZ,2020-10-15,楚天科技,创业板,15.2,16.82,-9.631391200951256,1,0
300358.SZ,2024-10-09,楚天科技,创业板,7.56,8.73,-13.40206185567011,1,0
300358.SZ,2025-04-07,楚天科技,创业板,6.39,7.79,-17.971758664955072,1,0
300359.SZ,2020-09-09,全通教育,创业板,9.8,11.75,-16.595744680851055,1,0
300359.SZ,2020-09-10,全通教育,创业板,7.88,9.8,-19.591836734693878,1,0
300359.SZ,2021-07-26,全通教育,创业板,5.62,6.64,-15.36144578313252,1,0
300359.SZ,2022-06-21,全通教育,创业板,5.8,6.45,-10.077519379844968,1,0
300359.SZ,2024-02-05,全通教育,创业板,3.57,4.08,-12.5,1,0
300359.SZ,2024-08-08,全通教育,创业板,4.76,5.3,-10.188679245283016,1,0
300359.SZ,2024-10-09,全通教育,创业板,5.76,6.81,-15.41850220264317,1,0
300359.SZ,2024-11-18,全通教育,创业板,5.98,6.62,-9.667673716012082,1,0
300359.SZ,2024-12-17,全通教育,创业板,6.4,7.09,-9.732016925246823,1,0
300359.SZ,2024-12-23,全通教育,创业板,5.75,6.45,-10.852713178294572,1,0
300360.SZ,2022-10-25,炬华科技,创业板,11.47,13.06,-12.174578866768758,1,0
300360.SZ,2023-02-16,炬华科技,创业板,17.89,21.26,-15.851364063969896,1,0
300360.SZ,2024-10-09,炬华科技,创业板,16.54,18.36,-9.912854030501094,1,0
300360.SZ,2025-04-07,炬华科技,创业板,15.33,17.59,-12.848209209778283,1,0
300362.SZ,2020-04-29,天翔退(退),创业板,1.49,1.65,-9.696969696969692,1,0
300362.SZ,2021-07-23,天翔退(退),创业板,0.54,0.61,-11.475409836065564,1,0
300363.SZ,2020-02-14,博腾股份,创业板,21.81,24.21,-9.91325898389096,1,0
300363.SZ,2020-03-04,博腾股份,创业板,21.72,24.07,-9.763190693809731,1,0
300363.SZ,2020-03-10,博腾股份,创业板,23.86,26.5,-9.962264150943401,1,0
300363.SZ,2021-04-26,博腾股份,创业板,51.9,57.7,-10.051993067590992,1,0
300363.SZ,2021-07-02,博腾股份,创业板,79.0,87.96,-10.18644838562982,1,0
300363.SZ,2021-08-17,博腾股份,创业板,84.53,94.0,-10.07446808510638,1,0
300363.SZ,2022-01-04,博腾股份,创业板,76.62,89.45,-14.343208496366689,1,0
300363.SZ,2022-02-08,博腾股份,创业板,68.57,76.12,-9.918549658434062,1,0
300363.SZ,2022-02-22,博腾股份,创业板,71.5,80.95,-11.673872760963565,1,0
300363.SZ,2022-09-13,博腾股份,创业板,51.98,57.56,-9.69423210562892,1,0
300363.SZ,2024-10-09,博腾股份,创业板,16.24,19.52,-16.803278688524593,1,0
300363.SZ,2026-07-17,博腾股份,创业板,16.11,18.76,-14.125799573560782,1,0
300363.SZ,2026-08-21,博腾股份,创业板,21.89,24.48,-10.58006535947712,1,0
300364.SZ,2026-02-24,中文在线,创业板,32.37,36.3,-10.82644628099173,1,0
300364.SZ,2026-05-14,中文在线,创业板,27.83,30.86,-9.818535320803633,1,0
300365.SZ,2025-04-07,恒华科技,创业板,4.88,6.09,-19.86863711001642,1,0
300366.SZ,2020-07-27,ST创意,创业板,12.82,14.2,-9.718309859154928,1,0
300366.SZ,2020-10-21,ST创意,创业板,11.8,13.36,-11.676646706586812,1,0
300366.SZ,2021-09-28,ST创意,创业板,13.12,14.62,-10.259917920656637,1,0
300366.SZ,2021-11-18,ST创意,创业板,13.96,15.85,-11.924290220820177,1,0
300366.SZ,2022-04-25,ST创意,创业板,6.82,7.65,-10.849673202614385,1,0
300366.SZ,2023-04-21,ST创意,创业板,11.51,13.06,-11.868300153139366,1,0
300366.SZ,2023-10-20,ST创意,创业板,15.56,17.37,-10.420264824409909,1,0
300366.SZ,2024-01-31,ST创意,创业板,8.93,9.89,-9.706774519716898,1,0
300366.SZ,2024-02-05,ST创意,创业板,7.34,8.36,-12.200956937799035,1,0
300366.SZ,2024-02-28,ST创意,创业板,9.52,10.59,-10.1038715769594,1,0
300366.SZ,2024-10-09,ST创意,创业板,10.86,12.26,-11.419249592169656,1,0
300366.SZ,2024-11-01,ST创意,创业板,11.2,13.2,-15.151515151515149,1,0
300366.SZ,2024-11-18,ST创意,创业板,10.41,11.9,-12.521008403361344,1,0
300366.SZ,2025-04-07,ST创意,创业板,5.4,6.57,-17.808219178082187,1,0
300367.SZ,2020-09-09,网力退(退),创业板,5.16,6.32,-18.354430379746834,1,0
300367.SZ,2020-09-16,网力退(退),创业板,3.4,3.87,-12.144702842377264,1,0
300367.SZ,2022-04-11,网力退(退),创业板,1.24,1.54,-19.480519480519487,1,0
300367.SZ,2022-04-18,网力退(退),创业板,0.9,1.04,-13.461538461538458,1,0
300367.SZ,2022-04-22,网力退(退),创业板,0.7,0.83,-15.662650602409645,1,0
300367.SZ,2022-04-25,网力退(退),创业板,0.58,0.7,-17.14285714285715,1,0
300367.SZ,2022-04-26,网力退(退),创业板,0.48,0.58,-17.24137931034483,1,0
300367.SZ,2022-06-24,网力退(退),创业板,0.24,0.27,-11.111111111111116,1,0
300368.SZ,2020-04-28,汇金股份,创业板,10.13,11.25,-9.95555555555555,1,0
300368.SZ,2020-09-10,汇金股份,创业板,18.04,21.52,-16.17100371747212,1,0
300368.SZ,2020-11-27,汇金股份,创业板,14.49,16.48,-12.0752427184466,1,0
300368.SZ,2022-01-27,汇金股份,创业板,8.99,10.44,-13.888888888888884,1,0
300368.SZ,2022-04-25,汇金股份,创业板,5.95,6.68,-10.928143712574844,1,0
300368.SZ,2023-04-21,汇金股份,创业板,6.46,7.18,-10.027855153203335,1,0
300368.SZ,2024-01-31,汇金股份,创业板,5.94,6.66,-10.81081081081081,1,0
300368.SZ,2024-02-05,汇金股份,创业板,4.55,5.23,-13.001912045889108,1,0
300368.SZ,2024-06-03,汇金股份,创业板,2.07,2.36,-12.288135593220339,1,0
300368.SZ,2024-06-06,汇金股份,创业板,2.12,2.35,-9.787234042553195,1,0
300368.SZ,2025-04-07,汇金股份,创业板,4.0,4.84,-17.355371900826444,1,0
300368.SZ,2025-06-11,汇金股份,创业板,11.56,12.8,-9.687500000000004,1,0
300368.SZ,2025-07-10,汇金股份,创业板,10.18,12.37,-17.704122877930473,1,0
300368.SZ,2025-08-14,汇金股份,创业板,15.23,17.2,-11.453488372093013,1,0
300369.SZ,2020-02-03,绿盟科技,创业板,17.98,19.88,-9.557344064386308,1,0
300369.SZ,2021-09-03,绿盟科技,创业板,18.3,21.79,-16.016521340064237,1,0
300369.SZ,2024-01-31,绿盟科技,创业板,6.5,7.36,-11.684782608695654,1,0
300369.SZ,2024-02-05,绿盟科技,创业板,5.24,6.1,-14.098360655737697,1,0
300369.SZ,2024-02-28,绿盟科技,创业板,7.03,7.77,-9.523809523809511,1,0
300369.SZ,2024-06-06,绿盟科技,创业板,4.91,5.71,-14.010507880910684,1,0
300369.SZ,2025-04-07,绿盟科技,创业板,6.01,7.37,-18.45318860244234,1,0
300369.SZ,2026-02-24,绿盟科技,创业板,9.52,10.86,-12.338858195211788,1,0
300369.SZ,2026-08-07,绿盟科技,创业板,7.5,8.3,-9.63855421686748,1,0
300370.SZ,2021-05-17,安控科技,创业板,1.54,1.84,-16.30434782608696,1,0
300370.SZ,2024-02-05,安控科技,创业板,1.68,1.86,-9.677419354838722,1,0
300370.SZ,2024-04-16,安控科技,创业板,1.7,1.88,-9.57446808510638,1,0
300370.SZ,2025-04-07,安控科技,创业板,2.36,2.93,-19.45392491467578,1,0
300371.SZ,2022-04-26,汇中股份,创业板,10.08,12.17,-17.173377156943303,1,0
300371.SZ,2024-02-05,汇中股份,创业板,7.36,8.58,-14.219114219114214,1,0
300371.SZ,2024-02-28,汇中股份,创业板,8.45,9.49,-10.958904109589051,1,0
300371.SZ,2024-08-20,汇中股份,创业板,9.56,11.21,-14.719000892060663,1,0
300371.SZ,2024-10-09,汇中股份,创业板,9.47,11.35,-16.56387665198237,1,0
300371.SZ,2025-04-07,汇中股份,创业板,9.05,10.79,-16.126042632066717,1,0
300373.SZ,2020-09-09,扬杰科技,创业板,32.54,36.76,-11.479869423286182,1,0
300373.SZ,2021-07-28,扬杰科技,创业板,52.21,58.27,-10.399862708083063,1,0
300373.SZ,2021-08-03,扬杰科技,创业板,53.07,59.13,-10.248604769152713,1,0
300373.SZ,2024-01-31,扬杰科技,创业板,32.82,36.4,-9.835164835164834,1,0
300373.SZ,2024-10-09,扬杰科技,创业板,49.23,54.48,-9.636563876651982,1,0
300373.SZ,2025-04-07,扬杰科技,创业板,39.54,46.5,-14.967741935483868,1,0
300373.SZ,2026-07-02,扬杰科技,创业板,135.59,152.0,-10.796052631578945,1,0
300373.SZ,2026-07-10,扬杰科技,创业板,118.67,136.62,-13.138632703850096,1,0
300374.SZ,2021-01-07,中铁装配,创业板,10.48,11.59,-9.577221742881791,1,0
300374.SZ,2021-09-27,中铁装配,创业板,12.62,14.13,-10.686482661004959,1,0
300374.SZ,2022-04-25,中铁装配,创业板,9.84,10.95,-10.136986301369856,1,0
300374.SZ,2023-08-10,中铁装配,创业板,14.51,16.14,-10.099132589838911,1,0
300374.SZ,2024-02-07,中铁装配,创业板,14.28,15.99,-10.694183864915574,1,0
300374.SZ,2024-10-09,中铁装配,创业板,15.13,18.42,-17.86102062975028,1,0
300374.SZ,2024-10-24,中铁装配,创业板,18.85,21.03,-10.3661436043747,1,0
300374.SZ,2025-04-07,中铁装配,创业板,14.16,16.7,-15.209580838323344,1,0
300375.SZ,2020-09-09,鹏翎股份,创业板,5.57,6.38,-12.695924764890275,1,0
300375.SZ,2020-09-10,鹏翎股份,创业板,4.75,5.57,-14.721723518850993,1,0
300375.SZ,2021-02-01,鹏翎股份,创业板,3.73,4.3,-13.25581395348837,1,0
300375.SZ,2023-10-30,鹏翎股份,创业板,6.04,6.96,-13.218390804597702,1,0
