date,new_pool,add_pool,new_deployed,add_deployed
2022-12-27,281452.2472081155,52796.46669040664,9639916.509803578,7089772.375640938
2022-12-28,281452.2472081155,52796.46669040664,9639916.509803578,7089772.375640938
2022-12-29,281452.2472081155,52796.46669040664,9639916.509803578,7089772.375640938
2022-12-30,281452.2472081155,52796.46669040664,9639916.509803578,7089772.375640938
2023-01-03,503957.74089319573,268654.58203388646,9639916.509803578,7089772.375640938
2023-01-04,503957.74089319573,268654.58203388646,9639916.509803578,7089772.375640938
2023-01-05,720193.8205163971,484912.399606665,9639916.509803578,7089772.375640938
2023-01-06,720193.8205163971,484912.399606665,9639916.509803578,7089772.375640938
2023-01-09,720193.8205163971,484912.399606665,9639916.509803578,7089772.375640938
2023-01-10,720193.8205163971,484912.399606665,9639916.509803578,7089772.375640938
2023-01-11,720193.8205163971,484912.399606665,9639916.509803578,7089772.375640938
2023-01-12,523365.07734533714,484912.399606665,9836745.252974639,7089772.375640938
2023-01-13,523365.07734533714,484912.399606665,9836745.252974639,7089772.375640938
2023-01-16,523365.07734533714,484912.399606665,9836745.252974639,7089772.375640938
2023-01-17,523365.07734533714,484912.399606665,9836745.252974639,7089772.375640938
2023-01-18,742975.9106014172,484912.399606665,9836745.252974639,7089772.375640938
2023-01-19,742975.9106014172,484912.399606665,9836745.252974639,7089772.375640938
2023-01-20,742975.9106014172,484912.399606665,9836745.252974639,7089772.375640938
2023-01-30,742975.9106014172,484912.399606665,9836745.252974639,7089772.375640938
2023-01-31,742975.9106014172,484912.399606665,9836745.252974639,7089772.375640938
2023-02-01,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-02,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-03,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-06,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-07,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-08,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-09,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-10,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-13,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-14,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-15,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-16,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-17,953547.2080418973,484912.399606665,9836745.252974639,7089772.375640938
2023-02-20,786937.5007778973,484912.399606665,10003354.96023864,7089772.375640938
2023-02-21,593253.7160834973,484912.399606665,10197038.744933039,7089772.375640938
2023-02-22,593253.7160834973,321106.22107066505,10197038.744933039,7253578.554176938
2023-02-23,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-02-24,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-02-27,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-02-28,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-01,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-02,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-03,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-06,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-07,593253.7160834973,121054.42112266505,10197038.744933039,7453630.354124938
2023-03-08,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-09,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-10,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-13,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-14,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-15,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-16,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-17,394508.5607747973,121054.42112266505,10395783.900241738,7453630.354124938
2023-03-20,394508.5607747973,2325.5395864050643,10395783.900241738,7572359.235661198
2023-03-21,394508.5607747973,2325.5395864050643,10395783.900241738,7572359.235661198
2023-03-22,394508.5607747973,2325.5395864050643,10395783.900241738,7572359.235661198
2023-03-23,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-24,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-27,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-28,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-29,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-30,394508.5607747973,443.64581765506455,10395783.900241738,7574241.1294299485
2023-03-31,565335.2097458547,283746.91326567763,10395783.900241738,7574241.1294299485
2023-04-03,770424.5550614503,285688.879400082,10395783.900241738,7574241.1294299485
2023-04-04,770424.5550614503,285688.879400082,10395783.900241738,7574241.1294299485
2023-04-06,770424.5550614503,285688.879400082,10395783.900241738,7574241.1294299485
2023-04-07,770424.5550614503,285688.879400082,10395783.900241738,7574241.1294299485
2023-04-10,770424.5550614503,285688.879400082,10395783.900241738,7574241.1294299485
2023-04-11,586222.7050292504,285688.879400082,10579985.750273937,7574241.1294299485
2023-04-12,586222.7050292504,285688.879400082,10579985.750273937,7574241.1294299485
2023-04-13,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-14,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-17,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-18,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-19,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-20,417009.7210892504,91844.89306408202,10749198.734213937,7768085.115765949
2023-04-21,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-04-24,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-04-25,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-04-26,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-04-27,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-04-28,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-04,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-05,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-08,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-09,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-10,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-11,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-12,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-15,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-16,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-17,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-18,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-19,417009.7210892504,1150.7387132820295,10749198.734213937,7858779.270116749
2023-05-22,596332.2725132658,189860.01715916663,10749198.734213937,7858779.270116749
2023-05-23,397181.60679926584,189860.01715916663,10948349.399927936,7858779.270116749
2023-05-24,397181.60679926584,189860.01715916663,10948349.399927936,7858779.270116749
2023-05-25,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-05-26,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-05-29,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-05-30,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-05-31,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-01,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-02,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-05,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-06,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-07,397181.60679926584,17747.38350620665,10948349.399927936,8030891.903769709
2023-06-08,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-09,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-12,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-13,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-14,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-15,397181.60679926584,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-16,573579.2683434858,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-19,573579.2683434858,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-20,573579.2683434858,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-21,573579.2683434858,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-26,573579.2683434858,5670.2027856066525,10948349.399927936,8042969.0844903095
2023-06-27,377532.5094354858,5670.2027856066525,11144396.158835936,8042969.0844903095
2023-06-28,377532.5094354858,5670.2027856066525,11144396.158835936,8042969.0844903095
2023-06-29,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-06-30,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-03,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-04,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-05,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-06,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-07,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-10,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-11,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-12,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-13,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-14,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-17,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-18,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-19,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-20,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-21,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-24,377532.5094354858,1563.0637646266532,11144396.158835936,8047076.22351129
2023-07-25,581874.213745767,178161.9657461254,11144396.158835936,8047076.22351129
2023-07-26,581874.213745767,178161.9657461254,11144396.158835936,8047076.22351129
2023-07-27,581874.213745767,178161.9657461254,11144396.158835936,8047076.22351129
2023-07-28,581874.213745767,178161.9657461254,11144396.158835936,8047076.22351129
2023-07-31,581874.213745767,178161.9657461254,11144396.158835936,8047076.22351129
2023-08-01,382227.924203067,178161.9657461254,11344042.448378636,8047076.22351129
2023-08-02,382227.924203067,178161.9657461254,11344042.448378636,8047076.22351129
2023-08-03,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-04,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-07,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-08,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-09,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-10,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-11,382227.924203067,2170.44984592541,11344042.448378636,8223067.73941149
2023-08-14,557124.6388280389,5834.499816853589,11344042.448378636,8223067.73941149
2023-08-15,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-16,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-17,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-18,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-21,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-22,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-23,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-24,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-25,360220.8011374789,5834.499816853589,11540946.286069196,8223067.73941149
2023-08-28,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-08-29,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-08-30,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-08-31,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-01,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-04,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-05,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-06,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-07,560084.7189803394,182017.85867359315,11540946.286069196,8223067.73941149
2023-09-08,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-11,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-12,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-13,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-14,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-15,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-18,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-19,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-20,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-21,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-22,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-25,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-26,362185.6285913394,182017.85867359315,11738845.376458196,8223067.73941149
2023-09-27,362185.6285913394,14429.920135573135,11738845.376458196,8390655.67794951
2023-09-28,362185.6285913394,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-09,362185.6285913394,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-10,362185.6285913394,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-11,573399.3980366994,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-12,573399.3980366994,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-13,573399.3980366994,14429.920135573135,11738845.376458196,8390655.67794951
2023-10-16,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-17,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-18,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-19,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-20,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-23,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-24,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-25,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-26,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-27,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-30,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-10-31,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-11-01,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-11-02,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-11-03,398080.72903121944,14429.920135573135,11914164.045463676,8390655.67794951
2023-11-06,527274.2256636939,220575.4420098987,11914164.045463676,8390655.67794951
2023-11-07,527274.2256636939,220575.4420098987,11914164.045463676,8390655.67794951
2023-11-08,527274.2256636939,220575.4420098987,11914164.045463676,8390655.67794951
2023-11-09,527274.2256636939,220575.4420098987,11914164.045463676,8390655.67794951
2023-11-10,329685.5259552939,220575.4420098987,12111752.745172076,8390655.67794951
2023-11-13,329685.5259552939,220575.4420098987,12111752.745172076,8390655.67794951
2023-11-14,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-15,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-16,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-17,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-20,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-21,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-22,329685.5259552939,24598.77132009872,12111752.745172076,8586632.348639311
2023-11-23,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-11-24,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-11-27,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-11-28,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-11-29,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-11-30,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-01,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-04,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-05,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-06,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-07,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-08,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-11,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-12,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-13,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-14,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-15,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-18,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-19,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-20,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-21,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-22,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-25,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-26,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-27,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-28,329685.5259552939,1519.7223270987197,12111752.745172076,8609711.397632312
2023-12-29,503172.78235797386,1519.7223270987197,12111752.745172076,8609711.397632312
2024-01-02,503172.78235797386,1519.7223270987197,12111752.745172076,8609711.397632312
2024-01-03,503172.78235797386,1519.7223270987197,12111752.745172076,8609711.397632312
2024-01-04,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-05,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-08,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-09,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-10,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-11,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-12,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-15,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-16,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-17,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-18,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-19,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-22,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-23,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-24,305123.5029299739,1519.7223270987197,12309802.024600076,8609711.397632312
2024-01-25,493010.170848518,187873.5153325545,12309802.024600076,8609711.397632312
2024-01-26,493010.170848518,187873.5153325545,12309802.024600076,8609711.397632312
2024-01-29,493010.170848518,187873.5153325545,12309802.024600076,8609711.397632312
2024-01-30,294113.8252405581,14575.38953175451,12508698.370208036,8783009.523433112
2024-01-31,294113.8252405581,14575.38953175451,12508698.370208036,8783009.523433112
2024-02-01,294113.8252405581,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-02,294113.8252405581,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-05,294113.8252405581,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-06,294113.8252405581,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-07,294113.8252405581,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-08,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-19,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-20,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-21,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-22,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-23,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-26,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-27,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-28,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-02-29,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-01,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-04,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-05,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-06,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-07,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-08,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-11,493953.6394664781,1193.8927681245113,12508698.370208036,8796391.020196741
2024-03-12,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-13,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-14,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-15,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-18,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-19,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-20,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-21,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-22,896987.3062041913,354522.2586786114,12508698.370208036,8796391.020196741
2024-03-25,698532.5163708914,354522.2586786114,12707153.160041336,8796391.020196741
2024-03-26,698532.5163708914,354522.2586786114,12707153.160041336,8796391.020196741
2024-03-27,698532.5163708914,354522.2586786114,12707153.160041336,8796391.020196741
2024-03-28,499622.1531192914,354522.2586786114,12906063.523292936,8796391.020196741
2024-03-29,499622.1531192914,354522.2586786114,12906063.523292936,8796391.020196741
2024-04-01,300914.04444021144,354522.2586786114,13104771.631972017,8796391.020196741
2024-04-02,300914.04444021144,354522.2586786114,13104771.631972017,8796391.020196741
2024-04-03,300914.04444021144,158011.91627023145,13104771.631972017,8992901.362605121
2024-04-08,300914.04444021144,158011.91627023145,13104771.631972017,8992901.362605121
2024-04-09,300914.04444021144,158011.91627023145,13104771.631972017,8992901.362605121
2024-04-10,300914.04444021144,158011.91627023145,13104771.631972017,8992901.362605121
2024-04-11,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-12,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-15,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-16,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-17,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-18,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-19,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-22,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-23,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-24,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-25,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-26,300914.04444021144,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-29,508161.8033460914,1484.899824431457,13104771.631972017,9149428.379050922
2024-04-30,508161.8033460914,1484.899824431457,13104771.631972017,9149428.379050922
2024-05-06,508161.8033460914,1484.899824431457,13104771.631972017,9149428.379050922
2024-05-07,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-08,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-09,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-10,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-13,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-14,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-15,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-16,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-17,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-20,309076.2195489914,1484.899824431457,13303857.215769116,9149428.379050922
2024-05-21,461710.18558379554,272664.03085522726,13303857.215769116,9149428.379050922
2024-05-22,461710.18558379554,272664.03085522726,13303857.215769116,9149428.379050922
2024-05-23,461710.18558379554,272664.03085522726,13303857.215769116,9149428.379050922
2024-05-24,461710.18558379554,272664.03085522726,13303857.215769116,9149428.379050922
2024-05-27,461710.18558379554,73741.6524805073,13303857.215769116,9348350.757425642
2024-05-28,461710.18558379554,73741.6524805073,13303857.215769116,9348350.757425642
2024-05-29,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-05-30,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-05-31,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-06-03,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-06-04,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-06-05,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-06-06,262036.86201407554,73741.6524805073,13503530.539338836,9348350.757425642
2024-06-07,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-11,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-12,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-13,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-14,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-17,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-18,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
2024-06-19,262036.86201407554,774.8110330072959,13503530.539338836,9421317.598873142
