etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,fund_type,invest_type,status,index_code,index_name,index_publisher,publisher_confidence,index_category,passive_index_flag,domestic_a_share_flag,cross_mixed_flag,is_csi_publisher,asset_class,eligible,exclusion_reason,match_level,match_status,bench_idx_name,benchmark,data_source,retrieval_date
159698.SZ,鹏华国证粮食产业ETF,SZ,20230818,,20230726,鹏华基金管理有限公司,股票型,被动指数型,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159516.SZ,国泰中证半导体材料设备主题ETF,SZ,20230727,,20230719,国泰基金管理有限公司,股票型,被动指数型,L,,中证半导体材料设备主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证半导体材料设备主题,中证半导体材料设备主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560950.SH,汇添富中证500增强策略ETF,SH,20230731,,20230719,汇添富基金管理股份有限公司,股票型,增强指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159512.SZ,广发中证全指汽车ETF,SZ,20230725,,20230713,广发基金管理有限公司,股票型,被动指数型,L,,中证全指汽车,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指汽车,中证全指汽车指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159686.SZ,易方达中证A100ETF,SZ,20230719,,20230711,易方达基金管理有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
563010.SH,易方达中证电信主题ETF,SH,20230713,,20230705,易方达基金管理有限公司,股票型,被动指数型,L,,中证电信主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证电信主题,中证电信主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159503.SZ,鹏扬国证财富管理ETF,SZ,20230720,20240719,20230629,鹏扬基金管理有限公司,股票型,被动指数型,D,,国证财富管理,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证财富管理,国证财富管理指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159508.SZ,华安国证生物医药ETF,SZ,20230714,,20230629,华安基金管理有限公司,股票型,被动指数型,L,399441.SZ,国证生物医药,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,国证生物医药,国证生物医药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562380.SH,银华中证国新央企科技引领ETF,SH,20230706,,20230626,银华基金管理股份有限公司,股票型,被动指数型,L,932038.CSI,中证国新央企科技引领,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
563050.SH,易方达中证国新央企科技引领ETF,SH,20230706,,20230621,易方达基金管理有限公司,股票型,被动指数型,L,932038.CSI,中证国新央企科技引领,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560170.SH,南方中证国新央企科技引领ETF,SH,20230706,,20230621,南方基金管理股份有限公司,股票型,被动指数型,L,932038.CSI,中证国新央企科技引领,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159673.SZ,鹏华沪深300ETF,SZ,20230717,,20230621,鹏华基金管理有限公司,股票型,被动指数型,L,000300.SH,沪深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,沪深300,沪深300指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560030.SH,汇添富中证800价值ETF,SH,20230710,,20230620,汇添富基金管理股份有限公司,股票型,被动指数型,L,,中证800价值,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证800价值,中证800价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159507.SZ,广发国证通信ETF,SZ,20230621,,20230608,广发基金管理有限公司,股票型,被动指数型,L,399389.SZ,国证通信,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,国证通信,国证通信指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562920.SH,易方达中证信息安全主题ETF,SH,20230612,,20230531,易方达基金管理有限公司,股票型,被动指数型,L,399994.SZ,中证信息安全主题,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L4_NORM_EX,OK_NORM,中证信息安全主题,中证信息安全主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560070.SH,汇添富中证国新央企股东回报ETF,SH,20230606,,20230524,汇添富基金管理股份有限公司,股票型,被动指数型,L,932039.CSI,中证国新央企股东回报,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企股东回报,中证国新央企股东回报指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560700.SH,广发中证国新央企股东回报ETF,SH,20230606,,20230524,广发基金管理有限公司,股票型,被动指数型,L,932039.CSI,中证国新央企股东回报,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企股东回报,中证国新央企股东回报指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561960.SH,招商中证国新央企股东回报ETF,SH,20230606,,20230524,招商基金管理有限公司,股票型,被动指数型,L,932039.CSI,中证国新央企股东回报,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国新央企股东回报,中证国新央企股东回报指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562930.SH,易方达中证软件服务ETF,SH,20230605,,20230522,易方达基金管理有限公司,股票型,被动指数型,L,930601.CSI,中证软件服务,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证软件服务,中证软件服务指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561580.SH,华泰柏瑞中证中央企业红利ETF,SH,20230530,,20230518,华泰柏瑞基金管理有限公司,股票型,被动指数型,L,,中证中央企业红利,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证中央企业红利,中证中央企业红利指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560330.SH,申万菱信沪深300价值ETF,SH,20230523,,20230511,申万菱信基金管理有限公司,股票型,被动指数型,L,,沪深300价值,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300价值,沪深300价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159692.SZ,东财中证证券公司30ETF,SZ,20230523,,20230505,东财基金管理有限公司,股票型,被动指数型,L,,中证证券公司30,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证证券公司30,中证证券公司30指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560580.SH,南方中证全指电力公用事业ETF,SH,20230512,,20230427,南方基金管理股份有限公司,股票型,被动指数型,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指电力公用事业,中证全指电力公用事业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159695.SZ,嘉实国证通信ETF,SZ,20230510,,20230427,嘉实基金管理有限公司,股票型,被动指数型,L,399389.SZ,国证通信,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,国证通信,国证通信指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159622.SZ,东财中证沪港深创新药产业ETF,SZ,20230509,,20230421,东财基金管理有限公司,股票型,被动指数型,L,980086.CNI,中证沪港深创新药产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,False,True,False,EQUITY,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,OK,中证沪港深创新药产业,中证沪港深创新药产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159697.SZ,鹏华国证石油天然气ETF,SZ,20230504,,20230417,鹏华基金管理有限公司,股票型,被动指数型,L,,国证石油天然气,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证石油天然气,国证石油天然气指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159670.SZ,国联安中证消费50ETF,SZ,20230509,,20230414,国联安基金管理有限公司,股票型,被动指数型,L,000126.SH,中证消费50,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证消费50,中证消费50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560180.SH,南方沪深300ESG基准ETF,SH,20230421,,20230413,南方基金管理股份有限公司,股票型,被动指数型,L,,沪深300ESG基准,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300ESG基准,沪深300ESG基准指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562330.SH,银华中证500价值ETF,SH,20230418,,20230407,银华基金管理股份有限公司,股票型,被动指数型,L,,中证500价值,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证500价值,中证500价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562960.SH,易方达中证绿色电力ETF,SH,20230412,,20230403,易方达基金管理有限公司,股票型,被动指数型,L,,中证绿色电力,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证绿色电力,中证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561950.SH,招商中证500增强策略ETF,SH,20230424,,20230329,招商基金管理有限公司,股票型,增强指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159672.SZ,博时中证主要消费ETF,SZ,20230403,,20230323,博时基金管理有限公司,股票型,被动指数型,L,,中证主要消费,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证主要消费,中证主要消费指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159676.SZ,富国创业板增强策略ETF,SZ,20230412,,20230323,富国基金管理有限公司,股票型,增强指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,False,True,False,False,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,创业板,创业板指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159685.SZ,天弘中证1000增强策略ETF,SZ,20230403,,20230315,天弘基金管理有限公司,股票型,增强指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561920.SH,招商中证疫苗与生物技术ETF,SH,20230329,,20230315,招商基金管理有限公司,股票型,被动指数型,L,,中证疫苗与生物技术,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证疫苗与生物技术,中证疫苗与生物技术指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562550.SH,华夏中证绿色电力ETF,SH,20230327,,20230307,华夏基金管理有限公司,股票型,被动指数型,L,,中证绿色电力,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证绿色电力,中证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159653.SZ,国联安国证ESG300ETF,SZ,20230324,,20230306,国联安基金管理有限公司,股票型,被动指数型,L,399378.SZ,国证ESG300,深圳证券信息有限公司,INDEX_BASIC,策略指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,国证ESG300,国证ESG300指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159689.SZ,南方中证主要消费ETF,SZ,20230313,,20230303,南方基金管理股份有限公司,股票型,被动指数型,L,,中证主要消费,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证主要消费,中证主要消费指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561170.SH,富国中证绿色电力ETF,SH,20230316,,20230302,富国基金管理有限公司,股票型,被动指数型,L,,中证绿色电力,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证绿色电力,中证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560090.SH,汇添富中证全指证券公司ETF,SH,20230315,,20230227,汇添富基金管理股份有限公司,股票型,被动指数型,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指证券公司,中证全指证券公司指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159657.SZ,鹏华国证疫苗与生物科技ETF,SZ,20230313,,20230222,鹏华基金管理有限公司,股票型,被动指数型,L,,国证疫苗与生物科技,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
563030.SH,易方达中证500增强策略ETF,SH,20230313,,20230217,易方达基金管理有限公司,股票型,增强指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159671.SZ,工银瑞信中证稀有金属主题ETF,SZ,20230310,,20230217,工银瑞信基金管理有限公司,股票型,被动指数型,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562860.SH,嘉实中证疫苗与生物技术ETF,SH,20230224,,20230216,嘉实基金管理有限公司,股票型,被动指数型,L,,中证疫苗与生物技术,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证疫苗与生物技术,中证疫苗与生物技术指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159678.SZ,博时中证500增强策略ETF,SZ,20230227,,20230213,博时基金管理有限公司,股票型,增强指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159679.SZ,国泰中证1000增强策略ETF,SZ,20230222,,20230209,国泰基金管理有限公司,股票型,增强指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159666.SZ,华夏中证全指运输ETF,SZ,20230213,,20230113,华夏基金管理有限公司,股票型,被动指数型,L,,中证全指运输,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指运输,中证全指运输指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159669.SZ,国泰国证绿色电力ETF,SZ,20230111,,20221229,国泰基金管理有限公司,股票型,被动指数型,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159683.SZ,嘉实中证内地运输主题ETF,SZ,20230109,20250115,20221229,嘉实基金管理有限公司,股票型,被动指数型,D,000945.CSI,中证内地运输主题,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L4_NORM_CSI,OK_NORM,中证内地运输主题,中证内地运输主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560960.SH,摩根中证碳中和60ETF,SH,20230113,20250626,20221229,摩根基金管理(中国)有限公司,股票型,被动指数型,D,931772.CSI,中证碳中和60,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证碳中和60,中证碳中和60指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562320.SH,银华沪深300价值ETF,SH,20230112,,20221229,银华基金管理股份有限公司,股票型,被动指数型,L,,沪深300价值,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300价值,沪深300价值指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159656.SZ,万家沪深300成长ETF,SZ,20230116,,20221228,万家基金管理有限公司,股票型,被动指数型,L,,沪深300成长,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300成长,沪深300成长指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588320.SH,广发中证科创创业50增强策略ETF,SH,20230106,,20221228,广发基金管理有限公司,股票型,增强指数型,L,931643.CSI,中证科创创业50,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证科创创业50,中证科创创业50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159682.SZ,景顺长城创业板50ETF,SZ,20230103,,20221223,景顺长城基金管理有限公司,股票型,被动指数型,L,399673.SZ,创业板50,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板50,创业板50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159665.SZ,工银瑞信国证半导体芯片ETF,SZ,20230106,,20221222,工银瑞信基金管理有限公司,股票型,被动指数型,L,,国证半导体芯片,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证半导体芯片,国证半导体芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159681.SZ,鹏华创业板50ETF,SZ,20230103,,20221221,鹏华基金管理有限公司,股票型,被动指数型,L,399673.SZ,创业板50,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板50,创业板50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561000.SH,华安沪深300增强策略ETF,SH,20230111,,20221221,华安基金管理有限公司,股票型,增强指数型,L,000300.SH,沪深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,沪深300,沪深300指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562010.SH,华宝中证绿色能源ETF,SH,20230103,,20221216,华宝基金管理有限公司,股票型,被动指数型,L,931733.CSI,中证绿色能源,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证绿色能源,中证绿色能源指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588370.SH,南方上证科创板50成份增强策略ETF,SH,20221213,,20221201,南方基金管理股份有限公司,股票型,增强指数型,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588460.SH,鹏华上证科创板50成份增强策略ETF,SH,20230105,,20221201,鹏华基金管理有限公司,股票型,增强指数型,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561320.SH,国泰中证内地运输主题ETF,SH,20221208,,20221130,国泰基金管理有限公司,股票型,被动指数型,L,000945.CSI,中证内地运输主题,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L4_NORM_CSI,OK_NORM,中证内地运输主题,中证内地运输主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159675.SZ,嘉实创业板增强策略ETF,SZ,20221202,,20221124,嘉实基金管理有限公司,股票型,增强指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,False,True,False,False,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,创业板,创业板指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159677.SZ,银华中证1000增强策略ETF,SZ,20221205,,20221124,银华基金管理股份有限公司,股票型,增强指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159662.SZ,南方国证交通运输行业ETF,SZ,20221201,,20221123,南方基金管理股份有限公司,股票型,被动指数型,L,932122.CSI,国证交通运输行业,中证指数有限公司,INDEX_BASIC,行业指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,国证交通运输行业,国证交通运输行业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561590.SH,华泰柏瑞中证1000增强策略ETF,SH,20221212,,20221123,华泰柏瑞基金管理有限公司,股票型,增强指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159680.SZ,招商中证1000增强策略ETF,SZ,20221130,,20221118,招商基金管理有限公司,股票型,增强指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560980.SH,广发中证光伏龙头30ETF,SH,20221129,,20221116,广发基金管理有限公司,股票型,被动指数型,L,931798.CSI,中证光伏龙头30,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证光伏龙头30,中证光伏龙头30指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159627.SZ,华夏中证A100ETF,SZ,20221130,,20221108,华夏基金管理有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561710.SH,博时中证疫苗与生物技术ETF,SH,20221125,20240920,20221108,博时基金管理有限公司,股票型,被动指数型,D,,中证疫苗与生物技术,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证疫苗与生物技术,中证疫苗与生物技术指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561180.SH,富国中证A100ETF,SH,20221121,,20221103,富国基金管理有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588350.SH,鹏扬中证科创创业50ETF,SH,20221110,,20221026,鹏扬基金管理有限公司,股票型,被动指数型,L,931643.CSI,中证科创创业50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证科创创业50,中证科创创业50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159630.SZ,汇添富中证A100ETF,SZ,20221101,,20221020,汇添富基金管理股份有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560680.SH,广发中证主要消费ETF,SH,20221031,,20221019,广发基金管理有限公司,股票型,被动指数型,L,,中证主要消费,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证主要消费,中证主要消费指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159663.SZ,华夏中证机床ETF,SZ,20221026,,20221012,华夏基金管理有限公司,股票型,被动指数型,L,931866.CSI,中证机床,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证机床,中证机床指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159667.SZ,国泰中证机床ETF,SZ,20221026,,20221012,国泰基金管理有限公司,股票型,被动指数型,L,931866.CSI,中证机床,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证机床,中证机床指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588010.SH,博时上证科创板新材料ETF,SH,20221026,,20220930,博时基金管理有限公司,股票型,被动指数型,L,,上证科创板新材料,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板新材料,上证科创板新材料指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
