date,index_key,etf,close_adj,signal_ratio,n_signals,n_eligible,reason
2018-02-09,上海证券交易所上证红利,510880.SH,3.7784864000000002,0.8333333333333334,10,12,high_breadth_blocked
2018-02-09,399324.SZ,159905.SZ,1.647,0.8333333333333334,10,12,high_breadth_blocked
2018-02-09,中证上海国企,510810.SH,0.9329988,0.8333333333333334,10,12,high_breadth_blocked
2018-02-12,上海证券交易所50成份,510050.SH,3.5246399999999993,0.5,6,12,high_breadth_blocked
2018-02-12,000300.SH,510300.SH,4.243026,0.5,6,12,high_breadth_blocked
2018-02-12,中证全指证券公司,512880.SH,0.877,0.5,6,12,high_breadth_blocked
2018-02-12,上海证券交易所180成份,510180.SH,9.7478537,0.5,6,12,high_breadth_blocked
2018-02-12,上海证券交易所上证红利,510880.SH,3.7860991999999998,0.5,6,12,high_breadth_blocked
2018-02-12,中证上海国企,510810.SH,0.9402074,0.5,6,12,high_breadth_blocked
2018-03-23,上海证券交易所50成份,510050.SH,3.5007228,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,000300.SH,510300.SH,4.256142,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,399673.SZ,159949.SZ,0.649,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,中证小盘500,510500.SH,1.7075875999999999,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,中小企业100,159902.SZ,3.604776,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,中证全指证券公司,512880.SH,0.856,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,399330.SZ,159901.SZ,4.8978864,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,上海证券交易所180成份,510180.SH,9.742021900000001,0.9090909090909091,10,11,high_breadth_blocked
2018-03-23,399986.SZ,512800.SH,1.011,0.9090909090909091,10,11,high_breadth_blocked
2018-03-26,上海证券交易所50成份,510050.SH,3.4415592,0.6363636363636364,7,11,high_breadth_blocked
2018-03-26,000300.SH,510300.SH,4.2364679999999995,0.6363636363636364,7,11,high_breadth_blocked
2018-03-26,中证全指证券公司,512880.SH,0.863,0.6363636363636364,7,11,high_breadth_blocked
2018-03-26,399330.SZ,159901.SZ,4.9185004,0.6363636363636364,7,11,high_breadth_blocked
2018-03-26,上海证券交易所180成份,510180.SH,9.6428813,0.6363636363636364,7,11,high_breadth_blocked
2018-03-26,399986.SZ,512800.SH,0.989,0.6363636363636364,7,11,high_breadth_blocked
2018-03-27,上海证券交易所50成份,510050.SH,3.4478531999999995,0.36363636363636365,4,11,high_breadth_blocked
2018-03-27,上海证券交易所180成份,510180.SH,9.695367500000001,0.36363636363636365,4,11,high_breadth_blocked
2018-03-27,399986.SZ,512800.SH,0.986,0.36363636363636365,4,11,high_breadth_blocked
2018-03-28,上海证券交易所50成份,510050.SH,3.3836544,0.45454545454545453,5,11,high_breadth_blocked
2018-03-28,000300.SH,510300.SH,4.188376,0.45454545454545453,5,11,high_breadth_blocked
2018-03-28,399986.SZ,512800.SH,0.986,0.45454545454545453,5,11,high_breadth_blocked
2018-03-28,上海证券交易所180成份,510180.SH,9.5291612,0.45454545454545453,5,11,high_breadth_blocked
2018-05-28,399673.SZ,159949.SZ,0.656,0.18181818181818182,2,11,high_breadth_blocked
2018-05-28,399967.SZ,512660.SH,0.79,0.18181818181818182,2,11,high_breadth_blocked
2018-05-29,395004.SZ,159915.SZ,1.678,0.36363636363636365,4,11,high_breadth_blocked
2018-05-29,399673.SZ,159949.SZ,0.652,0.36363636363636365,4,11,high_breadth_blocked
2018-05-29,中证全指证券公司,512880.SH,0.848,0.36363636363636365,4,11,high_breadth_blocked
2018-05-29,399967.SZ,512660.SH,0.781,0.36363636363636365,4,11,high_breadth_blocked
2018-05-30,上海证券交易所50成份,510050.SH,3.2741388,1.0,11,11,high_breadth_blocked
2018-05-30,395004.SZ,159915.SZ,1.633,1.0,11,11,high_breadth_blocked
2018-05-30,000300.SH,510300.SH,4.073611,1.0,11,11,high_breadth_blocked
2018-05-30,399673.SZ,159949.SZ,0.631,1.0,11,11,high_breadth_blocked
2018-05-30,中证小盘500,510500.SH,1.6837620999999998,1.0,11,11,high_breadth_blocked
2018-05-30,中证全指证券公司,512880.SH,0.819,1.0,11,11,high_breadth_blocked
2018-05-30,上海证券交易所180成份,510180.SH,9.307552800000002,1.0,11,11,high_breadth_blocked
2018-05-30,中小企业100,159902.SZ,3.5240877000000004,1.0,11,11,high_breadth_blocked
2018-05-30,399986.SZ,512800.SH,0.943,1.0,11,11,high_breadth_blocked
2018-05-30,399330.SZ,159901.SZ,4.699991999999999,1.0,11,11,high_breadth_blocked
2018-05-31,395004.SZ,159915.SZ,1.649,0.36363636363636365,4,11,high_breadth_blocked
2018-05-31,399673.SZ,159949.SZ,0.636,0.36363636363636365,4,11,high_breadth_blocked
2018-05-31,中证全指证券公司,512880.SH,0.829,0.36363636363636365,4,11,high_breadth_blocked
2018-05-31,399967.SZ,512660.SH,0.761,0.36363636363636365,4,11,high_breadth_blocked
2018-06-01,395004.SZ,159915.SZ,1.62,0.36363636363636365,4,11,high_breadth_blocked
2018-06-01,中证小盘500,510500.SH,1.6837620999999998,0.36363636363636365,4,11,high_breadth_blocked
2018-06-01,399673.SZ,159949.SZ,0.627,0.36363636363636365,4,11,high_breadth_blocked
2018-06-01,399967.SZ,512660.SH,0.751,0.36363636363636365,4,11,high_breadth_blocked
2018-06-19,000300.SH,510300.SH,3.9894499999999997,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,中证小盘500,510500.SH,1.5245517,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,399673.SZ,159949.SZ,0.56,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,中证全指证券公司,512880.SH,0.747,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,上海证券交易所180成份,510180.SH,9.155926000000001,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,399330.SZ,159901.SZ,4.504159,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,中小企业100,159902.SZ,3.269448,0.8181818181818182,9,11,high_breadth_blocked
2018-06-19,399967.SZ,512660.SH,0.652,0.8181818181818182,9,11,high_breadth_blocked
2018-06-20,000300.SH,510300.SH,3.9894499999999997,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,中证小盘500,510500.SH,1.5380061,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,399673.SZ,159949.SZ,0.562,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,中证全指证券公司,512880.SH,0.747,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,中小企业100,159902.SZ,3.3071724000000002,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,上海证券交易所180成份,510180.SH,9.1734214,0.7272727272727273,8,11,high_breadth_blocked
2018-06-20,399330.SZ,159901.SZ,4.5185888,0.7272727272727273,8,11,high_breadth_blocked
2018-06-21,上海证券交易所50成份,510050.SH,3.2628095999999998,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,000300.SH,510300.SH,3.95666,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,中证小盘500,510500.SH,1.5108169999999999,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,399673.SZ,159949.SZ,0.546,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,中证全指证券公司,512880.SH,0.722,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,中小企业100,159902.SZ,3.238011,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,上海证券交易所180成份,510180.SH,9.1034398,0.8181818181818182,9,11,high_breadth_blocked
2018-06-21,399330.SZ,159901.SZ,4.4515933,0.8181818181818182,9,11,high_breadth_blocked
2018-06-25,上海证券交易所50成份,510050.SH,3.2074224,0.36363636363636365,4,11,high_breadth_blocked
2018-06-25,000300.SH,510300.SH,3.918405,0.36363636363636365,4,11,high_breadth_blocked
2018-06-25,上海证券交易所180成份,510180.SH,8.9926356,0.36363636363636365,4,11,high_breadth_blocked
2018-06-25,399986.SZ,512800.SH,0.907,0.36363636363636365,4,11,high_breadth_blocked
2018-06-26,上海证券交易所50成份,510050.SH,3.172176,0.36363636363636365,4,11,high_breadth_blocked
2018-06-26,000300.SH,510300.SH,3.8801499999999995,0.36363636363636365,4,11,high_breadth_blocked
2018-06-26,上海证券交易所180成份,510180.SH,8.8993268,0.36363636363636365,4,11,high_breadth_blocked
2018-06-26,399986.SZ,512800.SH,0.891,0.36363636363636365,4,11,high_breadth_blocked
2018-06-27,上海证券交易所50成份,510050.SH,3.1029419999999996,0.45454545454545453,5,11,high_breadth_blocked
2018-06-27,000300.SH,510300.SH,3.788338,0.45454545454545453,5,11,high_breadth_blocked
2018-06-27,399330.SZ,159901.SZ,4.3134795,0.45454545454545453,5,11,high_breadth_blocked
2018-06-27,399986.SZ,512800.SH,0.878,0.45454545454545453,5,11,high_breadth_blocked
2018-06-27,上海证券交易所180成份,510180.SH,8.7389523,0.45454545454545453,5,11,high_breadth_blocked
2018-06-28,上海证券交易所50成份,510050.SH,3.0727307999999995,0.36363636363636365,4,11,high_breadth_blocked
2018-06-28,000300.SH,510300.SH,3.766478,0.36363636363636365,4,11,high_breadth_blocked
2018-06-28,上海证券交易所180成份,510180.SH,8.6718866,0.36363636363636365,4,11,high_breadth_blocked
2018-06-28,399986.SZ,512800.SH,0.872,0.36363636363636365,4,11,high_breadth_blocked
2018-07-02,上海证券交易所50成份,510050.SH,3.0236376,0.18181818181818182,2,11,high_breadth_blocked
2018-07-02,399986.SZ,512800.SH,0.856,0.18181818181818182,2,11,high_breadth_blocked
2018-08-02,395004.SZ,159915.SZ,1.44,0.4166666666666667,5,12,high_breadth_blocked
2018-08-02,399673.SZ,159949.SZ,0.551,0.4166666666666667,5,12,high_breadth_blocked
2018-08-02,399330.SZ,159901.SZ,4.1166158,0.4166666666666667,5,12,high_breadth_blocked
2018-08-02,399967.SZ,512660.SH,0.673,0.4166666666666667,5,12,high_breadth_blocked
2018-08-02,中小企业100,159902.SZ,3.0776823,0.4166666666666667,5,12,high_breadth_blocked
2018-08-03,395004.SZ,159915.SZ,1.414,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,中证小盘500,510500.SH,1.4673705000000001,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,000300.SH,510300.SH,3.6823170000000003,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,399673.SZ,159949.SZ,0.542,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,399330.SZ,159901.SZ,4.0125151,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,中小企业100,159902.SZ,3.017952,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,399967.SZ,512660.SH,0.665,0.6666666666666666,8,12,high_breadth_blocked
2018-08-03,000905.SH,510590.SH,5.003,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,395004.SZ,159915.SZ,1.374,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,中证小盘500,510500.SH,1.4365375,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,000300.SH,510300.SH,3.644062,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,399673.SZ,159949.SZ,0.529,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,399330.SZ,159901.SZ,3.9218135,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,中小企业100,159902.SZ,2.93412,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,399967.SZ,512660.SH,0.648,0.6666666666666666,8,12,high_breadth_blocked
2018-08-06,000905.SH,510590.SH,4.909,0.6666666666666666,8,12,high_breadth_blocked
2018-09-10,395004.SZ,159915.SZ,1.327,0.5454545454545454,6,11,high_breadth_blocked
2018-09-10,399673.SZ,159949.SZ,0.502,0.5454545454545454,6,11,high_breadth_blocked
2018-09-10,中证小盘500,510500.SH,1.4037424,0.5454545454545454,6,11,high_breadth_blocked
2018-09-10,中证全指证券公司,512880.SH,0.688,0.5454545454545454,6,11,high_breadth_blocked
2018-09-10,399330.SZ,159901.SZ,3.8208048999999997,0.5454545454545454,6,11,high_breadth_blocked
2018-09-10,中小企业100,159902.SZ,2.818851,0.5454545454545454,6,11,high_breadth_blocked
2018-09-11,399673.SZ,159949.SZ,0.505,0.18181818181818182,2,11,high_breadth_blocked
2018-09-11,中小企业100,159902.SZ,2.818851,0.18181818181818182,2,11,high_breadth_blocked
2018-09-12,399330.SZ,159901.SZ,3.7775155,0.18181818181818182,2,11,high_breadth_blocked
2018-09-12,中小企业100,159902.SZ,2.7957972000000004,0.18181818181818182,2,11,high_breadth_blocked
2018-10-11,000300.SH,510300.SH,3.469182,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,395004.SZ,159915.SZ,1.196,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,中证小盘500,510500.SH,1.2764862000000001,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,399673.SZ,159949.SZ,0.444,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,中证全指证券公司,512880.SH,0.649,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,399330.SZ,159901.SZ,3.5487001,0.7272727272727273,8,11,high_breadth_blocked
2018-10-11,中小企业100,159902.SZ,2.5463970000000002,0.7272727272727273,8,11,high_breadth_blocked
2018-10-12,395004.SZ,159915.SZ,1.206,0.6363636363636364,7,11,high_breadth_blocked
2018-10-12,中证小盘500,510500.SH,1.2714408,0.6363636363636364,7,11,high_breadth_blocked
2018-10-12,399673.SZ,159949.SZ,0.447,0.6363636363636364,7,11,high_breadth_blocked
2018-10-12,399330.SZ,159901.SZ,3.6002351,0.6363636363636364,7,11,high_breadth_blocked
2018-10-12,中证全指证券公司,512880.SH,0.64,0.6363636363636364,7,11,high_breadth_blocked
2018-10-12,中小企业100,159902.SZ,2.5746903,0.6363636363636364,7,11,high_breadth_blocked
2018-10-15,395004.SZ,159915.SZ,1.19,0.5454545454545454,6,11,high_breadth_blocked
2018-10-15,中证小盘500,510500.SH,1.2495774,0.5454545454545454,6,11,high_breadth_blocked
2018-10-15,399673.SZ,159949.SZ,0.44,0.5454545454545454,6,11,high_breadth_blocked
2018-10-15,中证全指证券公司,512880.SH,0.631,0.5454545454545454,6,11,high_breadth_blocked
2018-10-15,399330.SZ,159901.SZ,3.5435466,0.5454545454545454,6,11,high_breadth_blocked
2018-10-15,中小企业100,159902.SZ,2.535918,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,395004.SZ,159915.SZ,1.16,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,中证小盘500,510500.SH,1.2263125,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,399673.SZ,159949.SZ,0.429,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,399330.SZ,159901.SZ,3.4961344,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,中证全指证券公司,512880.SH,0.624,0.5454545454545454,6,11,high_breadth_blocked
2018-10-16,中小企业100,159902.SZ,2.4845709,0.5454545454545454,6,11,high_breadth_blocked
2018-12-19,中证小盘500,510500.SH,1.2708802,0.42857142857142855,6,14,high_breadth_blocked
2018-12-19,395004.SZ,159915.SZ,1.209,0.42857142857142855,6,14,high_breadth_blocked
2018-12-19,399673.SZ,159949.SZ,0.447,0.42857142857142855,6,14,high_breadth_blocked
2018-12-19,399986.SZ,512800.SH,0.918,0.42857142857142855,6,14,high_breadth_blocked
2018-12-19,399967.SZ,512660.SH,0.629,0.42857142857142855,6,14,high_breadth_blocked
2018-12-19,上证180金融股,510230.SH,5.43,0.42857142857142855,6,14,high_breadth_blocked
2018-12-20,上海证券交易所50成份,510050.SH,2.9934702,0.35714285714285715,5,14,high_breadth_blocked
2018-12-20,上海证券交易所180成份,510180.SH,8.2053426,0.35714285714285715,5,14,high_breadth_blocked
2018-12-20,399986.SZ,512800.SH,0.902,0.35714285714285715,5,14,high_breadth_blocked
2018-12-20,399967.SZ,512660.SH,0.628,0.35714285714285715,5,14,high_breadth_blocked
2018-12-20,上证180金融股,510230.SH,5.36,0.35714285714285715,5,14,high_breadth_blocked
2018-12-21,上海证券交易所50成份,510050.SH,2.9562284,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,000300.SH,510300.SH,3.375184,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,399330.SZ,159901.SZ,3.4487221999999997,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,上海证券交易所180成份,510180.SH,8.1149497,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,中小企业100,159902.SZ,2.4374154000000003,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,399986.SZ,512800.SH,0.89,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,上证180金融股,510230.SH,5.2862392,0.5714285714285714,8,14,high_breadth_blocked
2018-12-21,399967.SZ,512660.SH,0.62,0.5714285714285714,8,14,high_breadth_blocked
2018-12-24,上海证券交易所50成份,510050.SH,2.9587968,0.21428571428571427,3,14,high_breadth_blocked
2018-12-24,399986.SZ,512800.SH,0.89,0.21428571428571427,3,14,high_breadth_blocked
2018-12-24,上证180金融股,510230.SH,5.2672961,0.21428571428571427,3,14,high_breadth_blocked
2018-12-25,中证全指证券公司,512880.SH,0.708,0.14285714285714285,2,14,high_breadth_blocked
2018-12-25,上证180金融股,510230.SH,5.2327528,0.14285714285714285,2,14,high_breadth_blocked
2019-01-31,中证小盘500,510500.SH,1.2565848999999998,0.4166666666666667,5,12,high_breadth_blocked
2019-01-31,395004.SZ,159915.SZ,1.178,0.4166666666666667,5,12,high_breadth_blocked
2019-01-31,399673.SZ,159949.SZ,0.43,0.4166666666666667,5,12,high_breadth_blocked
2019-01-31,000905.SH,510590.SH,4.264,0.4166666666666667,5,12,high_breadth_blocked
2019-01-31,399967.SZ,512660.SH,0.636,0.4166666666666667,5,12,high_breadth_blocked
2019-04-26,中证小盘500,510500.SH,1.6248991,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,399330.SZ,159901.SZ,4.760803299999999,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,中小企业100,159902.SZ,3.1195983,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,上海证券交易所上证红利,510880.SH,3.7757835000000006,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,中证央企结构调整,512960.SH,1.037,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,000905.SH,510590.SH,5.518,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,沪深300医药卫生,512010.SH,1.653,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,中证全指医药卫生,159938.SZ,1.295,0.45454545454545453,10,22,high_breadth_blocked
2019-04-26,931052.CSI,512040.SH,1.16,0.45454545454545453,10,22,high_breadth_blocked
2019-04-29,中证小盘500,510500.SH,1.5848162,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,395004.SZ,159915.SZ,1.549,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,中证全指证券公司,512880.SH,1.0,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,399673.SZ,159949.SZ,0.556,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,399330.SZ,159901.SZ,4.7175139,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,中小企业100,159902.SZ,3.0713949,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,中证全指信息技术,159939.SZ,0.984,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,000905.SH,510590.SH,5.373,0.5909090909090909,13,22,high_breadth_blocked
2019-04-29,上海证券交易所上证红利,510880.SH,3.7520613000000003,0.5909090909090909,13,22,high_breadth_blocked
2019-04-30,中证小盘500,510500.SH,1.5898615999999999,0.13636363636363635,3,22,high_breadth_blocked
2019-04-30,399673.SZ,159949.SZ,0.554,0.13636363636363635,3,22,high_breadth_blocked
2019-04-30,000905.SH,510590.SH,5.399,0.13636363636363635,3,22,high_breadth_blocked
2019-05-06,上海证券交易所50成份,510050.SH,3.5790653999999997,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,000300.SH,510300.SH,4.0906201,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,中证小盘500,510500.SH,1.4726962,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,395004.SZ,159915.SZ,1.424,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,中证全指证券公司,512880.SH,0.905,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,399673.SZ,159949.SZ,0.509,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,399330.SZ,159901.SZ,4.379444299999999,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,上海证券交易所180成份,510180.SH,9.7157788,0.9545454545454546,21,22,high_breadth_blocked
2019-05-06,中小企业100,159902.SZ,2.8670544000000002,0.9545454545454546,21,22,high_breadth_blocked
2019-05-07,上海证券交易所50成份,510050.SH,3.5829180000000003,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,中证小盘500,510500.SH,1.48559,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,000300.SH,510300.SH,4.128485899999999,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,395004.SZ,159915.SZ,1.438,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,中证全指证券公司,512880.SH,0.923,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,399673.SZ,159949.SZ,0.516,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,399330.SZ,159901.SZ,4.459838899999999,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,中小企业100,159902.SZ,2.9058267000000004,0.8181818181818182,18,22,high_breadth_blocked
2019-05-07,上海证券交易所180成份,510180.SH,9.7886763,0.8181818181818182,18,22,high_breadth_blocked
2019-05-08,上海证券交易所50成份,510050.SH,3.525129,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,000300.SH,510300.SH,4.0750283,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,395004.SZ,159915.SZ,1.419,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,399673.SZ,159949.SZ,0.514,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,中证全指证券公司,512880.SH,0.91,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,399330.SZ,159901.SZ,4.401088999999999,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,中小企业100,159902.SZ,2.8743897,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,上海证券交易所180成份,510180.SH,9.628301800000001,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,399986.SZ,512800.SH,1.031,0.5909090909090909,13,22,high_breadth_blocked
2019-05-08,中证全指信息技术,159939.SZ,0.901,0.5909090909090909,13,22,high_breadth_blocked
2019-05-09,上海证券交易所50成份,510050.SH,3.4493612,0.5,11,22,high_breadth_blocked
2019-05-09,000300.SH,510300.SH,4.0171159,0.5,11,22,high_breadth_blocked
2019-05-09,399330.SZ,159901.SZ,4.338216299999999,0.5,11,22,high_breadth_blocked
2019-05-09,399986.SZ,512800.SH,1.009,0.5,11,22,high_breadth_blocked
2019-05-09,中证主要消费,159928.SZ,2.567,0.5,11,22,high_breadth_blocked
2019-05-09,上海证券交易所180成份,510180.SH,9.4620955,0.5,11,22,high_breadth_blocked
2019-05-09,沪深300医药卫生,512010.SH,1.568,0.5,11,22,high_breadth_blocked
2019-05-09,中证全指医药卫生,159938.SZ,1.206,0.5,11,22,high_breadth_blocked
2019-05-09,399324.SZ,159905.SZ,1.705,0.5,11,22,high_breadth_blocked
2019-05-09,中证上海国企,510810.SH,0.9268200000000001,0.5,11,22,high_breadth_blocked
2019-06-06,中证小盘500,510500.SH,1.4062651000000002,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,395004.SZ,159915.SZ,1.363,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,399673.SZ,159949.SZ,0.486,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,399967.SZ,512660.SH,0.698,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,中小企业100,159902.SZ,2.7035820000000004,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,中证全指信息技术,159939.SZ,0.869,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,000905.SH,510590.SH,4.78,0.5238095238095238,11,21,high_breadth_blocked
2019-06-06,931052.CSI,512040.SH,1.051,0.5238095238095238,11,21,high_breadth_blocked
2019-08-02,中证全指证券公司,512880.SH,0.923,0.15,3,20,high_breadth_blocked
2019-08-02,399987.SZ,512690.SH,1.02,0.15,3,20,high_breadth_blocked
2019-08-02,沪深300医药卫生,512010.SH,1.613,0.15,3,20,high_breadth_blocked
2019-08-05,上海证券交易所50成份,510050.SH,3.640707,0.65,13,20,high_breadth_blocked
2019-08-05,中证小盘500,510500.SH,1.4390602000000001,0.65,13,20,high_breadth_blocked
2019-08-05,000300.SH,510300.SH,4.1596695,0.65,13,20,high_breadth_blocked
2019-08-05,中证全指证券公司,512880.SH,0.904,0.65,13,20,high_breadth_blocked
2019-08-05,399330.SZ,159901.SZ,4.5484791,0.65,13,20,high_breadth_blocked
2019-08-05,000016.SH,510850.SH,2.824,0.65,13,20,high_breadth_blocked
2019-08-05,上海证券交易所180成份,510180.SH,9.826583000000001,0.65,13,20,high_breadth_blocked
2019-08-05,上海证券交易所上证红利,510880.SH,3.5662374000000003,0.65,13,20,high_breadth_blocked
2019-08-05,中证主要消费,159928.SZ,2.827,0.65,13,20,high_breadth_blocked
2019-08-05,沪深300医药卫生,512010.SH,1.58,0.65,13,20,high_breadth_blocked
2019-08-06,上海证券交易所50成份,510050.SH,3.6021810000000003,0.65,13,20,high_breadth_blocked
2019-08-06,中证小盘500,510500.SH,1.4051439,0.65,13,20,high_breadth_blocked
2019-08-06,000300.SH,510300.SH,4.1162352,0.65,13,20,high_breadth_blocked
2019-08-06,中证全指证券公司,512880.SH,0.897,0.65,13,20,high_breadth_blocked
2019-08-06,399330.SZ,159901.SZ,4.514466,0.65,13,20,high_breadth_blocked
2019-08-06,上海证券交易所180成份,510180.SH,9.7157788,0.65,13,20,high_breadth_blocked
2019-08-06,000016.SH,510850.SH,2.796,0.65,13,20,high_breadth_blocked
2019-08-06,上海证券交易所上证红利,510880.SH,3.5056140000000005,0.65,13,20,high_breadth_blocked
2019-08-06,中证主要消费,159928.SZ,2.802,0.65,13,20,high_breadth_blocked
2019-08-06,000905.SH,510590.SH,4.761,0.65,13,20,high_breadth_blocked
2019-08-07,上海证券交易所50成份,510050.SH,3.5842022,0.65,13,20,high_breadth_blocked
2019-08-07,中证小盘500,510500.SH,1.3989772999999999,0.65,13,20,high_breadth_blocked
2019-08-07,000300.SH,510300.SH,4.089506399999999,0.65,13,20,high_breadth_blocked
2019-08-07,中证全指证券公司,512880.SH,0.883,0.65,13,20,high_breadth_blocked
2019-08-07,399330.SZ,159901.SZ,4.4990055,0.65,13,20,high_breadth_blocked
2019-08-07,000016.SH,510850.SH,2.786,0.65,13,20,high_breadth_blocked
2019-08-07,上海证券交易所180成份,510180.SH,9.680788,0.65,13,20,high_breadth_blocked
2019-08-07,399967.SZ,512660.SH,0.726,0.65,13,20,high_breadth_blocked
2019-08-07,上海证券交易所上证红利,510880.SH,3.4950708000000006,0.65,13,20,high_breadth_blocked
2019-08-07,中证主要消费,159928.SZ,2.788,0.65,13,20,high_breadth_blocked
2019-09-30,中证小盘500,510500.SH,1.4925975,0.19230769230769232,5,26,high_breadth_blocked
2019-09-30,399330.SZ,159901.SZ,4.7979085,0.19230769230769232,5,26,high_breadth_blocked
2019-09-30,000905.SH,510590.SH,5.055,0.19230769230769232,5,26,high_breadth_blocked
2019-09-30,上海证券交易所综合,510210.SH,3.66,0.19230769230769232,5,26,high_breadth_blocked
