date,action,index_key,etf,shares,price,amount,fee,cash_after,level,ranking,pnl,holding_days
2022-08-30,ADD,399432.SZ,515250.SH,154700,0.937,144953.9,36.238475,44.09125000034692,2,bb_z,,
2022-10-18,EXIT_MIDLINE,399432.SZ,515250.SH,367000,0.8280000000000001,303876.0,75.96900000000001,303844.12225000036,2,bb_z,-41226.70412499999,53.0
2022-10-18,EXIT_MIDLINE,中证新能源汽车,515030.SH,187700,1.864,349872.80000000005,87.46820000000001,653629.4540500004,2,bb_z,-50105.71597500002,53.0
2022-10-20,ENTRY,中证主要消费,159928.SZ,205100,0.975,199972.5,49.993125,453606.96092500037,1,bb_z,,
2022-10-20,ENTRY,399987.SZ,512690.SH,272100,0.735,199993.5,49.998375,253563.46255000037,1,bb_z,,
2022-10-24,ADD,中证主要消费,159928.SZ,208100,0.961,199984.1,49.996025,53529.36652500037,2,bb_z,,
2022-10-27,ADD,中证主要消费,159928.SZ,58900,0.908,53481.200000000004,13.370300000000002,34.79622500036203,3,bb_z,,
2022-11-04,EXIT_MIDLINE,399987.SZ,512690.SH,272100,0.727,197816.69999999998,49.454175,197802.04205000034,1,bb_z,-2276.252550000012,15.0
2022-11-07,EXIT_MIDLINE,中证主要消费,159928.SZ,472100,0.9480000000000001,447550.80000000005,111.88770000000001,645240.9543500004,3,bb_z,-6112.24715000001,18.0
2022-11-28,ENTRY,中证全指通信设备,515880.SH,239800,0.834,199993.19999999998,49.99829999999999,445197.7560500004,1,bb_z,,
2022-11-28,ENTRY,930601.CSI,159852.SZ,246600,0.811,199992.6,49.99815,245155.15790000037,1,bb_z,,
2022-12-01,EXIT_MIDLINE,中证全指通信设备,515880.SH,239800,0.871,208865.8,52.216449999999995,453968.7414500003,1,bb_z,8770.385250000021,3.0
2022-12-01,EXIT_MIDLINE,930601.CSI,159852.SZ,246600,0.85,209610.0,52.4025,663526.3389500004,1,bb_z,9514.999350000002,3.0
2022-12-13,ENTRY,国证绿色电力,159625.SZ,191200,1.046,199995.2,49.9988,463481.14015000034,1,bb_z,,
2022-12-14,ENTRY,931151.CSI,515790.SH,145500,1.374,199917.00000000003,49.97925000000001,263514.1609000003,1,bb_z,,
2022-12-19,ADD,931151.CSI,515790.SH,148400,1.347,199894.8,49.9737,63569.38720000032,2,bb_z,,
2022-12-28,EXIT_MIDLINE,国证绿色电力,159625.SZ,191200,1.045,199804.0,49.951,263323.43620000035,1,bb_z,-291.14980000004755,15.0
2022-12-28,EXIT_MIDLINE,931151.CSI,515790.SH,293900,1.377,404700.3,101.17507499999999,667922.5611250004,2,bb_z,4687.371974999999,14.0
2023-02-01,ENTRY,930633.CSI,159766.SZ,184800,1.082,199953.6,49.988400000000006,467918.97272500035,1,bb_z,,
2023-02-07,ENTRY,中证内地地产主题,159768.SZ,234400,0.853,199943.19999999998,49.9858,267925.7869250004,1,bb_z,,
2023-02-08,ADD,930633.CSI,159766.SZ,187400,1.067,199955.8,49.988949999999996,67919.99797500038,2,bb_z,,
2023-02-09,EXIT_MIDLINE,中证内地地产主题,159768.SZ,234400,0.884,207209.6,51.802400000000006,275077.7955750004,1,bb_z,7164.611800000021,2.0
2023-02-10,EXIT_MIDLINE,930633.CSI,159766.SZ,372200,1.098,408675.60000000003,102.16890000000001,683651.2266750005,2,bb_z,8564.053749999986,9.0
2023-02-17,ENTRY,399998.SZ,515220.SH,92800,2.153,199798.4,49.9496,483802.87707500055,1,bb_z,,
2023-02-17,ENTRY,中证能源,159930.SZ,185800,1.076,199920.80000000002,49.9802,283832.0968750005,1,bb_z,,
2023-02-20,EXIT_MIDLINE,399998.SZ,515220.SH,92800,2.221,206108.80000000002,51.52720000000001,489889.36967500055,1,bb_z,6208.923200000008,3.0
2023-02-20,EXIT_MIDLINE,中证能源,159930.SZ,185800,1.101,204565.8,51.14145,694404.0282250005,1,bb_z,4543.87834999997,3.0
2023-02-21,ENTRY,中证电池主题,561160.SH,268400,0.745,199958.0,49.9895,494396.03872500046,1,bb_z,,
2023-02-28,ENTRY,中证医药卫生,159929.SZ,118200,1.692,199994.4,49.998599999999996,294351.6401250005,1,bb_z,,
2023-03-08,ADD,中证医药卫生,159929.SZ,120100,1.665,199966.5,49.991625,94335.1485000005,2,bb_z,,
2023-03-16,ADD,中证电池主题,561160.SH,139700,0.675,94297.5,23.574375,14.074125000508502,2,bb_z,,
2023-03-27,EXIT_MIDLINE,中证医药卫生,159929.SZ,238300,1.661,395816.3,98.954075,395731.4200500005,2,bb_z,-4343.544299999997,27.0
2023-03-28,ENTRY,中证全指电力公用事业,159611.SZ,230600,0.867,199930.2,49.98255,195751.23750000048,1,bb_z,,
2023-03-31,EXIT_MIDLINE,中证电池主题,561160.SH,408100,0.686,279956.60000000003,69.98915000000001,475637.84835000057,2,bb_z,-14442.45302500003,38.0
2023-04-10,EXIT_MIDLINE,中证全指电力公用事业,159611.SZ,230600,0.878,202466.8,50.6167,678054.0316500005,1,bb_z,2436.000750000005,13.0
2023-04-13,ENTRY,国证食品饮料行业,159843.SZ,246000,0.8130000000000001,199998.0,49.9995,478006.03215000045,1,bb_z,,
2023-04-13,ENTRY,000126.SH,515650.SH,161100,1.241,199925.1,49.981275000000004,278030.95087500045,1,bb_z,,
2023-04-17,ADD,000126.SH,515650.SH,161400,1.239,199974.6,49.99365,78006.35722500045,2,bb_z,,
2023-05-04,EXIT_MIDLINE,国证食品饮料行业,159843.SZ,246000,0.8220000000000001,202212.00000000003,50.55300000000001,280167.80422500044,1,bb_z,2113.447500000005,21.0
2023-05-08,ENTRY,中证全指家用电器,159996.SZ,186300,1.073,199899.9,49.974975,80217.92925000045,1,bb_z,,
2023-05-19,EXIT_MIDLINE,中证全指家用电器,159996.SZ,186300,1.086,202321.80000000002,50.580450000000006,282489.14880000043,1,bb_z,2321.3445750000287,11.0
2023-05-22,EXIT_MIDLINE,000126.SH,515650.SH,322500,1.196,385710.0,96.42750000000001,668102.7213000004,2,bb_z,-14386.10242500002,39.0
2023-05-24,ENTRY,中证全指房地产,512200.SH,319400,0.626,199944.4,49.9861,468108.33520000044,1,bb_z,,
2023-05-24,ENTRY,中证内地地产主题,159768.SZ,262400,0.762,199948.8,49.9872,268109.5480000004,1,bb_z,,
2023-05-26,ADD,中证内地地产主题,159768.SZ,271700,0.736,199971.19999999998,49.992799999999995,68088.35520000043,2,bb_z,,
2023-06-06,EXIT_MIDLINE,中证全指房地产,512200.SH,319400,0.632,201860.8,50.465199999999996,269898.6900000004,1,bb_z,1815.9487000000004,13.0
2023-06-06,EXIT_MIDLINE,中证内地地产主题,159768.SZ,534100,0.767,409654.7,102.41367500000001,679450.9763250004,2,bb_z,9532.306325000032,13.0
2023-06-14,ENTRY,930641.CSI,159647.SZ,170600,1.172,199943.19999999998,49.9858,479457.7905250004,1,bb_z,,
2023-06-21,ENTRY,上海证券交易所上证红利,510880.SH,68300,2.927,199914.1,49.978525000000005,279493.7120000004,1,bb_z,,
2023-06-27,ADD,上海证券交易所上证红利,510880.SH,69800,2.865,199977.00000000003,49.99425000000001,79466.71775000039,2,bb_z,,
2023-06-30,EXIT_MIDLINE,930641.CSI,159647.SZ,170600,1.187,202502.2,50.625550000000004,281918.2922000004,1,bb_z,2458.388650000042,16.0
2023-07-03,EXIT_MIDLINE,上海证券交易所上证红利,510880.SH,138100,2.968,409880.8,102.4702,691696.6220000004,2,bb_z,9787.257024999963,12.0
2023-07-04,ENTRY,930901.CSI,159869.SZ,147900,1.352,199960.80000000002,49.99020000000001,491685.8318000004,1,bb_z,,
2023-07-07,ENTRY,930641.CSI,159647.SZ,177600,1.1260000000000001,199977.6,49.994400000000006,291658.2374000004,1,bb_z,,
2023-07-31,EXIT_MIDLINE,930641.CSI,159647.SZ,177600,1.122,199267.2,49.8168,490875.6206000004,1,bb_z,-810.2111999999693,24.0
2023-08-02,ENTRY,930641.CSI,159647.SZ,182100,1.098,199945.80000000002,49.986450000000005,290879.83415000036,1,bb_z,,
2023-08-04,EXIT_MIDLINE,930641.CSI,159647.SZ,182100,1.115,203041.5,50.760375,493870.57377500035,1,bb_z,2994.953174999991,2.0
2023-08-07,EXIT_MIDLINE,930901.CSI,159869.SZ,147900,1.242,183691.8,45.92295,677516.4508250003,1,bb_z,-16364.913150000008,34.0
2023-08-08,ENTRY,中证全指医疗器械,159883.SZ,359000,0.557,199963.00000000003,49.990750000000006,477503.4600750003,1,bb_z,,
2023-08-08,ENTRY,中证全指医药卫生,159938.SZ,283200,0.706,199939.19999999998,49.9848,277514.2752750003,1,bb_z,,
2023-08-28,EXIT_MIDLINE,中证全指医疗器械,159883.SZ,359000,0.554,198886.00000000003,49.721500000000006,476350.5537750003,1,bb_z,-1176.7122500000137,20.0
2023-08-28,EXIT_MIDLINE,中证全指医药卫生,159938.SZ,283200,0.7030000000000001,199089.6,49.772400000000005,675390.3813750003,1,bb_z,-949.357199999976,20.0
2023-09-08,ENTRY,399441.SZ,512290.SH,192300,1.04,199992.0,49.998,475348.3833750003,1,bb_z,,
2023-09-11,EXIT_MIDLINE,399441.SZ,512290.SH,192300,1.069,205568.69999999998,51.392174999999995,680865.6912000004,1,bb_z,5475.3098249999975,3.0
2023-09-14,ENTRY,中证金融科技主题,159851.SZ,181100,1.104,199934.40000000002,49.98360000000001,480881.3076000003,1,bb_z,,
2023-09-18,ENTRY,中证内地低碳经济主题,159790.SZ,327300,0.611,199980.3,49.995075,280851.01252500026,1,bb_z,,
2023-09-18,ADD,中证金融科技主题,159851.SZ,182600,1.095,199947.0,49.98675,80854.02577500025,2,bb_z,,
2023-09-20,ADD,中证金融科技主题,159851.SZ,75100,1.076,80807.6,20.201900000000002,26.223875000243424,3,bb_z,,
2023-10-10,EXIT_MIDLINE,中证金融科技主题,159851.SZ,438800,1.107,485751.6,121.4379,485656.3859750002,3,bb_z,4820.989849999904,26.0
2023-10-16,ENTRY,中证现代物流,516910.SH,217100,0.921,199949.1,49.987275000000004,285657.2987000002,1,bb_z,,
2023-11-06,EXIT_MIDLINE,中证内地低碳经济主题,159790.SZ,327300,0.581,190161.3,47.540324999999996,475771.0583750002,1,bb_z,-9916.53540000002,49.0
2023-11-06,EXIT_MIDLINE,中证现代物流,516910.SH,217100,0.907,196909.7,49.227425000000004,672631.5309500003,1,bb_z,-3138.6147,21.0
2023-11-23,ENTRY,中证上海环交所碳中和,561190.SH,290200,0.6890000000000001,199947.80000000002,49.98695000000001,472633.7440000003,1,bb_z,,
2023-11-27,ENTRY,国证新能源车电池,159755.SZ,316900,0.631,199963.9,49.990975,272619.8530250003,1,bb_z,,
2023-11-27,ADD,中证上海环交所碳中和,561190.SH,291500,0.686,199969.00000000003,49.992250000000006,72600.86077500027,2,bb_z,,
2023-12-26,EXIT_MIDLINE,中证上海环交所碳中和,561190.SH,581700,0.649,377523.3,94.380825,450029.77995000023,2,bb_z,-22587.860025000045,33.0
2023-12-28,ENTRY,399971.SZ,512980.SH,291500,0.686,199969.00000000003,49.992250000000006,250010.7877000002,1,bb_z,,
2023-12-28,EXIT_MIDLINE,国证新能源车电池,159755.SZ,316900,0.586,185703.4,46.42585,435667.7618500002,1,bb_z,-14356.916824999998,31.0
2024-01-05,ENTRY,国证半导体芯片,159995.SZ,226500,0.883,199999.5,49.999875,235618.26197500018,1,bb_z,,
2024-01-09,ADD,国证半导体芯片,159995.SZ,236100,0.847,199976.69999999998,49.994175,35591.56780000019,2,bb_z,,
2024-01-25,EXIT_MIDLINE,399971.SZ,512980.SH,291500,0.686,199969.00000000003,49.992250000000006,235510.5755500002,1,bb_z,-99.98450000002978,28.0
2024-02-05,ADD,国证半导体芯片,159995.SZ,283200,0.706,199939.19999999998,49.9848,35521.390750000224,3,bb_z,,
2024-02-08,EXIT_MIDLINE,国证半导体芯片,159995.SZ,745800,0.786,586198.8,146.5497,621573.6410500003,3,bb_z,-14013.12854999994,34.0
2024-03-25,ENTRY,沪深300非银行金融,512070.SH,339500,0.589,199965.5,49.991375,421558.14967500034,1,bb_z,,
2024-03-25,ENTRY,中证医药及医疗器械创新,516820.SH,550900,0.363,199976.69999999998,49.994175,221531.45550000036,1,bb_z,,
2024-03-27,ADD,沪深300非银行金融,512070.SH,344200,0.581,199980.19999999998,49.99505,21501.26045000038,2,bb_z,,
2024-04-15,ADD,沪深300非银行金融,512070.SH,39700,0.541,21477.7,5.369425000000001,18.19102500037843,3,bb_z,,
2024-04-22,EXIT_MIDLINE,沪深300非银行金融,512070.SH,723400,0.5680000000000001,410891.20000000007,102.72280000000002,410806.66822500044,3,bb_z,-10740.278649999962,28.0
2024-04-24,ENTRY,中证内地低碳经济主题,159790.SZ,376600,0.531,199974.6,49.99365,210782.07457500044,1,bb_z,,
2024-04-26,EXIT_MIDLINE,中证医药及医疗器械创新,516820.SH,550900,0.34500000000000003,190060.50000000003,47.515125000000005,400795.05945000047,1,bb_z,-10013.709299999962,32.0
2024-04-29,EXIT_MIDLINE,中证内地低碳经济主题,159790.SZ,376600,0.547,206000.2,51.50005,606743.7594000004,1,bb_z,5924.1063,5.0
2024-05-27,ENTRY,中证800汽车与零部件,516110.SH,192400,1.039,199903.59999999998,49.975899999999996,406790.1835000005,1,bb_z,,
2024-05-27,ENTRY,399971.SZ,512980.SH,297600,0.672,199987.2,49.99680000000001,206752.9867000005,1,bb_z,,
2024-05-29,ADD,399971.SZ,512980.SH,304800,0.656,199948.80000000002,49.98720000000001,6754.199500000483,2,bb_z,,
2024-05-29,ADD,中证800汽车与零部件,516110.SH,6500,1.034,6721.0,5.0,28.199500000482658,2,bb_z,,
2024-06-05,EXIT_MIDLINE,中证800汽车与零部件,516110.SH,198900,1.066,212027.40000000002,53.00685000000001,212002.5926500005,2,bb_z,5294.817250000039,9.0
2024-06-06,ENTRY,中证红利低波动100,515100.SH,146100,1.368,199864.80000000002,49.96620000000001,12087.826450000488,1,bb_z,,
2024-06-12,ADD,中证红利低波动100,515100.SH,8900,1.352,12032.800000000001,5.0,50.026450000486875,2,bb_z,,
2024-07-01,EXIT_MIDLINE,中证红利低波动100,515100.SH,155000,1.343,208165.0,52.04125,208162.9852000005,2,bb_z,-3839.6074499999936,25.0
2024-07-02,ENTRY,399437.SZ,159993.SZ,241200,0.8290000000000001,199954.80000000002,49.98870000000001,8158.196500000486,1,bb_z,,
2024-07-05,ADD,399437.SZ,159993.SZ,10000,0.8150000000000001,8150.000000000001,5.0,3.1965000004847752,2,bb_z,,
2024-07-17,EXIT_MIDLINE,399437.SZ,159993.SZ,251200,0.8310000000000001,208747.2,52.186800000000005,208698.2097000005,2,bb_z,535.2245000000089,15.0
2024-07-24,ENTRY,930606.CSI,515210.SH,187400,1.067,199955.8,49.988949999999996,8692.420750000514,1,bb_z,,
2024-07-26,ADD,930606.CSI,515210.SH,8200,1.058,8675.6,5.0,11.820750000513726,2,bb_z,,
2024-07-31,EXIT_MIDLINE,399971.SZ,512980.SH,602400,0.586,353006.39999999997,88.2516,352929.9691500005,2,bb_z,-47117.83560000002,65.0
2024-07-31,EXIT_MIDLINE,930606.CSI,515210.SH,195600,1.091,213399.6,53.349900000000005,566276.2192500005,2,bb_z,4659.861150000015,7.0
2024-08-01,ENTRY,中证全指电力公用事业,159611.SZ,194500,1.028,199946.0,49.9865,366280.23275000055,1,bb_z,,
2024-08-06,ADD,中证全指电力公用事业,159611.SZ,199000,1.0050000000000001,199995.00000000003,49.99875000000001,166235.23400000052,2,bb_z,,
2024-08-07,ENTRY,中证央企创新驱动,515900.SH,122700,1.354,166135.80000000002,41.533950000000004,57.90005000049132,1,bb_z,,
2024-08-19,EXIT_MIDLINE,中证央企创新驱动,515900.SH,122700,1.365,167485.5,41.871375,167501.5286750005,1,bb_z,1266.294674999958,12.0
2024-09-04,ADD,中证全指电力公用事业,159611.SZ,173700,0.964,167446.8,41.8617,12.8669750005065,3,bb_z,,
2024-09-24,EXIT_MIDLINE,中证全指电力公用事业,159611.SZ,567200,0.9520000000000001,539974.4,134.99360000000001,539852.2733750005,3,bb_z,-27690.24054999991,54.0
2024-11-13,ENTRY,中证能源,159930.SZ,144600,1.383,199981.8,49.99545,339820.4779250005,1,bb_z,,
2024-11-18,ENTRY,中证全指电力公用事业,159611.SZ,202600,0.987,199966.2,49.991550000000004,139804.28637500046,1,bb_z,,
2024-11-18,EXIT_MIDLINE,中证能源,159930.SZ,144600,1.416,204753.59999999998,51.188399999999994,344506.6979750004,1,bb_z,4670.61615,5.0
2024-11-19,ENTRY,中证全指家用电器,159996.SZ,155000,1.29,199950.0,49.987500000000004,144506.71047500044,1,bb_z,,
2024-11-22,EXIT_MIDLINE,中证全指电力公用事业,159611.SZ,202600,1.0030000000000001,203207.80000000002,50.801950000000005,347663.7085250005,1,bb_z,3140.8065000000106,4.0
2024-11-25,ENTRY,931151.CSI,515790.SH,246600,0.811,199992.6,49.99815,147621.11037500048,1,bb_z,,
2024-11-27,ADD,中证全指家用电器,159996.SZ,116700,1.264,147508.8,36.877199999999995,75.43317500050762,2,bb_z,,
2024-12-02,EXIT_MIDLINE,中证全指家用电器,159996.SZ,271700,1.321,358915.7,89.728925,358901.4042500005,2,bb_z,11280.306375000053,13.0
2024-12-10,EXIT_MIDLINE,931151.CSI,515790.SH,246600,0.839,206897.4,51.72435,565747.0799000005,1,bb_z,6803.0774999999985,15.0
2024-12-16,ENTRY,中证半导体材料设备主题,159516.SZ,186500,1.072,199928.0,49.982,365769.0979000005,1,bb_z,,
2024-12-17,ENTRY,931865.CSI,561980.SH,162300,1.232,199953.6,49.988400000000006,165765.5095000005,1,bb_z,,
2024-12-20,EXIT_MIDLINE,931865.CSI,561980.SH,162300,1.288,209042.4,52.2606,374755.6489000005,1,bb_z,8986.551000000012,3.0
2024-12-23,ENTRY,中证内地低碳经济主题,159790.SZ,336700,0.594,199999.8,49.99995,174705.8489500005,1,bb_z,,
2024-12-27,EXIT_MIDLINE,中证半导体材料设备主题,159516.SZ,186500,1.077,200860.5,50.215125,375516.1338250005,1,bb_z,832.3028749999924,11.0
2025-01-08,ENTRY,中证全指电力公用事业,159611.SZ,211100,0.9470000000000001,199911.7,49.977925000000006,175554.45590000047,1,bb_z,,
2025-01-21,EXIT_MIDLINE,中证内地低碳经济主题,159790.SZ,336700,0.5710000000000001,192255.7,48.063925000000005,367762.09197500045,1,bb_z,-7842.163874999968,29.0
2025-02-05,EXIT_MIDLINE,中证全指电力公用事业,159611.SZ,211100,0.936,197589.6,49.397400000000005,565302.2945750004,1,bb_z,-2421.4753250000035,28.0
2025-02-06,ENTRY,000126.SH,515650.SH,180000,1.111,199980.0,49.995000000000005,365272.2995750004,1,bb_z,,
2025-02-06,ENTRY,上证主要消费行业,510630.SH,227000,0.881,199987.0,49.99675,165235.30282500043,1,bb_z,,
2025-02-13,EXIT_MIDLINE,000126.SH,515650.SH,180000,1.1300000000000001,203400.00000000003,50.85000000000001,368584.45282500045,1,bb_z,3319.1550000000293,7.0
2025-02-13,EXIT_MIDLINE,上证主要消费行业,510630.SH,227000,0.906,205662.0,51.4155,574195.0373250004,1,bb_z,5573.587750000022,7.0
2025-02-19,ENTRY,930633.CSI,159766.SZ,309100,0.647,199987.7,49.996925000000005,374157.34040000034,1,bb_z,,
2025-02-19,ENTRY,399998.SZ,515220.SH,196600,1.0170000000000001,199942.2,49.98555,174165.1548500003,1,bb_z,,
2025-02-25,EXIT_MIDLINE,930633.CSI,159766.SZ,309100,0.661,204315.1,51.078775,378429.1760750003,1,bb_z,4226.324299999982,6.0
2025-02-26,ENTRY,上证国有企业红利,510720.SH,214500,0.932,199914.0,49.978500000000004,178465.19757500032,1,bb_z,,
2025-03-12,EXIT_MIDLINE,399998.SZ,515220.SH,196600,1.006,197779.6,49.444900000000004,376195.3526750003,1,bb_z,-2262.030450000026,21.0
2025-03-13,EXIT_MIDLINE,上证国有企业红利,510720.SH,214500,0.9380000000000001,201201.0,50.30025,577346.0524250004,1,bb_z,1186.7212500000167,15.0
2025-03-31,ENTRY,930608.CSI,516950.SH,189300,1.056,199900.80000000002,49.97520000000001,377395.2772250003,1,bb_z,,
2025-04-02,ENTRY,中证新能源,516160.SH,104600,1.911,199890.6,49.97265,177454.7045750003,1,bb_z,,
2025-04-10,ADD,中证新能源,516160.SH,102900,1.723,177296.7,44.324175000000004,113.68040000030305,2,bb_z,,
2025-04-22,EXIT_MIDLINE,930608.CSI,516950.SH,189300,1.033,195546.9,48.886725,195611.6936750003,1,bb_z,-4452.761925000033,22.0
2025-04-28,EXIT_MIDLINE,中证新能源,516160.SH,207500,1.7610000000000001,365407.5,91.351875,560927.8418000003,2,bb_z,-11965.448700000059,26.0
2025-05-16,ENTRY,931865.CSI,561980.SH,157600,1.2690000000000001,199994.40000000002,49.99860000000001,360883.44320000027,1,bb_z,,
2025-05-16,ENTRY,中证半导体材料设备主题,159516.SZ,197200,1.014,199960.8,49.9902,160872.65300000028,1,bb_z,,
2025-06-05,EXIT_MIDLINE,931865.CSI,561980.SH,157600,1.2670000000000001,199679.2,49.9198,360501.9332000003,1,bb_z,-415.1183999999902,20.0
2025-06-05,EXIT_MIDLINE,中证半导体材料设备主题,159516.SZ,197200,1.0150000000000001,200158.00000000003,50.03950000000001,560609.8937000004,1,bb_z,97.1703000000405,20.0
2025-06-11,ENTRY,上证主要消费行业,510630.SH,210900,0.9480000000000001,199933.2,49.98330000000001,360626.71040000033,1,bb_z,,
2025-06-13,ENTRY,中证细分食品饮料产业主题,515170.SH,350200,0.5710000000000001,199964.2,49.99105,160612.5193500003,1,bb_z,,
2025-06-13,ADD,上证主要消费行业,510630.SH,170800,0.9400000000000001,160552.0,40.138,20.38135000030161,2,bb_z,,
2025-07-09,EXIT_MIDLINE,上证主要消费行业,510630.SH,381700,0.919,350782.3,87.695575,350714.9857750003,2,bb_z,-9880.716875000015,28.0
2025-07-09,EXIT_MIDLINE,中证细分食品饮料产业主题,515170.SH,350200,0.561,196462.2,49.115550000000006,547128.0702250004,1,bb_z,-3601.1065999999923,26.0
2025-07-30,ENTRY,中证红利低波动,512890.SH,168000,1.19,199920.0,49.980000000000004,347158.0902250004,1,bb_z,,
2025-07-30,ENTRY,中证银行AH价格优选,517900.SH,127000,1.574,199898.0,49.9745,147210.1157250004,1,bb_z,,
2025-08-01,ADD,中证红利低波动,512890.SH,124600,1.181,147152.6,36.78815,20.72757500037551,2,bb_z,,
2025-08-06,EXIT_MIDLINE,中证银行AH价格优选,517900.SH,127000,1.611,204597.0,51.14925,204566.5783250004,1,bb_z,4597.8762499999975,7.0
2025-08-07,EXIT_MIDLINE,中证红利低波动,512890.SH,292600,1.203,351997.80000000005,87.99945000000001,556476.3788750004,2,bb_z,4750.432399999996,8.0
2025-08-28,ENTRY,中证银行AH价格优选,517900.SH,131100,1.5250000000000001,199927.50000000003,49.98187500000001,356498.89700000035,1,bb_z,,
2025-09-01,ENTRY,上证国有企业红利,510720.SH,205300,0.974,199962.19999999998,49.99055,156486.70645000038,1,bb_z,,
2025-09-02,ADD,中证银行AH价格优选,517900.SH,104000,1.504,156416.0,39.104,31.602450000384124,2,bb_z,,
2025-09-10,EXIT_MIDLINE,中证银行AH价格优选,517900.SH,235100,1.537,361348.69999999995,90.33717499999999,361289.9652750003,2,bb_z,4825.776949999919,13.0
2025-09-17,ENTRY,399986.SZ,512800.SH,247200,0.809,199984.80000000002,49.99620000000001,161255.1690750003,1,bb_z,,
2025-09-19,ADD,399986.SZ,512800.SH,203800,0.791,161205.80000000002,40.30145,9.06762500028708,2,bb_z,,
2025-10-10,EXIT_MIDLINE,上证国有企业红利,510720.SH,205300,0.9550000000000001,196061.50000000003,49.015375000000006,196021.55225000033,1,bb_z,-3999.705924999948,39.0
2025-10-14,EXIT_MIDLINE,399986.SZ,512800.SH,451000,0.799,360349.0,90.08725,556280.4650000003,2,bb_z,-1021.984900000032,27.0
2025-10-16,ENTRY,970070.SZ,159363.SZ,253800,0.788,199994.4,49.998599999999996,356236.06640000036,1,bb_z,,
2025-10-17,ENTRY,399971.SZ,512980.SH,207600,0.963,199918.8,49.9797,156267.28670000038,1,bb_z,,
2025-10-21,EXIT_MIDLINE,970070.SZ,159363.SZ,253800,0.848,215222.4,53.8056,371435.88110000035,1,bb_z,15124.195800000012,5.0
2025-10-23,ENTRY,中证畜牧养殖,159865.SZ,312900,0.639,199943.1,49.985775000000004,171442.79532500033,1,bb_z,,
2025-10-27,EXIT_MIDLINE,中证畜牧养殖,159865.SZ,312900,0.65,203385.0,50.84625,374776.94907500036,1,bb_z,3341.0679749999986,4.0
2025-10-29,ENTRY,上证主要消费行业,510630.SH,213600,0.936,199929.6,49.982400000000005,174797.36667500035,1,bb_z,,
2025-10-31,EXIT_MIDLINE,399971.SZ,512980.SH,207600,0.989,205316.4,51.3291,380062.43757500034,1,bb_z,5296.291200000002,14.0
2025-11-10,EXIT_MIDLINE,上证主要消费行业,510630.SH,213600,0.9430000000000001,201424.80000000002,50.35620000000001,581436.8813750003,1,bb_z,1394.8614000000107,12.0
2025-11-12,ENTRY,中证金融科技主题,159851.SZ,237800,0.841,199989.8,49.99745,381397.0839250004,1,bb_z,,
2025-11-13,ENTRY,399282.SZ,515400.SH,209200,0.9560000000000001,199995.2,49.9988,181351.88512500038,1,bb_z,,
2025-12-05,EXIT_MIDLINE,中证金融科技主题,159851.SZ,237800,0.8190000000000001,194758.2,48.689550000000004,376061.3955750004,1,bb_z,-5330.28699999997,23.0
2025-12-08,ENTRY,中证800银行,159887.SZ,148800,1.344,199987.2,49.99680000000001,176024.19877500038,1,bb_z,,
2025-12-08,EXIT_MIDLINE,399282.SZ,515400.SH,209200,0.9460000000000001,197903.2,49.47580000000001,373877.9229750004,1,bb_z,-2191.4745999999996,25.0
2025-12-10,ENTRY,000126.SH,515650.SH,169600,1.179,199958.4,49.9896,173869.5333750004,1,bb_z,,
2025-12-12,ADD,000126.SH,515650.SH,147800,1.176,173812.8,43.453199999999995,13.280175000429153,2,bb_z,,
2025-12-17,EXIT_MIDLINE,000126.SH,515650.SH,317400,1.193,378658.2,94.66455,378576.81562500045,2,bb_z,4698.892650000047,7.0
2025-12-19,ENTRY,中证内地低碳经济主题,159790.SZ,267700,0.747,199971.9,49.992975,178554.92265000046,1,bb_z,,
2025-12-19,EXIT_MIDLINE,中证800银行,159887.SZ,148800,1.346,200284.80000000002,50.071200000000005,378789.65145000047,1,bb_z,197.53200000001632,11.0
2025-12-23,EXIT_MIDLINE,中证内地低碳经济主题,159790.SZ,267700,0.76,203452.0,50.863,582190.7884500005,1,bb_z,3379.2440249999995,4.0
2025-12-30,ENTRY,中证绿色电力,561170.SH,180100,1.11,199911.00000000003,49.97775000000001,382229.81070000044,1,bb_z,,
2025-12-30,ENTRY,中证全指电力公用事业,159611.SZ,196800,1.016,199948.8,49.9872,182231.02350000045,1,bb_z,,
2026-01-05,ADD,中证绿色电力,561170.SH,166500,1.094,182151.0,45.53775,34.48575000045821,2,bb_z,,
2026-01-07,EXIT_MIDLINE,中证全指电力公用事业,159611.SZ,196800,1.0210000000000001,200932.80000000002,50.233200000000004,200917.0525500005,1,bb_z,883.7796000000274,8.0
2026-01-08,EXIT_MIDLINE,中证绿色电力,561170.SH,346600,1.114,386112.4,96.52810000000001,586932.9244500005,2,bb_z,3858.356400000069,9.0
2026-01-09,ENTRY,中证红利低波动,512890.SH,172100,1.162,199980.19999999998,49.99505,386902.72940000053,1,bb_z,,
2026-01-15,ENTRY,沪深300红利低波动,515300.SH,155700,1.284,199918.80000000002,49.97970000000001,186933.94970000052,1,bb_z,,
2026-01-16,ADD,中证红利低波动,512890.SH,161900,1.154,186832.59999999998,46.708149999999996,54.64155000055325,2,bb_z,,
