etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,status,index_code,index_name,index_publisher,publisher_confidence,index_category,asset_class,domestic_a_share_flag,passive_index_flag,cross_mixed_flag,is_csi_publisher,eligible,exclusion_reason,match_level,bench_idx_name,benchmark,data_source,retrieval_date,has_daily,history_start,history_end,n_days,close,daily_amount,adv20,adv60,fund_share,fund_size,premium_max,zero_amt_days,adj_factor_last,last_amount,fund_share_first_date,fund_share_last_date
159869.SZ,华夏中证动漫游戏ETF,SZ,20210305,,20210225,华夏基金管理有限公司,L,930901.CSI,中证动漫游戏,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证动漫游戏,中证动漫游戏指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210305,20260903,1336,1.097,560023611.8,504644187.2099999,630580746.8016666,804708.2127,8827649093.319,,0,1.0,560023.6118,20210225,20260903
516010.SH,国泰中证动漫游戏ETF,SH,20210305,,20210225,国泰基金管理有限公司,L,930901.CSI,中证动漫游戏,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证动漫游戏,中证动漫游戏指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210305,20260903,1336,1.09,115781142.0,95400561.05,112800232.48333333,246769.3,2689785370.0,,0,1.0,115781.142,20210225,20260903
159870.SZ,鹏华中证细分化工产业主题ETF,SZ,20210303,,20210223,鹏华基金管理有限公司,L,000813.CSI,中证细分化工产业主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证细分化工产业主题,中证细分化工产业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210303,20260903,1338,0.81,310847060.2,399175018.19,562616777.9783332,1696160.7019,13738901685.390001,,0,1.0,310847.0602,20210223,20260903
159863.SZ,鹏华中证光伏产业ETF,SZ,20210311,,20210222,鹏华基金管理有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210311,20260903,1332,0.545,3374787.8000000003,3171415.395,4358339.510000001,29672.9352,161717496.84,,0,1.4996,3374.7878,20210222,20260903
516520.SH,华泰柏瑞中证智能汽车主题ETF,SH,20210301,,20210209,华泰柏瑞基金管理有限公司,L,399432.SZ,中证智能汽车主题,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证智能汽车主题,中证智能汽车主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210301,20260903,1340,1.047,20283258.0,38486378.1,57313009.53333333,78976.55,826884478.5,,0,1.0,20283.258,20210209,20260903
516600.SH,工银瑞信中证消费服务领先ETF,SH,20210226,,20210209,工银瑞信基金管理有限公司,L,000806.CSI,中证消费服务领先,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证消费服务领先,中证消费服务领先指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210226,20260903,1341,0.612,636912.0,1385229.8,1729909.6333333333,11033.21,67523245.19999999,,0,1.0,636.912,20210209,20260903
159848.SZ,国联安中证全指证券公司ETF,SZ,20210312,,20210209,国联安基金管理有限公司,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210312,20260903,1331,0.876,1621730.3,2702625.25,4943381.756666666,15331.1239,134300645.364,,0,1.0,1621.7303,20210209,20260903
159855.SZ,银华中证影视主题ETF,SZ,20210226,,20210209,银华基金管理股份有限公司,L,930781.CSI,中证影视主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证影视主题,中证影视主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210226,20260903,1341,0.761,32849639.7,20963734.675,16341951.413333334,25242.5236,192095604.59600002,,0,1.0,32849.6397,20210209,20260903
517100.SH,富国中证沪港深500ETF,SH,20210302,,20210209,富国基金管理有限公司,L,,中证沪港深500,中证指数有限公司,RULE_BASED,,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L5_RULE,中证沪港深500,中证沪港深500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210302,20260903,1339,1.007,52390.0,661272.8500000001,1526955.35,14360.21,144607314.7,,0,1.0,52.39,20210209,20260903
516000.SH,华夏中证大数据产业ETF,SH,20210301,,20210209,华夏基金管理有限公司,L,399282.SZ,中证大数据产业,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L4_NORM_EX,中证大数据产业,中证大数据产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210301,20260903,1340,0.957,60512197.0,41367061.85000001,48387840.81666667,45185.5,432425235.0,,0,1.0,60512.197,20210209,20260903
516060.SH,工银瑞信中证创新药产业ETF,SH,20210301,,20210209,工银瑞信基金管理有限公司,L,980086.CNI,中证创新药产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证创新药产业,中证创新药产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210301,20260903,1340,0.594,4995188.0,12327015.600000001,13559118.416666666,30023.74,178341015.6,,0,1.0,4995.188,20210209,20260903
516180.SH,平安中证光伏产业ETF,SH,20210303,,20210209,平安基金管理有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210303,20260903,1338,0.669,6575667.0,7459439.049999999,8226405.766666667,15098.7,101010303.0,,0,1.0,6575.667,20210209,20260903
159849.SZ,招商中证生物科技主题ETF,SZ,20210302,,20210208,招商基金管理有限公司,L,,中证生物科技主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证生物科技主题,中证生物科技主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210302,20260903,1339,0.503,1530169.3,2918383.165,3190309.7416666667,15837.2396,79661315.188,,0,1.0,1530.1693,20210208,20260903
159857.SZ,天弘中证光伏产业ETF,SZ,20210224,,20210204,天弘基金管理有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210224,20260903,1343,0.692,44318595.800000004,59168004.05500001,85306080.44000001,222951.5725,1542824881.6999998,,0,1.0,44318.5958,20210204,20260903
517000.SH,银华中证沪港深500ETF,SH,20210305,,20210204,银华基金管理股份有限公司,L,,中证沪港深500,中证指数有限公司,RULE_BASED,,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L5_RULE,中证沪港深500,中证沪港深500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210305,20260903,1336,0.999,132950.0,511341.5000000001,990681.7333333332,12279.3,122670207.0,,0,1.0,132.95,20210204,20260903
517300.SH,国寿安保中证沪港深300ETF,SH,20210224,,20210204,国寿安保基金管理有限公司,L,931395.CSI,中证沪港深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深300,中证沪港深300指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210224,20260903,1343,0.941,332561.0,1202377.35,4017719.2833333327,100243.45,943290864.5,,0,1.0,332.561,20210204,20260903
516660.SH,华安中证新能源汽车ETF,SH,20210226,,20210203,华安基金管理有限公司,L,,中证新能源汽车,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证新能源汽车,中证新能源汽车指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210226,20260903,1341,0.956,1010470.0,1343448.35,1708630.6,15568.9,148838684.0,,0,1.0,1010.47,20210203,20260903
515230.SH,国泰中证全指软件ETF,SH,20210302,,20210203,国泰基金管理有限公司,L,,中证全指软件,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指软件,中证全指软件指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210302,20260903,1339,0.695,155055571.0,244635214.04999998,226770943.75000003,794469.09,5521560175.5,,0,1.0,155055.571,20210203,20260903
516080.SH,易方达中证创新药产业ETF,SH,20210223,,20210203,易方达基金管理有限公司,L,980086.CNI,中证创新药产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证创新药产业,中证创新药产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210223,20260903,1344,0.68,124968395.0,289397419.6,266167414.8166667,529555.48,3600977264.0000005,,0,1.0,124968.395,20210203,20260903
159839.SZ,汇添富国证生物医药ETF,SZ,20210222,,20210201,汇添富基金管理股份有限公司,L,399441.SZ,国证生物医药,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,国证生物医药,国证生物医药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210222,20260903,1345,0.365,29539686.2,70510263.11,72014298.61000001,263773.5165,962773335.2250001,,0,1.0,29539.6862,20210201,20260903
517080.SH,汇添富中证沪港深500ETF,SH,20210222,,20210201,汇添富基金管理股份有限公司,L,,中证沪港深500,中证指数有限公司,RULE_BASED,,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L5_RULE,中证沪港深500,中证沪港深500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210222,20260903,1345,0.989,867673.0,1024299.9999999998,1055632.1333333333,17316.6,171261174.0,,0,1.0,867.673,20210201,20260903
516800.SH,华宝中证智能制造主题ETF,SH,20210219,,20210129,华宝基金管理有限公司,L,930850.CSI,中证智能制造主题,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证智能制造主题,中证智能制造主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210219,20260903,1346,0.96,8934631.0,8381040.3999999985,13610914.6,18230.8,175015680.0,,0,1.9986,8934.631,20210129,20260903
159852.SZ,嘉实中证软件服务ETF,SZ,20210209,,20210129,嘉实基金管理有限公司,L,930601.CSI,中证软件服务,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证软件服务,中证软件服务指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210209,20260903,1349,0.677,313173468.5,559726504.9349998,506520950.4466667,1389862.3921,9409368394.517,,0,1.0,313173.4685,20210129,20260903
159841.SZ,天弘中证全指证券公司ETF,SZ,20210209,,20210128,天弘基金管理有限公司,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210209,20260903,1349,0.996,279188861.6,260219649.26000002,360223146.09166676,1197283.8465,11924947111.14,,0,1.0,279188.8616,20210128,20260903
159843.SZ,招商国证食品饮料行业ETF,SZ,20210205,,20210125,招商基金管理有限公司,L,,国证食品饮料行业,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,True,False,False,True,,L5_RULE,国证食品饮料行业,国证食品饮料行业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210205,20260903,1351,0.537,3795363.1,6114159.78,8330783.41,60895.5141,327008910.717,,0,1.0,3795.3631,20210125,20260903
517050.SH,华泰柏瑞中证沪港深互联网ETF,SH,20210208,,20210125,华泰柏瑞基金管理有限公司,L,399675.SZ,中证沪港深互联网,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,行业指数,EQUITY,False,True,True,False,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深互联网,中证沪港深互联网指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210208,20260903,1350,0.657,1662120.0,1742979.45,2411073.15,34760.5,228376485.0,,0,1.0,1662.12,20210125,20260903
517200.SH,嘉实中证沪港深互联网ETF,SH,20210208,,20210125,嘉实基金管理有限公司,L,399675.SZ,中证沪港深互联网,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,行业指数,EQUITY,False,True,True,False,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深互联网,中证沪港深互联网指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210208,20260903,1350,0.581,1546654.0,1328758.3,1867610.8499999999,14478.2,84118342.0,,0,1.0,1546.654,20210125,20260903
159856.SZ,工银瑞信中证沪港深互联网ETF,SZ,20210201,,20210122,工银瑞信基金管理有限公司,L,399675.SZ,中证沪港深互联网,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,行业指数,EQUITY,False,True,True,False,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深互联网,中证沪港深互联网指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210201,20260903,1355,0.575,1601078.7,1658038.59,2559233.02,34737.2474,199739172.54999998,,0,1.0,1601.0787,20210122,20260903
516160.SH,南方中证新能源ETF,SH,20210204,,20210122,南方基金管理股份有限公司,L,,中证新能源,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证新能源,中证新能源指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210204,20260903,1352,2.37,112086904.0,137293415.75,197113469.24999997,151014.2,3579036540.0,,0,0.3091,112086.904,20210122,20260903
516050.SH,工银瑞信中证科技龙头ETF,SH,20210205,,20210121,工银瑞信基金管理有限公司,L,,中证科技龙头,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证科技龙头,中证科技龙头指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210205,20260903,1351,1.337,4563060.0,9081465.799999999,14592103.450000003,16122.8,215561836.0,,0,1.0,4563.06,20210121,20260903
159837.SZ,易方达中证生物科技主题ETF,SZ,20210127,,20210114,易方达基金管理有限公司,L,,中证生物科技主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证生物科技主题,中证生物科技主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210127,20260903,1358,0.498,19590607.2,48496049.1,48026305.13666667,281815.2837,1403440112.8260002,,0,1.0,19590.6072,20210114,20260903
515400.SH,富国中证大数据产业ETF,SH,20210120,,20210107,富国基金管理有限公司,L,399282.SZ,中证大数据产业,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L4_NORM_EX,中证大数据产业,中证大数据产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210120,20260903,1363,0.87,72501785.0,105967687.0,143571156.9,164363.14,1429959318.0000002,,0,1.0,72501.785,20210107,20260903
516880.SH,银华中证光伏产业ETF,SH,20210118,,20210105,银华基金管理股份有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210118,20260903,1365,0.691,10314808.0,13575036.15,20683810.96666667,91794.41,634299373.0999999,,0,1.0,10314.808,20210105,20260903
515170.SH,华夏中证细分食品饮料产业主题ETF,SH,20210113,,20201230,华夏基金管理有限公司,L,,中证细分食品饮料产业主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证细分食品饮料产业主题,中证细分食品饮料产业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210113,20260903,1368,0.464,35684086.0,78013164.64999999,93585882.76666667,862675.79,4002815665.6000004,,0,1.0,35684.086,20201230,20260903
515920.SH,博时中证智能消费主题ETF,SH,20210120,,20201230,博时基金管理有限公司,L,,中证智能消费主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证智能消费主题,中证智能消费主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210120,20260903,1363,1.191,1928042.0,2118874.0,5131588.583333334,6440.57,76707188.7,,0,1.0,1928.042,20201230,20260903
159828.SZ,国泰中证医疗ETF,SZ,20210112,,20201224,国泰基金管理有限公司,L,399989.SZ,中证医疗,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证医疗,中证医疗指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210112,20260903,1369,0.423,33173628.299999997,71867097.605,69639151.06833333,462643.9464,1956983893.2719998,,0,1.0,33173.6283,20201224,20260903
515250.SH,富国中证智能汽车主题ETF,SH,20210108,,20201224,富国基金管理有限公司,L,399432.SZ,中证智能汽车主题,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证智能汽车主题,中证智能汽车主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210108,20260903,1371,0.93,11501015.0,16163774.75,22750065.983333334,34294.45,318938385.0,,0,1.0,11501.015,20201224,20260903
515710.SH,华宝中证细分食品饮料产业主题ETF,SH,20210107,,20201224,华宝基金管理有限公司,L,,中证细分食品饮料产业主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证细分食品饮料产业主题,中证细分食品饮料产业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210107,20260903,1372,0.496,13321911.0,19362274.05,26052261.85,232459.98,1153001500.8,,0,1.0,13321.911,20201224,20260903
515290.SH,天弘中证银行ETF,SH,20201228,,20201211,天弘基金管理有限公司,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证银行,中证银行指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201228,20260903,1379,1.513,52408631.0,84824877.89999999,104450703.03333333,250457.29,3789418797.7,,0,1.0,52408.631,20201211,20260903
159824.SZ,博时中证新能源汽车ETF,SZ,20210111,,20201210,博时基金管理有限公司,L,,中证新能源汽车,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证新能源汽车,中证新能源汽车指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210111,20260903,1370,1.056,3718169.1999999997,3576577.96,5525662.234999999,8413.507,88846633.92,,0,1.0,3718.1692,20201210,20260903
159825.SZ,富国中证农业主题ETF,SZ,20201229,,20201210,富国基金管理有限公司,L,000949.CSI,中证农业主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证农业主题,中证农业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201229,20260903,1378,0.748,64548596.7,105936611.89500001,89459407.77666667,248507.7407,1858837900.436,,0,1.0,64548.5967,20201210,20260903
159827.SZ,银华中证农业主题ETF,SZ,20201218,,20201210,银华基金管理股份有限公司,L,000949.CSI,中证农业主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证农业主题,中证农业主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201218,20260903,1385,0.805,1015873.3999999999,2940382.3999999994,2906857.1400000006,8671.6463,69806752.715,,0,1.0,1015.8734,20201210,20260903
515790.SH,华泰柏瑞中证光伏产业ETF,SH,20201218,,20201207,华泰柏瑞基金管理有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201218,20260903,1385,0.81,88739779.0,175536315.55000004,242778999.36666664,598349.4,4846630140.0,,0,1.0,88739.779,20201207,20260903
515120.SH,广发中证创新药产业ETF,SH,20210104,,20201203,广发基金管理有限公司,L,980086.CNI,中证创新药产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证创新药产业,中证创新药产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210104,20260903,1375,0.638,431819463.0,801340679.5,837328999.0166667,1759599.36,11226243916.800001,,0,1.0,431819.463,20201203,20260903
515320.SH,华安中证电子50ETF,SH,20210108,,20201125,华安基金管理有限公司,L,,中证电子50,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证电子50,中证电子50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210108,20260903,1371,1.49,11585558.0,17251433.349999998,17761732.45,8930.9,133070410.0,,0,1.0,11585.558,20201125,20260903
510860.SH,兴业上证50ETF,SH,20210112,20220317,20201113,兴业基金管理有限公司,D,000016.SH,上证50,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证50,上证50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20210112,20211227,232,0.906,498407.0,165657.2,164336.06666666668,1296.8697,11749639.482,,0,1.0,498.407,20201113,20211229
159821.SZ,中银证券创业板ETF,SZ,20201029,,20200929,中银国际证券股份有限公司,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,EQUITY,True,True,False,False,True,,L1_EX_EXACT,创业板,创业板指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201029,20260903,1417,1.25,1675177.3,2523571.1700000004,2980795.2800000003,6592.0,82400000.0,,0,1.0,1675.1773,20200929,20260903
588000.SH,华夏上证科创板50成份ETF,SH,20201116,,20200928,华夏基金管理有限公司,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201116,20260903,1409,1.703,4700623804.0,6159256122.099998,8530901170.566667,5225666.82,88993105944.6,,0,1.0,4700623.804,20200928,20260903
588050.SH,工银瑞信上证科创板50成份ETF,SH,20201116,,20200928,工银瑞信基金管理有限公司,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201116,20260903,1409,1.654,246784568.0,326164846.34999996,504111551.55,655124.13,10835753110.199999,,0,1.0,246784.568,20200928,20260903
588080.SH,易方达上证科创板50成份ETF,SH,20201116,,20200928,易方达基金管理有限公司,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201116,20260903,1409,1.648,1209786807.0,1554362218.6,2081671837.6333334,2522562.81,41571835108.799995,,0,1.0097,1209786.807,20200928,20260903
588090.SH,华泰柏瑞上证科创板50成份ETF,SH,20201116,,20200928,华泰柏瑞基金管理有限公司,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201116,20260903,1409,1.659,116542559.0,151964211.85,304416690.3166667,302107.28,5011959775.200001,,0,1.0,116542.559,20200928,20260903
515530.SH,泰康中证500ETF,SH,20201109,,20200918,泰康基金管理有限公司,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201109,20260903,1414,4.293,4903575.0,4601246.9,4583899.233333333,1224.27,52557911.1,,0,1.0,4903.575,20200918,20260903
515760.SH,华夏中证浙江国资创新发展ETF,SH,20201012,,20200917,华夏基金管理有限公司,L,931372.CSI,中证浙江国资创新发展,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证浙江国资创新发展,中证浙江国资创新发展指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201012,20260903,1434,1.38,429879.0,3324843.0499999993,3960274.066666667,9438.81,130255577.99999999,,0,1.0,429.879,20200917,20260903
510370.SH,兴业沪深300ETF,SH,20201027,,20200911,兴业基金管理有限公司,L,000300.SH,沪深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,沪深300,沪深300指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20201027,20260903,1423,1.022,2959415.0,2167197.4,4444804.933333333,8725.81,89177778.2,,0,1.0,2959.415,20200911,20260903
510760.SH,国泰上证综合ETF,SH,20200909,,20200821,国泰基金管理有限公司,L,,上证综合,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证综合,上证综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20200909,20260903,1451,1.349,196379050.0,236165769.2,321604238.3833334,299050.37,4034189491.2999997,,0,1.1479,196379.05,20200821,20260903
515500.SH,海富通中证长三角领先ETF,SH,20200918,20230410,20200813,海富通基金管理有限公司,D,,中证长三角领先,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证长三角领先,中证长三角领先指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20200918,20230131,562,0.962,31290.0,1089579.3,787884.8666666668,2340.4795,22515412.79,,0,1.0,31.29,20200813,20230201
