date,stock_n,stock_bbz_std,stock_bbz_iqr,etf_n,etf_bbz_std,etf_bbz_iqr
2024-07-01,80,0.3416462911378389,0.46971820158604016,12,0.11163616057268236,0.114658978740513
2024-07-02,136,0.22741084844170328,0.25928092137065484,22,0.05822172224606747,0.09773660083831714
2024-07-04,540,0.21473196158897154,0.2381293210618498,14,0.07698489022415171,0.04036437225079492
2024-07-08,840,0.2116948951855507,0.2514794128501605,46,0.20994012701390855,0.1371527923977025
2024-07-10,324,0.26552033061751845,0.34375089686799143,5,0.12727034040405,0.11529464429301806
2024-07-23,394,0.2593764347027785,0.3947047358922555,20,0.19170603993308905,0.15237097812765166
2024-07-24,846,0.24818107287945204,0.3129239168971014,44,0.22668682771390128,0.4365050887402222
2024-07-25,301,0.21682521620127326,0.2275518128928966,36,0.16381136083204345,0.19673564848168112
2024-08-05,223,0.24300479716995005,0.29401199273298806,29,0.2388224609793036,0.3433137483985411
2024-08-06,47,0.3283732519271445,0.41793626633936043,13,0.08713686088463142,0.1242081984908805
2024-08-20,586,0.2688731132108847,0.2990572386769692,13,0.27752262323327836,0.4062599788374355
2024-08-21,505,0.2502124430027816,0.31648976930475126,10,0.26573607302542085,0.4259253368618996
2024-08-22,1152,0.2335548339994831,0.2985715236362423,36,0.16987791606665525,0.2767735154195816
2024-08-23,1018,0.2616785715308655,0.30824276151700936,16,0.057264359410978655,0.07687737980953635
2024-08-28,225,0.3104319030485478,0.3361553052278987,11,0.1550870378539994,0.20234038234155927
2024-08-29,131,0.34747985734100445,0.39652847369532207,20,0.3139417290937446,0.5169160596951685
2024-09-02,173,0.4160225410702966,0.43560066163664235,20,0.25575876308514,0.34952299002385656
2024-09-03,109,0.24225551173665139,0.3315152604460989,14,0.19363036550315124,0.2840024630889757
2024-09-04,131,0.2648762252279628,0.3602521896071611,24,0.18972278619918584,0.19150691773469797
2024-09-05,61,0.2541504937089486,0.25139801247388815,7,0.17126907180975204,0.1873662788102397
2024-09-06,162,0.20898569216006005,0.272173882041574,25,0.1409861969504249,0.18153028783276826
2024-09-09,199,0.24442725492863046,0.34429072195005395,45,0.2879511654174227,0.5094530701958564
2024-09-10,123,0.34056360474914804,0.5040394027850281,31,0.17040400753866228,0.3002269591983784
2024-09-11,166,0.2936017644904224,0.33831459157332633,19,0.10773185170799846,0.17535819454447843
2024-09-12,138,0.26176603119009423,0.24082308207879244,9,0.1732033065125761,0.1746134261965957
2024-09-13,507,0.24448543736402462,0.2799215436866471,10,0.13122796777799378,0.16594126679560217
2024-09-18,819,0.24868107093142522,0.30206906974199743,16,0.1593484485069059,0.2329160075543295
2024-09-20,111,0.2939597313565404,0.3043088861882146,5,0.07460651141807058,0.13123174330841803
2024-09-23,111,0.2927448051794611,0.34357694266863614,10,0.0658664517473845,0.0830200030490138
2024-11-22,261,0.20601365976113972,0.23444285222253214,9,0.1329667273241586,0.09257816199014446
2024-11-25,96,0.25337413564564965,0.2652581648399246,8,0.23541855223136465,0.24494216954216297
2024-12-16,142,0.22908057779732094,0.29592449855620684,23,0.15959801919258684,0.14058242290424872
2024-12-17,494,0.2630697218636267,0.374681223029782,18,0.11372551271792587,0.09556452271804794
2024-12-23,1131,0.24038864242146427,0.3533658618939799,7,0.11571592977330172,0.1575963411586767
2024-12-31,475,0.22615116336322286,0.31152477847607907,67,0.11302793133405697,0.17129618657428747
