date,action,index_key,etf,shares,price,amount,fee,cash_after,level,pnl,holding_days
2019-02-01,EXIT_MIDLINE,000905.SH,510590.SH,46800,4.378,204890.4,51.2226,448672.65752499993,1,4812.783300000005,0.0
2019-02-11,EXIT_MIDLINE,399967.SZ,512660.SH,313400,0.653,204650.2,51.16255,653271.6949749999,1,4599.850149999976,10.0
2019-04-26,ENTRY,399967.SZ,512660.SH,257000,0.778,199946.0,49.9865,453275.7084749999,1,,
2019-04-29,ENTRY,399330.SZ,159901.SZ,43200,4.62,199584.0,49.896,253641.81247499987,1,,
2019-04-30,ADD,399967.SZ,512660.SH,265600,0.753,199996.8,49.999199999999995,53595.01327499989,2,,
2019-05-07,ADD,399330.SZ,159901.SZ,12500,4.275,53437.50000000001,13.359375000000002,144.1538999998811,2,,
2019-05-22,EXIT_MIDLINE,399967.SZ,512660.SH,522600,0.751,392472.6,98.11815,392518.63574999984,2,-7668.3038499999975,26.0
2019-05-29,EXIT_MIDLINE,399330.SZ,159901.SZ,55700,4.309,240011.30000000002,60.00282500000001,632469.9329249999,2,-13133.458199999983,30.0
2019-06-10,ENTRY,399673.SZ,159949.SZ,409800,0.488,199982.4,49.995599999999996,432437.53732499987,1,,
2019-06-10,ENTRY,399967.SZ,512660.SH,285700,0.7000000000000001,199990.00000000003,49.99750000000001,232397.53982499984,1,,
2019-06-11,EXIT_MIDLINE,399673.SZ,159949.SZ,409800,0.508,208178.4,52.0446,440523.89522499987,1,8093.959800000002,1.0
2019-06-14,EXIT_MIDLINE,399967.SZ,512660.SH,285700,0.728,207989.6,51.997400000000006,648461.4978249999,1,7897.605099999965,4.0
2019-07-10,ENTRY,399986.SZ,512800.SH,189500,1.055,199922.5,49.980625,448489.0171999999,1,,
2019-07-12,EXIT_MIDLINE,399986.SZ,512800.SH,189500,1.068,202386.0,50.5965,650824.4206999999,1,2362.9228750000216,2.0
2019-08-05,ENTRY,000016.SH,510850.SH,69700,2.869,199969.30000000002,49.99232500000001,450805.12837499985,1,,
2019-08-05,ENTRY,000852.SH,512100.SH,315900,0.633,199964.7,49.991175000000005,250790.43719999984,1,,
2019-08-07,ADD,000016.SH,510850.SH,71300,2.805,199996.5,49.999125,50743.93807499984,2,,
2019-08-08,ADD,000852.SH,512100.SH,82600,0.614,50716.4,12.6791,14.858974999835482,2,,
2019-08-16,EXIT_MIDLINE,000852.SH,512100.SH,398500,0.633,252250.5,63.062625000000004,252202.29634999984,2,1443.6671000000074,11.0
2019-08-19,EXIT_MIDLINE,000016.SH,510850.SH,141000,2.882,406362.0,101.5905,658462.7058499998,2,6194.618050000019,14.0
2019-08-30,ENTRY,399986.SZ,512800.SH,193700,1.032,199898.4,49.9746,458514.3312499998,1,,
2019-09-04,EXIT_MIDLINE,399986.SZ,512800.SH,193700,1.043,202029.09999999998,50.50727499999999,660492.9239749998,1,2030.2181250000058,5.0
2019-09-27,ENTRY,399967.SZ,512660.SH,260700,0.767,199956.9,49.989225,460486.0347499998,1,,
2019-10-08,ENTRY,399324.SZ,159905.SZ,106700,1.874,199955.80000000002,49.98895,260480.2457999998,1,,
2019-10-11,EXIT_MIDLINE,399324.SZ,159905.SZ,106700,1.9100000000000001,203797.00000000003,50.949250000000006,464226.29654999985,1,3740.261800000005,3.0
2019-10-24,ENTRY,399987.SZ,512690.SH,183300,1.091,199980.3,49.995075,264196.0014749998,1,,
2019-10-29,EXIT_MIDLINE,399967.SZ,512660.SH,260700,0.757,197349.9,49.337475,461496.5639999998,1,-2706.326699999985,32.0
2019-10-29,EXIT_MIDLINE,399987.SZ,512690.SH,183300,1.117,204746.1,51.186525,666191.4774749998,1,4664.618400000017,5.0
2019-11-12,ENTRY,399967.SZ,512660.SH,276600,0.723,199981.8,49.99545,466159.6820249999,1,,
2019-11-12,ENTRY,399973.SZ,512670.SH,201200,0.994,199992.8,49.9982,266116.8838249999,1,,
2019-11-14,ADD,399967.SZ,512660.SH,277300,0.721,199933.3,49.983325,66133.60049999991,2,,
2019-11-19,EXIT_MIDLINE,399973.SZ,512670.SH,201200,1.0070000000000001,202608.40000000002,50.652100000000004,268691.3483999999,1,2514.949700000028,7.0
