date,open_positions,cash,equity,invested_pct,n_entries,n_exits,eligible_count,n_signal,n_amount_pos,signal_ratio,cash_pct
2016-04-26,3,33.421591016805905,441663.5215910168,0.9999243279343143,0,0,69,1,69,0.014492753623188406,7.567206568570573e-05
2016-04-27,3,33.421591016805905,439379.9215910168,0.9999239346420388,0,0,69,2,69,0.028985507246376812,7.606535796123026e-05
2016-04-28,3,33.421591016805905,439813.82159101684,0.9999240096846072,0,0,65,2,65,0.03076923076923077,7.599031539284873e-05
2016-04-29,3,33.421591016805905,438687.9215910168,0.9999238146541723,0,0,68,4,68,0.058823529411764705,7.618534582765069e-05
2016-05-03,3,33.421591016805905,453249.82159101684,0.9999262623184285,0,0,71,0,71,0.0,7.373768157148408e-05
2016-05-04,3,33.421591016805905,452431.7215910168,0.9999261289838403,0,0,70,0,70,0.0,7.387101615974334e-05
2016-05-05,3,33.421591016805905,454463.6215910168,0.9999264592600398,0,0,66,0,66,0.0,7.35407399602428e-05
2016-05-06,3,33.421591016805905,436379.62159101677,0.9999234116595661,0,0,71,7,71,0.09859154929577464,7.658834043389184e-05
2016-05-09,3,33.421591016805905,423905.0215910168,0.9999211578317913,0,0,70,34,70,0.4857142857142857,7.884216820874812e-05
2016-05-10,3,33.421591016805905,423210.2215910168,0.9999210283936641,0,0,69,27,69,0.391304347826087,7.897160633585365e-05
2016-05-11,3,33.421591016805905,420572.4215910168,0.9999205330894252,0,0,68,8,68,0.11764705882352941,7.946691057481026e-05
2016-05-12,3,33.421591016805905,422443.12159101677,0.9999208849918282,0,0,70,4,70,0.05714285714285714,7.911500817181505e-05
2016-05-13,3,33.421591016805905,419741.9215910168,0.9999203758564545,0,0,67,4,67,0.05970149253731343,7.962414354545366e-05
2016-05-16,3,33.421591016805905,427446.1215910168,0.9999218109854584,0,0,70,1,70,0.014285714285714285,7.818901454159644e-05
2016-05-17,3,33.421591016805905,429291.72159101686,0.9999221471336719,0,0,66,1,66,0.015151515151515152,7.785286632810973e-05
2016-05-18,3,33.421591016805905,418986.32159101684,0.9999202322622612,0,0,68,6,68,0.08823529411764706,7.976773773876733e-05
2016-05-19,3,33.421591016805905,421288.9215910168,0.9999206682414278,0,0,68,0,68,0.0,7.933175857222086e-05
2016-05-20,3,33.421591016805905,425220.1215910168,0.999921401670994,0,0,69,0,69,0.0,7.859832900602992e-05
2016-05-23,3,33.421591016805905,430681.82159101684,0.9999223984172507,0,0,66,0,66,0.0,7.760158274927598e-05
2016-05-24,3,33.421591016805905,427393.4215910168,0.9999218013443155,0,0,66,0,66,0.0,7.819865568448048e-05
2016-05-25,3,33.421591016805905,425242.2215910168,0.999921405755779,0,0,62,1,62,0.016129032258064516,7.859424422096417e-05
2016-05-26,3,33.421591016805905,428285.32159101684,0.9999219641922523,0,0,67,0,67,0.0,7.803580774767838e-05
2016-05-27,3,33.421591016805905,426913.6215910168,0.9999217134583519,0,0,68,0,68,0.0,7.828654164809823e-05
2016-05-30,3,33.421591016805905,424636.6215910168,0.999921293667768,0,0,65,0,65,0.0,7.870633223194812e-05
2016-05-31,3,33.421591016805905,445501.82159101684,0.9999249799004245,0,0,72,0,72,0.0,7.502009957549571e-05
2016-06-01,1,243401.62967176974,446794.4296717697,0.4552268034080443,0,2,70,0,70,0.0,0.5447731965919558
2016-06-02,0,446718.6721813259,446718.6721813259,0.0,0,1,69,0,69,0.0,1.0
2016-06-03,0,446718.6721813259,446718.6721813259,0.0,0,0,68,0,68,0.0,1.0
2016-06-06,0,446718.6721813259,446718.6721813259,0.0,0,0,68,0,68,0.0,1.0
2016-06-07,0,446718.6721813259,446718.6721813259,0.0,0,0,68,0,68,0.0,1.0
2016-06-08,0,446718.6721813259,446718.6721813259,0.0,0,0,69,0,69,0.0,1.0
2016-06-13,0,446718.6721813259,446718.6721813259,0.0,0,0,66,2,66,0.030303030303030304,1.0
2016-06-14,2,46951.88786442595,448037.687864426,0.8952054946800962,2,0,66,1,66,0.015151515151515152,0.10479450531990375
2016-06-15,3,66.34240767596202,451423.74240767595,0.9998530373982499,1,0,69,0,69,0.0,0.00014696260175006692
2016-06-16,3,66.34240767596202,446942.242407676,0.9998515638009094,0,0,67,0,67,0.0,0.0001484361990905514
2016-06-17,3,66.34240767596202,448883.142407676,0.9998522056156528,0,0,67,0,67,0.0,0.0001477943843471996
2016-06-20,3,66.34240767596202,445343.742407676,0.9998510310096257,0,0,69,0,69,0.0,0.00014896899037430966
