signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG4182_1,000037,深南电A,2020-08-27,2020-08-28,NEW_ENTRY,-10.74301001661776,B5_亏10-25%
SIG40448_3,688599,天合光能,2023-08-15,2023-08-16,ADD_ON_2,-10.74287071983586,B5_亏10-25%
SIG26888_4,300418,昆仑万维,2022-09-07,2022-09-08,ADD_ON_3,-10.74266642448459,B5_亏10-25%
SIG20929_3,000050,深天马A,2022-02-28,2022-03-01,ADD_ON_2,-10.7421787834159,B5_亏10-25%
SIG9028_1,000540,中天金融,2021-01-07,2021-01-08,NEW_ENTRY,-10.74217878341587,B5_亏10-25%
SIG24493_1,300746,汉嘉设计,2022-04-13,2022-04-14,NEW_ENTRY,-10.741921244546889,B5_亏10-25%
SIG4208_1,688566,吉贝尔,2020-08-27,2020-08-28,NEW_ENTRY,-10.74190103316314,B5_亏10-25%
SIG58037_2,002043,兔宝宝,2024-06-24,2024-06-25,ADD_ON_1,-10.74184932150381,B5_亏10-25%
SIG14808_1,603803,瑞斯康达,2021-07-27,2021-07-28,NEW_ENTRY,-10.74172166049661,B5_亏10-25%
SIG990_2,300415,伊之密,2020-03-18,2020-03-19,ADD_ON_1,-10.74172166049661,B5_亏10-25%
SIG19580_2,600330,天通股份,2022-01-07,2022-01-10,ADD_ON_1,-10.74143248056291,B5_亏10-25%
SIG36316_4,600156,华升股份,2023-03-27,2023-03-28,ADD_ON_3,-10.74143248056288,B5_亏10-25%
SIG23628_3,300006,莱美药业,2022-04-15,2022-04-18,ADD_ON_2,-10.74143248056288,B5_亏10-25%
SIG28627_3,300354,东华测试,2022-08-26,2022-08-29,ADD_ON_2,-10.74066778292128,B5_亏10-25%
SIG31783_1,603323,苏农银行,2022-10-10,2022-10-11,NEW_ENTRY,-10.74014742653793,B5_亏10-25%
SIG19482_4,600702,舍得酒业,2022-03-07,2022-03-08,ADD_ON_3,-10.739260739260729,B5_亏10-25%
SIG49524_3,300562,乐心医疗,2023-12-26,2023-12-27,ADD_ON_2,-10.73908041417064,B5_亏10-25%
SIG48889_2,002775,文科园林,2023-12-25,2023-12-26,ADD_ON_1,-10.738612037313331,B5_亏10-25%
SIG29644_1,601609,金田股份,2022-08-31,2022-09-01,NEW_ENTRY,-10.73861203731332,B5_亏10-25%
SIG22043_4,603890,春秋电子,2022-03-14,2022-03-15,ADD_ON_3,-10.73785846293106,B5_亏10-25%
SIG20748_5,002511,中顺洁柔,2022-03-08,2022-03-09,ADD_ON_4,-10.73741073741073,B5_亏10-25%
SIG48853_3,002516,旷达科技,2023-12-26,2023-12-27,ADD_ON_2,-10.736445183209261,B5_亏10-25%
SIG4811_1,601595,上海电影,2020-09-09,2020-09-10,NEW_ENTRY,-10.73644518320924,B5_亏10-25%
SIG20100_3,300558,贝达药业,2022-01-25,2022-01-26,ADD_ON_2,-10.73638341519281,B5_亏10-25%
SIG29138_2,600418,江淮汽车,2022-09-01,2022-09-02,ADD_ON_1,-10.73590028521445,B5_亏10-25%
SIG56991_3,002768,国恩股份,2024-06-17,2024-06-18,ADD_ON_2,-10.73583684181642,B5_亏10-25%
SIG19670_1,002273,水晶光电,2022-01-07,2022-01-10,NEW_ENTRY,-10.73565218051907,B5_亏10-25%
SIG10813_1,603133,碳元科技,2021-03-30,2021-03-31,NEW_ENTRY,-10.73530654968325,B5_亏10-25%
SIG29039_2,002125,湘潭电化,2022-08-29,2022-08-30,ADD_ON_1,-10.73525957246888,B5_亏10-25%
SIG23028_3,002741,光华科技,2022-03-16,2022-03-17,ADD_ON_2,-10.734989269020689,B5_亏10-25%
SIG10847_3,603629,利通电子,2021-04-09,2021-04-12,ADD_ON_2,-10.73484019187311,B5_亏10-25%
SIG38241_1,002955,鸿合科技,2023-04-04,2023-04-06,NEW_ENTRY,-10.73442686345909,B5_亏10-25%
SIG14204_1,600639,浦东金桥,2021-07-20,2021-07-21,NEW_ENTRY,-10.73417646844216,B5_亏10-25%
SIG56197_3,301071,力量钻石,2024-06-25,2024-06-26,ADD_ON_2,-10.73372680903455,B5_亏10-25%
SIG22723_2,301020,密封科技,2022-03-10,2022-03-11,ADD_ON_1,-10.73330834225549,B5_亏10-25%
SIG19098_3,300350,华鹏飞,2021-12-24,2021-12-27,ADD_ON_2,-10.73315646246,B5_亏10-25%
SIG20115_1,603681,永冠新材,2022-01-19,2022-01-20,NEW_ENTRY,-10.732971150814171,B5_亏10-25%
SIG35368_1,300390,天华超净,2023-02-16,2023-02-17,NEW_ENTRY,-10.73270355657796,B5_亏10-25%
SIG51508_3,600149,廊坊发展,2024-02-01,2024-02-02,ADD_ON_2,-10.732283237826449,B5_亏10-25%
SIG57682_1,603787,新日股份,2024-06-06,2024-06-07,NEW_ENTRY,-10.73164611036134,B5_亏10-25%
SIG22935_2,688183,生益电子,2022-03-10,2022-03-11,ADD_ON_1,-10.73130914819568,B5_亏10-25%
SIG22564_2,002289,宇顺电子,2022-03-14,2022-03-15,ADD_ON_1,-10.73089664638959,B5_亏10-25%
SIG54987_3,603399,永杉锂业,2024-06-05,2024-06-06,ADD_ON_2,-10.73066874816146,B5_亏10-25%
SIG56432_2,301322,绿通科技,2024-06-03,2024-06-04,ADD_ON_1,-10.73053340711333,B5_亏10-25%
SIG51843_1,001333,光华股份,2024-01-22,2024-01-23,NEW_ENTRY,-10.72971405800452,B5_亏10-25%
SIG26266_4,300413,芒果超媒,2022-09-19,2022-09-20,ADD_ON_3,-10.72920911008806,B5_亏10-25%
