signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG59063_2,300575,中旗股份,2024-09-18,2024-09-19,ADD_ON_1,24.02046622578943,T3_赚1-5%
SIG58820_4,601919,中远海控,2024-09-05,2024-09-06,ADD_ON_3,24.01967289185334,T3_赚1-5%
SIG53101_1,603280,南方路机,2024-02-06,2024-02-07,NEW_ENTRY,24.01599607393212,T3_赚1-5%
SIG58862_1,002620,瑞和股份,2024-07-10,2024-07-11,NEW_ENTRY,24.01391711736542,T3_赚1-5%
SIG30235_4,000656,金科股份,2022-10-28,2022-10-31,ADD_ON_3,24.0139171173654,T3_赚1-5%
SIG54411_1,000897,津滨发展,2024-04-15,2024-04-16,NEW_ENTRY,24.0139171173654,T3_赚1-5%
SIG34947_1,300353,东土科技,2022-12-28,2022-12-29,NEW_ENTRY,24.01006814414636,T3_赚1-5%
SIG10236_3,601633,长城汽车,2021-03-24,2021-03-25,ADD_ON_2,24.00888633090168,T3_赚1-5%
SIG45073_2,300311,任子行,2023-10-23,2023-10-24,ADD_ON_1,24.00761943723555,T3_赚1-5%
SIG29263_3,688229,博睿数据,2022-09-29,2022-09-30,ADD_ON_2,24.0075632943755,T3_赚1-5%
SIG9172_1,300121,阳谷华泰,2021-01-08,2021-01-11,NEW_ENTRY,24.00707534769104,T3_赚1-5%
SIG17175_3,600714,金瑞矿业,2021-11-03,2021-11-04,ADD_ON_2,24.00687247313013,T3_赚1-5%
SIG51104_5,002796,世嘉科技,2024-02-02,2024-02-05,ADD_ON_4,24.005347885944918,T3_赚1-5%
SIG26603_4,688468,科美诊断,2022-09-15,2022-09-16,ADD_ON_3,24.0039030736705,T3_赚1-5%
SIG33271_2,000821,ST京机,2022-12-22,2022-12-23,ADD_ON_1,24.003369563688,T3_赚1-5%
SIG28654_5,603666,亿嘉和,2022-11-01,2022-11-02,ADD_ON_4,24.00298114583829,T3_赚1-5%
SIG17273_1,688683,莱尔科技,2021-09-29,2021-09-30,NEW_ENTRY,24.00237388269941,T3_赚1-5%
SIG52394_4,603214,爱婴室,2024-02-06,2024-02-07,ADD_ON_3,24.00051310557152,T3_赚1-5%
SIG54135_3,002336,*ST人乐,2024-06-27,2024-06-28,ADD_ON_2,23.99880820933455,T3_赚1-5%
SIG32442_2,300227,光韵达,2022-12-19,2022-12-20,ADD_ON_1,23.99813926531486,T3_赚1-5%
SIG31764_1,301268,铭利达,2022-10-10,2022-10-11,NEW_ENTRY,23.99474366079192,T3_赚1-5%
SIG31013_1,688235,百济神州,2022-09-19,2022-09-20,NEW_ENTRY,23.9947436607919,T3_赚1-5%
SIG14032_1,688260,昀冢科技,2021-07-15,2021-07-16,NEW_ENTRY,23.992431684739408,T3_赚1-5%
SIG21311_4,300575,中旗股份,2022-03-08,2022-03-09,ADD_ON_3,23.98983941669912,T3_赚1-5%
SIG54324_2,300227,光韵达,2024-04-16,2024-04-17,ADD_ON_1,23.988161371338958,T3_赚1-5%
SIG20178_5,002408,齐翔腾达,2022-04-25,2022-04-26,ADD_ON_4,23.987295548346548,T3_赚1-5%
SIG16195_3,605099,共创草坪,2021-09-30,2021-10-08,ADD_ON_2,23.986548857015162,T3_赚1-5%
SIG1_1,000007,全新好,2020-02-06,2020-02-07,NEW_ENTRY,23.985603437658252,T3_赚1-5%
SIG61069_1,301353,普莱得,2024-09-13,2024-09-18,NEW_ENTRY,23.98522347619989,T3_赚1-5%
SIG55423_1,300889,爱克股份,2024-04-16,2024-04-17,NEW_ENTRY,23.98412398412399,T3_赚1-5%
SIG50685_3,000519,中兵红箭,2024-02-02,2024-02-05,ADD_ON_2,23.98147991368329,T3_赚1-5%
SIG21913_1,300245,天玑科技,2022-01-27,2022-01-28,NEW_ENTRY,23.981030902271968,T3_赚1-5%
SIG30757_2,688131,皓元医药,2022-10-12,2022-10-13,ADD_ON_1,23.97748072424599,T3_赚1-5%
SIG50667_5,603650,彤程新材,2024-02-02,2024-02-05,ADD_ON_4,23.97611168462794,T3_赚1-5%
SIG52578_4,605155,西大门,2024-02-06,2024-02-07,ADD_ON_3,23.976023976024,T3_赚1-5%
SIG14714_2,300652,雷迪克,2021-07-29,2021-07-30,ADD_ON_1,23.973885441775337,T3_赚1-5%
SIG51236_5,600222,太龙药业,2024-02-06,2024-02-07,ADD_ON_4,23.97241312903966,T3_赚1-5%
SIG38953_2,002173,创新医疗,2023-04-25,2023-04-26,ADD_ON_1,23.97051767130509,T3_赚1-5%
SIG51947_2,002668,奥马电器,2024-01-31,2024-02-01,ADD_ON_1,23.968440800123968,T3_赚1-5%
SIG40026_3,603379,三美股份,2023-06-26,2023-06-27,ADD_ON_2,23.96714104992685,T3_赚1-5%
SIG8519_1,000921,海信家电,2020-12-22,2020-12-23,NEW_ENTRY,23.96628117152135,T3_赚1-5%
SIG53896_3,688536,思瑞浦,2024-05-15,2024-05-16,ADD_ON_2,23.96623779513651,T3_赚1-5%
SIG9920_2,601222,林洋能源,2021-02-05,2021-02-08,ADD_ON_1,23.96615516199574,T3_赚1-5%
SIG34238_1,600570,恒生电子,2022-12-20,2022-12-21,NEW_ENTRY,23.96559469664407,T3_赚1-5%
SIG23333_5,300425,中建环能,2022-04-27,2022-04-28,ADD_ON_4,23.96362761326262,T3_赚1-5%
SIG61155_1,002056,横店东磁,2024-09-18,2024-09-19,NEW_ENTRY,23.96299352821094,T3_赚1-5%
SIG21962_1,300872,天阳科技,2022-01-27,2022-01-28,NEW_ENTRY,23.961593273434588,T3_赚1-5%
SIG52429_4,603585,苏利股份,2024-02-06,2024-02-07,ADD_ON_3,23.96140444920933,T3_赚1-5%
SIG47966_1,300729,乐歌股份,2023-11-30,2023-12-01,NEW_ENTRY,23.960546495757782,T3_赚1-5%
SIG60219_2,603515,欧普照明,2024-08-28,2024-08-29,ADD_ON_1,23.95796294101377,T3_赚1-5%
SIG46499_4,300875,捷强装备,2023-12-05,2023-12-06,ADD_ON_3,23.957940012538657,T3_赚1-5%
